
[00:00:00.000 --> 00:00:03.000]  各位仔影師妹,主內平安
[00:05:08.000 --> 00:05:10.000]  就說明「有福的人」是什麼人呢?
[00:05:10.000 --> 00:05:13.000]  就是那些「忍受試探的人」
[00:05:13.000 --> 00:05:16.000]  這個「有福的」作為開頭的格式
[00:05:16.000 --> 00:05:19.000]  是跟隨了詩篇的第一篇的第一節
[00:05:19.000 --> 00:05:20.000]  如果我們有印象
[00:05:20.000 --> 00:05:23.000]  那一節他就說「不從惡人的計謀」
[00:05:23.000 --> 00:05:25.000]  「不站罪人的道路」
[00:05:25.000 --> 00:05:27.000]  「不坐洩萬人的座位」
[00:05:27.000 --> 00:05:28.000]  其實這一句
[00:05:28.000 --> 00:05:33.000]  下一句就說「為喜愛爺和華律法奏夜思想者人」
[00:05:33.000 --> 00:05:35.000]  「就是有福的」
[00:05:35.000 --> 00:05:38.000]  當然那個和合本譯作「有福的」放在最後
[00:05:38.000 --> 00:05:42.000]  但是他在原文的次序應該放在最前
[00:05:42.000 --> 00:05:44.000]  也就是說第一篇的第一節
[00:05:44.000 --> 00:05:47.000]  他用「有福的」作為開始
[00:05:47.000 --> 00:05:49.000]  也就是說什麼叫做「有福的人」呢?
[00:05:49.000 --> 00:05:51.000]  就是「不站罪人的道路」
[00:05:51.000 --> 00:05:53.000]  「不坐洩萬人的座位」那些人
[00:05:53.000 --> 00:05:55.000]  其實就是「有福的人」
[00:05:55.000 --> 00:05:59.000]  那這一種這樣的句法就瓦割書就採用了
[00:05:59.000 --> 00:06:02.000]  瓦割他運用了「有福的人」
[00:06:02.000 --> 00:06:04.000]  他就告訴你
[00:06:04.000 --> 00:06:08.000]  其實是「忍受試探」就是一個「有福的人」
[00:06:08.000 --> 00:06:10.000]  那我們就要問一個問題了
[00:06:10.000 --> 00:06:13.000]  什麼叫做「忍受試探」呢?
[00:06:13.000 --> 00:06:17.000]  既然試探是來自人的私慾和撒旦
[00:06:17.000 --> 00:06:22.000]  我們就差不多是沒有辦法離開所有的慾望
[00:06:22.000 --> 00:06:23.000]  和撒旦的座位了
[00:06:23.000 --> 00:06:28.000]  我們每一天都會面對大大小小不同的「忍有」和「試探」
[00:06:28.000 --> 00:06:32.000]  大家留意「忍有」不是犯罪
[00:06:32.000 --> 00:06:36.000]  「忍有」是犯罪的起始點
[00:06:36.000 --> 00:06:40.000]  既然人是沒有辦法離開「忍有」和「試探」
[00:06:40.000 --> 00:06:45.000]  我們面對「試探」的唯一方法就是「忍」
[00:06:45.000 --> 00:06:46.000]  就是「忍」
[00:06:46.000 --> 00:06:49.000]  現在用現在的術語就是「沉著應戰」
[00:06:49.000 --> 00:06:52.000]  那我們有什麼動力去「忍」呢?
[00:06:52.000 --> 00:06:55.000]  「忍」要有動力才行
[00:06:55.000 --> 00:06:58.000]  秘訣就是那個動力就是那個盼望
[00:06:58.000 --> 00:07:01.000]  你看經文是獲取到生命的冠冕
[00:07:01.000 --> 00:07:03.000]  成為你的動力
[00:07:03.000 --> 00:07:04.000]  這一個盼望
[00:07:04.000 --> 00:07:08.000]  以致你發現一個盼望更加好的東西
[00:07:08.000 --> 00:07:10.000]  會臨到在你身上的時候
[00:07:10.000 --> 00:07:14.000]  你就會忍耐現在有一些叫做短暫的不便
[00:07:14.000 --> 00:07:15.000]  譬如舉個例子
[00:07:15.000 --> 00:07:17.000]  現在大熱天時很熱
[00:07:17.000 --> 00:07:20.000]  那我們在那個巴士站那裡等巴士
[00:07:20.000 --> 00:07:23.000]  其實陽光曬著都挺金的
[00:07:23.000 --> 00:07:25.000]  因為那個巴士的頂
[00:07:25.000 --> 00:07:27.000]  其實現在都是玻璃做的
[00:07:27.000 --> 00:07:30.000]  變成那個太陽直接照射
[00:07:30.000 --> 00:07:34.000]  很明顯你的肌膚就不能夠美白了
[00:07:34.000 --> 00:07:36.000]  變成我們就要想
[00:07:36.000 --> 00:07:39.000]  為什麼我要「忍」呢?
[00:07:39.000 --> 00:07:41.000]  就是因為你看著那個app
[00:07:41.000 --> 00:07:44.000]  你知道兩分鐘那個巴士就來了
[00:07:44.000 --> 00:07:46.000]  你忍不忍那兩分鐘?
[00:07:46.000 --> 00:07:47.000]  你一定「忍」
[00:07:47.000 --> 00:07:48.000]  如果你不「忍」
[00:07:48.000 --> 00:07:50.000]  其實後面那個會排上來的
[00:07:50.000 --> 00:07:53.000]  但是如果你知道那個巴士是不會來
[00:07:53.000 --> 00:07:55.000]  你會不會「忍」那兩分鐘?
[00:07:55.000 --> 00:07:56.000]  一定是不會
[00:07:56.000 --> 00:07:59.000]  你立刻走進去那個冷氣那裡涼冷氣的
[00:07:59.000 --> 00:08:00.000]  同樣地
[00:08:00.000 --> 00:08:03.000]  為什麼你會「忍」到那兩分鐘?
[00:08:03.000 --> 00:08:05.000]  就是因為你盼望一件東西
[00:08:05.000 --> 00:08:07.000]  會來到你才會「忍」
[00:08:07.000 --> 00:08:08.000]  舉個例子
[00:08:08.000 --> 00:08:10.000]  就是有位弟兄
[00:08:10.000 --> 00:08:11.000]  他…
[00:08:11.000 --> 00:08:12.000]  那個不是我
[00:08:12.000 --> 00:08:14.000]  有位弟兄
[00:08:14.000 --> 00:08:16.000]  就是很喜歡吃菠蘿油的
[00:08:16.000 --> 00:08:18.000]  很喜歡
[00:08:18.000 --> 00:08:20.000]  「無菠蘿油不歡」
[00:08:20.000 --> 00:08:22.000]  「日日至少一個」
[00:08:22.000 --> 00:08:24.000]  哇,你嘩嘩聲
[00:08:24.000 --> 00:08:26.000]  你都知道他都…
[00:08:26.000 --> 00:08:28.000]  需要節制一下
[00:08:28.000 --> 00:08:30.000]  他老婆勸他很多次
[00:08:30.000 --> 00:08:32.000]  但是他都忍不了
[00:08:32.000 --> 00:08:33.000]  但是有一天
[00:08:33.000 --> 00:08:35.000]  他老婆就把那個菠蘿油
[00:08:35.000 --> 00:08:37.000]  放在家裡的桌面
[00:08:37.000 --> 00:08:39.000]  就跟他說
[00:08:39.000 --> 00:08:43.000]  「老公,你看著他,但是你要忍」
[00:08:43.000 --> 00:08:47.000]  然後那個老公就看著他
[00:08:47.000 --> 00:08:50.000]  就不能吃,因為老婆說要忍
[00:08:50.000 --> 00:08:52.000]  然後呢
[00:08:52.000 --> 00:08:53.000]  那個老公就說
[00:08:53.000 --> 00:08:55.000]  「老婆,你可不可以給我一點動力」
[00:08:55.000 --> 00:08:58.000]  「以致我能夠忍到呢?」
[00:08:58.000 --> 00:09:00.000]  那個老婆就開始給他一點動力
[00:09:00.000 --> 00:09:01.000]  動力就是什麼?
[00:09:01.000 --> 00:09:05.000]  兩個小時後,我們去吃自助餐
[00:09:05.000 --> 00:09:09.000]  所以,你就要忍受這個…
[00:09:09.000 --> 00:09:10.000]  你不要吃這個菠蘿油
[00:09:10.000 --> 00:09:11.000]  因為你填飽了肚子
[00:09:11.000 --> 00:09:13.000]  你就吃不到那個自助餐
[00:09:13.000 --> 00:09:14.000]  這個就是那個道理
[00:09:14.000 --> 00:09:15.000]  那個道理就是
[00:09:15.000 --> 00:09:18.000]  你希望去到將會一個
[00:09:18.000 --> 00:09:21.000]  比菠蘿油更好的那樣東西來到
[00:09:21.000 --> 00:09:23.000]  但是如果你吃了那個菠蘿油
[00:09:23.000 --> 00:09:25.000]  你是沒有辦法享受到那個自助餐
[00:09:25.000 --> 00:09:26.000]  類似是這樣
[00:09:26.000 --> 00:09:28.000]  這個就是一個這樣的邏輯
[00:09:28.000 --> 00:09:31.000]  為什麼你能夠忍得到
[00:09:31.000 --> 00:09:33.000]  什麼叫做「生命的冠冕」
[00:09:33.000 --> 00:09:35.000]  他經文用了「生命的冠冕」
[00:09:35.000 --> 00:09:36.000]  是很特別的
[00:09:36.000 --> 00:09:40.000]  情況就好像希臘的奧林匹克的選手
[00:09:40.000 --> 00:09:44.000]  最後得勝所獲取的冠冕一樣
[00:09:44.000 --> 00:09:45.000]  這個有可能
[00:09:45.000 --> 00:09:46.000]  在這個運動員…
[00:09:46.000 --> 00:09:50.000]  說到運動員四年一屆的奧林匹克
[00:09:50.000 --> 00:09:51.000]  在這四年裡面
[00:09:51.000 --> 00:09:53.000]  他要有很多的練習
[00:09:53.000 --> 00:09:55.000]  有很多飲食的控制
[00:09:55.000 --> 00:09:56.000]  有很多的忍耐
[00:09:56.000 --> 00:10:00.000]  經過很多的苦頭肌肉的操練
[00:10:00.000 --> 00:10:03.000]  又或者是心肺功能的操練之類那些
[00:10:03.000 --> 00:10:05.000]  忍了四年
[00:10:05.000 --> 00:10:07.000]  為的是一個什麼的目的
[00:10:07.000 --> 00:10:09.000]  就是參加那個奧林匹克
[00:10:09.000 --> 00:10:11.000]  獲取到那個「生命的冠冕」
[00:10:11.000 --> 00:10:14.000]  他就望著四年後那個奧林匹克
[00:10:14.000 --> 00:10:16.000]  就現在他忍了四年
[00:10:16.000 --> 00:10:17.000]  忍了四年
[00:10:17.000 --> 00:10:19.000]  因為是為了這個「生命的冠冕」
[00:10:19.000 --> 00:10:21.000]  這個為什麼他用「生命的冠冕」
[00:10:21.000 --> 00:10:23.000]  原來就是由希臘
[00:10:23.000 --> 00:10:25.000]  奧林匹克那個背景
[00:10:25.000 --> 00:10:27.000]  告訴我們為什麼他會這樣
[00:10:27.000 --> 00:10:28.000]  如果是這樣
[00:10:28.000 --> 00:10:29.000]  我們就明白
[00:10:29.000 --> 00:10:31.000]  原來有一隻字
[00:10:31.000 --> 00:10:32.000]  我們會發現很有趣
[00:10:32.000 --> 00:10:35.000]  你怎麼忍得到呢
[00:10:35.000 --> 00:10:37.000]  就是他經文有一句就說
[00:10:37.000 --> 00:10:41.000]  因為他經過試驗之後
[00:10:41.000 --> 00:10:44.000]  就必得著「生命的冠冕」
[00:10:44.000 --> 00:10:46.000]  什麼叫做忍受試探
[00:10:46.000 --> 00:10:50.000]  原來是一個經過的任務
[00:10:50.000 --> 00:10:51.000]  面對試探
[00:10:51.000 --> 00:10:53.000]  你不是要攻打他
[00:10:53.000 --> 00:10:56.000]  你不是要擇避他
[00:10:56.000 --> 00:10:59.000]  也不是要全面了解那個試探
[00:10:59.000 --> 00:11:02.000]  分析那個菠蘿油是怎樣的
[00:11:02.000 --> 00:11:05.000]  越分析你越想吃的
[00:11:05.000 --> 00:11:09.000]  你經過它就可以了
[00:11:09.000 --> 00:11:12.000]  因為試探是有限期
[00:11:12.000 --> 00:11:14.000]  經過艱難的時候
[00:11:14.000 --> 00:11:16.000]  就得著「生命的冠冕」
[00:11:16.000 --> 00:11:17.000]  情況就好像什麼
[00:11:17.000 --> 00:11:19.000]  情況你能夠想像一個媽媽
[00:11:19.000 --> 00:11:21.000]  就吩咐一個小孩
[00:11:21.000 --> 00:11:23.000]  當他放學的時候
[00:11:23.000 --> 00:11:26.000]  就要一條直路回家
[00:11:26.000 --> 00:11:29.000]  媽媽就會給他一個獎賞
[00:11:29.000 --> 00:11:30.000]  原來這個小朋友
[00:11:30.000 --> 00:11:32.000]  是很喜歡吃朱古力的
[00:11:32.000 --> 00:11:35.000]  放學路途的過程當中
[00:11:35.000 --> 00:11:37.000]  一定經過Circle K
[00:11:37.000 --> 00:11:39.000]  他媽媽就吩咐
[00:11:39.000 --> 00:11:41.000]  你千萬不要進Circle K買朱古力
[00:11:41.000 --> 00:11:43.000]  你一條直路回來
[00:11:43.000 --> 00:11:47.000]  媽媽就一定有一個非常大的獎賞給你
[00:11:47.000 --> 00:11:50.000]  但是那個小朋友就放學了
[00:11:50.000 --> 00:11:51.000]  放學的時候
[00:11:51.000 --> 00:11:53.000]  他就去到Circle K門口
[00:11:53.000 --> 00:11:54.000]  他跟自己說
[00:11:54.000 --> 00:11:57.000]  我進去而已
[00:11:57.000 --> 00:12:00.000]  我不是買的
[00:12:00.000 --> 00:12:04.000]  不知道為什麼他的腳走到朱古力那一格
[00:12:04.000 --> 00:12:05.000]  我看而已
[00:12:05.000 --> 00:12:07.000]  不是拿的
[00:12:07.000 --> 00:12:10.000]  然後他就拿了
[00:12:10.000 --> 00:12:11.000]  我拿而已
[00:12:11.000 --> 00:12:13.000]  不是打算給錢的
[00:12:13.000 --> 00:12:17.000]  然後他就去到櫃位那裡給了錢
[00:12:17.000 --> 00:12:18.000]  我買的
[00:12:18.000 --> 00:12:21.000]  不是拿來吃的
[00:12:21.000 --> 00:12:23.000]  他就拆了一個招紙
[00:12:23.000 --> 00:12:24.000]  我拆而已
[00:12:24.000 --> 00:12:26.000]  不是拿來吞的
[00:12:26.000 --> 00:12:28.000]  他就放進學校
[00:12:28.000 --> 00:12:30.000]  我招而已
[00:12:30.000 --> 00:12:32.000]  我真的不是吞的
[00:12:32.000 --> 00:12:34.000]  他就吞了
[00:12:34.000 --> 00:12:35.000]  然後就回到家裡
[00:12:35.000 --> 00:12:40.000]  他就拿不到他媽媽那份禮物
[00:12:40.000 --> 00:12:42.000]  其實整件事很簡單
[00:12:42.000 --> 00:12:43.000]  你知道
[00:12:43.000 --> 00:12:46.000]  經過Circle K的門口
[00:12:46.000 --> 00:12:49.000]  是兩步路而已
[00:12:49.000 --> 00:12:51.000]  所以整件事是在說什麼
[00:12:51.000 --> 00:12:54.000]  整件事是在說經過就可以了
[00:12:54.000 --> 00:12:55.000]  經過
[00:12:55.000 --> 00:12:56.000]  這個是忍受試探
[00:12:56.000 --> 00:12:58.000]  不是你想像中那麼難忍的
[00:12:58.000 --> 00:12:59.000]  只要怎麼樣
[00:12:59.000 --> 00:13:01.000]  只要經過就可以了
[00:13:01.000 --> 00:13:04.000]  如果你看到某個弟兄還在Circle K門口
[00:13:04.000 --> 00:13:06.000]  你拉著他的手經過就可以了
[00:13:06.000 --> 00:13:08.000]  不要看了
[00:13:08.000 --> 00:13:09.000]  這樣的情況
[00:13:09.000 --> 00:13:10.000]  這個比喻當然
[00:13:10.000 --> 00:13:11.000]  我再次強調
[00:13:11.000 --> 00:13:13.000]  吃朱古力是沒有道德問題的
[00:13:13.000 --> 00:13:15.000]  你繼續吃都可以
[00:13:15.000 --> 00:13:16.000]  尤其是有消費券
[00:13:16.000 --> 00:13:18.000]  但是我們明白的
[00:13:18.000 --> 00:13:20.000]  就是一個比喻
[00:13:20.000 --> 00:13:21.000]  就是很多事情
[00:13:21.000 --> 00:13:24.000]  你過了那個感受
[00:13:24.000 --> 00:13:27.000]  然後就會步入那個生命的半邊
[00:13:27.000 --> 00:13:28.000]  這個是第一點
[00:13:28.000 --> 00:13:29.000]  我們要留意
[00:13:29.000 --> 00:13:31.000]  忍受試探的人
[00:13:31.000 --> 00:13:34.000]  經文說是有福的
[00:13:34.000 --> 00:13:36.000]  你想成為有福的人嗎
[00:13:36.000 --> 00:13:38.000]  如果你想成為有福的人
[00:13:38.000 --> 00:13:40.000]  其實不是想像中那麼複雜
[00:13:40.000 --> 00:13:44.000]  Simple but not easy
[00:13:44.000 --> 00:13:46.000]  我們祈求主幫助我們
[00:13:46.000 --> 00:13:47.000]  能夠經過那裡
[00:13:47.000 --> 00:13:49.000]  好 接著第二點
[00:13:49.000 --> 00:13:51.000]  就是十三到第十五節的經文
[00:13:51.000 --> 00:13:54.000]  它就說人被試探不可恕
[00:13:54.000 --> 00:13:56.000]  我是被神試探
[00:13:56.000 --> 00:13:58.000]  因為神不能被惡試探
[00:13:58.000 --> 00:14:00.000]  他也不試探人
[00:14:00.000 --> 00:14:02.000]  但各人被試探乃是
[00:14:02.000 --> 00:14:05.000]  被自己的私慾牽引誘惑的
[00:14:05.000 --> 00:14:07.000]  私慾既懷了胎
[00:14:07.000 --> 00:14:08.000]  就生出罪來
[00:14:08.000 --> 00:14:11.000]  罪既長成就生出死來
[00:14:11.000 --> 00:14:14.000]  今天的講題是兩條路
[00:14:14.000 --> 00:14:17.000]  而第二點就說明了第一條路
[00:14:17.000 --> 00:14:21.000]  這條路就是生出死來的道路
[00:14:21.000 --> 00:14:22.000]  正如上文所說
[00:14:22.000 --> 00:14:25.000]  這是第一個生出的字
[00:14:25.000 --> 00:14:27.000]  就放在第十五節那裡
[00:14:27.000 --> 00:14:29.000]  成為整個段落的最後一句
[00:14:29.000 --> 00:14:31.000]  經文一開始就指出
[00:14:31.000 --> 00:14:34.000]  試探的來源的問題
[00:14:34.000 --> 00:14:38.000]  說明試探一定是不會來自上帝的
[00:14:38.000 --> 00:14:39.000]  為什麼
[00:14:39.000 --> 00:14:43.000]  就是因為上帝是不能夠被惡試探
[00:14:43.000 --> 00:14:48.000]  代表上帝對惡又或者犯罪這件事的本身
[00:14:48.000 --> 00:14:50.000]  是沒有任何的認識
[00:14:50.000 --> 00:14:54.000]  也不會跟惡這件事相提並論同流合污
[00:14:54.000 --> 00:14:56.000]  正如一個沒有吸過煙的人
[00:14:56.000 --> 00:15:00.000]  他怎樣告訴你吸煙的味道是怎樣呢
[00:15:00.000 --> 00:15:03.000]  又或者未喝過酒的人
[00:15:03.000 --> 00:15:06.000]  他是很難告訴你那個酒的味道
[00:15:06.000 --> 00:15:10.000]  以至引誘你繼續好像喝多些烈酒醉酒那樣
[00:15:10.000 --> 00:15:11.000]  是不會的
[00:15:11.000 --> 00:15:15.000]  同樣地是上帝根本taste不到
[00:15:15.000 --> 00:15:20.000]  他完全在他裡面是完全沒有惡的成分在裡面
[00:15:20.000 --> 00:15:23.000]  他又怎樣去引誘你犯罪呢
[00:15:23.000 --> 00:15:26.000]  所以這樣的邏輯我們就明白
[00:15:26.000 --> 00:15:31.000]  他是完全沒有可能試探人引誘人犯罪的上帝
[00:15:31.000 --> 00:15:34.000]  因為他是完全不試探人
[00:15:34.000 --> 00:15:36.000]  代表上帝所做的所有事情
[00:15:36.000 --> 00:15:40.000]  都不是為了引誘人走去犯罪的目的
[00:15:40.000 --> 00:15:42.000]  我們就要問一個問題
[00:15:42.000 --> 00:15:46.000]  那為什麼人還是會受到試探呢
[00:15:46.000 --> 00:15:52.000]  這個就是因為各人被自己的私慾所牽引和誘惑
[00:15:52.000 --> 00:15:55.000]  我們發現原來有兩種字
[00:15:55.000 --> 00:15:57.000]  第一種字叫牽引
[00:15:57.000 --> 00:16:00.000]  第二種字叫誘惑
[00:16:00.000 --> 00:16:02.000]  牽引你翻查希臘文
[00:16:02.000 --> 00:16:06.000]  原來這個是在說釣魚的魚餌
[00:16:06.000 --> 00:16:07.000]  這個叫牽引
[00:16:07.000 --> 00:16:08.000]  誘惑是什麼
[00:16:08.000 --> 00:16:12.000]  誘惑就是你打獵的時候裝個彈弓裝個陷阱
[00:16:12.000 --> 00:16:16.000]  當那個獵物來到想吃那個餌的時候
[00:16:16.000 --> 00:16:18.000]  那個夾就夾住了他的腳
[00:16:18.000 --> 00:16:21.000]  這個就叫做誘惑
[00:16:21.000 --> 00:16:22.000]  牽引是釣魚
[00:16:22.000 --> 00:16:24.000]  誘惑是打獵
[00:16:24.000 --> 00:16:27.000]  就是搶那個獵物的一種這樣的方式
[00:16:27.000 --> 00:16:30.000]  也就是說試探是什麼
[00:16:30.000 --> 00:16:33.000]  試探的本質是那條餌
[00:16:33.000 --> 00:16:37.000]  表面上是讓你得到利益和快樂
[00:16:37.000 --> 00:16:40.000]  享受最終之樂
[00:16:40.000 --> 00:16:45.000]  但是最後卻落入一個非常大的陷阱裡面
[00:16:45.000 --> 00:16:47.000]  而自己的私慾
[00:16:47.000 --> 00:16:50.000]  你的私慾就是那個餘力
[00:16:50.000 --> 00:16:52.000]  例如一個人想滿足性慾
[00:16:52.000 --> 00:16:53.000]  滿足金錢慾
[00:16:53.000 --> 00:16:55.000]  滿足食慾
[00:16:55.000 --> 00:16:56.000]  眼目的情慾
[00:16:56.000 --> 00:16:58.000]  地位的慾望
