
[00:00:00.000 --> 00:00:05.560]  相信大家都聽過有個成語叫做「走馬看花」
[00:09:26.880 --> 00:09:29.560]  結了婚沒有死 釘十字架
[00:09:29.560 --> 00:09:31.560]  還結婚生子
[00:09:31.560 --> 00:09:35.700]  很多時當我們基督徒都說聖經密碼
[00:09:35.700 --> 00:09:37.700]  末世密碼時
[00:09:37.700 --> 00:09:41.140]  就會搞出很多誤會
[00:09:41.140 --> 00:09:43.140]  所以我們要很小心
[00:09:43.140 --> 00:09:46.000]  其實力量在神的話語
[00:09:46.000 --> 00:09:48.980]  力量不是從我們自己的智慧
[00:09:48.980 --> 00:09:50.980]  去想想有甚麼辦法
[00:09:50.980 --> 00:09:53.780]  引人注目來聽我們說話
[00:09:53.780 --> 00:09:57.180]  全部是神的力量不是我們的力量
[00:09:57.180 --> 00:10:00.180]  我們不需要標其立異
[00:10:00.180 --> 00:10:02.180]  但有人可能會問我
[00:10:02.180 --> 00:10:04.180]  說聖經密碼 說末世密碼
[00:10:04.180 --> 00:10:06.180]  那些人是很出名的
[00:10:06.180 --> 00:10:08.180]  出名得很厲害
[00:10:08.180 --> 00:10:10.180]  但很對不起
[00:10:10.180 --> 00:10:14.560]  權威不在講完的身上
[00:10:14.560 --> 00:10:17.120]  權威甚至不在牧師的身上
[00:10:17.120 --> 00:10:19.860]  權威在聖經的上方
[00:10:19.860 --> 00:10:21.860]  我時時都和大家說
[00:10:21.860 --> 00:10:23.860]  你講甚麼千萬不要相信
[00:10:23.860 --> 00:10:25.860]  你可以先相信
[00:10:25.860 --> 00:10:27.860]  你回家自己打開聖經來看看
[00:10:27.860 --> 00:10:29.860]  看一看聖經是否真的這樣說
[00:10:29.860 --> 00:10:31.860]  如果聖經真的這樣說
[00:10:31.860 --> 00:10:33.860]  你就相信
[00:10:33.860 --> 00:10:35.860]  但如果聖經不是這樣說
[00:10:35.860 --> 00:10:37.860]  你回來罵我
[00:10:37.860 --> 00:10:39.860]  所以我覺得基督徒
[00:10:39.860 --> 00:10:41.860]  是絕對應該離開
[00:10:41.860 --> 00:10:43.860]  聖經密碼或末世密碼
[00:10:43.860 --> 00:10:45.860]  這些字眼
[00:10:45.860 --> 00:10:47.860]  因為第一
[00:10:47.860 --> 00:10:49.860]  不是聖經的教導
[00:10:49.860 --> 00:10:51.860]  在這裡詩篇
[00:10:51.860 --> 00:10:53.860]  119篇130節
[00:10:53.860 --> 00:10:55.860]  講甚麼
[00:10:55.860 --> 00:10:57.860]  你的言語一解開就發出亮光
[00:10:57.860 --> 00:10:59.860]  使愚人通達
[00:10:59.860 --> 00:11:01.860]  這裡不是解開
[00:11:01.860 --> 00:11:03.860]  不是解碼
[00:11:03.860 --> 00:11:05.860]  是打開的意思
[00:11:05.860 --> 00:11:07.860]  如果你讀英文版本
[00:11:07.860 --> 00:11:09.860]  Enter into your word
[00:11:09.860 --> 00:11:11.860]  當我們進入你的話語
[00:11:11.860 --> 00:11:13.860]  當你的話語一打開的時候
[00:11:13.860 --> 00:11:15.860]  就發出亮光
[00:11:15.860 --> 00:11:17.860]  使愚蠢的人都能夠明白
[00:11:17.860 --> 00:11:19.860]  不需要別人來解碼
[00:11:19.860 --> 00:11:21.860]  約翰福音
[00:11:21.860 --> 00:11:23.860]  16章說甚麼
[00:11:23.860 --> 00:11:25.860]  有聖靈幫助我們
[00:11:25.860 --> 00:11:27.860]  能夠明白神的話語
[00:11:27.860 --> 00:11:29.860]  不是靠我們
[00:11:29.860 --> 00:11:31.860]  自己的智慧
[00:11:31.860 --> 00:11:33.860]  聖經是
[00:11:33.860 --> 00:11:35.860]  神給他兒女的書信
[00:11:35.860 --> 00:11:39.860]  如果
[00:11:39.860 --> 00:11:41.860]  神給我們兒女的書信
[00:11:41.860 --> 00:11:43.860]  都要找人幫我們解碼
[00:11:43.860 --> 00:11:45.860]  我們才能夠明白
[00:11:45.860 --> 00:11:47.860]  大件事
[00:11:47.860 --> 00:11:49.860]  所以我說我們絕對要
[00:11:49.860 --> 00:11:51.860]  離開聖經密碼
[00:11:51.860 --> 00:11:53.860]  末世密碼這些字眼
[00:11:53.860 --> 00:11:55.860]  以至不要被人誤會
[00:11:55.860 --> 00:11:59.860]  但義理書
[00:11:59.860 --> 00:12:01.860]  7章至12章
[00:12:01.860 --> 00:12:03.860]  很明顯是講末世的寓言
[00:12:03.860 --> 00:12:05.860]  但義理能夠看得到
[00:12:05.860 --> 00:12:07.860]  末世的寓言
[00:12:07.860 --> 00:12:09.860]  他能夠看得到一個個國家
[00:12:09.860 --> 00:12:11.860]  跟著一個國家
[00:12:11.860 --> 00:12:13.860]  先由他當時朝政的巴比倫
[00:12:13.860 --> 00:12:15.860]  去到馬代波斯
[00:12:15.860 --> 00:12:17.860]  跟著去到希臘
[00:12:17.860 --> 00:12:19.860]  跟著去到羅馬
[00:12:19.860 --> 00:12:21.860]  跟著耶穌基督第一次回來
[00:12:21.860 --> 00:12:23.860]  他都看得到
[00:12:23.860 --> 00:12:25.860]  耶穌基督第一次回來就好像一個高潮一樣
[00:12:25.860 --> 00:12:27.860]  好像一個山的山峰一樣
[00:12:27.860 --> 00:12:29.860]  這是第一座山
[00:12:29.860 --> 00:12:31.860]  但他也能夠看得到
[00:12:31.860 --> 00:12:33.860]  耶穌基督第二次回來的高潮
[00:12:33.860 --> 00:12:35.860]  就是第二座山的高潮
[00:12:35.860 --> 00:12:37.860]  而第二座山
[00:12:37.860 --> 00:12:39.860]  比第一座山高一點
[00:12:39.860 --> 00:12:41.860]  所以他能夠看得到
[00:12:41.860 --> 00:12:43.860]  耶穌基督再次回來的片段
[00:12:43.860 --> 00:12:47.860]  他能看得到國家興起的衰落
[00:12:47.860 --> 00:12:49.860]  他能看得到巴比倫
[00:12:49.860 --> 00:12:51.860]  跟著是馬代波斯
[00:12:51.860 --> 00:12:53.860]  跟著是希臘
[00:12:53.860 --> 00:12:55.860]  跟著是羅馬
[00:12:55.860 --> 00:12:57.860]  我們也能看得到
[00:12:57.860 --> 00:12:59.860]  這就是第二章
[00:12:59.860 --> 00:13:01.860]  和第七章所講
[00:13:01.860 --> 00:13:03.860]  不同國家的興起衰落
[00:13:03.860 --> 00:13:05.860]  但是第二章和第七章
[00:13:05.860 --> 00:13:07.860]  也能看得到第二座山的高潮
[00:13:07.860 --> 00:13:09.860]  就是後面那座山
[00:13:09.860 --> 00:13:11.860]  就是耶穌基督
[00:13:11.860 --> 00:13:13.860]  第二次回來的情景
[00:13:13.860 --> 00:13:15.860]  將會粉碎所有
[00:13:15.860 --> 00:13:17.860]  其他國家
[00:13:17.860 --> 00:13:19.860]  建立他永恆的國度
[00:13:19.860 --> 00:13:21.860]  而第七章
[00:13:21.860 --> 00:13:23.860]  也多講了一點
[00:13:23.860 --> 00:13:25.860]  是講迪基督的故事
[00:13:25.860 --> 00:13:27.860]  今天不能夠講完
[00:13:27.860 --> 00:13:29.860]  下一次再和大家講迪基督
[00:13:29.860 --> 00:13:33.860]  我們看得到很有趣的
[00:13:33.860 --> 00:13:35.860]  由達爾利那邊
[00:13:35.860 --> 00:13:37.860]  一直去到第一座山的山頂
[00:13:37.860 --> 00:13:39.860]  那些時間
[00:13:39.860 --> 00:13:41.860]  是什麼時間?是人的國度
[00:13:41.860 --> 00:13:43.860]  耶穌基督還沒回來
[00:13:43.860 --> 00:13:45.860]  還沒來到
[00:13:45.860 --> 00:13:47.860]  建立他第一次
[00:13:47.860 --> 00:13:49.860]  還沒來到建立他的國度
[00:13:49.860 --> 00:13:51.860]  所以是人的國度
[00:13:51.860 --> 00:13:53.860]  耶穌基督釘了十字架之後
[00:13:53.860 --> 00:13:55.860]  去到第二座山
[00:13:55.860 --> 00:13:57.860]  的中間
[00:13:57.860 --> 00:13:59.860]  是人的國度和神的國度
[00:13:59.860 --> 00:14:01.860]  同時進行
[00:14:01.860 --> 00:14:03.860]  我們現在在美國
[00:14:03.860 --> 00:14:05.860]  我們是美國的公民
[00:14:05.860 --> 00:14:07.860]  是有人的國
[00:14:07.860 --> 00:14:09.860]  但我們每個人的心裡面
[00:14:09.860 --> 00:14:11.860]  是有神的國
[00:14:11.860 --> 00:14:13.860]  因為耶穌基督已經來臨
[00:14:13.860 --> 00:14:15.860]  在我們每個基督徒的心裡面
[00:14:15.860 --> 00:14:17.860]  建立了他的國
[00:14:17.860 --> 00:14:19.860]  所以在這兩座山的中間
[00:14:19.860 --> 00:14:21.860]  就是現在這個時候
[00:14:21.860 --> 00:14:23.860]  是兩個國一起進行
[00:14:23.860 --> 00:14:25.860]  去到耶穌基督第二次回來
[00:14:25.860 --> 00:14:27.860]  建立了他的千年國度之後
[00:14:27.860 --> 00:14:29.860]  將會是完全成為
[00:14:29.860 --> 00:14:31.860]  是神的國度
[00:14:31.860 --> 00:14:33.860]  再沒有是人的國度
[00:14:35.860 --> 00:14:37.860]  我們看到
[00:14:37.860 --> 00:14:39.860]  剛才說
[00:14:39.860 --> 00:14:41.860]  兩座山的中間
[00:14:41.860 --> 00:14:43.860]  就是我們現在的時間
[00:14:43.860 --> 00:14:45.860]  兩座山的中間
[00:14:45.860 --> 00:14:47.860]  就是現在教會的時期
[00:14:47.860 --> 00:14:49.860]  是
[00:14:49.860 --> 00:14:51.860]  舊約的先知所看不到
[00:14:51.860 --> 00:14:53.860]  如果你看聖經的話
[00:14:53.860 --> 00:14:55.860]  舊約是沒有提到是教會
[00:14:55.860 --> 00:14:57.860]  因為這是一個奧秘
[00:14:57.860 --> 00:14:59.860]  你剛才說沒有奧秘
[00:14:59.860 --> 00:15:01.860]  我剛才沒有說沒有奧秘
[00:15:01.860 --> 00:15:03.860]  我只是說沒有密碼
[00:15:03.860 --> 00:15:05.860]  奧秘的事是屬於神的
[00:15:05.860 --> 00:15:07.860]  申尾記29章29節
[00:15:07.860 --> 00:15:09.860]  有些事是沒有說到
[00:15:09.860 --> 00:15:11.860]  但是說出來的東西
[00:15:11.860 --> 00:15:13.860]  一定基督徒看了之後
[00:15:13.860 --> 00:15:15.860]  就會明白
[00:15:15.860 --> 00:15:17.860]  在舊約沒有說到是教會
[00:15:17.860 --> 00:15:19.860]  有人可能會問我
[00:15:19.860 --> 00:15:21.860]  你這個看法
[00:15:21.860 --> 00:15:23.860]  兩個山
[00:15:23.860 --> 00:15:25.860]  舊約的先知看預言
[00:15:25.860 --> 00:15:27.860]  就好像看兩個山一樣
[00:15:27.860 --> 00:15:29.860]  是否牽強了一點
[00:15:29.860 --> 00:15:31.860]  其實一點都不牽強
[00:15:31.860 --> 00:15:33.860]  讓我們看到是神的大能
[00:15:33.860 --> 00:15:35.860]  我以前也和大家說過
[00:15:35.860 --> 00:15:37.860]  神是和人合作
[00:15:37.860 --> 00:15:39.860]  是神的
[00:15:39.860 --> 00:15:41.860]  選擇和人的
[00:15:41.860 --> 00:15:43.860]  責任來接受
[00:15:43.860 --> 00:15:45.860]  永遠是相提並論
[00:15:45.860 --> 00:15:47.860]  我們看看
[00:15:47.860 --> 00:15:49.860]  是救恩先
[00:15:49.860 --> 00:15:51.860]  神知不知道
[00:15:51.860 --> 00:15:53.860]  誰會接受他
[00:15:53.860 --> 00:15:55.860]  誰不接受他
[00:15:55.860 --> 00:15:57.860]  神當然知道
[00:15:57.860 --> 00:15:59.860]  但是救恩是給所有的人
[00:15:59.860 --> 00:16:01.860]  有些人會接受
[00:16:01.860 --> 00:16:03.860]  有些人不會接受
[00:16:03.860 --> 00:16:05.860]  但是神不會給你一個excuse
[00:16:05.860 --> 00:16:07.860]  說你已經揀選了人
[00:16:07.860 --> 00:16:09.860]  你沒有揀選我
[00:16:09.860 --> 00:16:11.860]  所以我沒有接受你
[00:16:11.860 --> 00:16:13.860]  不是的
[00:16:13.860 --> 00:16:15.860]  救恩是給所有人
[00:16:15.860 --> 00:16:17.860]  我們今天這個異象
[00:16:17.860 --> 00:16:19.860]  也是一樣
[00:16:19.860 --> 00:16:21.860]  你猜神知不知道
[00:16:21.860 --> 00:16:23.860]  猶太人不會接受耶穌基督
[00:16:23.860 --> 00:16:25.860]  他第一次來臨
[00:16:25.860 --> 00:16:27.860]  當然知道
[00:16:27.860 --> 00:16:29.860]  你猜神就已經安排了
[00:16:29.860 --> 00:16:31.860]  我們這些外邦人
[00:16:31.860 --> 00:16:33.860]  好像摺紙一樣摺在橄欖樹上
[00:16:33.860 --> 00:16:35.860]  就是現在的教會
[00:16:35.860 --> 00:16:37.860]  就是在說兩座山中間的這個時候
[00:16:37.860 --> 00:16:39.860]  但是猶太人
[00:16:39.860 --> 00:16:41.860]  舊約先知
[00:16:41.860 --> 00:16:43.860]  是看不到的
[00:16:43.860 --> 00:16:45.860]  沒有寫在舊約書那裡
[00:16:45.860 --> 00:16:47.860]  以至猶太人不可以說
[00:16:47.860 --> 00:16:49.860]  你看舊約書都這樣說
[00:16:49.860 --> 00:16:51.860]  神根本是預了我們
[00:16:51.860 --> 00:16:53.860]  是不接受耶穌基督
[00:16:53.860 --> 00:16:55.860]  所以我們就不接受
[00:16:55.860 --> 00:16:57.860]  沒有這樣的藉口
[00:16:57.860 --> 00:16:59.860]  因為他們絕對是要
[00:16:59.860 --> 00:17:01.860]  為他們自己所做的負責任
[00:17:01.860 --> 00:17:03.860]  我們匆匆忿忿
[00:17:03.860 --> 00:17:05.860]  是見到神的大能
[00:17:05.860 --> 00:17:09.860]  第二第七章
[00:17:09.860 --> 00:17:11.860]  就是說各國的興起衰落
[00:17:11.860 --> 00:17:13.860]  第八章呢
[00:17:13.860 --> 00:17:15.860]  第八章是說到
[00:17:15.860 --> 00:17:17.860]  公山羊和公綿羊的故事
[00:17:17.860 --> 00:17:19.860]  公綿羊是有兩隻角的
[00:17:19.860 --> 00:17:21.860]  公山羊是獨角的
[00:17:21.860 --> 00:17:23.860]  公綿羊是代表
[00:17:23.860 --> 00:17:25.860]  馬代波斯
[00:17:25.860 --> 00:17:27.860]  公山羊是代表山羊
[00:17:27.860 --> 00:17:29.860]  你說為什麼
[00:17:29.860 --> 00:17:31.860]  你又看出這樣的東西
[00:17:31.860 --> 00:17:33.860]  不是我看出來的
[00:17:33.860 --> 00:17:35.860]  經文講得很明白
[00:17:35.860 --> 00:17:37.860]  但以理書八章二十節
[00:17:37.860 --> 00:17:39.860]  說公綿羊就是馬代波斯
[00:17:39.860 --> 00:17:41.860]  說八章二十一節
[00:17:41.860 --> 00:17:43.860]  說公山羊就是希臘
[00:17:43.860 --> 00:17:45.860]  在這裡第八章
[00:17:45.860 --> 00:17:47.860]  所有的預言都實現了
[00:17:47.860 --> 00:17:49.860]  準確的程度
[00:17:49.860 --> 00:17:51.860]  是當亞歷山大大帝
[00:17:51.860 --> 00:17:53.860]  進入耶路撒冷城的時候
[00:17:53.860 --> 00:17:55.860]  大祭司Jedua
[00:17:55.860 --> 00:17:57.860]  是將
[00:17:57.860 --> 00:17:59.860]  但以理書第八章
[00:17:59.860 --> 00:18:01.860]  給亞歷山大大帝看
[00:18:01.860 --> 00:18:03.860]  他所有的戰績
[00:18:03.860 --> 00:18:05.860]  已經預言了在聖經裡面
[00:18:05.860 --> 00:18:07.860]  以至亞歷山大大帝
[00:18:07.860 --> 00:18:09.860]  是非常非常敬佩這一位
[00:18:09.860 --> 00:18:11.860]  敬畏這一位耶和華
[00:18:11.860 --> 00:18:13.860]  能知過去未來
[00:18:13.860 --> 00:18:17.860]  所以他是沒有屠殺到
[00:18:17.860 --> 00:18:19.860]  耶路撒冷任何的居民
[00:18:19.860 --> 00:18:21.860]  是赦免了他們
[00:18:21.860 --> 00:18:23.860]  在這裡第九章
[00:18:23.860 --> 00:18:25.860]  可以說是
[00:18:25.860 --> 00:18:27.860]  預言的高潮
[00:18:27.860 --> 00:18:29.860]  是說到七十個禮拜
[00:18:29.860 --> 00:18:31.860]  或者七十個七
[00:18:31.860 --> 00:18:33.860]  預言準確的程度
[00:18:33.860 --> 00:18:35.860]  是可以預言到
[00:18:35.860 --> 00:18:37.860]  耶穌基督
[00:18:37.860 --> 00:18:39.860]  是哪一天騎著驢驅子
[00:18:39.860 --> 00:18:41.860]  進入耶路撒冷城
[00:18:41.860 --> 00:18:43.860]  這個會遲一點跟大家說
[00:18:43.860 --> 00:18:45.860]  第十章
[00:18:45.860 --> 00:18:47.860]  是說到波斯國
