
[00:00:00.000 --> 00:00:05.480]  好 感謝神 透過詩班剛才給我們這一首很經典的詩歌
[00:08:55.840 --> 00:08:58.520]  我永遠都是抓住這個秘訣
[00:08:58.520 --> 00:09:02.600]  祂說只要你不要離開上帝
[00:09:02.600 --> 00:09:05.360]  你是抓緊神祂自己的時候
[00:09:05.360 --> 00:09:11.680]  你永遠不會失去神的愛和神的自己
[00:09:11.680 --> 00:09:13.520]  你不會失去神自己的話
[00:09:13.520 --> 00:09:15.360]  你就不會失去神的愛
[00:09:15.360 --> 00:09:17.080]  但當你埋怨上帝
[00:09:17.080 --> 00:09:20.000]  當你因為你不明白解的時候
[00:09:20.000 --> 00:09:21.400]  你去詛咒上帝
[00:09:21.400 --> 00:09:25.080]  或者你去離開上帝
[00:09:25.080 --> 00:09:28.240]  你會更加失落
[00:09:28.240 --> 00:09:29.880]  他給我這個提醒
[00:09:29.880 --> 00:09:32.160]  我到今時我都沒有忘記
[00:09:32.160 --> 00:09:35.560]  而這件事正是我們今天我們看回
[00:09:35.560 --> 00:09:38.600]  原來基督教我們的信仰
[00:09:38.600 --> 00:09:40.320]  是基於神的啟示
[00:09:40.320 --> 00:09:41.840]  所以為什麼我們要讀聖經
[00:09:41.840 --> 00:09:43.960]  為什麼我們不單止要讀聖經
[00:09:43.960 --> 00:09:45.040]  要明白聖經
[00:09:45.040 --> 00:09:48.120]  我們要活出聖經的真理
[00:09:48.120 --> 00:09:51.640]  因為基督教信仰就是這麼落地
[00:09:51.640 --> 00:09:54.600]  基督教聖經裡面所描述的
[00:09:54.600 --> 00:09:56.640]  不是一個神話故事
[00:09:56.640 --> 00:09:59.400]  不是一個理想的烏托邦
[00:09:59.400 --> 00:10:00.480]  他要告訴我們
[00:10:00.480 --> 00:10:05.800]  今天這個世界現實的處境就是這麼不理想
[00:10:05.800 --> 00:10:07.600]  有這麼多的艱難
[00:10:07.600 --> 00:10:10.400]  是我們要明白的
[00:10:10.400 --> 00:10:13.080]  所以今天和大家看這個題目
[00:10:13.080 --> 00:10:14.080]  人生八苦
[00:10:14.080 --> 00:10:16.640]  有八種不同的苦難
[00:10:16.640 --> 00:10:18.440]  可能甚至多過
[00:10:18.440 --> 00:10:20.960]  但我們要不要忘記
[00:10:20.960 --> 00:10:24.320]  我們有一個永恆榮耀的大圖畫
[00:10:24.320 --> 00:10:26.000]  這是歷史的終局
[00:10:26.000 --> 00:10:28.840]  這也是我們人生終極的命運
[00:10:28.840 --> 00:10:30.240]  當你選擇
[00:10:30.240 --> 00:10:33.960]  我要耶穌作我生命的主和王的時候
[00:10:33.960 --> 00:10:37.560]  你的人生就有這種版
[00:10:37.560 --> 00:10:41.520]  上一次第八章頭十六節
[00:10:41.520 --> 00:10:43.880]  呂元信弟兄和我們分享得很好
[00:10:43.880 --> 00:10:48.600]  他和我們仔細看到關於聖靈的工作
[00:10:48.600 --> 00:10:50.360]  如果他今天作為神的兒女
[00:10:50.360 --> 00:10:51.680]  好好依靠聖靈
[00:10:51.680 --> 00:10:53.440]  順服祂而行的時候
[00:10:53.440 --> 00:10:56.800]  我們是有得勝的生活的版
[00:10:56.800 --> 00:10:58.640]  大家記不記得
[00:10:58.640 --> 00:11:00.840]  所以今天來到這個段落
[00:11:00.840 --> 00:11:02.360]  第十八節開始
[00:11:02.360 --> 00:11:05.640]  我要給大家看一件很重要的事實
[00:11:05.640 --> 00:11:08.840]  我們今天看的這段經文
[00:11:08.840 --> 00:11:12.520]  正是要讓我們繼續延續
[00:11:12.520 --> 00:11:16.120]  這種被聖靈去管理我們的生命裏面
[00:11:16.120 --> 00:11:17.920]  而帶出的就是
[00:11:17.920 --> 00:11:19.360]  神的兒女們
[00:11:19.360 --> 00:11:23.080]  我們一樣在現世要通過苦難
[00:11:23.080 --> 00:11:25.840]  但通過苦難我們不要忘記
[00:11:25.840 --> 00:11:30.480]  這和我們要得榮耀是聯成一體的
[00:11:30.480 --> 00:11:32.280]  是分割不了的
[00:11:32.280 --> 00:11:33.520]  為什麼呢
[00:11:33.520 --> 00:11:36.600]  我們請看前文第八章十七節
[00:11:36.600 --> 00:11:38.240]  我們一起讀出來
[00:11:38.240 --> 00:11:40.720]  若是兒女就是後製
[00:11:40.720 --> 00:11:42.120]  是神的後製
[00:11:42.120 --> 00:11:44.520]  和基督同作後製
[00:11:44.520 --> 00:11:48.200]  如果我們和他一同受苦
[00:11:48.200 --> 00:11:52.560]  是要我們與他一同得榮耀
[00:11:52.560 --> 00:11:56.360]  在這裏聖經說得很清楚
[00:11:56.360 --> 00:12:00.040]  我們和基督一同成為神的兒女
[00:12:00.040 --> 00:12:01.720]  這是我們的身份
[00:12:01.720 --> 00:12:03.280]  但在這個身份下
[00:12:03.280 --> 00:12:04.680]  我們要明白一件事
[00:12:04.680 --> 00:12:06.920]  我們已經成為神的兒女
[00:12:06.920 --> 00:12:09.080]  因為我們在基督耶穌裏
[00:12:09.080 --> 00:12:11.480]  我們要和祂一同受苦
[00:12:11.480 --> 00:12:14.040]  和祂一同得榮耀
[00:12:14.040 --> 00:12:15.800]  基督所受的苦
[00:12:15.800 --> 00:12:17.640]  通過十字架給我們看見
[00:12:17.640 --> 00:12:20.480]  苦難和榮耀是分割不了的
[00:12:20.480 --> 00:12:22.640]  要通過為罪人去死
[00:12:22.640 --> 00:12:26.280]  而帶出將來復活的榮耀
[00:12:26.280 --> 00:12:30.960]  帶出戰勝死亡和罪惡的權勢
[00:12:30.960 --> 00:12:33.080]  這就是我們要正確詮釋
[00:12:33.080 --> 00:12:36.800]  和面對人生一切苦難的基礎
[00:12:36.800 --> 00:12:40.000]  當我們不明白人生八苦裏
[00:12:40.000 --> 00:12:44.560]  就是你必須要返回歷史裏最重要的事實
[00:12:44.560 --> 00:12:47.360]  基督為人去死在十字架上
[00:12:47.360 --> 00:12:49.200]  這是事實
[00:12:49.200 --> 00:12:51.640]  若然不是基督為我們死
[00:12:51.640 --> 00:12:53.040]  為我們復活
[00:12:53.040 --> 00:12:54.160]  為我們升天
[00:12:54.160 --> 00:12:55.360]  為我們再來
[00:12:55.360 --> 00:12:58.040]  今天我們在地上面對八樣苦難
[00:12:58.040 --> 00:13:02.240]  我們都只能夠很無奈地去面對
[00:13:02.240 --> 00:13:03.920]  但是感謝神
[00:13:03.920 --> 00:13:06.880]  聖靈的工作就是要提醒我們
[00:13:06.880 --> 00:13:09.000]  我們已經成為神的兒女
[00:13:09.000 --> 00:13:11.960]  是有這個榮耀的終局
[00:13:11.960 --> 00:13:13.920]  這個榮耀的終局是什麼呢?
[00:13:13.920 --> 00:13:15.320]  請看下面
[00:13:15.320 --> 00:13:16.960]  下文去交代
[00:13:16.960 --> 00:13:18.400]  我們繼續看下去
[00:13:18.400 --> 00:13:20.840]  十八節請大家跟我一起讀出來
[00:13:20.840 --> 00:13:23.360]  我認為現在的苦楚
[00:13:23.360 --> 00:13:27.360]  若比起來將要顯示給我們的榮耀
[00:13:27.360 --> 00:13:29.160]  是不足介意的
[00:13:29.160 --> 00:13:30.680]  保羅在這裏所講的
[00:13:30.680 --> 00:13:33.280]  這個榮耀和這個苦楚
[00:13:33.280 --> 00:13:37.800]  就是界定了現在我們這個現實的世界
[00:13:37.800 --> 00:13:41.480]  和將來我們要在主耶穌榮耀的再來的時候
[00:13:41.480 --> 00:13:45.600]  他說顯示給我們的榮耀
[00:13:45.600 --> 00:13:47.480]  顯示給我們的榮耀
[00:13:47.480 --> 00:13:48.640]  兩者相比的時候
[00:13:48.640 --> 00:13:50.320]  他說是不足介意的
[00:13:50.320 --> 00:13:52.920]  你今天現世的艱難和將來
[00:13:52.920 --> 00:13:56.520]  究竟這個將來的榮耀是指什麼呢?
[00:13:56.520 --> 00:13:59.600]  保羅在哥倫多後書四章十七到十八節
[00:13:59.600 --> 00:14:05.000]  都跟我們講了一個很重要的原因
[00:14:05.000 --> 00:14:07.840]  他說我們這個短暫而輕微的苦楚
[00:14:07.840 --> 00:14:11.960]  是要為我們成就極重無比永遠的榮耀
[00:14:11.960 --> 00:14:13.840]  這個是保羅自己的見證
[00:14:13.840 --> 00:14:21.480]  他自身他自己通過他現世為著要信服神的呼召心意
[00:14:21.480 --> 00:14:23.400]  他到各處去傳福音
[00:14:23.400 --> 00:14:26.480]  他帶領很多的外邦人來歸主
[00:14:26.480 --> 00:14:30.920]  他亦都向他自己的同胞宣講見證
[00:14:30.920 --> 00:14:36.120]  這一切是為了要成就上帝在他身上的心意
[00:14:36.120 --> 00:14:40.120]  但保羅在這個過程裏面被人苦待
[00:14:40.120 --> 00:14:46.120]  被人去迫害甚至被人用石頭打到以為他死了
[00:14:46.120 --> 00:14:51.040]  但他醒了之後又挾起身再進入那些城裏繼續傳道
[00:14:51.040 --> 00:14:52.400]  這個就是保羅
[00:14:52.400 --> 00:14:55.920]  保羅為什麼有這一份打不死的心志呢?
[00:14:55.920 --> 00:14:59.600]  因為他看見這一份永恆的榮耀
[00:14:59.600 --> 00:15:03.360]  現世和將來的對照
[00:15:03.360 --> 00:15:07.600]  這個短暫和永遠的分別
[00:15:07.600 --> 00:15:11.040]  如果你今天明白這個圖畫的時候
[00:15:11.040 --> 00:15:13.680]  你就會好像有一位年輕人
[00:15:13.680 --> 00:15:17.040]  他很年輕的時候已經看透了這個真理
[00:15:17.040 --> 00:15:20.120]  這位叫Jim Elliott
[00:15:20.120 --> 00:15:24.560]  很多年前他和他另外四個好朋友
[00:15:24.560 --> 00:15:27.240]  他們大學畢業之後結了婚
[00:15:27.240 --> 00:15:30.200]  他就帶著太太一起去到厄瓜多爾
[00:15:30.200 --> 00:15:35.080]  去到一個叫奧卡人的食人族裏面去傳道
[00:15:35.080 --> 00:15:38.040]  這五個年輕人起初只能夠坐飛機
[00:15:38.040 --> 00:15:39.800]  扔一些物資下去
[00:15:39.800 --> 00:15:43.080]  後來扔一些福音去擔張
[00:15:43.080 --> 00:15:45.080]  跟他們建立了一個關係
[00:15:45.080 --> 00:15:48.840]  短時間之後他們以為那班土人接納他們
[00:15:48.840 --> 00:15:52.520]  結果有一天他們就說不如我們這次陸路
[00:15:52.520 --> 00:15:55.560]  我們直接坐飛機直接降落在這個地方
[00:15:55.560 --> 00:15:59.360]  我們要進去這個鄉鎮裏面
[00:15:59.360 --> 00:16:03.240]  來跟這班土人直接跟他們傳福音
[00:16:03.240 --> 00:16:06.200]  他以為已經有一個朋友的基礎了
[00:16:06.200 --> 00:16:10.360]  誰知道這班土人裏面有些是真的蠻不講理
[00:16:10.360 --> 00:16:13.560]  他們以為這五個年輕人要來傷害他們
[00:16:13.560 --> 00:16:16.680]  結果五個年輕人無一倖免
[00:16:16.680 --> 00:16:18.320]  他們殉道而死
[00:16:18.320 --> 00:16:20.320]  每個人都被斬頭
[00:16:20.320 --> 00:16:25.440]  結果這個遺孀當然很痛楚
[00:16:25.440 --> 00:16:30.080]  但這個遺孀後來他也頂成丈夫的遺願
[00:16:30.080 --> 00:16:34.840]  在他修復傷痛的心情之後
[00:16:34.840 --> 00:16:37.760]  他帶著他很小的小蚊子
[00:16:37.760 --> 00:16:41.280]  回到奧卡人這個食人族裏面
[00:16:41.280 --> 00:16:43.280]  帶他們信主
[00:16:43.280 --> 00:16:47.200]  在1971年一個很大型的宣教大會裏面
[00:16:47.200 --> 00:16:51.280]  這位遺孀跟那個食人族的酋長站台
[00:16:51.280 --> 00:16:53.000]  一起講見證
[00:16:53.000 --> 00:16:56.200]  他說我們昔日殺害你的丈夫
[00:16:56.200 --> 00:17:00.120]  但我們聽見主耶穌怎樣為我們的罪去死
[00:17:00.120 --> 00:17:02.520]  如今我們能夠成為好朋友
[00:17:02.520 --> 00:17:03.840]  一起傳道
[00:17:03.840 --> 00:17:08.000]  酋長 食人族的酋長成為一個傳道人
[00:17:08.000 --> 00:17:10.400]  頂姐妹你說是不是Amazing
[00:17:10.400 --> 00:17:13.680]  這比任何一件事我覺得更加不可思議
[00:17:13.680 --> 00:17:15.080]  這就是福音的大能
[00:17:15.080 --> 00:17:19.080]  是神十字架的救恩徹底去改變人的生命
[00:17:19.080 --> 00:17:24.480]  這種生命的見證背後是有代價的
[00:17:24.480 --> 00:17:28.080]  五個年青人將他們最寶貴的生命
[00:17:28.080 --> 00:17:29.360]  放在祭壇上
[00:17:29.360 --> 00:17:33.160]  為這個食人族犧牲了他們自己
[00:17:33.160 --> 00:17:36.240]  到今天他們都不會忘記
[00:17:36.240 --> 00:17:40.720]  為何宣教士千辛萬苦要進到我們中間
[00:17:40.720 --> 00:17:43.320]  還被我們誤會他殺害他
[00:17:43.320 --> 00:17:46.320]  但他的遺孀仍然這樣做
[00:17:46.320 --> 00:17:49.640]  因為這是神的愛的激勵
[00:17:49.640 --> 00:17:52.480]  我們今天看這段經文看下去的時候
[00:17:52.480 --> 00:17:59.640]  你會看見這個苦楚和榮耀是永遠連結在一起的
[00:17:59.640 --> 00:18:03.280]  現世和將來好像有一個矛盾在這裏
[00:18:03.280 --> 00:18:07.760]  但我們要明白這是先苦後榮的一個次序
[00:18:07.760 --> 00:18:10.640]  當你明白這個理解的時候
[00:18:10.640 --> 00:18:15.280]  你就會看到以下後文要交代三個嘆息
[00:18:15.280 --> 00:18:18.440]  這三個嘆息包括大自然
[00:18:18.440 --> 00:18:20.080]  包括神的兒女
[00:18:20.080 --> 00:18:21.480]  包括聖靈
[00:18:21.480 --> 00:18:23.160]  我們逐一來看
[00:18:23.160 --> 00:18:27.200]  第一段在19到22節請我們一起讀出來
[00:18:27.200 --> 00:18:31.440]  「受造之物切望等候神的眾子顯出來
[00:18:31.440 --> 00:18:34.880]  因為受造之物屈服在虛空之下
[00:18:34.880 --> 00:18:36.440]  不是自己願意
[00:18:36.440 --> 00:18:39.960]  而是因那使他屈服的叫他如此
[00:18:39.960 --> 00:18:42.280]  但受造之物仍然指望
[00:18:42.280 --> 00:18:44.840]  從敗壞的合制下得釋放
[00:18:44.840 --> 00:18:47.680]  得享神兒女榮耀的自由
[00:18:47.680 --> 00:18:51.600]  我們知道一切受造之物一同新淫
[00:18:51.600 --> 00:18:55.560]  一同忍受震動直到如今」
[00:18:55.560 --> 00:18:57.880]  剛才我們看這段經文的時候
[00:18:57.880 --> 00:19:01.760]  你會看到保羅首先用一個擬人法
[00:19:01.760 --> 00:19:06.440]  他看這個大自然 神創造的世界
[00:19:06.440 --> 00:19:08.800]  他好像一個人一樣
[00:19:08.800 --> 00:19:11.600]  和我們一樣在期望等候
[00:19:11.600 --> 00:19:12.520]  等候甚麼
[00:19:12.520 --> 00:19:15.360]  等候就是神的兒女們 神的眾子
[00:19:15.360 --> 00:19:16.800]  彰顯出來
[00:19:16.800 --> 00:19:18.800]  這個彰顯是何時呢
