
[00:00:00.000 --> 00:00:03.360]  在開始今天聚會之前
[00:01:36.520 --> 00:01:39.920]  可是在我們朝前走的時候
[00:01:39.920 --> 00:01:42.560]  祂不會丟下我們不管
[00:01:42.560 --> 00:01:44.440]  我們知道也好
[00:01:44.440 --> 00:01:46.440]  不知道也好
[00:01:46.440 --> 00:01:47.960]  明白也好
[00:01:47.960 --> 00:01:49.400]  不明白也好
[00:01:49.400 --> 00:01:51.000]  祂是伴我們同行
[00:01:51.000 --> 00:01:51.840]  與我們同在
[00:01:51.840 --> 00:01:54.440]  永遠不會丟下我們的
[00:01:54.440 --> 00:01:58.800]  所以當我們能夠今天在這兒相聚
[00:01:58.800 --> 00:02:02.960]  是在主耶穌的計劃當中
[00:02:02.960 --> 00:02:06.800]  那很感恩
[00:02:06.800 --> 00:02:08.800]  那今天跟弟兄姐妹分享
[00:02:08.800 --> 00:02:10.480]  上一次我來的時候
[00:02:10.480 --> 00:02:13.000]  教會說問我願不願意來分享
[00:02:13.000 --> 00:02:14.720]  我當然願意了
[00:02:14.720 --> 00:02:15.880]  只要給我機會
[00:02:15.880 --> 00:02:17.640]  我是很樂意的
[00:02:17.640 --> 00:02:22.880]  因為我今年大概86歲
[00:02:22.880 --> 00:02:28.760]  榮耀歸主
[00:02:28.760 --> 00:02:30.920]  大概86歲
[00:02:30.920 --> 00:02:33.080]  不是不肯說
[00:02:33.080 --> 00:02:35.360]  而是說不清楚
[00:02:35.360 --> 00:02:38.200]  因為很小的時候被領養
[00:02:38.200 --> 00:02:40.400]  然後那個時候
[00:02:40.400 --> 00:02:43.560]  就是什麼新曆啊舊曆啊什麼
[00:02:43.560 --> 00:02:46.720]  現在大家多數都活在這個新曆當中
[00:02:46.720 --> 00:02:48.920]  舊曆就是有這麼一回事
[00:02:48.920 --> 00:02:50.920]  可是當初是你
[00:02:50.920 --> 00:02:52.160]  這個孩子幾歲啊
[00:02:52.160 --> 00:02:53.680]  六歲啊七歲啊
[00:02:53.680 --> 00:02:56.160]  因為舊曆跟新曆是不一樣
[00:02:56.160 --> 00:02:57.800]  我就在這樣的光景當中
[00:02:57.800 --> 00:03:01.200]  六七歲的時候大概被領養
[00:03:01.200 --> 00:03:04.760]  那時候的孩子跟現在的孩子不能比了
[00:03:04.760 --> 00:03:07.320]  現在的娃娃你看抱在媽媽手上
[00:03:07.320 --> 00:03:08.720]  兩歲一個手機
[00:03:08.720 --> 00:03:10.840]  嗶吧嗶吧嗶吧在那玩
[00:03:10.840 --> 00:03:14.880]  但我都就是不知道該怎麼控制的
[00:03:14.880 --> 00:03:15.760]  你教著她的時候
[00:03:15.760 --> 00:03:17.960]  嗶吧嗶吧玩得開心得很
[00:03:17.960 --> 00:03:20.320]  你拿走她就哇哇大哭
[00:03:20.320 --> 00:03:21.400]  我六七歲了
[00:03:21.400 --> 00:03:23.560]  連到底幾歲都不知道
[00:03:23.560 --> 00:03:26.560]  問那個那你生日知道吧
[00:03:26.560 --> 00:03:27.680]  不知道
[00:03:27.680 --> 00:03:31.160]  那那個那個屬什麼知道吧
[00:03:31.160 --> 00:03:32.560]  不知道
[00:03:32.560 --> 00:03:36.160]  所以六七歲了還不知道
[00:03:36.160 --> 00:03:37.760]  可是呢
[00:03:37.760 --> 00:03:40.880]  當我跟主建立了關係之後
[00:03:40.880 --> 00:03:42.520]  不再一樣了
[00:03:42.520 --> 00:03:44.160]  沒信主之前
[00:03:44.160 --> 00:03:46.320]  人家說什麼我信什麼
[00:03:46.320 --> 00:03:48.760]  人家貶低我就照收
[00:03:48.760 --> 00:03:50.040]  怎麼這麼笨呢
[00:03:50.040 --> 00:03:53.760]  六七歲還不知道到底幾歲
[00:03:53.760 --> 00:03:55.360]  那個時候流眼淚啊
[00:03:55.360 --> 00:03:56.960]  怎麼這麼笨呢
[00:03:56.960 --> 00:03:59.200]  可是信主之後
[00:03:59.200 --> 00:04:01.600]  我絕對不承認我笨
[00:04:01.600 --> 00:04:04.320]  因為我是天上的爸爸創造的
[00:04:04.320 --> 00:04:05.600]  如果我承認我笨呢
[00:04:05.600 --> 00:04:08.560]  就是說天上爸爸造了個笨人
[00:04:08.560 --> 00:04:10.800]  天上爸爸會造笨人嗎
[00:04:10.800 --> 00:04:12.440]  不會呀
[00:04:12.440 --> 00:04:14.880]  可是有時候我們真的很笨是不是
[00:04:14.880 --> 00:04:18.080]  那是因為我們沒好好用他給我們的智慧呀
[00:04:18.080 --> 00:04:20.560]  不是他的錯是我們的錯
[00:04:20.560 --> 00:04:23.480]  可是當我們說我們笨的時候
[00:04:23.480 --> 00:04:25.000]  我們就在說
[00:04:25.000 --> 00:04:26.560]  爸爸你怎麼搞的
[00:04:26.560 --> 00:04:27.800]  造的我這麼笨
[00:04:27.800 --> 00:04:29.880]  所以永遠別說自己是笨人
[00:04:29.880 --> 00:04:33.480]  今天我們在這都是一等一的
[00:04:33.480 --> 00:04:35.840]  過去沒有前無古人後無來者
[00:04:35.840 --> 00:04:37.080]  現在就這麼一個
[00:04:37.080 --> 00:04:42.040]  讓我們拍手吧
[00:04:42.040 --> 00:04:44.840]  世界怎麼看我們不重要
[00:04:44.840 --> 00:04:47.120]  重要的是天上爸爸怎麼看我們
[00:04:47.120 --> 00:04:49.760]  他看我們寶貴
[00:04:49.760 --> 00:04:51.720]  他造我們他愛我們
[00:04:51.720 --> 00:04:54.400]  他在我們生命當中有計劃
[00:04:54.400 --> 00:04:56.880]  所以當我們跟他建立關係之後
[00:04:56.880 --> 00:04:59.320]  你要是再不喜樂
[00:04:59.320 --> 00:05:02.280]  你對不起他你也對不起你自己
[00:05:02.280 --> 00:05:04.400]  對不對呀
[00:05:04.400 --> 00:05:07.880]  在世界上我們最需要的是什麼
[00:05:07.880 --> 00:05:13.560]  我曾經在一個老人團契當中分享
[00:05:13.560 --> 00:05:16.960]  那我就說你們說人生當中什麼最重要
[00:05:16.960 --> 00:05:20.000]  坐在第一排一位老婆婆舉手
[00:05:20.000 --> 00:05:22.920]  啊不一個老媽媽舉手
[00:05:22.920 --> 00:05:24.880]  錢
[00:05:24.880 --> 00:05:28.480]  那今天在這我相信我們每一位
[00:05:28.480 --> 00:05:31.520]  剛才都幾乎舉手是蒙恩得救的
[00:05:31.520 --> 00:05:34.480]  我相信我們不會說錢不重要
[00:05:34.480 --> 00:05:38.440]  咱們活的世界上錢是需要
[00:05:38.440 --> 00:05:40.760]  可是我問的是重要
[00:05:40.760 --> 00:05:43.920]  重要跟需要不一樣
[00:05:43.920 --> 00:05:47.120]  而錢可以說是重要
[00:05:47.120 --> 00:05:51.080]  但是我問的是什麼最重要
[00:05:51.080 --> 00:05:53.880]  錢肯定不是最重要
[00:05:53.880 --> 00:05:56.240]  是重要可是不是最重要
[00:05:56.240 --> 00:06:00.080]  那我問人家下面答了我怎麼往下講啊
[00:06:00.080 --> 00:06:02.280]  結果後面有一個舉手就說
[00:06:02.280 --> 00:06:04.920]  不對不對健康更重要
[00:06:04.920 --> 00:06:07.040]  對不對健康更重要
[00:06:07.040 --> 00:06:09.920]  你有錢你沒有健康你躺在家裡
[00:06:09.920 --> 00:06:12.200]  那也是很苦的一件事
[00:06:12.200 --> 00:06:16.560]  可是健康又是不是那麼重要呢
[00:06:16.560 --> 00:06:18.160]  是不是最重要呢
[00:06:18.160 --> 00:06:20.880]  我問的是最呀
[00:06:20.880 --> 00:06:22.960]  肯定不是了
[00:06:22.960 --> 00:06:26.440]  如果健康最重要的話
[00:06:26.440 --> 00:06:29.480]  很多沒有健康的人就沒有喜樂了
[00:06:29.480 --> 00:06:32.200]  但是你可以看到很多沒有健康的人
[00:06:32.200 --> 00:06:34.920]  他一樣臉上有笑容
[00:06:34.920 --> 00:06:37.000]  那曾經我聽過一個見證故事
[00:06:37.000 --> 00:06:39.400]  這不是我親自經歷是聽來的
[00:06:39.400 --> 00:06:42.160]  幾個年輕人聽說一個老人家病了
[00:06:42.160 --> 00:06:43.840]  是教會的姐妹
[00:06:43.840 --> 00:06:45.360]  她已經很久沒來了
[00:06:45.360 --> 00:06:47.920]  於是大家說去看望她吧
[00:06:47.920 --> 00:06:53.720]  一去一看老人家住的地方非常的起碼
[00:06:53.720 --> 00:06:57.280]  那個又是冬天很冷
[00:06:57.280 --> 00:07:01.480]  她裡面那個能令房間暖一點的一些器具
[00:07:01.480 --> 00:07:03.320]  什麼都沒有很冷
[00:07:03.320 --> 00:07:05.480]  他們進去哇好冷啊
[00:07:05.480 --> 00:07:08.000]  然後再看老人家躺在那
[00:07:08.000 --> 00:07:11.320]  燈都沒有多一盞省電呢
[00:07:11.320 --> 00:07:13.200]  然後再一看
[00:07:13.200 --> 00:07:17.520]  真的是家裡面沒有任何富裕的東西
[00:07:17.520 --> 00:07:20.400]  於是這些年輕人就問老人家了
[00:07:20.400 --> 00:07:22.960]  哎呀您怎麼樣啊
[00:07:22.960 --> 00:07:24.400]  什麼都沒有哎
[00:07:24.400 --> 00:07:26.960]  好像說
[00:07:26.960 --> 00:07:29.400]  怎麼會好像不知道該怎麼安慰
[00:07:29.400 --> 00:07:31.800]  一般來說都會要問你好嗎
[00:07:31.800 --> 00:07:33.880]  對不對去探望人嘛
[00:07:33.880 --> 00:07:35.560]  那沒有辦法不知道說什麼了
[00:07:35.560 --> 00:07:37.920]  還是問你好嗎
[00:07:37.920 --> 00:07:40.360]  但是一般一個人我們一看到
[00:07:40.360 --> 00:07:42.160]  牧師您好嗎姐妹您好嗎
[00:07:42.160 --> 00:07:43.680]  高高興興地問
[00:07:43.680 --> 00:07:45.720]  但是當這姐妹問的就是
[00:07:45.720 --> 00:07:48.880]  因為她看著明擺著不好嘛
[00:07:48.880 --> 00:07:50.360]  您好嗎
[00:07:50.360 --> 00:07:53.480]  都不知道該不該大聲問
[00:07:53.480 --> 00:07:55.960]  沒想到躺在那兒
[00:07:55.960 --> 00:07:59.840]  在非常有難處的老婆婆竟然高高興興地說
[00:07:59.840 --> 00:08:02.440]  我很好
[00:08:02.440 --> 00:08:04.640]  那這姐妹就不服氣了
[00:08:04.640 --> 00:08:06.680]  你好你哪好啊
[00:08:06.680 --> 00:08:08.200]  你也沒錢你也沒有健康
[00:08:08.200 --> 00:08:10.000]  你也沒親人你孤零零
[00:08:10.000 --> 00:08:11.640]  你有什麼好啊
[00:08:11.640 --> 00:08:13.560]  你看你身體病成這樣
[00:08:13.560 --> 00:08:15.760]  你都不能去看病
[00:08:15.760 --> 00:08:18.240]  這個婆婆說是啊我病啊
[00:08:18.240 --> 00:08:21.440]  那那是我的房子出問題了
[00:08:21.440 --> 00:08:23.400]  哦年輕人明白了
[00:08:23.400 --> 00:08:27.400]  就這個身體是神給我們的一個家一個房子
[00:08:27.400 --> 00:08:30.400]  我們生出來就跟這個房子在一塊
[00:08:30.400 --> 00:08:35.160]  可是是啊你說你的房子有問題
[00:08:35.160 --> 00:08:36.280]  那也沒什麼好啊
[00:08:36.280 --> 00:08:37.920]  你的房子都有問題了
[00:08:37.920 --> 00:08:40.120]  破破爛爛了
[00:08:40.120 --> 00:08:41.640]  於是這個婆婆就說
[00:08:41.640 --> 00:08:46.000]  唉破破爛爛可以修理嘛
[00:08:46.000 --> 00:08:49.000]  那就找醫生嘛對不對
[00:08:49.000 --> 00:08:50.520]  那些孩子不服氣了
[00:08:50.520 --> 00:08:52.600]  說你看看你現在的樣子
[00:08:52.600 --> 00:08:57.280]  你已經幾乎修無可修補無可補了
[00:08:57.280 --> 00:08:58.640]  你猜這老婆婆說什麼
[00:08:58.640 --> 00:09:00.800]  嗨我等這一天了
[00:09:00.800 --> 00:09:04.840]  修無可修補無可補我就搬家了
[00:09:04.840 --> 00:09:06.440]  那孩子就問往哪搬呢
[00:09:06.440 --> 00:09:13.440]  往上搬啊咱們往上搬的拍手吧
[00:09:13.440 --> 00:09:15.600]  你說咱們人生誰不是一樣
[00:09:15.600 --> 00:09:19.480]  這副機器就是這麼有限
[00:09:19.480 --> 00:09:23.080]  那但是呢有醫生有醫藥幫我們修修補補
[00:09:23.080 --> 00:09:25.400]  修修補補我們就朝前走
[00:09:25.400 --> 00:09:27.640]  可是修著補著修著補著
[00:09:27.640 --> 00:09:30.040]  你可能很年輕你也可能很年長
[00:09:30.040 --> 00:09:34.200]  啪修無可修補無可補了
[00:09:34.200 --> 00:09:38.520]  如果你還沒有接受耶穌基督做救主
[00:09:38.520 --> 00:09:40.200]  剛才我問你信主沒有
[00:09:40.200 --> 00:09:42.200]  你的手沒舉起來
[00:09:42.200 --> 00:09:44.280]  那一刻我就要問你了
[00:09:44.280 --> 00:09:46.800]  你要到哪裡去
[00:09:46.800 --> 00:09:50.400]  可是我們舉了手的
[00:09:50.400 --> 00:09:52.880]  當我們知道我們的這個身體
[00:09:52.880 --> 00:09:56.800]  這個外體在毀壞當中
[00:09:56.800 --> 00:10:01.040]  可是到有一天修無可修補無可補的時候
[00:10:01.040 --> 00:10:04.240]  咱們怎麼辦呢搬家呀
[00:10:04.240 --> 00:10:08.840]  往上搬啊搬到那個最美好的地方
[00:10:08.840 --> 00:10:11.120]  所以當我們的親人離開我們的時候
[00:10:11.120 --> 00:10:16.200]  想不想啊想啊捨不捨得捨不得
[00:10:16.200 --> 00:10:17.960]  但是如果你知道
[00:10:17.960 --> 00:10:22.960]  他比我們先去那個最美好的地方等著咱們
[00:10:22.960 --> 00:10:25.960]  那然後有一天因為我們也信了
[00:10:25.960 --> 00:10:30.120]  我們也朝同一個方向去也是往上搬
[00:10:30.120 --> 00:10:33.720]  那你心裡會怎麼樣感恩
[00:10:33.720 --> 00:10:37.320]  所以很多時候有很多人
[00:10:37.320 --> 00:10:39.000]  我們向他們傳福音覺得
[00:10:39.000 --> 00:10:41.160]  哎呀新耶穌非常好
[00:10:41.160 --> 00:10:43.080]  我們有喜樂有平安有祝福
[00:10:43.080 --> 00:10:44.440]  你數吧神的恩典
[00:10:44.440 --> 00:10:46.640]  如果在這開始我們數
[00:10:46.640 --> 00:10:50.920]  神在我們身上的恩典跟祝福都別走了
[00:10:50.920 --> 00:10:52.840]  我也數你也數大家數
[00:10:52.840 --> 00:10:54.840]  那不知道數到什麼時候
[00:10:54.840 --> 00:10:57.240]  我八十多歲了十幾歲信主
[00:10:57.240 --> 00:11:00.160]  你想我要數到什麼時候
[00:11:00.160 --> 00:11:02.240]  而每個人都數
[00:11:02.240 --> 00:11:04.280]  但是最要緊的就是
[00:11:04.280 --> 00:11:07.760]  當我們的生命跟神建立關係之後
[00:11:07.760 --> 00:11:13.120]  他說了他沒有留下一樣好處不給我們
[00:11:13.120 --> 00:11:16.040]  那行了就一句就行了
[00:11:16.040 --> 00:11:19.320]  數好處行了所有的好處都有
[00:11:19.320 --> 00:11:23.960]  因為他的兒子耶穌
[00:11:23.960 --> 00:11:28.480]  剛才那個傳道人所講的Peter王所講的
[00:11:28.480 --> 00:11:34.400]  說是神的兒子代替我們的過犯
[00:11:34.400 --> 00:11:38.440]  甘心樂意的為我們捨命
[00:11:38.440 --> 00:11:43.680]  然後我們有恩典我們活在恩典當中
[00:11:43.680 --> 00:11:47.520]  那我們姐妹好像是Share跟我分享的
[00:11:47.520 --> 00:11:50.560]  就說讓我來跟大家分享什麼
[00:11:50.560 --> 00:11:53.160]  我說我生命當中太多恩典了
[00:11:53.160 --> 00:11:54.920]  讓我分享什麼呢
[00:11:54.920 --> 00:11:59.560]  就說你分享你生命的經歷
[00:11:59.560 --> 00:12:01.000]  我說是啊都是我的經歷
[00:12:01.000 --> 00:12:02.040]  那講什麼呢
[00:12:02.040 --> 00:12:03.800]  講你的福事
[00:12:03.800 --> 00:12:05.720]  我想對呀
[00:12:05.720 --> 00:12:09.600]  我很樂意跟弟兄姐妹分享我的福事
[00:12:09.600 --> 00:12:11.480]  那於是想定個什麼題目呢
[00:12:11.480 --> 00:12:15.800]  就想這一生最美的祝福
[00:12:15.800 --> 00:12:17.520]  我相信這首詩歌
[00:12:17.520 --> 00:12:20.960]  既然大家都舉了手肯定聽過
[00:12:20.960 --> 00:12:24.240]  這一生最美的祝福是什麼
[00:12:24.240 --> 00:12:27.520]  就是認識主耶穌對不對
[00:12:27.520 --> 00:12:29.480]  然後就是信靠主耶穌
[00:12:29.480 --> 00:12:31.480]  我們認識祂我們信靠祂
[00:12:31.480 --> 00:12:34.280]  這是我們最大的祝福
[00:12:34.280 --> 00:12:39.440]  那我非常感恩
[00:12:39.440 --> 00:12:42.160]  那八十多歲大家看到
[00:12:42.160 --> 00:12:45.800]  我要靠這個助行器
[00:12:45.800 --> 00:12:49.320]  很多人年長的不願意用這個助行器
[00:12:49.320 --> 00:12:51.200]  覺得難看
[00:12:51.200 --> 00:12:52.640]  感謝主吧
[00:12:52.640 --> 00:12:55.840]  早些年的老人家頂多除拐棍
[00:12:55.840 --> 00:12:56.920]  是不是啊
[00:12:56.920 --> 00:13:00.600]  可是現在能有這個助行器太好了
[00:13:00.600 --> 00:13:02.960]  我說這是我的車子
[00:13:02.960 --> 00:13:05.800]  我能夠開車開到樓上來
[00:13:05.800 --> 00:13:07.640]  多棒啊
[00:13:07.640 --> 00:13:13.120]  這是神賜給我的一個幫助的東西
[00:13:13.120 --> 00:13:14.960]  所以一生有很多祝福
[00:13:14.960 --> 00:13:17.120]  就是當有需要的時候
[00:13:17.120 --> 00:13:20.200]  看到有神的恩典跟祝福
[00:13:20.200 --> 00:13:22.080]  還有現在咱們的身體
[00:13:22.080 --> 00:13:24.360]  像剛才我說的那個老人家
[00:13:24.360 --> 00:13:25.960]  他有難處
[00:13:25.960 --> 00:13:29.000]  但是他有盼望
[00:13:29.000 --> 00:13:32.200]  房子壞了修修補補嘛
[00:13:32.200 --> 00:13:33.560]  誰修誰補啊
[00:13:33.560 --> 00:13:35.000]  醫生啊
[00:13:35.000 --> 00:13:37.520]  神給咱們預備了醫生
[00:13:37.520 --> 00:13:39.040]  預備了醫藥
[00:13:39.040 --> 00:13:40.960]  還有一樣東西就是
[00:13:40.960 --> 00:13:43.200]  科技在朝前走
[00:13:43.200 --> 00:13:46.000]  很多說很多人發明了什麼
[00:13:46.000 --> 00:13:47.680]  其實不是
[00:13:47.680 --> 00:13:49.800]  是發現了
[00:13:49.800 --> 00:13:51.720]  那都是神所創造
[00:13:51.720 --> 00:13:54.320]  神所預備的人發現了
[00:13:54.320 --> 00:13:57.640]  發現之後給我們帶來幫助
[00:13:57.640 --> 00:14:00.200]  我經常說我們禱告感謝神
[00:14:00.200 --> 00:14:02.240]  我們今天平安
[00:14:02.240 --> 00:14:05.040]  因為沒有人知道明天如何
[00:14:05.040 --> 00:14:06.400]  可是有一樣
[00:14:06.400 --> 00:14:09.320]  如果你越持病你越蒙福
[00:14:09.320 --> 00:14:12.040]  因為藥越來越好
[00:14:12.040 --> 00:14:15.040]  醫療越來越發達越先進
[00:14:15.040 --> 00:14:17.560]  感謝主我三十多年前
[00:14:17.560 --> 00:14:20.080]  曾經癌症過
[00:14:20.080 --> 00:14:22.160]  但是在那個時候
[00:14:22.160 --> 00:14:24.480]  當知道是癌症
[00:14:24.480 --> 00:14:28.560]  百分之八十五以上沒有了
[00:14:28.560 --> 00:14:33.200]  那但是神是超過一切的
[00:14:33.200 --> 00:14:37.040]  那個時候雖然當時我並不害怕
[00:14:37.040 --> 00:14:39.720]  因為只是我幫一下提醒了
[00:14:39.720 --> 00:14:41.840]  那個時候我四十多歲
[00:14:41.840 --> 00:14:44.960]  在座看下去有很多不到四十歲的
[00:14:44.960 --> 00:14:46.600]  還很年輕
[00:14:46.600 --> 00:14:49.160]  我不知道你們看四十歲是怎麼看
[00:14:49.160 --> 00:14:50.360]  當我四十多歲的時候
[00:14:50.360 --> 00:14:52.680]  我覺得我還很年輕
[00:14:52.680 --> 00:14:54.960]  我想我前頭還長著呢
[00:14:54.960 --> 00:14:56.640]  啪一下
[00:14:56.640 --> 00:15:01.680]  報告回來知道是子宮頸cancer
[00:15:01.680 --> 00:15:04.280]  我丈夫流淚了
[00:15:04.280 --> 00:15:07.920]  可是我當時只是想到主
[00:15:07.920 --> 00:15:09.120]  我四十多歲了
[00:15:09.120 --> 00:15:11.320]  我享受你的恩典
[00:15:11.320 --> 00:15:12.720]  我罪得赦免
[00:15:12.720 --> 00:15:14.960]  我是在服事
[00:15:14.960 --> 00:15:16.520]  我在福音電臺服事
[00:15:16.520 --> 00:15:19.200]  我也跟我先生到處走
[00:15:19.200 --> 00:15:24.920]  可是我沒有能夠想通一樣事
[00:15:24.920 --> 00:15:28.840]  原來明天根本不在我手中
[00:15:28.840 --> 00:15:34.680]  其實下一刻都不在我們任何人手中
[00:15:34.680 --> 00:15:36.160]  而不在你手中的時候
[00:15:36.160 --> 00:15:39.000]  你是不是要把最重要的事做了
[00:15:39.000 --> 00:15:41.000]  什麼最重要
[00:15:41.000 --> 00:15:42.920]  我們最重要是跟主連接
[00:15:42.920 --> 00:15:45.160]  所以剛才說
[00:15:45.160 --> 00:15:47.960]  金錢不是最重要的
[00:15:47.960 --> 00:15:50.200]  健康不是最重要的
[00:15:50.200 --> 00:15:51.240]  你看我沒有健康
[00:15:51.240 --> 00:15:52.160]  我仍然這麼喜樂
[00:15:52.160 --> 00:15:53.760]  我到處走
[00:15:53.760 --> 00:15:56.400]  那什麼最重要
[00:15:56.400 --> 00:15:57.880]  愛
[00:15:57.880 --> 00:15:58.960]  被愛
[00:15:58.960 --> 00:15:59.880]  愛人
[00:15:59.880 --> 00:16:01.440]  這是最重要的
[00:16:01.440 --> 00:16:05.920]  我相信這是一個最完美的答案
[00:16:05.920 --> 00:16:07.920]  而我們活在世界上
[00:16:07.920 --> 00:16:10.440]  希望被愛
[00:16:10.440 --> 00:16:13.160]  也希望我們能夠愛人
[00:16:13.160 --> 00:16:15.600]  可是你發不發現
[00:16:15.600 --> 00:16:17.760]  不容易
[00:16:17.760 --> 00:16:19.880]  我們跟什麼人最接近
[00:16:19.880 --> 00:16:22.080]  跟我們的家人最親近
[00:16:22.080 --> 00:16:24.160]  跟我們的好朋友最接近
[00:16:24.160 --> 00:16:26.600]  跟我們的親人最接近
[00:16:26.600 --> 00:16:28.240]  可是
[00:16:28.240 --> 00:16:31.680]  我是我自己這麼體會的
[00:16:31.680 --> 00:16:37.240]  愛這些跟我們關係最親近的人最不容易
[00:16:37.240 --> 00:16:38.960]  我們關係最親密
[00:16:38.960 --> 00:16:40.960]  可是經常張口就來
[00:16:40.960 --> 00:16:42.520]  傷害就來了
[00:16:42.520 --> 00:16:46.120]  如果反而是一些跟我們關係不是太親密的
[00:16:46.120 --> 00:16:48.640]  我們反而會
[00:16:48.640 --> 00:16:50.680]  算了不跟他計較
[00:16:50.680 --> 00:16:53.680]  可是跟我們關係最親密的
[00:16:53.680 --> 00:16:58.960]  父母兄弟姐妹手足等等等等之類的
[00:16:58.960 --> 00:17:00.840]  反而
[00:17:00.840 --> 00:17:02.440]  當他們愛我們的時候
[00:17:02.440 --> 00:17:04.560]  我們看不到
[00:17:04.560 --> 00:17:05.800]  他們的愛
[00:17:05.800 --> 00:17:07.400]  我們覺得是攔阻
[00:17:07.400 --> 00:17:10.040]  是限制等等等等
[00:17:10.040 --> 00:17:12.560]  甚至於老太太我現在一個人
[00:17:12.560 --> 00:17:15.400]  我不願意跟我的孩子一塊住
[00:17:15.400 --> 00:17:16.760]  你們知道為什麼
[00:17:16.760 --> 00:17:19.480]  他老管我
[00:17:19.480 --> 00:17:21.320]  我現在一個人過
[00:17:21.320 --> 00:17:22.840]  我願意吃什麼我吃什麼
[00:17:22.840 --> 00:17:24.080]  我願意喝什麼喝什麼
[00:17:24.080 --> 00:17:25.160]  我願意睡覺睡覺
[00:17:25.160 --> 00:17:26.720]  我願意幹嘛幹嘛
[00:17:26.720 --> 00:17:28.000]  那姐妹打電話了
[00:17:28.000 --> 00:17:29.520]  晚上已經九點多了
[00:17:29.520 --> 00:17:31.280]  我們幾個姐妹在那聚會
[00:17:31.280 --> 00:17:32.640]  好得很你來好不好
[00:17:32.640 --> 00:17:33.800]  好
[00:17:33.800 --> 00:17:35.120]  我開車就去了
[00:17:35.120 --> 00:17:36.640]  因為我還能開車
[00:17:36.640 --> 00:17:37.480]  那個時候
[00:17:37.480 --> 00:17:39.320]  今年開始不行了
[00:17:39.320 --> 00:17:42.360]  那感謝諸位享受了好幾十年開車
[00:17:42.360 --> 00:17:43.840]  那如果我有兒子女兒
[00:17:43.840 --> 00:17:46.440]  就說媽這麼晚了還去不去了
[00:17:46.440 --> 00:17:48.200]  不去馬上就給我推了
[00:17:48.200 --> 00:17:52.240]  不行了我媽太晚了不讓去了
[00:17:52.240 --> 00:17:54.440]  就覺得很受限制
[00:17:54.440 --> 00:17:56.600]  但是實際上是什麼
[00:17:56.600 --> 00:17:58.000]  愛啊
[00:17:58.000 --> 00:17:59.800]  關心啊
[00:17:59.800 --> 00:18:01.280]  怕我出事啊
[00:18:01.280 --> 00:18:03.720]  黑漆漆半夜的九點多你還開車出去
[00:18:03.720 --> 00:18:05.240]  就不想了嘛
[00:18:05.240 --> 00:18:11.040]  所以在愛當中有很多是因為愛而限制
[00:18:11.040 --> 00:18:13.360]  那什麼是愛呢
[00:18:13.360 --> 00:18:16.600]  那我相信我一說既然都是基督徒
[00:18:16.600 --> 00:18:18.680]  愛是恆久忍耐又有恩慈
[00:18:18.680 --> 00:18:22.120]  愛是不自誇不張狂不嫉妒等等
[00:18:22.120 --> 00:18:26.320]  但是你一個最簡單的
[00:18:26.320 --> 00:18:28.360]  什麼是愛
