
[00:00:00.000 --> 00:00:02.000]  慈明門後丁子妹平安
[00:02:14.000 --> 00:02:17.000]  就是這一塊你可以看到什麼叫真先知
[00:02:17.000 --> 00:02:19.000]  這裡可以看到什麼是真先知
[00:02:19.000 --> 00:02:21.000]  上帝叫你說什麼
[00:02:21.000 --> 00:02:23.000]  上帝叫你講什麼
[00:02:23.000 --> 00:02:24.000]  你就講什麼
[00:02:24.000 --> 00:02:25.000]  你就講什麼
[00:02:25.000 --> 00:02:27.000]  不是講別人喜歡聽的話
[00:02:27.000 --> 00:02:28.000]  不是講人喜歡聽的話
[00:02:28.000 --> 00:02:30.000]  不是講上帝沒叫你說的話
[00:02:30.000 --> 00:02:32.000]  不是講上帝沒講的東西
[00:02:32.000 --> 00:02:35.000]  所以大家在這裡學聖經學這個原則
[00:02:35.000 --> 00:02:36.000]  學聖經學這個原則
[00:02:36.000 --> 00:02:38.000]  還有耶利米斯在舊約聖經裡面
[00:02:38.000 --> 00:02:40.000]  耶利米斯舊約聖經當中
[00:02:40.000 --> 00:02:42.000]  是講這個假先知
[00:02:42.000 --> 00:02:44.000]  講最多的地方
[00:02:44.000 --> 00:02:45.000]  是假先知
[00:02:45.000 --> 00:02:46.000]  假先知做什麼呢?
[00:02:46.000 --> 00:02:48.000]  假先知做什麼呢?
[00:02:48.000 --> 00:02:51.000]  在耶利米斯背後一直不斷地出現
[00:02:51.000 --> 00:02:55.000]  在耶利米斯後面不斷地出現
[00:02:55.000 --> 00:02:56.000]  我們讀耶利米斯
[00:02:56.000 --> 00:02:58.000]  看耶利米斯真先知
[00:02:58.000 --> 00:03:00.000]  他怎麼傳上帝的信息
[00:03:00.000 --> 00:03:03.000]  看耶利米斯之前怎麼傳上帝的信息
[00:03:03.000 --> 00:03:04.000]  所以耶利米斯
[00:03:04.000 --> 00:03:05.000]  你看他的時候
[00:03:05.000 --> 00:03:08.000]  要看他兩件事
[00:03:08.000 --> 00:03:10.000]  就是說看耶利米斯要看兩個方面
[00:03:10.000 --> 00:03:12.000]  他講的說話
[00:03:12.000 --> 00:03:13.000]  他講的話
[00:03:13.000 --> 00:03:16.000]  他心裡面在想什麼
[00:03:16.000 --> 00:03:17.000]  他心裡在想什麼
[00:03:17.000 --> 00:03:19.000]  OK
[00:03:19.000 --> 00:03:20.000]  你可以看到
[00:03:20.000 --> 00:03:21.000]  他是很硬
[00:03:21.000 --> 00:03:23.000]  你看到他很強硬
[00:03:23.000 --> 00:03:24.000]  但他也有軟的方面
[00:03:24.000 --> 00:03:26.000]  他也很軟弱的地方
[00:03:26.000 --> 00:03:27.000]  所以讀耶利米斯
[00:03:27.000 --> 00:03:29.000]  我們要看這個東西
[00:03:29.000 --> 00:03:30.000]  不容易看
[00:03:30.000 --> 00:03:32.000]  看耶利米斯要看這兩個方面
[00:03:32.000 --> 00:03:33.000]  不過我邀請你
[00:03:33.000 --> 00:03:36.000]  我請你讀耶利米斯的時候
[00:03:36.000 --> 00:03:38.000]  我邀請你在讀耶利米斯的時候
[00:03:38.000 --> 00:03:40.000]  聽耶利米斯講什麼
[00:03:40.000 --> 00:03:41.000]  聽耶利米斯講什麼
[00:03:41.000 --> 00:03:44.000]  又會更加看到耶利米斯的內心想什麼
[00:03:44.000 --> 00:03:45.000]  看看耶利米斯內心的想法
[00:03:45.000 --> 00:03:46.000]  不容易
[00:03:46.000 --> 00:03:49.000]  但是非常有意義
[00:03:49.000 --> 00:03:50.000]  非常有意義
[00:03:50.000 --> 00:03:52.000]  你學了這個功夫的話
[00:03:52.000 --> 00:03:54.000]  你學了這個功夫的話
[00:03:54.000 --> 00:03:56.000]  就幫助你看出今天的假先知怎麼樣
[00:03:56.000 --> 00:03:58.000]  你看今天的假先知怎麼樣
[00:03:58.000 --> 00:04:00.000]  或者假教師怎麼樣
[00:04:00.000 --> 00:04:02.000]  假教師怎麼樣
[00:04:02.000 --> 00:04:03.000]  真的教師又如何
[00:04:03.000 --> 00:04:04.000]  真的教師又如何
[00:04:04.000 --> 00:04:05.000]  OK
[00:04:05.000 --> 00:04:06.000]  所以你今天
[00:04:06.000 --> 00:04:08.000]  我其實曾經有很多人問我
[00:04:08.000 --> 00:04:09.000]  聽傳道
[00:04:09.000 --> 00:04:10.000]  很多人問我
[00:04:10.000 --> 00:04:11.000]  現在很多人講的東西
[00:04:11.000 --> 00:04:12.000]  又真又假
[00:04:12.000 --> 00:04:13.000]  我怎麼知道
[00:04:13.000 --> 00:04:14.000]  有人講又真又假
[00:04:14.000 --> 00:04:15.000]  我怎麼知道呢
[00:04:15.000 --> 00:04:17.000]  我應該
[00:04:17.000 --> 00:04:21.000]  那時候可惜我沒有詳細讀耶利米斯
[00:04:21.000 --> 00:04:23.000]  可惜我沒有詳細讀耶利米斯
[00:04:23.000 --> 00:04:25.000]  如果我今天要答這個問題的話
[00:04:25.000 --> 00:04:27.000]  我今天要答這個問題的時候
[00:04:27.000 --> 00:04:28.000]  看耶利米斯先知
[00:04:28.000 --> 00:04:29.000]  看耶利米斯先知
[00:04:29.000 --> 00:04:37.000]  我們現在去看耶利米斯第七章三十節到八章三節
[00:04:37.000 --> 00:04:40.000]  我們今天看耶利米斯七章三十節到
[00:04:40.000 --> 00:04:41.000]  請留意
[00:04:41.000 --> 00:04:45.000]  猶大人在這個時候對上帝已經變了節
[00:04:45.000 --> 00:04:47.000]  心離開了上帝了
[00:04:47.000 --> 00:04:49.000]  猶大人心已經離開上帝
[00:04:49.000 --> 00:04:50.000]  但同時呢
[00:04:50.000 --> 00:04:51.000]  但同時呢
[00:04:51.000 --> 00:04:53.000]  在背後的社會裡面
[00:04:53.000 --> 00:04:55.000]  在這個社會當中
[00:04:55.000 --> 00:04:57.000]  也有人假傳上帝的話
[00:04:57.000 --> 00:04:59.000]  也有人假傳上帝的話
[00:04:59.000 --> 00:05:01.000]  同樣今天有基督徒冷淡
[00:05:01.000 --> 00:05:03.000]  今天基督徒冷淡
[00:05:03.000 --> 00:05:05.000]  今天有人變了節
[00:05:05.000 --> 00:05:07.000]  有人變節
[00:05:07.000 --> 00:05:11.000]  有人心裡面傾向上帝
[00:05:11.000 --> 00:05:14.000]  除了有人心裡面傾向
[00:05:14.000 --> 00:05:23.000]  除了人的心傾向神之外呢
[00:05:23.000 --> 00:05:27.000]  也都有人去傳上帝
[00:05:27.000 --> 00:05:28.000]  假傳上帝的話
[00:05:28.000 --> 00:05:30.000]  除了有人傾向上帝外
[00:05:30.000 --> 00:05:32.000]  所以我們要求上帝給我們的智慧
[00:05:32.000 --> 00:05:34.000]  因為假傳上帝的話
[00:05:34.000 --> 00:05:35.000]  求上帝給我們的智慧
[00:05:35.000 --> 00:05:37.000]  聽他講的那些東西
[00:05:37.000 --> 00:05:38.000]  聽這些牧師
[00:05:38.000 --> 00:05:39.000]  聽這些牧師
[00:05:39.000 --> 00:05:41.000]  教授說究竟是真是假
[00:05:41.000 --> 00:05:42.000]  聽這些牧師
[00:05:42.000 --> 00:05:43.000]  教授說究竟是真是假
[00:05:43.000 --> 00:05:45.000]  看有哪些牧師先知所講的是真還是假
[00:05:45.000 --> 00:05:46.000]  看有哪些牧師先知所講的是真還是假
[00:05:46.000 --> 00:05:47.000]  不可以說因為他是博士
[00:05:47.000 --> 00:05:48.000]  不要因為他是博士
[00:05:48.000 --> 00:05:49.000]  因為他是某某大牧師
[00:05:49.000 --> 00:05:50.000]  不要因為他是博士
[00:05:50.000 --> 00:05:51.000]  他講的東西就是真的
[00:05:51.000 --> 00:05:52.000]  他講的東西就是真的
[00:05:52.000 --> 00:05:53.000]  他講的東西就是真的
[00:05:53.000 --> 00:05:57.000]  我給一個最重要的線索給你
[00:05:57.000 --> 00:06:00.000]  我給你一個更重要的信息給你
[00:06:00.000 --> 00:06:02.000]  你要留意這些講話的人
[00:06:02.000 --> 00:06:03.000]  你要留意這些講話的人
[00:06:03.000 --> 00:06:05.000]  他講的話
[00:06:05.000 --> 00:06:08.000]  符不符合耶和華一貫所講的
[00:06:08.000 --> 00:06:11.000]  符不符合耶和華一貫所講的
[00:06:11.000 --> 00:06:18.000]  我上一次已經講到第四講了
[00:06:18.000 --> 00:06:19.000]  我上一次已經講到第四講了
[00:06:19.000 --> 00:06:22.000]  第四講是以七章28到29節來結束
[00:06:22.000 --> 00:06:25.000]  第四講是以七章28到29節來結束
[00:06:25.000 --> 00:06:27.000]  是上帝叫耶利米講的東西
[00:06:27.000 --> 00:06:28.000]  是上帝叫耶利米講的東西
[00:06:28.000 --> 00:06:29.000]  28節那裡說
[00:06:29.000 --> 00:06:30.000]  28節那裡說
[00:06:30.000 --> 00:06:31.000]  你們不聽上帝的話
[00:06:31.000 --> 00:06:32.000]  你們不聽上帝的話
[00:06:32.000 --> 00:06:33.000]  不受教導
[00:06:33.000 --> 00:06:35.000]  不受教導
[00:06:35.000 --> 00:06:37.000]  不受教導
[00:06:37.000 --> 00:06:38.000]  耶穌上帝說
[00:06:38.000 --> 00:06:39.000]  耶穌上帝說
[00:06:39.000 --> 00:06:41.000]  你們口中沒有真理
[00:06:41.000 --> 00:06:43.000]  你們口中沒有真理
[00:06:43.000 --> 00:06:45.000]  誠實滅絕了
[00:06:45.000 --> 00:06:46.000]  誠實滅絕了
[00:06:46.000 --> 00:06:47.000]  28節
[00:06:47.000 --> 00:06:48.000]  28節
[00:06:48.000 --> 00:06:49.000]  28節就是沒有人講真話
[00:06:49.000 --> 00:06:51.000]  28節就是沒有人講真話
[00:06:51.000 --> 00:06:52.000]  28節就是沒有人講真話
[00:06:52.000 --> 00:06:53.000]  也可以怎麼翻譯這句呢
[00:06:53.000 --> 00:06:54.000]  也可以怎麼翻譯這句呢
[00:06:54.000 --> 00:06:55.000]  怎麼翻譯這句呢
[00:06:55.000 --> 00:06:56.000]  怎麼翻譯這句呢
[00:06:56.000 --> 00:06:58.000]  有人講那些人聽的說話
[00:06:58.000 --> 00:06:59.000]  有人講那些人聽的說話
[00:06:59.000 --> 00:07:00.000]  有人講那些人愛聽的說話
[00:07:00.000 --> 00:07:01.000]  有人講那些人愛聽的說話
[00:07:01.000 --> 00:07:02.000]  不是來自上帝的說話
[00:07:02.000 --> 00:07:03.000]  不是來自上帝的說話
[00:07:03.000 --> 00:07:04.000]  不是來自上帝的說話
[00:07:04.000 --> 00:07:05.000]  不是來自上帝的說話
[00:07:05.000 --> 00:07:06.000]  什麼叫滅絕呢
[00:07:06.000 --> 00:07:07.000]  什麼叫滅絕呢
[00:07:07.000 --> 00:07:08.000]  沒有人講真話
[00:07:08.000 --> 00:07:09.000]  沒有人講真理
[00:07:09.000 --> 00:07:10.000]  沒有人講真理
[00:07:10.000 --> 00:07:11.000]  沒有人講真話
[00:07:11.000 --> 00:07:12.000]  很多人在作文
[00:07:12.000 --> 00:07:13.000]  很多人在作文
[00:07:13.000 --> 00:07:14.000]  有很多人在作文
[00:07:14.000 --> 00:07:15.000]  有很多人在作文
[00:07:15.000 --> 00:07:16.000]  作什麼文呢
[00:07:16.000 --> 00:07:17.000]  作什麼文呢
[00:07:17.000 --> 00:07:18.000]  人喜歡聽的
[00:07:18.000 --> 00:07:19.000]  人喜歡聽的
[00:07:19.000 --> 00:07:20.000]  人喜歡聽的
[00:07:20.000 --> 00:07:21.000]  不過不是來自上帝
[00:07:21.000 --> 00:07:22.000]  不過不是來自上帝
[00:07:22.000 --> 00:07:23.000]  不是來自上帝
[00:07:23.000 --> 00:07:24.000]  上帝宣佈
[00:07:24.000 --> 00:07:25.000]  上帝宣佈
[00:07:25.000 --> 00:07:26.000]  世代的猶太人
[00:07:26.000 --> 00:07:27.000]  世代的猶太人
[00:07:27.000 --> 00:07:31.000]  耶路撒冷
[00:07:31.000 --> 00:07:32.000]  在原文裡面
[00:07:32.000 --> 00:07:33.000]  耶路撒冷
[00:07:33.000 --> 00:07:34.000]  耶路撒冷
[00:07:34.000 --> 00:07:36.000]  如果聽英文容易
[00:07:36.000 --> 00:07:38.000]  feminine singular
[00:07:38.000 --> 00:07:40.000]  就是在原文當中
[00:07:40.000 --> 00:07:43.000]  說耶路撒冷的時候
[00:07:43.000 --> 00:07:44.000]  是女性
[00:07:44.000 --> 00:07:45.000]  是女性
[00:07:45.000 --> 00:07:46.000]  是單數
[00:07:46.000 --> 00:07:47.000]  是單數
[00:07:47.000 --> 00:07:48.000]  中文看不到的
[00:07:48.000 --> 00:07:49.000]  中文看不到
[00:07:49.000 --> 00:07:50.000]  英文看不到的
[00:07:50.000 --> 00:07:51.000]  英文看不到
[00:07:51.000 --> 00:07:52.000]  所以原文給我們看到
[00:07:52.000 --> 00:07:53.000]  是feminine singular
[00:07:53.000 --> 00:07:57.000]  這個是耶路撒冷的人
[00:07:57.000 --> 00:07:59.000]  當你好像一個女人
[00:07:59.000 --> 00:08:00.000]  耶路撒冷當中
[00:08:00.000 --> 00:08:01.000]  單數
[00:08:01.000 --> 00:08:04.000]  非常個人的
[00:08:04.000 --> 00:08:05.000]  非常個人的
[00:08:05.000 --> 00:08:06.000]  他們將來會怎麼樣呢
[00:08:06.000 --> 00:08:07.000]  他們將來會怎麼樣呢
[00:08:07.000 --> 00:08:12.000]  要剪髮拋棄什麼
[00:08:12.000 --> 00:08:14.000]  要剪髮拋棄
[00:08:14.000 --> 00:08:15.000]  29節怎麼說
[00:08:15.000 --> 00:08:16.000]  29節
[00:08:16.000 --> 00:08:17.000]  聖經嗎
[00:08:17.000 --> 00:08:20.000]  在正光的高處
[00:08:20.000 --> 00:08:21.000]  阻礙
[00:08:21.000 --> 00:08:26.000]  因為顏洪華丟掉離去亞昌憤怒的世代
[00:08:26.000 --> 00:08:28.000]  剪頭髮
[00:08:28.000 --> 00:08:29.000]  剪頭髮
[00:08:29.000 --> 00:08:30.000]  OK
[00:08:30.000 --> 00:08:33.000]  在光禿的山上
[00:08:33.000 --> 00:08:35.000]  在光禿的山上
[00:08:35.000 --> 00:08:37.000]  OK
[00:08:37.000 --> 00:08:39.000]  我初時讀這支聖經的時候
[00:08:39.000 --> 00:08:40.000]  我初時讀這支聖經的時候
[00:08:40.000 --> 00:08:42.000]  我以為在光禿山上沒東西吃
[00:08:42.000 --> 00:08:44.000]  我以為光禿山上沒東西吃
[00:08:44.000 --> 00:08:46.000]  後來我再研究下去
[00:08:46.000 --> 00:08:47.000]  我再研究下去
[00:08:47.000 --> 00:08:48.000]  不是
[00:08:48.000 --> 00:08:49.000]  不是
[00:08:49.000 --> 00:08:50.000]  是被敵人趕到山
[00:08:50.000 --> 00:08:51.000]  是被敵人趕到山
[00:08:51.000 --> 00:08:52.000]  在山上
[00:08:52.000 --> 00:08:53.000]  在山上
[00:08:53.000 --> 00:08:54.000]  沒地方走
[00:08:54.000 --> 00:08:55.000]  沒地方走
[00:08:55.000 --> 00:08:56.000]  然後那些敵人
[00:08:56.000 --> 00:08:57.000]  然後那些敵人
[00:08:57.000 --> 00:08:58.000]  那些敵人怎麼樣呢
[00:08:58.000 --> 00:08:59.000]  那些敵人怎麼樣呢
[00:08:59.000 --> 00:09:00.000]  那些敵人怎麼樣呢
[00:09:00.000 --> 00:09:01.000]  拿著槍
[00:09:01.000 --> 00:09:02.000]  拿著槍
[00:09:02.000 --> 00:09:03.000]  打這個
[00:09:03.000 --> 00:09:04.000]  打那個
[00:09:04.000 --> 00:09:05.000]  打這個
[00:09:05.000 --> 00:09:06.000]  打那個
[00:09:06.000 --> 00:09:07.000]  在什麼鏡頭
[00:09:07.000 --> 00:09:08.000]  在什麼鏡頭
[00:09:08.000 --> 00:09:09.000]  是被獵人
[00:09:09.000 --> 00:09:10.000]  是獵人
[00:09:10.000 --> 00:09:11.000]  是被獵人
[00:09:11.000 --> 00:09:12.000]  打獵的獵物
[00:09:12.000 --> 00:09:13.000]  打獵的獵物
[00:09:13.000 --> 00:09:14.000]  打獵的獵物
[00:09:14.000 --> 00:09:15.000]  打獵的獵物
[00:09:15.000 --> 00:09:16.000]  很淒涼
[00:09:16.000 --> 00:09:17.000]  很淒涼
[00:09:17.000 --> 00:09:18.000]  沒地方走
[00:09:18.000 --> 00:09:20.000]  被敵人
[00:09:20.000 --> 00:09:22.000]  我喜歡打那個
[00:09:22.000 --> 00:09:23.000]  我想打那個
[00:09:23.000 --> 00:09:24.000]  就打那個
[00:09:24.000 --> 00:09:25.000]  就打那個
[00:09:25.000 --> 00:09:27.000]  如果你看到昨天的新聞之後呢
[00:09:27.000 --> 00:09:28.000]  你要看昨天的新聞呢
[00:09:28.000 --> 00:09:29.000]  你要看昨天的新聞呢
[00:09:29.000 --> 00:09:31.000]  在匹茲堡
[00:09:31.000 --> 00:09:32.000]  在匹茲堡
[00:09:32.000 --> 00:09:33.000]  有一個人
[00:09:33.000 --> 00:09:34.000]  有一個人
[00:09:34.000 --> 00:09:35.000]  拿著一支AK
[00:09:35.000 --> 00:09:36.000]  拿著一支AK
[00:09:36.000 --> 00:09:37.000]  AK不知道多少
[00:09:37.000 --> 00:09:38.000]  AK47是嗎
[00:09:38.000 --> 00:09:39.000]  AK47不知道多少
[00:09:39.000 --> 00:09:40.000]  進到猶太會堂
[00:09:40.000 --> 00:09:41.000]  進到猶太會堂
[00:09:41.000 --> 00:09:42.000]  AK47手下到猶太會堂
[00:09:42.000 --> 00:09:43.000]  AK47手下到猶太會堂
[00:09:43.000 --> 00:09:48.000]  死了多少人呢
[00:09:48.000 --> 00:09:49.000]  11個
[00:09:49.000 --> 00:09:50.000]  今早的新聞是怎樣
[00:09:50.000 --> 00:09:51.000]  11個
[00:09:51.000 --> 00:09:52.000]  今早的新聞是怎樣
[00:09:52.000 --> 00:09:53.000]  11個
[00:09:53.000 --> 00:09:54.000]  今早的新聞是怎樣
[00:09:54.000 --> 00:09:55.000]  11個
[00:09:55.000 --> 00:09:56.000]  今早的新聞是怎樣
[00:09:56.000 --> 00:09:57.000]  11個
[00:09:57.000 --> 00:09:58.000]  今早的新聞是怎樣
[00:09:58.000 --> 00:09:59.000]  11個
[00:09:59.000 --> 00:10:00.000]  今早的新聞是怎樣
[00:10:00.000 --> 00:10:01.000]  11個
[00:10:01.000 --> 00:10:02.000]  今早的新聞是怎樣
[00:10:02.000 --> 00:10:03.000]  11個
[00:10:03.000 --> 00:10:04.000]  今早的新聞是怎樣
[00:10:04.000 --> 00:10:05.000]  11個
[00:10:05.000 --> 00:10:06.000]  今早的新聞是怎樣
[00:10:06.000 --> 00:10:07.000]  11個
[00:10:07.000 --> 00:10:08.000]  今早的新聞是怎樣
[00:10:08.000 --> 00:10:09.000]  11個
[00:10:09.000 --> 00:10:10.000]  今早的新聞是怎樣
[00:10:10.000 --> 00:10:11.000]  11個
[00:10:11.000 --> 00:10:12.000]  今早的新聞是怎樣
[00:10:12.000 --> 00:10:13.000]  11個
[00:10:13.000 --> 00:10:14.000]  今早的新聞是怎樣
[00:10:14.000 --> 00:10:15.000]  11個
[00:10:15.000 --> 00:10:16.000]  今早的新聞是怎樣
[00:10:16.000 --> 00:10:17.000]  11個
[00:10:17.000 --> 00:10:18.000]  今早的新聞是怎樣
[00:10:18.000 --> 00:10:19.000]  11個
[00:10:19.000 --> 00:10:20.000]  今早的新聞是怎樣
[00:10:20.000 --> 00:10:21.000]  11個
[00:10:21.000 --> 00:10:22.000]  今早的新聞是怎樣
[00:10:22.000 --> 00:10:23.000]  11個
[00:10:23.000 --> 00:10:24.000]  今早的新聞是怎樣
[00:10:24.000 --> 00:10:25.000]  11個
[00:10:25.000 --> 00:10:26.000]  今早的新聞是怎樣
[00:10:26.000 --> 00:10:27.000]  11個
[00:10:27.000 --> 00:10:28.000]  今早的新聞是怎樣
[00:10:28.000 --> 00:10:29.000]  11個
[00:10:29.000 --> 00:10:30.000]  今早的新聞是怎樣
[00:10:30.000 --> 00:10:31.000]  11個
[00:10:31.000 --> 00:10:32.000]  今早的新聞是怎樣
[00:10:32.000 --> 00:10:33.000]  11個
[00:10:33.000 --> 00:10:34.000]  今早的新聞是怎樣
[00:10:34.000 --> 00:10:35.000]  11個
[00:10:35.000 --> 00:10:36.000]  今早的新聞是怎樣
[00:10:36.000 --> 00:10:37.000]  11個
[00:10:37.000 --> 00:10:38.000]  今早的新聞是怎樣
[00:10:38.000 --> 00:10:39.000]  11個
[00:10:39.000 --> 00:10:40.000]  今早的新聞是怎樣
[00:10:40.000 --> 00:10:41.000]  11個
[00:10:41.000 --> 00:10:42.000]  今早的新聞是怎樣
[00:10:42.000 --> 00:10:43.000]  11個
[00:10:43.000 --> 00:10:44.000]  今早的新聞是怎樣
[00:10:44.000 --> 00:10:45.000]  11個
[00:10:45.000 --> 00:10:46.000]  今早的新聞是怎樣
[00:10:46.000 --> 00:10:47.000]  11個
[00:10:47.000 --> 00:10:48.000]  今早的新聞是怎樣
[00:10:48.000 --> 00:10:49.000]  11個
[00:10:49.000 --> 00:10:50.000]  今早的新聞是怎樣
[00:10:50.000 --> 00:10:51.000]  11個
[00:10:51.000 --> 00:10:52.000]  今早的新聞是怎樣
[00:10:52.000 --> 00:10:53.000]  11個
[00:10:53.000 --> 00:10:54.000]  今早的新聞是怎樣
[00:10:54.000 --> 00:10:55.000]  11個
[00:10:55.000 --> 00:10:56.000]  今早的新聞是怎樣
[00:10:56.000 --> 00:10:57.000]  11個
[00:10:57.000 --> 00:10:58.000]  今早的新聞是怎樣
[00:10:58.000 --> 00:10:59.000]  11個
[00:10:59.000 --> 00:11:00.000]  今早的新聞是怎樣
[00:11:00.000 --> 00:11:01.000]  11個
[00:11:01.000 --> 00:11:02.000]  今早的新聞是怎樣
[00:11:02.000 --> 00:11:03.000]  11個
[00:11:03.000 --> 00:11:04.000]  今早的新聞是怎樣
[00:11:04.000 --> 00:11:05.000]  11個
[00:11:05.000 --> 00:11:06.000]  今早的新聞是怎樣
[00:11:06.000 --> 00:11:07.000]  11個
[00:11:07.000 --> 00:11:08.000]  今早的新聞是怎樣
[00:11:08.000 --> 00:11:09.000]  11個
[00:11:09.000 --> 00:11:10.000]  今早的新聞是怎樣
[00:11:10.000 --> 00:11:11.000]  11個
[00:11:11.000 --> 00:11:12.000]  今早的新聞是怎樣
[00:11:12.000 --> 00:11:13.000]  11個
[00:11:13.000 --> 00:11:14.000]  今早的新聞是怎樣
[00:11:14.000 --> 00:11:15.000]  11個
[00:11:15.000 --> 00:11:16.000]  今早的新聞是怎樣
[00:11:16.000 --> 00:11:17.000]  11個
[00:11:17.000 --> 00:11:18.000]  今早的新聞是怎樣
[00:11:18.000 --> 00:11:19.000]  11個
[00:11:19.000 --> 00:11:20.000]  今早的新聞是怎樣
[00:11:20.000 --> 00:11:21.000]  11個
[00:11:21.000 --> 00:11:22.000]  今早的新聞是怎樣
[00:11:22.000 --> 00:11:23.000]  11個
[00:11:23.000 --> 00:11:24.000]  今早的新聞是怎樣
[00:11:24.000 --> 00:11:25.000]  11個
[00:11:25.000 --> 00:11:26.000]  今早的新聞是怎樣
[00:11:26.000 --> 00:11:27.000]  11個
[00:11:27.000 --> 00:11:28.000]  今早的新聞是怎樣
[00:11:28.000 --> 00:11:29.000]  11個
[00:11:29.000 --> 00:11:30.000]  今早的新聞是怎樣
[00:11:30.000 --> 00:11:31.000]  11個
[00:11:31.000 --> 00:11:32.000]  今早的新聞是怎樣
[00:11:32.000 --> 00:11:33.000]  11個
[00:11:33.000 --> 00:11:34.000]  今早的新聞是怎樣
[00:11:34.000 --> 00:11:35.000]  11個
[00:11:35.000 --> 00:11:36.000]  今早的新聞是怎樣
[00:11:36.000 --> 00:11:37.000]  11個
[00:11:37.000 --> 00:11:38.000]  今早的新聞是怎樣
[00:11:38.000 --> 00:11:39.000]  11個
[00:11:39.000 --> 00:11:40.000]  今早的新聞是怎樣
[00:11:40.000 --> 00:11:41.000]  11個
[00:11:41.000 --> 00:11:42.000]  今早的新聞是怎樣
[00:11:42.000 --> 00:11:43.000]  11個
[00:11:43.000 --> 00:11:44.000]  今早的新聞是怎樣
[00:11:44.000 --> 00:11:45.000]  11個
[00:11:45.000 --> 00:11:46.000]  今早的新聞是怎樣
[00:11:46.000 --> 00:11:47.000]  11個
[00:11:47.000 --> 00:11:48.000]  今早的新聞是怎樣
[00:11:48.000 --> 00:11:49.000]  11個
[00:11:49.000 --> 00:11:50.000]  今早的新聞是怎樣
[00:11:50.000 --> 00:11:51.000]  11個
[00:11:51.000 --> 00:11:52.000]  今早的新聞是怎樣
[00:11:52.000 --> 00:11:53.000]  11個
