
[00:00:00.000 --> 00:00:25.000]  《約翰福音》第十章第一至十節
[00:01:35.000 --> 00:01:36.000]  不過我講清楚
[00:01:36.000 --> 00:01:39.000]  我們計門是特別的計法
[00:01:39.000 --> 00:01:41.000]  譬如洗手間不是一道門
[00:01:41.000 --> 00:01:43.000]  裡面還有很多道門
[00:01:43.000 --> 00:01:44.000]  那些都計算
[00:01:44.000 --> 00:01:45.000]  所以你會計算出來
[00:01:45.000 --> 00:01:47.000]  有106道門
[00:01:47.000 --> 00:01:48.000]  就是這樣計算
[00:01:48.000 --> 00:01:49.000]  門嘛
[00:01:49.000 --> 00:01:50.000]  總之是門
[00:01:50.000 --> 00:01:51.000]  我們就計算
[00:01:51.000 --> 00:01:53.000]  究竟門是什麼呢?
[00:01:53.000 --> 00:01:56.000]  其實門是一個通道
[00:01:56.000 --> 00:01:59.000]  透過這個門或者這個通道
[00:01:59.000 --> 00:02:01.000]  去一個特別的地方
[00:02:01.000 --> 00:02:02.000]  或者有些人說
[00:02:02.000 --> 00:02:06.000]  其實門是一個機會
[00:02:06.000 --> 00:02:08.000]  去做一些美好的事
[00:02:08.000 --> 00:02:09.000]  上帝為我們教會
[00:02:09.000 --> 00:02:12.000]  開了一道特別的門
[00:02:12.000 --> 00:02:14.000]  或者在兩個星期之後
[00:02:14.000 --> 00:02:16.000]  如果上帝許可
[00:02:16.000 --> 00:02:18.000]  我會和各位一起分享
[00:02:18.000 --> 00:02:19.000]  究竟上帝為我們教會
[00:02:19.000 --> 00:02:21.000]  開了什麼特別的門
[00:02:21.000 --> 00:02:23.000]  不過今天我們一起來思想
[00:02:23.000 --> 00:02:24.000]  這段聖經
[00:02:24.000 --> 00:02:26.000]  大家都很熟悉的
[00:02:26.000 --> 00:02:28.000]  就是約翰福音第十章
[00:02:28.000 --> 00:02:29.000]  那裡耶穌說
[00:02:29.000 --> 00:02:31.000]  「我就是門」
[00:02:31.000 --> 00:02:32.000]  耶穌也說到
[00:02:32.000 --> 00:02:34.000]  「我是一個好木人」
[00:02:34.000 --> 00:02:37.000]  究竟主耶穌在說什麼
[00:02:37.000 --> 00:02:39.000]  有一段這麼熟悉的聖經
[00:02:39.000 --> 00:02:40.000]  我們能夠在裡面
[00:02:40.000 --> 00:02:43.000]  如何重新領受耶穌的意思
[00:02:43.000 --> 00:02:45.000]  讓我們一起開聲
[00:02:45.000 --> 00:02:47.000]  讀這段聖經
[00:02:47.000 --> 00:02:50.000]  就是第七至第九節
[00:02:50.000 --> 00:02:51.000]  印在各位的秩序表
[00:02:51.000 --> 00:02:52.000]  也在銀幕上
[00:02:52.000 --> 00:02:53.000]  我們一起讀
[00:02:53.000 --> 00:02:56.000]  「所以耶穌又對他們說
[00:02:56.000 --> 00:02:59.000]  我實實在在的告訴你們
[00:02:59.000 --> 00:03:01.000]  我就是楊的門
[00:03:01.000 --> 00:03:03.000]  凡在我以先來的
[00:03:03.000 --> 00:03:06.000]  都是賊 是強盜
[00:03:06.000 --> 00:03:08.000]  楊卻不聽他們
[00:03:08.000 --> 00:03:09.000]  我就是門
[00:03:09.000 --> 00:03:11.000]  凡從我進來的
[00:03:11.000 --> 00:03:12.000]  必然得救
[00:03:12.000 --> 00:03:15.000]  並且出入得草吃」
[00:03:15.000 --> 00:03:16.000]  約翰福音第十章
[00:03:16.000 --> 00:03:18.000]  第七至第九節
[00:03:18.000 --> 00:03:19.000]  當我們開始的時候
[00:03:19.000 --> 00:03:22.000]  我想和各位先去了解一下
[00:03:22.000 --> 00:03:24.000]  因為如果你留意
[00:03:24.000 --> 00:03:25.000]  剛才讀聖經
[00:03:25.000 --> 00:03:27.000]  是從第十章第一節開始讀的
[00:03:27.000 --> 00:03:29.000]  第一節到第三節
[00:03:29.000 --> 00:03:31.000]  他會說到那裡有一個羊圈
[00:03:31.000 --> 00:03:35.000]  裡面有一個人是看著門口的
[00:03:35.000 --> 00:03:37.000]  他說牧羊人進去
[00:03:37.000 --> 00:03:41.000]  是要經過那個人才能進去的
[00:03:41.000 --> 00:03:44.000]  那裡有一個看門的人
[00:03:44.000 --> 00:03:47.000]  但是在第七和第九節
[00:03:47.000 --> 00:03:49.000]  剛剛各位讀的
[00:03:49.000 --> 00:03:53.000]  耶穌又說他是羊的門
[00:03:53.000 --> 00:03:54.000]  他不只是看門
[00:03:54.000 --> 00:03:56.000]  他說他是羊的門
[00:03:56.000 --> 00:03:57.000]  並且他就是門
[00:03:57.000 --> 00:04:01.000]  究竟耶穌說這個羊的門
[00:04:01.000 --> 00:04:05.000]  和一至三節說開門口的人
[00:04:05.000 --> 00:04:09.000]  那個羊圈究竟有什麼分別呢
[00:04:09.000 --> 00:04:11.000]  有時候我們都是混淆了
[00:04:11.000 --> 00:04:12.000]  或者我們了解一下
[00:04:12.000 --> 00:04:14.000]  當時的情況是怎樣
[00:04:14.000 --> 00:04:16.000]  我們就會明白了
[00:04:16.000 --> 00:04:20.000]  原來在當時當然是牧羊的世界
[00:04:20.000 --> 00:04:23.000]  當時的羊圈有兩種羊圈
[00:04:23.000 --> 00:04:26.000]  第一種羊圈叫做公眾的羊圈
[00:04:26.000 --> 00:04:28.000]  公眾的羊圈是比較大的
[00:04:28.000 --> 00:04:30.000]  是很穩陣的羊圈
[00:04:30.000 --> 00:04:33.000]  就在那些大的鄉村或者大的城市裡面
[00:04:33.000 --> 00:04:34.000]  是用來做什麼呢
[00:04:34.000 --> 00:04:36.000]  就是當那些人趕羊的時候
[00:04:36.000 --> 00:04:39.000]  晚上就帶那些人回去那個村
[00:04:39.000 --> 00:04:41.000]  或者帶回去那個城市裡面
[00:04:41.000 --> 00:04:44.000]  那些羊就趕進去公眾的羊棚
[00:04:44.000 --> 00:04:46.000]  走一圈在那裡休息
[00:04:46.000 --> 00:04:50.000]  不同的人都可以將他的羊帶進去裡面
[00:04:50.000 --> 00:04:52.000]  就好像我們一個公眾的停車場一樣
[00:04:52.000 --> 00:04:54.000]  所有人的車你都可以停在那裡
[00:04:54.000 --> 00:04:58.000]  那裡是有一個人請來看著門口的
[00:04:58.000 --> 00:05:00.000]  所以那些羊進去之後
[00:05:00.000 --> 00:05:03.000]  那個人就關上門看著門口
[00:05:03.000 --> 00:05:05.000]  然後他說早上那些牧羊人
[00:05:05.000 --> 00:05:07.000]  不同的人就來到
[00:05:07.000 --> 00:05:09.000]  他進去的時候
[00:05:09.000 --> 00:05:12.000]  那些牧羊人就會叫自己的羊
[00:05:12.000 --> 00:05:14.000]  自己的羊就會跟著他出去
[00:05:14.000 --> 00:05:16.000]  你又進去拿自己的羊
[00:05:16.000 --> 00:05:18.000]  我又進去拿自己的羊
[00:05:18.000 --> 00:05:22.000]  其實羊真的會聽人的話
[00:05:22.000 --> 00:05:24.000]  會聽主人的話
[00:05:24.000 --> 00:05:26.000]  陳思母Yvonne
[00:05:26.000 --> 00:05:28.000]  當她在大學讀書的時候
[00:05:28.000 --> 00:05:31.000]  她的同房是一個加拿大的女孩子
[00:05:31.000 --> 00:05:33.000]  她爸爸開農場
[00:05:33.000 --> 00:05:36.000]  她爸爸就在Maple那裡有一個很大的農場
[00:05:36.000 --> 00:05:38.000]  不單單是做農作物
[00:05:38.000 --> 00:05:39.000]  也有養羊的
[00:05:39.000 --> 00:05:46.000]  她爸爸有時候邀請Yvonne去她農場
[00:05:46.000 --> 00:05:48.000]  那時候我是她的男朋友
[00:05:48.000 --> 00:05:50.000]  所以我又進去
[00:05:50.000 --> 00:05:54.000]  那位阿伯就會帶我去看他的農作物
[00:05:54.000 --> 00:05:57.000]  也帶我去看他養羊的地方
[00:05:57.000 --> 00:05:59.000]  他叫一聲吹口哨
[00:05:59.000 --> 00:06:01.000]  那些羊就跑出來了
[00:06:01.000 --> 00:06:03.000]  對我來說有黑有白
[00:06:03.000 --> 00:06:05.000]  而且好像很骯髒
[00:06:05.000 --> 00:06:08.000]  對我來說每隻都是這樣
[00:06:08.000 --> 00:06:11.000]  但是她爸爸就能夠認出
[00:06:11.000 --> 00:06:12.000]  這隻叫什麼名字
[00:06:12.000 --> 00:06:13.000]  那隻叫什麼名字
[00:06:13.000 --> 00:06:15.000]  怎樣怎樣全部都知道
[00:06:15.000 --> 00:06:16.000]  一叫一聲
[00:06:16.000 --> 00:06:17.000]  一揮手
[00:06:17.000 --> 00:06:18.000]  那些羊就跑回去了
[00:06:18.000 --> 00:06:20.000]  原來羊是這麼厲害的
[00:06:20.000 --> 00:06:22.000]  第一個羊圈
[00:06:22.000 --> 00:06:25.000]  就是講到公眾的羊圈
[00:06:25.000 --> 00:06:27.000]  就是有一個人在看著
[00:06:27.000 --> 00:06:29.000]  牧羊人晚上就放下羊
[00:06:29.000 --> 00:06:31.000]  早上就帶羊出去
[00:06:31.000 --> 00:06:32.000]  但是主耶穌說的
[00:06:32.000 --> 00:06:34.000]  剛才我們讀了一段聖經
[00:06:34.000 --> 00:06:35.000]  第七節到第九節
[00:06:35.000 --> 00:06:37.000]  是講第二種的羊圈
[00:06:37.000 --> 00:06:38.000]  這種的羊圈
[00:06:38.000 --> 00:06:41.000]  不是在城市或者鄉村裡面
[00:06:41.000 --> 00:06:43.000]  是在曠野裡面
[00:06:43.000 --> 00:06:45.000]  原來趕羊的人
[00:06:45.000 --> 00:06:47.000]  有很多時候為了草的緣故
[00:06:47.000 --> 00:06:48.000]  吃草的緣故
[00:06:48.000 --> 00:06:50.000]  有時候帶羊去到很遠的地方
[00:06:50.000 --> 00:06:52.000]  為了去吃草餵養牠們
[00:06:52.000 --> 00:06:54.000]  就不是晚上回來的
[00:06:54.000 --> 00:06:58.000]  有時候是需要離開村或者城市
[00:06:58.000 --> 00:06:59.000]  好幾天的
[00:06:59.000 --> 00:07:02.000]  晚上的時候羊在哪裡算呢
[00:07:02.000 --> 00:07:05.000]  那些牧羊人就在曠野那裡
[00:07:05.000 --> 00:07:09.000]  那些石頭就是簡單的圍一個圈
[00:07:09.000 --> 00:07:12.000]  然後晚上就趕羊進去
[00:07:12.000 --> 00:07:14.000]  叫羊進去在裡面過夜
[00:07:14.000 --> 00:07:15.000]  沒有門的
[00:07:15.000 --> 00:07:17.000]  因為是用石頭做的
[00:07:17.000 --> 00:07:20.000]  那些牧羊人自己就睡在門口那裡
[00:07:20.000 --> 00:07:22.000]  所以牠們自己就是一個門
[00:07:22.000 --> 00:07:24.000]  意思就是說牠睡在那裡之後
[00:07:24.000 --> 00:07:26.000]  那些羊就不可以出來
[00:07:26.000 --> 00:07:27.000]  或者出來牠就知道
[00:07:27.000 --> 00:07:29.000]  或者野獸來的時候
[00:07:29.000 --> 00:07:30.000]  要進來的時候
[00:07:30.000 --> 00:07:31.000]  都要經過牠
[00:07:31.000 --> 00:07:36.000]  去保護那些羊趕走那些野獸
[00:07:36.000 --> 00:07:37.000]  所以當耶穌說
[00:07:37.000 --> 00:07:39.000]  「我就是羊的門」
[00:07:39.000 --> 00:07:41.000]  或者「我就是門」
[00:07:41.000 --> 00:07:44.000]  其實是在說第二類的羊圈
[00:07:44.000 --> 00:07:47.000]  其實在路加福音第二章
[00:07:47.000 --> 00:07:49.000]  我們很熟悉的聖誕天使
[00:07:49.000 --> 00:07:51.000]  怎樣向牧羊人報信
[00:07:51.000 --> 00:07:52.000]  其實是在說
[00:07:52.000 --> 00:07:54.000]  我深信是在說第二種羊圈
[00:07:54.000 --> 00:07:55.000]  因為他說
[00:07:55.000 --> 00:07:57.000]  「在伯利恆之野地裡
[00:07:57.000 --> 00:07:58.000]  有牧羊的人
[00:07:58.000 --> 00:08:02.000]  夜間按著更次看守羊群
[00:08:02.000 --> 00:08:04.000]  有主的使者忽然向他們顯現」
[00:08:04.000 --> 00:08:06.000]  就是他自己搭這些羊圈
[00:08:06.000 --> 00:08:07.000]  他睡在裡面
[00:08:07.000 --> 00:08:09.000]  按著時間
[00:08:09.000 --> 00:08:10.000]  睡在門口那裡
[00:08:10.000 --> 00:08:12.000]  就是守住這些羊
[00:08:12.000 --> 00:08:14.000]  主耶穌說的
[00:08:14.000 --> 00:08:17.000]  我深信就是第二種羊圈
[00:08:17.000 --> 00:08:20.000]  究竟這一段聖經
[00:08:20.000 --> 00:08:23.000]  告訴我們什麼呢?
[00:08:23.000 --> 00:08:24.000]  我深信有三件事
[00:08:24.000 --> 00:08:25.000]  第一件事
[00:08:25.000 --> 00:08:27.000]  我深信這段聖經告訴我們
[00:08:27.000 --> 00:08:30.000]  你和我今天可以清楚地明白
[00:08:30.000 --> 00:08:33.000]  誰才是真正的救主
[00:08:33.000 --> 00:08:35.000]  I can be saved today
[00:08:35.000 --> 00:08:36.000]  我深信
[00:08:36.000 --> 00:08:40.000]  就是今天這段聖經說的第一個意思
[00:08:40.000 --> 00:08:41.000]  當耶穌說
[00:08:41.000 --> 00:08:42.000]  「我就是羊的門」
[00:08:42.000 --> 00:08:44.000]  祂的意思是什麼呢?
[00:08:44.000 --> 00:08:47.000]  我想「門」的意思是「入門」之意
[00:08:47.000 --> 00:08:50.000]  「入門」就是the access point
[00:08:50.000 --> 00:08:51.000]  就是在這裡開始
[00:08:51.000 --> 00:08:53.000]  我們大家都明白那句話
[00:08:53.000 --> 00:08:55.000]  我們什麼叫「入門」呢?
[00:08:55.000 --> 00:08:57.000]  很多時候「入門」就成為了
[00:08:57.000 --> 00:09:01.000]  我們生命不再一樣的開始
[00:09:01.000 --> 00:09:02.000]  就是「入門」
[00:09:02.000 --> 00:09:03.000]  在哪裡看見呢?
[00:09:03.000 --> 00:09:05.000]  我們說「入行」
[00:09:05.000 --> 00:09:06.000]  什麼叫「入行」呢?
[00:09:06.000 --> 00:09:07.000]  「入行」就是
[00:09:07.000 --> 00:09:09.000]  我本來不懂得做這些事
[00:09:09.000 --> 00:09:11.000]  不過是「入了這一行」
[00:09:11.000 --> 00:09:13.000]  「入了這一門」
[00:09:13.000 --> 00:09:14.000]  我慢慢就做起來
[00:09:14.000 --> 00:09:15.000]  慢慢就做起來
[00:09:15.000 --> 00:09:17.000]  就能夠成功了
[00:09:17.000 --> 00:09:20.000]  所以重點是「入行」那一刻
[00:09:20.000 --> 00:09:23.000]  重點就是「入門」那一刻
[00:09:23.000 --> 00:09:25.000]  所以你想一下「入門」是多麼重要呢?
[00:09:25.000 --> 00:09:27.000]  你想一下「門」是多麼重要呢?
[00:09:27.000 --> 00:09:30.000]  或者有些人選擇一個好的大學
[00:09:30.000 --> 00:09:34.000]  而那個大學是有一個很好的program
[00:09:34.000 --> 00:09:36.000]  如果你「入了去」讀上去
[00:09:36.000 --> 00:09:38.000]  前途無可限量
[00:09:38.000 --> 00:09:40.000]  所以我們說「入了去」
[00:09:40.000 --> 00:09:41.000]  最重要是「入到去」
[00:09:41.000 --> 00:09:42.000]  最重要是「入了去」
[00:09:42.000 --> 00:09:44.000]  這個又是「入門」或者「入行」
[00:09:44.000 --> 00:09:46.000]  或者有些人是做手藝的
[00:09:46.000 --> 00:09:48.000]  有些師傅來教他們怎麼做
[00:09:48.000 --> 00:09:49.000]  我們要拜師傅
[00:09:49.000 --> 00:09:50.000]  拜他為師
[00:09:50.000 --> 00:09:51.000]  「入了他的門」
[00:09:51.000 --> 00:09:54.000]  他就將他的技巧和秘密教你
[00:09:54.000 --> 00:09:57.000]  你能夠做出很多很美麗的工藝品
[00:09:57.000 --> 00:09:58.000]  那些有師傅教
[00:09:58.000 --> 00:10:00.000]  這就是「入門」
[00:10:00.000 --> 00:10:01.000]  我深信耶穌說
[00:10:01.000 --> 00:10:03.000]  祂就是「楊的門」的意思
[00:10:03.000 --> 00:10:05.000]  就是你知不知道人生最重要
[00:10:05.000 --> 00:10:07.000]  就是「入了門」
[00:10:07.000 --> 00:10:09.000]  或者我們說「入了行」呢?
[00:10:09.000 --> 00:10:12.000]  主耶穌為什麼你的「門」這麼重要呢?
[00:10:12.000 --> 00:10:13.000]  因為耶穌說
[00:10:13.000 --> 00:10:15.000]  「我是楊的門」
[00:10:15.000 --> 00:10:17.000]  「我是世界上的人的門」
[00:10:17.000 --> 00:10:18.000]  是什麼意思呢?
[00:10:18.000 --> 00:10:21.000]  《士道行傳》第四章第十二節
[00:10:21.000 --> 00:10:23.000]  師徒曾經這樣說過
[00:10:23.000 --> 00:10:25.000]  「除他以外」
[00:10:25.000 --> 00:10:26.000]  「他」就是耶穌
[00:10:26.000 --> 00:10:29.000]  「除耶穌以外別無拯救」
[00:10:29.000 --> 00:10:31.000]  「因為天下人間」
[00:10:31.000 --> 00:10:33.000]  「沒有次下別的名」
[00:10:33.000 --> 00:10:35.000]  「我們可以靠著得救」
[00:10:35.000 --> 00:10:37.000]  《士道行傳》第四章第十二節
[00:10:37.000 --> 00:10:39.000]  請大家留意「得救」這個字
[00:10:39.000 --> 00:10:42.000]  不只是「罪得赦免」
[00:10:42.000 --> 00:10:43.000]  不只是這麼簡單的
[00:10:43.000 --> 00:10:45.000]  「得救」的意思你知道嗎?
[00:10:45.000 --> 00:10:47.000]  那些羊是經過耶穌
[00:10:47.000 --> 00:10:50.000]  透過耶穌進入了羊圈
[00:10:50.000 --> 00:10:52.000]  那羊圈究竟代表什麼呢?
[00:10:52.000 --> 00:10:54.000]  那羊圈對我們人來說
[00:10:54.000 --> 00:10:56.000]  不只是「你罪得赦免」
[00:10:56.000 --> 00:10:57.000]  「你信了耶穌」
[00:10:57.000 --> 00:11:01.000]  那羊圈就是我們能夠進入神的國裡面
[00:11:01.000 --> 00:11:03.000]  原來神是有奇妙的計劃
[00:11:03.000 --> 00:11:05.000]  對這個宇宙、對這個世界
[00:11:05.000 --> 00:11:09.000]  祂要招聚一群人願意跟從祂
[00:11:09.000 --> 00:11:13.000]  祂要透過這群人建造祂自己的國度
[00:11:13.000 --> 00:11:14.000]  在這個世界裡面
[00:11:14.000 --> 00:11:16.000]  所以「福音」這個字的意思
[00:11:16.000 --> 00:11:19.000]  不只是單單的「罪得赦免」
[00:11:19.000 --> 00:11:20.000]  「福音」的意思就是
[00:11:20.000 --> 00:11:23.000]  回到上帝祂自己創世以前
[00:11:23.000 --> 00:11:25.000]  對這個全球的一種計劃
[00:11:25.000 --> 00:11:28.000]  我們在裡面成為那一份子
[00:11:28.000 --> 00:11:30.000]  我想這個就是「羊的門」的意思
[00:11:30.000 --> 00:11:31.000]  但是耶穌說
[00:11:31.000 --> 00:11:35.000]  我們剛才讀「我實實在在地告訴你們」
[00:11:35.000 --> 00:11:36.000]  「我是羊的門」
[00:11:36.000 --> 00:11:37.000]  但接著耶穌說
[00:11:37.000 --> 00:11:42.000]  「凡在我耳先來的都是賊是強盜」
[00:11:42.000 --> 00:11:44.000]  「羊卻不聽他們」
[00:11:44.000 --> 00:11:46.000]  究竟耶穌在說什麼?
[00:11:46.000 --> 00:11:50.000]  誰是賊?誰是強盜?
[00:11:50.000 --> 00:11:53.000]  當耶穌說這句話的時候
[00:11:53.000 --> 00:11:54.000]  我們大家記得
[00:11:54.000 --> 00:11:57.000]  祂是因為某一件事而說的
[00:11:57.000 --> 00:11:59.000]  是為了什麼而說呢?
[00:11:59.000 --> 00:12:02.000]  我們會看見在《約翰福音》第九章
[00:12:02.000 --> 00:12:04.000]  記載了一件事
[00:12:04.000 --> 00:12:07.000]  因為這件事的出現
[00:12:07.000 --> 00:12:10.000]  所以主耶穌就說了這個比喻
[00:12:10.000 --> 00:12:14.000]  是說羊的門和牧羊人
[00:12:14.000 --> 00:12:16.000]  這個比喻讓他們知道
[00:12:16.000 --> 00:12:19.000]  究竟發生了什麼事呢?
[00:12:19.000 --> 00:12:22.000]  記載在《約翰福音》第九章
[00:12:22.000 --> 00:12:24.000]  如果你真的看聖經的時候
[00:12:24.000 --> 00:12:28.000]  你會發覺第九章和第十章是沒有間斷的
[00:12:28.000 --> 00:12:31.000]  雖然我們說第九章和第十章
[00:12:31.000 --> 00:12:34.000]  但如果你看《尚文》下一直下去
[00:12:34.000 --> 00:12:36.000]  在第九章的時候記載了
[00:12:36.000 --> 00:12:37.000]  有一個人
[00:12:37.000 --> 00:12:39.000]  他生出來是盲眼的
[00:12:39.000 --> 00:12:41.000]  生出來就看不到東西
[00:12:41.000 --> 00:12:44.000]  但耶穌竟然能夠叫他看見東西
[00:12:44.000 --> 00:12:46.000]  你說這是不是奇妙的神蹟呢?
[00:12:46.000 --> 00:12:49.000]  所有人都非常高興
[00:12:49.000 --> 00:12:51.000]  但是當時的宗教領袖
[00:12:51.000 --> 00:12:53.000]  就是法理塞人
[00:12:53.000 --> 00:12:55.000]  他們極之不歡喜
[00:12:55.000 --> 00:12:57.000]  極之不歡喜這件事
[00:12:57.000 --> 00:12:59.000]  他們不歡喜到一個地步
[00:12:59.000 --> 00:13:00.000]  他們不相信
[00:13:00.000 --> 00:13:02.000]  不相信耶穌能夠做這件事
[00:13:02.000 --> 00:13:03.000]  他說這個人
[00:13:03.000 --> 00:13:05.000]  要麼不是真的盲眼
[00:13:05.000 --> 00:13:08.000]  要麼是其實看見東西
[00:13:08.000 --> 00:13:10.000]  不過有病,暫時看不見
[00:13:10.000 --> 00:13:12.000]  所以他去治療他
[00:13:12.000 --> 00:13:15.000]  於是他叫核子的父母來
[00:13:15.000 --> 00:13:17.000]  核子的父母非常害怕
[00:13:17.000 --> 00:13:20.000]  他說這是不是你的兒子呢?
[00:13:20.000 --> 00:13:22.000]  父母非常害怕
[00:13:22.000 --> 00:13:24.000]  他說他是我的兒子
[00:13:24.000 --> 00:13:25.000]  他生出來是盲眼的
[00:13:25.000 --> 00:13:27.000]  但我不知道誰能治好他
[00:13:27.000 --> 00:13:29.000]  不要問我,你自己去問他
[00:13:29.000 --> 00:13:31.000]  為甚麼他們害怕得這麼厲害呢?
[00:13:31.000 --> 00:13:33.000]  因為當時法理塞人
[00:13:33.000 --> 00:13:35.000]  宗教領袖已經說了
[00:13:35.000 --> 00:13:38.000]  哪個人認耶穌是那位真神
[00:13:38.000 --> 00:13:39.000]  是為了基督的
[00:13:39.000 --> 00:13:42.000]  我們將他趕出去會堂
[00:13:42.000 --> 00:13:44.000]  我們不讓他在會堂生活
[00:13:44.000 --> 00:13:46.000]  所以他父母很害怕
[00:13:46.000 --> 00:13:50.000]  其他很多人其實都知道有些問題
[00:13:50.000 --> 00:13:53.000]  不過怕了這些宗教領袖
[00:13:53.000 --> 00:13:56.000]  所以個個都不敢出聲
[00:13:56.000 --> 00:13:57.000]  就是這樣
[00:13:57.000 --> 00:13:59.000]  為甚麼那些人這麼怕他們呢?
[00:13:59.000 --> 00:14:04.000]  因為法理塞人將自己看作看門的人
[00:14:04.000 --> 00:14:09.000]  他看他們自己就是看守會堂的人
[00:14:09.000 --> 00:14:11.000]  所以是他們決定
[00:14:11.000 --> 00:14:14.000]  哪個人可以進去會堂
[00:14:14.000 --> 00:14:17.000]  哪個人不准他進去
[00:14:17.000 --> 00:14:19.000]  是他們決定的
[00:14:19.000 --> 00:14:21.000]  但主耶穌有說到
[00:14:21.000 --> 00:14:24.000]  他說他是賊是強盜
[00:14:24.000 --> 00:14:25.000]  就是指這些人
[00:14:25.000 --> 00:14:28.000]  但他說「楊卻不聽他們」
[00:14:28.000 --> 00:14:32.000]  「楊不聽他們」是甚麼意思呢?
[00:14:32.000 --> 00:14:37.000]  那個盒子他雖然沒有受教育
[00:14:37.000 --> 00:14:38.000]  因為他是盲眼的
[00:14:38.000 --> 00:14:41.000]  以前是沒有那麼多福利的
[00:14:41.000 --> 00:14:43.000]  真的好像黑蓋一樣
[00:14:43.000 --> 00:14:45.000]  但他有腦去想
[00:14:45.000 --> 00:14:47.000]  所以耶穌說凡是屬於我的人
[00:14:47.000 --> 00:14:48.000]  屬於我的羊
[00:14:48.000 --> 00:14:50.000]  他們自己會想的
[00:14:50.000 --> 00:14:52.000]  這個盒子就跟這些宗教領袖說
[00:14:52.000 --> 00:14:55.000]  他說一個人能夠做這樣的神蹟
[00:14:55.000 --> 00:14:59.000]  來治好我的生出來就看不到東西的人
[00:14:59.000 --> 00:15:02.000]  難道你不知道他們是甚麼人嗎?
[00:15:02.000 --> 00:15:04.000]  接著他跟法利賽人說
[00:15:04.000 --> 00:15:05.000]  我們看這段聖經
[00:15:05.000 --> 00:15:09.000]  他說「我們知道神不聽罪人的」
[00:15:09.000 --> 00:15:13.000]  「唯有敬奉神 遵行他旨意的 神才聽」
[00:15:13.000 --> 00:15:14.000]  「從創世以來」
[00:15:14.000 --> 00:15:18.000]  「未曾聽見有人把生來是核子的眼睛開了」
[00:15:18.000 --> 00:15:21.000]  「這人若不是從神來的」
[00:15:21.000 --> 00:15:22.000]  「甚麼也不能做」
[00:15:22.000 --> 00:15:24.000]  法利賽人就回答他
[00:15:24.000 --> 00:15:27.000]  「你全年生在罪孽中」
[00:15:27.000 --> 00:15:28.000]  「還要教訓我們嗎?」
[00:15:28.000 --> 00:15:30.000]  於是把他趕出去
[00:15:30.000 --> 00:15:32.000]  因為他們看他自己
[00:15:32.000 --> 00:15:34.000]  「是我決定甚麼叫得救」
[00:15:34.000 --> 00:15:35.000]  「甚麼叫不得救」
[00:15:35.000 --> 00:15:36.000]  所以他們說
[00:15:36.000 --> 00:15:39.000]  「你連我都這樣去詢問嗎?」
[00:15:39.000 --> 00:15:41.000]  把他趕出去了
[00:15:41.000 --> 00:15:43.000]  這個核子趕出去之後
[00:15:43.000 --> 00:15:45.000]  耶穌就碰到他
[00:15:45.000 --> 00:15:46.000]  耶穌問他
[00:15:46.000 --> 00:15:49.000]  「你認不認識誰是基督?」
[00:15:49.000 --> 00:15:51.000]  「誰是那位真正的神?」
[00:15:51.000 --> 00:15:53.000]  他說核子說「我不知道」
[00:15:53.000 --> 00:15:56.000]  但核子知道耶穌是治好他
[00:15:56.000 --> 00:15:59.000]  耶穌說「我就是那位的基督」
