
[00:00:00.000 --> 00:00:03.480]  我今天講題就是遇上肚餓的耶穌
[00:03:38.280 --> 00:03:41.480]  祂出來,去找東西吃
[00:03:41.480 --> 00:03:44.840]  很自然,隨手摘水果
[00:03:44.840 --> 00:03:47.960]  在南丫島不足以這樣的
[00:03:47.960 --> 00:03:50.200]  因為那些重的東西是有人的
[00:03:50.200 --> 00:03:53.640]  最近大家可以隨手買荔枝應該都很甜
[00:03:53.640 --> 00:03:55.600]  因為今年當造
[00:03:55.600 --> 00:04:03.400]  我前幾天去探望一個村落,南丫島叫北角村的地方
[00:04:03.400 --> 00:04:07.880]  家家戶戶都是,全部的荔枝樹很漂亮
[00:04:07.880 --> 00:04:11.240]  但是不可以摘的,因為有人種的
[00:04:11.240 --> 00:04:17.320]  但耶穌當時看到,看著樹葉都很茂密
[00:04:17.320 --> 00:04:20.720]  不如就去看看有沒有果子
[00:04:20.720 --> 00:04:27.080]  在本身這個背景,當時無花果去盛產是兩個季節
[00:04:27.080 --> 00:04:31.920]  春季的時候和夏季,它慢慢開始初熟
[00:04:31.920 --> 00:04:35.080]  其實臨近如月節的時候,或者春季的時候
[00:04:35.080 --> 00:04:37.640]  它就開始有些初熟的果子
[00:04:37.640 --> 00:04:40.360]  它不怕酸的話,都有得吃
[00:04:40.360 --> 00:04:42.560]  但如果真的很甜,很好吃的
[00:04:42.560 --> 00:04:44.520]  就到夏天的時候了
[00:04:44.520 --> 00:04:50.440]  大家有沒有試過真的在樹上摘的無花果
[00:04:50.440 --> 00:04:52.200]  我吃過,有人吃過
[00:04:52.200 --> 00:04:56.560]  吃過兩次,一次在台灣一個牧師的家種的
[00:04:56.560 --> 00:05:00.120]  另一次在大陸一間教會自己種的
[00:05:00.120 --> 00:05:05.680]  感覺很奇妙,在樹上摘無花果吃
[00:05:05.680 --> 00:05:09.280]  其實如果平時買很貴的
[00:05:09.280 --> 00:05:14.120]  在當中,這個無花果多數這麼貴買回來
[00:05:14.120 --> 00:05:17.120]  或者在樹上摘,別人給我吃的都是甜的
[00:05:17.120 --> 00:05:20.760]  但耶穌當時的肚餓,祂是不介意的
[00:05:20.760 --> 00:05:24.880]  祂已經知道這個時間應該有這個果子去結果
[00:05:24.880 --> 00:05:27.080]  但雖然未必甜,都想吃
[00:05:27.080 --> 00:05:30.520]  而且一看下去,樹葉這麼死茂盛,就走進去
[00:05:30.520 --> 00:05:36.240]  誰知那棵樹竟然一粒的果子都沒有
[00:05:36.240 --> 00:05:40.320]  耶穌當時看起來好像很生氣
[00:05:40.320 --> 00:05:41.600]  你竟然不能給我吃
[00:05:41.600 --> 00:05:44.360]  我創造了一個萬物,你竟然不能給我吃
[00:05:44.360 --> 00:05:46.600]  你這棵樹沒有用
[00:05:46.600 --> 00:05:49.400]  當時就有這樣的一個責罰
[00:05:49.400 --> 00:05:52.680]  要說這棵樹以後沒得結果
[00:05:52.680 --> 00:05:57.760]  我們去理解,當時其實是給一個昔日的以色列國
[00:05:57.760 --> 00:06:00.120]  他們其實是很不聽話的
[00:06:00.120 --> 00:06:02.880]  是一個預表的象徵
[00:06:02.880 --> 00:06:05.520]  之後以色列國再是這樣的話
[00:06:05.520 --> 00:06:07.640]  你們將會沒得有輕食
[00:06:07.640 --> 00:06:09.880]  其實有一點點的背景都給大家知道
[00:06:09.880 --> 00:06:12.720]  當時如果看這段經文是一個預兆
[00:06:12.720 --> 00:06:15.320]  但今天給我們看這段經文
[00:06:15.320 --> 00:06:16.560]  其實是怎樣呢?
[00:06:16.560 --> 00:06:20.880]  剛才一直說,如果你遇上肚餓的耶穌,會怎樣?
[00:06:20.880 --> 00:06:23.400]  其實真的關不關你事呢?
[00:06:23.400 --> 00:06:25.280]  如果看這段經文
[00:06:25.280 --> 00:06:29.360]  又預表當時是給以色列國猶太人
[00:06:29.360 --> 00:06:31.760]  究竟關不關你事呢?
[00:06:31.760 --> 00:06:37.480]  其實今天無論是在網上的,在當中的
[00:06:37.480 --> 00:06:40.560]  我想大家仍然在教會裏面的參與
[00:06:40.560 --> 00:06:43.320]  其實你很相信一定是關你事
[00:06:43.320 --> 00:06:46.880]  聖經每一粒字都應該都關你事
[00:06:46.880 --> 00:06:50.720]  甚至乎那些標點符,如果你有一天做一些識經學者,翻譯
[00:06:50.720 --> 00:06:53.760]  那些標點符怎樣擺都關你事
[00:06:53.760 --> 00:06:55.920]  當如果我們很肯定
[00:06:55.920 --> 00:06:59.120]  耶穌祂肚餓是關我們事時
[00:06:59.120 --> 00:07:02.480]  我們有沒有去想過怎樣關我們事呢?
[00:07:02.480 --> 00:07:05.080]  剛才大家背誦的主禱文
[00:07:05.080 --> 00:07:07.240]  有一句是甚麼?
[00:07:07.240 --> 00:07:11.240]  「願主的國降臨,願祂的旨意行在地上」
[00:07:11.240 --> 00:07:14.520]  當我們每一次去背誦這個主禱文的時候
[00:07:14.520 --> 00:07:19.400]  你的心裏面怎樣去回應,去說出這一句呢?
[00:07:19.400 --> 00:07:20.680]  如果我們讀基督教學校
[00:07:20.680 --> 00:07:24.440]  由幼稚園開始真的背到滾瓜爛熟
[00:07:24.440 --> 00:07:25.600]  不過都有不同的版本
[00:07:25.600 --> 00:07:27.080]  譬如我讀開理的
[00:07:27.080 --> 00:07:29.320]  你們這裏就是符
[00:07:29.320 --> 00:07:30.800]  不同的版本
[00:07:30.800 --> 00:07:32.360]  年年暗背
[00:07:32.360 --> 00:07:33.560]  小學生
[00:07:33.560 --> 00:07:34.480]  幼稚園生
[00:07:34.480 --> 00:07:37.840]  最重要一入的第一課就要背了去,宗教課
[00:07:37.840 --> 00:07:39.640]  但究竟你今天
[00:07:39.640 --> 00:07:43.800]  我相信你應該明白主禱文的意思
[00:07:43.800 --> 00:07:45.800]  但當你說這句的時候
[00:07:45.800 --> 00:07:47.120]  這個信仰關你事
[00:07:47.120 --> 00:07:51.040]  耶穌肚餓關你事
[00:07:51.040 --> 00:07:54.480]  「願祂的旨意如同行在天上」
[00:07:54.480 --> 00:07:56.200]  今天你作為信徒
[00:07:56.200 --> 00:07:59.800]  你怎樣去活現神的要求
[00:07:59.800 --> 00:08:00.920]  其實祂的肚餓
[00:08:00.920 --> 00:08:03.640]  祂說到在二十一節裏面說
[00:08:03.640 --> 00:08:05.960]  其實我們需要信心
[00:08:05.960 --> 00:08:07.560]  我們就好像說
[00:08:07.560 --> 00:08:09.560]  如果你有信心的話
[00:08:09.560 --> 00:08:11.160]  不疑惑的話
[00:08:11.160 --> 00:08:15.240]  就會好像我這樣去到
[00:08:15.240 --> 00:08:19.200]  去到可以叫無花果樹不結果子
[00:08:19.200 --> 00:08:24.520]  甚至厲害到可以將山丟到海裏
[00:08:24.520 --> 00:08:27.160]  這個能力
[00:08:27.160 --> 00:08:28.280]  究竟我們作為信徒
[00:08:28.280 --> 00:08:32.400]  我們有沒有試過自己覺得這些能力呢
[00:08:32.400 --> 00:08:34.440]  在過去你的信仰歷程
[00:08:34.440 --> 00:08:38.080]  有沒有試過這些這麼大的能力呢
[00:08:38.080 --> 00:08:41.000]  其實我們一直以來說甚麼是神蹟
[00:08:41.000 --> 00:08:44.680]  這個其實在當中屬於一個神蹟
[00:08:44.680 --> 00:08:46.080]  我們很多時候都會說
[00:08:46.080 --> 00:08:48.040]  譬如我以前是教中學的
[00:08:48.040 --> 00:08:49.960]  宗教裏面說神蹟
[00:08:49.960 --> 00:08:50.520]  怎樣去呢
[00:08:50.520 --> 00:08:52.840]  好像永遠神蹟都是以前的事
[00:08:52.840 --> 00:08:54.520]  就好像現在沒有發生
[00:08:54.520 --> 00:08:55.960]  但其實不是的
[00:08:55.960 --> 00:08:57.840]  我們聽過很多宣教士
[00:08:57.840 --> 00:08:59.120]  或者很多人的經歷
[00:08:59.120 --> 00:09:00.560]  都有些神蹟
[00:09:00.560 --> 00:09:03.320]  上一幅我曾經讀神學畢業的時候
[00:09:03.320 --> 00:09:04.240]  我的弟兄姊妹說
[00:09:04.240 --> 00:09:06.360]  在我身上都見到神蹟出現
[00:09:06.360 --> 00:09:08.760]  因為竟然我畢業了
[00:09:08.760 --> 00:09:11.480]  其實如果昔日我們見到的
[00:09:11.480 --> 00:09:13.560]  神說如果有需要
[00:09:13.560 --> 00:09:15.000]  我們有我們的信心
[00:09:15.000 --> 00:09:17.040]  祂要彰顯祂這份愛
[00:09:17.040 --> 00:09:18.880]  彰顯一個神蹟出來
[00:09:18.880 --> 00:09:21.280]  其實往後都有這樣的機會
[00:09:21.280 --> 00:09:23.480]  但是唯獨有一個最特別的神蹟
[00:09:23.480 --> 00:09:25.480]  這次的神蹟
[00:09:25.480 --> 00:09:27.200]  是壞事來的
[00:09:27.200 --> 00:09:28.960]  是不好的
[00:09:28.960 --> 00:09:30.440]  神竟然這樣
[00:09:30.440 --> 00:09:32.080]  為甚麼會這樣呢
[00:09:32.080 --> 00:09:34.160]  不過你要記住一件事
[00:09:34.160 --> 00:09:36.080]  神要有這個責罰
[00:09:36.080 --> 00:09:39.320]  但是它落在的不是人的身上
[00:09:39.320 --> 00:09:42.120]  是落在一棵樹上
[00:09:42.120 --> 00:09:43.760]  我們有一段經文
[00:09:43.760 --> 00:09:46.200]  其實最近我也有一段經文
[00:09:46.200 --> 00:09:47.080]  抄寫經文
[00:09:47.080 --> 00:09:48.280]  待會告訴你甚麼事
[00:09:48.280 --> 00:09:50.560]  總之學抄寫經文
[00:09:50.560 --> 00:09:52.960]  有一節的經文
[00:09:52.960 --> 00:09:57.040]  就說到主雖然使人憂愁
[00:09:57.040 --> 00:10:02.600]  但他仍然按他的珠般的慈愛去發憐憫
[00:10:02.600 --> 00:10:04.560]  神會讓我們憂愁
[00:10:04.560 --> 00:10:08.520]  但祂的慈愛仍然會發憐憫給我們
[00:10:08.520 --> 00:10:10.080]  今天這個神蹟
[00:10:10.080 --> 00:10:12.480]  雖然是不好的
[00:10:12.480 --> 00:10:13.840]  為甚麼神會這樣
[00:10:13.840 --> 00:10:15.800]  但祂仍然留有一手
[00:10:15.800 --> 00:10:17.840]  祂不在人的身上
[00:10:17.840 --> 00:10:19.400]  祂要告訴人
[00:10:19.400 --> 00:10:23.400]  但是祂用了一棵植物去說
[00:10:23.400 --> 00:10:24.840]  總之每當我們說
[00:10:24.840 --> 00:10:27.320]  上帝遇到耶穌
[00:10:27.320 --> 00:10:28.840]  祂肚子餓了
[00:10:28.840 --> 00:10:30.080]  關我們事
[00:10:30.080 --> 00:10:33.680]  我們又知道其實這是講信心的事情
[00:10:33.680 --> 00:10:35.960]  我們的信心要不移滑
[00:10:35.960 --> 00:10:38.800]  我們要將祂的旨意行在地上
[00:10:38.800 --> 00:10:40.200]  是有份的
[00:10:40.200 --> 00:10:42.160]  究竟今天的你
[00:10:42.160 --> 00:10:44.840]  你有沒有做到呢
[00:10:44.840 --> 00:10:46.200]  在被邀請的時候
[00:10:46.200 --> 00:10:49.080]  其實沒有留意日子
[00:10:49.080 --> 00:10:51.960]  今天其實也是一個很特別的日子
[00:10:51.960 --> 00:10:55.560]  也可能每天都有不同的人的特別日子
[00:10:55.560 --> 00:10:59.720]  但今天我們坐在這裡的時候
[00:10:59.720 --> 00:11:01.680]  我們再去聽神的話語
[00:11:01.680 --> 00:11:02.960]  去一起敬拜的時候
[00:11:02.960 --> 00:11:05.880]  其實我們的人生在信仰裏面
[00:11:05.880 --> 00:11:08.640]  信心有多大呢
[00:11:08.640 --> 00:11:14.200]  今天沒有機會和梁法堂兄弟姐妹分享了解
[00:11:14.200 --> 00:11:17.280]  不知道你們究竟有多少人會想著移民呢
[00:11:17.280 --> 00:11:19.760]  或者已經走了呢
[00:11:19.760 --> 00:11:21.280]  或者你正在上學
[00:11:21.280 --> 00:11:24.040]  上學後有個老師不見了
[00:11:24.040 --> 00:11:27.400]  或者你的同事又好像走跪了
[00:11:27.400 --> 00:11:31.120]  因為有些人已經吃了很多餐
[00:11:31.120 --> 00:11:35.920]  farewell 的晚宴
[00:11:35.920 --> 00:11:37.800]  其實我們仍然在說
[00:11:37.800 --> 00:11:39.880]  今天的移民
[00:11:39.880 --> 00:11:42.320]  好像一個大遷移
[00:11:42.320 --> 00:11:44.480]  其實可能有很多的原因
[00:11:44.480 --> 00:11:46.840]  無論是現在還是昔日
[00:11:46.840 --> 00:11:50.080]  可能有些人是因為他的人生的安全
[00:11:50.080 --> 00:11:53.640]  不知道大家有沒有機會認識過政治庇護的難民
[00:11:53.640 --> 00:11:57.520]  曾經我也有邀請一些政治庇護的難民到我的學校
[00:11:57.520 --> 00:12:00.080]  我記得那個人本身是一位醫生
[00:12:00.080 --> 00:12:01.680]  他跟我的學生說
[00:12:01.680 --> 00:12:05.680]  你們要珍惜自己很安全地坐在那裏
[00:12:05.680 --> 00:12:07.440]  可以聽 一起分享
[00:12:07.440 --> 00:12:08.920]  因為他的問題是甚麼呢
[00:12:08.920 --> 00:12:11.720]  是他的種族 他的族
[00:12:11.720 --> 00:12:12.760]  沒有做任何事
[00:12:12.760 --> 00:12:16.400]  但是是另一個族見他們就要射殺
[00:12:16.400 --> 00:12:19.280]  所以他要逃離 他和家人要逃離
[00:12:19.280 --> 00:12:21.400]  當然 為什麼要來香港呢
[00:12:21.400 --> 00:12:23.040]  因為香港不用簽證
[00:12:23.040 --> 00:12:24.680]  就來了
[00:12:24.680 --> 00:12:28.080]  可能會是一些政治的迫害
[00:12:28.080 --> 00:12:30.600]  安全 或者投資
[00:12:30.600 --> 00:12:32.440]  或者讀書
[00:12:32.440 --> 00:12:35.600]  或者想經歷一下一些外國的生活
[00:12:35.600 --> 00:12:37.280]  或者工作
[00:12:37.280 --> 00:12:40.760]  其實不是一些很敏感的東西
[00:12:40.760 --> 00:12:45.560]  不過是剛好這段時間多些人離開
[00:12:45.560 --> 00:12:47.160]  移民
[00:12:47.160 --> 00:12:49.440]  在不同的情況下有不同的感受
[00:12:49.440 --> 00:12:51.280]  不同的經歷
[00:12:51.280 --> 00:12:54.800]  但是跟信心有沒有關係呢
[00:12:54.800 --> 00:12:58.480]  會不會我們有時候就說 糟了 如果我有一點點想移民
[00:12:58.480 --> 00:13:01.120]  是不是沒有信心呢 對香港 對神
[00:13:01.120 --> 00:13:02.960]  在香港裏面所做的事
[00:13:02.960 --> 00:13:05.760]  又或者有身邊的人離開 而去信徒的話
[00:13:05.760 --> 00:13:07.800]  他是不是沒有信心呢
[00:13:07.800 --> 00:13:10.640]  如果追溯回歷史上
[00:13:10.640 --> 00:13:13.280]  九七的時間就會有很多人覺得
[00:13:13.280 --> 00:13:15.720]  你離開你真的沒有信心
[00:13:15.720 --> 00:13:19.600]  但是我們也知道今天的時代 世代裏面
[00:13:19.600 --> 00:13:21.080]  和九七是不同的
[00:13:21.080 --> 00:13:24.600]  不會覺得你好像二五仔
[00:13:24.600 --> 00:13:28.640]  但是是不是跟信心有關呢
[00:13:28.640 --> 00:13:30.520]  其實如果坦白的說
[00:13:30.520 --> 00:13:34.360]  都是在想有更好的生活
[00:13:34.360 --> 00:13:37.720]  你知道嗎 如果我們這樣看
[00:13:37.720 --> 00:13:39.120]  我們會變得可能
[00:13:39.120 --> 00:13:41.320]  這個信心 如果耶穌說你肚餓
[00:13:41.320 --> 00:13:44.200]  你要我們滿有信心去面對你
[00:13:44.200 --> 00:13:47.520]  因為你要最大的滿足就是想見到你的信徒
[00:13:47.520 --> 00:13:52.040]  你所愛的子女是滿有信心去回應他的話
[00:13:52.040 --> 00:13:54.880]  其實我們怎樣在生活裏面
[00:13:54.880 --> 00:13:58.240]  去整合自己去面對呢
[00:13:58.240 --> 00:14:02.040]  可能這個在說的 剛才說的這個日子
[00:14:02.040 --> 00:14:06.480]  不知道大家在六月十二日
[00:14:06.480 --> 00:14:09.640]  二零一九年那天在哪裏
[00:14:09.640 --> 00:14:11.880]  無論你怎樣可能都會看新聞
[00:14:11.880 --> 00:14:15.720]  前一晚很多人在那裏
[00:14:15.720 --> 00:14:18.200]  不同的地方 不單是一個地方
[00:14:18.200 --> 00:14:21.440]  不同的地方在唱一首歌 一首詩歌
[00:14:21.440 --> 00:14:27.480]  是甚麼詩歌呀
[00:14:27.480 --> 00:14:30.800]  應該這裏不是禁歌來的吧
[00:14:30.800 --> 00:14:33.240]  曾經有教會告訴我 有信徒說
[00:14:33.240 --> 00:14:35.880]  現在不准唱 禁歌
[00:14:35.880 --> 00:14:39.520]  但是你的嘴巴在動的 可不可以大聲一點
[00:14:39.520 --> 00:14:41.760]  好 Sing Hallelujah
[00:14:41.760 --> 00:14:47.360]  我相信當時一定開口唱的人是基督徒
[00:14:47.360 --> 00:14:49.120]  唱的時候是一個很滿有信心
[00:14:49.120 --> 00:14:52.040]  我們要去依靠主 我們要讚美神
[00:14:52.040 --> 00:14:54.040]  在當中
[00:14:54.040 --> 00:14:57.920]  十一日的時候一路唱到十二日的時候
[00:14:57.920 --> 00:15:02.840]  看到這個反修例的事情是可以延後去討論
[00:15:02.840 --> 00:15:05.760]  大家真的 Sing Hallelujah 去讚美主
[00:15:05.760 --> 00:15:09.440]  那一刻我相信有很多信徒是滿有信心
[00:15:09.440 --> 00:15:11.720]  去多謝上帝
[00:15:11.720 --> 00:15:14.680]  我相信的主是滿有榮美
[00:15:14.680 --> 00:15:18.480]  他很大能大力去令到這件事壓止了
[00:15:18.480 --> 00:15:20.200]  但是兩年後的今天
[00:15:20.200 --> 00:15:21.880]  我不知道當日的基督徒
[00:15:21.880 --> 00:15:23.880]  或者今天的我們
[00:15:23.880 --> 00:15:27.960]  你會不會已經覺得有點暗淡了呢
[00:15:27.960 --> 00:15:29.320]  Sing Hallelujah
[00:15:29.320 --> 00:15:30.320]  不一定唱的
[00:15:30.320 --> 00:15:33.080]  不過唱起來又聯想起那一晚
[00:15:33.080 --> 00:15:35.880]  又會不會問 神呀 真是為甚麼這樣
[00:15:35.880 --> 00:15:37.920]  好像很
[00:15:37.920 --> 00:15:39.000]  很不知怎樣
[00:15:39.000 --> 00:15:43.240]  好像我的信心是不是有點不同了
[00:15:43.240 --> 00:15:46.200]  總之我想不單止是在整個社會氣候
[00:15:46.200 --> 00:15:48.760]  其實我們仍然在我們自己的生活裏面
[00:15:48.760 --> 00:15:51.920]  都仍然有信心軟弱的時候
[00:15:51.920 --> 00:15:54.080]  未必是將你們抹得那麼大
[00:15:54.080 --> 00:15:57.240]  去看和社會所有東西有關係
[00:15:57.240 --> 00:16:00.240]  但是如果我們真的說
[00:16:00.240 --> 00:16:02.840]  我們去讚美我們的主
[00:16:02.840 --> 00:16:04.720]  我們當時那份信心
[00:16:04.720 --> 00:16:06.520]  Sing Hallelujah 這麼倍真
[00:16:06.520 --> 00:16:09.040]  去說上帝是聽禱告
[00:16:09.040 --> 00:16:10.920]  今天我們的信仰
[00:16:10.920 --> 00:16:11.800]  我們的生活
[00:16:11.800 --> 00:16:13.280]  我們想面對整個世界
[00:16:13.280 --> 00:16:16.240]  甚至乎現在每個人戴著口罩是疫情
[00:16:16.240 --> 00:16:18.120]  我們會不會
[00:16:18.120 --> 00:16:21.440]  發現上帝好像沒有聽我們的禱告
[00:16:21.440 --> 00:16:26.560]  我們對祂的信心有動搖呢
[00:16:26.560 --> 00:16:27.880]  剛才在說
[00:16:27.880 --> 00:16:34.120]  移民其實是不能同期去商討論的
[00:16:34.120 --> 00:16:35.640]  相提並論
[00:16:35.640 --> 00:16:38.080]  但是如果我們看回在經文裏面
[00:16:38.080 --> 00:16:39.080]  21、22節
[00:16:39.080 --> 00:16:40.200]  耶穌就是這樣說
[00:16:40.200 --> 00:16:44.760]  斑門徒就說這棵東西真的枯乾了
[00:16:44.760 --> 00:16:46.760]  為什麼會這樣
[00:16:46.760 --> 00:16:49.280]  耶穌就說我實在告訴你們
[00:16:49.280 --> 00:16:50.880]  你們若有信心
[00:16:50.880 --> 00:16:53.880]  其實真的說得很白
[00:16:53.880 --> 00:16:55.080]  不疑說
[00:16:55.080 --> 00:16:57.800]  不但能行我對無花果樹所行的
[00:16:57.800 --> 00:17:00.920]  就是對這座山樹離開此地
[00:17:00.920 --> 00:17:04.120]  投在海裏也會實現
[00:17:04.120 --> 00:17:06.040]  這個是不是魔法學校呢
[00:17:06.040 --> 00:17:08.440]  我們一定知道不是
[00:17:08.440 --> 00:17:10.400]  但是這份信心
[00:17:10.400 --> 00:17:14.160]  究竟有沒有機會落在我們手中呢
[00:17:14.160 --> 00:17:16.720]  其實疫情期間緩慢了很多
[00:17:16.720 --> 00:17:19.760]  甚至乎有些頂節目可能在網上
[00:17:19.760 --> 00:17:20.880]  甚至乎有些
[00:17:20.880 --> 00:17:22.000]  游來游去
[00:17:22.000 --> 00:17:25.080]  游到另一間教會的網上
[00:17:25.080 --> 00:17:28.080]  其實我一直在看理解
[00:17:28.080 --> 00:17:31.800]  神都給了我們一個時間去緩衝
[00:17:31.800 --> 00:17:33.840]  尤其是對香港
[00:17:33.840 --> 00:17:36.800]  2019年發生這件事
[00:17:36.800 --> 00:17:39.240]  一路一路經歷很多很多的事情
[00:17:39.240 --> 00:17:41.440]  可能甚至乎有人是大學生
[00:17:41.440 --> 00:17:44.280]  可能去到你的學校現場
[00:17:44.280 --> 00:17:47.720]  但是年底到2020年開始
[00:17:47.720 --> 00:17:49.480]  整年的疫情
[00:17:49.480 --> 00:17:52.200]  其實是給我們緩衝我們自己在看
[00:17:52.200 --> 00:17:53.120]  這份信心
[00:17:53.120 --> 00:17:54.280]  這份功課
[00:17:54.280 --> 00:17:56.200]  這份信仰
[00:17:56.200 --> 00:17:58.720]  你怎樣去經歷去消化
[00:17:58.720 --> 00:18:02.520]  其實要的不只是我們去一個外顯的行為
[00:18:02.520 --> 00:18:05.120]  仍然說我是基督徒
[00:18:05.120 --> 00:18:09.840]  而是要親口說的是信耶穌
[00:18:09.840 --> 00:18:12.680]  信耶穌的人
[00:18:12.680 --> 00:18:15.400]  我們會不會是時候去自省
[00:18:15.400 --> 00:18:18.400]  自平下自檢下
[00:18:18.400 --> 00:18:20.200]  其實
[00:18:20.200 --> 00:18:21.440]  耶穌我信的
[00:18:21.440 --> 00:18:24.520]  但是我無力
[00:18:24.520 --> 00:18:28.320]  但是你又願不願意繼續持守去等待呢
[00:18:28.320 --> 00:18:30.280]  可能有時候我會講到的時候
[00:18:30.280 --> 00:18:32.520]  會對著坐在那頂節目這樣說
[00:18:32.520 --> 00:18:33.240]  心想
[00:18:33.240 --> 00:18:35.800]  我就是在等待 坐在那裡
[00:18:35.800 --> 00:18:37.240]  有些人已經離開了
[00:18:37.240 --> 00:18:39.120]  宣教士
[00:18:39.120 --> 00:18:41.200]  但是其實你的內心
