
[00:00:00.000 --> 00:00:04.000]  多謝主啊,我們這樣親近主實在太好了
[00:07:52.000 --> 00:07:53.000]  請
[00:07:53.000 --> 00:07:59.000]  耶利哥城門因以色列人就關閉而不肯無人出入
[00:07:59.000 --> 00:08:01.000]  好 停一停 第一個
[00:08:01.000 --> 00:08:03.000]  第一個我想說什麼呢
[00:08:03.000 --> 00:08:04.000]  就是說這裏
[00:08:04.000 --> 00:08:09.000]  這裏說耶利哥城是什麼反應
[00:08:09.000 --> 00:08:11.000]  關得什麼
[00:08:11.000 --> 00:08:13.000]  嚴謹
[00:08:13.000 --> 00:08:16.000]  聖經說如果你看前面
[00:08:16.000 --> 00:08:19.000]  是兩個探子去過耶利哥城
[00:08:19.000 --> 00:08:22.000]  去了妓女拉合的家
[00:08:22.000 --> 00:08:25.000]  然後妓女拉合就說
[00:08:25.000 --> 00:08:31.000]  我們整個國民都很害怕
[00:08:31.000 --> 00:08:34.000]  沒有了志氣
[00:08:34.000 --> 00:08:36.000]  沒有抗爭的志氣
[00:08:36.000 --> 00:08:39.000]  沒有那種勇力
[00:08:39.000 --> 00:08:41.000]  很害怕
[00:08:41.000 --> 00:08:47.000]  但這裏耶利哥王還派人去問拉合
[00:08:47.000 --> 00:08:50.000]  來窺探這個地方的探子在哪裏
[00:08:50.000 --> 00:08:51.000]  拉合因為信
[00:08:51.000 --> 00:08:53.000]  因為信靠神
[00:08:53.000 --> 00:08:56.000]  他就保護這兩個探子
[00:08:56.000 --> 00:08:57.000]  他說沒有
[00:08:57.000 --> 00:08:59.000]  但你看到現在耶利哥城
[00:08:59.000 --> 00:09:00.000]  抗不抗拒
[00:09:00.000 --> 00:09:04.000]  他雖然沒有了作戰的信心鬥志
[00:09:04.000 --> 00:09:06.000]  但他會怎樣
[00:09:06.000 --> 00:09:08.000]  他還要找那兩個探子
[00:09:08.000 --> 00:09:13.000]  其實意下的意思背後是什麼
[00:09:13.000 --> 00:09:15.000]  他們抗不抗拒
[00:09:15.000 --> 00:09:16.000]  抗拒的
[00:09:16.000 --> 00:09:17.000]  他不是開放城門
[00:09:17.000 --> 00:09:18.000]  竟然說死了
[00:09:18.000 --> 00:09:19.000]  就輸了
[00:09:19.000 --> 00:09:20.000]  你知道嗎
[00:09:20.000 --> 00:09:21.000]  聖經裏面說
[00:09:21.000 --> 00:09:22.000]  如果他們悔改
[00:09:22.000 --> 00:09:25.000]  如果真的整個城門的神會憐憫他們
[00:09:25.000 --> 00:09:29.000]  但這裏說城牆是關閉的
[00:09:29.000 --> 00:09:30.000]  關得嚴謹的
[00:09:30.000 --> 00:09:31.000]  沒有人出去
[00:09:31.000 --> 00:09:32.000]  他不讓你進去的
[00:09:32.000 --> 00:09:34.000]  什麼意思呢
[00:09:34.000 --> 00:09:35.000]  我想說
[00:09:35.000 --> 00:09:37.000]  當我們要進入迦林美地的時候
[00:09:37.000 --> 00:09:39.000]  當我們進入神的應許的時候
[00:09:39.000 --> 00:09:40.000]  請你留意
[00:09:40.000 --> 00:09:43.000]  你會面對到困難
[00:09:43.000 --> 00:09:46.000]  祂不是向你效力的
[00:09:46.000 --> 00:09:48.000]  他城門是關閉的
[00:09:48.000 --> 00:09:49.000]  是拒絕主的
[00:09:49.000 --> 00:09:51.000]  亦都拒絕你
[00:09:51.000 --> 00:09:55.000]  我們一定會面對困難
[00:09:55.000 --> 00:09:57.000]  第二節請讀
[00:10:08.000 --> 00:10:11.000]  這句聖經就不得了了
[00:10:11.000 --> 00:10:13.000]  都交在什麼
[00:10:13.000 --> 00:10:15.000]  你手中
[00:10:15.000 --> 00:10:17.000]  都交在你的手裏
[00:10:17.000 --> 00:10:18.000]  的意思是什麼
[00:10:18.000 --> 00:10:21.000]  他都不能勝過你
[00:10:21.000 --> 00:10:23.000]  這個耶利哥
[00:10:23.000 --> 00:10:25.000]  這個封閉的城
[00:10:25.000 --> 00:10:26.000]  聖經裏面說
[00:10:26.000 --> 00:10:28.000]  這個城牆原來
[00:10:28.000 --> 00:10:30.000]  看那些考古學
[00:10:30.000 --> 00:10:32.000]  是有兩道城牆的
[00:10:32.000 --> 00:10:34.000]  它是斜坡上的
[00:10:34.000 --> 00:10:38.000]  在石上砌的大概是
[00:10:38.000 --> 00:10:40.000]  十幾呎
[00:10:40.000 --> 00:10:42.000]  十五呎的石
[00:10:42.000 --> 00:10:43.000]  用石砌的
[00:10:43.000 --> 00:10:45.000]  後面是斜坡
[00:10:45.000 --> 00:10:46.000]  有十五呎那麼高的
[00:10:46.000 --> 00:10:48.000]  然後在這個石上
[00:10:48.000 --> 00:10:50.000]  有泥牆的
[00:10:50.000 --> 00:10:52.000]  有八呎那麼高的
[00:10:52.000 --> 00:10:53.000]  什麼概念呢
[00:10:53.000 --> 00:10:55.000]  大約三層樓那麼高
[00:10:55.000 --> 00:10:56.000]  即是你現在去
[00:10:56.000 --> 00:10:57.000]  第一步
[00:10:57.000 --> 00:10:58.000]  下面是石的
[00:10:58.000 --> 00:10:59.000]  十幾呎的
[00:10:59.000 --> 00:11:01.000]  然後上面還有八呎的
[00:11:01.000 --> 00:11:02.000]  闊六呎的
[00:11:02.000 --> 00:11:04.000]  厚的城牆
[00:11:04.000 --> 00:11:06.000]  然後第一道城牆
[00:11:06.000 --> 00:11:08.000]  後面就是斜坡
[00:11:08.000 --> 00:11:10.000]  上面再有一道城牆
[00:11:10.000 --> 00:11:13.000]  這樣的一個城牆
[00:11:13.000 --> 00:11:15.000]  是不是很難攻
[00:11:15.000 --> 00:11:17.000]  真的很難打
[00:11:17.000 --> 00:11:18.000]  但是聖經說
[00:11:18.000 --> 00:11:19.000]  這個城
[00:11:19.000 --> 00:11:20.000]  這個王
[00:11:20.000 --> 00:11:22.000]  和大能的勇士
[00:11:22.000 --> 00:11:23.000]  是什麼意思呢
[00:11:23.000 --> 00:11:25.000]  這個城牆就代表困難
[00:11:25.000 --> 00:11:26.000]  代表你要攻佔它
[00:11:26.000 --> 00:11:28.000]  其實是不容易的
[00:11:28.000 --> 00:11:30.000]  王就是代表有權勢的人
[00:11:30.000 --> 00:11:32.000]  他有權柄的人
[00:11:32.000 --> 00:11:34.000]  他是可以發號施令的
[00:11:34.000 --> 00:11:35.000]  這個跟你效力嗎
[00:11:35.000 --> 00:11:36.000]  不跟你效力
[00:11:36.000 --> 00:11:38.000]  他是敵黨
[00:11:38.000 --> 00:11:39.000]  以色列民的
[00:11:39.000 --> 00:11:40.000]  還有
[00:11:40.000 --> 00:11:42.000]  大能的什麼
[00:11:42.000 --> 00:11:44.000]  勇士
[00:11:44.000 --> 00:11:46.000]  打仗如果大能的勇士厲害嗎
[00:11:46.000 --> 00:11:48.000]  他不是那些軟腳蟹
[00:11:48.000 --> 00:11:50.000]  是大能的勇士
[00:11:50.000 --> 00:11:52.000]  他不僅是大能
[00:11:52.000 --> 00:11:54.000]  是勇士來的
[00:11:54.000 --> 00:11:55.000]  即是說什麼呢
[00:11:55.000 --> 00:11:56.000]  這個城那些人
[00:11:56.000 --> 00:11:57.000]  那些兵丁
[00:11:57.000 --> 00:11:58.000]  那些大能勇士
[00:11:58.000 --> 00:12:00.000]  是可以攻擊我們的
[00:12:00.000 --> 00:12:02.000]  甚至會殺害我們的
[00:12:02.000 --> 00:12:04.000]  他會敵黨我們的
[00:12:04.000 --> 00:12:06.000]  他會破壞我們的
[00:12:06.000 --> 00:12:08.000]  即是代表著什麼呢
[00:12:08.000 --> 00:12:10.000]  這個聖經說
[00:12:10.000 --> 00:12:11.000]  其實原來
[00:12:11.000 --> 00:12:13.000]  原來我們要去得罪英雄之地
[00:12:13.000 --> 00:12:14.000]  我們就知道
[00:12:14.000 --> 00:12:16.000]  原來有城牆等著我們
[00:12:16.000 --> 00:12:18.000]  有個王等著我們
[00:12:18.000 --> 00:12:20.000]  有個大能的勇士等著我們
[00:12:20.000 --> 00:12:22.000]  我們就要面對他了
[00:12:22.000 --> 00:12:23.000]  不過神說
[00:12:23.000 --> 00:12:25.000]  已經交在你手裡
[00:12:25.000 --> 00:12:27.000]  其實意思是什麼
[00:12:27.000 --> 00:12:29.000]  即是已經得勝了
[00:12:29.000 --> 00:12:31.000]  我們是可以勝過去的
[00:12:31.000 --> 00:12:32.000]  交在你手裡
[00:12:32.000 --> 00:12:33.000]  即是交在我手裡
[00:12:33.000 --> 00:12:35.000]  我想怎樣怎樣
[00:12:35.000 --> 00:12:36.000]  得勝了
[00:12:36.000 --> 00:12:37.000]  所以
[00:12:37.000 --> 00:12:39.000]  第一個我想說的
[00:12:39.000 --> 00:12:40.000]  頂智媒
[00:12:40.000 --> 00:12:41.000]  我們進入他們的英雄之地
[00:12:41.000 --> 00:12:43.000]  進入他們生命的命定
[00:12:43.000 --> 00:12:44.000]  我們的群體
[00:12:44.000 --> 00:12:45.000]  我們要知道
[00:12:45.000 --> 00:12:46.000]  要相信
[00:12:46.000 --> 00:12:48.000]  神會交給我們
[00:12:48.000 --> 00:12:50.000]  即是說將那個力量
[00:12:50.000 --> 00:12:51.000]  將那個能力
[00:12:51.000 --> 00:12:52.000]  將那種得勝
[00:12:52.000 --> 00:12:54.000]  已經賜給我們了
[00:12:54.000 --> 00:12:56.000]  賜了給我們了
[00:12:57.000 --> 00:12:59.000]  賜了給我們了
[00:12:59.000 --> 00:13:03.000]  這樣我們為什麼還沒有得勝呢?
[00:13:03.000 --> 00:13:05.000]  後面經文會繼續說
[00:13:05.000 --> 00:13:06.000]  但第一個就是
[00:13:06.000 --> 00:13:07.000]  已經給了
[00:13:07.000 --> 00:13:08.000]  神的能力
[00:13:08.000 --> 00:13:09.000]  你的得勝在乎神
[00:13:09.000 --> 00:13:10.000]  祂交給我們
[00:13:10.000 --> 00:13:11.000]  我們才會得勝
[00:13:11.000 --> 00:13:12.000]  祂不交給我們
[00:13:12.000 --> 00:13:13.000]  我問了
[00:13:13.000 --> 00:13:15.000]  以色列文明會不會打仗呢?
[00:13:15.000 --> 00:13:16.000]  會不會呢?
[00:13:16.000 --> 00:13:17.000]  會
[00:13:17.000 --> 00:13:19.000]  但是他們在曠野長大的
[00:13:19.000 --> 00:13:21.000]  你們留意
[00:13:21.000 --> 00:13:23.000]  曠野有沒有打過仗?
[00:13:23.000 --> 00:13:24.000]  沒有
[00:13:24.000 --> 00:13:26.000]  二十歲的
[00:13:27.000 --> 00:13:29.000]  在曠野長大的
[00:13:29.000 --> 00:13:32.000]  沒有成長的
[00:13:32.000 --> 00:13:34.000]  不過每天都見神蹟的
[00:13:34.000 --> 00:13:36.000]  吃麻辣
[00:13:36.000 --> 00:13:38.000]  厲害吧?
[00:13:38.000 --> 00:13:39.000]  不用做的
[00:13:39.000 --> 00:13:40.000]  又可以吃
[00:13:40.000 --> 00:13:41.000]  真的望天
[00:13:41.000 --> 00:13:43.000]  又有撿的
[00:13:43.000 --> 00:13:46.000]  現在給我們經歷也不錯
[00:13:46.000 --> 00:13:47.000]  出門撿
[00:13:47.000 --> 00:13:49.000]  每天撿當吃的
[00:13:49.000 --> 00:13:50.000]  真是太好了
[00:13:50.000 --> 00:13:53.000]  全部都退了生活
[00:13:53.000 --> 00:13:56.000]  為神爭戰
[00:13:56.000 --> 00:13:58.000]  不過他們進入迦南地就不用了
[00:13:58.000 --> 00:14:00.000]  因為在曠野
[00:14:00.000 --> 00:14:02.000]  他們經歷了很多神蹟奇事
[00:14:02.000 --> 00:14:03.000]  有雲柱火柱
[00:14:03.000 --> 00:14:05.000]  他們去哪裏神就帶領他們
[00:14:05.000 --> 00:14:07.000]  但是他們不懂得爭戰
[00:14:07.000 --> 00:14:08.000]  他們沒有打過仗
[00:14:08.000 --> 00:14:10.000]  而且這個城牆他們沒有見過
[00:14:10.000 --> 00:14:12.000]  他們進入迦南地
[00:14:12.000 --> 00:14:13.000]  耶利哥在哪裏呢?
[00:14:13.000 --> 00:14:16.000]  耶利哥就在約旦河西附近
[00:14:16.000 --> 00:14:18.000]  不是很大的城
[00:14:18.000 --> 00:14:19.000]  但是很古老的城牆
[00:14:19.000 --> 00:14:21.000]  很古老的一個城
[00:14:21.000 --> 00:14:23.000]  而且城牆很穩固
[00:14:23.000 --> 00:14:25.000]  要攻打是不容易的
[00:14:25.000 --> 00:14:28.000]  但是神說他已經交在我們手裏了
[00:14:28.000 --> 00:14:30.000]  第二我想說的
[00:14:30.000 --> 00:14:32.000]  大家知道如果你看這個背景
[00:14:32.000 --> 00:14:36.000]  以色列現在離開了約旦河
[00:14:36.000 --> 00:14:37.000]  進入迦南地
[00:14:37.000 --> 00:14:38.000]  這個位置
[00:14:38.000 --> 00:14:40.000]  其實是他們腳踏這個地方
[00:14:40.000 --> 00:14:42.000]  腳踏神應許的地方
[00:14:42.000 --> 00:14:44.000]  多少年了?
[00:14:44.000 --> 00:14:45.000]  四十年
[00:14:45.000 --> 00:14:47.000]  隔了四十年
[00:14:47.000 --> 00:14:49.000]  因為人的不順從
[00:14:49.000 --> 00:14:50.000]  上一代沒有
[00:14:50.000 --> 00:14:52.000]  但是神等第二代
[00:14:52.000 --> 00:14:54.000]  等第二代興起
[00:14:54.000 --> 00:14:56.000]  神仍然將他的應許
[00:14:56.000 --> 00:14:59.000]  將他的承諾給以色列民
[00:14:59.000 --> 00:15:01.000]  當我讀到這部《頂智媒》
[00:15:01.000 --> 00:15:03.000]  我心裏真的很感動
[00:15:03.000 --> 00:15:04.000]  很感恩
[00:15:04.000 --> 00:15:05.000]  神真是守約
[00:15:05.000 --> 00:15:07.000]  施慈愛的神
[00:15:07.000 --> 00:15:09.000]  所以如果我們面對挫敗
[00:15:09.000 --> 00:15:10.000]  甚至我們失敗過
[00:15:10.000 --> 00:15:11.000]  請你留意
[00:15:11.000 --> 00:15:12.000]  讀到這部聖經
[00:15:12.000 --> 00:15:14.000]  我覺得主要向我們說話
[00:15:14.000 --> 00:15:16.000]  祂會將命定
[00:15:16.000 --> 00:15:18.000]  繼續留給我們
[00:15:18.000 --> 00:15:20.000]  只要我們悔改
[00:15:20.000 --> 00:15:21.000]  只要我們相信
[00:15:21.000 --> 00:15:22.000]  只要我們知道
[00:15:22.000 --> 00:15:25.000]  相信神已經將這個能力給予我們
[00:15:25.000 --> 00:15:27.000]  祢將應許的應許成就
[00:15:27.000 --> 00:15:28.000]  承傳在我們的生命
[00:15:28.000 --> 00:15:30.000]  在我們的群體裏
[00:15:30.000 --> 00:15:32.000]  無論是我們個人
[00:15:32.000 --> 00:15:34.000]  小組
[00:15:34.000 --> 00:15:37.000]  甚至是整個堂會的命定
[00:15:37.000 --> 00:15:38.000]  進入去
[00:15:38.000 --> 00:15:40.000]  每個人的帶領不同
[00:15:40.000 --> 00:15:42.000]  我的帶領
[00:15:42.000 --> 00:15:43.000]  神的帶領
[00:15:43.000 --> 00:15:45.000]  我從信主、堂會
[00:15:45.000 --> 00:15:47.000]  來到慈光和福事
[00:15:47.000 --> 00:15:49.000]  現在又去到另一個階段
[00:15:49.000 --> 00:15:51.000]  每個人的帶領不同
[00:15:51.000 --> 00:15:52.000]  但你要記住
[00:15:52.000 --> 00:15:54.000]  神已經將這個能力給予你
[00:15:54.000 --> 00:15:55.000]  而且這個就是時候了
[00:15:55.000 --> 00:15:57.000]  所以你可以在心裏宣佈
[00:15:57.000 --> 00:15:59.000]  現在就是
[00:15:59.000 --> 00:16:01.000]  神說現在就交在你手裏
[00:16:01.000 --> 00:16:04.000]  現在就是帶領以色列人進入去
[00:16:04.000 --> 00:16:05.000]  踏進這個地方
[00:16:05.000 --> 00:16:07.000]  要得著這個地方的時候
[00:16:07.000 --> 00:16:09.000]  你信不信?
[00:16:09.000 --> 00:16:11.000]  阿門嗎?
[00:16:11.000 --> 00:16:12.000]  如果你阿門不了
[00:16:12.000 --> 00:16:13.000]  你心裏就幫助我
[00:16:13.000 --> 00:16:14.000]  阿門
[00:16:14.000 --> 00:16:15.000]  不是靠我
[00:16:15.000 --> 00:16:16.000]  不是靠我打
[00:16:16.000 --> 00:16:17.000]  我甚至打敗過
[00:16:17.000 --> 00:16:18.000]  不要緊
[00:16:18.000 --> 00:16:19.000]  主正的告訴你
[00:16:19.000 --> 00:16:21.000]  現在都是現在給你
[00:16:21.000 --> 00:16:22.000]  要不要?
[00:16:22.000 --> 00:16:23.000]  要啊
[00:16:23.000 --> 00:16:24.000]  你說主給我
[00:16:24.000 --> 00:16:26.000]  我要回你給我的誠
[00:16:26.000 --> 00:16:28.000]  你給我的應許
[00:16:28.000 --> 00:16:30.000]  就算上一代犯罪
[00:16:30.000 --> 00:16:31.000]  就算我們曾經
[00:16:31.000 --> 00:16:33.000]  或者我們的生命都曾經
[00:16:33.000 --> 00:16:34.000]  我們失去了
[00:16:34.000 --> 00:16:35.000]  我們沒有聽話
[00:16:35.000 --> 00:16:36.000]  我們流離浪蕩
