
[00:00:00.000 --> 00:00:04.000]  第一次我們一同低頭祈禱
[00:03:40.000 --> 00:03:44.000]  這些人如果仍然
[00:03:44.000 --> 00:03:46.000]  執持現在的看法與見解
[00:03:46.000 --> 00:03:48.000]  請問
[00:03:48.000 --> 00:03:50.000]  如何去審判台前
[00:03:50.000 --> 00:03:52.000]  我問這個問題
[00:03:52.000 --> 00:03:54.000]  是問自己
[00:03:54.000 --> 00:03:56.000]  我一上到去
[00:03:56.000 --> 00:03:58.000]  嘩!這麼不順眼
[00:03:58.000 --> 00:04:00.000]  人都在這裏
[00:04:00.000 --> 00:04:02.000]  嘩!這個
[00:04:02.000 --> 00:04:04.000]  叫我流淚的人在這裏
[00:04:04.000 --> 00:04:06.000]  我如何定得順
[00:04:06.000 --> 00:04:08.000]  是不是
[00:04:08.000 --> 00:04:10.000]  所以師哥說
[00:04:10.000 --> 00:04:12.000]  世上的事會過去
[00:04:12.000 --> 00:04:14.000]  當我們進入
[00:04:14.000 --> 00:04:16.000]  永恆的人
[00:04:16.000 --> 00:04:18.000]  進入到永恆的時候
[00:04:18.000 --> 00:04:20.000]  弟子會
[00:04:20.000 --> 00:04:22.000]  那個是永遠的
[00:04:22.000 --> 00:04:24.000]  地上所有的事
[00:04:24.000 --> 00:04:26.000]  一切都是燕幕
[00:04:26.000 --> 00:04:30.000]  所以弟子會
[00:04:30.000 --> 00:04:32.000]  當你在
[00:04:32.000 --> 00:04:34.000]  這個時日裏面
[00:04:34.000 --> 00:04:36.000]  無論你的
[00:04:36.000 --> 00:04:38.000]  同情
[00:04:38.000 --> 00:04:40.000]  是不是出自真正的愛心
[00:04:40.000 --> 00:04:42.000]  你有公義
[00:04:42.000 --> 00:04:44.000]  但是不是有神的慈愛
[00:04:44.000 --> 00:04:46.000]  當你為了
[00:04:46.000 --> 00:04:48.000]  心情
[00:04:48.000 --> 00:04:50.000]  求主幫助我們今天來到神面前
[00:04:50.000 --> 00:04:52.000]  除非我們
[00:04:52.000 --> 00:04:54.000]  進入神的殿
[00:04:54.000 --> 00:04:56.000]  去思想人不是別人
[00:04:56.000 --> 00:04:58.000]  是自己的結局
[00:04:58.000 --> 00:05:00.000]  你才會
[00:05:00.000 --> 00:05:02.000]  心平氣和
[00:05:02.000 --> 00:05:04.000]  否則
[00:05:04.000 --> 00:05:06.000]  你日夜
[00:05:06.000 --> 00:05:08.000]  被新聞報道
[00:05:08.000 --> 00:05:10.000]  今時今日的
[00:05:10.000 --> 00:05:12.000]  新聞報道
[00:05:12.000 --> 00:05:14.000]  我相信和二十五年前的新聞報道
[00:05:14.000 --> 00:05:16.000]  都是報道
[00:05:16.000 --> 00:05:18.000]  不過我已經不是太相信新聞報道
[00:05:18.000 --> 00:05:20.000]  但是
[00:05:20.000 --> 00:05:22.000]  說就不說相信
[00:05:22.000 --> 00:05:24.000]  但是你仍然好奇想去聽
[00:05:24.000 --> 00:05:26.000]  想去看
[00:05:26.000 --> 00:05:28.000]  不斷地洗腦
[00:05:28.000 --> 00:05:30.000]  我今早
[00:05:30.000 --> 00:05:32.000]  和早堂師班問了一個問題
[00:05:32.000 --> 00:05:34.000]  請問
[00:05:34.000 --> 00:05:36.000]  今早起身到現在
[00:05:36.000 --> 00:05:38.000]  除了剛才所讀的那段經文
[00:05:38.000 --> 00:05:40.000]  之外
[00:05:40.000 --> 00:05:42.000]  你讀過聖經沒有?
[00:05:42.000 --> 00:05:48.000]  如果
[00:05:48.000 --> 00:05:50.000]  你說我讀了
[00:05:50.000 --> 00:05:52.000]  或者說
[00:05:52.000 --> 00:05:54.000]  我還沒有讀
[00:05:54.000 --> 00:05:56.000]  我第二個問題
[00:05:56.000 --> 00:05:58.000]  那你聽過新聞沒有?
[00:05:58.000 --> 00:06:02.000]  二十五年前我寫過一篇文章
[00:06:02.000 --> 00:06:04.000]  有人
[00:06:04.000 --> 00:06:06.000]  當時香港所面對
[00:06:06.000 --> 00:06:08.000]  那種衝擊
[00:06:08.000 --> 00:06:10.000]  有人不看三張報紙
[00:06:10.000 --> 00:06:12.000]  不吃早餐
[00:06:12.000 --> 00:06:14.000]  你知不知道我說二十五年前
[00:06:14.000 --> 00:06:16.000]  是什麼時候?
[00:06:16.000 --> 00:06:18.000]  因為想知道資訊
[00:06:18.000 --> 00:06:20.000]  社會發生什麼事
[00:06:20.000 --> 00:06:24.000]  你猜今天有沒有人
[00:06:24.000 --> 00:06:26.000]  一起身
[00:06:26.000 --> 00:06:28.000]  想知道新聞
[00:06:28.000 --> 00:06:30.000]  多過想知道上帝和你說的消息?
[00:06:30.000 --> 00:06:34.000]  你說牧師
[00:06:34.000 --> 00:06:36.000]  牧師
[00:06:36.000 --> 00:06:38.000]  我其實想說
[00:06:38.000 --> 00:06:40.000]  一個字
[00:06:40.000 --> 00:06:42.000]  這個字就是白沙薩王
[00:06:42.000 --> 00:06:44.000]  在他大宴群臣的時候
[00:06:44.000 --> 00:06:46.000]  白沙薩王是尼泊格尼薩王的兒子
[00:06:46.000 --> 00:06:50.000]  當他大宴群臣的時候
[00:06:50.000 --> 00:06:52.000]  當時
[00:06:52.000 --> 00:06:54.000]  其實他知道他爸爸的經歷
[00:06:54.000 --> 00:06:56.000]  夢神眷遊
[00:06:56.000 --> 00:06:58.000]  認識真神
[00:06:58.000 --> 00:07:00.000]  不過後來狂妄變成了野獸
[00:07:00.000 --> 00:07:02.000]  七年回到他的座位
[00:07:02.000 --> 00:07:04.000]  但他仍然將耶和華聖殿裡面的器皿
[00:07:04.000 --> 00:07:06.000]  拿出來喝酒乾杯的時候
[00:07:06.000 --> 00:07:08.000]  牆上寫字
[00:07:08.000 --> 00:07:12.000]  其實在寫字過程中間
[00:07:12.000 --> 00:07:16.000]  有一句字是對他很大的提醒
[00:07:16.000 --> 00:07:18.000]  就說在天平中
[00:07:18.000 --> 00:07:20.000]  要顯出
[00:07:20.000 --> 00:07:22.000]  你的不義
[00:07:22.000 --> 00:07:24.000]  今天
[00:07:24.000 --> 00:07:26.000]  如果你不是神的兒女
[00:07:26.000 --> 00:07:28.000]  上帝不會這樣問你
[00:07:28.000 --> 00:07:30.000]  但如果你是上帝的兒女
[00:07:30.000 --> 00:07:32.000]  上帝一定會問你
[00:07:32.000 --> 00:07:34.000]  你關注的事
[00:07:34.000 --> 00:07:36.000]  以什麼事為主
[00:07:36.000 --> 00:07:40.000]  所以有人到今時今日
[00:07:40.000 --> 00:07:42.000]  都很不開心
[00:07:42.000 --> 00:07:44.000]  甚至乎家庭裡面
[00:07:44.000 --> 00:07:46.000]  學校裡面
[00:07:46.000 --> 00:07:48.000]  工作崗位上面
[00:07:48.000 --> 00:07:50.000]  有很多爭拗
[00:07:50.000 --> 00:07:52.000]  原因就是裡面不安
[00:07:52.000 --> 00:07:54.000]  在那些崗位裡面
[00:07:54.000 --> 00:07:56.000]  崗強不肯轉去
[00:07:56.000 --> 00:07:58.000]  信奉這位神的時候
[00:07:58.000 --> 00:08:00.000]  書中全都是說主
[00:08:00.000 --> 00:08:02.000]  你是為主為王的時候
[00:08:02.000 --> 00:08:04.000]  我相信
[00:08:04.000 --> 00:08:06.000]  你的仇恨一定增加
[00:08:06.000 --> 00:08:08.000]  尖沙咀生命堂
[00:08:08.000 --> 00:08:10.000]  是一個有生命的堂會
[00:08:10.000 --> 00:08:12.000]  不單單只有身體的生命
[00:08:12.000 --> 00:08:14.000]  我們應該有
[00:08:14.000 --> 00:08:16.000]  永恆的生命
[00:08:16.000 --> 00:08:18.000]  是神所賜的永生
[00:08:18.000 --> 00:08:20.000]  神需要我們
[00:08:20.000 --> 00:08:22.000]  用這個身體的生命
[00:08:22.000 --> 00:08:24.000]  來歌頌讚美
[00:08:24.000 --> 00:08:26.000]  這位賜永生
[00:08:26.000 --> 00:08:28.000]  給我們神
[00:08:28.000 --> 00:08:30.000]  亦要我們
[00:08:30.000 --> 00:08:32.000]  透過這個生命
[00:08:32.000 --> 00:08:34.000]  去宣揚那個永遠的生命
[00:08:34.000 --> 00:08:38.000]  如果我們的目的
[00:08:38.000 --> 00:08:40.000]  我們所做的不是為那些事的時候
[00:08:40.000 --> 00:08:42.000]  只是為了地上
[00:08:42.000 --> 00:08:44.000]  一些人提出來的事幹
[00:08:44.000 --> 00:08:48.000]  如果大家有看亞國書
[00:08:48.000 --> 00:08:50.000]  今早我們
[00:08:50.000 --> 00:08:52.000]  一個組群WhatsApp給我
[00:08:52.000 --> 00:08:54.000]  很有意思
[00:08:54.000 --> 00:08:56.000]  大家看一看
[00:08:56.000 --> 00:08:58.000]  這是我PowerPoint打出來的
[00:08:58.000 --> 00:09:00.000]  亞國書第三章
[00:09:00.000 --> 00:09:02.000]  翻開聖經
[00:09:02.000 --> 00:09:04.000]  看看
[00:09:04.000 --> 00:09:06.000]  這個可以幫助你理解到
[00:09:06.000 --> 00:09:08.000]  問題的背後是什麼
[00:09:08.000 --> 00:09:10.000]  如果不是你看問題表面
[00:09:10.000 --> 00:09:12.000]  你一定食寢不安
[00:09:12.000 --> 00:09:14.000]  睡不著覺找不到答案
[00:09:14.000 --> 00:09:16.000]  但當你看到問題的背後有什麼的時候
[00:09:16.000 --> 00:09:18.000]  你就會安心
[00:09:18.000 --> 00:09:20.000]  亞國書新約第三章
[00:09:20.000 --> 00:09:22.000]  第十六到第十七節
[00:09:24.000 --> 00:09:26.000]  和第十八節
[00:09:26.000 --> 00:09:30.000]  我們一起讀
[00:09:30.000 --> 00:09:32.000]  亞國書第三章十六到十八節
[00:09:54.000 --> 00:09:56.000]  並且使人和平的
[00:09:56.000 --> 00:09:58.000]  是用和平所栽種的異果
[00:09:58.000 --> 00:10:02.000]  哪裏有擾亂
[00:10:02.000 --> 00:10:04.000]  哪裏有壞事
[00:10:04.000 --> 00:10:08.000]  不是表面上爭拗的問題
[00:10:08.000 --> 00:10:10.000]  是什麼問題
[00:10:10.000 --> 00:10:12.000]  第十六節
[00:10:12.000 --> 00:10:14.000]  是有嫉妒和紛爭
[00:10:14.000 --> 00:10:18.000]  嫉妒是不是罪
[00:10:18.000 --> 00:10:20.000]  紛爭是不是罪
[00:10:20.000 --> 00:10:22.000]  既然是罪的時候
[00:10:22.000 --> 00:10:24.000]  要認罪
[00:10:24.000 --> 00:10:26.000]  今日我和你
[00:10:26.000 --> 00:10:28.000]  是屬於神的賢女
[00:10:28.000 --> 00:10:30.000]  我們祈求
[00:10:30.000 --> 00:10:32.000]  單單和平
[00:10:32.000 --> 00:10:34.000]  單單安定
[00:10:34.000 --> 00:10:36.000]  繁榮
[00:10:36.000 --> 00:10:38.000]  那你錯了
[00:10:38.000 --> 00:10:40.000]  我們要求主光照我們
[00:10:40.000 --> 00:10:42.000]  看我們裏面有沒有嫉妒與紛爭
[00:10:42.000 --> 00:10:44.000]  以致我們
[00:10:44.000 --> 00:10:46.000]  不會在這些擾亂和壞事上
[00:10:46.000 --> 00:10:48.000]  有份
[00:10:48.000 --> 00:10:50.000]  正等於我們今天金句所講
[00:10:50.000 --> 00:10:52.000]  我們不會
[00:10:52.000 --> 00:10:54.000]  傾向
[00:10:54.000 --> 00:10:56.000]  那種狂妄之士
[00:10:56.000 --> 00:10:58.000]  我們也不會去附和
[00:10:58.000 --> 00:11:00.000]  那些聖經裏面提到
[00:11:00.000 --> 00:11:02.000]  那個字眼
[00:11:02.000 --> 00:11:04.000]  很有意思的
[00:11:04.000 --> 00:11:06.000]  虛妄之士的人
[00:11:06.000 --> 00:11:08.000]  英文叫followers
[00:11:08.000 --> 00:11:10.000]  跟隨虛妄之士的人
[00:11:10.000 --> 00:11:12.000]  你不會附和他們
[00:11:12.000 --> 00:11:14.000]  因為那些人
[00:11:14.000 --> 00:11:16.000]  說沒有蒙福是沒有快樂
[00:11:18.000 --> 00:11:20.000]  所以求主讓我們能夠在這個時代裏面
[00:11:20.000 --> 00:11:22.000]  曉得神要我們
[00:11:22.000 --> 00:11:24.000]  所盡的本份
[00:11:24.000 --> 00:11:26.000]  若書下記第十一章
[00:11:26.000 --> 00:11:28.000]  十六到二十三節
[00:11:28.000 --> 00:11:30.000]  是一段不容易去講解的
[00:11:30.000 --> 00:11:32.000]  聖經
[00:11:32.000 --> 00:11:34.000]  因為一看的時候很矛盾
[00:11:34.000 --> 00:11:36.000]  又講殺戮又講打
[00:11:36.000 --> 00:11:38.000]  我看完聖經之後
[00:11:38.000 --> 00:11:40.000]  我怎麼和弟妹講聖經
[00:11:40.000 --> 00:11:42.000]  你不是和平之子嗎
[00:11:42.000 --> 00:11:44.000]  為什麼叫你自己子民
[00:11:44.000 --> 00:11:46.000]  去打人
[00:11:46.000 --> 00:11:48.000]  當我一直讀的時候
[00:11:48.000 --> 00:11:50.000]  發覺
[00:11:50.000 --> 00:11:52.000]  不知道大家有沒有留意到
[00:11:52.000 --> 00:11:54.000]  其實人類自從犯罪之後
[00:11:54.000 --> 00:11:58.000]  歷史上所記載的人
[00:11:58.000 --> 00:12:02.000]  都是很暴力去叫聲
[00:12:02.000 --> 00:12:06.000]  人是其中
[00:12:06.000 --> 00:12:08.000]  自從墜入世界
[00:12:08.000 --> 00:12:10.000]  死到臨到眾人
[00:12:10.000 --> 00:12:12.000]  聖經沒有記載的
[00:12:14.000 --> 00:12:16.000]  我們是看不到的
[00:12:16.000 --> 00:12:18.000]  人類的敗位
[00:12:18.000 --> 00:12:20.000]  行為
[00:12:20.000 --> 00:12:22.000]  但是似乎和神的聖潔
[00:12:22.000 --> 00:12:24.000]  仁慈好像格格不入
[00:12:24.000 --> 00:12:26.000]  神造的世界
[00:12:26.000 --> 00:12:28.000]  不是應該和諧
[00:12:28.000 --> 00:12:30.000]  寧靜
[00:12:30.000 --> 00:12:32.000]  歡樂感恩讚美嗎
[00:12:32.000 --> 00:12:34.000]  為什麼這麼多醜陋不安呢
[00:12:34.000 --> 00:12:38.000]  我在想
[00:12:38.000 --> 00:12:40.000]  我們這位主宰
[00:12:40.000 --> 00:12:42.000]  容許我用這個字句
[00:12:42.000 --> 00:12:44.000]  神有沒有權讓他清場
[00:12:44.000 --> 00:12:46.000]  清整個世界場
[00:12:46.000 --> 00:12:48.000]  不是清香港
[00:12:48.000 --> 00:12:50.000]  有
[00:12:50.000 --> 00:12:52.000]  他有沒有這樣做
[00:12:52.000 --> 00:12:54.000]  沒有
[00:12:54.000 --> 00:12:56.000]  等候到末日
[00:12:56.000 --> 00:12:58.000]  到審判
[00:12:58.000 --> 00:13:00.000]  現在他仍然
[00:13:00.000 --> 00:13:02.000]  讓人自由
[00:13:02.000 --> 00:13:04.000]  去選擇
[00:13:04.000 --> 00:13:06.000]  到底是信服
[00:13:06.000 --> 00:13:08.000]  還是
[00:13:08.000 --> 00:13:10.000]  剛硬
[00:13:12.000 --> 00:13:14.000]  我們看回剛才那段經文
[00:13:14.000 --> 00:13:16.000]  十六到十八節
[00:13:16.000 --> 00:13:18.000]  我想就過了它
[00:13:18.000 --> 00:13:22.000]  第十九節
[00:13:22.000 --> 00:13:24.000]  除了欺騙的欺民人之外
[00:13:24.000 --> 00:13:26.000]  沒有一成以色列人講和的
[00:13:26.000 --> 00:13:28.000]  都是以色列人
[00:13:28.000 --> 00:13:30.000]  爭戰奪來的
[00:13:30.000 --> 00:13:32.000]  似乎好像欺騙人好像很聰明
[00:13:32.000 --> 00:13:34.000]  其實沒事
[00:13:34.000 --> 00:13:36.000]  欺騙人聽到
[00:13:36.000 --> 00:13:38.000]  知道神的作為
[00:13:38.000 --> 00:13:40.000]  所以他們用詭計來騙了約書亞
[00:13:40.000 --> 00:13:42.000]  約書亞又中計
[00:13:42.000 --> 00:13:44.000]  於是這個城市
[00:13:44.000 --> 00:13:46.000]  算是這樣
[00:13:46.000 --> 00:13:48.000]  但是我看第十節的時候
[00:13:48.000 --> 00:13:50.000]  因為耶和華的意思
[00:13:50.000 --> 00:13:52.000]  是要使他們心裡剛硬
[00:13:52.000 --> 00:13:54.000]  來與以色列人爭戰
[00:13:54.000 --> 00:13:56.000]  可叫他們準備殺滅
[00:13:56.000 --> 00:13:58.000]  不蒙憐憫
[00:13:58.000 --> 00:14:00.000]  正如耶和華所吩咐摩西的
[00:14:00.000 --> 00:14:02.000]  我們的神是不是一個那麼喜歡打的神
[00:14:02.000 --> 00:14:04.000]  其實不是
[00:14:04.000 --> 00:14:06.000]  神的憐憫恩典
[00:14:06.000 --> 00:14:08.000]  在滅耶利哥的時候
[00:14:08.000 --> 00:14:10.000]  女子在眾人眼中
[00:14:10.000 --> 00:14:12.000]  體位不好的女子
[00:14:12.000 --> 00:14:14.000]  都可以成為大衛的先祖
[00:14:14.000 --> 00:14:16.000]  神要
[00:14:16.000 --> 00:14:18.000]  為了欺騙的問題
[00:14:18.000 --> 00:14:20.000]  神要給約書亞
[00:14:20.000 --> 00:14:22.000]  打敗南方那五個聯軍
[00:14:22.000 --> 00:14:24.000]  當地的人
[00:14:24.000 --> 00:14:26.000]  不是因為沒有
[00:14:26.000 --> 00:14:28.000]  以色列人進去他們就平安
[00:14:28.000 --> 00:14:30.000]  無事生活,不是的
[00:14:30.000 --> 00:14:32.000]  他們是彼此殺戮的
[00:14:32.000 --> 00:14:34.000]  問題是神將他的應許之地
[00:14:34.000 --> 00:14:36.000]  給他的子民的時候
[00:14:36.000 --> 00:14:38.000]  並不是要他子民那裡放肆
[00:14:38.000 --> 00:14:40.000]  猶太人
[00:14:40.000 --> 00:14:42.000]  以色列人去到
[00:14:42.000 --> 00:14:44.000]  艱難應許之地,得到地之後
[00:14:44.000 --> 00:14:46.000]  他們如果不
[00:14:46.000 --> 00:14:48.000]  遵行神的命令
[00:14:48.000 --> 00:14:50.000]  不信服神
[00:14:50.000 --> 00:14:52.000]  一樣
[00:14:52.000 --> 00:14:54.000]  亡國
[00:14:54.000 --> 00:14:56.000]  結果你看猶大
[00:14:56.000 --> 00:14:58.000]  這個以色列歷史
[00:14:58.000 --> 00:15:00.000]  到猶大末後的皇帝
[00:15:00.000 --> 00:15:02.000]  比魯巴比倫的時候
[00:15:02.000 --> 00:15:04.000]  不是坐馬車去的
[00:15:04.000 --> 00:15:06.000]  是被一條鐵鏈拖著去的
[00:15:06.000 --> 00:15:10.000]  不是但以利點
[00:15:10.000 --> 00:15:12.000]  但以利後來在尼泊爾旁邊殺王的時候
[00:15:12.000 --> 00:15:14.000]  不是
[00:15:14.000 --> 00:15:16.000]  他做
[00:15:16.000 --> 00:15:18.000]  首相的時候
[00:15:18.000 --> 00:15:20.000]  服侍了
[00:15:20.000 --> 00:15:22.000]  異國的
[00:15:22.000 --> 00:15:24.000]  不是服侍猶大的子孫
[00:15:24.000 --> 00:15:26.000]  神准許
[00:15:26.000 --> 00:15:28.000]  弟兄姊妹
[00:15:28.000 --> 00:15:30.000]  當我讀聖經
[00:15:30.000 --> 00:15:32.000]  讀到這裡的時候
[00:15:32.000 --> 00:15:34.000]  我的意思是要使他們心裡剛硬
[00:15:34.000 --> 00:15:36.000]  神不是這樣
[00:15:36.000 --> 00:15:38.000]  原來發覺
[00:15:38.000 --> 00:15:40.000]  有聖經解釋的時候
[00:15:40.000 --> 00:15:42.000]  使他們心裡剛硬
[00:15:42.000 --> 00:15:44.000]  這個使字其實是
[00:15:44.000 --> 00:15:46.000]  耶和華神任憑
[00:15:46.000 --> 00:15:48.000]  他們心裡剛硬
[00:15:48.000 --> 00:15:50.000]  任憑
[00:15:50.000 --> 00:15:52.000]  這個解釋
[00:15:52.000 --> 00:15:54.000]  最好的解釋
[00:15:54.000 --> 00:15:56.000]  用什麼呢?用出埃及的解釋
[00:15:56.000 --> 00:15:58.000]  耶和華神
[00:15:58.000 --> 00:16:00.000]  對摩西說
[00:16:00.000 --> 00:16:02.000]  從奴隸生活中
[00:16:02.000 --> 00:16:04.000]  出來的時候
[00:16:04.000 --> 00:16:06.000]  摩西被吩咐去到法老面前
[00:16:06.000 --> 00:16:08.000]  行神蹟給法老看
[00:16:08.000 --> 00:16:10.000]  法老信不信?
[00:16:10.000 --> 00:16:12.000]  法老不信
[00:16:12.000 --> 00:16:14.000]  因為第一利益衝突
[00:16:14.000 --> 00:16:16.000]  第二他有權無上的權威
[00:16:16.000 --> 00:16:18.000]  他自以為是
[00:16:18.000 --> 00:16:20.000]  所以一災兩災三災四災
[00:16:20.000 --> 00:16:22.000]  去到十災
[00:16:22.000 --> 00:16:24.000]  仍然心裡剛硬
[00:16:24.000 --> 00:16:26.000]  以至埃及
[00:16:26.000 --> 00:16:28.000]  全軍覆沒在紅海
[00:16:28.000 --> 00:16:30.000]  因為人心裡剛硬
[00:16:30.000 --> 00:16:32.000]  那你會說
[00:16:32.000 --> 00:16:34.000]  人怎會這樣?
[00:16:34.000 --> 00:16:36.000]  弟兄姊妹
[00:16:36.000 --> 00:16:38.000]  人的內心世界裡面
[00:16:38.000 --> 00:16:40.000]  不是不服人
[00:16:40.000 --> 00:16:42.000]  人的內心世界裡面
[00:16:42.000 --> 00:16:44.000]  最大的缺陷是不服這位神
[00:16:44.000 --> 00:16:46.000]  你看
[00:16:46.000 --> 00:16:48.000]  《撒姆爾記》上
[00:16:48.000 --> 00:16:50.000]  蘇羅之所以被棄
[00:16:50.000 --> 00:16:52.000]  因為他的損益
[00:16:52.000 --> 00:16:54.000]  那你會說
[00:16:54.000 --> 00:16:56.000]  人這樣的嗎?
[00:16:56.000 --> 00:16:58.000]  請問
[00:16:58.000 --> 00:17:00.000]  人生出來之後
[00:17:00.000 --> 00:17:02.000]  有哪一個小孩
[00:17:02.000 --> 00:17:04.000]  你要教他
[00:17:04.000 --> 00:17:06.000]  不要聽話?
[00:17:06.000 --> 00:17:08.000]  現在當然有些教育
[00:17:08.000 --> 00:17:10.000]  教育人不要聽話
[00:17:10.000 --> 00:17:12.000]  這個不要說了
[00:17:12.000 --> 00:17:14.000]  我做教育工作
[00:17:14.000 --> 00:17:16.000]  我都很生氣
[00:17:16.000 --> 00:17:18.000]  我教一個小孩要過斑馬線
[00:17:18.000 --> 00:17:20.000]  從幼稚園做起
[00:17:20.000 --> 00:17:22.000]  參觀交通城
[00:17:22.000 --> 00:17:24.000]  直等到他長大
[00:17:24.000 --> 00:17:26.000]  被人稱讚
[00:17:26.000 --> 00:17:28.000]  你懂得守交通規則
[00:17:28.000 --> 00:17:30.000]  這個教育不是一朝一夕
[00:17:30.000 --> 00:17:32.000]  但如果你做父母
[00:17:32.000 --> 00:17:34.000]  帶他逛街
[00:17:34.000 --> 00:17:36.000]  你有急事
[00:17:36.000 --> 00:17:38.000]  或者你有些原因
[00:17:38.000 --> 00:17:40.000]  不要理會,過吧
[00:17:40.000 --> 00:17:42.000]  不要理會過一次
