
[00:00:00.000 --> 00:00:19.000]  我代表教會和家人向郭敬忠問好,希望你們在新的一年靈敏長進,有更高一層的進步。
[00:22:38.000 --> 00:22:40.000]  我不完全反對同性戀。
[00:22:40.000 --> 00:22:43.000]  我甚至連穆斯傳道人也有同性戀。
[00:22:43.000 --> 00:22:46.000]  甚至連莫斯傳道人也有同性戀。
[00:22:46.000 --> 00:22:49.000]  他不走同性戀的行為就可以了。
[00:22:49.000 --> 00:22:51.000]  他不選同性戀的前輩就行了。
[00:22:51.000 --> 00:22:53.000]  他自己裏面同性戀你就由他吧。
[00:22:53.000 --> 00:22:57.000]  他自己裏面同性戀你就由他吧。
[00:22:57.000 --> 00:23:02.000]  對不對?
[00:23:02.000 --> 00:23:07.000]  為反對教會那些反對同性戀的人而去反對。
[00:23:07.000 --> 00:23:11.000]  為反對教會反對同性戀的人而反對。
[00:23:11.000 --> 00:23:13.000]  又要討好這個世界。
[00:23:13.000 --> 00:23:15.000]  又要討好這個世界。
[00:23:15.000 --> 00:23:17.000]  他自己個人行為就算了。
[00:23:17.000 --> 00:23:20.000]  他自己個人行為就算了。
[00:23:20.000 --> 00:23:23.000]  現在教會很普遍。
