
[00:00:00.000 --> 00:00:04.100]  首先在這裏向大家送上主內的問候
[00:06:47.340 --> 00:06:49.380]  純潔這樣的意思
[00:06:49.380 --> 00:06:53.740]  例如那些金屬是有一定的純度的
[00:06:53.740 --> 00:06:56.820]  你去買金你都要找那些狗狗狗金
[00:06:56.820 --> 00:06:57.580]  即是說
[00:06:57.580 --> 00:06:59.100]  他的純度
[00:06:59.100 --> 00:07:00.140]  是最高的
[00:07:00.140 --> 00:07:03.980]  第二個意思呢就是
[00:07:03.980 --> 00:07:05.260]  單純
[00:07:05.260 --> 00:07:07.560]  和專注這樣的意思
[00:07:07.560 --> 00:07:11.900]  所以如果我們將這兩個意思加起來
[00:07:11.900 --> 00:07:13.960]  一個清心的人
[00:07:14.480 --> 00:07:14.980]  就是
[00:07:14.980 --> 00:07:18.060]  有單純專一的心
[00:07:18.060 --> 00:07:20.860]  和有潔淨品格
[00:07:20.860 --> 00:07:21.880]  的人
[00:07:21.880 --> 00:07:24.700]  說到單純
[00:07:24.700 --> 00:07:27.780]  我有個朋友他就
[00:07:27.780 --> 00:07:30.600]  很不喜歡別人說他單純
[00:07:30.600 --> 00:07:32.400]  因為他就說
[00:07:32.400 --> 00:07:33.940]  說得好聽一點就是單純
[00:07:33.940 --> 00:07:35.980]  說得不好聽一點就是無知
[00:07:35.980 --> 00:07:39.040]  但是我們知道
[00:07:39.040 --> 00:07:40.580]  單純
[00:07:40.580 --> 00:07:41.860]  不是說
[00:07:41.860 --> 00:07:43.140]  不機靈
[00:07:44.160 --> 00:07:44.680]  而是
[00:07:44.680 --> 00:07:47.240]  在靈巧象蛇
[00:07:47.240 --> 00:07:48.260]  之餘
[00:07:48.260 --> 00:07:52.860]  同時是有那一種誠實良善的心
[00:07:52.860 --> 00:07:56.200]  單純亦都不是
[00:07:56.200 --> 00:07:57.980]  空無大志
[00:07:57.980 --> 00:07:59.520]  而是
[00:07:59.520 --> 00:08:02.840]  很專注的執著
[00:08:02.840 --> 00:08:05.400]  在一些動機純正
[00:08:05.400 --> 00:08:06.680]  的目標那裡
[00:08:06.680 --> 00:08:08.740]  丁子梅今日
[00:08:08.740 --> 00:08:10.020]  你又有沒有
[00:08:10.020 --> 00:08:11.040]  這一種
[00:08:11.040 --> 00:08:13.080]  單純呢
[00:08:14.120 --> 00:08:15.920]  路加福音
[00:08:15.920 --> 00:08:17.200]  16章
[00:08:17.200 --> 00:08:18.980]  就記載了
[00:08:18.980 --> 00:08:21.040]  我們很熟悉的
[00:08:21.040 --> 00:08:22.320]  財主
[00:08:22.320 --> 00:08:23.600]  和拉撒路
[00:08:23.600 --> 00:08:25.120]  的故事
[00:08:25.120 --> 00:08:31.780]  大家都記得財主天天在奢華宴樂
[00:08:31.780 --> 00:08:33.320]  拉撒路
[00:08:33.320 --> 00:08:34.860]  卻是要吃那些
[00:08:34.860 --> 00:08:36.900]  財主跌下來
[00:08:36.900 --> 00:08:39.980]  在桌底那些稅
[00:08:39.980 --> 00:08:42.280]  去充饑
[00:08:43.560 --> 00:08:45.100]  拉撒路死了之後
[00:08:45.100 --> 00:08:46.640]  就上了天堂
[00:08:46.640 --> 00:08:50.220]  在阿伯拉罕的懷抱
[00:08:50.220 --> 00:08:52.780]  財主死了之後
[00:08:52.780 --> 00:08:55.580]  就在陰間那裡
[00:08:55.580 --> 00:08:56.620]  去受苦
[00:08:56.620 --> 00:09:02.240]  當一個主學的老師將這個
[00:09:02.240 --> 00:09:06.860]  財主和拉撒路的故事講給一班小朋友聽的時候
[00:09:06.860 --> 00:09:07.880]  講完之後
[00:09:07.880 --> 00:09:09.420]  他就問這班小朋友
[00:09:09.420 --> 00:09:10.440]  他說
[00:09:10.440 --> 00:09:13.260]  誰想做拉撒路的舉手
[00:09:14.280 --> 00:09:16.080]  那些小朋友很聰明
[00:09:16.080 --> 00:09:19.140]  做拉撒路是上天堂
[00:09:19.140 --> 00:09:21.460]  於是所有的手都舉了
[00:09:21.460 --> 00:09:24.260]  然後老師又問
[00:09:24.260 --> 00:09:28.100]  誰想做財主的舉手
[00:09:28.100 --> 00:09:30.660]  做財主
[00:09:30.660 --> 00:09:32.720]  要落地獄
[00:09:32.720 --> 00:09:35.540]  那些小朋友亦都是很聰明
[00:09:35.540 --> 00:09:37.320]  老師就以為
[00:09:37.320 --> 00:09:39.360]  一定不會有手舉起
[00:09:39.360 --> 00:09:42.180]  但是他見到
[00:09:42.440 --> 00:09:45.260]  剛才舉手說要做拉撒路的那個
[00:09:45.260 --> 00:09:47.060]  他又把手舉起來
[00:09:47.060 --> 00:09:49.100]  老師就問他
[00:09:49.100 --> 00:09:52.160]  為什麼剛才你說想做拉撒路
[00:09:52.160 --> 00:09:54.480]  現在你就說想做財主呢
[00:09:54.480 --> 00:09:57.040]  小朋友很坦白
[00:09:57.040 --> 00:09:58.320]  他說
[00:09:58.320 --> 00:09:59.600]  我想在
[00:09:59.600 --> 00:10:01.900]  天上做拉撒路
[00:10:01.900 --> 00:10:04.460]  在地上我就做財主
[00:10:04.460 --> 00:10:07.780]  我們
[00:10:07.780 --> 00:10:09.320]  可能覺得
[00:10:09.320 --> 00:10:10.860]  這個小朋友
[00:10:10.860 --> 00:10:12.140]  很坦白
[00:10:12.640 --> 00:10:14.440]  又或者我們覺得
[00:10:14.440 --> 00:10:15.460]  這個小朋友
[00:10:15.460 --> 00:10:16.740]  是
[00:10:16.740 --> 00:10:18.800]  很可笑
[00:10:18.800 --> 00:10:21.600]  不過不知道
[00:10:21.600 --> 00:10:24.420]  他會不會講出今天
[00:10:24.420 --> 00:10:26.220]  一些基督徒
[00:10:26.220 --> 00:10:27.760]  的心聲呢
[00:10:27.760 --> 00:10:29.800]  一方面
[00:10:29.800 --> 00:10:32.100]  我愛神
[00:10:32.100 --> 00:10:33.900]  另一方面
[00:10:33.900 --> 00:10:35.180]  我卻是愛
[00:10:35.180 --> 00:10:37.220]  這個花花世界
[00:10:37.220 --> 00:10:40.040]  詩篇的
[00:10:40.040 --> 00:10:41.840]  24篇
[00:10:42.340 --> 00:10:44.380]  第3第4節那裡說
[00:10:44.380 --> 00:10:47.460]  誰能登耶和華的山
[00:10:47.460 --> 00:10:50.540]  誰能站在他的聖所
[00:10:50.540 --> 00:10:54.380]  就是守結心清不向虛妄
[00:10:54.380 --> 00:10:56.680]  喜世不壞
[00:10:56.680 --> 00:10:57.960]  鬼炸的人
[00:10:57.960 --> 00:11:01.040]  清心的人
[00:11:01.040 --> 00:11:02.820]  就是那些
[00:11:02.820 --> 00:11:04.620]  守結心清
[00:11:04.620 --> 00:11:07.940]  喜世不壞
[00:11:07.940 --> 00:11:09.480]  鬼炸的人
[00:11:12.540 --> 00:11:13.560]  大衛
[00:11:13.560 --> 00:11:15.100]  他被稱為
[00:11:15.100 --> 00:11:16.140]  一個
[00:11:16.140 --> 00:11:18.700]  合神心意的人
[00:11:18.700 --> 00:11:23.040]  他和神的禱告就是神啊求你
[00:11:23.040 --> 00:11:25.600]  為我做一個清潔的心
[00:11:25.600 --> 00:11:26.880]  使我裡面
[00:11:26.880 --> 00:11:28.680]  是有正直的靈
[00:11:28.680 --> 00:11:32.260]  大衛所求的
[00:11:32.260 --> 00:11:33.540]  就是
[00:11:33.540 --> 00:11:35.840]  裡面的
[00:11:35.840 --> 00:11:37.120]  清潔
[00:11:37.120 --> 00:11:38.140]  和
[00:11:38.140 --> 00:11:38.920]  正直
[00:11:38.920 --> 00:11:40.440]  為什麼呢
[00:11:41.740 --> 00:11:42.500]  因為
[00:11:42.500 --> 00:11:44.560]  外表的行為
[00:11:44.560 --> 00:11:45.840]  是可以
[00:11:45.840 --> 00:11:46.860]  裝飾的
[00:11:46.860 --> 00:11:49.680]  神看人
[00:11:49.680 --> 00:11:52.740]  就是看人的內心
[00:11:52.740 --> 00:11:54.800]  有一個
[00:11:54.800 --> 00:11:55.560]  神學家
[00:11:55.560 --> 00:11:57.620]  慕安德烈
[00:11:57.620 --> 00:11:59.660]  他就
[00:11:59.660 --> 00:12:03.760]  講了一句這樣的說話他說一個人內心所想
[00:12:03.760 --> 00:12:06.320]  內心所想的
[00:12:06.320 --> 00:12:07.860]  就是表現在外
[00:12:07.860 --> 00:12:10.420]  他就是生命的行為
[00:12:10.920 --> 00:12:12.200]  一旦個心
[00:12:12.200 --> 00:12:13.480]  被潔淨
[00:12:13.480 --> 00:12:15.520]  整個生命
[00:12:15.520 --> 00:12:16.540]  就
[00:12:16.540 --> 00:12:17.580]  潔淨了
[00:12:17.580 --> 00:12:22.700]  丹心姐妹你認不認同
[00:12:22.700 --> 00:12:25.780]  當你的心被潔淨的時候
[00:12:25.780 --> 00:12:27.060]  其他
[00:12:27.060 --> 00:12:28.580]  整個生命
[00:12:28.580 --> 00:12:29.860]  就潔淨了
[00:12:29.860 --> 00:12:33.700]  在教會的侍奉
[00:12:33.700 --> 00:12:35.240]  都是這樣
[00:12:35.240 --> 00:12:37.540]  我們都要
[00:12:37.540 --> 00:12:39.340]  檢視我們
[00:12:39.580 --> 00:12:41.880]  侍奉的動機
[00:12:41.880 --> 00:12:44.440]  你獻詩
[00:12:44.440 --> 00:12:46.740]  是為了敬拜神
[00:12:46.740 --> 00:12:48.280]  抑或為了
[00:12:48.280 --> 00:12:49.560]  表現你自己
[00:12:49.560 --> 00:12:51.860]  你教主日學
[00:12:51.860 --> 00:12:55.460]  是為了造就人的生命
[00:12:55.460 --> 00:12:56.980]  抑或是
[00:12:56.980 --> 00:13:00.820]  讓其他人知道我幾熟聖經
[00:13:00.820 --> 00:13:04.160]  心裡面要有
[00:13:04.160 --> 00:13:04.920]  純潔
[00:13:04.920 --> 00:13:06.200]  的動機
[00:13:06.200 --> 00:13:08.500]  那一種的侍奉
[00:13:08.760 --> 00:13:10.300]  才是
[00:13:10.300 --> 00:13:12.340]  神月立的
[00:13:12.340 --> 00:13:13.360]  侍奉
[00:13:13.360 --> 00:13:16.700]  第二點
[00:13:16.700 --> 00:13:18.240]  為什麼
[00:13:18.240 --> 00:13:19.520]  不能夠
[00:13:19.520 --> 00:13:20.540]  清心
[00:13:20.540 --> 00:13:24.120]  我相信最少是有兩個的原因
[00:13:24.120 --> 00:13:27.440]  一個人不能夠清心的原因就是
[00:13:27.440 --> 00:13:28.720]  他被物質
[00:13:28.720 --> 00:13:29.500]  生活
[00:13:29.500 --> 00:13:30.520]  吸引着
[00:13:30.520 --> 00:13:35.120]  那部手機那個電腦
[00:13:35.120 --> 00:13:37.180]  剛剛出了新模式
[00:13:38.960 --> 00:13:40.000]  可不可以換掉它呢
[00:13:40.000 --> 00:13:43.320]  那部車剛剛出了新款
[00:13:43.320 --> 00:13:46.400]  那座新樓又剛剛落成
[00:13:46.400 --> 00:13:48.440]  換不換好呢
[00:13:48.440 --> 00:13:51.520]  我不反對
[00:13:51.520 --> 00:13:53.300]  提升
[00:13:53.300 --> 00:13:54.840]  人的
[00:13:54.840 --> 00:13:56.120]  生活的質素
[00:13:56.120 --> 00:14:00.720]  但是如果當這些的物質
[00:14:00.720 --> 00:14:02.260]  是吸引你的時候
[00:14:02.260 --> 00:14:07.120]  如果當股票和樓價的升或者跌
[00:14:07.380 --> 00:14:09.420]  是牽動著你的心的時候
[00:14:09.420 --> 00:14:12.500]  這樣你就不能夠清心
[00:14:12.500 --> 00:14:15.060]  當然
[00:14:15.060 --> 00:14:16.340]  也都
[00:14:16.340 --> 00:14:17.620]  有些人
[00:14:17.620 --> 00:14:19.420]  是生活在
[00:14:19.420 --> 00:14:21.720]  貧窮線之下的
[00:14:21.720 --> 00:14:24.780]  生活很困難
[00:14:24.780 --> 00:14:26.060]  對
[00:14:26.060 --> 00:14:27.600]  很基本
[00:14:27.600 --> 00:14:28.620]  的生活
[00:14:28.620 --> 00:14:34.520]  都有憂慮甚至是今餐吃完都不知道下一餐是會怎樣
[00:14:34.520 --> 00:14:36.300]  這些人
[00:14:36.820 --> 00:14:38.100]  也都很難
[00:14:38.100 --> 00:14:39.380]  清心
[00:14:39.380 --> 00:14:42.960]  我們會
[00:14:42.960 --> 00:14:45.520]  明白到這些人
[00:14:45.520 --> 00:14:46.800]  他是為
[00:14:46.800 --> 00:14:49.100]  生活而憂慮
[00:14:49.100 --> 00:14:53.720]  當他這樣憂慮的時候當他不懂得依靠神的時候
[00:14:53.720 --> 00:14:54.740]  他亦都
[00:14:54.740 --> 00:14:55.780]  不能夠
[00:14:55.780 --> 00:14:56.540]  清心
[00:14:56.540 --> 00:14:58.840]  這個是第一個的
[00:14:58.840 --> 00:15:01.400]  原因為什麼不能夠清心
[00:15:01.400 --> 00:15:03.700]  第二個原因
[00:15:04.980 --> 00:15:07.020]  一個人不能夠清心
[00:15:07.020 --> 00:15:12.140]  就是來自和其他人的比較和競爭
[00:15:12.140 --> 00:15:16.500]  我想在職場的弟兄姊妹都知道
[00:15:16.500 --> 00:15:19.060]  或者經歷過
[00:15:19.060 --> 00:15:21.880]  那個同事
[00:15:21.880 --> 00:15:24.180]  做到9點10點
[00:15:24.180 --> 00:15:29.300]  或者是有很多人是差一個位是去升級的
[00:15:29.300 --> 00:15:31.340]  那你會怎樣
[00:15:31.340 --> 00:15:34.680]  當你的目標
[00:15:35.440 --> 00:15:36.460]  是望著
[00:15:36.460 --> 00:15:38.260]  升級那個位
[00:15:38.260 --> 00:15:42.860]  當你是看著你隔離那個同事
[00:15:42.860 --> 00:15:44.660]  去做事的時候
[00:15:44.660 --> 00:15:48.240]  那你就失去了對神
[00:15:48.240 --> 00:15:49.280]  那種
[00:15:49.280 --> 00:15:50.820]  的專注
[00:15:50.820 --> 00:15:51.840]  和
[00:15:51.840 --> 00:15:52.600]  依靠
[00:15:52.600 --> 00:15:55.160]  這個在職場
[00:15:55.160 --> 00:15:56.940]  在家庭又怎樣
[00:15:56.940 --> 00:15:59.760]  隔離
[00:15:59.760 --> 00:16:00.780]  鄰居
[00:16:00.780 --> 00:16:02.320]  那些子女
[00:16:02.320 --> 00:16:04.120]  讀名校的
[00:16:04.640 --> 00:16:05.660]  每一個禮拜
[00:16:05.660 --> 00:16:07.700]  是學七樣東西八樣東西的
[00:16:07.700 --> 00:16:11.540]  你又會怎樣
[00:16:11.540 --> 00:16:13.080]  你又會
[00:16:13.080 --> 00:16:14.880]  將你的子女
[00:16:14.880 --> 00:16:16.680]  是不是
[00:16:16.680 --> 00:16:17.700]  同樣的
[00:16:17.700 --> 00:16:20.000]  是帶到去學七樣東西八樣東西
[00:16:20.000 --> 00:16:23.840]  是不是你要你的子女一定是要入到名校
[00:16:23.840 --> 00:16:25.880]  當你
[00:16:25.880 --> 00:16:32.300]  是將你的子女和你的鄰居的子女去做一個比較的時候
[00:16:32.540 --> 00:16:34.840]  甚至是競爭的時候
[00:16:34.840 --> 00:16:37.660]  誰入到學校是好一點的
[00:16:37.660 --> 00:16:40.980]  那你就失去了對神
[00:16:40.980 --> 00:16:42.260]  那種的
[00:16:42.260 --> 00:16:43.300]  清心
[00:16:43.300 --> 00:16:48.160]  神給我
[00:16:48.160 --> 00:16:49.180]  很大的
[00:16:49.180 --> 00:16:50.200]  恩典
[00:16:50.200 --> 00:16:52.000]  我多年來
[00:16:52.000 --> 00:16:54.040]  在銀行工作
[00:16:54.040 --> 00:16:59.160]  我都是專心去做好我自己的本分
[00:16:59.160 --> 00:17:02.240]  我從來都沒有
[00:17:02.740 --> 00:17:03.260]  刻意
[00:17:03.260 --> 00:17:04.280]  是同
[00:17:04.280 --> 00:17:05.300]  其他的人
[00:17:05.300 --> 00:17:06.580]  去競爭
[00:17:06.580 --> 00:17:09.140]  或者同其他的人去比較
[00:17:09.140 --> 00:17:11.200]  我亦都不會理會
[00:17:11.200 --> 00:17:14.020]  所謂的公私政治
[00:17:14.020 --> 00:17:16.820]  當我
[00:17:16.820 --> 00:17:18.360]  轉了在教會
[00:17:18.360 --> 00:17:20.420]  全時間侍奉的時候
[00:17:20.420 --> 00:17:22.960]  我亦都是按住
[00:17:22.960 --> 00:17:24.760]  神給我的意象
[00:17:24.760 --> 00:17:27.320]  就是做門徒訓練
[00:17:27.320 --> 00:17:29.380]  我就專心去做
[00:17:32.960 --> 00:17:35.000]  這個是神的恩典
[00:17:35.000 --> 00:17:37.560]  我不是說每一個人都
[00:17:37.560 --> 00:17:39.100]  都會是這樣
[00:17:39.100 --> 00:17:40.640]  但是神給我
[00:17:40.640 --> 00:17:42.420]  有一個這樣的
[00:17:42.420 --> 00:17:43.960]  恩典
[00:17:43.960 --> 00:17:47.060]  詩人在
[00:17:47.060 --> 00:17:49.600]  詩篇的七十三篇
[00:17:49.600 --> 00:17:52.660]  第一和第二節
[00:17:52.660 --> 00:17:54.980]  他就這樣說不如我們一起讀
[00:17:54.980 --> 00:18:00.340]  神實在恩待以色列那些清心的人
[00:18:00.340 --> 00:18:01.880]  至於我
[00:18:02.140 --> 00:18:04.180]  我的腳幾乎失閃
[00:18:04.180 --> 00:18:05.220]  我的腳
[00:18:05.220 --> 00:18:07.000]  險些滑跌
[00:18:07.000 --> 00:18:12.120]  為什麼詩人明知道神
[00:18:12.120 --> 00:18:15.200]  是恩待那些清心的人
[00:18:15.200 --> 00:18:17.500]  但是他卻仍然
[00:18:17.500 --> 00:18:19.540]  是幾乎失腳呢
[00:18:19.540 --> 00:18:21.600]  為什麼呢
[00:18:21.600 --> 00:18:23.400]  第三節
[00:18:23.400 --> 00:18:24.420]  給我們
[00:18:24.420 --> 00:18:25.940]  有個答案
[00:18:25.940 --> 00:18:28.000]  詩人說
[00:18:28.000 --> 00:18:31.840]  我見惡人和狂傲人享平安
[00:18:32.100 --> 00:18:34.400]  就心懷不平
[00:18:34.400 --> 00:18:37.980]  丁姊妹你有沒有這種的
[00:18:37.980 --> 00:18:39.000]  經驗
[00:18:39.000 --> 00:18:42.840]  當你見到惡人享平安的時候
[00:18:42.840 --> 00:18:46.180]  你會不會是心心不忿
[00:18:46.180 --> 00:18:49.260]  當你
[00:18:49.260 --> 00:18:51.560]  很努力這樣
[00:18:51.560 --> 00:18:53.340]  去做好你的工作
[00:18:53.340 --> 00:18:55.640]  但是升級那個
[00:18:55.640 --> 00:18:56.920]  卻是隔離
[00:18:56.920 --> 00:18:59.740]  只會拖大腳的那個同事
