
[00:00:00.000 --> 00:00:01.800]  今天分享的題目是
[00:03:09.440 --> 00:03:11.640]  你們拆毀的這個殿
[00:03:11.640 --> 00:03:14.520]  要在三天之內重建
[00:03:14.520 --> 00:03:17.920]  人們就說這個殿用了四十六年去建造
[00:03:17.920 --> 00:03:19.720]  怎會在三天內重建呢?
[00:03:19.720 --> 00:03:21.040]  聖經告訴我們
[00:03:21.040 --> 00:03:24.760]  其實這裡耶穌是在說他自己的生命
[00:03:24.760 --> 00:03:28.560]  而耶穌也藉著這段聖經告訴我們
[00:03:28.560 --> 00:03:32.680]  我們的生命都需要經歷重建的
[00:03:32.680 --> 00:03:36.480]  我們的生命都需要從內外至內
[00:03:36.480 --> 00:03:38.960]  又從內至外的一個重建
[00:03:38.960 --> 00:03:42.280]  而我們的生命重建的根基
[00:03:42.280 --> 00:03:44.280]  就是耶穌基督
[00:03:44.280 --> 00:03:48.640]  在第二章最後的三節經文裡面
[00:03:48.640 --> 00:03:51.480]  那裡說有一些人看到耶穌的神蹟
[00:03:51.480 --> 00:03:53.000]  就信了祂的名
[00:03:53.000 --> 00:03:57.600]  但是聖經說耶穌並沒有將自己交託給他們
[00:03:57.600 --> 00:04:03.040]  因為耶穌知道他們還不是真正的跟隨耶穌
[00:04:03.040 --> 00:04:05.040]  如果是這樣我們的生命
[00:04:05.040 --> 00:04:06.360]  會怎麼成長呢?
[00:04:06.360 --> 00:04:10.280]  我們的生命怎麼能夠經歷一個真正的得救呢?
[00:04:10.280 --> 00:04:12.320]  去到約翰福音第三章
[00:04:12.320 --> 00:04:13.960]  我們看到有一個記載
[00:04:13.960 --> 00:04:17.920]  有一個人晚上來找耶穌
[00:04:17.920 --> 00:04:20.640]  而耶穌就分享他的生命
[00:04:20.640 --> 00:04:23.760]  怎麼真正的得救和成長
[00:04:23.760 --> 00:04:27.480]  不如我們一起從這個經文裡面
[00:04:27.480 --> 00:04:30.480]  我們一起學三個功課好不好?
[00:04:30.480 --> 00:04:32.400]  今天分享的第一點
[00:04:32.400 --> 00:04:36.680]  是叫做「人在,但心在不在?」
[00:04:36.680 --> 00:04:40.880]  我們首先去看看第一和第二節的經文
[00:04:40.880 --> 00:04:43.040]  在第一節這段聖經告訴我們
[00:04:43.040 --> 00:04:46.480]  有一個法利塞人名叫彌哥底姆
[00:04:46.480 --> 00:04:48.760]  是猶太人的官
[00:04:48.760 --> 00:04:51.320]  這個猶太人的官究竟來做什麼呢?
[00:04:51.320 --> 00:04:53.800]  我們一起看第二節
[00:04:53.800 --> 00:04:59.840]  第二節告訴我們這個人是夜裡來見耶穌
[00:04:59.840 --> 00:05:04.680]  他說:拉比,我們知道你是由神那裡來做師父的
[00:05:04.680 --> 00:05:08.800]  因為你所行的神蹟若沒有神同在
[00:05:08.800 --> 00:05:10.640]  無人能行
[00:05:10.640 --> 00:05:13.480]  這裡特別作者強調
[00:05:13.480 --> 00:05:16.200]  這個人是晚上來找耶穌的
[00:05:16.200 --> 00:05:18.280]  這個人為什麼晚上來找耶穌呢?
[00:05:18.280 --> 00:05:20.800]  可能他是出於懼怕
[00:05:20.800 --> 00:05:24.080]  因為怕被人知道他去找耶穌
[00:05:24.080 --> 00:05:26.480]  可能會承受一些壓力
[00:05:26.480 --> 00:05:28.400]  但是對於福音書這位作者
[00:05:28.400 --> 00:05:32.120]  他很想藉著夜間給我們一個訊息
[00:05:32.120 --> 00:05:34.480]  如果我們看回福音書裡面
[00:05:34.480 --> 00:05:38.160]  夜間總是有一些負面的聯繫
[00:05:38.160 --> 00:05:41.160]  譬如說門徒晚上捉不到魚
[00:05:41.160 --> 00:05:43.480]  晚上沒有人能夠做功
[00:05:43.480 --> 00:05:45.400]  或者如果你夜間走路
[00:05:45.400 --> 00:05:47.440]  你就必然會跌倒
[00:05:47.440 --> 00:05:52.360]  其實作者是想帶出這個人仍然在黑暗裡面
[00:05:52.360 --> 00:05:57.520]  但是他能不能夠從黑暗走向光明呢?
[00:05:57.520 --> 00:06:00.440]  這個是很值得我們繼續看的
[00:06:00.440 --> 00:06:03.920]  但是起碼當我們看一段聖經的時候
[00:06:03.920 --> 00:06:05.240]  我們發現一件事
[00:06:05.240 --> 00:06:10.400]  就是這個人願意開放生命給耶穌
[00:06:10.400 --> 00:06:12.480]  他不只是人在
[00:06:12.480 --> 00:06:14.360]  他這麼晚來找耶穌
[00:06:14.360 --> 00:06:16.640]  他的心也在
[00:06:16.640 --> 00:06:23.200]  因為他首先願意開放生命給耶穌
[00:06:23.200 --> 00:06:25.760]  我不知道大家來的時候
[00:06:25.760 --> 00:06:28.200]  你們有沒有開生命給耶穌的?
[00:06:28.200 --> 00:06:32.080]  在這裡我想分享一下我自己的得救見證
[00:06:32.080 --> 00:06:36.640]  我是在英國的教會裡去信耶穌的
[00:06:36.640 --> 00:06:39.320]  我仍然記得我信耶穌的時候
[00:06:39.320 --> 00:06:41.520]  是教會的一位執事講道
[00:06:41.520 --> 00:06:45.240]  我仍然很記得他是講使徒行傳
[00:06:45.240 --> 00:06:48.320]  保羅去到雅典的一個記載
[00:06:48.320 --> 00:06:50.560]  他說保羅去到雅典的時候
[00:06:50.560 --> 00:06:53.560]  看到那些人拜很多不同的神
[00:06:53.560 --> 00:06:57.080]  而他們為了怕拜少了
[00:06:57.080 --> 00:06:59.680]  於是他們還留了一個位置
[00:06:59.680 --> 00:07:02.520]  給未認識的神
[00:07:02.520 --> 00:07:06.560]  而保羅正在找這個機會跟他們分享耶穌
[00:07:06.560 --> 00:07:10.600]  就說我今天要讓你們認識那個未認識的神
[00:07:10.600 --> 00:07:13.440]  那個就是耶穌
[00:07:13.440 --> 00:07:15.440]  當我聽這段聖經的時候
[00:07:15.440 --> 00:07:18.440]  我覺得神正在跟我直接說話
[00:07:18.440 --> 00:07:22.400]  我自己也曾經有機會去認識耶穌
[00:07:22.400 --> 00:07:25.800]  但是我還沒有真的開放我的生命給耶穌
[00:07:25.800 --> 00:07:27.920]  當我聽這位執事分享的時候
[00:07:27.920 --> 00:07:28.880]  我覺得神正在跟我說話
[00:07:28.880 --> 00:07:33.000]  他說今天你就要真真正正地去認識我
[00:07:33.000 --> 00:07:35.880]  所以當這位執事說今天有誰願意
[00:07:35.880 --> 00:07:38.440]  將生命交給耶穌的時候
[00:07:38.440 --> 00:07:40.880]  我就舉手說
[00:07:40.880 --> 00:07:43.280]  我今天要相信耶穌
[00:07:43.280 --> 00:07:44.680]  有一個小插曲
[00:07:44.680 --> 00:07:47.000]  因為當我舉手之後
[00:07:47.000 --> 00:07:49.680]  那些人不是來擁抱我
[00:07:49.680 --> 00:07:51.480]  而是來擁抱我的太太
[00:07:51.480 --> 00:07:53.200]  當時她是我女朋友
[00:07:53.200 --> 00:07:54.280]  我就說這麼有趣
[00:07:54.280 --> 00:07:57.480]  我信耶穌你們每個人都去擁抱我女朋友
[00:07:57.480 --> 00:07:59.480]  原來因為她很替她開心
[00:07:59.480 --> 00:08:03.080]  覺得她男朋友終於相信耶穌了
[00:08:03.080 --> 00:08:04.280]  但是我想說
[00:08:04.280 --> 00:08:07.480]  其實這又有另外一個小插曲
[00:08:07.480 --> 00:08:11.280]  其實這位執事這篇道
[00:08:11.280 --> 00:08:12.480]  同一段的聖經
[00:08:12.480 --> 00:08:14.680]  我是之前一個星期聽過的
[00:08:14.680 --> 00:08:16.680]  因為當時在我英國教會
[00:08:16.680 --> 00:08:18.880]  有八個不同的堂點
[00:08:18.880 --> 00:08:21.480]  其實我太太是上一個星期
[00:08:21.480 --> 00:08:23.480]  帶了我去另外一個堂點
[00:08:23.480 --> 00:08:25.080]  其實是同一個執事
[00:08:25.080 --> 00:08:26.480]  說同一篇的聖經
[00:08:26.480 --> 00:08:27.880]  同一篇的道
[00:08:27.880 --> 00:08:30.080]  但是當我的人在
[00:08:30.080 --> 00:08:32.280]  但是我的心不在的時候
[00:08:32.280 --> 00:08:33.680]  其實我只是在想
[00:08:33.680 --> 00:08:36.280]  她還要多久才說完
[00:08:36.280 --> 00:08:38.880]  我希望你現在不是這樣想我
[00:08:38.880 --> 00:08:40.880]  還要多久才說完
[00:08:40.880 --> 00:08:44.280]  說完之後我可以去哪裡吃午餐
[00:08:44.280 --> 00:08:47.280]  希望大家不是打算待會去哪裡吃晚餐
[00:08:47.280 --> 00:08:49.680]  我待會就在家了
[00:08:49.680 --> 00:08:52.080]  但是原來同一段的聖經
[00:08:52.080 --> 00:08:53.080]  同一個的講完
[00:08:53.080 --> 00:08:54.480]  同一個的信息
[00:08:54.480 --> 00:08:56.080]  但是當我們的人在
[00:08:56.080 --> 00:08:58.480]  但是心不在的時候
[00:08:58.480 --> 00:09:00.480]  我們的生命不能夠成長
[00:09:00.480 --> 00:09:02.080]  所以今天我很想問一下大家
[00:09:02.080 --> 00:09:04.480]  其實你來到教會
[00:09:04.480 --> 00:09:06.680]  你想不想生命成長?
[00:09:06.680 --> 00:09:08.280]  如果我們想生命成長
[00:09:08.280 --> 00:09:09.480]  我們第一件事
[00:09:09.480 --> 00:09:12.480]  我們首先需要開放生命給耶穌
[00:09:12.480 --> 00:09:15.080]  因為就算耶穌想用一個講完
[00:09:15.080 --> 00:09:17.080]  用一段聖經跟我們說話
[00:09:17.080 --> 00:09:20.080]  如果今天我不開放生命給耶穌
[00:09:20.080 --> 00:09:23.480]  我的生命根本不會成長
[00:09:23.480 --> 00:09:26.880]  所以我很希望大家來到教會
[00:09:26.880 --> 00:09:29.280]  你是渴望很想知道
[00:09:29.280 --> 00:09:32.480]  渴望很想知道你的生命是怎樣成長
[00:09:32.480 --> 00:09:35.280]  當你願意這樣開放的時候
[00:09:35.280 --> 00:09:38.080]  耶穌就願意進到我們的生命
[00:09:38.080 --> 00:09:40.480]  跟我們的生命一起成長
[00:09:40.480 --> 00:09:43.080]  所以就去到今天分享第二件事
[00:09:43.080 --> 00:09:46.480]  當我們願意開放我們的生命給耶穌的時候
[00:09:46.480 --> 00:09:50.880]  我們的生命需要有從聖靈而生的生命
[00:09:50.880 --> 00:09:54.680]  當猶太人的官問耶穌的時候
[00:09:54.680 --> 00:09:56.480]  耶穌就回答他
[00:09:56.480 --> 00:09:58.680]  我們一起看看耶穌怎樣回答他
[00:09:58.680 --> 00:10:00.280]  我們看第三節
[00:10:00.280 --> 00:10:02.080]  那裡說耶穌回答說
[00:10:02.080 --> 00:10:03.880]  我實實在在地告訴你
[00:10:03.880 --> 00:10:05.680]  人若不重生
[00:10:05.680 --> 00:10:08.880]  就不能見神的國
[00:10:08.880 --> 00:10:10.280]  在這裡我們可能在想
[00:10:10.280 --> 00:10:12.880]  什麼是人若不重生
[00:10:12.880 --> 00:10:15.280]  就不能見神的國呢?
[00:10:15.280 --> 00:10:18.680]  會不會我們又要回到媽媽的肚子裡
[00:10:18.680 --> 00:10:21.080]  再做一次出世的意思呢?
[00:10:21.080 --> 00:10:23.280]  當然我們知道這個不是耶穌的意思
[00:10:23.280 --> 00:10:25.280]  因為如果我們看約翰福音
[00:10:25.280 --> 00:10:28.280]  第一章十三節那裡其實已經說過
[00:10:28.280 --> 00:10:32.080]  是什麼是代表從神而生
[00:10:32.080 --> 00:10:35.080]  他說這等人不是從血氣生的
[00:10:35.080 --> 00:10:37.080]  不是從情欲生的
[00:10:37.080 --> 00:10:39.280]  也不是從仁義生的
[00:10:39.280 --> 00:10:42.280]  乃是從神生的
[00:10:42.280 --> 00:10:44.280]  什麼是從神生呢?
[00:10:44.280 --> 00:10:46.280]  就是原來我們的生命
[00:10:46.280 --> 00:10:51.480]  要有一個內在生命的重生和改變
[00:10:51.480 --> 00:10:52.680]  耶穌說重生的意思
[00:10:52.680 --> 00:10:56.080]  不是我們回到媽媽的肚子裡再一次出世
[00:10:56.080 --> 00:10:57.680]  耶穌說我們要重生
[00:10:57.680 --> 00:10:59.680]  是我們要從神
[00:10:59.680 --> 00:11:01.880]  我們的生命要被神
[00:11:01.880 --> 00:11:05.880]  去有一個內在生命的重生和改變
[00:11:05.880 --> 00:11:09.880]  當我們的生命經歷一個內在生命改變的時候
[00:11:09.880 --> 00:11:12.880]  我們就是神是我們的父親
[00:11:12.880 --> 00:11:16.480]  我們就是神的兒女
[00:11:16.480 --> 00:11:18.480]  但是尼哥底姆明不明白呢?
[00:11:18.480 --> 00:11:20.480]  我們一起看看尼哥底姆明不明白好嗎?
[00:11:20.480 --> 00:11:24.080]  在第四節尼哥底姆說人已經老了
[00:11:24.080 --> 00:11:25.680]  如何能重生
[00:11:25.680 --> 00:11:28.880]  氣能再盡母福生出來嗎?
[00:11:28.880 --> 00:11:30.080]  他不明白啊
[00:11:30.080 --> 00:11:32.480]  到了這裡我們知道尼哥底姆還不明白
[00:11:32.480 --> 00:11:36.880]  就好像之前耶穌說聖殿要在三天重建一樣
[00:11:36.880 --> 00:11:38.480]  其實耶穌不是在說聖殿
[00:11:38.480 --> 00:11:40.480]  耶穌是在說祂自己的生命
[00:11:40.480 --> 00:11:43.480]  同樣當耶穌在說我們的生命要重生
[00:11:43.480 --> 00:11:44.880]  尼哥底姆就在想
[00:11:44.880 --> 00:11:48.880]  我是不是要回到媽媽的肚子裡再生出來
[00:11:48.880 --> 00:11:52.480]  他仍然是在看外在的外表
[00:11:52.480 --> 00:11:59.080]  他不明白耶穌在說的是我們內在生命的更新和改變
[00:11:59.080 --> 00:12:02.480]  所以耶穌在第五節跟他說
[00:12:02.480 --> 00:12:06.480]  我實實在在地告訴你
[00:12:06.480 --> 00:12:10.480]  人若不是從水和聖靈生的
[00:12:10.480 --> 00:12:13.680]  就不能進神的國
[00:12:13.680 --> 00:12:17.680]  我們知道當時施洗約翰有為人施洗
[00:12:17.680 --> 00:12:20.880]  而也有記載耶穌也有為人施洗
[00:12:20.880 --> 00:12:25.880]  我們知道在約翰福音一章三十三節
[00:12:25.880 --> 00:12:27.080]  施洗約翰說
[00:12:27.080 --> 00:12:29.080]  我先前不認識他
[00:12:29.080 --> 00:12:32.480]  只是那差我來用水施洗的對我說
[00:12:32.480 --> 00:12:35.680]  你看見聖靈剛下來住在誰的身上
[00:12:35.680 --> 00:12:38.880]  誰就是用聖靈施洗的
[00:12:38.880 --> 00:12:44.880]  我們知道水禮是代表我們的生命願意悔改去跟隨耶穌
[00:12:44.880 --> 00:12:46.880]  但是水禮只是一個外表
[00:12:46.880 --> 00:12:50.880]  我們的內在生命要真是願意跟隨耶穌
[00:12:50.880 --> 00:12:53.680]  被神去更生和改變
[00:12:53.680 --> 00:12:55.480]  所以在第六節
[00:12:55.480 --> 00:12:59.280]  耶穌說從肉身生的就是肉身
[00:12:59.280 --> 00:13:04.280]  從靈生的就是靈
[00:13:04.280 --> 00:13:06.480]  我們今天的生命不只是有外表
[00:13:06.480 --> 00:13:08.280]  可能外表我們回來教會
[00:13:08.280 --> 00:13:10.480]  甚至我們外表也受了洗
[00:13:10.480 --> 00:13:15.880]  但是今天我們的生命有沒有一個內在的更生和改變呢?
[00:13:15.880 --> 00:13:17.480]  這裡我想分享
[00:13:17.480 --> 00:13:20.680]  是我教會一個少年人的見證
[00:13:20.680 --> 00:13:24.480]  他說他在一個基督徒的家庭裡面長大
[00:13:24.480 --> 00:13:27.880]  他自小已經跟爸爸媽媽回教會
[00:13:27.880 --> 00:13:29.080]  他說小時候回教會
[00:13:29.080 --> 00:13:30.480]  為什麼會回教會呢?
[00:13:30.480 --> 00:13:34.680]  因為小時候在兒童崇拜是背金句的
[00:13:34.680 --> 00:13:36.680]  而每個禮拜背完金句之後
[00:13:36.680 --> 00:13:38.680]  就有禮物送了
[00:13:38.680 --> 00:13:41.880]  所以每一個禮拜他就為了那個禮物
[00:13:41.880 --> 00:13:44.080]  他就會背好那些金句
[00:13:44.080 --> 00:13:47.280]  然後回教會去拿那份禮物
[00:13:47.280 --> 00:13:49.880]  誰知道後來爸爸媽媽轉了另外一間教會
[00:13:49.880 --> 00:13:51.080]  那間教會要背金句
[00:13:51.080 --> 00:13:52.680]  但是沒有禮物送
[00:13:52.680 --> 00:13:57.480]  所以他就說我開始沒有回那間教會了
[00:13:57.480 --> 00:13:59.680]  然後他就說轉轉折折
[00:13:59.680 --> 00:14:01.880]  他爸爸媽媽來了我們的教會
[00:14:01.880 --> 00:14:04.280]  就叫他參加少年崇拜
[00:14:04.280 --> 00:14:06.680]  但是他說他一開始也不是很願意
[00:14:06.680 --> 00:14:08.680]  去參加少年崇拜
[00:14:08.680 --> 00:14:12.080]  他說他爸爸媽媽用盡不同的方法
[00:14:12.080 --> 00:14:13.680]  去鼓勵他參加少年崇拜
[00:14:13.680 --> 00:14:16.480]  譬如說有一天他就跟爸爸媽媽說
[00:14:16.480 --> 00:14:20.280]  我新的學年需要有一雙球鞋
[00:14:20.280 --> 00:14:21.680]  他媽媽就這樣跟他說
[00:14:21.680 --> 00:14:24.280]  好啊,今天我們一起回完教會
[00:14:24.280 --> 00:14:26.280]  之後去買球鞋
[00:14:26.280 --> 00:14:28.280]  做爸爸媽媽真的辛苦
[00:14:28.280 --> 00:14:33.080]  要想盡辦法希望少年人去回教會
[00:14:33.080 --> 00:14:35.280]  但是他說有一天
[00:14:35.280 --> 00:14:37.880]  他生命出現了一個改變
[00:14:37.880 --> 00:14:39.680]  他說那天就是他的生日
[00:14:39.680 --> 00:14:41.080]  他說那天是生日
[00:14:41.080 --> 00:14:42.880]  教會剛剛有活動
[00:14:42.880 --> 00:14:45.080]  於是他就趕著出門
[00:14:45.080 --> 00:14:47.280]  但是他說他原來不知道那天
[00:14:47.280 --> 00:14:52.880]  他媽媽一早已經預備了蛋糕和他慶祝
[00:14:52.880 --> 00:14:54.080]  他一出門的時候
[00:14:54.080 --> 00:14:55.080]  原來媽媽已經預備了
[00:14:55.080 --> 00:14:55.880]  但是他太趕了
[00:14:55.880 --> 00:14:58.080]  於是還沒有機會和媽媽慶祝
[00:14:58.080 --> 00:15:00.680]  於是他就出門
[00:15:00.680 --> 00:15:04.080]  但是他心裡面一直想著這件事
[00:15:04.080 --> 00:15:05.480]  他回到教會
[00:15:05.480 --> 00:15:08.280]  當天教會的目者跟他說
[00:15:08.280 --> 00:15:11.880]  你有沒有為著你生命裡面
[00:15:11.880 --> 00:15:16.480]  為著你家庭裡面的恩典去感謝神
[00:15:16.480 --> 00:15:18.880]  在那一刻他突然覺得
[00:15:18.880 --> 00:15:21.480]  神在跟他說很重要的事情
[00:15:21.480 --> 00:15:23.480]  那一刻他說是他其中一次
[00:15:23.480 --> 00:15:28.080]  經歷生命一個內在的更新和改變
[00:15:28.080 --> 00:15:30.880]  他說以前我常常都忽略了我家
[00:15:30.880 --> 00:15:33.080]  就算那天出來了
[00:15:33.080 --> 00:15:34.880]  他沒有理會他媽媽
[00:15:34.880 --> 00:15:38.680]  他也只是覺得心裡面好像有一點點不舒服
[00:15:38.680 --> 00:15:40.480]  但是那天當目者跟他說
[00:15:40.480 --> 00:15:42.280]  你有沒有為著你生命
[00:15:42.280 --> 00:15:44.280]  你家庭的恩典去感恩
[00:15:44.280 --> 00:15:45.480]  他覺得那天
[00:15:45.480 --> 00:15:49.080]  神直接進入他的心跟他說話
[00:15:49.080 --> 00:15:50.480]  今天我們的生命
[00:15:50.480 --> 00:15:54.280]  是要經歷神親自進到我們的生命裡面
[00:15:54.280 --> 00:15:57.880]  去更新和改變我們的生命
[00:15:57.880 --> 00:15:59.080]  他說那一天
[00:15:59.080 --> 00:16:01.680]  他決定他之後都要回教會
[00:16:01.680 --> 00:16:04.080]  不再因為背金句
[00:16:04.080 --> 00:16:05.680]  拿禮物回教會
[00:16:05.680 --> 00:16:08.880]  不再因為他爸爸媽媽用盡各樣的方法
[00:16:08.880 --> 00:16:10.880]  我時常聽到很多那些爸爸媽媽
[00:16:10.880 --> 00:16:13.480]  為了他們的兒女回教會
[00:16:13.480 --> 00:16:16.880]  就說我們今天一起回教會之後吃好東西
[00:16:16.880 --> 00:16:20.480]  希望之後那個吃好東西就吸引到他回教會
[00:16:20.480 --> 00:16:22.280]  我們真的要多謝我們的父母
[00:16:22.280 --> 00:16:24.680]  多謝我們的家庭常常鼓勵我們
[00:16:24.680 --> 00:16:26.280]  但是他說那一天
[00:16:26.280 --> 00:16:31.480]  是他自己生命被神有一個很深的連結
[00:16:31.480 --> 00:16:35.880]  他說當他的生命經歷一個跟神這樣連結的時候
[00:16:35.880 --> 00:16:40.080]  他說他懂得為他生命的恩典感恩
[00:16:40.080 --> 00:16:42.480]  他懂得為他的媽媽感恩
[00:16:42.480 --> 00:16:44.280]  他懂得為他的家庭感恩
[00:16:44.280 --> 00:16:48.880]  他說更加因為他第一次經歷跟神一個這樣的連結
[00:16:48.880 --> 00:16:53.880]  他的內在生命被神的愛去更新和改變之後
[00:16:53.880 --> 00:16:56.480]  他說我每個星期都要回教會
[00:16:56.480 --> 00:16:58.080]  因為我每個星期
[00:16:58.080 --> 00:17:03.080]  我都想經歷神在我生命裡面的更新和改變
[00:17:03.080 --> 00:17:06.280]  所以今天我們要問自己
[00:17:06.280 --> 00:17:08.880]  我們有沒有開放我們的生命
[00:17:08.880 --> 00:17:13.880]  讓神的愛去更新、改變我們的內在生命呢?
[00:17:13.880 --> 00:17:16.480]  我們究竟願意開放多少呢?
[00:17:16.480 --> 00:17:19.880]  待會我們再分享究竟這個少年人
[00:17:19.880 --> 00:17:21.880]  當他開放的時候
[00:17:21.880 --> 00:17:26.280]  他願意被神所帶來的改變
[00:17:26.280 --> 00:17:30.280]  到了今天分享第三點
[00:17:30.280 --> 00:17:35.480]  是我們的生命要有跟隨耶穌的門徒生命
[00:17:35.480 --> 00:17:40.680]  耶穌不只是說你的生命一定要從靈那裡去更新
[00:17:40.680 --> 00:17:42.080]  不只是有外表
[00:17:42.080 --> 00:17:44.880]  你的生命要被聖靈去更新
[00:17:44.880 --> 00:17:46.080]  耶穌接著繼續說
[00:17:46.080 --> 00:17:46.880]  第七節他說
[00:17:46.880 --> 00:17:49.680]  我說你們必須重生
[00:17:49.680 --> 00:17:52.680]  你不要以為稀奇
[00:17:52.680 --> 00:17:56.680]  這裡耶穌說如果今天我們要進入神的國
[00:17:56.680 --> 00:18:01.080]  我們的生命重生是必須的途徑
[00:18:01.080 --> 00:18:04.080]  這裡耶穌說我們要這樣
[00:18:04.080 --> 00:18:06.880]  我們才能夠進入神的裡面
[00:18:06.880 --> 00:18:09.880]  接著在第八節他再說一件事
[00:18:09.880 --> 00:18:12.480]  他說風隨著意思吹
[00:18:12.480 --> 00:18:14.480]  你聽見風的響聲
[00:18:14.480 --> 00:18:17.880]  卻不曉得從哪裡來往哪裡去
[00:18:17.880 --> 00:18:21.280]  凡從聖靈生的也必如此
[00:18:21.280 --> 00:18:24.680]  他接著解釋如果我們的生命是從聖靈生
[00:18:24.680 --> 00:18:26.480]  我們的生命會是怎樣呢?
[00:18:26.480 --> 00:18:28.080]  很多時候我們看聖經
[00:18:28.080 --> 00:18:29.280]  我們都未必很明白
[00:18:29.280 --> 00:18:31.280]  我第一次看的時候我都明白
[00:18:31.280 --> 00:18:35.280]  因為耶穌明明說我們的生命要被聖靈去更新改變
