
[00:00:00.000 --> 00:00:02.540]  好 我們開始的時候一起做一個祈禱
[00:03:59.180 --> 00:04:05.620]  路加的福音是寫給有錢人的婦人的福音
[00:04:05.620 --> 00:04:06.940]  他在挑戰有錢人
[00:04:06.940 --> 00:04:08.820]  但是他也在釋放有錢人
[00:04:08.820 --> 00:04:11.420]  讓他們開始從死裡復活
[00:04:11.420 --> 00:04:13.380]  追求天上的國度
[00:04:13.380 --> 00:04:14.940]  天上的財寶
[00:04:14.940 --> 00:04:17.300]  上帝真的很想我們發財
[00:04:17.300 --> 00:04:18.660]  所以我們應該是
[00:04:18.660 --> 00:04:20.900]  of all people
[00:04:20.900 --> 00:04:23.420]  中國新年應該最喜歡講的就是公平發財
[00:04:23.420 --> 00:04:26.660]  我們應該是教會裏面講公平發財講得最多的
[00:04:26.660 --> 00:04:28.460]  但是就不是地上的發財
[00:04:28.460 --> 00:04:31.740]  是完全是天上的發財
[00:04:31.740 --> 00:04:34.660]  接著我們用了四個禮拜去讀保羅的書信
[00:04:34.660 --> 00:04:37.820]  保羅在新約裏面的十三卷書信
[00:04:37.820 --> 00:04:40.220]  《量目來虹引導天路》
[00:04:40.220 --> 00:04:43.220]  保羅所寫的一切是要指我們
[00:04:43.220 --> 00:04:46.540]  推我們去到另一個不一樣的世界
[00:04:46.540 --> 00:04:51.420]  而保羅每一本書都以耶穌基督的十字架為中心
[00:04:51.420 --> 00:04:56.100]  十字架是天國道路的指南針
[00:04:56.100 --> 00:04:59.860]  而當我們去到保羅的書信完了
[00:04:59.860 --> 00:05:05.460]  上個禮拜我們開始《讚興苦難無比榮耀》
[00:05:05.460 --> 00:05:09.740]  看到最後新約聖經裏面那幾本書
[00:05:09.740 --> 00:05:12.620]  包括毛榮士所寫的希臘書
[00:05:12.620 --> 00:05:15.060]  雅各書、彼得前後書
[00:05:15.060 --> 00:05:17.780]  都是和苦難有關係的
[00:05:17.780 --> 00:05:22.140]  你讀今天的約翰一書和啟示錄
[00:05:22.140 --> 00:05:26.820]  你會發現他所講的苦難是越來越大
[00:05:26.820 --> 00:05:28.660]  越來越真實
[00:05:28.660 --> 00:05:30.220]  然而他告訴你
[00:05:30.220 --> 00:05:34.460]  你將要得到的榮耀比這一切都更大
[00:05:34.460 --> 00:05:37.460]  我們的苦難是因為耶穌基督的緣故
[00:05:37.460 --> 00:05:39.900]  因為我們跟隨祂、相信祂
[00:05:39.900 --> 00:05:42.580]  祂是為我們在地上受苦的主
[00:05:42.580 --> 00:05:43.580]  於是跟隨祂
[00:05:43.580 --> 00:05:46.580]  我們一樣會在地上受苦
[00:05:46.580 --> 00:05:48.860]  下個禮拜回來記得大家有機會
[00:05:48.860 --> 00:05:50.340]  如果你真的有感動
[00:05:50.340 --> 00:05:52.580]  你真的歡迎你和我
[00:05:52.580 --> 00:05:53.100]  WhatsApp
[00:05:53.100 --> 00:05:53.900]  你說離開
[00:05:53.900 --> 00:05:57.860]  給你五分鐘去分享你在這四個月裏面
[00:05:57.860 --> 00:06:00.020]  你所讀經的一些經驗
[00:06:00.020 --> 00:06:01.140]  不一定是好經驗
[00:06:01.140 --> 00:06:03.020]  你可以說我完全聽不明白你說甚麼
[00:06:03.020 --> 00:06:04.100]  這樣也可以的
[00:06:04.100 --> 00:06:05.620]  你都歡迎你
[00:06:05.620 --> 00:06:07.860]  那我就下次努力一點
[00:06:07.860 --> 00:06:10.820]  但是我很想
[00:06:10.820 --> 00:06:12.260]  不是大家在這裏只聽
[00:06:12.260 --> 00:06:15.900]  而是大家亦有少許機會可以分享經驗
[00:06:15.900 --> 00:06:18.340]  亦鼓勵其他弟兄姊妹
[00:06:18.340 --> 00:06:20.700]  有一天都可以和我們一起
[00:06:20.700 --> 00:06:22.660]  如果他們未讀完聖經的話
[00:06:22.660 --> 00:06:25.780]  將本聖經讀完
[00:06:25.780 --> 00:06:26.500]  時間關係
[00:06:26.500 --> 00:06:29.140]  我們今天直接快快脆脆進去
[00:06:29.140 --> 00:06:31.860]  我們今天要看的是約翰的作品
[00:06:31.860 --> 00:06:33.940]  包括約翰一、二、三書
[00:06:33.940 --> 00:06:37.420]  因為二書和三書都是只有一章
[00:06:37.420 --> 00:06:38.860]  我們不會多看
[00:06:38.860 --> 00:06:40.540]  一書我們都不會多看
[00:06:40.540 --> 00:06:42.580]  我們主要想探討的
[00:06:42.580 --> 00:06:45.060]  是這本書最後一本叫《啟示錄》
[00:06:45.060 --> 00:06:47.380]  大家都覺得很神秘
[00:06:47.380 --> 00:06:52.500]  非常之神秘的《啟示錄》
[00:06:52.500 --> 00:06:53.820]  我們的題目叫做
[00:06:53.820 --> 00:06:56.860]  拔魔前後風起雲湧
[00:06:56.860 --> 00:06:59.140]  拔魔剛才如果你在這裏知道
[00:06:59.140 --> 00:07:03.380]  我指的是他被放逐到拔魔道的前與後
[00:07:03.380 --> 00:07:06.060]  在前的時候他寫了約翰一、二、三書
[00:07:06.060 --> 00:07:08.460]  在後他被放逐到拔魔道之後
[00:07:08.460 --> 00:07:10.220]  他寫了《啟示錄》
[00:07:10.220 --> 00:07:12.020]  在那個時代
[00:07:12.020 --> 00:07:14.900]  是另一個風起雲湧的時代
[00:07:14.900 --> 00:07:20.020]  當時有另一個羅馬的皇帝在逼迫教會
[00:07:20.020 --> 00:07:22.100]  你看到我怎樣用圖畫
[00:07:22.100 --> 00:07:24.420]  你大概知道主題是甚麼
[00:07:24.420 --> 00:07:27.540]  其實無論是約翰一、二、三書
[00:07:27.540 --> 00:07:29.740]  一書也好或者《啟示錄》也好
[00:07:29.740 --> 00:07:33.220]  都是主要寫給當時的七間教會
[00:07:33.220 --> 00:07:44.820]  我們相信約翰後來去了以佛所那個地方去牧羊
[00:07:44.820 --> 00:07:48.020]  而在以佛所附近有另外六間教會
[00:07:48.020 --> 00:07:50.220]  他無論是寫約翰一書
[00:07:50.220 --> 00:07:52.820]  或者是《啟示錄》都是寫給這七間教會
[00:07:52.820 --> 00:07:54.780]  簡單來說叫這七間教會
[00:07:54.780 --> 00:07:57.780]  去拿起他們的劍
[00:07:57.780 --> 00:08:01.620]  他們的槍去打一場漂亮的仗
[00:08:01.620 --> 00:08:06.420]  而因為逼迫是他們周圍很多人有
[00:08:06.420 --> 00:08:07.620]  為甚麼他們要打?
[00:08:07.620 --> 00:08:10.420]  因為那個君王是回來了
[00:08:10.420 --> 00:08:11.820]  The king is coming
[00:08:11.820 --> 00:08:13.420]  那個君王正在回來
[00:08:13.420 --> 00:08:15.420]  那個君王正在回來
[00:08:15.420 --> 00:08:17.020]  在這段聖經裏面
[00:08:17.020 --> 00:08:18.820]  或者在這次我們學習的時候
[00:08:18.820 --> 00:08:21.820]  我們繼續問這三個問題
[00:08:21.820 --> 00:08:24.420]  甚麼是真福音?
[00:08:24.420 --> 00:08:27.220]  甚麼是真信心?
[00:08:27.220 --> 00:08:29.220]  甚麼是真教會?
[00:08:29.220 --> 00:08:35.620]  我們未必可以第一點、第二點、第三點去界這三點
[00:08:35.620 --> 00:08:39.020]  但你會發覺在《啟示錄》裏面
[00:08:39.020 --> 00:08:41.220]  在約翰一書裏面
[00:08:41.220 --> 00:08:44.020]  這三樣東西都是非常顯眼
[00:08:44.020 --> 00:08:46.620]  他在挑戰、在索造
[00:08:46.620 --> 00:08:47.820]  在問我們
[00:08:47.820 --> 00:08:53.220]  告訴我們甚麼是真福音、真信心和真教會
[00:08:53.220 --> 00:08:55.820]  我們先看看時間表
[00:08:55.820 --> 00:08:59.020]  約翰的人生、約翰的寫作
[00:08:59.020 --> 00:09:00.820]  約翰的《依然三書》和《啟示錄》
[00:09:00.820 --> 00:09:02.220]  甚至約翰的福音
[00:09:02.220 --> 00:09:04.220]  約翰還寫了另一本書叫《約翰福音》
[00:09:04.220 --> 00:09:05.420]  大家都熟悉的
[00:09:05.420 --> 00:09:08.820]  全部都是比較後期的作品
[00:09:08.820 --> 00:09:13.220]  如果你記得我們之前所看的《保羅書信》
[00:09:13.220 --> 00:09:17.020]  其他的希伯來書那些
[00:09:17.020 --> 00:09:20.620]  全部都是尼祿那時候寫的
[00:09:20.620 --> 00:09:21.820]  如果你記得
[00:09:21.820 --> 00:09:25.620]  甚至前面的福音書都是尼祿那段日子所寫的
[00:09:25.620 --> 00:09:28.420]  你記得保羅寫羅馬書的時候
[00:09:28.420 --> 00:09:30.220]  公元57年
[00:09:30.220 --> 00:09:33.420]  是那時候尼祿剛剛初正沒多久
[00:09:33.420 --> 00:09:34.620]  他還是OK的
[00:09:34.620 --> 00:09:36.420]  他不是那麼壞的
[00:09:36.420 --> 00:09:38.820]  但是去到公元六十幾年
[00:09:38.820 --> 00:09:40.220]  六十一、二年的時候
[00:09:40.220 --> 00:09:42.820]  當彼得寫彼得前書那些的時候
[00:09:42.820 --> 00:09:46.420]  你會發現尼祿是開始成為一個暴君
[00:09:46.420 --> 00:09:48.620]  如果你記得上個星期在的時候
[00:09:48.620 --> 00:09:50.820]  去到公元六十四年
[00:09:50.820 --> 00:09:52.820]  羅馬有一場大火
[00:09:52.820 --> 00:09:56.220]  於是尼祿要找替死鬼
[00:09:56.220 --> 00:09:58.020]  就找了一些基督徒做替死鬼
[00:09:58.020 --> 00:10:02.620]  就說因為基督徒拒絕敬拜羅馬的神明
[00:10:02.620 --> 00:10:05.420]  所以搞到他們有一場大火
[00:10:05.420 --> 00:10:07.620]  於是他就在那裡殺基督徒
[00:10:07.620 --> 00:10:10.620]  我們相信彼得在那時候六四年
[00:10:10.620 --> 00:10:11.820]  死了
[00:10:11.820 --> 00:10:13.820]  因被尼祿所殺的
[00:10:13.820 --> 00:10:15.620]  接著再過一兩年
[00:10:15.620 --> 00:10:20.020]  就保羅一樣死在尼祿的手下
[00:10:20.020 --> 00:10:22.620]  接著你看看這個現在六幾年
[00:10:22.620 --> 00:10:26.020]  你再過多十幾年的時候
[00:10:26.020 --> 00:10:27.020]  他就成為一個君王
[00:10:27.020 --> 00:10:31.420]  你會發覺中間是距離了十幾二十年的
[00:10:31.420 --> 00:10:34.020]  就是說約翰都是一個
[00:10:34.020 --> 00:10:35.020]  怎麼說呢
[00:10:35.020 --> 00:10:36.420]  都是一個挺安靜的一個人
[00:10:36.420 --> 00:10:39.220]  他不覺得他需要再寫一封信什麼的
[00:10:39.220 --> 00:10:41.620]  但是到約翰寫書的時候
[00:10:41.620 --> 00:10:44.420]  公元八十至九十五年的時候
[00:10:44.420 --> 00:10:49.020]  其實其他的使徒已經是死光了
[00:10:49.020 --> 00:10:50.420]  死的死 走的走
[00:10:50.420 --> 00:10:54.220]  所謂走就是尼祿撒冷離開了聖地
[00:10:54.220 --> 00:10:57.020]  去了其他地方宣教
[00:10:57.020 --> 00:10:59.820]  而到那時候都死光了
[00:10:59.820 --> 00:11:01.020]  他是死症重的
[00:11:01.020 --> 00:11:04.220]  他是初期教會裡面最後一個領袖
[00:11:04.220 --> 00:11:07.220]  在公元八十五年至九十五年之間
[00:11:07.220 --> 00:11:09.420]  他開始寫他的福音
[00:11:09.420 --> 00:11:12.420]  接著他寫約翰一書
[00:11:12.420 --> 00:11:14.220]  接著放逐了之後
[00:11:14.220 --> 00:11:17.820]  寫了啟示錄
[00:11:17.820 --> 00:11:23.820]  他所寫的書都是給小亞細亞這群的教會
[00:11:23.820 --> 00:11:25.420]  正如我剛才說的
[00:11:25.420 --> 00:11:28.820]  我們相信他在以弗所那裡是做牧師的
[00:11:28.820 --> 00:11:32.220]  而周圍有其他六間主要的教會
[00:11:32.220 --> 00:11:35.220]  後來他被放逐去了這個拔魔道
[00:11:35.220 --> 00:11:37.420]  以弗所對開的拔魔道
[00:11:37.420 --> 00:11:40.220]  在拔魔道上面他再寫啟示錄
[00:11:40.220 --> 00:11:42.220]  啟示錄的對象寫給誰呢
[00:11:42.220 --> 00:11:43.820]  寫給這七間的教會
[00:11:43.820 --> 00:11:46.220]  所以我們一定會讀那七間教會的
[00:11:46.220 --> 00:11:48.220]  第一間就是以弗所
[00:11:48.220 --> 00:11:48.620]  為什麼呢
[00:11:48.620 --> 00:11:51.020]  因為就是他牧養的地方
[00:11:51.020 --> 00:11:53.220]  接著就順時針地去
[00:11:53.220 --> 00:11:55.220]  講其他的六間
[00:11:55.220 --> 00:11:57.220]  所以你不要覺得有什麼特別
[00:11:57.220 --> 00:11:59.620]  那六間其實是順時針而已
[00:11:59.620 --> 00:12:03.220]  你看回地圖你會發現是這樣的
[00:12:03.220 --> 00:12:06.620]  有聖經學者告訴你
[00:12:06.620 --> 00:12:09.020]  當你去看約翰的作品
[00:12:09.020 --> 00:12:10.020]  約翰一書也好
[00:12:10.020 --> 00:12:12.020]  或者去到啟示錄也好
[00:12:12.020 --> 00:12:15.020]  你會發現他針對的是當時的三樣東西
[00:12:15.020 --> 00:12:16.220]  三樣東西
[00:12:16.220 --> 00:12:17.420]  第一樣
[00:12:17.420 --> 00:12:20.420]  原來當時的教會已經離經叛道
[00:12:20.420 --> 00:12:23.420]  他們最需要的是純正的真道
[00:12:23.420 --> 00:12:24.820]  他在挑戰他們
[00:12:24.820 --> 00:12:28.020]  他在鼓勵他們要持守福音的核心
[00:12:28.020 --> 00:12:30.020]  如果你記得保羅書信裡面
[00:12:30.020 --> 00:12:32.020]  經常都是要對這件事
[00:12:32.020 --> 00:12:33.220]  譬如加拉大書
[00:12:33.220 --> 00:12:34.620]  他們離開了核心
[00:12:34.620 --> 00:12:36.220]  於是他叫他們回去
[00:12:36.220 --> 00:12:38.020]  你去到約翰的時候
[00:12:38.020 --> 00:12:39.420]  他一樣是面對
[00:12:39.420 --> 00:12:40.020]  第一
[00:12:40.020 --> 00:12:43.420]  他們需要的是持守福音的核心
[00:12:43.420 --> 00:12:44.420]  第二
[00:12:44.420 --> 00:12:48.220]  有些人是從他們的教義上面
[00:12:48.220 --> 00:12:49.220]  持守得不錯
[00:12:49.220 --> 00:12:50.420]  不過
[00:12:50.420 --> 00:12:54.020]  有沒有一個純樸的生命
[00:12:54.020 --> 00:12:56.620]  有沒有一個生命是與福音相承
[00:12:56.620 --> 00:13:01.020]  這個是他作目者非常擔心的事情
[00:13:01.020 --> 00:13:01.820]  我覺得
[00:13:01.820 --> 00:13:04.020]  其實有一件事挺有趣的
[00:13:04.020 --> 00:13:05.220]  到了今時今日
[00:13:05.220 --> 00:13:07.620]  很多時候我們讀約翰的書信也好
[00:13:07.620 --> 00:13:10.020]  彼得的書信也好
[00:13:10.020 --> 00:13:11.420]  保羅的書信也好
[00:13:11.420 --> 00:13:13.020]  很多在神學院裡面
[00:13:13.020 --> 00:13:15.420]  當作他們一些學術的東西
[00:13:15.420 --> 00:13:16.820]  你忘記了一件事
[00:13:16.820 --> 00:13:17.820]  就是這些人
[00:13:17.820 --> 00:13:18.620]  這群人
[00:13:18.620 --> 00:13:20.820]  無論他是多偉大的神學家
[00:13:20.820 --> 00:13:23.420]  由始至終他都是一個牧師
[00:13:23.420 --> 00:13:26.020]  他最擔心的不是單單
[00:13:26.020 --> 00:13:28.820]  你的信仰信不信正這麼簡單
[00:13:28.820 --> 00:13:30.420]  而是你的生命
[00:13:30.420 --> 00:13:33.820]  有沒有與你的福音相承
[00:13:33.820 --> 00:13:35.420]  第三
[00:13:35.420 --> 00:13:36.220]  我們發現
[00:13:36.220 --> 00:13:38.220]  儘管曾幾何時
[00:13:38.220 --> 00:13:41.820]  那些教徒與生命與福音曾經相承
[00:13:41.820 --> 00:13:43.220]  他們失去了一樣東西
[00:13:43.220 --> 00:13:43.820]  就是
[00:13:43.820 --> 00:13:46.620]  去到他們後來的日子裡面
[00:13:46.620 --> 00:13:49.420]  他們的愛對耶穌基督的愛
[00:13:49.420 --> 00:13:51.620]  就開始沉下去了
[00:13:51.620 --> 00:13:52.820]  所以就很擔心這件事
[00:13:52.820 --> 00:13:55.220]  他們有沒有傳言的奉上
[00:13:55.220 --> 00:13:57.620]  他們的愛慕對福音的愛慕
[00:13:57.620 --> 00:13:59.020]  有沒有不監權
[00:13:59.020 --> 00:14:00.020]  簡單來說
[00:14:00.020 --> 00:14:01.220]  在新約聖經裡面
[00:14:01.220 --> 00:14:02.220]  你年紀越大
[00:14:02.220 --> 00:14:03.820]  就應該越愛主的
[00:14:03.820 --> 00:14:05.420]  教會裡面最屬靈的那群
[00:14:05.420 --> 00:14:07.820]  就應該是年紀最大的那些
[00:14:07.820 --> 00:14:11.020]  他們最可以引導教會
[00:14:11.020 --> 00:14:15.420]  最可以帶著那群年輕人向前走
[00:14:15.420 --> 00:14:19.420]  這是他三個最主要的思想
[00:14:19.420 --> 00:14:21.420]  我最後會回到這裡
[00:14:21.420 --> 00:14:22.420]  因為時間關係
[00:14:22.420 --> 00:14:25.820]  我只可以和他很快看看約翰一書
[00:14:25.820 --> 00:14:29.220]  我就選了三節我最喜歡的經文
[00:14:29.220 --> 00:14:32.220]  也是我覺得是約翰一書的中心
[00:14:32.220 --> 00:14:35.620]  不要愛世界和世界上的東西
[00:14:35.620 --> 00:14:38.420]  若有人愛世界愛父的心
[00:14:38.420 --> 00:14:41.420]  就不在他裡面了
[00:14:41.420 --> 00:14:43.820]  因為凡世界上的東西
[00:14:43.820 --> 00:14:45.820]  好比肉體的情慾
[00:14:45.820 --> 00:14:47.820]  眼目的情慾
[00:14:47.820 --> 00:14:49.220]  今生的驕傲
[00:14:49.220 --> 00:14:51.420]  都不是從父來的
[00:14:51.420 --> 00:14:53.820]  而是從世界而來的
[00:14:53.820 --> 00:14:55.820]  我想提這件事就是
[00:14:55.820 --> 00:14:58.220]  其實約翰寫得很決絕
[00:14:58.220 --> 00:14:59.820]  他說不要愛世界
[00:14:59.820 --> 00:15:01.820]  凡愛世界的人
[00:15:01.820 --> 00:15:04.420]  愛父的心就不在裡面
[00:15:04.420 --> 00:15:07.620]  他不是說不要更愛世界
[00:15:07.620 --> 00:15:09.820]  我不知道你有沒有在教會
[00:15:09.820 --> 00:15:10.820]  如果久了
[00:15:10.820 --> 00:15:12.820]  你敢不敢去一下團契
[00:15:12.820 --> 00:15:14.820]  大家去到某一個位置
[00:15:14.820 --> 00:15:15.820]  大家都會說
[00:15:15.820 --> 00:15:17.820]  其實我們都是很愛世界
[00:15:17.820 --> 00:15:19.820]  不過不要愛世界那麼多
[00:15:19.820 --> 00:15:21.820]  其實把這件事相對了
[00:15:21.820 --> 00:15:23.820]  但是你去到新的聖經
[00:15:23.820 --> 00:15:24.820]  你打開的時候
[00:15:24.820 --> 00:15:26.820]  他是和你絕對化了的
[00:15:26.820 --> 00:15:27.820]  他告訴你
[00:15:27.820 --> 00:15:28.820]  你不可以愛世界
[00:15:28.820 --> 00:15:30.820]  因為你一愛世界
[00:15:30.820 --> 00:15:32.820]  你愛父的心就沒有了
[00:15:32.820 --> 00:15:33.820]  而不是說
[00:15:33.820 --> 00:15:35.820]  我愛小天世界
[00:15:35.820 --> 00:15:36.820]  我還有一點
[00:15:36.820 --> 00:15:37.820]  你不可以一腳踏兩船
[00:15:37.820 --> 00:15:38.820]  如果你記得上個星期
[00:15:38.820 --> 00:15:40.820]  我們講那個雅各書的時候
[00:15:40.820 --> 00:15:42.820]  心意用的那個
[00:15:42.820 --> 00:15:43.820]  double minded
[00:15:43.820 --> 00:15:45.820]  是耶和華所恨惡的
[00:15:45.820 --> 00:15:46.820]  一個三心兩意的人
[00:15:46.820 --> 00:15:48.820]  是耶和華所恨惡的
[00:15:48.820 --> 00:15:49.820]  由頭到尾
[00:15:49.820 --> 00:15:51.820]  新約聖經不容許我們
[00:15:51.820 --> 00:15:54.820]  將他變成一個相對化
[00:15:54.820 --> 00:15:56.820]  他告訴我們
[00:15:56.820 --> 00:15:59.820]  我們必須要站在一邊
[00:15:59.820 --> 00:16:01.820]  而不是一腳踏兩船
[00:16:01.820 --> 00:16:02.820]  兩邊去
[00:16:02.820 --> 00:16:03.820]  不要愛世界
[00:16:03.820 --> 00:16:04.820]  世界上的東西
[00:16:04.820 --> 00:16:05.820]  若有人愛世界
[00:16:05.820 --> 00:16:07.820]  愛父的心就不在他裡面
[00:16:07.820 --> 00:16:09.820]  因為凡世界上的東西
[00:16:09.820 --> 00:16:11.820]  肉體的情慾
[00:16:11.820 --> 00:16:12.820]  眼目的情慾
[00:16:12.820 --> 00:16:13.820]  今生的驕傲
[00:16:13.820 --> 00:16:14.820]  不是從父來
[00:16:14.820 --> 00:16:16.820]  而是從世界來
[00:16:16.820 --> 00:16:18.820]  這世界和世界的情慾
[00:16:18.820 --> 00:16:19.820]  都要逝去
[00:16:19.820 --> 00:16:21.820]  唯獨那
[00:16:21.820 --> 00:16:23.820]  遵行上帝旨意的
[00:16:23.820 --> 00:16:25.820]  永遠長存
[00:16:25.820 --> 00:16:26.820]  新約聖經很強調
[00:16:26.820 --> 00:16:28.820]  這個世界上所有的東西
[00:16:28.820 --> 00:16:29.820]  都要逝去
[00:16:29.820 --> 00:16:32.820]  為什麼他要你追求天國的
[00:16:32.820 --> 00:16:34.820]  天上的財寶
[00:16:34.820 --> 00:16:37.820]  因為你手裡拿著的財寶
[00:16:37.820 --> 00:16:40.820]  其實是假的
[00:16:40.820 --> 00:16:42.820]  其實會逝去的
[00:16:42.820 --> 00:16:44.820]  其實是陰屍子
[00:16:44.820 --> 00:16:47.820]  我過去的禮拜三
[00:16:47.820 --> 00:16:49.820]  都講了一個報道會
[00:16:49.820 --> 00:16:50.820]  午餐會
[00:16:50.820 --> 00:16:52.820]  講一個年輕的財主
