
[00:00:00.000 --> 00:00:03.000]  大部分教會的牧師一上到來都是第一句
[00:07:09.000 --> 00:07:11.000]  日子日日日逼近了
[00:07:11.000 --> 00:07:13.000]  還有時間的不要想他了
[00:07:13.000 --> 00:07:16.000]  還有時間的不要想他了
[00:07:16.000 --> 00:07:18.000]  我們想和他保持距離
[00:07:18.000 --> 00:07:20.000]  我們想和他保持距離
[00:07:20.000 --> 00:07:23.000]  但去到第三章他經歷過上帝的拯救之後
[00:07:23.000 --> 00:07:23.000]  但去到第三章他經歷過上帝的拯救之後
[00:07:23.000 --> 00:07:27.000]  去到第三章他經歷過上帝的拯救之後
[00:07:27.000 --> 00:07:28.000]  上帝叫他離尾性他就去了
[00:07:28.000 --> 00:07:29.000]  上帝叫他離尾性他就去了
[00:07:29.000 --> 00:07:31.000]  上帝叫他離尾性他就去了
[00:07:31.000 --> 00:07:35.000]  我們看看第一章和第三章之間
[00:07:35.000 --> 00:07:37.000]  究竟若拿他經歷了甚麼
[00:07:37.000 --> 00:07:40.000]  我們看看第一章和第三章之間
[00:07:40.000 --> 00:07:41.000]  究竟若拿他經歷了甚麼
[00:07:41.000 --> 00:07:43.000]  當然如果說他去了哪裏
[00:07:43.000 --> 00:07:43.000]  當然如果說他去了哪裏
[00:07:43.000 --> 00:07:45.000]  這是一個相當難答的問題
[00:07:45.000 --> 00:07:46.000]  這是一個相當難答的問題
[00:07:46.000 --> 00:07:48.000]  若拿他經歷了甚麼
[00:07:48.000 --> 00:07:50.000]  若拿他經歷了甚麼
[00:07:50.000 --> 00:07:51.000]  我們都說順聖經
[00:07:51.000 --> 00:07:52.000]  我們都說順聖經
[00:07:52.000 --> 00:07:54.000]  我們都說順聖經
[00:07:54.000 --> 00:07:56.000]  怎樣找一條魚去吞了藥
[00:07:56.000 --> 00:07:57.000]  怎樣找一條魚去吞了藥
[00:07:57.000 --> 00:07:59.000]  三日之後吐出來他還在生
[00:07:59.000 --> 00:07:59.000]  三日之後吐出來他還在生
[00:07:59.000 --> 00:07:59.000]  三日之後吐出來他還在生
[00:07:59.000 --> 00:07:59.000]  三日之後吐出來他還在生
[00:07:59.000 --> 00:08:00.000]  三日之後吐出來他還在生
[00:08:00.000 --> 00:08:07.000]  有神學家說其實這是一個比喻
[00:08:07.000 --> 00:08:11.000]  有神學家說其實這是一個比喻
[00:08:11.000 --> 00:08:12.000]  我們不在這裏做很多神學的爭論
[00:08:12.000 --> 00:08:17.000]  我們不在這裏做很多神學的爭論
[00:08:17.000 --> 00:08:17.000]  我們不在這裏做很多神學的爭論
[00:08:17.000 --> 00:08:17.000]  我們不在這裏做很多神學的爭論
[00:08:17.000 --> 00:08:18.000]  我們不在這裏做很多神學的爭論
[00:08:18.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:19.000]  我們不在這裏做很多神學的爭論
[00:08:19.000 --> 00:08:31.000]  我們不在這裏做很多神學的爭論
[00:08:31.000 --> 00:08:56.000]  我們不在這裏做很多神學的爭論
[00:08:56.000 --> 00:09:14.000]  我們不在這裏做很多神學的爭論
[00:09:14.000 --> 00:09:26.000]  我們不在這裏做很多神學的爭論
[00:09:26.000 --> 00:09:49.000]  我們不在這裏做很多神學的爭論
[00:09:49.000 --> 00:09:59.000]  我們不在這裏做很多神學的爭論
[00:09:59.000 --> 00:09:59.000]  我們不在這裏做很多神學的爭論
[00:09:59.000 --> 00:10:09.000]  我們不在這裏做很多神學的爭論
[00:10:09.000 --> 00:10:19.000]  我們不在這裏做很多神學的爭論
[00:10:19.000 --> 00:10:19.000]  我們不在這裏做很多神學的爭論
[00:10:19.000 --> 00:10:19.000]  我們不在這裏做很多神學的爭論
[00:10:19.000 --> 00:10:24.000]  我們不在這裏做很多神學的爭論
[00:10:24.000 --> 00:10:24.000]  我們不在這裏做很多神學的爭論
[00:10:24.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:29.000]  我們不在這裏做很多神學的爭論
[00:10:29.000 --> 00:10:49.000]  我們不在這裏做很多神學的爭論
[00:10:49.000 --> 00:10:59.000]  我們不在這裏做很多神學的爭論
[00:10:59.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:19.000]  我們不在這裏做很多神學的爭論
[00:11:19.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:39.000]  我們不在這裏做很多神學的爭論
[00:11:39.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:11:59.000]  我們不在這裏做很多神學的爭論
[00:11:59.000 --> 00:12:27.000]  我們不在這裏做很多神學的爭論
[00:12:27.000 --> 00:12:37.000]  我們不在這裏做很多神學的爭論
[00:12:37.000 --> 00:12:37.000]  我們不在這裏做很多神學的爭論
[00:12:37.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:12:57.000]  我們不在這裏做很多神學的爭論
[00:12:57.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:07.000]  我們不在這裏做很多神學的爭論
[00:13:07.000 --> 00:13:12.040]  我們不在這裏做很多神學的爭論
[00:13:27.000 --> 00:13:47.000]  我們不在這裏做很多神學的爭論
[00:13:47.000 --> 00:14:01.000]  我們不在這裏做很多神學的爭論
[00:14:01.000 --> 00:14:01.000]  我們不在這裏做很多神學的爭論
[00:14:01.000 --> 00:14:01.000]  我們不在這裏做很多神學的爭論
[00:14:01.000 --> 00:14:13.000]  我們不在這裏做很多神學的爭論
[00:14:13.000 --> 00:14:23.000]  我們不在這裏做很多神學的爭論
[00:14:23.000 --> 00:14:23.000]  我們不在這裏做很多神學的爭論
[00:14:23.000 --> 00:14:43.000]  我們不在這裏做很多神學的爭論
[00:14:43.000 --> 00:14:53.000]  我們不在這裏做很多神學的爭論
[00:14:53.000 --> 00:15:13.000]  我們不在這裏做很多神學的爭論
[00:15:13.000 --> 00:15:23.000]  我們不在這裏做很多神學的爭論
[00:15:23.000 --> 00:15:43.000]  我們不在這裏做很多神學的爭論
[00:15:43.000 --> 00:15:53.000]  我們不在這裏做很多神學的爭論
[00:15:53.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:13.000]  我們不在這裏做很多神學的爭論
[00:16:13.000 --> 00:16:23.000]  我們不在這裏做很多神學的爭論
[00:16:23.000 --> 00:16:23.000]  我們不在這裏做很多神學的爭論
[00:16:23.000 --> 00:16:23.000]  我們不在這裏做很多神學的爭論
[00:16:23.000 --> 00:16:23.000]  我們不在這裏做很多神學的爭論
[00:16:23.000 --> 00:16:23.000]  我們不在這裏做很多神學的爭論
[00:16:23.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:43.000]  我們不在這裏做很多神學的爭論
[00:16:43.000 --> 00:16:53.000]  我們不在這裏做很多神學的爭論
[00:16:53.000 --> 00:17:13.000]  我們不在這裏做很多神學的爭論
[00:17:13.000 --> 00:17:23.000]  我們不在這裏做很多神學的爭論
[00:17:23.000 --> 00:17:23.000]  我們不在這裏做很多神學的爭論
[00:17:23.000 --> 00:17:43.000]  我們不在這裏做很多神學的爭論
[00:17:43.000 --> 00:17:53.000]  我們不在這裏做很多神學的爭論
[00:17:53.000 --> 00:17:53.000]  我們不在這裏做很多神學的爭論
[00:17:53.000 --> 00:17:53.000]  我們不在這裏做很多神學的爭論
[00:17:53.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:03.000]  我們不在這裏做很多神學的爭論
[00:18:03.000 --> 00:18:23.000]  我們不在這裏做很多神學的爭論
[00:18:23.000 --> 00:18:23.000]  我們不在這裏做很多神學的爭論
[00:18:23.000 --> 00:18:33.000]  我們不在這裏做很多神學的爭論
[00:18:33.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:18:53.000]  我們不在這裏做很多神學的爭論
[00:18:53.000 --> 00:19:03.000]  我們不在這裏做很多神學的爭論
[00:19:03.000 --> 00:19:23.000]  我們不在這裏做很多神學的爭論
[00:19:23.000 --> 00:19:23.000]  我們不在這裏做很多神學的爭論
[00:19:23.000 --> 00:19:33.000]  我們不在這裏做很多神學的爭論
[00:19:33.000 --> 00:19:33.000]  我們不在這裏做很多神學的爭論
[00:19:33.000 --> 00:19:33.000]  我們不在這裏做很多神學的爭論
[00:19:33.000 --> 00:19:53.000]  我們不在這裏做很多神學的爭論
[00:19:53.000 --> 00:20:03.000]  我們不在這裏做很多神學的爭論
