
[00:00:00.000 --> 00:00:02.020]  作為基督徒
[00:09:03.860 --> 00:09:05.820]  外表假冒為善
[00:09:05.820 --> 00:09:08.380]  自以為意的人
[00:09:08.380 --> 00:09:12.620]  怎樣討告神都不誰聽
[00:09:12.620 --> 00:09:15.180]  就好像對著空氣說話
[00:09:15.180 --> 00:09:17.660]  自言自語的討告
[00:09:17.660 --> 00:09:19.580]  心不對準神
[00:09:19.580 --> 00:09:24.540]  即使是讀了長篇大論的討聞的人
[00:09:24.540 --> 00:09:26.220]  也都沒用
[00:09:26.220 --> 00:09:30.860]  神不會被你美麗的言辭而感動
[00:09:30.860 --> 00:09:33.340]  祂體重的是你內心
[00:09:33.340 --> 00:09:37.860]  祂體重的是憂傷痛悔的心
[00:09:37.860 --> 00:09:45.260]  祂接受的是用心靈誠實的敬拜
[00:09:45.260 --> 00:09:47.340]  馬大夫音六章七節
[00:09:47.340 --> 00:09:49.500]  耶穌告訴我們
[00:09:49.500 --> 00:09:55.380]  討告不要用很多重複的說話
[00:09:55.380 --> 00:09:57.940]  現代中文譯本的聖經
[00:09:57.940 --> 00:10:00.300]  是翻譯得更加的明白
[00:10:00.300 --> 00:10:01.380]  那裡說
[00:10:01.380 --> 00:10:05.940]  不可重複沒有意義的話
[00:10:05.940 --> 00:10:07.820]  這個是因為當時
[00:10:07.820 --> 00:10:10.620]  有很多外邦的異教徒
[00:10:10.620 --> 00:10:12.340]  時時使用咒語
[00:10:12.340 --> 00:10:17.100]  或者口裡面念念有詞的討告
[00:10:17.100 --> 00:10:21.500]  因此對於這些不斷重複的討告文
[00:10:21.500 --> 00:10:25.340]  耶穌認為不單止沒有意義
[00:10:25.340 --> 00:10:28.380]  更加不適合門徒去學習
[00:10:28.380 --> 00:10:32.500]  所以在這裡耶穌不是責難人討告
[00:10:32.500 --> 00:10:34.140]  而是反對那些
[00:10:34.140 --> 00:10:40.620]  冗長、囉嗦、有口無心的討告
[00:10:40.620 --> 00:10:41.740]  而這樣的問題
[00:10:41.740 --> 00:10:45.380]  其實不單止在耶穌的時代會發生
[00:10:45.380 --> 00:10:47.700]  即使是今天 即使是現在
[00:10:47.700 --> 00:10:49.660]  我們也時時不知不覺地
[00:10:49.660 --> 00:10:53.420]  犯上了相同的毛病
[00:10:53.420 --> 00:10:55.020]  更加要小心的是
[00:10:55.020 --> 00:10:56.900]  有時我們會覺得
[00:10:56.900 --> 00:11:01.580]  我們的討告如果是越大聲越長
[00:11:01.580 --> 00:11:07.060]  我們用詞、造句越美麗
[00:11:07.060 --> 00:11:11.780]  就有一種信仰的高人一等
[00:11:11.780 --> 00:11:17.020]  很虔誠、很熱心的感覺
[00:11:17.020 --> 00:11:21.020]  好像表現得寧命、很高深
[00:11:21.020 --> 00:11:23.740]  但這卻是正正結合了
[00:11:23.740 --> 00:11:27.780]  耶穌所說的那種錯誤當中
[00:11:27.780 --> 00:11:30.140]  我們要記住
[00:11:30.140 --> 00:11:33.580]  討告沒有好、不好
[00:11:33.580 --> 00:11:39.060]  討告只有真誠還是不真誠
[00:11:39.060 --> 00:11:40.660]  在耶穌的時代
[00:11:40.660 --> 00:11:43.580]  並不是只有外邦的異教徒
[00:11:43.580 --> 00:11:48.220]  會做這種冗長而沒有意義的討告
[00:11:48.220 --> 00:11:51.860]  其實就連當時自認為虔誠的猶太人
[00:11:51.860 --> 00:11:54.580]  也都經常是這樣
[00:11:54.580 --> 00:11:58.940]  因為猶太人有很多很美麗的討告詞
[00:11:58.940 --> 00:12:01.340]  他們每天都會在固定的時間
[00:12:01.340 --> 00:12:03.780]  或者固定的情況裏面
[00:12:03.780 --> 00:12:09.100]  使用各種不同的討告詞來討告
[00:12:09.100 --> 00:12:14.220]  剛剛開始或者他們是很虔誠地向神討告
[00:12:14.220 --> 00:12:15.780]  但是日子一久了
[00:12:15.780 --> 00:12:21.140]  就變成了形式化的一個動作
[00:12:21.140 --> 00:12:24.700]  但是回頭看看我們自己
[00:12:24.700 --> 00:12:25.900]  在吃飯之前
[00:12:25.900 --> 00:12:29.660]  又或者臨睡之前我們的討告
[00:12:29.660 --> 00:12:31.860]  又或者我不知道你上一次
[00:12:31.860 --> 00:12:36.300]  用主土文討告是什麼時候
[00:12:36.300 --> 00:12:37.540]  我們想一下
[00:12:37.540 --> 00:12:40.100]  我們有沒有漸漸地
[00:12:40.100 --> 00:12:44.220]  已經忘記了討告的意義和目的
[00:12:44.220 --> 00:12:48.940]  以致變成了一種形式化
[00:12:48.940 --> 00:12:50.380]  所以討告的重點
[00:12:50.380 --> 00:12:52.500]  完全是在於我們的態度
[00:12:52.500 --> 00:12:54.180]  我們的心
[00:12:54.180 --> 00:12:58.140]  討告並不是說得越長越久
[00:12:58.140 --> 00:13:00.820]  上帝才會聽
[00:13:00.820 --> 00:13:03.820]  反而是我們要以謙卑的心
[00:13:03.820 --> 00:13:06.700]  帶著盼望的信心
[00:13:06.700 --> 00:13:09.620]  持續不鬆懈的行信
[00:13:09.620 --> 00:13:13.820]  來到神的面前向神討告
[00:13:13.820 --> 00:13:16.380]  因此我們要明白的是
[00:13:16.380 --> 00:13:20.020]  討告不應該只是要求
[00:13:20.020 --> 00:13:23.820]  更加是讚美和信心的行為
[00:13:23.820 --> 00:13:28.100]  將我們全部的自我交託給神
[00:13:28.100 --> 00:13:31.300]  讓祂的旨意能夠在我們身上
[00:13:31.300 --> 00:13:34.900]  藉著我們而成就
[00:13:34.900 --> 00:13:38.580]  這樣我們將討告的焦點
[00:13:38.580 --> 00:13:40.500]  放在神身上
[00:13:40.500 --> 00:13:44.260]  求神讓我們全部的生命和願望
[00:13:44.260 --> 00:13:49.140]  能夠跟祂的旨意成為一致
[00:13:49.140 --> 00:13:50.500]  而這就是
[00:13:50.500 --> 00:13:55.420]  耶穌在馬太福音六章八節那裡說
[00:13:55.420 --> 00:13:57.460]  你們沒有祈求以先
[00:13:57.460 --> 00:13:58.940]  你們所需用的
[00:13:58.940 --> 00:14:04.300]  你們的富早已知道了
[00:14:04.300 --> 00:14:08.140]  也都解答了我們最初的那個問題
[00:14:08.140 --> 00:14:11.540]  神既然什麼都早已知道
[00:14:11.540 --> 00:14:14.860]  那又為什麼要我們祈禱
[00:14:14.860 --> 00:14:17.580]  我們現在明白了
[00:14:17.580 --> 00:14:21.860]  神給了我們做祂兒女的權利
[00:14:21.860 --> 00:14:25.820]  跟著祂又賜給我們禱告的權利
[00:14:25.820 --> 00:14:27.820]  我們若果奉主耶穌的名
[00:14:27.820 --> 00:14:29.500]  無論求什麼
[00:14:29.500 --> 00:14:32.060]  祂必定成就
[00:14:32.060 --> 00:14:35.380]  這裡主更深一層的啟示給我們知道
[00:14:35.380 --> 00:14:37.260]  我們既然是神的兒女
[00:14:37.260 --> 00:14:42.780]  我們所需用的神都一早已經預備好了
[00:14:42.780 --> 00:14:45.500]  我們不需要再去求再去討
[00:14:45.500 --> 00:14:46.820]  而現在
[00:14:46.820 --> 00:14:49.780]  主耶穌要我們討告天上的福
[00:14:49.780 --> 00:14:52.620]  實在是要我們去親近祂
[00:14:52.620 --> 00:14:54.980]  時時刻刻的去親近祂
[00:14:54.980 --> 00:14:58.020]  就好像一個斷過奶的嬰孩
[00:14:58.020 --> 00:15:02.260]  躺臥在母親的懷當中
[00:15:02.260 --> 00:15:06.180]  一無所求 一無所缺
[00:15:06.180 --> 00:15:11.780]  只是安息在主的愛裡面
[00:15:11.780 --> 00:15:13.540]  好了 現在就讓我們
[00:15:13.540 --> 00:15:15.980]  大家一起專注到今天的講題
[00:15:15.980 --> 00:15:17.660]  主通文的第一句
[00:15:17.660 --> 00:15:19.900]  最重要的一個稱呼
[00:15:19.900 --> 00:15:21.740]  一個開端
[00:15:21.740 --> 00:15:26.940]  我們在天上的父
[00:15:26.940 --> 00:15:28.340]  父親
[00:15:28.340 --> 00:15:33.860]  一個多麼親切的一個稱呼
[00:15:33.860 --> 00:15:38.460]  有一個爸爸寫信給他四歲大的女兒
[00:15:38.460 --> 00:15:42.300]  那封信是這樣寫的
[00:15:42.300 --> 00:15:47.060]  給可愛的女兒
[00:15:47.060 --> 00:15:50.940]  爸爸和你玩了很多次捉迷藏
[00:15:50.940 --> 00:15:55.100]  每次都是一會兒就馬上被你找到出來
[00:15:55.100 --> 00:15:57.060]  不過這一次
[00:15:57.060 --> 00:16:01.700]  爸爸決定要躲很久很久
[00:16:01.700 --> 00:16:03.700]  你先不要去找
[00:16:03.700 --> 00:16:05.380]  等你十四歲
[00:16:05.380 --> 00:16:10.340]  就是說再多吃十次生日蛋糕的時候
[00:16:10.340 --> 00:16:12.260]  你再問媽咪
[00:16:12.260 --> 00:16:15.580]  爸爸躲在哪裡 好不好
[00:16:15.580 --> 00:16:17.260]  爸爸要躲這麼久
[00:16:17.260 --> 00:16:20.020]  你一定會很想念爸爸 是嗎
[00:16:20.020 --> 00:16:23.260]  不過爸爸不能夠隨便走出來
[00:16:23.260 --> 00:16:26.980]  如果不是 就輸了
[00:16:26.980 --> 00:16:29.420]  如果還是很想念爸爸
[00:16:29.420 --> 00:16:31.580]  爸爸就變戲法出現
[00:16:31.580 --> 00:16:33.340]  因為是戲法
[00:16:33.340 --> 00:16:34.740]  不是真的出現
[00:16:34.740 --> 00:16:36.700]  所以不算犯規
[00:16:36.700 --> 00:16:38.700]  爸爸不算輸
[00:16:38.700 --> 00:16:40.220]  爸爸的戲法是
[00:16:40.220 --> 00:16:42.260]  我趁你睡覺的時候
[00:16:42.260 --> 00:16:44.420]  我走進你的夢裡面
[00:16:44.420 --> 00:16:47.220]  和你玩遊戲
[00:16:47.220 --> 00:16:50.660]  在你畫圖畫畫爸爸的時候
[00:16:50.660 --> 00:16:52.380]  不要管好不好看
[00:16:52.380 --> 00:16:56.220]  你覺得是爸爸就是爸爸
[00:16:56.220 --> 00:16:59.700]  當你拿起爸爸的照片來看的時候
[00:16:59.700 --> 00:17:04.180]  爸爸也偷偷地看著你
[00:17:04.180 --> 00:17:05.660]  要記住
[00:17:05.660 --> 00:17:08.540]  爸爸一直都陪著你
[00:17:08.540 --> 00:17:12.460]  你已經是四歲大的大姐姐了
[00:17:12.460 --> 00:17:15.660]  爸爸要拜託你一件事
[00:17:15.660 --> 00:17:17.380]  要你照顧好
[00:17:17.380 --> 00:17:22.580]  還有孝順爺爺 媽媽和媽咪
[00:17:22.580 --> 00:17:27.060]  看看你是不是比爸爸以前做得更好
[00:17:27.060 --> 00:17:31.700]  有多好 媽咪會告訴你
[00:17:31.700 --> 00:17:33.580]  爸爸在猜
[00:17:33.580 --> 00:17:36.220]  我們這一次玩足異因
[00:17:36.220 --> 00:17:37.820]  要玩這麼久
[00:17:37.820 --> 00:17:41.260]  媽媽 爺爺 媽咪
[00:17:41.260 --> 00:17:43.500]  有時候見不到爸爸
[00:17:43.500 --> 00:17:46.420]  他們一定會偷偷地哭
[00:17:46.420 --> 00:17:51.140]  偷哭就是犯規 就是輸
[00:17:51.140 --> 00:17:54.900]  他們偷哭 你就要哄他們笑
[00:17:54.900 --> 00:17:57.740]  如果不是遊戲輸了之後
[00:17:57.740 --> 00:18:01.700]  他們一定會哭得更加厲害
[00:18:01.700 --> 00:18:03.380]  好不好啊
[00:18:03.380 --> 00:18:05.660]  我的寶貝
[00:18:05.660 --> 00:18:07.580]  我們來一個比賽
[00:18:07.580 --> 00:18:12.180]  看看你厲害 還是爸爸厲害
[00:18:12.180 --> 00:18:14.860]  準備好了
[00:18:14.860 --> 00:18:20.540]  比賽現在開始了
[00:18:20.540 --> 00:18:22.100]  十年之後
[00:18:22.100 --> 00:18:27.820]  女兒又寫封信給爸爸作為回應
[00:18:27.820 --> 00:18:31.220]  最愛的爸爸
[00:18:31.220 --> 00:18:33.060]  爸爸我找到你了
[00:18:33.060 --> 00:18:34.900]  爸爸你知道嗎
[00:18:34.900 --> 00:18:37.660]  這麼多年來 我很厲害
[00:18:37.660 --> 00:18:41.620]  媽咪說我做得比爸爸你更好
[00:18:41.620 --> 00:18:44.220]  爺爺 媽媽和媽咪犯規的時候
[00:18:44.220 --> 00:18:46.860]  我很努力地去哄他們笑
[00:18:46.860 --> 00:18:51.100]  而且爺爺 媽媽需要幫助的時候
[00:18:51.100 --> 00:18:55.100]  我都很乖地聽你的話
[00:18:55.100 --> 00:19:00.180]  爸爸我是不是贏了
[00:19:00.180 --> 00:19:03.140]  不要擔心 我很勇敢
[00:19:03.140 --> 00:19:06.860]  因為我知道爸爸永遠都在我身邊看著我
[00:19:06.860 --> 00:19:09.380]  陪著我哭 陪著我笑
[00:19:09.380 --> 00:19:12.620]  看著我鬧彆扭
[00:19:12.620 --> 00:19:14.860]  你真的很厲害
[00:19:14.860 --> 00:19:20.860]  你的氣法讓我變得更加的堅強
[00:19:20.860 --> 00:19:24.820]  讓我變得更加的強壯
[00:19:24.820 --> 00:19:26.100]  我很幸福
[00:19:26.100 --> 00:19:28.540]  因為有爺爺 媽媽
[00:19:28.540 --> 00:19:32.300]  媽咪和你時時陪著我
[00:19:32.300 --> 00:19:34.060]  我不孤單
[00:19:34.060 --> 00:19:36.380]  爸爸也不會孤單
[00:19:36.380 --> 00:19:40.820]  因為有我陪著你
[00:19:40.820 --> 00:19:44.820]  所以爸爸你不用替我擔心
[00:19:44.820 --> 00:19:48.580]  我已經是一個十四歲的大姐姐
[00:19:48.580 --> 00:19:51.660]  我已經懂事了
[00:19:51.660 --> 00:19:54.620]  爸爸你可以變成天上的星星
[00:19:54.620 --> 00:19:57.740]  安心地看著我
[00:19:57.740 --> 00:20:00.380]  爸爸 我畫了一幅畫
[00:20:00.380 --> 00:20:05.020]  是我們全家福
[00:20:05.020 --> 00:20:06.940]  你想起我們的時候
[00:20:06.940 --> 00:20:09.900]  就看看這幅畫
[00:20:09.900 --> 00:20:11.620]  你想起我的時候
[00:20:11.620 --> 00:20:14.180]  我就變氣法
[00:20:14.180 --> 00:20:20.020]  讓你在我們的夢裏我們一起玩
[00:20:20.020 --> 00:20:24.460]  爸爸我真的很愛你
[00:20:24.460 --> 00:20:28.180]  可惜比賽結束了
[00:20:28.180 --> 00:20:31.220]  爸爸我贏了
[00:20:31.220 --> 00:20:38.140]  我是不是現在可以哭了
[00:20:38.140 --> 00:20:41.020]  不需要多說
[00:20:41.020 --> 00:20:44.260]  無論是爸爸 女兒
[00:20:44.260 --> 00:20:49.420]  我們看到的是濃濃的父女情
[00:20:49.420 --> 00:20:51.780]  我記得很多很多年前
[00:20:51.780 --> 00:20:54.180]  我在中環的一條街上
[00:20:54.180 --> 00:20:56.540]  當時還沒有手提電話
[00:20:56.540 --> 00:20:58.540]  我借了一間店舖的公共電話
[00:20:58.540 --> 00:21:00.060]  打電話回家
[00:21:00.060 --> 00:21:02.940]  我爸爸接電話
[00:21:02.940 --> 00:21:05.180]  我說 爸爸
[00:21:05.180 --> 00:21:06.940]  他在聽到的另外一邊
[00:21:06.940 --> 00:21:08.940]  可能因為打電話的那個地方
[00:21:08.940 --> 00:21:11.260]  很吵的關係
[00:21:11.260 --> 00:21:15.020]  他回答說 是啊 哪一位
[00:21:15.020 --> 00:21:16.420]  我馬上笑話
[00:21:16.420 --> 00:21:18.260]  我叫你做爸爸
[00:21:18.260 --> 00:21:20.300]  我還會是誰
[00:21:20.300 --> 00:21:23.540]  一個很簡短的對話
[00:21:23.540 --> 00:21:25.100]  甚至你會覺得
[00:21:25.100 --> 00:21:26.660]  很無意思 很無聊
[00:21:26.660 --> 00:21:29.420]  甚至很無厘頭的對話
[00:21:29.420 --> 00:21:33.700]  其實當中所包含的是無盡的親情
[00:21:33.700 --> 00:21:37.100]  那份濃濃的父子情
[00:21:37.100 --> 00:21:43.060]  那份作為我父親的兒子的那份親密
[00:21:43.060 --> 00:21:46.900]  那份甘甜
[00:21:46.900 --> 00:21:49.380]  我們在天上的父
[00:21:49.380 --> 00:21:53.460]  是帶著那份作為我父親的兒子
[00:21:53.460 --> 00:21:58.940]  或者女兒的那份親密和甘甜
[00:21:58.940 --> 00:22:00.300]  你試一下
[00:22:00.300 --> 00:22:01.180]  大家試一下
[00:22:01.180 --> 00:22:04.140]  什麼都不要說 只是重複這一句
[00:22:04.140 --> 00:22:07.740]  你有什麼感覺
[00:22:07.740 --> 00:22:11.420]  爸爸
[00:22:11.420 --> 00:22:14.780]  爸爸
[00:22:14.780 --> 00:22:17.540]  爸爸
[00:22:17.540 --> 00:22:21.500]  是不是很溫馨 很甜蜜
[00:22:21.500 --> 00:22:23.860]  如果爸爸仍然健在的各位
[00:22:23.860 --> 00:22:25.540]  你試一下對著爸爸
[00:22:25.540 --> 00:22:26.820]  什麼都不要說
