
[00:00:00.000 --> 00:00:02.980]  請我們一起先禱告
[00:03:20.700 --> 00:03:23.400]  或許我們今日的時代
[00:03:23.400 --> 00:03:25.400]  很多事情的道德很模糊
[00:03:25.400 --> 00:03:27.400]  究竟甚麼是對甚麼是不對呢?
[00:03:27.400 --> 00:03:30.660]  我們好像都很難去判斷
[00:03:30.660 --> 00:03:33.380]  唯有我們在神面前我們仰望神
[00:03:33.380 --> 00:03:38.440]  直著禱告我們能夠過一個蒙福的生命
[00:03:38.440 --> 00:03:40.440]  或者我們首先看一下
[00:03:40.440 --> 00:03:42.440]  這篇的禱告
[00:03:42.440 --> 00:03:44.440]  很寶貴給我們幾樣東西
[00:03:44.440 --> 00:03:48.100]  第一它講到那個態度是很懇切的
[00:03:48.100 --> 00:03:52.740]  如果我們看第一節到第二節講到很懇切
[00:03:52.740 --> 00:03:56.620]  我們會看到還有很多很基本的
[00:03:56.620 --> 00:03:58.620]  禱告的要素在這段經文
[00:03:58.620 --> 00:04:02.000]  在第五章讓我們可以看到
[00:04:02.000 --> 00:04:03.260]  我們一起去學習
[00:04:03.260 --> 00:04:05.260]  首先是一個很懇切
[00:04:05.260 --> 00:04:06.840]  即是很熱切的禱告
[00:04:06.840 --> 00:04:09.800]  他說:耶和華,求祢則以聽我的言語
[00:04:09.800 --> 00:04:11.800]  顧念我的心思
[00:04:11.800 --> 00:04:13.020]  言語是聽得到的
[00:04:13.020 --> 00:04:15.520]  心思是裏面所想的
[00:04:15.520 --> 00:04:18.780]  或者這個心思是彈性
[00:04:18.780 --> 00:04:20.460]  即是很微弱的聲音
[00:04:20.460 --> 00:04:23.340]  唉,即是很沙啞的聲音
[00:04:23.340 --> 00:04:24.340]  神都是顧念
[00:04:24.340 --> 00:04:25.460]  靠神去顧念
[00:04:25.460 --> 00:04:27.020]  然後第二節說
[00:04:27.020 --> 00:04:31.780]  求祢留心聽我呼求的聲音
[00:04:31.780 --> 00:04:33.780]  嘩,這個真是大嗌
[00:04:33.780 --> 00:04:38.680]  這個聲音是講一種有需要的代求
[00:04:38.680 --> 00:04:41.200]  所以他說:因為我向祢祈禱
[00:04:41.200 --> 00:04:44.200]  一個很親密的關係
[00:04:44.200 --> 00:04:46.780]  大衛向神去祈禱
[00:04:46.780 --> 00:04:49.020]  一種很情詞迫切
[00:04:49.020 --> 00:04:51.480]  你發覺大衛沒有理所當然的
[00:04:51.480 --> 00:04:52.920]  覺得神一定聽他講的
[00:04:52.920 --> 00:04:54.920]  神你幫我做這樣做那樣
[00:04:54.920 --> 00:04:56.160]  很謙卑
[00:04:56.160 --> 00:04:58.300]  懇求祢去聽
[00:04:58.300 --> 00:05:00.300]  懇求祢去講
[00:05:00.300 --> 00:05:03.040]  我將我的說話去講給你聽
[00:05:03.040 --> 00:05:04.400]  特別留意
[00:05:04.400 --> 00:05:07.020]  大衛稱呼神是耶和華
[00:05:07.020 --> 00:05:08.380]  這個有約的關係
[00:05:08.380 --> 00:05:10.380]  大家會很熟悉這個字
[00:05:10.380 --> 00:05:12.780]  是很有救贖的恩典的
[00:05:12.780 --> 00:05:15.300]  一位自有永有的神
[00:05:15.300 --> 00:05:17.800]  特別提到我的王
[00:05:17.800 --> 00:05:18.800]  我的王
[00:05:18.800 --> 00:05:19.540]  這樣去禱告
[00:05:19.540 --> 00:05:20.380]  當我們禱告的時候
[00:05:20.380 --> 00:05:23.160]  你留意我們的身份
[00:05:23.160 --> 00:05:25.580]  最近我看了一套戲
[00:05:25.580 --> 00:05:27.580]  叫做《阿拉丁》
[00:05:27.580 --> 00:05:28.580]  不知道大家有沒有看
[00:05:28.580 --> 00:05:30.580]  挺有娛樂性的
[00:05:30.580 --> 00:05:34.040]  從一個卡通片變成一個真人
[00:05:34.040 --> 00:05:35.380]  感覺很有趣
[00:05:35.380 --> 00:05:36.580]  看了這套電影
[00:05:36.580 --> 00:05:37.380]  挺輕鬆的
[00:05:37.380 --> 00:05:39.380]  我鼓勵大家看挺有意思的
[00:05:39.380 --> 00:05:41.380]  真是挺有意思的
[00:05:41.380 --> 00:05:42.100]  裡面有一些內涵
[00:05:42.100 --> 00:05:42.880]  但有一件事
[00:05:42.880 --> 00:05:43.880]  它就說
[00:05:43.880 --> 00:05:46.880]  阿拉丁是力大無窮的
[00:05:46.880 --> 00:05:51.780]  但他被人塞在一個很小的拉丁燈裡面
[00:05:51.780 --> 00:05:53.580]  他很有能力
[00:05:53.580 --> 00:05:55.580]  但他只是一個僕人
[00:05:55.580 --> 00:05:58.580]  當你一觸碰他那個就是他的主人
[00:05:58.580 --> 00:06:02.580]  他就是想要什麼就有什麼
[00:06:02.580 --> 00:06:04.580]  很有力量
[00:06:04.580 --> 00:06:06.580]  但在電影裡面怎麼說
[00:06:06.580 --> 00:06:08.580]  當我們去到神的面前
[00:06:08.580 --> 00:06:09.580]  我們是僕人
[00:06:09.580 --> 00:06:11.580]  我們不是要叫什麼就叫什麼
[00:06:11.580 --> 00:06:13.580]  也不是按我們的心意
[00:06:13.580 --> 00:06:15.580]  我們要成就什麼就成就什麼
[00:06:15.580 --> 00:06:17.580]  神是我們的王
[00:06:17.580 --> 00:06:20.580]  我們去聽從祂的旨意
[00:06:20.580 --> 00:06:22.580]  當然祂是我們的王
[00:06:22.580 --> 00:06:23.580]  祂會體貼我們的需要
[00:06:23.580 --> 00:06:25.580]  所以我們要帶有信心
[00:06:25.580 --> 00:06:27.580]  帶有謙卑去禱告
[00:06:27.580 --> 00:06:29.580]  情詞迫切的禱告
[00:06:29.580 --> 00:06:31.580]  我想我們禱告可能是
[00:06:31.580 --> 00:06:33.580]  我不知道大家有沒有去到這個
[00:06:33.580 --> 00:06:35.580]  我記得我諧也諧不出
[00:06:35.580 --> 00:06:37.580]  就是有一段時間
[00:06:37.580 --> 00:06:39.580]  我失了一把聲
[00:06:39.580 --> 00:06:41.580]  我就很想
[00:06:41.580 --> 00:06:43.580]  本來我用一些小計
[00:06:43.580 --> 00:06:47.580]  放聲音輕一點
[00:06:47.580 --> 00:06:49.580]  但是人家說還差
[00:06:49.580 --> 00:06:52.580]  有時候短距離說話沒什麼事
[00:06:52.580 --> 00:06:55.580]  其實一次又一次
[00:06:55.580 --> 00:06:56.580]  一個循環
[00:06:56.580 --> 00:06:57.580]  好一點又差一點
[00:06:57.580 --> 00:06:58.580]  好一點又差一點
[00:06:58.580 --> 00:07:00.580]  我能夠體會到
[00:07:00.580 --> 00:07:02.580]  有一段時間
[00:07:02.580 --> 00:07:04.580]  一些未必發聲的
[00:07:04.580 --> 00:07:06.580]  一些電影節目人士
[00:07:06.580 --> 00:07:08.580]  他們的苦惱
[00:07:08.580 --> 00:07:10.580]  每天早上我都禱告
[00:07:10.580 --> 00:07:11.580]  叫都叫不到
[00:07:11.580 --> 00:07:12.580]  試試放一把聲
[00:07:12.580 --> 00:07:13.580]  啊 看看有沒有聲音
[00:07:13.580 --> 00:07:14.580]  一不行的時候
[00:07:14.580 --> 00:07:15.580]  唉 還要等
[00:07:15.580 --> 00:07:17.580]  等到什麼時候呢
[00:07:17.580 --> 00:07:19.580]  唉 心裡面
[00:07:19.580 --> 00:07:21.580]  但是神聽到
[00:07:21.580 --> 00:07:22.580]  這些就是這樣
[00:07:22.580 --> 00:07:24.580]  我們有一個情時迫切
[00:07:24.580 --> 00:07:25.580]  我們等候神
[00:07:25.580 --> 00:07:27.580]  還有耐性的等候
[00:07:27.580 --> 00:07:29.580]  神是我們的王
[00:07:29.580 --> 00:07:30.580]  我們這樣等候
[00:07:30.580 --> 00:07:32.580]  接著我們發覺這個經文
[00:07:32.580 --> 00:07:34.580]  很有意思就是說
[00:07:34.580 --> 00:07:36.580]  第三節到第七節
[00:07:36.580 --> 00:07:38.580]  說到我們一定有
[00:07:38.580 --> 00:07:40.580]  神聽我們禱告的那種信心
[00:07:40.580 --> 00:07:42.580]  基於什麼呢?
[00:07:42.580 --> 00:07:44.580]  這裡說到很多奸惡的事情
[00:07:44.580 --> 00:07:47.580]  基於神公義的性格
[00:07:47.580 --> 00:07:49.580]  品格
[00:07:49.580 --> 00:07:51.580]  他的屬性就是聖潔
[00:07:51.580 --> 00:07:53.580]  以至到我們禱告
[00:07:53.580 --> 00:07:55.580]  能夠在罪惡圍住我們
[00:07:55.580 --> 00:07:57.580]  好像敵人一般
[00:07:57.580 --> 00:07:59.580]  我們仍然神必定聽我們禱告
[00:07:59.580 --> 00:08:01.580]  有時候我們會見到
[00:08:01.580 --> 00:08:03.580]  哇 這個的
[00:08:03.580 --> 00:08:05.580]  不能敵了
[00:08:05.580 --> 00:08:07.580]  能夠做到什麼呢
[00:08:07.580 --> 00:08:09.580]  很多人用一些
[00:08:09.580 --> 00:08:11.580]  惡計或者用一些這樣的方法
[00:08:11.580 --> 00:08:12.580]  來對著我
[00:08:12.580 --> 00:08:13.580]  哇 還有呢
[00:08:13.580 --> 00:08:14.580]  很持久的
[00:08:14.580 --> 00:08:16.580]  怎麼辦呢
[00:08:16.580 --> 00:08:18.580]  我們相信神會帶起我們
[00:08:18.580 --> 00:08:20.580]  不是因為環境這麼差
[00:08:20.580 --> 00:08:22.580]  而是因為神的性格
[00:08:22.580 --> 00:08:24.580]  神的屬性
[00:08:24.580 --> 00:08:26.580]  神的屬性
[00:08:26.580 --> 00:08:28.580]  會帶給我們那個盼望
[00:08:28.580 --> 00:08:30.580]  我們就看看禱告有多重要
[00:08:30.580 --> 00:08:32.580]  當大衛覺得
[00:08:32.580 --> 00:08:35.580]  不是理所當然的事情
[00:08:35.580 --> 00:08:37.580]  他就很隆重的禱告
[00:08:37.580 --> 00:08:38.580]  並且在第三節
[00:08:38.580 --> 00:08:39.580]  你看這裡說
[00:08:39.580 --> 00:08:41.580]  耶和華早晨你必聽我的聲音
[00:08:41.580 --> 00:08:43.580]  神必定聽
[00:08:43.580 --> 00:08:45.580]  我們知道下文是因為
[00:08:45.580 --> 00:08:47.580]  因為神的慈愛
[00:08:47.580 --> 00:08:50.580]  祂必定在這個環境裡面
[00:08:50.580 --> 00:08:52.580]  祂會聆聽我們的禱告
[00:08:52.580 --> 00:08:54.580]  既然神在聆聽我們聲音的時候
[00:08:54.580 --> 00:08:56.580]  這裡回應了
[00:08:56.580 --> 00:08:58.580]  祂說呼求的聲音
[00:08:58.580 --> 00:08:59.580]  接著就馬上說
[00:08:59.580 --> 00:09:02.580]  早晨你必聽我的禱告
[00:09:02.580 --> 00:09:03.580]  如果神聽我們禱告
[00:09:03.580 --> 00:09:05.580]  我們禱告的方式
[00:09:05.580 --> 00:09:07.580]  或者態度就要很小心
[00:09:07.580 --> 00:09:08.580]  很嚴謹
[00:09:08.580 --> 00:09:09.580]  你看看大衛怎麼說
[00:09:09.580 --> 00:09:11.580]  他說早晨我要向你
[00:09:11.580 --> 00:09:13.580]  陳明我的心思
[00:09:13.580 --> 00:09:15.580]  一早的時候
[00:09:15.580 --> 00:09:17.580]  並要警醒
[00:09:17.580 --> 00:09:19.580]  禱告的態度都很重要
[00:09:19.580 --> 00:09:21.580]  這裡說到一早
[00:09:21.580 --> 00:09:23.580]  我不知道大家一早起床
[00:09:23.580 --> 00:09:24.580]  你會怎樣
[00:09:24.580 --> 00:09:26.580]  我想我都經歷過不同的
[00:09:26.580 --> 00:09:27.580]  如果沒有什麼事幹的時候
[00:09:27.580 --> 00:09:28.580]  一早起床
[00:09:28.580 --> 00:09:29.580]  我很舒服
[00:09:29.580 --> 00:09:31.580]  很寧靜
[00:09:31.580 --> 00:09:32.580]  感謝神
[00:09:32.580 --> 00:09:35.580]  如果有些事情
[00:09:35.580 --> 00:09:37.580]  近日真的很緊張
[00:09:37.580 --> 00:09:38.580]  我每天早上起床
[00:09:38.580 --> 00:09:39.580]  很緊張
[00:09:39.580 --> 00:09:42.580]  好像要去做些什麼
[00:09:42.580 --> 00:09:44.580]  很多挑戰
[00:09:44.580 --> 00:09:47.580]  很多的擔憂
[00:09:47.580 --> 00:09:50.580]  很多的去看看籌劃怎樣做
[00:09:50.580 --> 00:09:52.580]  你就更加需要禱告
[00:09:52.580 --> 00:09:54.580]  一天面對很多的試探
[00:09:54.580 --> 00:09:55.580]  一天的開始
[00:09:55.580 --> 00:09:57.580]  我們以禱告為先
[00:09:57.580 --> 00:09:58.580]  很重要
[00:09:58.580 --> 00:10:00.580]  這裡特別提到
[00:10:00.580 --> 00:10:02.580]  早晨我要向你陳明
[00:10:02.580 --> 00:10:03.580]  陳明的意思
[00:10:03.580 --> 00:10:05.580]  如果我們在舊約的背景
[00:10:05.580 --> 00:10:06.580]  這個字是說到
[00:10:06.580 --> 00:10:07.580]  很有條理的
[00:10:07.580 --> 00:10:09.580]  擺得整整齊齊
[00:10:09.580 --> 00:10:12.580]  好像那些祭司擺那些貢卓
[00:10:12.580 --> 00:10:14.580]  擺在那裏
[00:10:14.580 --> 00:10:15.580]  很有條理
[00:10:15.580 --> 00:10:16.580]  簡單來說
[00:10:16.580 --> 00:10:17.580]  將我們的禱告
[00:10:17.580 --> 00:10:19.580]  我們不是草率地
[00:10:19.580 --> 00:10:21.580]  神啊你幫我做這個做那個
[00:10:21.580 --> 00:10:22.580]  很尊敬
[00:10:22.580 --> 00:10:25.580]  敬畏地
[00:10:25.580 --> 00:10:27.580]  將我們的思緒
[00:10:27.580 --> 00:10:29.580]  清晰預備好
[00:10:29.580 --> 00:10:31.580]  以致我們一樣一樣的
[00:10:31.580 --> 00:10:33.580]  是在神面前
[00:10:33.580 --> 00:10:35.580]  一一的說明
[00:10:35.580 --> 00:10:36.580]  我想這個就是
[00:10:36.580 --> 00:10:40.580]  我們不會覺得草率地說一些話
[00:10:40.580 --> 00:10:42.580]  因為神是敬畏
[00:10:42.580 --> 00:10:43.580]  可敬可畏
[00:10:43.580 --> 00:10:45.580]  我們不要亂去說一些話
[00:10:45.580 --> 00:10:48.580]  所以是很整齊地擺在那裏
[00:10:48.580 --> 00:10:50.580]  我就想起早上的時候
[00:10:50.580 --> 00:10:52.580]  很多時候我都會禱告
[00:10:52.580 --> 00:10:54.580]  我會將一天的事情
[00:10:54.580 --> 00:10:55.580]  逐樣告訴神
[00:10:55.580 --> 00:10:57.580]  然後我會今天見哪一位
[00:10:57.580 --> 00:11:00.580]  我就禱告為這位朋友禱告
[00:11:00.580 --> 00:11:02.580]  我要負責什麼的團契
[00:11:02.580 --> 00:11:04.580]  團契的弟兄姊妹
[00:11:04.580 --> 00:11:06.580]  我會為他禱告
[00:11:06.580 --> 00:11:08.580]  不知道你有沒有這樣的習慣
[00:11:08.580 --> 00:11:12.580]  我記得以前我在一個基督教的機構裏面服侍
[00:11:12.580 --> 00:11:14.580]  有一位專門管理人士
[00:11:14.580 --> 00:11:16.580]  你以為基督教機構的管理人士
[00:11:16.580 --> 00:11:18.580]  都有些複雜性的
[00:11:18.580 --> 00:11:19.580]  不容易的
[00:11:19.580 --> 00:11:21.580]  他每天早上都有個習慣
[00:11:21.580 --> 00:11:23.580]  就是將他第一
[00:11:23.580 --> 00:11:24.580]  一清早的時候
[00:11:24.580 --> 00:11:26.580]  停了車在機構裏面
[00:11:26.580 --> 00:11:28.580]  他就在車裏面禱告
[00:11:28.580 --> 00:11:30.580]  為逐一的同工去禱告
[00:11:30.580 --> 00:11:33.580]  以致他才開始一天的工作
[00:11:33.580 --> 00:11:35.580]  這個說到既然神
[00:11:35.580 --> 00:11:38.580]  不是理所必然的
[00:11:38.580 --> 00:11:40.580]  我們就要很小心的去禱告
[00:11:40.580 --> 00:11:43.580]  不要覺得很輕鬆的去禱告
[00:11:43.580 --> 00:11:45.580]  並且我們要警醒
[00:11:45.580 --> 00:11:46.580]  警醒是什麼意思呢?
[00:11:46.580 --> 00:11:49.580]  這個字我們通常禱告說了就完了
[00:11:49.580 --> 00:11:51.580]  今天也很好
[00:11:51.580 --> 00:11:53.580]  但我們遺漏了一樣東西很重要
[00:11:53.580 --> 00:11:56.580]  究竟神有沒有
[00:11:56.580 --> 00:11:57.580]  怎樣去聽我們的禱告
[00:11:57.580 --> 00:11:59.580]  怎樣去成就這個禱告呢?
[00:11:59.580 --> 00:12:00.580]  未必一定照我們的心意
[00:12:00.580 --> 00:12:02.580]  但我們有沒有去留意呢?
[00:12:02.580 --> 00:12:03.580]  他說並且警醒
[00:12:03.580 --> 00:12:05.580]  警醒即是留意看著
[00:12:05.580 --> 00:12:08.580]  這個字在舊約是說守望
[00:12:08.580 --> 00:12:11.580]  你知守望這個字是說打仗
[00:12:11.580 --> 00:12:12.580]  看下敵軍怎樣
[00:12:12.580 --> 00:12:14.580]  看著形勢怎樣
[00:12:14.580 --> 00:12:16.580]  是這樣守望
[00:12:16.580 --> 00:12:19.580]  我不知道大家禱告有沒有這樣守望
[00:12:19.580 --> 00:12:21.580]  即是你禱完告之後
[00:12:21.580 --> 00:12:23.580]  原來是未完的
[00:12:23.580 --> 00:12:25.580]  你真的有個心
[00:12:25.580 --> 00:12:26.580]  看下神怎樣去成就
[00:12:26.580 --> 00:12:29.580]  七少亦都是一個美國播道會的一個目者
[00:12:29.580 --> 00:12:30.580]  他就很感恩
[00:12:30.580 --> 00:12:32.580]  有位姐妹經常為他禱告
[00:12:32.580 --> 00:12:35.580]  這位姐妹見到他跟Sylvia他太太
[00:12:35.580 --> 00:12:36.580]  就會走來說
[00:12:36.580 --> 00:12:39.580]  你上次提出的禱告現在怎樣?
[00:12:39.580 --> 00:12:42.580]  怎樣的情況?
[00:12:42.580 --> 00:12:44.580]  你有沒有新的禱告事項?
[00:12:44.580 --> 00:12:46.580]  很認真地寫下
[00:12:46.580 --> 00:12:49.580]  好像我們做一個比喻
[00:12:49.580 --> 00:12:51.580]  譬如你要射一個紅心
[00:12:51.580 --> 00:12:53.580]  你一射的時候
[00:12:53.580 --> 00:12:54.580]  你射一箭
[00:12:54.580 --> 00:12:57.580]  會不會一射就算了就走了?
[00:12:57.580 --> 00:12:58.580]  你會怎樣?
[00:12:58.580 --> 00:12:59.580]  如果在你射箭的那一天
[00:12:59.580 --> 00:13:02.580]  你一定看看射到哪裡
[00:13:02.580 --> 00:13:04.580]  當然我們不是說禱告
[00:13:04.580 --> 00:13:05.580]  你要什麼就有什麼
[00:13:05.580 --> 00:13:07.580]  但你要看看結果
[00:13:07.580 --> 00:13:08.580]  你不會這麼快走
[00:13:08.580 --> 00:13:10.580]  你看著
[00:13:10.580 --> 00:13:13.580]  我建議大家有一個做法也不錯
[00:13:13.580 --> 00:13:16.580]  寫一些禱告記錄
[00:13:16.580 --> 00:13:17.580]  寫下你禱告了什麼
[00:13:17.580 --> 00:13:19.580]  然後看著怎樣
[00:13:19.580 --> 00:13:21.580]  我太太就有這個習慣
[00:13:21.580 --> 00:13:23.580]  她就寫下
[00:13:23.580 --> 00:13:27.580]  她可以看到她之前為了什麼事禱告
[00:13:27.580 --> 00:13:29.580]  其中我的聲音沙啞的時候
[00:13:29.580 --> 00:13:30.580]  你會不會看一看
[00:13:30.580 --> 00:13:31.580]  我也不知道
[00:13:31.580 --> 00:13:34.580]  她經常為我禱告
[00:13:34.580 --> 00:13:36.580]  我就問
[00:13:36.580 --> 00:13:38.580]  你這樣做有什麼感受呢?
[00:13:38.580 --> 00:13:39.580]  做了一段時間
[00:13:39.580 --> 00:13:40.580]  這是你的習慣
[00:13:40.580 --> 00:13:42.580]  她就很簡單地說
[00:13:42.580 --> 00:13:43.580]  我有一個很感恩的心
[00:13:43.580 --> 00:13:45.580]  因為知道這些事情
[00:13:45.580 --> 00:13:47.580]  神成就了
[00:13:47.580 --> 00:13:48.580]  沒有照我的意思成就
[00:13:48.580 --> 00:13:50.580]  我看到這些事情怎樣發展的時候
[00:13:50.580 --> 00:13:51.580]  我看到神的作為
[00:13:51.580 --> 00:13:53.580]  神的智慧
[00:13:53.580 --> 00:13:54.580]  我不但感恩
[00:13:54.580 --> 00:13:56.580]  我還讚美
[00:13:56.580 --> 00:13:57.580]  我多了很多讚美
[00:13:57.580 --> 00:13:59.580]  原來神的作為
[00:13:59.580 --> 00:14:00.580]  你說一句話
[00:14:00.580 --> 00:14:02.580]  祂會聽
[00:14:02.580 --> 00:14:05.580]  神既然給我們禱告這麼大的福分
[00:14:05.580 --> 00:14:07.580]  我們竟然
[00:14:07.580 --> 00:14:10.580]  好像很早出的禱告
[00:14:10.580 --> 00:14:15.580]  我們可以在這方面進步
[00:14:15.580 --> 00:14:16.580]  耶穌基督
[00:14:16.580 --> 00:14:20.580]  祂醫好十個薩瑪利亞的麻瘋病人
[00:14:20.580 --> 00:14:22.580]  大家知道有多少人
[00:14:22.580 --> 00:14:27.580]  回頭多謝主耶穌
[00:14:27.580 --> 00:14:29.580]  祂就體重神的恩典
[00:14:29.580 --> 00:14:31.580]  每一個禱告蒙英運
[00:14:31.580 --> 00:14:34.580]  都是一個很大的感恩
[00:14:34.580 --> 00:14:38.580]  所以我覺得大家可以一起學習
[00:14:38.580 --> 00:14:40.580]  以後我也要多一點
[00:14:40.580 --> 00:14:42.580]  還有這裡說到
[00:14:42.580 --> 00:14:46.580]  為什麼等候神的警醒呢?
[00:14:46.580 --> 00:14:48.580]  因為神的屬性是怎樣呢?
[00:14:48.580 --> 00:14:50.580]  第四句話
[00:14:50.580 --> 00:14:52.580]  我們面對很多的仇敵
[00:14:52.580 --> 00:14:53.580]  很詭詐
[00:14:53.580 --> 00:14:55.580]  但是我能夠有一條出路
[00:14:55.580 --> 00:14:57.580]  就是禱告
[00:14:57.580 --> 00:14:58.580]  靠禱告
[00:14:58.580 --> 00:14:59.580]  因為神必定聽
[00:14:59.580 --> 00:15:01.580]  因為第四節
[00:15:01.580 --> 00:15:04.580]  我們留意第四節至第六節
[00:15:04.580 --> 00:15:05.580]  祂說
[00:15:05.580 --> 00:15:08.580]  神是一個什麼樣的神呢?
[00:15:08.580 --> 00:15:09.580]  祂說
[00:15:09.580 --> 00:15:12.580]  因為你不是喜愛邪惡的神
[00:15:12.580 --> 00:15:15.580]  惡人不能與你同住
[00:15:15.580 --> 00:15:17.580]  同住的意思是暫住
[00:15:17.580 --> 00:15:18.580]  就算很短的時間
[00:15:18.580 --> 00:15:20.580]  都不能夠接近神
[00:15:20.580 --> 00:15:22.580]  狂惡的人不能站在你眼前
[00:15:22.580 --> 00:15:24.580]  兩句話都是一樣
[00:15:24.580 --> 00:15:26.580]  惡人、狂惡人
[00:15:26.580 --> 00:15:27.580]  大為謙卑
[00:15:27.580 --> 00:15:31.580]  但是他看到迎的敵人就是狂惡
[00:15:31.580 --> 00:15:33.580]  當我們想到這些的時候
[00:15:33.580 --> 00:15:34.580]  我們就想到
[00:15:34.580 --> 00:15:36.580]  神原來對這些人
[00:15:36.580 --> 00:15:37.580]  祂不會接近
[00:15:37.580 --> 00:15:39.580]  然後犯作惡的
[00:15:39.580 --> 00:15:41.580]  都是祢所憎惡
[00:15:41.580 --> 00:15:42.580]  剛才就說
[00:15:42.580 --> 00:15:43.580]  祂不喜愛邪惡
[00:15:43.580 --> 00:15:44.580]  這裡就說
[00:15:44.580 --> 00:15:45.580]  作惡的人
[00:15:45.580 --> 00:15:47.580]  祢也憎惡
