
[00:00:00.000 --> 00:00:05.840]  你對耶穌基督的認識會直接影響你和祂的關係
[00:06:48.640 --> 00:06:50.720]  他乃是說約翰的兒子西門
[00:06:50.720 --> 00:06:52.920]  連他爸爸的名字都叫出來
[00:06:52.920 --> 00:06:54.640]  我想這有它的重要性
[00:06:54.640 --> 00:06:56.640]  比如說在家裏如果師母跟我說
[00:06:56.640 --> 00:06:58.760]  老公,教官的老公
[00:06:58.760 --> 00:07:00.600]  我可能不在意他講什麼對不對?
[00:07:00.600 --> 00:07:02.080]  如果告訴我真心才
[00:07:02.080 --> 00:07:03.680]  我眼睛馬上亮起來
[00:07:03.680 --> 00:07:05.160]  他會注意聽一點
[00:07:05.160 --> 00:07:07.320]  再加上一句真誠諸子的兒子真心才
[00:07:07.320 --> 00:07:08.200]  那我不得不聽
[00:07:08.200 --> 00:07:10.120]  手機什麼都要放下來
[00:07:10.120 --> 00:07:11.720]  引起我的注意力
[00:07:11.720 --> 00:07:15.840]  所以這裏耶穌就很明顯引起彼得的注意力
[00:07:15.840 --> 00:07:18.160]  約翰的兒子西門
[00:07:18.160 --> 00:07:19.600]  我講的就是你
[00:07:19.600 --> 00:07:20.320]  不是別人
[00:07:20.320 --> 00:07:21.800]  那時候有七個
[00:07:21.800 --> 00:07:23.440]  其他六個門徒在一起
[00:07:23.440 --> 00:07:25.920]  他特別針對彼得說
[00:07:25.920 --> 00:07:27.920]  約翰的兒子西門
[00:07:27.920 --> 00:07:32.400]  你愛我比這些更深嗎?
[00:07:32.400 --> 00:07:34.840]  這句話就引起很多詩經學家
[00:07:34.840 --> 00:07:36.120]  他們在那裏來猜測
[00:07:36.120 --> 00:07:39.520]  到底耶穌所講的比這些更深是指什麼
[00:07:39.520 --> 00:07:40.800]  第一個解釋就是說
[00:07:40.800 --> 00:07:44.640]  你愛我比這些魚跟魚網更深嗎?
[00:07:44.640 --> 00:07:47.400]  他們打了153條魚
[00:07:47.400 --> 00:07:48.320]  釣了很多
[00:07:48.320 --> 00:07:50.840]  你愛這些魚跟魚網比我更深嗎?
[00:07:50.840 --> 00:07:52.320]  另外一個解釋就是說
[00:07:52.320 --> 00:07:56.760]  你愛我比這些門徒愛我更深嗎?
[00:07:56.760 --> 00:07:58.040]  然後第三個解釋就是說
[00:07:58.040 --> 00:08:01.360]  你愛我比愛這些門徒更深嗎?
[00:08:01.360 --> 00:08:04.120]  我們知道第一個可能可能不大可能
[00:08:04.120 --> 00:08:05.760]  第三個可能也不大可能可能
[00:08:05.760 --> 00:08:08.280]  最可能是第二個解釋
[00:08:08.280 --> 00:08:12.520]  你愛我比這些門徒愛我還要深嗎?
[00:08:12.520 --> 00:08:13.840]  我相信這是非常可能的
[00:08:13.840 --> 00:08:16.240]  因爲當時耶穌六個門徒在一起的時候
[00:08:16.240 --> 00:08:18.920]  他們常常彼此爭權奪利
[00:08:18.920 --> 00:08:20.880]  一個坐我右邊 一個坐我左邊
[00:08:20.880 --> 00:08:22.680]  然後彼得常常說我愛你
[00:08:22.680 --> 00:08:25.320]  這我們都要離開你 我永遠不離開你
[00:08:25.320 --> 00:08:26.840]  所以這時候耶穌問他說
[00:08:26.840 --> 00:08:30.520]  你愛我比這些更深嗎?
[00:08:30.520 --> 00:08:34.320]  你愛我比這些門徒愛我還要深嗎?
[00:08:34.320 --> 00:08:35.760]  彼得怎麼回答
[00:08:35.760 --> 00:08:40.000]  主啊 是的 你知道我愛你
[00:08:40.000 --> 00:08:41.160]  哇 彼得的高招
[00:08:41.160 --> 00:08:43.680]  首先稱他是主啊 是的
[00:08:43.680 --> 00:08:45.240]  然後不只說我愛你就好了
[00:08:45.240 --> 00:08:48.960]  主啊 是的 你知道我愛你
[00:08:48.960 --> 00:08:50.600]  哇 如果你他在問你說
[00:08:50.600 --> 00:08:51.760]  老公你愛我嗎?
[00:08:51.760 --> 00:08:53.160]  你不要只說我愛你
[00:08:53.160 --> 00:08:55.600]  沒有什麼誠意對不對
[00:08:55.600 --> 00:08:59.640]  老婆 你知道我愛你
[00:08:59.640 --> 00:09:01.600]  這個聽起來就不一樣了嘛
[00:09:01.600 --> 00:09:04.880]  又打動了耶穌的心 你知道我愛你
[00:09:04.880 --> 00:09:07.240]  然後耶穌就馬上回答他說什麼
[00:09:07.240 --> 00:09:10.840]  你會養我的小羊
[00:09:10.840 --> 00:09:12.920]  當他講出他愛耶穌基督
[00:09:12.920 --> 00:09:16.160]  而且在衆人面前的其他六個門徒面前
[00:09:16.160 --> 00:09:17.600]  承認他愛耶穌的時候
[00:09:17.600 --> 00:09:23.240]  耶穌就把牧養教會羣羊的職份給他
[00:09:23.240 --> 00:09:25.440]  接下來看第十六節
[00:09:25.440 --> 00:09:26.680]  第十六節說什麼呢
[00:09:26.680 --> 00:09:29.800]  耶穌第二次對他說同樣的
[00:09:29.800 --> 00:09:32.720]  約翰的兒子希門 你愛我嗎
[00:09:32.720 --> 00:09:34.640]  彼得說主啊 是的 你知道我愛你
[00:09:34.640 --> 00:09:36.120]  耶穌說你牧養我的羊
[00:09:36.120 --> 00:09:38.080]  一模一樣的對話
[00:09:38.080 --> 00:09:40.320]  只是沒有說比這些更深而已
[00:09:40.320 --> 00:09:41.120]  同樣的對話
[00:09:41.120 --> 00:09:42.520]  約翰的兒子 你愛我嗎
[00:09:42.520 --> 00:09:45.520]  他說我喫了主啊 你知道我愛你
[00:09:45.520 --> 00:09:47.360]  耶穌說你牧養我的羊
[00:09:47.360 --> 00:09:49.520]  然後第三次來了
[00:09:49.520 --> 00:09:50.720]  第十七節
[00:09:50.720 --> 00:09:54.480]  第三次對他說約翰的兒子希門
[00:09:54.480 --> 00:09:55.400]  你愛我嗎
[00:09:55.400 --> 00:09:56.960]  彼得因爲耶穌
[00:09:56.960 --> 00:09:59.280]  第三次對他說你愛我嗎
[00:09:59.280 --> 00:10:01.640]  就有仇
[00:10:01.640 --> 00:10:04.080]  對耶穌說主啊 你是無所不知的
[00:10:04.080 --> 00:10:05.400]  你知道我愛你
[00:10:05.400 --> 00:10:09.600]  耶穌說你牧養我的羊
[00:10:09.600 --> 00:10:11.720]  這裏很清楚告訴我們
[00:10:11.720 --> 00:10:16.960]  耶穌特意的第三次問彼得同樣的詞句
[00:10:16.960 --> 00:10:18.400]  約翰的兒子希門 你愛我嗎
[00:10:18.400 --> 00:10:19.480]  彼得因爲耶穌
[00:10:19.480 --> 00:10:21.640]  第三次對他說就有憂愁
[00:10:21.640 --> 00:10:23.960]  憂愁這個詞有不得不解釋
[00:10:23.960 --> 00:10:25.640]  憂愁有些人感覺到
[00:10:25.640 --> 00:10:27.840]  另外一個意思可以說是難過
[00:10:27.840 --> 00:10:30.080]  國際版本NIV是什麼
[00:10:30.080 --> 00:10:32.640]  他就很受傷害
[00:10:32.640 --> 00:10:35.000]  哇 耶穌基督
[00:10:35.000 --> 00:10:36.880]  我已經講了兩次了
[00:10:36.880 --> 00:10:38.080]  彼得是愛面子的人
[00:10:38.080 --> 00:10:39.800]  在其他六個門徒面前
[00:10:39.800 --> 00:10:41.520]  我已經承認我愛你還不夠
[00:10:41.520 --> 00:10:43.880]  還要問第三次
[00:10:43.880 --> 00:10:46.200]  其實彼得字典行節裏面沒有說的意思是說
[00:10:46.200 --> 00:10:48.200]  你是無所不知的
[00:10:48.200 --> 00:10:49.280]  你煩不煩啊
[00:10:49.280 --> 00:10:51.400]  我想問我三次
[00:10:51.400 --> 00:10:54.520]  我想如果你太太每天要問你三次
[00:10:54.520 --> 00:10:55.440]  你愛我嗎 你愛我嗎
[00:10:55.440 --> 00:10:56.920]  你會不會覺得很煩啊
[00:10:56.920 --> 00:10:57.640]  因爲很煩對不對
[00:10:57.640 --> 00:10:58.880]  你說除非我改變主意
[00:10:58.880 --> 00:11:01.320]  我再告訴你好了
[00:11:01.320 --> 00:11:03.760]  所以彼得在這裏非常非常
[00:11:03.760 --> 00:11:07.560]  覺得很受傷害或者很難過
[00:11:07.560 --> 00:11:08.920]  我要問他三次
[00:11:08.920 --> 00:11:11.800]  但是三次乃是代表耶穌
[00:11:11.800 --> 00:11:18.600]  要他非常清楚認真的回答這個問題
[00:11:18.600 --> 00:11:20.400]  你愛我嗎
[00:11:20.400 --> 00:11:21.160]  是的主啊
[00:11:21.160 --> 00:11:22.520]  你是無所不知的
[00:11:22.520 --> 00:11:24.920]  你知道我愛你
[00:11:24.920 --> 00:11:27.240]  再一次三次的答案都是一樣
[00:11:27.240 --> 00:11:28.440]  你餵養我的小羊
[00:11:28.440 --> 00:11:29.960]  你牧養我的羊
[00:11:29.960 --> 00:11:31.080]  你餵養我的羊
[00:11:31.080 --> 00:11:34.840]  所以耶穌就重新把教會領導
[00:11:34.840 --> 00:11:40.640]  領袖的職份再一次肯定彼得
[00:11:40.640 --> 00:11:41.880]  我們看看接下來說什麼呢
[00:11:41.880 --> 00:11:43.440]  第十七節
[00:11:43.440 --> 00:11:44.200]  第八節
[00:11:44.200 --> 00:11:45.400]  我時時在告訴你
[00:11:45.400 --> 00:11:47.360]  你年少的時候自己樹上帶子
[00:11:47.360 --> 00:11:48.040]  所以往來
[00:11:48.040 --> 00:11:50.040]  但年老的時候就要伸出手來
[00:11:50.040 --> 00:11:53.200]  別人要把你樹上帶你到不願意去的地方去
[00:11:53.200 --> 00:11:54.560]  這講什麼呢
[00:11:54.560 --> 00:11:56.360]  十九節給我們解釋了
[00:11:56.360 --> 00:11:57.400]  十九節
[00:11:57.400 --> 00:12:01.360]  耶穌說這話是指說彼得要怎樣使榮耀神
[00:12:01.360 --> 00:12:04.240]  說了這話對他說你跟從我吧
[00:12:04.240 --> 00:12:08.640]  講完說把教會領導的職份恢復在彼得身上以後
[00:12:08.640 --> 00:12:11.080]  然後告訴他你將來會爲我的緣故
[00:12:11.080 --> 00:12:14.280]  要爲我訓道來榮耀我
[00:12:14.280 --> 00:12:16.680]  但是無論如何你都要來做什麼
[00:12:16.680 --> 00:12:18.880]  來跟從我
[00:12:18.880 --> 00:12:22.640]  所以今天早上我們從耶穌和彼得這段對話裏面
[00:12:22.640 --> 00:12:28.440]  我們再一次來重新認識耶穌對彼得的愛
[00:12:28.440 --> 00:12:33.240]  也讓彼得重新再一次體會耶穌那愛到底的愛
[00:12:33.240 --> 00:12:34.880]  約翰福音第十三章第一節所講的
[00:12:34.880 --> 00:12:36.840]  到底什麼樣的那個愛
[00:12:36.840 --> 00:12:38.640]  有三方面我們一起來思想
[00:12:38.640 --> 00:12:39.560]  首先第一
[00:12:39.560 --> 00:12:40.960]  我想耶穌對彼得說什麼
[00:12:40.960 --> 00:12:42.440]  你雖然曾自大
[00:12:42.440 --> 00:12:45.560]  但是我耶穌完全接納你
[00:12:45.560 --> 00:12:46.320]  阿門
[00:12:46.320 --> 00:12:48.160]  告訴完彼得說你雖然曾經自大
[00:12:48.160 --> 00:12:52.600]  但耶穌完全接納你
[00:12:52.600 --> 00:12:57.880]  我想在所有門徒當中可以說最自大自誇的
[00:12:57.880 --> 00:12:59.840]  非彼得默數了
[00:12:59.840 --> 00:13:02.520]  無論耶穌問什麼問題他總是有答案
[00:13:02.520 --> 00:13:06.120]  好幾次答錯了還被耶穌極度責備
[00:13:06.120 --> 00:13:06.560]  對不對
[00:13:06.560 --> 00:13:07.360]  有一次答對了
[00:13:07.360 --> 00:13:08.440]  耶穌說不是你答的
[00:13:08.440 --> 00:13:10.760]  是天父指示給你的
[00:13:10.760 --> 00:13:14.200]  所以你看把這個自大自誇到這種地步
[00:13:14.200 --> 00:13:17.160]  所以有一次當耶穌記錄在喫完最後晚餐的時候
[00:13:17.160 --> 00:13:18.320]  已經很清楚告訴他
[00:13:18.320 --> 00:13:20.280]  你們當中有一個人要出賣我
[00:13:20.280 --> 00:13:21.200]  我要被釘死
[00:13:21.200 --> 00:13:23.560]  在十字架上第三天從此你復活
[00:13:23.560 --> 00:13:25.640]  然後這位大嘴巴的彼得說什麼呢
[00:13:25.640 --> 00:13:27.720]  路加福音第二十二章三十三節
[00:13:27.720 --> 00:13:28.280]  他說什麼
[00:13:28.280 --> 00:13:28.960]  他彼得說
[00:13:28.960 --> 00:13:29.440]  諸啊
[00:13:29.440 --> 00:13:32.040]  我是就是與你同下了監牢裏面
[00:13:32.040 --> 00:13:33.440]  同你同受死
[00:13:33.440 --> 00:13:35.160]  也是甘心的
[00:13:35.160 --> 00:13:36.040]  耶穌說什麼
[00:13:36.040 --> 00:13:38.240]  彼得我告訴你
[00:13:38.240 --> 00:13:39.920]  今天的雞還沒有叫
[00:13:39.920 --> 00:13:44.240]  你要三次不認得我
[00:13:44.240 --> 00:13:45.000]  彼得還說
[00:13:45.000 --> 00:13:46.160]  這種人雖然離開你
[00:13:46.160 --> 00:13:47.080]  我總不離開你
[00:13:47.080 --> 00:13:48.120]  我永遠不離開你
[00:13:48.120 --> 00:13:49.920]  你看這個叫到什麼地步呢
[00:13:49.920 --> 00:13:51.400]  真的是我們這樣說
[00:13:51.400 --> 00:13:56.080]  你自誇自大的越大
[00:13:56.080 --> 00:13:58.080]  你就跌得越慘
[00:13:58.080 --> 00:13:59.880]  摔得越痛
[00:13:59.880 --> 00:14:02.960]  我想肯定彼得他沒有聽到的鎖龍門王
[00:14:02.960 --> 00:14:03.880]  最有智慧的鎖龍門王
[00:14:03.880 --> 00:14:06.560]  在這篇書第四六章十八節所講的話
[00:14:06.560 --> 00:14:07.840]  第四六章十八節說什麼呢
[00:14:07.840 --> 00:14:09.320]  驕傲造什麼
[00:14:09.320 --> 00:14:10.960]  敗壞與先
[00:14:10.960 --> 00:14:14.240]  狂心在跌倒之前
[00:14:14.240 --> 00:14:16.600]  這是爲什麼耶穌要他們學習他的樣式
[00:14:16.600 --> 00:14:19.320]  我心裏柔和謙卑
[00:14:19.320 --> 00:14:20.960]  沒想到跟隨耶穌的彼得
[00:14:20.960 --> 00:14:23.040]  卻是如此的驕傲自大
[00:14:23.040 --> 00:14:24.840]  你想想看你過去
[00:14:24.840 --> 00:14:26.480]  在你的人生道路上
[00:14:26.480 --> 00:14:29.240]  是否曾經因爲自大的緣故
[00:14:29.240 --> 00:14:30.800]  你跌倒了
[00:14:30.800 --> 00:14:34.040]  因爲自誇的緣故你摔得很痛
[00:14:34.040 --> 00:14:35.840]  但是你不要忘記
[00:14:35.840 --> 00:14:38.320]  耶穌他完全的接納你
[00:14:38.320 --> 00:14:40.360]  但你願意來到他的面前
[00:14:40.360 --> 00:14:42.920]  他還是完全接納你
[00:14:42.920 --> 00:14:45.520]  只要你仍然對他有這一份愛心
[00:14:45.520 --> 00:14:46.160]  這是第一
[00:14:46.160 --> 00:14:48.600]  彼得重新認識耶穌的一方面
[00:14:48.600 --> 00:14:49.440]  第二呢
[00:14:49.440 --> 00:14:51.760]  你雖然曾經失敗
[00:14:51.760 --> 00:14:52.280]  但是呢
[00:14:52.280 --> 00:14:53.000]  耶穌對他說
[00:14:53.000 --> 00:14:54.120]  我還要使用你
[00:14:54.120 --> 00:14:56.280]  告訴你雖然曾經失敗
[00:14:56.280 --> 00:15:01.600]  但耶穌還要使用你
[00:15:01.600 --> 00:15:02.800]  所以我們看到彼得
[00:15:02.800 --> 00:15:04.240]  真的因爲自大自誇的緣故
[00:15:04.240 --> 00:15:05.320]  他真的失敗
[00:15:05.320 --> 00:15:09.400]  而且真的失敗得非常非常的慘
[00:15:09.400 --> 00:15:11.640]  在耶穌最需要他的時候
[00:15:11.640 --> 00:15:13.400]  他竟然不是在觀長面前
[00:15:13.400 --> 00:15:14.480]  而是在這些僕人
[00:15:14.480 --> 00:15:16.120]  在這些普通人面前
[00:15:16.120 --> 00:15:19.840]  三次不認耶穌基督
[00:15:19.840 --> 00:15:22.800]  你看他不認耶穌基督到什麼程度呢
[00:15:22.800 --> 00:15:25.400]  他竟然奏主
[00:15:25.400 --> 00:15:29.120]  所以他不認識這位曾經愛他
[00:15:29.120 --> 00:15:31.840]  他跟隨三年半的耶穌
[00:15:31.840 --> 00:15:33.480]  那我們看看路加福音
[00:15:33.480 --> 00:15:35.960]  路加也是非常非常細膩的一個人
[00:15:35.960 --> 00:15:37.760]  他就特別在福音書裏面
[00:15:37.760 --> 00:15:39.120]  馬太瑪和路加約翰
[00:15:39.120 --> 00:15:44.520]  就路加描述耶穌基督對彼得三次不認祖的反應是什麼
[00:15:44.520 --> 00:15:46.520]  我們來看看路加福音第二十二章
[00:15:46.520 --> 00:15:48.080]  六十一節和六十二節
[00:15:48.080 --> 00:15:50.120]  這裏說主轉過身來
[00:15:50.120 --> 00:15:51.360]  是彼得三次不認祖以後
[00:15:51.360 --> 00:15:55.040]  主轉過身來看彼得
[00:15:55.040 --> 00:16:00.040]  這一看彼得就馬上想起耶穌基督對他所說的話
[00:16:00.040 --> 00:16:03.920]  今日雞叫魚仙你要三次不認我
[00:16:03.920 --> 00:16:05.480]  然後六十二節
[00:16:05.480 --> 00:16:07.080]  很短的一句話
[00:16:07.080 --> 00:16:09.320]  你可以想象當時彼得的心情
[00:16:09.320 --> 00:16:13.440]  他就出去痛苦
[00:16:13.440 --> 00:16:14.200]  我非常好奇
[00:16:14.200 --> 00:16:15.280]  每次讀到這裏就想說
[00:16:15.280 --> 00:16:20.800]  到底耶穌基督以什麼眼光轉過來看彼得呢
[00:16:20.800 --> 00:16:22.560]  會不會是一個帶着諷刺的眼光
[00:16:22.560 --> 00:16:24.040]  我早就告訴你了
[00:16:24.040 --> 00:16:25.320]  你偏偏不聽
[00:16:25.320 --> 00:16:27.240]  我早就告訴你了
[00:16:27.240 --> 00:16:29.120]  我想可能不是吧
[00:16:29.120 --> 00:16:30.280]  可能第二種呢
[00:16:30.280 --> 00:16:31.480]  責備的眼光
[00:16:31.480 --> 00:16:33.440]  你就是大嘴巴愛自誇的人
[00:16:33.440 --> 00:16:35.800]  活該
[00:16:35.800 --> 00:16:37.560]  我想也不是
[00:16:37.560 --> 00:16:40.160]  我想耶穌轉過身來看彼得的時候
[00:16:40.160 --> 00:16:44.880]  還是帶着溫柔慈祥充滿憐憫的眼光
[00:16:44.880 --> 00:16:46.960]  告訴他說
[00:16:46.960 --> 00:16:50.560]  我明白你的苦境
[00:16:50.560 --> 00:16:52.760]  我明白你的軟弱
[00:16:52.760 --> 00:16:55.040]  沒關係
[00:16:55.040 --> 00:16:57.200]  我想如果耶穌是以第一種眼光
[00:16:57.200 --> 00:16:58.480]  第二種眼光看彼得的話
[00:16:58.480 --> 00:16:59.360]  彼得可能好受一點
[00:16:59.360 --> 00:17:00.800]  我是活該的嘛
[00:17:00.800 --> 00:17:01.640]  對不對
[00:17:01.640 --> 00:17:02.920]  我這麼自大自誇
[00:17:02.920 --> 00:17:05.960]  我如此的不論耶穌就是活該的
[00:17:05.960 --> 00:17:08.440]  但是耶穌用第三種眼光看他
[00:17:08.440 --> 00:17:10.320]  溫柔慈祥帶有憐憫
[00:17:10.320 --> 00:17:11.840]  看他真的受不了
[00:17:11.840 --> 00:17:14.280]  所以說他出去就痛苦
[00:17:14.280 --> 00:17:17.840]  我怎麼如此糟糕啊
[00:17:17.840 --> 00:17:20.040]  這位這麼愛我
[00:17:20.040 --> 00:17:22.160]  跟隨他三年半的耶穌
[00:17:22.160 --> 00:17:23.840]  在這個最緊要的關頭
[00:17:23.840 --> 00:17:25.320]  需要一點精神上的支持
[00:17:25.320 --> 00:17:28.880]  我卻竟然不認他
