
[00:00:00.000 --> 00:00:04.000]  多謝林牧師讓我有機會跟大家一起去敬拜
[00:03:37.000 --> 00:03:40.000]  我們才覺得你真的有心
[00:03:40.000 --> 00:03:43.000]  不知為何我們畫的線就是我叫的 我提出的
[00:03:43.000 --> 00:03:45.000]  無論你是買的還是做的
[00:03:45.000 --> 00:03:49.000]  我都說叫先買 叫先做
[00:03:49.000 --> 00:03:53.000]  而且女士對家務通常都謹慎細心
[00:03:53.000 --> 00:03:57.000]  我們男人有段古是沒有痛苦的
[00:03:57.000 --> 00:03:59.000]  粗心大意
[00:03:59.000 --> 00:04:01.000]  我太太都這樣罵我的
[00:04:01.000 --> 00:04:05.000]  「執下啦 院長 你真係好核突呀」
[00:04:05.000 --> 00:04:07.000]  今早起床才跟我梳頭
[00:04:07.000 --> 00:04:08.000]  她往我後面拾起
[00:04:08.000 --> 00:04:11.000]  我說算了 我賣藝不賣身
[00:04:11.000 --> 00:04:15.000]  我不是靠造型的
[00:04:15.000 --> 00:04:17.000]  有次都是這樣
[00:04:17.000 --> 00:04:20.000]  有次我跟她一起去吃早餐
[00:04:20.000 --> 00:04:22.000]  她說我真是受不了
[00:04:22.000 --> 00:04:25.000]  你越老越糟糕 越老越核突
[00:04:25.000 --> 00:04:27.000]  我說不要這樣踩我
[00:04:27.000 --> 00:04:28.000]  我說你這樣踩我
[00:04:28.000 --> 00:04:31.000]  我只是在踩自己的品味
[00:04:31.000 --> 00:04:34.000]  是你選擇的 你明不明
[00:04:34.000 --> 00:04:36.000]  她不出聲 隔了一會
[00:04:36.000 --> 00:04:38.000]  她說我不是沒有品味
[00:04:38.000 --> 00:04:41.000]  我是重口味
[00:04:41.000 --> 00:04:44.000]  這個就是我兩夫妻
[00:04:44.000 --> 00:04:47.000]  久不久我們就要做這些事
[00:04:47.000 --> 00:04:51.000]  於是男人做事粗心大意
[00:04:51.000 --> 00:04:55.000]  於是要求底下我們做
[00:04:55.000 --> 00:04:58.000]  男人要麼就馬虎 要麼就隨便
[00:04:58.000 --> 00:05:00.000]  其實對於女士來說
[00:05:00.000 --> 00:05:02.000]  你做什麼都不達標
[00:05:02.000 --> 00:05:04.000]  我們永不達標
[00:05:04.000 --> 00:05:06.000]  於是在這樣的過程當中
[00:05:06.000 --> 00:05:09.000]  你看不看到大家都沒有人
[00:05:09.000 --> 00:05:11.000]  大家都失望
[00:05:11.000 --> 00:05:14.000]  太太又覺得我們不盡心
[00:05:14.000 --> 00:05:17.000]  我們又覺得你很煩
[00:05:17.000 --> 00:05:19.000]  很有趣的
[00:05:19.000 --> 00:05:23.000]  當你覺得不被關愛的時候
[00:05:23.000 --> 00:05:25.000]  你很想的就是
[00:05:25.000 --> 00:05:28.000]  讓我知道你不開心
[00:05:28.000 --> 00:05:30.000]  但你用什麼方式呢
[00:05:30.000 --> 00:05:34.000]  人性就是埋怨 囉嗦
[00:05:34.000 --> 00:05:36.000]  當你埋怨你囉嗦
[00:05:36.000 --> 00:05:37.000]  我就覺得很煩
[00:05:37.000 --> 00:05:39.000]  於是我媲美你
[00:05:39.000 --> 00:05:42.000]  我媲美你 你就更怒氣就罵
[00:05:42.000 --> 00:05:44.000]  當你罵 當你埋怨
[00:05:44.000 --> 00:05:45.000]  我就兩招
[00:05:45.000 --> 00:05:48.000]  一是反唇雙擊跟你罵過
[00:05:48.000 --> 00:05:51.000]  另一招就是男人常用兼很厲害的
[00:05:51.000 --> 00:05:53.000]  你知不知道
[00:05:53.000 --> 00:05:55.000]  深海潛行
[00:05:55.000 --> 00:05:58.000]  我們看不到聽不到
[00:05:58.000 --> 00:06:00.000]  你聽不聽到這件事
[00:06:00.000 --> 00:06:02.000]  這是一個惡性循環
[00:06:02.000 --> 00:06:04.000]  當你覺得不開心
[00:06:04.000 --> 00:06:05.000]  你很想我關注
[00:06:05.000 --> 00:06:07.000]  可惜你用就是埋怨指責
[00:06:07.000 --> 00:06:11.000]  然後我沒有留意到
[00:06:11.000 --> 00:06:12.000]  你為什麼埋怨 為什麼指責
[00:06:12.000 --> 00:06:14.000]  於是我退後一點避
[00:06:14.000 --> 00:06:15.000]  我越退後一點避
[00:06:15.000 --> 00:06:16.000]  你越覺得不被關心
[00:06:16.000 --> 00:06:18.000]  你越避不被肯定
[00:06:18.000 --> 00:06:21.000]  於是你又再升級 再生氣一點
[00:06:21.000 --> 00:06:25.000]  在心理學我們叫這些做以困難解決困難
[00:06:25.000 --> 00:06:27.000]  你打算用來解決困難的方式
[00:06:27.000 --> 00:06:29.000]  是增加你更大的困難
[00:06:29.000 --> 00:06:31.000]  我們捆雪球在這裡
[00:06:31.000 --> 00:06:33.000]  於是落到去我們的誤會
[00:06:33.000 --> 00:06:37.000]  落到去我們的失望
[00:06:37.000 --> 00:06:38.000]  大家都不開心
[00:06:38.000 --> 00:06:40.000]  於是我開始不再信任
[00:06:40.000 --> 00:06:42.000]  我猜疑我指責我疏離
[00:06:42.000 --> 00:06:45.000]  你一開聲我就覺得你是挑戰
[00:06:45.000 --> 00:06:48.000]  我回應你就覺得我挑剔
[00:06:48.000 --> 00:06:50.000]  落到去就是這個情況
[00:06:50.000 --> 00:06:56.000]  終於我們真的在家裡這麼近那麼遠
[00:06:56.000 --> 00:06:58.000]  終於我們的心是越來越遙遠
[00:06:58.000 --> 00:07:01.000]  這個是我發覺常常一個
[00:07:01.000 --> 00:07:05.000]  很不幸也不必要的誤會
[00:07:05.000 --> 00:07:08.000]  但是再仔細想為什麼會這樣
[00:07:08.000 --> 00:07:10.000]  其實更深的根源
[00:07:10.000 --> 00:07:13.000]  是因為這個困局在我們裡頭
[00:07:13.000 --> 00:07:17.000]  是因為自私 因為自我
[00:07:17.000 --> 00:07:21.000]  我想每對夫婦結婚都不想這樣的
[00:07:21.000 --> 00:07:24.000]  每對結婚都是選一個相愛親密
[00:07:24.000 --> 00:07:26.000]  我絕對不相信你們當中
[00:07:26.000 --> 00:07:28.000]  有任何一位是偉大到
[00:07:28.000 --> 00:07:31.000]  選一個自難啃 自惡啃的
[00:07:31.000 --> 00:07:32.000]  嫁了他 娶了他
[00:07:32.000 --> 00:07:33.000]  讓他不用再害人
[00:07:33.000 --> 00:07:36.000]  為人類的幸福作出貢獻
[00:07:36.000 --> 00:07:38.000]  對不對
[00:07:38.000 --> 00:07:42.000]  每個夫婦都是選開心的夾
[00:07:42.000 --> 00:07:45.000]  你沒有那麼偉大
[00:07:45.000 --> 00:07:48.000]  既然選開心 選夾的
[00:07:48.000 --> 00:07:53.000]  為什麼落到如此的地步
[00:07:53.000 --> 00:07:57.000]  真正的根源是人性當中那種自私
[00:07:57.000 --> 00:08:00.000]  那種自我 那種固執
[00:08:00.000 --> 00:08:03.000]  很多時候我們家裡的爭吵
[00:08:03.000 --> 00:08:04.000]  不是為了一件事
[00:08:04.000 --> 00:08:07.000]  是為了誰說了算
[00:08:07.000 --> 00:08:09.000]  很多時候我們想事情的方式
[00:08:09.000 --> 00:08:11.000]  是從自己的角度去理解
[00:08:11.000 --> 00:08:12.000]  事物是從自己的觀點
[00:08:12.000 --> 00:08:15.000]  我們不肯退讓 不肯包容
[00:08:15.000 --> 00:08:17.000]  於是我偏激我自我
[00:08:17.000 --> 00:08:19.000]  我凡事虛盡 反轉之道
[00:08:19.000 --> 00:08:25.000]  不說了 事事都要雙贏
[00:08:25.000 --> 00:08:28.000]  我不管你多傷 最近我要贏
[00:08:28.000 --> 00:08:31.000]  你明白那個感覺嗎
[00:08:31.000 --> 00:08:33.000]  所以當我堅持
[00:08:33.000 --> 00:08:35.000]  當我以自己的觀點共存亡
[00:08:35.000 --> 00:08:37.000]  當要有你沒有我
[00:08:37.000 --> 00:08:40.000]  或者有我沒有你的時候
[00:08:40.000 --> 00:08:43.000]  當我一定堅持要用我的方式
[00:08:43.000 --> 00:08:45.000]  去處理解決問題的時候
[00:08:45.000 --> 00:08:47.000]  其實我們還有多少空間可以相愛
[00:08:47.000 --> 00:08:50.000]  我們的婚姻會快樂嗎
[00:08:50.000 --> 00:08:57.000]  那個悲劇是夫妻明明相愛千簡萬簡
[00:08:57.000 --> 00:09:02.000]  結婚之後有無數的誤會和矛盾
[00:09:02.000 --> 00:09:04.000]  父母明明是愛子女
[00:09:04.000 --> 00:09:09.000]  但卻可惜有無數的代溝隔膜
[00:09:09.000 --> 00:09:12.000]  我受的是心理學訓練
[00:09:12.000 --> 00:09:16.000]  心理學裡其實有很多很有力
[00:09:16.000 --> 00:09:18.000]  很有效的方式
[00:09:18.000 --> 00:09:20.000]  幫助人明白自己
[00:09:20.000 --> 00:09:23.000]  知道正在面對真正的問題是什麼
[00:09:23.000 --> 00:09:25.000]  但面對人性的陰暗
[00:09:25.000 --> 00:09:27.000]  面對人性的自我
[00:09:27.000 --> 00:09:31.000]  我們仍然很無奈
[00:09:31.000 --> 00:09:34.000]  我不做 是不喜歡
[00:09:34.000 --> 00:09:37.000]  我是堅持
[00:09:37.000 --> 00:09:41.000]  我們做婚姻輔導明明是
[00:09:41.000 --> 00:09:43.000]  我這樣看我做了三十年
[00:09:43.000 --> 00:09:47.000]  最困難最無奈的不是怎樣解決
[00:09:47.000 --> 00:09:51.000]  我們有方法教夫婦怎樣溝通解決問題
[00:09:51.000 --> 00:09:52.000]  建立恩愛
[00:09:52.000 --> 00:09:57.000]  但是很多時候問題不是不懂得怎樣做
[00:09:57.000 --> 00:10:00.000]  而是我不肯做
[00:10:00.000 --> 00:10:01.000]  不是沒有解決
[00:10:01.000 --> 00:10:03.000]  而是我不願意解決
[00:10:03.000 --> 00:10:05.000]  是不是
[00:10:05.000 --> 00:10:06.000]  有時候我們無奈
[00:10:06.000 --> 00:10:08.000]  有時候夫婦都很無奈
[00:10:08.000 --> 00:10:11.000]  我努力我配偶不願意配合
[00:10:11.000 --> 00:10:15.000]  我想解決但是配偶仍然堅持
[00:10:15.000 --> 00:10:17.000]  婚愛情不一定是配偶不好
[00:10:17.000 --> 00:10:20.000]  不一定是配偶不好
[00:10:20.000 --> 00:10:24.000]  更重要的原因是我們自我
[00:10:24.000 --> 00:10:26.000]  我們裡頭的罪性
[00:10:26.000 --> 00:10:28.000]  我們的污穢
[00:10:28.000 --> 00:10:30.000]  那種我喜歡怎樣就怎樣
[00:10:30.000 --> 00:10:34.000]  這種人性的陰暗
[00:10:34.000 --> 00:10:36.000]  我見過不少個案
[00:10:36.000 --> 00:10:39.000]  我見過有人甚至
[00:10:39.000 --> 00:10:42.000]  他的婚愛情對象是家裡的菲傭
[00:10:42.000 --> 00:10:44.000]  沒有性別歧視
[00:10:44.000 --> 00:10:46.000]  沒有歧視
[00:10:46.000 --> 00:10:48.000]  太太心理不平衡
[00:10:48.000 --> 00:10:50.000]  因為很小心
[00:10:50.000 --> 00:10:52.000]  選菲傭不是選OL
[00:10:52.000 --> 00:10:54.000]  是選O嫻
[00:10:54.000 --> 00:10:57.000]  你知道什麼是O嫻
[00:10:57.000 --> 00:10:58.000]  O是英文
[00:10:58.000 --> 00:11:00.000]  嫻是客家話
[00:11:00.000 --> 00:11:01.000]  我都不太知道
[00:11:01.000 --> 00:11:02.000]  是鄉下話
[00:11:02.000 --> 00:11:04.000]  總之找個嫻給他
[00:11:04.000 --> 00:11:05.000]  還要O的
[00:11:05.000 --> 00:11:07.000]  但是心理不平衡
[00:11:07.000 --> 00:11:09.000]  為什麼會發生呢
[00:11:09.000 --> 00:11:10.000]  沒有理由
[00:11:10.000 --> 00:11:14.000]  但是人的罪性
[00:11:14.000 --> 00:11:15.000]  人內心的陰暗
[00:11:15.000 --> 00:11:17.000]  就是不屬於自己的東西
[00:11:17.000 --> 00:11:20.000]  不應該的東西就覺得正
[00:11:20.000 --> 00:11:22.000]  聖經很清楚說
[00:11:22.000 --> 00:11:24.000]  偷來的水是甜的
[00:11:24.000 --> 00:11:26.000]  偷吃的餅是好吃的
[00:11:26.000 --> 00:11:28.000]  正正式任你吃
[00:11:28.000 --> 00:11:29.000]  你不是吃的
[00:11:29.000 --> 00:11:33.000]  人生不是落在這些悲劇裡頭
[00:11:35.000 --> 00:11:37.000]  當我們這樣的時候
[00:11:37.000 --> 00:11:38.000]  婚姻是不會快樂
[00:11:38.000 --> 00:11:39.000]  人生是不會快樂
[00:11:39.000 --> 00:11:41.000]  於是我就去問
[00:11:41.000 --> 00:11:44.000]  什麼是真正的出路
[00:11:44.000 --> 00:11:46.000]  我甚至做輔導
[00:11:46.000 --> 00:11:48.000]  我都不覺得輔導是出路
[00:11:48.000 --> 00:11:52.000]  我甚至心理學的研究
[00:11:52.000 --> 00:11:54.000]  我都不覺得那裡能給出路
[00:11:54.000 --> 00:11:58.000]  我們可以封死
[00:11:58.000 --> 00:11:59.000]  封閉在這裡
[00:11:59.000 --> 00:12:03.000]  什麼是可以幫我們跳出這種的幽暗
[00:12:03.000 --> 00:12:07.000]  什麼可以幫我們找到人生真正的幸福
[00:12:07.000 --> 00:12:09.000]  不如我們一起讀一段經文
[00:12:09.000 --> 00:12:13.000]  約翰一書四章七到十二節
[00:12:13.000 --> 00:12:15.000]  我們一起讀好不好
[00:12:15.000 --> 00:12:16.000]  第七節
[00:12:16.000 --> 00:12:18.000]  我們要彼此相愛
[00:12:18.000 --> 00:12:21.000]  因為愛是從神來的
[00:12:21.000 --> 00:12:24.000]  凡有愛的都是由神而生
[00:12:24.000 --> 00:12:26.000]  並且認識神
[00:12:26.000 --> 00:12:28.000]  沒有愛的就不認識神
[00:12:28.000 --> 00:12:30.000]  因為神就是愛
[00:12:30.000 --> 00:12:34.000]  神差他獨一的兒子到世上來
[00:12:34.000 --> 00:12:37.000]  使我們藉著他得生命
[00:12:37.000 --> 00:12:41.000]  因此神對我們的愛就顯明了
[00:12:41.000 --> 00:12:43.000]  不是我們愛神
[00:12:43.000 --> 00:12:45.000]  而是神愛我們
[00:12:45.000 --> 00:12:49.000]  差他的兒子為我們的罪作了贖罪制
[00:12:49.000 --> 00:12:51.000]  這就是愛
[00:12:51.000 --> 00:12:52.000]  親愛的
[00:12:52.000 --> 00:12:54.000]  既然神這樣愛我們
[00:12:54.000 --> 00:12:57.000]  我們也要彼此相愛
[00:12:57.000 --> 00:12:59.000]  從來沒有人見過神
[00:12:59.000 --> 00:13:01.000]  我們若彼此相愛
[00:13:01.000 --> 00:13:04.000]  神就住在我們裡面
[00:13:04.000 --> 00:13:06.000]  他的愛在我們裡面
[00:13:06.000 --> 00:13:08.000]  得以圓滿了
[00:13:08.000 --> 00:13:12.000]  上帝很清楚的告訴我們
[00:13:12.000 --> 00:13:17.000]  上帝的心意是期望人的關係
[00:13:17.000 --> 00:13:19.000]  是彼此相愛
[00:13:19.000 --> 00:13:21.000]  其實上帝對婚姻
[00:13:21.000 --> 00:13:24.000]  上帝對家庭原本建立的目的
[00:13:24.000 --> 00:13:26.000]  Blue Pin的原意
[00:13:26.000 --> 00:13:29.000]  我們很記得的 創世紀
[00:13:29.000 --> 00:13:31.000]  上帝做男做女
[00:13:31.000 --> 00:13:34.000]  是他們骨中的骨 肉中的肉
[00:13:34.000 --> 00:13:37.000]  你聽不聽到那種骨肉之親
[00:13:37.000 --> 00:13:40.000]  上帝對婚姻家庭的期望
[00:13:40.000 --> 00:13:42.000]  就是那種骨肉之親
[00:13:42.000 --> 00:13:43.000]  然後你看聖經
[00:13:43.000 --> 00:13:46.000]  幾節經文裡又重重複複
[00:13:46.000 --> 00:13:47.000]  重重複複
[00:13:47.000 --> 00:13:48.000]  不怕沉氣
[00:13:48.000 --> 00:13:50.000]  我們要彼此相愛
[00:13:50.000 --> 00:13:51.000]  我們也要彼此相愛
[00:13:51.000 --> 00:13:52.000]  我們若彼此相愛
[00:13:52.000 --> 00:13:54.000]  神就在我們裡面
[00:13:54.000 --> 00:13:58.000]  祂的愛在我們裡面就得以圓滿了
[00:13:58.000 --> 00:14:01.000]  上帝不斷重複的提醒我們
[00:14:01.000 --> 00:14:04.000]  上帝對人與人之間的心意
[00:14:04.000 --> 00:14:07.000]  夫妻的心意 家庭的心意
[00:14:07.000 --> 00:14:10.000]  是要我們彼此相愛
[00:14:10.000 --> 00:14:13.000]  為什麼這麼重要?
[00:14:13.000 --> 00:14:16.000]  因為當我們有神的愛
[00:14:16.000 --> 00:14:18.000]  而這個愛是從神而來
[00:14:18.000 --> 00:14:21.000]  我們的生命就可以圓滿
[00:14:21.000 --> 00:14:25.000]  當我們能夠生活在神的愛當中
[00:14:25.000 --> 00:14:28.000]  我們的生命就美滿
[00:14:28.000 --> 00:14:30.000]  親愛的我們要彼此相愛
[00:14:30.000 --> 00:14:33.000]  因為愛是從神來的
[00:14:33.000 --> 00:14:35.000]  凡有愛的都是由神而生
[00:14:35.000 --> 00:14:37.000]  並且認識神
[00:14:37.000 --> 00:14:39.000]  從來沒有人見過神的
[00:14:39.000 --> 00:14:41.000]  我們若彼此相愛
[00:14:41.000 --> 00:14:42.000]  神就住在我們裡頭
[00:14:42.000 --> 00:14:48.000]  祂的愛在我們裡面得以圓滿了
[00:14:48.000 --> 00:14:50.000]  說的是什麼?
[00:14:50.000 --> 00:14:52.000]  說的是上帝就是愛
[00:14:52.000 --> 00:14:53.000]  說的是上帝就是愛我們
[00:14:53.000 --> 00:14:55.000]  上帝期望我們相愛
[00:14:55.000 --> 00:14:58.000]  上帝很抽象的
[00:14:58.000 --> 00:15:01.000]  上帝高超而抽象
[00:15:01.000 --> 00:15:03.000]  但是上帝當和你和我
[00:15:03.000 --> 00:15:05.000]  上帝和人同行交往的時候
[00:15:05.000 --> 00:15:07.000]  卻是具體而真實
[00:15:07.000 --> 00:15:10.000]  就是上帝愛我們
[00:15:10.000 --> 00:15:13.000]  當我們能夠經歷上帝的愛
[00:15:13.000 --> 00:15:16.000]  我們就會更深經歷祂
[00:15:16.000 --> 00:15:18.000]  我們經歷了上帝
[00:15:18.000 --> 00:15:19.000]  經歷了上帝
[00:15:19.000 --> 00:15:21.000]  我們更懂得彼此相愛
[00:15:21.000 --> 00:15:23.000]  我們彼此相愛的時候
[00:15:23.000 --> 00:15:26.000]  更活現上帝在我們當中
[00:15:26.000 --> 00:15:30.000]  這就是上帝對我們的愛
[00:15:30.000 --> 00:15:33.000]  所以相愛如此重要
[00:15:33.000 --> 00:15:35.000]  當我們活在上帝的愛中
[00:15:35.000 --> 00:15:39.000]  我們自然就懂得克制埋怨
[00:15:39.000 --> 00:15:41.000]  彼此陪伴欣賞
[00:15:41.000 --> 00:15:43.000]  我們體諒接納
[00:15:43.000 --> 00:15:45.000]  我們夫妻尊敬互助
[00:15:45.000 --> 00:15:49.000]  我們自然就有份美滿幸福
[00:15:49.000 --> 00:15:53.000]  彼此相愛我們就能夠享受
[00:15:53.000 --> 00:15:57.000]  婚姻中當然有摩擦
[00:15:57.000 --> 00:16:02.000]  所以婚姻中吵架是人生常態
[00:16:02.000 --> 00:16:04.000]  你可以問我
[00:16:04.000 --> 00:16:07.000]  你夫妻吵架嗎?
[00:16:07.000 --> 00:16:09.000]  我都要回答你
[00:16:09.000 --> 00:16:11.000]  我結婚38年
[00:16:11.000 --> 00:16:15.000]  我這38年真的沒有吵過架
[00:16:15.000 --> 00:16:18.000]  我真的沒有吵過架
[00:16:18.000 --> 00:16:21.000]  我們只是很激烈地溝通
[00:16:21.000 --> 00:16:24.000]  你明白我嗎?
[00:16:24.000 --> 00:16:26.000]  你搞錯專家
[00:16:26.000 --> 00:16:27.000]  專家就還專家
[00:16:27.000 --> 00:16:29.000]  扯火就還扯火
[00:16:29.000 --> 00:16:31.000]  一樣的
[00:16:31.000 --> 00:16:34.000]  但是我覺得專家還專家
[00:16:34.000 --> 00:16:37.000]  吵兩句有什麼奇怪
[00:16:37.000 --> 00:16:40.000]  但我覺得很不一樣的東西
[00:16:40.000 --> 00:16:42.000]  很不同的東西
[00:16:42.000 --> 00:16:46.000]  我和我太太都是屬於上帝的人
[00:16:46.000 --> 00:16:50.000]  我和我太太都體會過上帝的愛
[00:16:50.000 --> 00:16:53.000]  經驗過上帝的寬恕
[00:16:53.000 --> 00:16:55.000]  我從上帝的角度看
[00:16:55.000 --> 00:16:57.000]  我自己的時候都是不足
[00:16:57.000 --> 00:16:59.000]  都是不好的
[00:16:59.000 --> 00:17:03.000]  我憑什麼去做指責去做審判
[00:17:03.000 --> 00:17:08.000]  我都是一個經歷上帝寬恕的人
[00:17:08.000 --> 00:17:12.000]  我憑什麼去說你
[00:17:12.000 --> 00:17:18.000]  當我去接納上帝對我的恩典和改變的時候
[00:17:18.000 --> 00:17:20.000]  我們真的會吵架
[00:17:20.000 --> 00:17:22.000]  我們久不久過幾招
[00:17:22.000 --> 00:17:26.000]  但我們不會累積成怨恨
[00:17:26.000 --> 00:17:30.000]  謙卑下來看到自己更多的不是
[00:17:30.000 --> 00:17:32.000]  我欠缺的更多
[00:17:32.000 --> 00:17:36.000]  我憑什麼去追討和指責
[00:17:36.000 --> 00:17:40.000]  所以罵完兩句 一會兒就沒有了
[00:17:40.000 --> 00:17:46.000]  這個我覺得是在主裡經歷完上帝的愛的不同
[00:17:46.000 --> 00:17:49.000]  於是夫妻相愛 相伴相隨
[00:17:49.000 --> 00:17:52.000]  每天就是祝福 每天就是享受
[00:17:52.000 --> 00:17:55.000]  去年開始我的眼睛不知為什麼
[00:17:55.000 --> 00:17:57.000]  久不久看到閃光
[00:17:57.000 --> 00:17:59.000]  不是看聖經有亮光
[00:17:59.000 --> 00:18:01.000]  不是看到閃光
[00:18:01.000 --> 00:18:05.000]  特別是睡覺一關燈都看到閃光
[00:18:05.000 --> 00:18:09.000]  跟太太陪我去看眼科醫生
[00:18:09.000 --> 00:18:13.000]  去看眼科醫生就滴擴大瞳孔
[00:18:13.000 --> 00:18:17.000]  照一輪照完就沒什麼大礙
[00:18:17.000 --> 00:18:20.000]  因為你老了
[00:18:20.000 --> 00:18:23.000]  你老了眼球變形
[00:18:23.000 --> 00:18:25.000]  就扯動視網膜
[00:18:25.000 --> 00:18:28.000]  扯動視網膜就會有感
[00:18:28.000 --> 00:18:31.000]  有些人嚴重視網膜脫落
[00:18:31.000 --> 00:18:33.000]  要用雷射做
[00:18:33.000 --> 00:18:36.000]  那怎麼辦 有什麼解救
[00:18:36.000 --> 00:18:38.000]  老了就沒得救
[00:18:38.000 --> 00:18:41.000]  我心想你給我點盼望
[00:18:41.000 --> 00:18:45.000]  我說沒得救
[00:18:45.000 --> 00:18:47.000]  他說你不要煲劇了
[00:18:47.000 --> 00:18:49.000]  不要打那麼多機
[00:18:49.000 --> 00:18:53.000]  我說我不煲劇我又不打機
[00:18:53.000 --> 00:18:56.000]  這樣就沒得救了
[00:18:56.000 --> 00:19:00.000]  不過我也有個壞習慣
[00:19:00.000 --> 00:19:03.000]  我有個壞習慣就是
[00:19:03.000 --> 00:19:06.000]  每天都花很多時間看美女
[00:19:06.000 --> 00:19:08.000]  如果真的不行
[00:19:08.000 --> 00:19:11.000]  那我唯有不看我老婆
[00:19:11.000 --> 00:19:14.000]  我太太在笑
[00:19:14.000 --> 00:19:15.000]  醫生也在笑
[00:19:15.000 --> 00:19:17.000]  他說你這樣也找到位置
[00:19:17.000 --> 00:19:19.000]  我真是服你了
[00:19:19.000 --> 00:19:21.000]  你明白我說什麼嗎
