
[00:00:00.000 --> 00:00:03.040]  有一首詩歌叫做《戀我如徵》
[00:01:56.200 --> 00:01:58.200]  它就不能成油
[00:01:58.200 --> 00:02:01.200]  你若不投葡萄入渣
[00:02:01.200 --> 00:02:04.200]  它就不能變成酒
[00:02:04.200 --> 00:02:07.200]  你若不煉拿達成膏
[00:02:07.200 --> 00:02:10.200]  它就不能留芬芳
[00:02:10.200 --> 00:02:11.200]  主
[00:02:11.200 --> 00:02:17.200]  我這人是否也要受你許可的牀上
[00:02:17.200 --> 00:02:22.200]  每次的打擊都是真利益
[00:02:22.200 --> 00:02:25.200]  因你所害的東西
[00:02:25.200 --> 00:02:28.200]  你以自己來代替
[00:02:28.200 --> 00:02:31.200]  這是最令我很感動
[00:02:31.200 --> 00:02:33.200]  也很悲慘的一首詩歌
[00:02:33.200 --> 00:02:35.200]  如果上帝說
[00:02:35.200 --> 00:02:38.200]  每一次打擊都是真利益的時候
[00:02:38.200 --> 00:02:41.200]  你上帝耶穌拿去的東西
[00:02:41.200 --> 00:02:44.200]  你就以自己來代替
[00:02:44.200 --> 00:02:45.200]  但是這句話
[00:02:45.200 --> 00:02:47.200]  成爲我們很多風浪當中人
[00:02:47.200 --> 00:02:49.200]  第一個的安慰
[00:02:49.200 --> 00:02:50.200]  很悲慘的一個情況
[00:02:50.200 --> 00:02:52.200]  但是很實在
[00:02:52.200 --> 00:02:54.200]  凡是耶穌所愛的人
[00:02:54.200 --> 00:03:00.200]  都會或多或少遇到嚴格的考驗
[00:03:00.200 --> 00:03:03.200]  經過考驗就可以見證耶穌
[00:03:03.200 --> 00:03:05.200]  爲耶穌所用
[00:03:05.200 --> 00:03:06.200]  再說一次
[00:03:06.200 --> 00:03:08.200]  凡是耶穌所愛的人
[00:03:08.200 --> 00:03:12.200]  或多或少一定會經過一些考驗
[00:03:12.200 --> 00:03:14.200]  經過考驗之後
[00:03:14.200 --> 00:03:19.200]  你可以見證耶穌爲他所用
[00:03:19.200 --> 00:03:21.200]  今天我就想用哥林多後書
[00:03:21.200 --> 00:03:22.200]  接下來的這一季
[00:03:22.200 --> 00:03:24.200]  我們都用哥林多後書
[00:03:24.200 --> 00:03:28.200]  雖然我們在《每日讀經》的7月就沒看到
[00:03:28.200 --> 00:03:30.200]  但是後來就會看到
[00:03:30.200 --> 00:03:31.200]  都在9月之前
[00:03:31.200 --> 00:03:33.200]  我們在哥林多後書的時候
[00:03:33.200 --> 00:03:36.200]  在保羅怎麼體會苦難
[00:03:36.200 --> 00:03:40.200]  從中我們學到一些功課
[00:03:40.200 --> 00:03:42.200]  今天我們會講哥林多後書
[00:03:42.200 --> 00:03:44.200]  一章三到七節
[00:03:44.200 --> 00:03:47.200]  題目就是患難中
[00:03:47.200 --> 00:03:50.200]  我們體會的功課
[00:03:50.200 --> 00:03:52.200]  是安慰
[00:03:52.200 --> 00:03:55.200]  當然很多時候患難中具體是什麼
[00:03:55.200 --> 00:03:56.200]  忍耐
[00:03:56.200 --> 00:03:58.200]  但是忍耐最後的背後
[00:03:58.200 --> 00:04:00.200]  要將這些忍耐成爲一個功課
[00:04:00.200 --> 00:04:02.200]  這是我們想看的
[00:04:02.200 --> 00:04:04.200]  我們一起讀一讀這段經文好不好
[00:04:04.200 --> 00:04:06.200]  哥林多後書一章三到七節
[00:04:06.200 --> 00:04:08.200]  我們找到一起讀
[00:04:08.200 --> 00:04:10.200]  讀的時候請留意
[00:04:10.200 --> 00:04:14.200]  數數在這五節裏有多少個安慰
[00:04:14.200 --> 00:04:16.200]  預備123來
[00:04:16.200 --> 00:04:20.200]  願重贊歸於我們的主耶穌基督的父神
[00:04:20.200 --> 00:04:23.200]  就是發慈悲的福
[00:04:23.200 --> 00:04:25.200]  賜各樣安慰的神
[00:04:25.200 --> 00:04:28.200]  我們在一切患難中
[00:04:28.200 --> 00:04:30.200]  祂就安慰我們
[00:04:30.200 --> 00:04:33.200]  叫我們能用神的安慰
[00:04:33.200 --> 00:04:38.200]  去安慰遭各樣患難的人
[00:04:38.200 --> 00:04:42.200]  我們既多受基督的輔佐
[00:04:42.200 --> 00:04:45.200]  就靠基督多得安慰
[00:04:45.200 --> 00:04:47.200]  我們受患難
[00:04:47.200 --> 00:04:50.200]  是爲叫你們得安慰
[00:04:50.200 --> 00:04:52.200]  得拯救
[00:04:52.200 --> 00:04:54.200]  我們得安慰
[00:04:54.200 --> 00:04:57.200]  也要是爲叫你們得安慰
[00:04:57.200 --> 00:05:05.200]  這安慰能叫你們忍受我們所受的那樣苦楚
[00:05:05.200 --> 00:05:10.200]  我們爲你們所存的盼望是確定的
[00:05:10.200 --> 00:05:14.200]  因爲知道你們既是同受苦楚
[00:05:14.200 --> 00:05:17.200]  就亦同得安慰
[00:05:17.200 --> 00:05:20.200]  有多少個安慰
[00:05:20.200 --> 00:05:22.200]  十還是九
[00:05:22.200 --> 00:05:24.200]  中文字是十個
[00:05:24.200 --> 00:05:26.200]  希列文是九個
[00:05:26.200 --> 00:05:28.200]  爲什麼呢
[00:05:28.200 --> 00:05:30.200]  因爲在文法上英文就有了
[00:05:30.200 --> 00:05:32.200]  中國就比較少
[00:05:32.200 --> 00:05:35.200]  就一個article
[00:05:35.200 --> 00:05:40.200]  其中第六節有一個安慰是沒有在出現原文
[00:05:40.200 --> 00:05:42.200]  但有一個article
[00:05:42.200 --> 00:05:44.200]  有一個東西告訴你
[00:05:44.200 --> 00:05:46.200]  這個是安慰字
[00:05:46.200 --> 00:05:48.200]  我們今天不是玩什麼文化
[00:05:48.200 --> 00:05:49.200]  我只是告訴你
[00:05:49.200 --> 00:05:53.200]  五節裏面有十個安慰是最重要的一個情況
[00:05:53.200 --> 00:05:55.200]  是這幾節裏面的主題
[00:05:55.200 --> 00:05:57.200]  所以本來就在患難裏面
[00:05:57.200 --> 00:05:59.200]  去看當中提醒我們
[00:05:59.200 --> 00:06:02.200]  有什麼功課可以學習
[00:06:02.200 --> 00:06:03.200]  一個安慰
[00:06:03.200 --> 00:06:04.200]  但是要這麼說
[00:06:04.200 --> 00:06:06.200]  請你爲我祈禱
[00:06:06.200 --> 00:06:07.200]  這一配信息
[00:06:07.200 --> 00:06:09.200]  我相信只有保羅
[00:06:09.200 --> 00:06:12.200]  或者經過大患難的弟兄姊妹可以上來說
[00:06:12.200 --> 00:06:14.200]  我意思是上來說
[00:06:14.200 --> 00:06:17.200]  不是一定要這樣去說
[00:06:17.200 --> 00:06:20.200]  就是說他那件患難的事情
[00:06:20.200 --> 00:06:23.200]  就已經是一個很生命的見證
[00:06:23.200 --> 00:06:26.200]  所以在裏面請大家紀念
[00:06:26.200 --> 00:06:28.200]  但按着聖經我都要分解在裏面
[00:06:28.200 --> 00:06:32.200]  既然十五節裏面有十個安慰
[00:06:32.200 --> 00:06:33.200]  安慰是一個很重要的字
[00:06:33.200 --> 00:06:35.200]  到底安慰是什麼意思呢
[00:06:35.200 --> 00:06:38.200]  安慰的字就是這樣走的
[00:06:38.200 --> 00:06:39.200]  沒有東西
[00:06:39.200 --> 00:06:41.200]  這個輕一點
[00:06:41.200 --> 00:06:43.200]  就是當你這樣走的時候
[00:06:43.200 --> 00:06:45.200]  那個人迎影不離
[00:06:45.200 --> 00:06:46.200]  在當中
[00:06:46.200 --> 00:06:47.200]  而且他會發聲跟你說
[00:06:47.200 --> 00:06:49.200]  如果用現代的術語
[00:06:49.200 --> 00:06:53.200]  大家在走路上街
[00:06:53.200 --> 00:06:54.200]  沒有人戴屋帽
[00:06:54.200 --> 00:06:55.200]  現在又有人戴
[00:06:55.200 --> 00:06:57.200]  就是這個字的意思
[00:06:57.200 --> 00:07:00.200]  就是原來叫PARACANELO
[00:07:00.200 --> 00:07:02.200]  就是一直跟你說話
[00:07:02.200 --> 00:07:04.200]  就是你睡覺的時候
[00:07:04.200 --> 00:07:05.200]  如果結婚了
[00:07:05.200 --> 00:07:06.200]  有人跟你說話
[00:07:06.200 --> 00:07:08.200]  就是這樣
[00:07:08.200 --> 00:07:09.200]  不過你那時候就會說
[00:07:09.200 --> 00:07:11.200]  不要說話了
[00:07:11.200 --> 00:07:13.200]  但是聖靈
[00:07:13.200 --> 00:07:15.200]  或者這個字安慰就不是意思
[00:07:15.200 --> 00:07:18.200]  一路走一路跟你說話
[00:07:18.200 --> 00:07:21.200]  或者你最大的不舒服
[00:07:21.200 --> 00:07:22.200]  你站着的時候
[00:07:22.200 --> 00:07:23.200]  他都跟你說話
[00:07:23.200 --> 00:07:25.200]  有一個年輕人我認識的時候
[00:07:25.200 --> 00:07:27.200]  他讀中六的時候
[00:07:27.200 --> 00:07:29.200]  中五的會考成績都挺好的
[00:07:29.200 --> 00:07:30.200]  中文
[00:07:30.200 --> 00:07:32.200]  當時
[00:07:32.200 --> 00:07:34.200]  但是有一次他讀中六
[00:07:34.200 --> 00:07:36.200]  老師在說成績的時候
[00:07:36.200 --> 00:07:38.200]  竟然有一個同學零分
[00:07:38.200 --> 00:07:40.200]  他心想怎麼猜都不是他
[00:07:40.200 --> 00:07:41.200]  是不是
[00:07:41.200 --> 00:07:42.200]  怎麼一拿成績
[00:07:42.200 --> 00:07:44.200]  就是他
[00:07:44.200 --> 00:07:45.200]  他就怎樣呢
[00:07:45.200 --> 00:07:46.200]  年輕人
[00:07:46.200 --> 00:07:47.200]  很情緒
[00:07:47.200 --> 00:07:49.200]  上去學校最頂層樓
[00:07:49.200 --> 00:07:51.200]  不是跳樓
[00:07:51.200 --> 00:07:52.200]  流眼淚
[00:07:52.200 --> 00:07:54.200]  爲什麼我會得零分
[00:07:54.200 --> 00:07:56.200]  從來讀書都沒試過零分
[00:07:56.200 --> 00:07:58.200]  很傷心
[00:07:58.200 --> 00:08:00.200]  突然間有個同學在他旁邊
[00:08:00.200 --> 00:08:01.200]  告訴他
[00:08:01.200 --> 00:08:02.200]  算了
[00:08:02.200 --> 00:08:03.200]  這次失手了
[00:08:03.200 --> 00:08:05.200]  下次會再來
[00:08:05.200 --> 00:08:06.200]  這個就叫做
[00:08:06.200 --> 00:08:07.200]  Palacaleo
[00:08:07.200 --> 00:08:09.200]  就是安慰的意思
[00:08:09.200 --> 00:08:11.200]  大家有沒有試過這樣的情況
[00:08:11.200 --> 00:08:12.200]  就是這樣
[00:08:12.200 --> 00:08:14.200]  而這個字在字根裏
[00:08:14.200 --> 00:08:15.200]  也是聖靈同一個字
[00:08:15.200 --> 00:08:17.200]  聖靈的Palacateto
[00:08:17.200 --> 00:08:18.200]  就是同一個字
[00:08:18.200 --> 00:08:19.200]  就是跟你同行
[00:08:19.200 --> 00:08:21.200]  所以安慰師
[00:08:21.200 --> 00:08:22.200]  安慰
[00:08:22.200 --> 00:08:24.200]  都是同一個字的字根
[00:08:24.200 --> 00:08:26.200]  我想說這個情況
[00:08:26.200 --> 00:08:28.200]  保羅告訴我們
[00:08:28.200 --> 00:08:30.200]  當我們經歷大患難的時候
[00:08:30.200 --> 00:08:31.200]  有一個人
[00:08:31.200 --> 00:08:32.200]  在你旁邊
[00:08:32.200 --> 00:08:33.200]  不斷
[00:08:33.200 --> 00:08:35.200]  給一些很大的鼓勵你
[00:08:35.200 --> 00:08:36.200]  包括耶穌
[00:08:36.200 --> 00:08:37.200]  包括上帝
[00:08:37.200 --> 00:08:38.200]  包括聖經
[00:08:38.200 --> 00:08:39.200]  包括什麼
[00:08:39.200 --> 00:08:40.200]  聖靈你自己
[00:08:40.200 --> 00:08:41.200]  好了
[00:08:41.200 --> 00:08:42.200]  我就看看
[00:08:42.200 --> 00:08:43.200]  這五節課裏面
[00:08:43.200 --> 00:08:45.200]  安慰是怎樣
[00:08:45.200 --> 00:08:46.200]  在這五節課裏面
[00:08:46.200 --> 00:08:48.200]  如果你留意看聖經
[00:08:48.200 --> 00:08:49.200]  如果你自己有聖經
[00:08:49.200 --> 00:08:50.200]  你就試下
[00:08:50.200 --> 00:08:52.200]  可以對安慰裏面有三個層次
[00:08:52.200 --> 00:08:54.200]  第一個層次是什麼呢
[00:08:54.200 --> 00:08:56.200]  在第三節和第四節
[00:08:56.200 --> 00:08:58.200]  他告訴我們一個情況
[00:08:58.200 --> 00:09:00.200]  必受患難就必得安慰
[00:09:00.200 --> 00:09:04.200]  在保羅在第四節說
[00:09:04.200 --> 00:09:06.200]  我們在一切患難中
[00:09:06.200 --> 00:09:08.200]  即是說一定會有
[00:09:08.200 --> 00:09:09.200]  爲什麼呢
[00:09:09.200 --> 00:09:11.200]  在當時的基督徒裏面
[00:09:11.200 --> 00:09:13.200]  基本上信耶穌就好像潘福華那樣
[00:09:13.200 --> 00:09:15.200]  信耶穌就來爲耶穌死
[00:09:15.200 --> 00:09:19.200]  信耶穌就來爲耶穌死
[00:09:19.200 --> 00:09:21.200]  所以當時的人
[00:09:21.200 --> 00:09:23.200]  必受大患難的時候
[00:09:23.200 --> 00:09:24.200]  很正常
[00:09:24.200 --> 00:09:28.200]  不過在患難中得安慰的時候
[00:09:28.200 --> 00:09:30.200]  我們先看看什麼是患難
[00:09:30.200 --> 00:09:31.200]  患難這個字
[00:09:31.200 --> 00:09:33.200]  就是心口碎大石的大石
[00:09:33.200 --> 00:09:36.200]  大家試過心口碎大石嗎
[00:09:36.200 --> 00:09:39.200]  沒試過就扔心口就知道了
[00:09:39.200 --> 00:09:43.200]  就是患難就是一個很大件東西
[00:09:43.200 --> 00:09:44.200]  壓在心頭裏面
[00:09:44.200 --> 00:09:47.200]  很辛苦很辛苦的那種經歷
[00:09:47.200 --> 00:09:50.200]  多於一把刀扎着
[00:09:50.200 --> 00:09:52.200]  大家遇到大患難大情況的時候
[00:09:52.200 --> 00:09:54.200]  你是不是覺得心裏面疼一疼
[00:09:54.200 --> 00:09:56.200]  如果我告訴你今天去看醫生
[00:09:56.200 --> 00:09:57.200]  醫生說你有癌症
[00:09:57.200 --> 00:09:59.200]  三個月
[00:09:59.200 --> 00:10:01.200]  不是你啊
[00:10:01.200 --> 00:10:03.200]  你會怎樣
[00:10:03.200 --> 00:10:05.200]  你會遭一個石頭遭壓力
[00:10:05.200 --> 00:10:07.200]  這個就是患難
[00:10:07.200 --> 00:10:09.200]  保羅就說我們在大患難中
[00:10:09.200 --> 00:10:10.200]  就什麼
[00:10:10.200 --> 00:10:11.200]  安慰我們
[00:10:11.200 --> 00:10:13.200]  所以第一個層次就是
[00:10:13.200 --> 00:10:16.200]  必受患難必得安慰
[00:10:16.200 --> 00:10:19.200]  第一世代的基督徒如是
[00:10:19.200 --> 00:10:21.200]  所有願意跟從耶穌的人
[00:10:21.200 --> 00:10:23.200]  我告訴你都會一定這樣
[00:10:23.200 --> 00:10:25.200]  如果不是白福裏面就沒有說
[00:10:25.200 --> 00:10:27.200]  爲而受逼迫的人就有福了
[00:10:27.200 --> 00:10:29.200]  我們看回保羅裏面經歷什麼患難
[00:10:29.200 --> 00:10:31.200]  保羅經歷的患難第一
[00:10:31.200 --> 00:10:33.200]  他生命的威脅
[00:10:33.200 --> 00:10:34.200]  在什麼威脅呢
[00:10:34.200 --> 00:10:36.200]  在第一章八到九節他這麼說
[00:10:36.200 --> 00:10:39.200]  弟兄們你們不要
[00:10:39.200 --> 00:10:43.200]  弟兄們我們不要你們不曉得
[00:10:43.200 --> 00:10:45.200]  我們一幫基督徒
[00:10:45.200 --> 00:10:47.200]  在這一刻遭遇的苦難
[00:10:47.200 --> 00:10:49.200]  被壓太重力不能乘
[00:10:49.200 --> 00:10:54.200]  甚至連活命的指望都沒有了
[00:10:54.200 --> 00:10:57.200]  自己心裏也斷定是必死的
[00:10:57.200 --> 00:11:00.200]  保羅第一個就是生命的威脅
[00:11:00.200 --> 00:11:01.200]  有什麼大患難過
[00:11:01.200 --> 00:11:03.200]  生命的威脅
[00:11:03.200 --> 00:11:05.200]  今天面對所有的難題
[00:11:05.200 --> 00:11:07.200]  沒有一樣東西可以動你的
[00:11:07.200 --> 00:11:09.200]  唯一就是說你沒有生命
[00:11:09.200 --> 00:11:10.200]  是不是
[00:11:10.200 --> 00:11:12.200]  經歷過金融風暴也好
[00:11:12.200 --> 00:11:13.200]  怎樣都好
[00:11:13.200 --> 00:11:14.200]  你都是身外物
[00:11:14.200 --> 00:11:17.200]  唯一一樣東西可以拿走你的就是生命
[00:11:17.200 --> 00:11:20.200]  所以約伯遇到最大的苦難的時候
[00:11:20.200 --> 00:11:22.200]  上帝說你什麼都可以動他
[00:11:22.200 --> 00:11:23.200]  唯一一樣東西不能動
[00:11:23.200 --> 00:11:24.200]  就是什麼
[00:11:24.200 --> 00:11:26.200]  他的生命
[00:11:26.200 --> 00:11:27.200]  不然他怎麼見證你
[00:11:27.200 --> 00:11:30.200]  所以保羅第一個就是當我遇到生命威脅的時候
[00:11:30.200 --> 00:11:31.200]  臨到必死
[00:11:31.200 --> 00:11:33.200]  這是他第一個患難經歷的威脅
[00:11:33.200 --> 00:11:34.200]  在臨後
[00:11:34.200 --> 00:11:37.200]  臨後有很多保羅個人化的經歷
[00:11:37.200 --> 00:11:40.200]  有機會大家一路去看
[00:11:40.200 --> 00:11:41.200]  鼓勵大家
[00:11:41.200 --> 00:11:43.200]  很個人化裏面的感受
[00:11:43.200 --> 00:11:44.200]  第二
[00:11:44.200 --> 00:11:46.200]  保羅說我四面仇敵
[00:11:46.200 --> 00:11:47.200]  在第四章第八節
[00:11:47.200 --> 00:11:49.200]  我們四面仇敵
[00:11:49.200 --> 00:11:50.200]  也是用我們
[00:11:50.200 --> 00:11:51.200]  所有基督徒都是這樣
[00:11:51.200 --> 00:11:53.200]  卻不被困住
[00:11:53.200 --> 00:11:54.200]  心裏作難
[00:11:54.200 --> 00:11:55.200]  卻不至失望
[00:11:55.200 --> 00:11:56.200]  遭逼迫
[00:11:56.200 --> 00:11:58.200]  卻不被凋棄
[00:11:58.200 --> 00:12:00.200]  打倒了
[00:12:00.200 --> 00:12:02.200]  卻不至死亡
[00:12:02.200 --> 00:12:04.200]  這是他第二個經歷
[00:12:04.200 --> 00:12:05.200]  在裏面的患難
[00:12:05.200 --> 00:12:06.200]  就是四面仇敵
[00:12:06.200 --> 00:12:07.200]  第三個
[00:12:07.200 --> 00:12:08.200]  作爲牧者
[00:12:08.200 --> 00:12:10.200]  我最感動我的
[00:12:10.200 --> 00:12:11.200]  其中一個大的段落
[00:12:11.200 --> 00:12:13.200]  就是揹負重擔
[00:12:13.200 --> 00:12:15.200]  十一章二十三節
[00:12:15.200 --> 00:12:18.200]  到後面的二十多節
[00:12:18.200 --> 00:12:20.200]  我想讀一點給大家聽
[00:12:20.200 --> 00:12:22.200]  PowerPoint已經寫出來了
[00:12:22.200 --> 00:12:25.200]  保羅說他們是基督的僕人
[00:12:25.200 --> 00:12:26.200]  闊好說
[00:12:26.200 --> 00:12:28.200]  我敢這麼癲狂地說
[00:12:28.200 --> 00:12:29.200]  我也是
[00:12:29.200 --> 00:12:31.200]  如果你是一個正直的人
[00:12:31.200 --> 00:12:32.200]  人家說你不是正直
[00:12:32.200 --> 00:12:33.200]  你會怎麼說
[00:12:33.200 --> 00:12:34.200]  你會癲狂地說
[00:12:34.200 --> 00:12:36.200]  我是正直的
[00:12:36.200 --> 00:12:38.200]  我比他們多受勞苦
[00:12:38.200 --> 00:12:39.200]  多下監獄
[00:12:39.200 --> 00:12:41.200]  受鞭打是過重的
[00:12:41.200 --> 00:12:44.200]  冒死是屢次有敵
[00:12:44.200 --> 00:12:46.200]  被猶太人鞭打五次
[00:12:46.200 --> 00:12:49.200]  每次四十減一下
[00:12:49.200 --> 00:12:51.200]  被軍打了三次
[00:12:51.200 --> 00:12:52.200]  被石頭打了一次
[00:12:52.200 --> 00:12:54.200]  遇着懸崖三次
[00:12:54.200 --> 00:12:57.200]  一晝一夜都在深海里面
[00:12:57.200 --> 00:13:00.200]  有旅行遠路
[00:13:00.200 --> 00:13:02.200]  遭江河的危險
[00:13:02.200 --> 00:13:04.200]  盜賊的危險
[00:13:04.200 --> 00:13:06.200]  同族的危險
[00:13:06.200 --> 00:13:08.200]  外邦的危險
[00:13:08.200 --> 00:13:10.200]  城裏的危險
[00:13:10.200 --> 00:13:12.200]  曠野的危險
[00:13:12.200 --> 00:13:14.200]  海中的危險
[00:13:14.200 --> 00:13:16.200]  假弟兄的危險
[00:13:16.200 --> 00:13:18.200]  受勞碌
[00:13:18.200 --> 00:13:20.200]  受困苦
[00:13:20.200 --> 00:13:22.200]  多次不得睡
[00:13:22.200 --> 00:13:24.200]  遊幾遊寒
[00:13:24.200 --> 00:13:26.200]  多次不得食
[00:13:26.200 --> 00:13:28.200]  受寒冷
[00:13:28.200 --> 00:13:30.200]  赤身勞體
[00:13:30.200 --> 00:13:32.200]  這些都是在書外
[00:13:32.200 --> 00:13:34.200]  最深最痛的就是
[00:13:34.200 --> 00:13:36.200]  保羅經歷
[00:13:36.200 --> 00:13:39.200]  除了這外面的事
[00:13:39.200 --> 00:13:41.200]  下一節
[00:13:41.200 --> 00:13:47.200]  還有爲宗教會掛心的事
[00:13:47.200 --> 00:13:49.200]  我下一張泡爾帕
[00:13:49.200 --> 00:13:50.200]  給大家看看
[00:13:50.200 --> 00:13:52.200]  是啦,這個最精彩
[00:13:52.200 --> 00:13:54.200]  有誰軟弱
[00:13:54.200 --> 00:13:56.200]  我不軟弱
[00:13:56.200 --> 00:13:58.200]  有誰跌倒
[00:13:58.200 --> 00:14:00.200]  我不着急
[00:14:00.200 --> 00:14:02.200]  所有區長組長目者
[00:14:02.200 --> 00:14:05.200]  最深情沉重就是這個
[00:14:05.200 --> 00:14:07.200]  有誰軟弱
[00:14:07.200 --> 00:14:09.200]  我不軟弱呢
[00:14:09.200 --> 00:14:11.200]  你想起身叫你靈脩
[00:14:11.200 --> 00:14:13.200]  很難,其實我也很難
[00:14:13.200 --> 00:14:15.200]  不過我要作爲
[00:14:15.200 --> 00:14:17.200]  生命一國的帶領者
[00:14:17.200 --> 00:14:19.200]  我就在當中
[00:14:19.200 --> 00:14:22.200]  我要在神裏面有一個表裏一致的表現
[00:14:22.200 --> 00:14:24.200]  我就來
[00:14:24.200 --> 00:14:28.200]  所有敬拜隊
[00:14:28.200 --> 00:14:31.200]  誰不想多睡九個字回來崇拜
[00:14:31.200 --> 00:14:33.200]  但爲了教會的緣故
[00:14:33.200 --> 00:14:35.200]  他們都要回來
[00:14:35.200 --> 00:14:37.200]  兄弟姐妹們
[00:14:37.200 --> 00:14:39.200]  你可不可以和他們一起
[00:14:39.200 --> 00:14:44.200]  最深傷的就是耶穌
[00:14:44.200 --> 00:14:46.200]  他坐着凳子等我們聚會
[00:14:46.200 --> 00:14:49.200]  那個有空就來
[00:14:49.200 --> 00:14:51.200]  那個有空就來
[00:14:51.200 --> 00:14:53.200]  我想說
[00:14:53.200 --> 00:14:56.200]  不要覺得教會里面說你
[00:14:56.200 --> 00:14:58.200]  我深信很多有些難處
[00:14:58.200 --> 00:14:59.200]  如果你是難處
[00:14:59.200 --> 00:15:00.200]  上帝知道你是難處
[00:15:00.200 --> 00:15:03.200]  你的遲到
[00:15:03.200 --> 00:15:05.200]  上帝看述
[00:15:05.200 --> 00:15:07.200]  誰叫你住那麼遠
[00:15:07.200 --> 00:15:09.200]  你搬回太古城吧
[00:15:09.200 --> 00:15:11.200]  就走回來,不用遲到
[00:15:11.200 --> 00:15:12.200]  如果坐不到車
[00:15:12.200 --> 00:15:14.200]  當然有意外的
[00:15:14.200 --> 00:15:16.200]  但沒理由意外
[00:15:16.200 --> 00:15:17.200]  如果你是習慣性遲到的
[00:15:17.200 --> 00:15:18.200]  求主幫助我們
[00:15:18.200 --> 00:15:19.200]  我回來就是
[00:15:19.200 --> 00:15:20.200]  當我們要這樣的時候
[00:15:20.200 --> 00:15:22.200]  我就有誰軟弱我不軟弱
[00:15:22.200 --> 00:15:24.200]  有誰跌倒我不焦急
[00:15:24.200 --> 00:15:27.200]  多受勞碌
[00:15:27.200 --> 00:15:28.200]  猶疾猶渴
[00:15:28.200 --> 00:15:29.200]  多事不得睡
[00:15:29.200 --> 00:15:30.200]  大家坐得很舒服
[00:15:30.200 --> 00:15:32.200]  紀念我一班年輕人
[00:15:32.200 --> 00:15:34.200]  他們這次在海校
[00:15:34.200 --> 00:15:36.200]  那個聚會
[00:15:36.200 --> 00:15:37.200]  我聽到我兒子說
[00:15:37.200 --> 00:15:38.200]  我心都痛了
[00:15:38.200 --> 00:15:39.200]  現在都痛了
[00:15:39.200 --> 00:15:41.200]  我這幾天是不斷的祈禱
[00:15:41.200 --> 00:15:43.200]  由星期五開始
[00:15:43.200 --> 00:15:44.200]  我就想他們去
[00:15:44.200 --> 00:15:46.200]  所以星期五的人就會知道
[00:15:46.200 --> 00:15:47.200]  在大風之下我講道
[00:15:47.200 --> 00:15:49.200]  我就說這個風要急急的來急急的去
[00:15:49.200 --> 00:15:51.200]  主耶穌告訴我
[00:15:51.200 --> 00:15:52.200]  驗證告訴你
[00:15:52.200 --> 00:15:54.200]  祂比我所急的更急
[00:15:54.200 --> 00:15:57.200]  因爲他們如果八點鐘是三號
