
[00:00:00.000 --> 00:00:02.000]  《彼得前書》四章十節
[00:03:42.320 --> 00:03:48.320]  在每一個人的本性裡面,都有很多不同的慾望
[00:03:48.320 --> 00:03:56.320]  而這些慾望是時時在我們裡面,跟聖靈好像在打仗一樣,打得很厲害
[00:03:56.320 --> 00:04:04.320]  所以我們沒有能力做到自己想做的人,也沒有能力做到耶穌教我們要做的事
[00:04:04.320 --> 00:04:11.320]  例如饒恕別人,要愛敵人,這些事我們都很難做得到
[00:04:11.320 --> 00:04:18.320]  在十九節至二十一節,保羅就指出了一些人性的慾望是怎樣表現出來的呢?
[00:04:18.320 --> 00:04:28.320]  當我讀這些慾望的時候,我發覺兩千年前的人性慾望跟我們今天的人性慾望沒有什麼大分別
[00:04:28.320 --> 00:04:33.320]  我將那些慾望分成四類,盼望我們可以提高警覺
[00:04:33.320 --> 00:04:41.320]  在第十九節提到有三樣,人亂、畏行、邪道,都是指性放縱
[00:04:41.320 --> 00:04:45.320]  保羅一開始講人性慾望,就講性放縱
[00:04:45.320 --> 00:04:53.320]  我相信在二千年前的羅馬社會,性放縱肯定是一個很嚴重的社會問題
[00:04:53.320 --> 00:04:56.320]  甚至是一個社會的風氣
[00:04:56.320 --> 00:05:06.320]  今天也是一樣,早幾年有人提到很多台灣商人去到大陸做生意都陣亡
[00:05:06.320 --> 00:05:13.320]  我起初以為陣亡,是不是他們全部都搞不定呢?就虧本呢?
[00:05:13.320 --> 00:05:19.320]  後來才知道原來他們的講法是指他們在私奔鎮上敗亡
[00:05:19.320 --> 00:05:25.320]  在大陸凌劫新歡,帶來家庭婚姻的破裂
[00:05:25.320 --> 00:05:30.320]  雖然中國政府近年來已經立法不准包二奶了
[00:05:30.320 --> 00:05:36.320]  但我估計這些事情可能不是用法例就可以禁止的
[00:05:36.320 --> 00:05:41.320]  第二類的人性慾望就是離棄真神
[00:05:41.320 --> 00:05:46.320]  以至他們去偶像崇拜和巫術
[00:05:46.320 --> 00:05:49.320]  以前有一位神學家奧古斯丁說
[00:05:49.320 --> 00:05:54.320]  人的心靈裡面有一個洞,洞穴,有一個大洞
[00:05:54.320 --> 00:05:57.320]  只有上帝才能夠填滿
[00:05:57.320 --> 00:06:00.320]  可惜很多人不願意相信耶穌
[00:06:00.320 --> 00:06:06.320]  而製造一些偶像來崇拜,甚至搞巫術和邪術
[00:06:06.320 --> 00:06:12.320]  事實上這種慾望,說穿了
[00:06:12.320 --> 00:06:16.320]  只不過是人不甘心於信服上帝
[00:06:16.320 --> 00:06:21.320]  時時都想自己做上帝,操縱一切
[00:06:21.320 --> 00:06:28.320]  於是為了達成自己的目的,就借助了靈界的力量
[00:06:28.320 --> 00:06:33.320]  聽說在泰國有些人喜歡養鬼
[00:06:33.320 --> 00:06:35.320]  為什麼要養鬼呢?
[00:06:35.320 --> 00:06:43.320]  其實目的就是想利用鬼去操縱一些靠自己的力量做不到的事
[00:06:43.320 --> 00:06:46.320]  西方社會也一樣有偶像崇拜
[00:06:46.320 --> 00:06:52.320]  甚至拜撒旦和搞巫術,搞通靈術,水晶球
[00:06:52.320 --> 00:06:57.320]  這些所謂新紀元的小玩意
[00:06:57.320 --> 00:07:01.320]  第三類的人性慾望是很明顯的自我中心
[00:07:01.320 --> 00:07:06.320]  當人不願意謙卑的和上帝和好的時候
[00:07:06.320 --> 00:07:10.320]  就會將自己抬高到上帝的地位
[00:07:10.320 --> 00:07:13.320]  但當人以自我為中心的時候
[00:07:13.320 --> 00:07:18.320]  就很容易產生仇恨、爭鬥、忌恨、惱怒
[00:07:18.320 --> 00:07:21.320]  號稱分派結黨、嫉妒
[00:07:21.320 --> 00:07:25.320]  這些其實都是人際關係的毒藥
[00:07:25.320 --> 00:07:31.320]  這些情慾少的話就會引起幫派打鬥
[00:07:31.320 --> 00:07:35.320]  最近新聞時時都報導一些槍擊事件
[00:07:35.320 --> 00:07:39.320]  警方都說這些是和幫會有關的
[00:07:39.320 --> 00:07:42.320]  一般市民你們不用那麼害怕
[00:07:42.320 --> 00:07:44.320]  不是壞到這樣的程度
[00:07:44.320 --> 00:07:51.320]  但是如果這些慾望擴大的時候
[00:07:51.320 --> 00:07:57.320]  就會令到民與民、國與國之間鬥爭
[00:07:57.320 --> 00:08:01.320]  我們看到敘利亞內戰已經幾年了
[00:08:01.320 --> 00:08:06.320]  南蘇丹剛剛成為一個獨立國家沒多久
[00:08:06.320 --> 00:08:08.320]  現在又搞內戰
[00:08:08.320 --> 00:08:13.320]  泰國反對黨不斷召集民眾抗議
[00:08:13.320 --> 00:08:16.320]  好像9月12日,明天好像又有一個大集會
[00:08:16.320 --> 00:08:18.320]  要執政黨下台
[00:08:18.320 --> 00:08:24.320]  伊拉克和俄國近期都有人肉炸彈的事件發生
[00:08:24.320 --> 00:08:28.320]  這些都是出於人性的慾望
[00:08:28.320 --> 00:08:35.320]  第四類人性的慾望就是借宇宙狂歡燕落來逃避現實
[00:08:35.320 --> 00:08:38.320]  當人心靈空虛的時候
[00:08:38.320 --> 00:08:42.320]  就要借助一些藥物來麻醉自己
[00:08:42.320 --> 00:08:48.320]  喝酒狂歡燕落尋求短暫的解脫
[00:08:48.320 --> 00:08:55.320]  最近柳先生都有好幾宗有些喝醉酒的人出去打人
[00:08:55.320 --> 00:08:58.320]  一拳就打到人滾到地上
[00:08:58.320 --> 00:09:00.320]  然後頭撞到石頭
[00:09:00.320 --> 00:09:02.320]  結果死了
[00:09:02.320 --> 00:09:04.320]  不死的那些都變了白痴
[00:09:04.320 --> 00:09:06.320]  腦部嚴重受傷
[00:09:06.320 --> 00:09:11.320]  所以這些人性的慾望會帶來很嚴重的後果
[00:09:11.320 --> 00:09:13.320]  甚至殃及池魚
[00:09:13.320 --> 00:09:16.320]  使無辜的人受害
[00:09:16.320 --> 00:09:22.320]  我們不要以為信了耶穌的人就好像打了防疫針一樣
[00:09:22.320 --> 00:09:25.320]  打防疫針就容易一打就搞定
[00:09:25.320 --> 00:09:28.320]  我們不要以為信了耶穌就是這樣
[00:09:28.320 --> 00:09:32.320]  對這些人性的慾望是有自動免疫能力
[00:09:32.320 --> 00:09:34.320]  其實不會的
[00:09:34.320 --> 00:09:39.320]  如果我們不好好去做聖靈果子的管家
[00:09:39.320 --> 00:09:44.320]  我們也很容易會打敗著
[00:09:44.320 --> 00:09:53.320]  我曾經聽過香港一位牧師和一位基督教機構做事的人
[00:09:53.320 --> 00:09:55.320]  一起去深圳按摩
[00:09:55.320 --> 00:09:59.320]  後來更進一步去嫖妓
[00:09:59.320 --> 00:10:03.320]  在澳洲我也認識一位牧師的朋友
[00:10:03.320 --> 00:10:07.320]  也犯了出格的性行為
[00:10:07.320 --> 00:10:10.320]  我也聽過一些教會的長老
[00:10:10.320 --> 00:10:13.320]  在團契裡面講夫婦關係
[00:10:13.320 --> 00:10:18.320]  回家就打老婆
[00:10:18.320 --> 00:10:21.320]  信了耶穌我們也不會像打了防疫針一樣
[00:10:21.320 --> 00:10:24.320]  一打就搞定就免疫
[00:10:24.320 --> 00:10:30.320]  我希望我們當中沒有人被這些人性的慾望完全控制
[00:10:30.320 --> 00:10:34.320]  如果有人被這些慾望完全控制的話
[00:10:34.320 --> 00:10:37.320]  我想他可能不是基督徒
[00:10:37.320 --> 00:10:39.320]  21節那裡說
[00:10:39.320 --> 00:10:44.320]  做這種事的人一定不能成為上帝國的子民
[00:10:44.320 --> 00:10:46.320]  是一定不能
[00:10:46.320 --> 00:10:47.320]  不是或者
[00:10:47.320 --> 00:10:48.320]  或者不行
[00:10:48.320 --> 00:10:50.320]  是一定不行
[00:10:50.320 --> 00:10:56.320]  我們現在一起去思想聖靈果子的九種品質
[00:10:56.320 --> 00:11:01.320]  我鼓勵大家檢查自己有沒有這些品質
[00:11:01.320 --> 00:11:06.320]  也請大家預備給自己評分
[00:11:06.320 --> 00:11:08.320]  不要這麼客氣
[00:11:08.320 --> 00:11:10.320]  認為自己樣樣都不合格
[00:11:10.320 --> 00:11:13.320]  如果你真是客觀地給自己評分
[00:11:13.320 --> 00:11:14.320]  真的樣樣都不合格
[00:11:14.320 --> 00:11:16.320]  那我會很失望
[00:11:16.320 --> 00:11:18.320]  因為做你們的牧師
[00:11:18.320 --> 00:11:21.320]  竟然教導了一班樣樣都不合格的會眾
[00:11:21.320 --> 00:11:23.320]  那就真的很慘
[00:11:23.320 --> 00:11:25.320]  我們要記住
[00:11:25.320 --> 00:11:27.320]  保羅教導我們說
[00:11:27.320 --> 00:11:29.320]  不要把自己看得太高
[00:11:29.320 --> 00:11:31.320]  總要謙恭自首
[00:11:31.320 --> 00:11:36.320]  個人按照上帝所賜給他的信心來衡量自己
[00:11:36.320 --> 00:11:41.320]  和諧本翻譯做看得合乎中度
[00:11:41.320 --> 00:11:43.320]  自己給自己評分
[00:11:43.320 --> 00:11:45.320]  一至十分
[00:11:45.320 --> 00:11:46.320]  一分是最差
[00:11:46.320 --> 00:11:48.320]  十分是最好
[00:11:48.320 --> 00:11:50.320]  希望大家能夠客觀評價
[00:11:50.320 --> 00:11:52.320]  你不用告訴別人
[00:11:52.320 --> 00:11:54.320]  也不要幫別人打分
[00:11:54.320 --> 00:11:56.320]  做老公的就自己打分
[00:11:56.320 --> 00:11:57.320]  不要幫老婆打分
[00:11:57.320 --> 00:11:59.320]  太太也是,不要幫老公打分
[00:11:59.320 --> 00:12:01.320]  自己打自己的分
[00:12:01.320 --> 00:12:03.320]  自己覺得低的
[00:12:03.320 --> 00:12:06.320]  今年就努力做好一點
[00:12:06.320 --> 00:12:11.320]  聖靈果子第一樣的品質是愛
[00:12:11.320 --> 00:12:14.320]  現代中文譯本聖經翻譯做博愛
[00:12:14.320 --> 00:12:17.320]  和諧本翻譯做仁愛
[00:12:17.320 --> 00:12:19.320]  其實希臘文只有一個字
[00:12:19.320 --> 00:12:21.320]  叫做阿加皮
[00:12:21.320 --> 00:12:23.320]  阿加皮的音譯
[00:12:23.320 --> 00:12:26.320]  當保羅講聖靈果子的時候
[00:12:26.320 --> 00:12:30.320]  第一種要有的品質就是阿加皮
[00:12:30.320 --> 00:12:33.320]  阿加皮的愛可以說是最神聖的愛
[00:12:33.320 --> 00:12:35.320]  是一種無私的愛
[00:12:35.320 --> 00:12:37.320]  一種只求付出
[00:12:37.320 --> 00:12:39.320]  不講究收穫的愛
[00:12:39.320 --> 00:12:42.320]  其實只有上帝才有可能
[00:12:42.320 --> 00:12:44.320]  有這一種完美的愛
[00:12:44.320 --> 00:12:46.320]  但是在聖經中
[00:12:46.320 --> 00:12:49.320]  神聖的愛和人與人之間的愛
[00:12:49.320 --> 00:12:51.320]  又不是分得這麼仔細
[00:12:51.320 --> 00:12:53.320]  不是說人一定做不到
[00:12:53.320 --> 00:12:56.320]  無論如何單單講愛
[00:12:56.320 --> 00:12:59.320]  我怕都不能夠讓我們完全明白
[00:12:59.320 --> 00:13:01.320]  何謂愛
[00:13:01.320 --> 00:13:03.320]  我們需要看一個例子
[00:13:03.320 --> 00:13:05.320]  一個最好的例子當然就是
[00:13:05.320 --> 00:13:07.320]  耶穌基督的愛
[00:13:07.320 --> 00:13:10.320]  在肥勒比書第二章六至八節
[00:13:10.320 --> 00:13:12.320]  描寫耶穌的行動
[00:13:12.320 --> 00:13:15.320]  是充分表達出上帝的愛
[00:13:15.320 --> 00:13:18.320]  他說祂原有上帝的本質
[00:13:18.320 --> 00:13:23.320]  卻沒有濫用跟上帝同等的特權
[00:13:23.320 --> 00:13:24.320]  相反地
[00:13:24.320 --> 00:13:27.320]  祂自願放棄一切
[00:13:27.320 --> 00:13:30.320]  取了奴僕的本質
[00:13:30.320 --> 00:13:32.320]  祂成為人
[00:13:32.320 --> 00:13:34.320]  以人的形體出現
[00:13:34.320 --> 00:13:36.320]  祂至今卑微
[00:13:36.320 --> 00:13:38.320]  馴服至死
[00:13:38.320 --> 00:13:41.320]  且死在十字架上
[00:13:41.320 --> 00:13:45.320]  耶穌是甘願放棄權利
[00:13:45.320 --> 00:13:48.320]  成為人為我們死
[00:13:48.320 --> 00:13:50.320]  使我們能夠藉著祂
[00:13:50.320 --> 00:13:53.320]  跟上帝有一個復和的關係
[00:13:53.320 --> 00:13:56.320]  一個就是上帝的愛
[00:13:56.320 --> 00:13:57.320]  客家皮的愛
[00:13:57.320 --> 00:14:01.320]  而耶穌也吩咐我們說
[00:14:01.320 --> 00:14:04.320]  我給你們一條新命令
[00:14:04.320 --> 00:14:07.320]  要彼此相愛
[00:14:07.320 --> 00:14:09.320]  我怎樣愛你們
[00:14:09.320 --> 00:14:14.320]  你們也要怎樣彼此相愛
[00:14:14.320 --> 00:14:18.320]  耶穌怎樣愛我們呢
[00:14:18.320 --> 00:14:21.320]  耶穌就是用客家皮的愛愛我們
[00:14:21.320 --> 00:14:23.320]  基督徒要結出愛的果子
[00:14:23.320 --> 00:14:28.320]  就一定要學習這種放棄權利
[00:14:28.320 --> 00:14:32.320]  以別人為中心的愛
[00:14:32.320 --> 00:14:36.320]  聖靈果子的第二種品質是喜樂
[00:14:36.320 --> 00:14:40.320]  這種喜樂是由於我們跟上帝復和
[00:14:40.320 --> 00:14:42.320]  成為上帝的子民
[00:14:42.320 --> 00:14:46.320]  把握有了永生而有的
[00:14:46.320 --> 00:14:53.320]  這種喜樂使我們可以承受生命中的逆境
[00:14:53.320 --> 00:15:00.320]  因為我們的喜樂不是來自外面的環境的刺激
[00:15:00.320 --> 00:15:03.320]  而是來自我們基督徒
[00:15:03.320 --> 00:15:07.320]  在上帝兒女的尊貴身份
[00:15:07.320 --> 00:15:11.320]  以及對天國盼望而有的
[00:15:11.320 --> 00:15:14.320]  很多信主來的都一定熟悉
[00:15:14.320 --> 00:15:18.320]  《肥臘比書》是一本充滿喜樂的書
[00:15:18.320 --> 00:15:22.320]  而作者保羅當時其實是坐牢的
[00:15:22.320 --> 00:15:26.320]  坐牢,但他仍然是充滿喜樂
[00:15:26.320 --> 00:15:29.320]  其中一個原因,一個很重要的原因
[00:15:29.320 --> 00:15:34.320]  就是他看到天國不斷在擴展
[00:15:34.320 --> 00:15:37.320]  要培養出時常喜樂
[00:15:37.320 --> 00:15:39.320]  我們要學習
[00:15:39.320 --> 00:15:43.320]  要時常從天國的角度看事物
[00:15:43.320 --> 00:15:48.320]  就沒那麼容易被世上一些意外的事情
[00:15:48.320 --> 00:15:52.320]  很嚴重地影響我們
[00:15:52.320 --> 00:15:55.320]  第三種品質是和平
[00:15:55.320 --> 00:15:58.320]  希臘文這個字有時翻譯做平安
[00:15:58.320 --> 00:16:00.320]  不過平安的含義
[00:16:00.320 --> 00:16:04.320]  跟中國人所說的平安是完全不同的
[00:16:04.320 --> 00:16:07.320]  中國人時常有說「出入平安」
[00:16:07.320 --> 00:16:10.320]  就是沒有意外發生,沒有麻煩
[00:16:10.320 --> 00:16:12.320]  凡事是順順利利
[00:16:12.320 --> 00:16:18.320]  總而言之這種平安都是指環境而說的
[00:16:18.320 --> 00:16:22.320]  平安,有沒有平安,是不是平安
[00:16:22.320 --> 00:16:25.320]  是完全受制於外面的制御
[00:16:25.320 --> 00:16:29.320]  但聖經提到的平安是一種內在的平安
[00:16:29.320 --> 00:16:32.320]  是一種超越環境的平安
[00:16:32.320 --> 00:16:37.320]  正如主耶穌在約翰福音14:27告訴我們
[00:16:37.320 --> 00:16:40.320]  「我留下平安給你們
[00:16:40.320 --> 00:16:43.320]  我把我的平安賜給你們
[00:16:43.320 --> 00:16:46.320]  我所給你們的跟世人所給的不同
[00:16:46.320 --> 00:16:50.320]  你們心裡不要受煩也不要害怕」
[00:16:50.320 --> 00:16:55.320]  事實上當時門徒心裡很受煩很害怕
[00:16:55.320 --> 00:16:57.320]  耶穌說要拜拜了,要走了
[00:16:57.320 --> 00:16:59.320]  剩下他們在這裡
[00:16:59.320 --> 00:17:01.320]  他們很受煩很害怕
[00:17:01.320 --> 00:17:03.320]  但耶穌說你有我的平安
[00:17:03.320 --> 00:17:06.320]  你就可以不用受煩不用害怕
[00:17:06.320 --> 00:17:10.320]  耶穌所指的平安是發自內心的
[00:17:10.320 --> 00:17:14.320]  是超越外面環境的制御的
[00:17:14.320 --> 00:17:17.320]  基督徒有和平
[00:17:17.320 --> 00:17:20.320]  最基本就是跟上帝復和
[00:17:20.320 --> 00:17:24.320]  然後我們又能夠與其他人和平相處
[00:17:24.320 --> 00:17:28.320]  與弟兄姊妹和睦相處是非常重要的
[00:17:28.320 --> 00:17:31.320]  耶穌也曾經教導我們
[00:17:31.320 --> 00:17:34.320]  祂說你在祭壇前要獻公物給上帝的時候
[00:17:34.320 --> 00:17:37.320]  要是想起有弟兄對你不滿
[00:17:37.320 --> 00:17:40.320]  你就把公物留在祭壇前
[00:17:40.320 --> 00:17:42.320]  立刻去跟他和解
[00:17:42.320 --> 00:17:45.320]  然後再回來把公物獻給上帝
[00:17:45.320 --> 00:17:47.320]  我們可以看到
[00:17:47.320 --> 00:17:48.320]  我們人與人之間
[00:17:48.320 --> 00:17:50.320]  如果弟兄姊妹之間沒有了和平
[00:17:50.320 --> 00:17:52.320]  上帝說你不用來敬拜我
[00:17:52.320 --> 00:17:54.320]  你先回去搞定
[00:17:54.320 --> 00:17:56.320]  先搞定與弟兄姊妹的關係
[00:17:56.320 --> 00:17:58.320]  有了和平
[00:17:58.320 --> 00:17:59.320]  人與人之間和平
[00:17:59.320 --> 00:18:01.320]  就可以來敬拜上帝
[00:18:01.320 --> 00:18:03.320]  然後耶穌也鼓勵我們
[00:18:03.320 --> 00:18:05.320]  做和平使者
[00:18:05.320 --> 00:18:07.320]  在馬太福音五章九節說
[00:18:07.320 --> 00:18:11.320]  促進和平的人多麼有福
[00:18:11.320 --> 00:18:15.320]  上帝要稱他們為兒女
[00:18:15.320 --> 00:18:19.320]  這個就是和平的品質
[00:18:19.320 --> 00:18:22.320]  第四種的品質就是忍耐
[00:18:22.320 --> 00:18:24.320]  希臘文用的字
[00:18:24.320 --> 00:18:26.320]  通常在這裡就是說
[00:18:26.320 --> 00:18:28.320]  對人的寬容和忍耐
[00:18:28.320 --> 00:18:31.320]  而不是說對環境和事物
[00:18:31.320 --> 00:18:33.320]  在哥倫多前書十三章四節
[00:18:33.320 --> 00:18:37.320]  保羅說愛是恆久忍耐
[00:18:37.320 --> 00:18:40.320]  這裡的忍耐是同一個字
[00:18:40.320 --> 00:18:42.320]  事實上我們現代人
[00:18:42.320 --> 00:18:44.320]  我自己發覺到
[00:18:44.320 --> 00:18:46.320]  是一群不是很容易
[00:18:46.320 --> 00:18:48.320]  寬容忍耐的人
[00:18:48.320 --> 00:18:50.320]  我有時賴電腦
[00:18:50.320 --> 00:18:51.320]  電腦越來越快
[00:18:51.320 --> 00:18:53.320]  搞得我們每件事都很快
[00:18:53.320 --> 00:18:55.320]  慢一點都忍耐不了
[00:18:55.320 --> 00:18:58.320]  並且我們很容易
[00:18:58.320 --> 00:19:00.320]  是受別人的影響
[00:19:00.320 --> 00:19:02.320]  一句話
[00:19:02.320 --> 00:19:03.320]  不是很順耳
[00:19:03.320 --> 00:19:06.320]  都會令我們很生氣
[00:19:06.320 --> 00:19:08.320]  有時不用說話
[00:19:08.320 --> 00:19:10.320]  眼瞓
[00:19:10.320 --> 00:19:11.320]  面容
[00:19:11.320 --> 00:19:12.320]  摸一摸我們
[00:19:12.320 --> 00:19:14.320]  都令到我們
[00:19:14.320 --> 00:19:16.320]  好像不是很舒服
[00:19:16.320 --> 00:19:19.320]  我們人的七情六慾
[00:19:19.320 --> 00:19:22.320]  很容易時時被人支配
[00:19:22.320 --> 00:19:25.320]  但聖靈所見的果子
[00:19:25.320 --> 00:19:28.320]  它是要寬容忍耐
[00:19:28.320 --> 00:19:31.320]  我們要怎樣培養忍耐呢?
[00:19:31.320 --> 00:19:34.320]  我發覺聖經有一個很好的教導
[00:19:34.320 --> 00:19:37.320]  在希伯來書十二章二至三節
[00:19:37.320 --> 00:19:40.320]  他說我們要注視耶穌
[00:19:40.320 --> 00:19:44.320]  因為祂是我們信心的創始者和完成者
[00:19:44.320 --> 00:19:46.320]  祂不在十字架前退縮
[00:19:46.320 --> 00:19:50.320]  相反地為了那等待著祂的喜樂
[00:19:50.320 --> 00:19:53.320]  祂不把死在十字架上的羞辱
[00:19:53.320 --> 00:19:55.320]  當作一回事
[00:19:55.320 --> 00:19:57.320]  想一想祂的經歷
[00:19:57.320 --> 00:20:01.320]  祂怎樣忍受罪人的頂撞
[00:20:01.320 --> 00:20:03.320]  在這裡提出的方法
[00:20:03.320 --> 00:20:06.320]  就是我們要注視耶穌
[00:20:06.320 --> 00:20:08.320]  不是注視自己
[00:20:08.320 --> 00:20:12.320]  而耶穌是為了完成上帝的心意
[00:20:12.320 --> 00:20:15.320]  就忍受罪人的頂撞
[00:20:15.320 --> 00:20:20.320]  假如我們願意為上帝結出聖靈的果子
[00:20:20.320 --> 00:20:24.320]  我們就有可能可以培養出忍耐
[00:20:24.320 --> 00:20:27.320]  其實我自己也不是很有忍耐
[00:20:27.320 --> 00:20:29.320]  所以我鼓勵你們要忍耐
[00:20:29.320 --> 00:20:34.320]  不過我最近就試了一個方法
[00:20:34.320 --> 00:20:37.320]  每次師母和師母有爭執的時候
[00:20:37.320 --> 00:20:39.320]  當然是我錯的
[00:20:39.320 --> 00:20:43.320]  我就不出聲
[00:20:43.320 --> 00:20:48.320]  然後在心裡就跟上帝說主啊救我
[00:20:48.320 --> 00:20:54.320]  當我把心轉移到祈禱的時候
[00:20:54.320 --> 00:20:55.320]  求主救我的時候
[00:20:55.320 --> 00:20:56.320]  這樣就可以了
[00:20:56.320 --> 00:20:59.320]  可以忍住不出聲
[00:20:59.320 --> 00:21:01.320]  不駁嘴了
[00:21:01.320 --> 00:21:03.320]  我和你們分享
[00:21:03.320 --> 00:21:05.320]  希望你們學習
[00:21:05.320 --> 00:21:09.320]  第五種的品質是仁慈
[00:21:09.320 --> 00:21:13.320]  仁慈是指對別人的態度
[00:21:13.320 --> 00:21:17.320]  有時候就算別人對自己不太好
[00:21:17.320 --> 00:21:21.320]  我們仍然對他表現出關愛
[00:21:21.320 --> 00:21:26.320]  仁慈通常是和忍耐一起出現的品質
[00:21:26.320 --> 00:21:32.320]  有一個故事是關於一個很有名的基督徒心理學家
[00:21:32.320 --> 00:21:34.320]  叫做James Dobson
[00:21:34.320 --> 00:21:37.320]  簡單叫做James
[00:21:37.320 --> 00:21:42.320]  有一次他和他兒子去附近的報紙攤買報紙
[00:21:42.320 --> 00:21:46.320]  很善意地問賣報紙的人
[00:21:46.320 --> 00:21:48.320]  你好嗎?
[00:21:48.320 --> 00:21:53.320]  怎知道這位仁兄態度惡劣地對他非常不友善
[00:21:53.320 --> 00:21:57.320]  第二天James再去那裡買報紙
[00:21:57.320 --> 00:22:00.320]  也同樣熱情地問候他
[00:22:00.320 --> 00:22:04.320]  不過這位朋友仍然態度惡劣
[00:22:04.320 --> 00:22:07.320]  於是過了幾天
[00:22:07.320 --> 00:22:12.320]  James的兒子終於忍不住要問他爸爸
[00:22:12.320 --> 00:22:15.320]  爸爸這個人態度這麼惡劣
[00:22:15.320 --> 00:22:18.320]  為什麼你還是對他這麼好呢?
[00:22:18.320 --> 00:22:20.320]  James就回答
[00:22:20.320 --> 00:22:23.320]  我們仁慈待人是應該的
[00:22:23.320 --> 00:22:27.320]  我們不可以由於別人的態度或者問題
[00:22:27.320 --> 00:22:35.320]  放棄了我們自己應該持守的做人的操守
[00:22:35.320 --> 00:22:41.320]  或者主耶穌的教導也可以幫助我們學習仁慈
[00:22:41.320 --> 00:22:43.320]  多一點的仁慈
[00:22:43.320 --> 00:22:47.320]  在馬大夫的五章四十六節到四十七節說
[00:22:47.320 --> 00:22:51.320]  假如你們只愛那些愛你們的
[00:22:51.320 --> 00:22:54.320]  上帝又何必獎賞你們呢?
[00:22:54.320 --> 00:22:58.320]  就連睡棍也會這樣做
[00:22:58.320 --> 00:23:02.320]  假如你們只向朋友打招呼
[00:23:02.320 --> 00:23:05.320]  那又有什麼了不起呢?
[00:23:05.320 --> 00:23:09.320]  就連異教徒也會這樣做
[00:23:09.320 --> 00:23:12.320]  如果我們記得自己的身份是基督徒
[00:23:12.320 --> 00:23:14.320]  我們是耶穌基督的門徒的時候
[00:23:14.320 --> 00:23:16.320]  我們有應該做的事
[00:23:16.320 --> 00:23:19.320]  不要受別人影響
[00:23:19.320 --> 00:23:22.320]  第六種的品質是良善
[00:23:22.320 --> 00:23:28.320]  良善就是將仁慈的心態化作行動
[00:23:28.320 --> 00:23:32.320]  當我們見到有些人很慘
[00:23:32.320 --> 00:23:36.320]  山林大火燒了無家可歸
[00:23:36.320 --> 00:23:41.320]  我們可能也有一些憐憫的心出來了
[00:23:41.320 --> 00:23:48.320]  但如果我們將這些憐憫仁慈的心化作行動
