
[00:00:00.000 --> 00:00:02.000]  有沒有看過這本書啊?
[00:03:08.000 --> 00:03:09.000]  運動
[00:03:09.000 --> 00:03:11.500]  這樣身體正常會好一點
[00:03:11.500 --> 00:03:14.500]  習慣或者性情
[00:03:14.500 --> 00:03:17.000]  需要不斷地去塑造
[00:03:17.000 --> 00:03:19.500]  關係
[00:03:19.500 --> 00:03:24.000]  也需要時刻去維繫和培養
[00:03:26.000 --> 00:03:27.500]  專業的知識
[00:03:27.500 --> 00:03:30.500]  又要持續不斷地去更新
[00:03:30.500 --> 00:03:32.000]  在我們當中
[00:03:32.000 --> 00:03:34.000]  很多工作的弟兄姊妹
[00:03:34.000 --> 00:03:35.500]  我想你也會經常
[00:03:35.500 --> 00:03:37.000]  偶爾可能一年
[00:03:37.000 --> 00:03:39.000]  可能有些是半年
[00:03:39.000 --> 00:03:40.000]  有些是每一季
[00:03:40.000 --> 00:03:41.000]  都有些要求
[00:03:41.000 --> 00:03:42.500]  Professional development
[00:03:42.500 --> 00:03:45.000]  就是你要不斷地去更新
[00:03:45.000 --> 00:03:46.000]  要保持住自己
[00:03:46.000 --> 00:03:50.000]  今天看提摩太前書第四章
[00:03:50.000 --> 00:03:51.000]  那裏說
[00:03:51.000 --> 00:03:53.000]  基督徒屬靈的生命
[00:03:53.500 --> 00:03:56.000]  敬虔的質素是需要鍛鍊的
[00:03:56.000 --> 00:03:59.000]  你有沒有鍛鍊敬虔?
[00:03:59.000 --> 00:04:04.000]  我們一起祈禱好嗎
[00:04:04.000 --> 00:04:06.500]  將以下時間再一次交託給主
[00:04:06.500 --> 00:04:11.000]  讓上帝的話來幫助我們
[00:04:11.000 --> 00:04:21.000]  天父求你幫助我們
[00:04:22.500 --> 00:04:24.000]  我們感謝你
[00:04:24.000 --> 00:04:27.000]  因爲你賜過給我們真理
[00:04:27.000 --> 00:04:30.000]  因爲真理必使我們得到自由
[00:04:30.000 --> 00:04:33.500]  你亦都差派聖靈
[00:04:33.500 --> 00:04:35.000]  內在我們生命裏面
[00:04:35.000 --> 00:04:36.500]  在我們心裏面
[00:04:36.500 --> 00:04:40.000]  來引導我們進入真理
[00:04:40.000 --> 00:04:44.500]  引導我們明白耶穌上帝你說的話
[00:04:44.500 --> 00:04:46.500]  求主帶領祝福
[00:04:46.500 --> 00:04:48.000]  我們以下的時間
[00:04:48.000 --> 00:04:49.000]  保守
[00:04:49.000 --> 00:04:50.500]  無論是講還是聽的
[00:04:51.000 --> 00:04:53.000]  我們都能夠同得益處
[00:04:53.000 --> 00:04:55.000]  更加地愛主
[00:04:55.000 --> 00:04:57.000]  亦都讓主的生命
[00:04:57.000 --> 00:05:00.000]  在我們當中來彰顯出來
[00:05:00.000 --> 00:05:01.500]  讓我們迴歸給禰
[00:05:01.500 --> 00:05:03.000]  奉耶穌基督的名
[00:05:03.000 --> 00:05:04.000]  阿們
[00:05:04.000 --> 00:05:10.500]  上星期黎長老在我們當中
[00:05:10.500 --> 00:05:12.500]  分享一個信息
[00:05:12.500 --> 00:05:15.500]  他講到作教會屬靈領袖的要求
[00:05:15.500 --> 00:05:18.500]  他主要引用經文的是
[00:05:18.500 --> 00:05:20.000]  提摩太前書第三章
[00:05:20.000 --> 00:05:21.500]  我覺得挺好的
[00:05:21.500 --> 00:05:22.500]  他講完第三章
[00:05:22.500 --> 00:05:24.500]  我心裏面
[00:05:24.500 --> 00:05:25.500]  這段日子裏面
[00:05:25.500 --> 00:05:27.500]  其實我內心經常都是
[00:05:27.500 --> 00:05:30.500]  怎麼可以更加親近神呢
[00:05:30.500 --> 00:05:32.000]  怎麼可以去鍛鍊
[00:05:32.000 --> 00:05:33.500]  怎麼去操練呢
[00:05:33.500 --> 00:05:34.500]  我看到
[00:05:34.500 --> 00:05:38.500]  這段經文提摩太前書第四章
[00:05:38.500 --> 00:05:39.500]  我覺得很棒
[00:05:39.500 --> 00:05:41.500]  所以想和大家一起去看
[00:05:41.500 --> 00:05:42.500]  一起去探討
[00:05:42.500 --> 00:05:45.500]  面對着在初期教會
[00:05:45.500 --> 00:05:47.000]  做領袖的各樣挑戰
[00:05:47.000 --> 00:05:48.500]  司徒保羅
[00:05:48.500 --> 00:05:49.500]  我們可以看看這段經文
[00:05:49.500 --> 00:05:50.500]  我們一起再讀
[00:05:50.500 --> 00:05:51.000]  好嗎
[00:05:51.000 --> 00:05:54.000]  司徒保羅鼓勵一個年輕的傳道人
[00:05:54.000 --> 00:05:55.000]  提摩太
[00:05:55.000 --> 00:05:57.500]  我們大家一起請讀這個
[00:06:17.500 --> 00:06:19.500]  我想初初每一個人出來
[00:06:19.500 --> 00:06:21.500]  他可能出來工作
[00:06:21.500 --> 00:06:24.500]  無論你是哪個領域
[00:06:24.500 --> 00:06:25.500]  就是醫療也好
[00:06:25.500 --> 00:06:26.500]  或者商業
[00:06:26.500 --> 00:06:28.500]  或者做各樣
[00:06:28.500 --> 00:06:29.500]  一出來的時候
[00:06:29.500 --> 00:06:30.500]  很多東西都不懂
[00:06:30.500 --> 00:06:31.500]  要學
[00:06:31.500 --> 00:06:33.500]  做一個傳道人
[00:06:33.500 --> 00:06:35.500]  提摩太他出來
[00:06:35.500 --> 00:06:37.500]  他有很多東西要學
[00:06:37.500 --> 00:06:41.500]  當時教會也有不同的各樣的挑戰
[00:06:41.500 --> 00:06:43.500]  所以一個師傅
[00:06:43.500 --> 00:06:45.500]  司徒保羅就鼓勵他
[00:06:46.500 --> 00:06:48.500]  他說最重要是什麼
[00:06:48.500 --> 00:06:53.500]  最重要不是一些技巧
[00:06:53.500 --> 00:06:56.500]  甚至未必是一些頭腦的知識
[00:06:56.500 --> 00:06:57.500]  最重要
[00:06:57.500 --> 00:06:58.500]  很重要
[00:06:58.500 --> 00:06:59.500]  你要知道的
[00:06:59.500 --> 00:07:02.500]  要在敬虔上操練自己
[00:07:02.500 --> 00:07:04.500]  對這件事
[00:07:04.500 --> 00:07:05.500]  很多基督徒
[00:07:05.500 --> 00:07:08.500]  都會有一些錯誤的誤解
[00:07:08.500 --> 00:07:09.500]  我們可以看看下一章
[00:07:09.500 --> 00:07:11.500]  有很多迷思
[00:07:11.500 --> 00:07:12.500]  有些人
[00:07:12.500 --> 00:07:16.500]  認爲敬虔上操練自己
[00:07:16.500 --> 00:07:18.500]  是否很辛苦
[00:07:18.500 --> 00:07:21.500]  要單憑自己的努力
[00:07:21.500 --> 00:07:23.500]  耶穌說
[00:07:23.500 --> 00:07:27.500]  你被人打你的右邊的時候
[00:07:27.500 --> 00:07:29.500]  你要被左邊的人打
[00:07:29.500 --> 00:07:33.500]  操練敬虔是否單憑自己的努力
[00:07:33.500 --> 00:07:35.500]  人家打你的右邊
[00:07:35.500 --> 00:07:36.500]  你更不高興
[00:07:36.500 --> 00:07:37.500]  更不願意也好
[00:07:37.500 --> 00:07:42.500]  也要扮得很恭敬、很虔誠
[00:07:42.500 --> 00:07:43.500]  很願意受苦
[00:07:43.500 --> 00:07:46.500]  然後再被人打你的左邊
[00:07:46.500 --> 00:07:51.500]  是否單憑自己的努力去做
[00:07:51.500 --> 00:07:53.500]  單憑自己的能力
[00:07:53.500 --> 00:07:57.500]  另一個誤解
[00:07:57.500 --> 00:07:58.500]  我們再按一按
[00:07:58.500 --> 00:08:00.500]  另一個誤解就是
[00:08:00.500 --> 00:08:02.500]  很多人以爲
[00:08:02.500 --> 00:08:04.500]  越敬虔的話
[00:08:04.500 --> 00:08:07.500]  我們就可以得到神更多的祝福
[00:08:07.500 --> 00:08:10.500]  或者多些靈脩的時候
[00:08:10.500 --> 00:08:12.500]  神就會愛我多一些
[00:08:12.500 --> 00:08:15.500]  我傳福音、我侍奉多一些
[00:08:15.500 --> 00:08:18.500]  神又會再給多些東西我
[00:08:18.500 --> 00:08:22.500]  好像一個交換禮物
[00:08:22.500 --> 00:08:23.500]  你做這件事
[00:08:23.500 --> 00:08:25.500]  我就給你這件事
[00:08:25.500 --> 00:08:27.500]  這裏有一個危險
[00:08:27.500 --> 00:08:29.500]  《新若聖經》的仕途保羅
[00:08:29.500 --> 00:08:35.500]  他經常講信心和行爲
[00:08:35.500 --> 00:08:36.500]  很重要
[00:08:36.500 --> 00:08:39.500]  我們不是靠我們的行爲
[00:08:39.500 --> 00:08:41.500]  來得到神的喜悅
[00:08:41.500 --> 00:08:45.500]  不是靠做好一點、做多一點
[00:08:45.500 --> 00:08:47.500]  讓神愛我們多一點
[00:08:47.500 --> 00:08:49.500]  不是這樣的
[00:08:49.500 --> 00:08:52.500]  在敬虔上操練自己
[00:08:52.500 --> 00:08:55.500]  如果你有英文的版本
[00:08:55.500 --> 00:08:56.500]  NIV 它說
[00:08:56.500 --> 00:08:58.500]  Train yourself to be godly
[00:08:58.500 --> 00:09:01.500]  其實什麼叫做敬虔呢
[00:09:01.500 --> 00:09:03.500]  敬虔是什麼呢
[00:09:03.500 --> 00:09:07.500]  Train yourself to be godly
[00:09:07.500 --> 00:09:09.500]  敬虔其實就是
[00:09:09.500 --> 00:09:11.500]  好像神一樣
[00:09:11.500 --> 00:09:13.500]  好像神一樣
[00:09:13.500 --> 00:09:16.500]  你看看旁邊那個人像不像神
[00:09:16.500 --> 00:09:19.500]  這麼快靈頭
[00:09:19.500 --> 00:09:23.500]  你看看旁邊那個人像不像神
[00:09:23.500 --> 00:09:26.500]  特別如果他跟你這麼親密
[00:09:26.500 --> 00:09:29.500]  特別如果是一些夫婦、兄弟姐妹
[00:09:29.500 --> 00:09:31.500]  你看看他不像神
[00:09:31.500 --> 00:09:33.500]  那我請你拿一塊鏡子照照自己
[00:09:33.500 --> 00:09:36.500]  你看看自己像不像神
[00:09:36.500 --> 00:09:37.500]  很難怪的
[00:09:37.500 --> 00:09:39.500]  有時自己不像神
[00:09:39.500 --> 00:09:43.500]  你又很難期望旁邊的人會像神
[00:09:43.500 --> 00:09:47.500]  他說要殷勤鍛鍊自己
[00:09:47.500 --> 00:09:51.500]  敬虔即是好像神一樣
[00:09:51.500 --> 00:09:55.500]  有解經家解這段經文的時候
[00:09:55.500 --> 00:10:00.500]  他就說去看看原文究竟說些什麼
[00:10:00.500 --> 00:10:05.500]  他很強調鍛鍊這個字的意義
[00:10:05.500 --> 00:10:08.500]  Train 即是鍛鍊
[00:10:08.500 --> 00:10:12.500]  但原來了解一點點希臘人的文化
[00:10:12.500 --> 00:10:15.500]  原來希臘人去運動的時候
[00:10:15.500 --> 00:10:17.500]  特別是練習
[00:10:17.500 --> 00:10:19.500]  是完全不穿衣服的
[00:10:19.500 --> 00:10:24.500]  光禿禿地去運動去練習
[00:10:24.500 --> 00:10:29.500]  原本這個字是這樣的意思
[00:10:29.500 --> 00:10:31.500]  有些解經家就說
[00:10:31.500 --> 00:10:33.500]  其實這個很有意義
[00:10:33.500 --> 00:10:36.500]  當然有不同的人有不同的說法
[00:10:36.500 --> 00:10:40.500]  但我覺得都有一些點在這裏
[00:10:40.500 --> 00:10:45.500]  他說這個字當你用下去是鍛鍊敬虔的時候
[00:10:45.500 --> 00:10:49.500]  其實是在說內在的
[00:10:49.500 --> 00:10:50.500]  我們和神
[00:10:50.500 --> 00:10:52.500]  其實神什麼都知道
[00:10:52.500 --> 00:10:54.500]  你們看詩篇
[00:10:54.500 --> 00:10:55.500]  我們坐下我們起來
[00:10:55.500 --> 00:10:56.500]  神都細察
[00:10:56.500 --> 00:10:58.500]  我們思想想些什麼
[00:10:58.500 --> 00:10:59.500]  口說些什麼
[00:10:59.500 --> 00:11:02.500]  或者未說之前神已經知道
[00:11:02.500 --> 00:11:03.500]  希伯來書又說
[00:11:03.500 --> 00:11:06.500]  神的道可以將我們
[00:11:06.500 --> 00:11:07.500]  靈與魂
[00:11:07.500 --> 00:11:09.500]  骨折與骨碎都能夠刺入口開
[00:11:09.500 --> 00:11:12.500]  所以我們在神面前是不需要扮的
[00:11:12.500 --> 00:11:13.500]  沒有東西扮
[00:11:13.500 --> 00:11:16.500]  鍛鍊敬虔就是在心的裏面
[00:11:16.500 --> 00:11:19.500]  赤露闖開來對神
[00:11:19.500 --> 00:11:25.500]  不是去裝扮一些東西出來
[00:11:25.500 --> 00:11:28.500]  有一位西方算是挺出名的
[00:11:28.500 --> 00:11:30.500]  靈脩神學家
[00:11:30.500 --> 00:11:31.500]  他去世了
[00:11:31.500 --> 00:11:32.500]  盧雲
[00:11:32.500 --> 00:11:35.500]  他有一句這樣的說話
[00:11:35.500 --> 00:11:39.500]  我們下一章
[00:11:39.500 --> 00:11:40.500]  他說
[00:11:40.500 --> 00:11:42.500]  未來的基督徒領袖
[00:11:42.500 --> 00:11:46.500]  其實沒有什麼可以貢獻出來的
[00:11:46.500 --> 00:11:52.500]  除了他們的生命之外
[00:11:52.500 --> 00:11:53.500]  未來的基督徒領袖
[00:11:53.500 --> 00:11:56.500]  其實沒有什麼可以貢獻出來的
[00:11:56.500 --> 00:12:00.500]  除了他們的生命之外
[00:12:00.500 --> 00:12:01.500]  所以如果你是組長
[00:12:01.500 --> 00:12:03.500]  或者你是侍奉
[00:12:03.500 --> 00:12:04.500]  有一些不同的侍奉
[00:12:04.500 --> 00:12:08.500]  或者是某些部門負責的人
[00:12:08.500 --> 00:12:13.500]  不要想着自己有些什麼的技巧
[00:12:13.500 --> 00:12:16.500]  什麼的經驗
[00:12:16.500 --> 00:12:17.500]  特別是新的一年
[00:12:17.500 --> 00:12:18.500]  有些新的執事
[00:12:18.500 --> 00:12:20.500]  新的事工委員
[00:12:20.500 --> 00:12:21.500]  不要想着
[00:12:21.500 --> 00:12:23.500]  我有某一方面的才幹
[00:12:23.500 --> 00:12:26.500]  用出來
[00:12:26.500 --> 00:12:28.500]  如果我們生命裏面不搞好的
[00:12:28.500 --> 00:12:31.500]  我們的性情不搞好的
[00:12:31.500 --> 00:12:33.500]  你做些什麼都好
[00:12:33.500 --> 00:12:34.500]  可能頭兩個月
[00:12:34.500 --> 00:12:35.500]  大家都很欣賞你
[00:12:35.500 --> 00:12:37.500]  哇,這個人口才不錯
[00:12:37.500 --> 00:12:39.500]  或者他真的很有經驗
[00:12:39.500 --> 00:12:42.500]  但慢慢你跟他相處久了
[00:12:42.500 --> 00:12:43.500]  你會發覺
[00:12:43.500 --> 00:12:44.500]  哇,這個人的脾氣很差
[00:12:44.500 --> 00:12:46.500]  或者這個人太急躁了
[00:12:46.500 --> 00:12:48.500]  或者這個人其實很懶散
[00:12:48.500 --> 00:12:51.500]  這些東西就慢慢出來
[00:12:51.500 --> 00:12:53.500]  教會其實今天缺乏的
[00:12:53.500 --> 00:12:58.500]  是一個個有血有肉的生命
[00:12:58.500 --> 00:12:59.500]  有血有肉
[00:12:59.500 --> 00:13:00.500]  你摸摸自己
[00:13:00.500 --> 00:13:02.500]  不是啊,都有些肉在這裏
[00:13:02.500 --> 00:13:08.500]  只不過在不應該在的地方出現了
[00:13:08.500 --> 00:13:09.500]  但講真的
[00:13:09.500 --> 00:13:14.500]  其實教會缺乏了一個個活生生
[00:13:14.500 --> 00:13:18.500]  但同時有軟弱不重要
[00:13:18.500 --> 00:13:21.500]  因爲人人都是軟弱的
[00:13:21.500 --> 00:13:23.500]  聖經說沒有一個是疑人
[00:13:23.500 --> 00:13:26.500]  但問題是我們來到神的面前
[00:13:26.500 --> 00:13:28.500]  我們來到認識自己的有限
[00:13:28.500 --> 00:13:31.500]  我們需要上帝的幫助
[00:13:31.500 --> 00:13:34.500]  人可以扮得很堅強
[00:13:34.500 --> 00:13:36.500]  扮得很虔誠
[00:13:36.500 --> 00:13:39.500]  但裏面是怎樣的是另一回事
[00:13:39.500 --> 00:13:44.500]  我曾經在城市見過一間教會
[00:13:44.500 --> 00:13:47.500]  它有一些這樣的廣告標語
[00:13:47.500 --> 00:13:50.500]  不知道現在還有沒有
[00:13:50.500 --> 00:13:51.500]  不知道現在有沒有
[00:13:51.500 --> 00:13:52.500]  它就寫着
[00:13:52.500 --> 00:13:55.500]  "Real life, real people"
[00:13:55.500 --> 00:13:57.500]  你有沒有見過
[00:13:57.500 --> 00:13:58.500]  好像是
[00:13:58.500 --> 00:14:00.500]  不知道是不是叫Metro Church
[00:14:00.500 --> 00:14:02.500]  就是在Balfour Street那裏
[00:14:02.500 --> 00:14:05.500]  "Real life, real people"
[00:14:05.500 --> 00:14:08.500]  他們說他們教會的人是真正的人
[00:14:08.500 --> 00:14:10.500]  是真正有生命的
[00:14:10.500 --> 00:14:12.500]  我以前覺得這麼搞笑
[00:14:12.500 --> 00:14:14.500]  一個這樣的標語
[00:14:14.500 --> 00:14:18.500]  不太明白那個意義
[00:14:18.500 --> 00:14:20.500]  我們教會有沒有這樣的標語
[00:14:20.500 --> 00:14:23.500]  "Real life, real people" 有沒有
[00:14:23.500 --> 00:14:25.500]  你看看旁邊那個是不是真的人
[00:14:25.500 --> 00:14:28.500]  撕下它
[00:14:28.500 --> 00:14:30.500]  可能是紙牌
[00:14:30.500 --> 00:14:31.500]  因爲我們沒有寫着
[00:14:31.500 --> 00:14:34.500]  "Real life, real people"
[00:14:34.500 --> 00:14:35.500]  好像有一段時間
[00:14:35.500 --> 00:14:37.500]  有一些油站又寫着
[00:14:37.500 --> 00:14:38.500]  因爲油站
[00:14:38.500 --> 00:14:39.500]  這裏油站做很多東西
[00:14:39.500 --> 00:14:41.500]  又會賣食物
[00:14:41.500 --> 00:14:42.500]  好像有一間油站又寫着
[00:14:42.500 --> 00:14:45.500]  "Real food, real coffee"
[00:14:45.500 --> 00:14:46.500]  是不是好像是
[00:14:46.500 --> 00:14:49.500]  不知道現在還有沒有
[00:14:49.500 --> 00:14:51.500]  這個世界我們其實很害怕
[00:14:51.500 --> 00:14:53.500]  那些假東西
[00:14:53.500 --> 00:14:55.500]  特別我們唐人背景
[00:14:55.500 --> 00:14:57.500]  我們瞭解很多
[00:14:57.500 --> 00:14:58.500]  譬如說中國
[00:14:58.500 --> 00:15:00.500]  或者有些不同的地方
[00:15:00.500 --> 00:15:02.500]  他們爲了賺錢
[00:15:02.500 --> 00:15:04.500]  有很多假的東西出來
[00:15:04.500 --> 00:15:07.500]  這個世界想要一些真實的東西
[00:15:07.500 --> 00:15:08.500]  我正在喫一隻蛋
[00:15:08.500 --> 00:15:09.500]  我真的很想知道
[00:15:09.500 --> 00:15:10.500]  它是一隻蛋來的
[00:15:10.500 --> 00:15:11.500]  喫得開心一點
[00:15:11.500 --> 00:15:12.500]  是不是
[00:15:12.500 --> 00:15:14.500]  不需要害怕的
[00:15:14.500 --> 00:15:16.500]  那些父母給奶粉
[00:15:16.500 --> 00:15:17.500]  給嬰兒喫
[00:15:17.500 --> 00:15:19.500]  當然想給他們一些好東西
[00:15:19.500 --> 00:15:21.500]  不需要害怕的
[00:15:21.500 --> 00:15:23.500]  教會里面
[00:15:23.500 --> 00:15:24.500]  可能有些無道的朋友來到
[00:15:24.500 --> 00:15:26.500]  他都是想見到
[00:15:26.500 --> 00:15:28.500]  基督徒是怎樣的呢
[00:15:28.500 --> 00:15:31.500]  有沒有一個神的生命在裏面
[00:15:31.500 --> 00:15:35.500]  來吸引他們呢
[00:15:35.500 --> 00:15:38.500]  我們今天很想見到一個活生生的
[00:15:38.500 --> 00:15:40.500]  真誠的
[00:15:40.500 --> 00:15:42.500]  信主的基督徒
[00:15:42.500 --> 00:15:45.500]  是會有軟弱的時候
[00:15:45.500 --> 00:15:47.500]  是會有跌倒的時候
[00:15:47.500 --> 00:15:50.500]  但是我們會懂得靠着上帝
[00:15:50.500 --> 00:15:53.500]  再一次剛強起來
[00:15:53.500 --> 00:15:58.500]  這個是那個操練敬虔的基礎
[00:15:58.500 --> 00:16:00.500]  侍奉的人的生命
[00:16:00.500 --> 00:16:05.500]  是由內 由裏面而發出來
[00:16:05.500 --> 00:16:07.500]  由內而外
[00:16:07.500 --> 00:16:10.500]  敬虔的操練是着重品格
[00:16:10.500 --> 00:16:13.500]  和素質的鍛鍊
[00:16:13.500 --> 00:16:20.500]  包括愛心 信心 誠心 清心 虛心等等
[00:16:20.500 --> 00:16:23.500]  所以不是說讀一個課程而已
[00:16:23.500 --> 00:16:27.500]  不是說學一套傳福音的方法就行
[00:16:27.500 --> 00:16:33.500]  也不是上多幾堂的茶經班就可以
[00:16:33.500 --> 00:16:35.500]  不是參加多一兩個講座
[00:16:35.500 --> 00:16:37.500]  把握到一些栽培人的技巧
[00:16:37.500 --> 00:16:40.500]  那就行了
[00:16:40.500 --> 00:16:42.500]  操練敬虔
[00:16:42.500 --> 00:16:47.500]  不是說你學多一點頭腦上的知識
[00:16:47.500 --> 00:16:50.500]  學一些外面的東西
[00:16:50.500 --> 00:16:52.500]  外學的東西
[00:16:52.500 --> 00:16:53.500]  當然我不是說
[00:16:53.500 --> 00:16:57.500]  不要上主要學校
[00:16:57.500 --> 00:16:58.500]  爲什麼不要上
[00:16:58.500 --> 00:17:00.500]  不是 要上 要上
[00:17:00.500 --> 00:17:02.500]  我們之前有十幾個弟兄姊妹
[00:17:02.500 --> 00:17:04.500]  粵語堂有十幾個
[00:17:04.500 --> 00:17:07.500]  整個教會加起來有四十幾個弟兄姊妹
[00:17:07.500 --> 00:17:10.500]  剛剛受了三福的訓練
[00:17:10.500 --> 00:17:12.500]  三福就不要學了
[00:17:12.500 --> 00:17:15.500]  傳福音的技巧就不要學了
[00:17:15.500 --> 00:17:17.500]  不是說不去學那些東西
[00:17:17.500 --> 00:17:18.500]  不去上那些
[00:17:18.500 --> 00:17:21.500]  而是說如果我們所學的 所聽的
[00:17:21.500 --> 00:17:23.500]  只是着重外在的技巧
[00:17:23.500 --> 00:17:25.500]  或者頭腦的知識的時候
[00:17:25.500 --> 00:17:26.500]  你學更多
[00:17:26.500 --> 00:17:32.500]  都對你的生命沒有什麼益處
[00:17:32.500 --> 00:17:38.500]  多謝Amy給我們找到封面文章
[00:17:38.500 --> 00:17:42.500]  今天封面文章《敬虔的操練》
[00:17:42.500 --> 00:17:44.500]  贊文的是吳牧師
[00:17:44.500 --> 00:17:45.500]  吳永生牧師
[00:17:45.500 --> 00:17:47.500]  我們前任的粵語堂牧者
[00:17:47.500 --> 00:17:49.500]  大家可以回去看一下
[00:17:49.500 --> 00:17:54.500]  多謝Amy給這個封面文章
[00:17:54.500 --> 00:17:56.500]  挺好
[00:17:56.500 --> 00:17:58.500]  我預備信息的時候
[00:17:58.500 --> 00:18:00.500]  我自己也錯過了一些東西
[00:18:00.500 --> 00:18:02.500]  但是回看封面文章
[00:18:02.500 --> 00:18:04.500]  我發覺還是挺好的
[00:18:04.500 --> 00:18:05.500]  有些提醒
[00:18:05.500 --> 00:18:07.500]  特別是
[00:18:07.500 --> 00:18:09.500]  封面文章帶出了一段經文
[00:18:09.500 --> 00:18:10.500]  很重要
[00:18:10.500 --> 00:18:11.500]  讓我們去反省
[00:18:11.500 --> 00:18:15.500]  那個敬虔 操練敬虔
