
[00:00:00.000 --> 00:00:02.120]  今天如果大家看outline的時候
[00:04:39.000 --> 00:04:41.000]  這些年輕人
[00:04:41.000 --> 00:04:43.000]  他們想表達他們的看法
[00:04:43.000 --> 00:04:45.000]  原來絕大部分是
[00:04:45.000 --> 00:04:47.000]  他們個人親身的經驗
[00:04:47.000 --> 00:04:49.000]  就是說他們在和人相處當中
[00:04:49.000 --> 00:04:53.000]  就遇到一些這樣的基督徒
[00:04:53.000 --> 00:04:55.000]  於是當他接受民主調查的時候
[00:04:55.000 --> 00:04:59.000]  他就查看基督徒是一些怎樣的羣體
[00:04:59.000 --> 00:05:01.000]  是一些怎樣的人
[00:05:01.000 --> 00:05:03.000]  當我看到這些報告的時候
[00:05:03.000 --> 00:05:05.000]  我心裏想天父上帝
[00:05:05.000 --> 00:05:07.000]  其實我圖稿
[00:05:07.000 --> 00:05:09.000]  如果我們信耶穌的人
[00:05:09.000 --> 00:05:13.000]  真的像調查員所說的那樣
[00:05:13.000 --> 00:05:15.000]  我們應該怎麼做
[00:05:15.000 --> 00:05:17.000]  我相信第一件我們要做的是什麼
[00:05:17.000 --> 00:05:19.000]  向神應罪悔改
[00:05:19.000 --> 00:05:21.000]  如果我們真的這樣的時候
[00:05:21.000 --> 00:05:23.000]  我們要向神應罪悔改
[00:05:23.000 --> 00:05:25.000]  馬太福音不是教導我們
[00:05:25.000 --> 00:05:27.000]  我們要愛那些不值得我們愛的人嗎
[00:05:27.000 --> 00:05:29.000]  每個人都會愛自己愛的人
[00:05:29.000 --> 00:05:31.000]  但是有什麼好處
[00:05:31.000 --> 00:05:33.000]  有什麼了不起
[00:05:33.000 --> 00:05:35.000]  所以聖經教導我們
[00:05:35.000 --> 00:05:37.000]  要愛那些不值得我們愛的人
[00:05:37.000 --> 00:05:39.000]  聖經教導我們要快快的說
[00:05:39.000 --> 00:05:41.000]  慢慢的聽慢慢的動怒
[00:05:41.000 --> 00:05:43.000]  聖經教導我們要做一個誠實無辜的人
[00:05:43.000 --> 00:05:47.000]  聖經教導我們要尊重那些在位掌權的
[00:05:47.000 --> 00:05:49.000]  特別是那些佛惡賞賜的神宰
[00:05:49.000 --> 00:05:51.000]  有沒有聽過聖經的教導
[00:05:51.000 --> 00:05:53.000]  We do, we all do
[00:05:53.000 --> 00:05:55.000]  所以我剛纔說
[00:05:55.000 --> 00:05:57.000]  如果我們真的像這些調查問卷
[00:05:57.000 --> 00:05:59.000]  所形容的基督徒這樣的時候
[00:05:59.000 --> 00:06:01.000]  如果我們是其中一份子
[00:06:01.000 --> 00:06:03.000]  或者在某個時間我們做過類似的事
[00:06:03.000 --> 00:06:05.000]  天父上帝憐憫我們
[00:06:05.000 --> 00:06:07.000]  神愛令感動我們
[00:06:07.000 --> 00:06:09.000]  我們每一個人都需要來到神愛面前
[00:06:09.000 --> 00:06:11.000]  好好去懺悔去認罪
[00:06:11.000 --> 00:06:13.000]  求神憐憫我們
[00:06:13.000 --> 00:06:15.000]  耶穌基督告訴我們
[00:06:15.000 --> 00:06:17.000]  在聖經當中有很多法利塞人
[00:06:17.000 --> 00:06:19.000]  我們稱之爲假冒爲善
[00:06:19.000 --> 00:06:21.000]  他們有敬虔的外貌
[00:06:21.000 --> 00:06:23.000]  是沒有了敬虔的實意
[00:06:23.000 --> 00:06:25.000]  我相信天父上帝一點都不開心
[00:06:25.000 --> 00:06:27.000]  見到我們今天的教會
[00:06:27.000 --> 00:06:29.000]  變成類似當日這樣的人一樣
[00:06:29.000 --> 00:06:31.000]  耶穌基督來到這個世界上
[00:06:31.000 --> 00:06:33.000]  完成這個救恩
[00:06:33.000 --> 00:06:35.000]  爲了什麼呢
[00:06:35.000 --> 00:06:37.000]  爲了要改變這個世界
[00:06:37.000 --> 00:06:39.000]  爲了要透過腳徒將正能量
[00:06:39.000 --> 00:06:41.000]  帶到這個已經是敗壞
[00:06:41.000 --> 00:06:43.000]  彎曲的世代當中
[00:06:43.000 --> 00:06:45.000]  這是耶穌來的原因
[00:06:45.000 --> 00:06:47.000]  不僅是救你和救我
[00:06:47.000 --> 00:06:49.000]  還要救這個世界
[00:06:49.000 --> 00:06:51.000]  改變這個社會
[00:06:51.000 --> 00:06:53.000]  將正面的正面的能量
[00:06:53.000 --> 00:06:55.000]  帶到我們當中
[00:06:55.000 --> 00:06:57.000]  所以我們看回聖經
[00:06:57.000 --> 00:06:59.000]  今天我們看回教會初期的情況
[00:06:59.000 --> 00:07:01.000]  一段很熟悉的聖經
[00:07:01.000 --> 00:07:03.000]  在耶穌復活昇天之後
[00:07:03.000 --> 00:07:05.000]  耶穌臨升之前吩咐的那些人做什麼
[00:07:05.000 --> 00:07:07.000]  到處都不要留在這裏
[00:07:07.000 --> 00:07:09.000]  你們留在蛇路撒冷
[00:07:09.000 --> 00:07:11.000]  等候聖靈的降臨
[00:07:11.000 --> 00:07:13.000]  然後到五旬節
[00:07:13.000 --> 00:07:15.000]  聖靈降臨
[00:07:15.000 --> 00:07:17.000]  聖靈降臨在那個時候是一個很特別的時刻
[00:07:17.000 --> 00:07:19.000]  因爲是將猶太人
[00:07:19.000 --> 00:07:21.000]  帶入一個新的時代
[00:07:21.000 --> 00:07:23.000]  就是一個教會的時代
[00:07:23.000 --> 00:07:25.000]  所以當五旬節降臨的時候
[00:07:25.000 --> 00:07:27.000]  很特別
[00:07:27.000 --> 00:07:29.000]  聖經說有一個很大的響聲
[00:07:29.000 --> 00:07:31.000]  不知道怎樣形容
[00:07:31.000 --> 00:07:33.000]  像大風又不像大風
[00:07:33.000 --> 00:07:35.000]  總之很大的響聲
[00:07:35.000 --> 00:07:37.000]  大到發生什麼事
[00:07:37.000 --> 00:07:39.000]  所有在耶路撒冷的人
[00:07:39.000 --> 00:07:41.000]  都要走出來看看到底發生了什麼事
[00:07:41.000 --> 00:07:43.000]  然後他們聚集到門徒的面前
[00:07:43.000 --> 00:07:45.000]  哇
[00:07:45.000 --> 00:07:47.000]  聽到門徒竟然能夠
[00:07:47.000 --> 00:07:49.000]  講方言
[00:07:49.000 --> 00:07:51.000]  講他們自己生出來的說話
[00:07:51.000 --> 00:07:53.000]  聖經怎麼說
[00:07:53.000 --> 00:07:55.000]  聖經說這些虔誠的猶太人
[00:07:55.000 --> 00:07:57.000]  從天下各國來
[00:07:57.000 --> 00:07:59.000]  住在耶路撒冷過節
[00:07:59.000 --> 00:08:01.000]  來守節的這羣人
[00:08:01.000 --> 00:08:03.000]  所以是很虔誠的猶太人
[00:08:03.000 --> 00:08:05.000]  這個聲音響衆人就都來聚集
[00:08:05.000 --> 00:08:07.000]  各人聽見門徒用衆人的
[00:08:07.000 --> 00:08:09.000]  香談說話就尋那門都驚訝
[00:08:09.000 --> 00:08:11.000]  稀奇
[00:08:11.000 --> 00:08:13.000]  汗啊
[00:08:13.000 --> 00:08:15.000]  這說話的不都是加里里人嗎
[00:08:15.000 --> 00:08:17.000]  我們各人怎麼聽見
[00:08:17.000 --> 00:08:19.000]  他們講我們生來
[00:08:19.000 --> 00:08:21.000]  所用的香談呢
[00:08:21.000 --> 00:08:23.000]  我剛纔特別強調
[00:08:23.000 --> 00:08:25.000]  這羣來守節的猶太人
[00:08:25.000 --> 00:08:27.000]  是一些怎樣的猶太人
[00:08:27.000 --> 00:08:29.000]  來守節的
[00:08:29.000 --> 00:08:31.000]  虔誠的猶太人
[00:08:31.000 --> 00:08:33.000]  好像大家一樣
[00:08:33.000 --> 00:08:35.000]  每個星期來聚會
[00:08:35.000 --> 00:08:37.000]  可能比大家更有過節義務不及
[00:08:37.000 --> 00:08:39.000]  從世界各地
[00:08:39.000 --> 00:08:41.000]  特別是耶路撒冷守節朝聖
[00:08:41.000 --> 00:08:43.000]  他們遵守舊約聖經
[00:08:43.000 --> 00:08:45.000]  和後來經學家
[00:08:45.000 --> 00:08:47.000]  加上很多的規條
[00:08:47.000 --> 00:08:49.000]  他們做足了信仰的功夫
[00:08:49.000 --> 00:08:51.000]  他們敬拜他們祈禱
[00:08:51.000 --> 00:08:53.000]  他們奉獻他們禁食
[00:08:53.000 --> 00:08:55.000]  來守節
[00:08:55.000 --> 00:08:57.000]  這些人你說他們不虔誠
[00:08:57.000 --> 00:08:59.000]  十分虔誠
[00:08:59.000 --> 00:09:01.000]  但是問題在哪裏
[00:09:01.000 --> 00:09:03.000]  雖然他們那麼虔誠
[00:09:03.000 --> 00:09:05.000]  但是天父上帝
[00:09:05.000 --> 00:09:07.000]  這羣以爲自己很虔誠的人
[00:09:07.000 --> 00:09:09.000]  沉默了四百年
[00:09:09.000 --> 00:09:11.000]  自從馬拉基詩之後
[00:09:11.000 --> 00:09:13.000]  沒有再透過任何的先知
[00:09:13.000 --> 00:09:15.000]  或者任何的人
[00:09:15.000 --> 00:09:17.000]  和他們說過任何的說話
[00:09:17.000 --> 00:09:19.000]  一直在沉默
[00:09:19.000 --> 00:09:21.000]  但是不等於神不來
[00:09:21.000 --> 00:09:23.000]  當時間來到
[00:09:23.000 --> 00:09:25.000]  當時間來到的時候
[00:09:25.000 --> 00:09:27.000]  我要將一個更加偉大的救恩
[00:09:27.000 --> 00:09:29.000]  帶給你們中人
[00:09:29.000 --> 00:09:31.000]  四百年之後耶穌來
[00:09:31.000 --> 00:09:33.000]  完成了聖經的應許
[00:09:33.000 --> 00:09:35.000]  告訴我們天父上帝沒有放棄猶太人
[00:09:35.000 --> 00:09:37.000]  同樣今天我告訴你們
[00:09:37.000 --> 00:09:39.000]  無論你是誰天父上帝都沒有放棄過你
[00:09:39.000 --> 00:09:41.000]  可能你聽不到神的聲音
[00:09:41.000 --> 00:09:43.000]  可能你覺得神沒有做任何的事
[00:09:43.000 --> 00:09:45.000]  可能你覺得有神的
[00:09:45.000 --> 00:09:47.000]  但是他不在乎我
[00:09:47.000 --> 00:09:49.000]  但是我告訴你們
[00:09:49.000 --> 00:09:51.000]  神在乎每一個人
[00:09:51.000 --> 00:09:53.000]  不僅如此
[00:09:53.000 --> 00:09:55.000]  神要幫助我們
[00:09:55.000 --> 00:09:57.000]  要拯救我們
[00:09:57.000 --> 00:09:59.000]  而且要我們成爲教會
[00:09:59.000 --> 00:10:01.000]  成爲另類的社羣
[00:10:01.000 --> 00:10:03.000]  因爲他不僅愛你愛我
[00:10:03.000 --> 00:10:05.000]  他愛全世界的人
[00:10:05.000 --> 00:10:07.000]  他要改變這個世界改變這個社會
[00:10:07.000 --> 00:10:09.000]  他要教會成爲另類的社羣
[00:10:09.000 --> 00:10:11.000]  進入社會當中
[00:10:11.000 --> 00:10:13.000]  撥亂歸正
[00:10:13.000 --> 00:10:15.000]  這是我們今天教會所需要承擔的責任
[00:10:15.000 --> 00:10:17.000]  所有弟兄姊妹
[00:10:17.000 --> 00:10:19.000]  我是基督徒
[00:10:19.000 --> 00:10:21.000]  所以星期天要去教堂聚會
[00:10:21.000 --> 00:10:23.000]  我希望你們不會變成當天那些猶太人
[00:10:23.000 --> 00:10:25.000]  看似虔誠
[00:10:25.000 --> 00:10:27.000]  每個星期來崇拜
[00:10:27.000 --> 00:10:29.000]  聚會參加小組
[00:10:29.000 --> 00:10:31.000]  又幫忙做這件事又幫忙做那件事
[00:10:31.000 --> 00:10:33.000]  我相信你們很多同事朋友
[00:10:33.000 --> 00:10:35.000]  知道你們每個星期用這麼多時間在教會
[00:10:35.000 --> 00:10:37.000]  他一定會說
[00:10:37.000 --> 00:10:39.000]  人家很虔誠
[00:10:39.000 --> 00:10:41.000]  這麼熱心
[00:10:41.000 --> 00:10:43.000]  不但虔誠還熱心
[00:10:43.000 --> 00:10:45.000]  每個星期去教會又幫忙做這件事又幫忙做那件事
[00:10:45.000 --> 00:10:47.000]  這是我們自己的一個錯覺
[00:10:47.000 --> 00:10:49.000]  我們也挺虔誠的
[00:10:49.000 --> 00:10:51.000]  都差不多了吧
[00:10:51.000 --> 00:10:53.000]  日後如果天家見到天父
[00:10:53.000 --> 00:10:55.000]  應該不會太難看吧
[00:10:55.000 --> 00:10:57.000]  不知道大家會不會有這樣的錯覺呢
[00:10:57.000 --> 00:10:59.000]  不知道大家會不會這樣去看我們自己呢
[00:10:59.000 --> 00:11:01.000]  可能你的家人朋友告訴你
[00:11:01.000 --> 00:11:03.000]  你很另類
[00:11:03.000 --> 00:11:05.000]  這個是什麼新的詞
[00:11:05.000 --> 00:11:07.000]  其實用了很久
[00:11:07.000 --> 00:11:09.000]  可能你在你的家人同事朋友當中
[00:11:09.000 --> 00:11:11.000]  你很另類
[00:11:11.000 --> 00:11:13.000]  但我們能不能夠在他們的生命當中
[00:11:13.000 --> 00:11:15.000]  造成什麼影響
[00:11:15.000 --> 00:11:17.000]  我們的教會能不能像我剛纔所說的
[00:11:17.000 --> 00:11:19.000]  帶給我們的社會
[00:11:19.000 --> 00:11:21.000]  一些正能量
[00:11:21.000 --> 00:11:23.000]  當我們聚集在一起的時候
[00:11:23.000 --> 00:11:25.000]  我們能夠爲神做些什麼
[00:11:25.000 --> 00:11:29.000]  如果我看早期教會的時候
[00:11:29.000 --> 00:11:31.000]  情況真的不是這樣
[00:11:31.000 --> 00:11:33.000]  他們從不是很另類
[00:11:33.000 --> 00:11:35.000]  變成很另類
[00:11:35.000 --> 00:11:37.000]  早期的教會
[00:11:37.000 --> 00:11:39.000]  他們是怎麼變成這樣的呢
[00:11:39.000 --> 00:11:41.000]  是怎麼開始的呢
[00:11:41.000 --> 00:11:43.000]  很明顯的是五旬之光臨
[00:11:43.000 --> 00:11:45.000]  神透過彼得和宗師和港道
[00:11:45.000 --> 00:11:47.000]  然後那些人
[00:11:47.000 --> 00:11:49.000]  的心靈被觸動
[00:11:49.000 --> 00:11:51.000]  於是就開始了
[00:11:51.000 --> 00:11:53.000]  教會的起源
[00:11:53.000 --> 00:11:55.000]  我們來看看2張第37節
[00:11:55.000 --> 00:11:57.000]  衆人聽見這話
[00:11:57.000 --> 00:11:59.000]  覺得扎心
[00:11:59.000 --> 00:12:01.000]  就對彼得和其餘的使徒說
[00:12:01.000 --> 00:12:03.000]  弟兄們
[00:12:03.000 --> 00:12:05.000]  我們當怎樣行
[00:12:05.000 --> 00:12:07.000]  清明光臨
[00:12:07.000 --> 00:12:09.000]  彼得和宗師和啓離
[00:12:09.000 --> 00:12:11.000]  他們的救恩
[00:12:11.000 --> 00:12:13.000]  耶穌就是救主
[00:12:13.000 --> 00:12:15.000]  告訴他們
[00:12:15.000 --> 00:12:17.000]  這羣人覺得扎心
[00:12:17.000 --> 00:12:19.000]  他們受到聖靈的感動
[00:12:19.000 --> 00:12:21.000]  他們不能夠再抵受
[00:12:21.000 --> 00:12:23.000]  那怎麼辦
[00:12:23.000 --> 00:12:25.000]  我心裏很不舒服
[00:12:25.000 --> 00:12:27.000]  這就是我的情況
[00:12:27.000 --> 00:12:29.000]  我們以爲我們很好
[00:12:29.000 --> 00:12:31.000]  我們等候彼得和光臨
[00:12:31.000 --> 00:12:33.000]  光臨到我們當中
[00:12:33.000 --> 00:12:35.000]  但是現在你這樣說
[00:12:35.000 --> 00:12:37.000]  弟兄們
[00:12:37.000 --> 00:12:39.000]  當這羣猶太人
[00:12:39.000 --> 00:12:41.000]  所謂虔誠的猶太人
[00:12:41.000 --> 00:12:43.000]  這麼去問彼得和其他使徒的時候
[00:12:43.000 --> 00:12:45.000]  這個告訴他們一件什麼事
[00:12:45.000 --> 00:12:47.000]  當然是受感動
[00:12:47.000 --> 00:12:49.000]  爲什麼會受感動
[00:12:49.000 --> 00:12:51.000]  因爲他們相信彼得的說話
[00:12:51.000 --> 00:12:53.000]  因爲他們相信
[00:12:53.000 --> 00:12:55.000]  耶穌就是天父上帝
[00:12:55.000 --> 00:12:57.000]  差遣來到我們當中
[00:12:57.000 --> 00:12:59.000]  的救主
[00:12:59.000 --> 00:13:01.000]  所以他們才心感不安
[00:13:01.000 --> 00:13:03.000]  因爲每個人都在耶路撒冷
[00:13:03.000 --> 00:13:05.000]  每個人都眼巴巴看着耶穌
[00:13:05.000 --> 00:13:07.000]  明知道是無辜的
[00:13:07.000 --> 00:13:09.000]  被釘在十字架上
[00:13:09.000 --> 00:13:11.000]  甚至他們有份去舉手
[00:13:11.000 --> 00:13:13.000]  釘死他釘死他
[00:13:13.000 --> 00:13:15.000]  他心裏覺得難過
[00:13:15.000 --> 00:13:17.000]  就算他親手去參與
[00:13:17.000 --> 00:13:19.000]  他覺得我們釘死了一個無辜的人
[00:13:19.000 --> 00:13:21.000]  這個不是一個無辜的人這麼簡單
[00:13:21.000 --> 00:13:23.000]  他就是神所差留的救主
[00:13:23.000 --> 00:13:25.000]  他是爲我們而死的
[00:13:25.000 --> 00:13:27.000]  但是現在復活了
[00:13:27.000 --> 00:13:29.000]  所以我們要做什麼
[00:13:29.000 --> 00:13:31.000]  我不知道今天
[00:13:31.000 --> 00:13:33.000]  你心裏會不會問這個問題
[00:13:33.000 --> 00:13:35.000]  因爲今天有很多人
[00:13:35.000 --> 00:13:37.000]  場地不一樣
[00:13:37.000 --> 00:13:39.000]  每個星期都回來
[00:13:39.000 --> 00:13:41.000]  你又坐在那裏
[00:13:41.000 --> 00:13:43.000]  很乖
[00:13:43.000 --> 00:13:45.000]  我經常都很proud我的會衆
[00:13:45.000 --> 00:13:47.000]  會衆很乖
[00:13:47.000 --> 00:13:49.000]  你可以繼續這麼乖
[00:13:49.000 --> 00:13:51.000]  我都喜歡你很乖
[00:13:51.000 --> 00:13:53.000]  但是I want you to do something for God
[00:13:53.000 --> 00:13:55.000]  我希望每個星期回來的時候
[00:13:55.000 --> 00:13:57.000]  不是一個習慣
[00:13:57.000 --> 00:13:59.000]  你來敬拜的時候
[00:13:59.000 --> 00:14:01.000]  當神向你說話
[00:14:01.000 --> 00:14:03.000]  你有沒有刻意去消滅聖靈的感動
[00:14:03.000 --> 00:14:05.000]  不是你沒有領受
[00:14:05.000 --> 00:14:07.000]  不是你沒有感覺
[00:14:07.000 --> 00:14:09.000]  不是你不知道神要你做些什麼
[00:14:09.000 --> 00:14:11.000]  你就放在一邊
[00:14:11.000 --> 00:14:13.000]  聽完就算了
[00:14:13.000 --> 00:14:15.000]  我覺得我們差不多了
[00:14:15.000 --> 00:14:17.000]  我記得我們讀書的時候
[00:14:17.000 --> 00:14:19.000]  有一句差不多先生的小說
[00:14:19.000 --> 00:14:21.000]  大家有沒有聽過
[00:14:21.000 --> 00:14:23.000]  差不多先生
[00:14:23.000 --> 00:14:25.000]  差不多就行了
[00:14:25.000 --> 00:14:27.000]  總是差一點
[00:14:27.000 --> 00:14:29.000]  他以爲差不多就夠了
[00:14:29.000 --> 00:14:31.000]  弟兄姐妹
[00:14:31.000 --> 00:14:33.000]  如果我們以爲自己差不多
[00:14:33.000 --> 00:14:35.000]  如果你覺得我做基督徒算是這樣了
[00:14:35.000 --> 00:14:37.000]  求天父聯吻我們
[00:14:37.000 --> 00:14:39.000]  求聖靈光照我們
[00:14:39.000 --> 00:14:41.000]  我們要到神的面前認罪悔改
[00:14:41.000 --> 00:14:43.000]  因爲我們再看不到我們還要做些什麼
[00:14:43.000 --> 00:14:45.000]  我們沒有當天這羣基督徒這羣猶太人的反應
[00:14:45.000 --> 00:14:47.000]  我們做了什麼
[00:14:47.000 --> 00:14:49.000]  我做足我應該做的事
[00:14:49.000 --> 00:14:51.000]  我有什麼需要
[00:14:51.000 --> 00:14:53.000]  有需要就求神幫我
[00:14:53.000 --> 00:14:55.000]  我靈裏有什麼需要
[00:14:55.000 --> 00:14:57.000]  我屬靈的生命有什麼需要
[00:14:57.000 --> 00:14:59.000]  弟兄姐妹
[00:14:59.000 --> 00:15:01.000]  如果我們屬靈的生命當中
[00:15:01.000 --> 00:15:03.000]  沒有了一種屬靈的不滿足
[00:15:03.000 --> 00:15:05.000]  我告訴你你是不會進步的
[00:15:05.000 --> 00:15:07.000]  你不會經歷很多事
[00:15:07.000 --> 00:15:09.000]  你只會永遠坐在這裏差不多
[00:15:09.000 --> 00:15:11.000]  但如果我們在聖靈面前謙卑
[00:15:11.000 --> 00:15:13.000]  聖靈感動光照我們
[00:15:13.000 --> 00:15:15.000]  我們看到我們靈裏的缺乏
[00:15:15.000 --> 00:15:17.000]  我們有一種屬靈的不滿足
[00:15:17.000 --> 00:15:19.000]  我們就會追求
[00:15:19.000 --> 00:15:21.000]  那個越來越像耶穌基督的人生
[00:15:21.000 --> 00:15:23.000]  你的生命就會
[00:15:23.000 --> 00:15:25.000]  滋彩
[00:15:25.000 --> 00:15:27.000]  爲什麼
[00:15:27.000 --> 00:15:29.000]  因爲當你這樣做的時候
[00:15:29.000 --> 00:15:31.000]  你會有很多信仰裏面的經歷
[00:15:31.000 --> 00:15:33.000]  你不會原地踏步
[00:15:33.000 --> 00:15:35.000]  求天父上帝憐憫我們感動我們
[00:15:35.000 --> 00:15:37.000]  我求聖靈感動大家
[00:15:37.000 --> 00:15:39.000]  好像感動我一樣
[00:15:39.000 --> 00:15:41.000]  不要以爲自己這樣就可以了
[00:15:41.000 --> 00:15:43.000]  其實不可以
[00:15:43.000 --> 00:15:45.000]  求神幫助我們不要貪圖靈裏的安逸
[00:15:45.000 --> 00:15:47.000]  求神讓我們今天如果心裏受感動
[00:15:47.000 --> 00:15:49.000]  覺得不舒服
[00:15:49.000 --> 00:15:51.000]  牧師你罵我
[00:15:51.000 --> 00:15:53.000]  我不敢罵你
[00:15:53.000 --> 00:15:55.000]  那種靈受
[00:15:55.000 --> 00:15:57.000]  但如果你能夠將當日的猶太人
[00:15:57.000 --> 00:15:59.000]  心裏受感動
[00:15:59.000 --> 00:16:01.000]  覺得扎心
[00:16:01.000 --> 00:16:03.000]  你應該怎麼做
[00:16:03.000 --> 00:16:05.000]  彼得說
[00:16:05.000 --> 00:16:07.000]  你們個人要悔改
[00:16:07.000 --> 00:16:09.000]  奉耶穌基督的名受贈
[00:16:09.000 --> 00:16:11.000]  叫你們的罪得赦
[00:16:11.000 --> 00:16:13.000]  就必領受所賜的聖靈
[00:16:13.000 --> 00:16:15.000]  彼得說
[00:16:15.000 --> 00:16:17.000]  你要悔改認罪
[00:16:17.000 --> 00:16:19.000]  領受聖靈
[00:16:19.000 --> 00:16:21.000]  因爲這應許
