
[00:00:00.000 --> 00:00:09.000]  很快就進入第六天晚上的分析會,
[00:03:28.000 --> 00:03:34.000]  不單止是美國人要重新認識上帝的屬性和身份,
[00:03:34.000 --> 00:03:39.000]  在今晚第六堂的分析會,
[00:03:39.000 --> 00:03:42.000]  我也透過聖經和各位思想,
[00:03:42.000 --> 00:03:46.000]  上帝的屬性、性情和位份,
[00:03:46.000 --> 00:03:59.000]  從哪個角度來看上帝的屬性呢?
[00:03:59.000 --> 00:04:02.000]  我覺得從聖經的角度是最準確,
[00:04:02.000 --> 00:04:04.000]  是上帝自己透露給我們聽,
[00:04:04.000 --> 00:04:12.000]  祂的性情如何,
[00:04:12.000 --> 00:04:19.000]  不要去揣測,不要去推敲,
[00:04:19.000 --> 00:04:22.000]  直接看詩篇139篇,
[00:04:22.000 --> 00:04:28.000]  你會發現很多亮光,
[00:04:28.000 --> 00:04:30.000]  那十晚分析會的總題是,
[00:04:30.000 --> 00:04:37.000]  活出夜夜精彩的人生,
[00:04:37.000 --> 00:04:47.000]  我們講過敬拜,感恩,堅忍,饒恕,愛,愛,
[00:04:47.000 --> 00:04:53.000]  今晚講認罪就是求主鑒察,
[00:04:53.000 --> 00:05:00.000]  剩下四個晚上我會講信心,猜傳,門訊,
[00:05:00.000 --> 00:05:07.000]  還有終極無憾Finishing Well,
[00:05:07.000 --> 00:05:16.000]  我們看到詩篇139篇其實是很優美的文學作品,
[00:05:16.000 --> 00:05:25.000]  我的大綱是上帝的全知第一到第六節,
[00:05:25.000 --> 00:05:31.000]  第二上帝的存在,
[00:05:31.000 --> 00:05:35.000]  七到十二節,
[00:05:35.000 --> 00:05:43.000]  最後我就跳到結論二十三到二十四節,
[00:05:43.000 --> 00:05:46.000]  上帝的全知,
[00:05:46.000 --> 00:05:56.000]  上帝對你對我的認識是很完整很了解很深入,
[00:05:56.000 --> 00:05:59.000]  一到三節大約用了六個動詞,
[00:05:59.000 --> 00:06:10.000]  來講到上帝對我們認識的何等的深刻,
[00:06:10.000 --> 00:06:16.000]  上帝對我們認識的何等的深刻,
[00:06:16.000 --> 00:06:22.000]  上帝對我們認識的何等的深刻,
[00:06:22.000 --> 00:06:29.000]  上帝對我們認識的何等的深刻,
[00:06:29.000 --> 00:06:35.000]  上帝對我們認識的何等的深刻,
[00:06:35.000 --> 00:06:41.000]  上帝對我們認識的何等的深刻,
[00:06:41.000 --> 00:06:48.000]  上帝對我們認識的何等的深刻,
[00:06:48.000 --> 00:06:55.000]  上帝對我們認識的何等的深刻,
[00:06:55.000 --> 00:07:04.000]  上帝對我們認識的何等的深刻,
[00:07:04.000 --> 00:07:10.000]  上帝對我們認識的何等的深刻,
[00:07:10.000 --> 00:07:17.000]  上帝對我們認識的何等的深刻,
[00:07:17.000 --> 00:07:24.000]  上帝對我們認識的何等的深刻,
[00:07:24.000 --> 00:07:31.000]  上帝對我們認識的何等的深刻,
[00:07:31.000 --> 00:07:38.000]  上帝對我們認識的何等的深刻,
[00:07:38.000 --> 00:07:45.000]  上帝對我們認識的何等的深刻,
[00:07:45.000 --> 00:07:52.000]  上帝對我們認識的何等的深刻,
[00:07:52.000 --> 00:08:00.000]  上帝對我們認識的何等的深刻,
[00:08:00.000 --> 00:08:07.000]  上帝對我們認識的何等的深刻,
[00:08:07.000 --> 00:08:14.000]  上帝對我們認識的何等的深刻,
[00:08:14.000 --> 00:08:21.000]  上帝對我們認識的何等的深刻,
[00:08:21.000 --> 00:08:28.000]  上帝對我們認識的何等的深刻,
[00:08:28.000 --> 00:08:35.000]  上帝對我們認識的何等的深刻,
[00:08:35.000 --> 00:08:42.000]  上帝對我們認識的何等的深刻,
[00:08:42.000 --> 00:08:49.000]  上帝對我們認識的何等的深刻,
[00:08:49.000 --> 00:08:57.000]  上帝對我們認識的何等的深刻,
[00:08:57.000 --> 00:09:04.000]  上帝對我們認識的何等的深刻,
[00:09:04.000 --> 00:09:11.000]  上帝對我們認識的何等的深刻,
[00:09:11.000 --> 00:09:18.000]  上帝對我們認識的何等的深刻,
[00:09:18.000 --> 00:09:26.000]  上帝對我們認識的何等的深刻,
[00:09:26.000 --> 00:09:33.000]  上帝對我們認識的何等的深刻,
[00:09:33.000 --> 00:09:40.000]  上帝對我們認識的何等的深刻,
[00:09:40.000 --> 00:09:47.000]  上帝對我們認識的何等的深刻,
[00:09:47.000 --> 00:09:55.000]  上帝對我們認識的何等的深刻,
[00:09:55.000 --> 00:10:02.000]  上帝對我們認識的何等的深刻,
[00:10:02.000 --> 00:10:09.000]  上帝對我們認識的何等的深刻,
[00:10:09.000 --> 00:10:16.000]  上帝對我們認識的何等的深刻,
[00:10:16.000 --> 00:10:24.000]  上帝對我們認識的何等的深刻,
[00:10:24.000 --> 00:10:32.000]  上帝對我們認識的何等的深刻,
[00:10:32.000 --> 00:10:40.000]  上帝對我們認識的何等的深刻,
[00:10:40.000 --> 00:10:48.000]  上帝對我們認識的何等的深刻,
[00:10:48.000 --> 00:10:56.000]  上帝對我們認識的何等的深刻,
[00:10:56.000 --> 00:11:04.000]  上帝對我們認識的何等的深刻,
[00:11:04.000 --> 00:11:12.000]  上帝對我們認識的何等的深刻,
[00:11:12.000 --> 00:11:20.000]  上帝對我們認識的何等的深刻,
[00:11:20.000 --> 00:11:28.000]  上帝對我們認識的何等的深刻,
[00:11:28.000 --> 00:11:36.000]  上帝對我們認識的何等的深刻,
[00:11:36.000 --> 00:11:43.000]  上帝對我們認識的何等的深刻,
[00:11:43.000 --> 00:11:50.000]  上帝對我們認識的何等的深刻,
[00:11:50.000 --> 00:11:57.000]  上帝對我們認識的何等的深刻,
[00:11:57.000 --> 00:12:05.000]  上帝對我們認識的何等的深刻,
[00:12:05.000 --> 00:12:12.000]  上帝對我們認識的何等的深刻,
[00:12:12.000 --> 00:12:20.000]  上帝對我們認識的何等的深刻,
[00:12:20.000 --> 00:12:28.000]  上帝對我們認識的何等的深刻,
[00:12:28.000 --> 00:12:36.000]  上帝對我們認識的何等的深刻,
[00:12:36.000 --> 00:12:44.000]  上帝對我們認識的何等的深刻,
[00:12:44.000 --> 00:12:52.000]  上帝對我們認識的何等的深刻,
[00:12:52.000 --> 00:13:00.000]  上帝對我們認識的何等的深刻,
[00:13:00.000 --> 00:13:08.000]  上帝對我們認識的何等的深刻,
[00:13:08.000 --> 00:13:16.000]  上帝對我們認識的何等的深刻,
[00:13:16.000 --> 00:13:24.000]  上帝對我們認識的何等的深刻,
[00:13:24.000 --> 00:13:32.000]  上帝對我們認識的何等的深刻,
[00:13:32.000 --> 00:13:40.000]  上帝對我們認識的何等的深刻,
[00:13:40.000 --> 00:13:48.000]  上帝對我們認識的何等的深刻,
[00:13:48.000 --> 00:13:56.000]  上帝對我們認識的何等的深刻,
[00:13:56.000 --> 00:14:04.000]  上帝對我們認識的何等的深刻,
[00:14:04.000 --> 00:14:12.000]  上帝對我們認識的何等的深刻,
[00:14:12.000 --> 00:14:20.000]  上帝對我們認識的何等的深刻,
[00:14:20.000 --> 00:14:28.000]  上帝對我們認識的何等的深刻,
[00:14:28.000 --> 00:14:36.000]  上帝對我們認識的何等的深刻,
[00:14:36.000 --> 00:14:44.000]  上帝對我們認識的何等的深刻,
[00:14:44.000 --> 00:14:52.000]  上帝對我們認識的何等的深刻,
[00:14:52.000 --> 00:15:00.000]  上帝對我們認識的何等的深刻,
[00:15:00.000 --> 00:15:08.000]  上帝對我們認識的何等的深刻,
[00:15:08.000 --> 00:15:16.000]  上帝對我們認識的何等的深刻,
[00:15:16.000 --> 00:15:24.000]  上帝對我們認識的何等的深刻,
[00:15:24.000 --> 00:15:32.000]  上帝對我們認識的何等的深刻,
[00:15:32.000 --> 00:15:40.000]  上帝對我們認識的何等的深刻,
[00:15:40.000 --> 00:15:48.000]  上帝對我們認識的何等的深刻,
[00:15:48.000 --> 00:15:56.000]  上帝對我們認識的何等的深刻,
[00:15:56.000 --> 00:16:04.000]  上帝對我們認識的何等的深刻,
[00:16:04.000 --> 00:16:12.000]  上帝對我們認識的何等的深刻,
[00:16:12.000 --> 00:16:20.000]  上帝對我們認識的何等的深刻,
[00:16:20.000 --> 00:16:28.000]  上帝對我們認識的何等的深刻,
[00:16:28.000 --> 00:16:36.000]  上帝對我們認識的何等的深刻,
[00:16:36.000 --> 00:16:44.000]  上帝對我們認識的何等的深刻,
[00:16:44.000 --> 00:16:52.000]  上帝對我們認識的何等的深刻,
[00:16:52.000 --> 00:17:00.000]  上帝對我們認識的何等的深刻,
[00:17:00.000 --> 00:17:08.000]  上帝對我們認識的何等的深刻,
[00:17:08.000 --> 00:17:16.000]  上帝對我們認識的何等的深刻,
[00:17:16.000 --> 00:17:24.000]  上帝對我們認識的何等的深刻,
[00:17:24.000 --> 00:17:32.000]  上帝對我們認識的何等的深刻,
[00:17:32.000 --> 00:17:40.000]  上帝對我們認識的何等的深刻,
[00:17:40.000 --> 00:17:48.000]  上帝對我們認識的何等的深刻,
[00:17:48.000 --> 00:17:56.000]  上帝對我們認識的何等的深刻,
[00:17:56.000 --> 00:18:04.000]  上帝對我們認識的何等的深刻,
[00:18:04.000 --> 00:18:12.000]  上帝對我們認識的何等的深刻,
[00:18:12.000 --> 00:18:20.000]  上帝對我們認識的何等的深刻,
[00:18:20.000 --> 00:18:28.000]  上帝對我們認識的何等的深刻,
[00:18:28.000 --> 00:18:36.000]  上帝對我們認識的何等的深刻,
[00:18:36.000 --> 00:18:44.000]  上帝對我們認識的何等的深刻,
[00:18:44.000 --> 00:18:52.000]  上帝對我們認識的何等的深刻,
[00:18:52.000 --> 00:19:00.000]  上帝對我們認識的何等的深刻,
[00:19:00.000 --> 00:19:08.000]  上帝對我們認識的何等的深刻,
[00:19:08.000 --> 00:19:16.000]  上帝對我們認識的何等的深刻,
[00:19:16.000 --> 00:19:24.000]  上帝對我們認識的何等的深刻,
[00:19:24.000 --> 00:19:32.000]  上帝對我們認識的何等的深刻,
[00:19:32.000 --> 00:19:40.000]  上帝對我們認識的何等的深刻,
[00:19:40.000 --> 00:19:48.000]  上帝對我們認識的何等的深刻,
[00:19:48.000 --> 00:19:56.000]  上帝對我們認識的何等的深刻,
[00:19:56.000 --> 00:20:04.000]  上帝對我們認識的何等的深刻,
[00:20:04.000 --> 00:20:12.000]  上帝對我們認識的何等的深刻,
[00:20:12.000 --> 00:20:20.000]  上帝對我們認識的何等的深刻,
[00:20:20.000 --> 00:20:28.000]  上帝對我們認識的何等的深刻,
[00:20:28.000 --> 00:20:36.000]  上帝對我們認識的何等的深刻,
[00:20:36.000 --> 00:20:44.000]  上帝對我們認識的何等的深刻,
[00:20:44.000 --> 00:20:52.000]  上帝對我們認識的何等的深刻,
[00:20:52.000 --> 00:21:00.000]  上帝對我們認識的何等的深刻,
[00:21:00.000 --> 00:21:08.000]  上帝對我們認識的何等的深刻,
[00:21:08.000 --> 00:21:16.000]  上帝對我們認識的何等的深刻,
[00:21:16.000 --> 00:21:24.000]  上帝對我們認識的何等的深刻,
[00:21:24.000 --> 00:21:32.000]  上帝對我們認識的何等的深刻,
[00:21:32.000 --> 00:21:40.000]  上帝對我們認識的何等的深刻,
[00:21:40.000 --> 00:21:48.000]  上帝對我們認識的何等的深刻,
[00:21:48.000 --> 00:21:56.000]  上帝對我們認識的何等的深刻,
[00:21:56.000 --> 00:22:04.000]  上帝對我們認識的何等的深刻,
[00:22:04.000 --> 00:22:12.000]  上帝對我們認識的何等的深刻,
[00:22:12.000 --> 00:22:20.000]  上帝對我們認識的何等的深刻,
[00:22:20.000 --> 00:22:28.000]  上帝對我們認識的何等的深刻,
[00:22:28.000 --> 00:22:36.000]  上帝對我們認識的何等的深刻,
[00:22:36.000 --> 00:22:44.000]  上帝對我們認識的何等的深刻,
[00:22:44.000 --> 00:22:52.000]  上帝對我們認識的何等的深刻,
[00:22:52.000 --> 00:23:00.000]  上帝對我們認識的何等的深刻,
[00:23:00.000 --> 00:23:08.000]  上帝對我們認識的何等的深刻,
[00:23:08.000 --> 00:23:16.000]  上帝對我們認識的何等的深刻,
[00:23:16.000 --> 00:23:24.000]  上帝對我們認識的何等的深刻,
[00:23:24.000 --> 00:23:32.000]  上帝對我們認識的何等的深刻,
[00:23:32.000 --> 00:23:40.000]  上帝對我們認識的何等的深刻,
[00:23:40.000 --> 00:23:48.000]  上帝對我們認識的何等的深刻,
[00:23:48.000 --> 00:23:56.000]  上帝對我們認識的何等的深刻,
[00:23:56.000 --> 00:24:04.000]  上帝對我們認識的何等的深刻,
[00:24:04.000 --> 00:24:12.000]  上帝對我們認識的何等的深刻,
[00:24:12.000 --> 00:24:20.000]  上帝對我們認識的何等的深刻,
[00:24:20.000 --> 00:24:28.000]  上帝對我們認識的何等的深刻,
[00:24:28.000 --> 00:24:36.000]  上帝對我們認識的何等的深刻,
[00:24:36.000 --> 00:24:44.000]  上帝對我們認識的何等的深刻,
[00:24:44.000 --> 00:24:52.000]  上帝對我們認識的何等的深刻,
[00:24:52.000 --> 00:25:00.000]  上帝對我們認識的何等的深刻,
[00:25:00.000 --> 00:25:08.000]  上帝對我們認識的何等的深刻,
[00:25:08.000 --> 00:25:16.000]  上帝對我們認識的何等的深刻,
[00:25:16.000 --> 00:25:24.000]  上帝對我們認識的何等的深刻,
[00:25:24.000 --> 00:25:32.000]  上帝對我們認識的何等的深刻,
[00:25:32.000 --> 00:25:40.000]  上帝對我們認識的何等的深刻,
[00:25:40.000 --> 00:25:48.000]  上帝對我們認識的何等的深刻,
[00:25:48.000 --> 00:25:56.000]  上帝對我們認識的何等的深刻,
[00:25:56.000 --> 00:26:04.000]  上帝對我們認識的何等的深刻,
[00:26:04.000 --> 00:26:12.000]  上帝對我們認識的何等的深刻,
[00:26:12.000 --> 00:26:20.000]  上帝對我們認識的何等的深刻,
[00:26:20.000 --> 00:26:28.000]  上帝對我們認識的何等的深刻,
[00:26:28.000 --> 00:26:36.000]  上帝對我們認識的何等的深刻,
[00:26:36.000 --> 00:26:44.000]  上帝對我們認識的何等的深刻,
[00:26:44.000 --> 00:26:52.000]  上帝對我們認識的何等的深刻,
[00:26:52.000 --> 00:27:00.000]  上帝對我們認識的何等的深刻,
[00:27:00.000 --> 00:27:08.000]  上帝對我們認識的何等的深刻,
[00:27:08.000 --> 00:27:16.000]  上帝對我們認識的何等的深刻,
[00:27:16.000 --> 00:27:24.000]  上帝對我們認識的何等的深刻,
[00:27:24.000 --> 00:27:32.000]  上帝對我們認識的何等的深刻,
[00:27:32.000 --> 00:27:40.000]  上帝對我們認識的何等的深刻,
[00:27:40.000 --> 00:27:48.000]  上帝對我們認識的何等的深刻,
[00:27:48.000 --> 00:27:56.000]  上帝對我們認識的何等的深刻,
[00:27:56.000 --> 00:28:04.000]  上帝對我們認識的何等的深刻,
[00:28:04.000 --> 00:28:12.000]  上帝對我們認識的何等的深刻,
[00:28:12.000 --> 00:28:20.000]  上帝對我們認識的何等的深刻,
[00:28:20.000 --> 00:28:28.000]  上帝對我們認識的何等的深刻,
[00:28:28.000 --> 00:28:36.000]  上帝對我們認識的何等的深刻,
[00:28:36.000 --> 00:28:44.000]  上帝對我們認識的何等的深刻,
[00:28:44.000 --> 00:28:52.000]  上帝對我們認識的何等的深刻,
[00:28:52.000 --> 00:29:00.000]  上帝對我們認識的何等的深刻,
[00:29:00.000 --> 00:29:08.000]  上帝對我們認識的何等的深刻,
[00:29:08.000 --> 00:29:16.000]  上帝對我們認識的何等的深刻,
[00:29:16.000 --> 00:29:24.000]  上帝對我們認識的何等的深刻,
[00:29:24.000 --> 00:29:32.000]  上帝對我們認識的何等的深刻,
[00:29:32.000 --> 00:29:40.000]  上帝對我們認識的何等的深刻,
[00:29:40.000 --> 00:29:48.000]  上帝對我們認識的何等的深刻,
[00:29:48.000 --> 00:29:56.000]  上帝對我們認識的何等的深刻,
[00:29:56.000 --> 00:30:04.000]  上帝對我們認識的何等的深刻,
[00:30:04.000 --> 00:30:12.000]  上帝對我們認識的何等的深刻,
[00:30:12.000 --> 00:30:20.000]  上帝對我們認識的何等的深刻,
[00:30:20.000 --> 00:30:28.000]  上帝對我們認識的何等的深刻,
[00:30:28.000 --> 00:30:36.000]  上帝對我們認識的何等的深刻,
[00:30:36.000 --> 00:30:44.000]  上帝對我們認識的何等的深刻,
[00:30:44.000 --> 00:30:52.000]  上帝對我們認識的何等的深刻,
[00:30:52.000 --> 00:31:00.000]  上帝對我們認識的何等的深刻,
[00:31:00.000 --> 00:31:08.000]  上帝對我們認識的何等的深刻,
[00:31:08.000 --> 00:31:16.000]  上帝對我們認識的何等的深刻,
[00:31:16.000 --> 00:31:24.000]  上帝對我們認識的何等的深刻,
[00:31:24.000 --> 00:31:32.000]  上帝對我們認識的何等的深刻,
[00:31:32.000 --> 00:31:40.000]  上帝對我們認識的何等的深刻,
[00:31:40.000 --> 00:31:48.000]  上帝對我們認識的何等的深刻,
[00:31:48.000 --> 00:31:56.000]  上帝對我們認識的何等的深刻,
[00:31:56.000 --> 00:32:04.000]  上帝對我們認識的何等的深刻,
[00:32:04.000 --> 00:32:12.000]  上帝對我們認識的何等的深刻,
[00:32:12.000 --> 00:32:20.000]  上帝對我們認識的何等的深刻,
[00:32:20.000 --> 00:32:28.000]  上帝對我們認識的何等的深刻,
[00:32:28.000 --> 00:32:36.000]  上帝對我們認識的何等的深刻,
[00:32:36.000 --> 00:32:44.000]  上帝對我們認識的何等的深刻,
[00:32:44.000 --> 00:32:52.000]  上帝對我們認識的何等的深刻,
[00:32:52.000 --> 00:33:00.000]  上帝對我們認識的何等的深刻,
[00:33:00.000 --> 00:33:08.000]  上帝對我們認識的何等的深刻,
[00:33:08.000 --> 00:33:16.000]  上帝對我們認識的何等的深刻,
[00:33:16.000 --> 00:33:24.000]  上帝對我們認識的何等的深刻,
[00:33:24.000 --> 00:33:32.000]  上帝對我們認識的何等的深刻,
[00:33:32.000 --> 00:33:40.000]  上帝對我們認識的何等的深刻,
[00:33:40.000 --> 00:33:48.000]  上帝對我們認識的何等的深刻,
[00:33:48.000 --> 00:33:56.000]  上帝對我們認識的何等的深刻,
[00:33:56.000 --> 00:34:04.000]  上帝對我們認識的何等的深刻,
[00:34:04.000 --> 00:34:12.000]  上帝對我們認識的何等的深刻,
[00:34:12.000 --> 00:34:20.000]  上帝對我們認識的何等的深刻,
[00:34:20.000 --> 00:34:28.000]  上帝對我們認識的何等的深刻,
[00:34:28.000 --> 00:34:36.000]  上帝對我們認識的何等的深刻,
[00:34:36.000 --> 00:34:44.000]  上帝對我們認識的何等的深刻,
[00:34:44.000 --> 00:34:52.000]  上帝對我們認識的何等的深刻,
[00:34:52.000 --> 00:35:00.000]  上帝對我們認識的何等的深刻,
[00:35:00.000 --> 00:35:08.000]  上帝對我們認識的何等的深刻,
[00:35:08.000 --> 00:35:16.000]  上帝對我們認識的何等的深刻,
[00:35:16.000 --> 00:35:24.000]  上帝對我們認識的何等的深刻,
[00:35:24.000 --> 00:35:32.000]  上帝對我們認識的何等的深刻,
[00:35:32.000 --> 00:35:40.000]  上帝對我們認識的何等的深刻,
[00:35:40.000 --> 00:35:48.000]  上帝對我們認識的何等的深刻,
[00:35:48.000 --> 00:35:56.000]  上帝對我們認識的何等的深刻,
[00:35:56.000 --> 00:36:04.000]  上帝對我們認識的何等的深刻,
[00:36:04.000 --> 00:36:12.000]  上帝對我們認識的何等的深刻,
[00:36:12.000 --> 00:36:20.000]  上帝對我們認識的何等的深刻,
[00:36:20.000 --> 00:36:28.000]  上帝對我們認識的何等的深刻,
[00:36:28.000 --> 00:36:36.000]  上帝對我們認識的何等的深刻,
[00:36:36.000 --> 00:36:44.000]  上帝對我們認識的何等的深刻,
[00:36:44.000 --> 00:36:52.000]  上帝對我們認識的何等的深刻,
[00:36:52.000 --> 00:37:00.000]  上帝對我們認識的何等的深刻,
[00:37:00.000 --> 00:37:08.000]  上帝對我們認識的何等的深刻,
[00:37:08.000 --> 00:37:16.000]  上帝對我們認識的何等的深刻,
[00:37:16.000 --> 00:37:24.000]  上帝對我們認識的何等的深刻,
[00:37:24.000 --> 00:37:32.000]  上帝對我們認識的何等的深刻,
[00:37:32.000 --> 00:37:40.000]  上帝對我們認識的何等的深刻,
[00:37:40.000 --> 00:37:48.000]  上帝對我們認識的何等的深刻,
[00:37:48.000 --> 00:37:56.000]  上帝對我們認識的何等的深刻,
[00:37:56.000 --> 00:38:04.000]  上帝對我們認識的何等的深刻,
[00:38:04.000 --> 00:38:12.000]  上帝對我們認識的何等的深刻,
[00:38:12.000 --> 00:38:20.000]  上帝對我們認識的何等的深刻,
[00:38:20.000 --> 00:38:28.000]  上帝對我們認識的何等的深刻,
[00:38:28.000 --> 00:38:36.000]  上帝對我們認識的何等的深刻,
[00:38:36.000 --> 00:38:44.000]  上帝對我們認識的何等的深刻,
[00:38:44.000 --> 00:38:52.000]  上帝對我們認識的何等的深刻,
[00:38:52.000 --> 00:39:00.000]  上帝對我們認識的何等的深刻,
[00:39:00.000 --> 00:39:08.000]  上帝對我們認識的何等的深刻,
[00:39:08.000 --> 00:39:16.000]  上帝對我們認識的何等的深刻,
[00:39:16.000 --> 00:39:24.000]  上帝對我們認識的何等的深刻,
[00:39:24.000 --> 00:39:32.000]  上帝對我們認識的何等的深刻,
[00:39:32.000 --> 00:39:40.000]  上帝對我們認識的何等的深刻,
[00:39:40.000 --> 00:39:48.000]  上帝對我們認識的何等的深刻,
[00:39:48.000 --> 00:39:56.000]  上帝對我們認識的何等的深刻,
[00:39:56.000 --> 00:40:04.000]  上帝對我們認識的何等的深刻,
[00:40:04.000 --> 00:40:12.000]  上帝對我們認識的何等的深刻,
[00:40:12.000 --> 00:40:20.000]  上帝對我們認識的何等的深刻,
[00:40:20.000 --> 00:40:28.000]  上帝對我們認識的何等的深刻,
[00:40:28.000 --> 00:40:36.000]  上帝對我們認識的何等的深刻,
[00:40:36.000 --> 00:40:44.000]  上帝對我們認識的何等的深刻,
[00:40:44.000 --> 00:40:52.000]  上帝對我們認識的何等的深刻,
[00:40:52.000 --> 00:41:00.000]  上帝對我們認識的何等的深刻,
[00:41:00.000 --> 00:41:08.000]  上帝對我們認識的何等的深刻,
[00:41:08.000 --> 00:41:16.000]  上帝對我們認識的何等的深刻,
[00:41:16.000 --> 00:41:24.000]  上帝對我們認識的何等的深刻,
[00:41:24.000 --> 00:41:32.000]  上帝對我們認識的何等的深刻,
[00:41:32.000 --> 00:41:40.000]  上帝對我們認識的何等的深刻,
[00:41:40.000 --> 00:41:48.000]  上帝對我們認識的何等的深刻,
[00:41:48.000 --> 00:41:56.000]  上帝對我們認識的何等的深刻,
[00:41:56.000 --> 00:42:04.000]  上帝對我們認識的何等的深刻,
[00:42:04.000 --> 00:42:12.000]  上帝對我們認識的何等的深刻,
[00:42:12.000 --> 00:42:20.000]  上帝對我們認識的何等的深刻,
[00:42:20.000 --> 00:42:28.000]  上帝對我們認識的何等的深刻,
[00:42:28.000 --> 00:42:36.000]  上帝對我們認識的何等的深刻,
[00:42:36.000 --> 00:42:44.000]  上帝對我們認識的何等的深刻,
[00:42:44.000 --> 00:42:52.000]  上帝對我們認識的何等的深刻,
[00:42:52.000 --> 00:43:00.000]  上帝對我們認識的何等的深刻,
[00:43:00.000 --> 00:43:08.000]  上帝對我們認識的何等的深刻,
[00:43:08.000 --> 00:43:16.000]  上帝對我們認識的何等的深刻,
[00:43:16.000 --> 00:43:24.000]  上帝對我們認識的何等的深刻,
[00:43:24.000 --> 00:43:32.000]  上帝對我們認識的何等的深刻,
[00:43:32.000 --> 00:43:40.000]  上帝對我們認識的何等的深刻,
[00:43:40.000 --> 00:43:48.000]  上帝對我們認識的何等的深刻,
[00:43:48.000 --> 00:43:56.000]  上帝對我們認識的何等的深刻,
[00:43:56.000 --> 00:44:04.000]  上帝對我們認識的何等的深刻,
[00:44:04.000 --> 00:44:12.000]  上帝對我們認識的何等的深刻,
[00:44:12.000 --> 00:44:20.000]  上帝對我們認識的何等的深刻,
[00:44:20.000 --> 00:44:28.000]  上帝對我們認識的何等的深刻,
[00:44:28.000 --> 00:44:36.000]  上帝對我們認識的何等的深刻,
[00:44:36.000 --> 00:44:44.000]  上帝對我們認識的何等的深刻,
[00:44:44.000 --> 00:44:52.000]  上帝對我們認識的何等的深刻,
[00:44:52.000 --> 00:45:00.000]  上帝對我們認識的何等的深刻,
[00:45:00.000 --> 00:45:08.000]  上帝對我們認識的何等的深刻,
[00:45:08.000 --> 00:45:16.000]  上帝對我們認識的何等的深刻,
[00:45:16.000 --> 00:45:24.000]  上帝對我們認識的何等的深刻,
[00:45:24.000 --> 00:45:32.000]  上帝對我們認識的何等的深刻,
[00:45:32.000 --> 00:45:40.000]  上帝對我們認識的何等的深刻,
[00:45:40.000 --> 00:45:48.000]  上帝對我們認識的何等的深刻,
[00:45:48.000 --> 00:45:56.000]  上帝對我們認識的何等的深刻,
[00:45:56.000 --> 00:46:04.000]  上帝對我們認識的何等的深刻,
[00:46:04.000 --> 00:46:12.000]  上帝對我們認識的何等的深刻,
[00:46:12.000 --> 00:46:20.000]  上帝對我們認識的何等的深刻,
[00:46:20.000 --> 00:46:28.000]  上帝對我們認識的何等的深刻,
