
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,大家好
[00:01:31.000 --> 00:01:33.000]  日軍轟炸他的家鄉
[00:01:33.000 --> 00:01:36.000]  他曾經受傷吐血
[00:01:36.000 --> 00:01:38.000]  所以他一生
[00:01:38.000 --> 00:01:40.000]  都有嚴重的支氣官病
[00:01:40.000 --> 00:01:45.000]  他曾經有兩次機會出國讀書
[00:01:45.000 --> 00:01:49.000]  但他都拒絕離開戰亂的中國
[00:01:49.000 --> 00:01:53.000]  立志向苦難的同胞傳福音
[00:01:53.000 --> 00:01:55.000]  在1948年
[00:01:55.000 --> 00:01:59.000]  是內戰最激烈的時候
[00:01:59.000 --> 00:02:02.000]  邊雲波受上帝的感動
[00:02:02.000 --> 00:02:04.000]  未完成學位
[00:02:04.000 --> 00:02:09.000]  就毅然去到雲南、貴州這些貧瘠的山區
[00:02:09.000 --> 00:02:12.000]  向少數民族傳福音
[00:02:12.000 --> 00:02:16.000]  他被很多人質疑
[00:02:16.000 --> 00:02:18.000]  他很蠢
[00:02:18.000 --> 00:02:20.000]  但臨行之前
[00:02:20.000 --> 00:02:23.000]  他寫了一首長詩歌
[00:02:23.000 --> 00:02:26.000]  《獻給無名的傳道者》
[00:02:26.000 --> 00:02:28.000]  去表明他的心意
[00:02:28.000 --> 00:02:32.000]  這首詩也鼓勵了很多很多的信徒
[00:02:32.000 --> 00:02:36.000]  不知道在座當中有沒有人看過這首詩歌?
[00:02:36.000 --> 00:02:38.000]  有沒有?
[00:02:38.000 --> 00:02:40.000]  沒有?
[00:02:40.000 --> 00:02:44.000]  當中有幾句我相信值得和大家分享
[00:02:44.000 --> 00:02:48.000]  當黎明快要來臨的時候
[00:02:48.000 --> 00:02:52.000]  人世間便越顯得有厚
[00:02:52.000 --> 00:02:54.000]  艱難、幽暗
[00:02:54.000 --> 00:02:56.000]  但是
[00:02:56.000 --> 00:02:58.000]  李卓者向地說過
[00:02:58.000 --> 00:03:01.000]  是自己的手
[00:03:01.000 --> 00:03:04.000]  甘心放下世上的享受
[00:03:04.000 --> 00:03:06.000]  是自己的腳
[00:03:06.000 --> 00:03:11.000]  甘心到苦難的道路上來奔走
[00:03:11.000 --> 00:03:15.000]  選中這條不自由的道路
[00:03:15.000 --> 00:03:18.000]  並非出於無奈
[00:03:18.000 --> 00:03:20.000]  相反地
[00:03:20.000 --> 00:03:22.000]  他正是大膽地
[00:03:22.000 --> 00:03:25.000]  使用了自己的自由
[00:03:25.000 --> 00:03:27.000]  所以
[00:03:27.000 --> 00:03:29.000]  寧肯要淚水一河河地
[00:03:29.000 --> 00:03:32.000]  向內心湧流
[00:03:32.000 --> 00:03:35.000]  遙望著各國他的山頂
[00:03:35.000 --> 00:03:40.000]  就是至死也絕不退後
[00:03:40.000 --> 00:03:41.000]  1952年
[00:03:41.000 --> 00:03:46.000]  毓民波被雲南日報頭版點名批鬥
[00:03:46.000 --> 00:03:49.000]  被迫離開雲南
[00:03:49.000 --> 00:03:50.000]  1955年
[00:03:50.000 --> 00:03:52.000]  王明道在北京被捕
[00:03:52.000 --> 00:03:56.000]  作為王明道的同工
[00:03:56.000 --> 00:03:59.000]  毓民波亦被控反革命罪
[00:03:59.000 --> 00:04:02.000]  下放勞改
[00:04:02.000 --> 00:04:04.000]  32年之後
[00:04:04.000 --> 00:04:07.000]  到1987年
[00:04:07.000 --> 00:04:10.000]  他終於被平反獲得釋放
[00:04:10.000 --> 00:04:13.000]  當時已經是62歲
[00:04:13.000 --> 00:04:18.000]  但他仍然堅定地要傳福音
[00:04:18.000 --> 00:04:22.000]  而且比以前走得更加遠
[00:04:22.000 --> 00:04:24.000]  去到世界不同的地方
[00:04:24.000 --> 00:04:27.000]  繼續圍著奔走
[00:04:27.000 --> 00:04:30.000]  其實作為神的傳導人
[00:04:30.000 --> 00:04:33.000]  毓民波是將他一生
[00:04:33.000 --> 00:04:36.000]  身心奉獻作為活兒
[00:04:36.000 --> 00:04:40.000]  將自己完全交給神
[00:04:40.000 --> 00:04:45.000]  讓神帶他走神要他走的路
[00:04:45.000 --> 00:04:49.000]  在人看來,沒錯,他很蠢
[00:04:49.000 --> 00:04:52.000]  放棄了學位、前途
[00:04:52.000 --> 00:04:55.000]  放棄了在外國安全舒適的生活
[00:04:55.000 --> 00:04:59.000]  偏要選擇一條艱難的路
[00:04:59.000 --> 00:05:04.000]  為主的名,搞到身敗名裂,失去自由
[00:05:04.000 --> 00:05:07.000]  同樣是神的僕人,保羅
[00:05:07.000 --> 00:05:09.000]  其實他學上不是
[00:05:09.000 --> 00:05:12.000]  放棄了他自己優越的社會地位
[00:05:12.000 --> 00:05:14.000]  令人羨慕的前途
[00:05:14.000 --> 00:05:17.000]  他將整個生命交給主
[00:05:17.000 --> 00:05:20.000]  任由主去差遣
[00:05:20.000 --> 00:05:22.000]  保羅關注的是什麼呢?
[00:05:22.000 --> 00:05:25.000]  不是他自己的前路
[00:05:25.000 --> 00:05:29.000]  他能否有更好的生活
[00:05:29.000 --> 00:05:31.000]  他所關心的一生以來
[00:05:31.000 --> 00:05:34.000]  就是如何用他的恩賜和生命
[00:05:34.000 --> 00:05:37.000]  去見證基督,造就信徒
[00:05:37.000 --> 00:05:41.000]  沒錯,至死又絕不退後的編文波
[00:05:41.000 --> 00:05:44.000]  是無名的傳道者
[00:05:44.000 --> 00:05:47.000]  而表明活著就是基督
[00:05:47.000 --> 00:05:50.000]  死了就去益處
[00:05:50.000 --> 00:05:54.000]  一個為主的名,被自己同胞排擠
[00:05:54.000 --> 00:05:58.000]  最後被羅馬政權處決的保羅
[00:05:58.000 --> 00:06:01.000]  更加是一個無我的傳道人
[00:06:01.000 --> 00:06:04.000]  我們聽一聽經文
[00:06:04.000 --> 00:06:06.000]  我們會看到
[00:06:06.000 --> 00:06:10.000]  一個忠心僕人的生命是怎樣的
[00:06:10.000 --> 00:06:19.000]  我們今次會分三段去看這段經文
[00:06:19.000 --> 00:06:22.000]  我們首先看到
[00:06:22.000 --> 00:06:26.000]  做神的僕人首先要尊重神的心意
[00:06:26.000 --> 00:06:29.000]  讓神去帶領和侍奉他的路
[00:06:29.000 --> 00:06:31.000]  第22到24節
[00:06:31.000 --> 00:06:34.000]  保羅和羅馬信徒說什麼呢?
[00:06:34.000 --> 00:06:37.000]  他說:因此我多次被攔阻
[00:06:37.000 --> 00:06:39.000]  不能到你們那裡去
[00:06:39.000 --> 00:06:41.000]  一落筆就說:因此
[00:06:41.000 --> 00:06:44.000]  很明顯,這是承接上文
[00:06:44.000 --> 00:06:46.000]  其實是第十九節
[00:06:46.000 --> 00:06:50.000]  第十九節說什麼呢?
[00:06:50.000 --> 00:06:54.000]  就是說:我從耶路撒冷直轉到以尼尼古
[00:06:54.000 --> 00:06:58.000]  到處傳入基督的福音
[00:06:58.000 --> 00:07:05.000]  這就是解釋為什麼他不能去到羅馬的原因
[00:07:05.000 --> 00:07:08.000]  這是地中海的地圖
[00:07:08.000 --> 00:07:13.000]  一個十字的地方就是保羅所身處的哥倫多
[00:07:13.000 --> 00:07:16.000]  他寫羅馬書的時候就在哥倫多寫的
[00:07:16.000 --> 00:07:19.000]  而在地圖的右下角
[00:07:19.000 --> 00:07:21.000]  會看到一條紅色的線
[00:07:21.000 --> 00:07:24.000]  是指示耶路撒冷
[00:07:24.000 --> 00:07:27.000]  而最上面紅色的線就是以尼尼古
[00:07:27.000 --> 00:07:32.000]  他從耶路撒冷去到以尼尼古一帶
[00:07:32.000 --> 00:07:35.000]  以尼尼古和哥倫多之間
[00:07:35.000 --> 00:07:39.000]  就是馬其頓省和雅該雅省
[00:07:39.000 --> 00:07:46.000]  這些地方也是保羅福音足跡走遍的地方
[00:07:46.000 --> 00:07:50.000]  寫羅馬書的時候
[00:07:50.000 --> 00:07:53.000]  保羅已經侍奉了二十二年
[00:07:53.000 --> 00:07:55.000]  他也五十多歲
[00:07:55.000 --> 00:07:59.000]  但仍然堅持傳福音給微德之民
[00:07:59.000 --> 00:08:02.000]  要完成耶穌基督給門徒的
[00:08:02.000 --> 00:08:06.000]  將福音傳到地極的使命
[00:08:06.000 --> 00:08:13.000]  當時他剛剛完成了在伊弗所的牧養
[00:08:13.000 --> 00:08:19.000]  然後輾轉到哥倫多處理教會人士的問題
[00:08:19.000 --> 00:08:21.000]  也是在希臘半島
[00:08:21.000 --> 00:08:26.000]  在帖撒羅尼加和哥倫多之間的一帶
[00:08:26.000 --> 00:08:29.000]  籌募一些捐款
[00:08:29.000 --> 00:08:33.000]  去接濟耶路撒冷貧窮的聖徒
[00:08:33.000 --> 00:08:37.000]  就算保羅很多次去羅馬探訪
[00:08:37.000 --> 00:08:39.000]  羅馬在哪裏呢?
[00:08:39.000 --> 00:08:41.000]  在意大利左邊
[00:08:41.000 --> 00:08:43.000]  大家可以看到
[00:08:43.000 --> 00:08:47.000]  紅點的地方就是羅馬
[00:08:47.000 --> 00:08:53.000]  他很多次都去那裏探望羅馬的信徒
[00:08:53.000 --> 00:08:57.000]  但因為種種的福祉他一直未能夠承行
[00:08:57.000 --> 00:09:01.000]  所以說我多次避難了
[00:09:01.000 --> 00:09:03.000]  不能夠去到這裏
[00:09:03.000 --> 00:09:06.000]  保羅說是避難了
[00:09:06.000 --> 00:09:08.000]  他是被動的
[00:09:08.000 --> 00:09:11.000]  事實上作為神的僕人
[00:09:11.000 --> 00:09:16.000]  保羅傳福音是聽命於上帝的大靈
[00:09:16.000 --> 00:09:20.000]  沒錯 祂有祂的計劃
[00:09:20.000 --> 00:09:26.000]  但很多時候聖靈都攔阻了祂的計劃
[00:09:26.000 --> 00:09:30.000]  在《攝行傳》十六章
[00:09:30.000 --> 00:09:34.000]  可能錯過了這一章
[00:09:34.000 --> 00:09:41.000]  記載到保羅被聖靈禁止在亞細亞港
[00:09:41.000 --> 00:09:45.000]  他打算去比推尼
[00:09:45.000 --> 00:09:50.000]  誰知耶穌的靈又不許
[00:09:50.000 --> 00:09:53.000]  神給他看到一個異象
[00:09:53.000 --> 00:09:55.000]  就是馬其頓人的呼聲
[00:09:55.000 --> 00:10:01.000]  結果他立即放下自己的計劃去馬其頓
[00:10:01.000 --> 00:10:05.000]  傳福音是耶穌給門徒的大使命
[00:10:05.000 --> 00:10:10.000]  保羅竟然看到亞細亞和比推尼的福音需要
[00:10:10.000 --> 00:10:13.000]  絕對是好事
[00:10:13.000 --> 00:10:18.000]  我相信保羅是不明白為何上帝阻止他
[00:10:18.000 --> 00:10:20.000]  但作為神的僕人
[00:10:20.000 --> 00:10:24.000]  總之收到指令就去做
[00:10:24.000 --> 00:10:30.000]  施奉其實是要突破自己的限制
[00:10:30.000 --> 00:10:35.000]  很多人其實都很怕計劃被打亂
[00:10:35.000 --> 00:10:39.000]  要臨時改動就會很煩躁
[00:10:39.000 --> 00:10:44.000]  但保羅不是按照自己的意願
[00:10:44.000 --> 00:10:49.000]  就算已經想好、做好準備
[00:10:49.000 --> 00:10:51.000]  他都要放下自己的大計
[00:10:51.000 --> 00:10:54.000]  去跟從聖靈的指示
[00:10:54.000 --> 00:10:58.000]  這就是神的僕人
[00:10:58.000 --> 00:11:00.000]  不過千萬不要以為
[00:11:00.000 --> 00:11:03.000]  服侍上帝不需要有計劃
[00:11:03.000 --> 00:11:05.000]  我們要有計劃
[00:11:05.000 --> 00:11:10.000]  但要將計劃交在上帝的手裏
[00:11:10.000 --> 00:11:16.000]  讓上帝按照他的心意去帶領、調整
[00:11:16.000 --> 00:11:19.000]  保羅說「但如今」
[00:11:19.000 --> 00:11:21.000]  在第23到25節
[00:11:21.000 --> 00:11:23.000]  大家剛才讀過的
[00:11:23.000 --> 00:11:25.000]  都出現了「但如今」
[00:11:25.000 --> 00:11:31.000]  「但如今」在這一帶沒有可存的地方
[00:11:31.000 --> 00:11:33.000]  甚麼意思呢?
[00:11:33.000 --> 00:11:35.000]  其實「但如今」就是說
[00:11:35.000 --> 00:11:37.000]  事情有不同的發展
[00:11:37.000 --> 00:11:40.000]  不是他的計劃
[00:11:40.000 --> 00:11:43.000]  這一帶沒有可存的地方
[00:11:43.000 --> 00:11:45.000]  是否在說
[00:11:45.000 --> 00:11:48.000]  這一帶所有人都相信耶穌
[00:11:48.000 --> 00:11:50.000]  不需要再存嗎?
[00:11:50.000 --> 00:11:51.000]  有沒有可能?
[00:11:51.000 --> 00:11:53.000]  不是啊
[00:11:53.000 --> 00:11:55.000]  而是保羅很清楚
[00:11:55.000 --> 00:11:59.000]  這一帶已經有信徒接觸傳福音
[00:11:59.000 --> 00:12:02.000]  他在希臘半島的福音工作
[00:12:02.000 --> 00:12:06.000]  是時候過一段路了
[00:12:06.000 --> 00:12:08.000]  保羅不只是滿足
[00:12:08.000 --> 00:12:10.000]  安頓在眼前的事工
[00:12:10.000 --> 00:12:12.000]  多年以來
[00:12:12.000 --> 00:12:14.000]  他一直向著一些
[00:12:14.000 --> 00:12:17.000]  未聽過福音的地方進發
[00:12:17.000 --> 00:12:21.000]  耶穌的大使命是甚麼呢?
[00:12:21.000 --> 00:12:25.000]  要門徒直到地極做他的見證
[00:12:25.000 --> 00:12:27.000]  而西班牙
[00:12:27.000 --> 00:12:31.000]  最左邊的
[00:12:31.000 --> 00:12:33.000]  叫做西班牙
[00:12:33.000 --> 00:12:37.000]  就是當時地中海最西的盡頭
[00:12:37.000 --> 00:12:41.000]  就是當時的地極
[00:12:41.000 --> 00:12:45.000]  所以保羅的目的
[00:12:45.000 --> 00:12:47.000]  就是要實踐最終的使命
[00:12:47.000 --> 00:12:49.000]  去到西班牙
[00:12:49.000 --> 00:12:53.000]  保羅多年以來都想去西班牙
[00:12:53.000 --> 00:12:57.000]  想去羅馬和西班牙
[00:12:57.000 --> 00:12:59.000]  但還是去不成
[00:12:59.000 --> 00:13:00.000]  可想而知
[00:13:00.000 --> 00:13:02.000]  他等了上帝開綠燈等了很久
[00:13:02.000 --> 00:13:10.000]  他去羅馬不是為了傳福音
[00:13:10.000 --> 00:13:12.000]  他是為了鞏固信徒
[00:13:12.000 --> 00:13:15.000]  和信徒相交
[00:13:15.000 --> 00:13:17.000]  他願意去那裏是甚麼呢?
[00:13:17.000 --> 00:13:19.000]  和他們彼此交往
[00:13:19.000 --> 00:13:22.000]  他希望和信徒有美好的團契
[00:13:22.000 --> 00:13:26.000]  讓他們成為保羅福音的夥伴
[00:13:26.000 --> 00:13:30.000]  讓這個地方成為一個宣教的基地
[00:13:30.000 --> 00:13:34.000]  保羅說甚麼呢?
[00:13:34.000 --> 00:13:38.000]  希望他去探望他們
[00:13:38.000 --> 00:13:40.000]  和他們有一個好的團契交往之後
[00:13:40.000 --> 00:13:42.000]  他們能為保羅送行
[00:13:42.000 --> 00:13:44.000]  甚麼是送行呢?
[00:13:44.000 --> 00:13:48.000]  送行不是禮貌上的道別
[00:13:48.000 --> 00:13:50.000]  say goodbye
[00:13:50.000 --> 00:13:52.000]  而是保羅知道
[00:13:52.000 --> 00:13:54.000]  雖然他自己去西班牙
[00:13:54.000 --> 00:13:56.000]  但福音是一個對公
[00:13:56.000 --> 00:14:00.000]  就算是最能打的屬靈強人
[00:14:00.000 --> 00:14:02.000]  報道家
[00:14:02.000 --> 00:14:04.000]  他需要甚麼呢?
[00:14:04.000 --> 00:14:06.000]  屬靈群體的同行和支援
[00:14:06.000 --> 00:14:10.000]  保羅去羅馬
[00:14:10.000 --> 00:14:14.000]  希望和羅馬的信徒建立一個互信
[00:14:14.000 --> 00:14:16.000]  親密的關係
[00:14:16.000 --> 00:14:20.000]  親密到羅馬的弟兄姊妹可以為他送行
[00:14:22.000 --> 00:14:24.000]  送行是甚麼呢?
[00:14:24.000 --> 00:14:28.000]  送行是指向物質和金錢的支援
[00:14:28.000 --> 00:14:32.000]  是一種實實際際的參與
[00:14:32.000 --> 00:14:38.000]  保羅希望和其他教會一樣
[00:14:38.000 --> 00:14:42.000]  羅馬的信徒也能和他建立一個福音的對公
[00:14:42.000 --> 00:14:46.000]  使他們能夠一起參與
[00:14:46.000 --> 00:14:50.000]  他再向西行的福音工作
[00:14:50.000 --> 00:14:54.000]  其實這是信徒合一的見證
[00:14:54.000 --> 00:15:02.000]  雖然保羅的心願多年以來都想做這件事
[00:15:02.000 --> 00:15:04.000]  但不是說去就去
[00:15:04.000 --> 00:15:08.000]  因為神有任務讓他完成
[00:15:08.000 --> 00:15:12.000]  在第二段落我們看到
[00:15:12.000 --> 00:15:18.000]  忠心侍奉其實都要以教會合一為大前提
[00:15:20.000 --> 00:15:24.000]  第二十五節又出現了彈如金
[00:15:24.000 --> 00:15:26.000]  又有變數
[00:15:26.000 --> 00:15:32.000]  他要去耶路撒冷供應聖徒的需要
[00:15:32.000 --> 00:15:34.000]  為甚麼呢?
[00:15:34.000 --> 00:15:38.000]  因為馬其頓和瓦戈亞人已經捐了一些錢
[00:15:38.000 --> 00:15:44.000]  去給耶路撒冷的貧窮聖徒
[00:15:44.000 --> 00:15:48.000]  其實寫羅馬書的時候
[00:15:48.000 --> 00:15:52.000]  是在哥林多的港口
[00:15:52.000 --> 00:15:56.000]  由哥林多直接坐船向西行
[00:15:56.000 --> 00:15:58.000]  走著一些虛線的方向
[00:15:58.000 --> 00:16:02.000]  他就可以經羅馬去到西班牙
[00:16:02.000 --> 00:16:06.000]  但是上帝要他向東折返
[00:16:06.000 --> 00:16:08.000]  去耶路撒冷
[00:16:08.000 --> 00:16:14.000]  然後再調頭才去西邊
[00:16:14.000 --> 00:16:18.000]  就是西班牙
[00:16:18.000 --> 00:16:22.000]  不知為何亂了詞綴
[00:16:22.000 --> 00:16:24.000]  其實是不順路的
[00:16:24.000 --> 00:16:26.000]  有人計算過
[00:16:26.000 --> 00:16:28.000]  這樣一來一回
[00:16:28.000 --> 00:16:32.000]  保羅是要多走了二千里路
[00:16:32.000 --> 00:16:36.000]  為甚麼去耶路撒冷更重要呢?
[00:16:36.000 --> 00:16:40.000]  因為保羅籌到一筆錢
[00:16:40.000 --> 00:16:44.000]  是要將這筆錢送去耶路撒冷
[00:16:44.000 --> 00:16:46.000]  保羅提到欠債
[00:16:46.000 --> 00:16:48.000]  在第十五節的時候
[00:16:48.000 --> 00:16:52.000]  在第十六節提到欠債
[00:16:52.000 --> 00:16:54.000]  欠債是甚麼意思呢?
[00:16:54.000 --> 00:16:56.000]  其實保羅在羅馬書一開始的時候
[00:16:56.000 --> 00:16:58.000]  已經說了甚麼呢?
[00:16:58.000 --> 00:17:00.000]  無論希臘人、未開化的人
[00:17:00.000 --> 00:17:02.000]  所有的人
[00:17:02.000 --> 00:17:04.000]  他都欠了他們的債
[00:17:04.000 --> 00:17:06.000]  不知大家記不記得
[00:17:06.000 --> 00:17:10.000]  這是一種為福音
[00:17:10.000 --> 00:17:14.000]  負上的肅靈債務的心態
[00:17:14.000 --> 00:17:18.000]  其實中文翻譯的「債」字很有意思
[00:17:18.000 --> 00:17:20.000]  人字邊軸的「債」字
[00:17:20.000 --> 00:17:24.000]  是表示對虧欠的人
[00:17:24.000 --> 00:17:26.000]  所要負的責任
[00:17:26.000 --> 00:17:30.000]  保羅是用欠債的心態
[00:17:30.000 --> 00:17:32.000]  去對待主
[00:17:32.000 --> 00:17:34.000]  交給他的責任
[00:17:34.000 --> 00:17:38.000]  這種對人、對神的虧欠感
[00:17:38.000 --> 00:17:42.000]  成為了他侍奉的驅動力
[00:17:42.000 --> 00:17:44.000]  向萬民傳福音
[00:17:44.000 --> 00:17:46.000]  就是他一生的義務
[00:17:46.000 --> 00:17:50.000]  所以他在哥林多前書說甚麼呢?
[00:17:50.000 --> 00:17:54.000]  若不傳福音我就有禍了
[00:17:54.000 --> 00:17:58.000]  保羅不單說自己欠了外邦人的債
[00:17:58.000 --> 00:18:00.000]  他還要外邦信徒知道
[00:18:00.000 --> 00:18:04.000]  原來他們也是欠了以色列弟兄的債
[00:18:04.000 --> 00:18:10.000]  固然他們是洛依
[00:18:10.000 --> 00:18:12.000]  其實他們也是欠債
[00:18:12.000 --> 00:18:14.000]  為甚麼說他們是欠債呢?
[00:18:14.000 --> 00:18:16.000]  如果大家記得十一章的時候
[00:18:16.000 --> 00:18:20.000]  保羅用日拿野橄欖給予外邦信徒
[00:18:20.000 --> 00:18:24.000]  其實神既然透過以色列人
[00:18:24.000 --> 00:18:26.000]  讓外邦人能夠分享福音
[00:18:26.000 --> 00:18:28.000]  外邦信徒是理所當然的
[00:18:28.000 --> 00:18:32.000]  要顧念耶路撒冷的弟兄的需要
[00:18:32.000 --> 00:18:34.000]  所以說
[00:18:34.000 --> 00:18:40.000]  因為外邦人既然分享了他們的靈性上的好處
[00:18:40.000 --> 00:18:44.000]  就當作是肉體上所需的供給他們
[00:18:44.000 --> 00:18:46.000]  就是這個意思
[00:18:46.000 --> 00:18:52.000]  雖然外邦信徒是有義務償還所欠的債
[00:18:52.000 --> 00:18:54.000]  在物質上支援
[00:18:54.000 --> 00:18:58.000]  但這不是出於欠債還債
[00:18:58.000 --> 00:19:00.000]  無拖無欠的心態
[00:19:00.000 --> 00:19:10.000]  而是要表達外邦信徒對耶路撒冷弟兄的愛、關懷和感恩
[00:19:10.000 --> 00:19:12.000]  但一直以來
[00:19:12.000 --> 00:19:16.000]  耶路撒冷教會的確有一部分人
[00:19:16.000 --> 00:19:20.000]  不願意接納外邦人做弟兄姊妹
[00:19:20.000 --> 00:19:22.000]  甚至抗拒他們
[00:19:22.000 --> 00:19:26.000]  有些猶太信徒要求外邦人
[00:19:26.000 --> 00:19:28.000]  一定要行割禮
[00:19:28.000 --> 00:19:34.000]  一定要接受猶太的傳統、宗教、文化
[00:19:34.000 --> 00:19:36.000]  歸化入猶太群體
[00:19:36.000 --> 00:19:40.000]  這樣才算是自己人
[00:19:40.000 --> 00:19:44.000]  這種以猶太為中心的心態
[00:19:44.000 --> 00:19:50.000]  其實成為教會合一的一個很大的難阻
[00:19:52.000 --> 00:19:56.000]  但保羅在真理上是堅定的
[00:19:56.000 --> 00:19:58.000]  他一直強調
[00:19:58.000 --> 00:20:00.000]  救恩不是建基於律法條文
[00:20:00.000 --> 00:20:02.000]  不是傳統的禮儀
[00:20:02.000 --> 00:20:08.000]  所有信主的人在主基督耶穌裡面都是一個身體
[00:20:08.000 --> 00:20:12.000]  如果這次耶路撒冷的信徒
[00:20:12.000 --> 00:20:14.000]  肯接納外邦信徒的捐獻
[00:20:14.000 --> 00:20:18.000]  這表示什麼呢?
[00:20:18.000 --> 00:20:20.000]  這是一個很重要的訊息
[00:20:20.000 --> 00:20:24.000]  即是耶路撒冷信徒願意打破隔膜
[00:20:24.000 --> 00:20:26.000]  彼此合一
[00:20:26.000 --> 00:20:32.000]  這是事關教會合一這麼重大的使命
[00:20:32.000 --> 00:20:36.000]  所以保羅去耶路撒冷有幾個很重要的目的
[00:20:36.000 --> 00:20:42.000]  首先他要紓解耶路撒冷貧窮信徒的生活困境
[00:20:42.000 --> 00:20:46.000]  也要幫助外邦信徒
[00:20:46.000 --> 00:20:48.000]  盡他們的本份
[00:20:48.000 --> 00:20:52.000]  但他們對耶路撒冷信徒的關心
[00:20:52.000 --> 00:20:58.000]  是向耶路撒冷的信徒主動伸出橄欖枝
[00:20:58.000 --> 00:21:04.000]  而保羅這個行動很重要的是打破兩個群體的隔膜
[00:21:04.000 --> 00:21:06.000]  促成大家的和解
[00:21:06.000 --> 00:21:08.000]  所以保羅說
[00:21:08.000 --> 00:21:10.000]  當我辦完這件事
[00:21:10.000 --> 00:21:12.000]  把捐款交給他們之後
[00:21:12.000 --> 00:21:18.000]  我就要路過你們那裡再到西班牙
[00:21:18.000 --> 00:21:22.000]  保羅不只是去
[00:21:22.000 --> 00:21:24.000]  保羅還說
[00:21:24.000 --> 00:21:28.000]  他們去是帶著豐盛的恩典去
[00:21:28.000 --> 00:21:30.000]  沒錯
[00:21:30.000 --> 00:21:34.000]  理想教會是不完美的
[00:21:34.000 --> 00:21:36.000]  無論在羅馬教會
[00:21:36.000 --> 00:21:38.000]  耶路撒冷教會
[00:21:38.000 --> 00:21:40.000]  都有很多很多自己的問題
[00:21:40.000 --> 00:21:46.000]  但是教會是神在救恩基礎上建立的
[00:21:46.000 --> 00:21:48.000]  神一定看著他的群體
[00:21:48.000 --> 00:21:50.000]  所以保羅很有信心
[00:21:50.000 --> 00:21:54.000]  我將帶著基督豐盛的恩典去
[00:21:54.000 --> 00:21:58.000]  在第三個段落
[00:21:58.000 --> 00:22:00.000]  我們看到一件事
[00:22:00.000 --> 00:22:06.000]  奉禱告其實是侍奉最重要的力量
[00:22:06.000 --> 00:22:10.000]  三十到三十三節
[00:22:10.000 --> 00:22:12.000]  保羅說
[00:22:12.000 --> 00:22:17.000]  「弟兄,我藉著我們主耶穌基督
[00:22:17.000 --> 00:22:19.000]  又藉著聖靈的愛
[00:22:19.000 --> 00:22:26.000]  勸你們和我一起同心協力的為我祈禱」
[00:22:26.000 --> 00:22:30.000]  我們看到一個很謙卑的保羅
[00:22:30.000 --> 00:22:32.000]  很難想像
[00:22:32.000 --> 00:22:37.000]  那種心高氣傲和霸氣的保羅是什麼樣子
[00:22:37.000 --> 00:22:42.000]  保羅本來是一個極端仇視基督的法利賽人
[00:22:42.000 --> 00:22:44.000]  在大馬士革的路上
[00:22:44.000 --> 00:22:48.000]  他生命被耶穌徹底改變之後
[00:22:48.000 --> 00:22:51.000]  他的人生就以基督為中心
