
[00:00:00.000 --> 00:00:04.340]  很高興有機會再次來到各位中間
[00:14:15.220 --> 00:14:17.780]  我們的鐘聲吵著他們睡覺
[00:14:17.780 --> 00:14:20.100]  我們八點半崇拜
[00:14:20.100 --> 00:14:22.220]  八點鐘就打鐘了
[00:14:22.220 --> 00:14:24.300]  為了要木輪的關係
[00:14:24.300 --> 00:14:28.140]  我們從此之後不打鐘了
[00:14:28.140 --> 00:14:29.500]  鐘也拆下來
[00:14:29.500 --> 00:14:33.020]  鐘樓也變成辦公室了
[00:14:33.020 --> 00:14:34.540]  想一想
[00:14:34.540 --> 00:14:36.740]  這個轉變
[00:14:36.740 --> 00:14:38.980]  其實就是50年代
[00:14:38.980 --> 00:14:42.700]  當我們要重建這個禮拜堂的時候
[00:14:42.700 --> 00:14:46.300]  仍然是保留到鐘樓的觀念
[00:14:46.300 --> 00:14:47.980]  其實鐘樓的觀念
[00:14:47.980 --> 00:14:50.940]  在農業社會裏面是必須的
[00:14:50.940 --> 00:14:53.100]  但是在今日香港的社會裏面
[00:14:53.100 --> 00:14:56.180]  鐘樓是擾人清夢的
[00:14:56.180 --> 00:14:59.060]  這樣就是時代變化了
[00:14:59.060 --> 00:15:03.700]  而城市宣教的概念
[00:15:03.700 --> 00:15:09.100]  是由60年代教會開始醒覺到
[00:15:09.100 --> 00:15:11.580]  我們現在的生活方式
[00:15:11.580 --> 00:15:16.100]  已經進入了一個城市的模式
[00:15:16.100 --> 00:15:18.780]  再不是農村的模式了
[00:15:18.780 --> 00:15:26.620]  因為很多相繼的轉變都出現了
[00:15:26.620 --> 00:15:30.380]  特別是傳福音的方法
[00:15:30.380 --> 00:15:33.460]  人生活的模式轉變了
[00:15:33.460 --> 00:15:36.140]  人的心態轉變了
[00:15:36.140 --> 00:15:39.380]  所以我們傳福音的方式
[00:15:39.380 --> 00:15:43.900]  都隨之而轉變
[00:15:43.900 --> 00:15:45.780]  舉例來說
[00:15:45.780 --> 00:15:53.140]  以前電視我們都覺得是魔鬼的工具
[00:15:53.140 --> 00:15:55.220]  消磨我們很多時間去看
[00:15:55.220 --> 00:15:57.500]  看完那些無謂的節目
[00:15:57.500 --> 00:16:01.700]  但是曾幾何時我們已經用電視來傳福音了
[00:16:01.700 --> 00:16:04.900]  就是懂得用電視來傳福音了
[00:16:04.900 --> 00:16:06.380]  以前那些報道
[00:16:06.380 --> 00:16:08.580]  你聽那些名報道家
[00:16:08.580 --> 00:16:09.620]  宋尚哲
[00:16:09.620 --> 00:16:11.620]  他們是街頭報道的
[00:16:11.620 --> 00:16:13.420]  麥克風都沒有的
[00:16:13.420 --> 00:16:15.300]  就這樣說而已
[00:16:15.300 --> 00:16:19.740]  現在就是在禮拜堂開報道會
[00:16:19.740 --> 00:16:21.980]  在大球場開報道會
[00:16:21.980 --> 00:16:24.300]  那個模式是不同了的
[00:16:24.300 --> 00:16:27.340]  因為城市的生活
[00:16:27.340 --> 00:16:33.580]  是跟農村的生活顯著有不同的
[00:16:33.580 --> 00:16:38.260]  所以耶穌就開始跟門徒說
[00:16:38.260 --> 00:16:42.700]  他們要去的地方就是他們自己拿主意了
[00:16:42.700 --> 00:16:45.380]  但是先後的次序
[00:16:45.380 --> 00:16:48.860]  就是城市的地方
[00:16:48.860 --> 00:16:54.940]  就是突出了城市人多的現象
[00:16:54.940 --> 00:16:57.980]  我們去報道傳福音的時候
[00:16:57.980 --> 00:17:00.060]  越多人的地方
[00:17:00.060 --> 00:17:02.740]  是越需要我們去報道
[00:17:02.740 --> 00:17:08.700]  近代城市宣教的出現
[00:17:09.380 --> 00:17:14.740]  就是運用了城市的原理
[00:17:14.740 --> 00:17:17.020]  城市生活其中一個特色
[00:17:17.020 --> 00:17:19.020]  從好的方面來說
[00:17:19.020 --> 00:17:20.700]  我不要說不好的那些了
[00:17:20.700 --> 00:17:22.860]  不好的那些大家都知道了
[00:17:22.860 --> 00:17:24.380]  就是
[00:17:24.380 --> 00:17:30.420]  有什麼現象是對福音的事供有幫助的呢?
[00:17:30.420 --> 00:17:37.460]  就是城市凝聚人走進城市
[00:17:37.460 --> 00:17:39.980]  有人的地方
[00:17:39.980 --> 00:17:43.220]  城市就發展了
[00:17:43.220 --> 00:17:47.820]  舉例來說
[00:17:47.820 --> 00:17:48.660]  北京
[00:17:48.660 --> 00:17:50.380]  北京一定旺的
[00:17:50.380 --> 00:17:53.500]  因為是政治的中心
[00:17:53.500 --> 00:17:55.420]  所有的官
[00:17:55.420 --> 00:17:59.260]  地方官都要搬到北京
[00:17:59.260 --> 00:18:01.660]  比如廣東省
[00:18:01.660 --> 00:18:06.740]  以前那些最多是廣東省的省委書記
[00:18:06.740 --> 00:18:08.740]  或者省長
[00:18:08.740 --> 00:18:11.060]  但是一旦做了中央的官
[00:18:11.060 --> 00:18:12.100]  就會怎樣呢?
[00:18:12.100 --> 00:18:14.540]  自然要搬到北京
[00:18:14.540 --> 00:18:17.900]  北京除了是一個政治的中心
[00:18:17.900 --> 00:18:21.660]  就是所有主要的官都要在那裡辦公
[00:18:21.660 --> 00:18:25.140]  自然家眷都要搬過來
[00:18:25.140 --> 00:18:29.060]  要建多一些房子給那些官住
[00:18:29.060 --> 00:18:33.260]  北京又是一個叫做文化的中心
[00:18:33.260 --> 00:18:34.900]  所以外國人
[00:18:34.900 --> 00:18:38.340]  如果一生人只有一次機會來中國旅遊
[00:18:38.340 --> 00:18:41.820]  全部都是選擇北京的
[00:18:41.820 --> 00:18:43.460]  所以北京旺
[00:18:43.460 --> 00:18:45.260]  飛機班次又要多
[00:18:45.260 --> 00:18:47.660]  火車又要多
[00:18:47.660 --> 00:18:50.380]  公路又要建得好
[00:18:50.380 --> 00:18:52.380]  就叫做一闊三大
[00:18:52.380 --> 00:18:56.460]  然後城市就是這樣去發展的
[00:18:56.460 --> 00:19:00.180]  一旦北京如果不是作為首都的時候
[00:19:00.180 --> 00:19:02.180]  情況就會逆轉的
[00:19:02.180 --> 00:19:04.540]  我們從中國歷史就看到
[00:19:04.540 --> 00:19:07.340]  中國的首都間中會搬的
[00:19:07.340 --> 00:19:10.340]  最原初的首都就在長安
[00:19:10.340 --> 00:19:12.940]  就是在西邊的地方
[00:19:12.940 --> 00:19:16.060]  但是慢慢的中國發展
[00:19:16.060 --> 00:19:20.500]  就是那個首都向東遷移的時候
[00:19:20.500 --> 00:19:25.260]  就變成了長安沒有了那種的吸引力
[00:19:25.260 --> 00:19:27.260]  沒有了那種的凝聚力
[00:19:27.260 --> 00:19:30.860]  就慢慢沒有那麼多人去住了
[00:19:30.860 --> 00:19:33.220]  所以每一個的城市
[00:19:33.220 --> 00:19:35.220]  都有一些的特色
[00:19:35.220 --> 00:19:39.340]  能夠吸引到人們聚居在這個地方
[00:19:39.340 --> 00:19:42.460]  而科音的事公就有人的地方
[00:19:42.460 --> 00:19:46.180]  就是我們要考慮去傳科音的地方
[00:19:46.180 --> 00:19:47.860]  越多人的地方
[00:19:47.860 --> 00:19:50.540]  我們就越優先考慮
[00:19:50.540 --> 00:19:53.500]  這個就是城市的事公
[00:19:53.500 --> 00:19:54.900]  所以今天
[00:19:54.900 --> 00:20:02.140]  全世界超過百分之六十的人口是住在城市的
[00:20:02.140 --> 00:20:03.740]  那麼
[00:20:03.740 --> 00:20:05.740]  你說
[00:20:05.740 --> 00:20:07.740]  這個世紀
[00:20:07.740 --> 00:20:11.180]  開始或者上個世紀的時候
[00:20:11.180 --> 00:20:13.180]  就剛剛反過來的
[00:20:13.180 --> 00:20:16.820]  那麼就越來越多人就走到城市
[00:20:16.820 --> 00:20:17.900]  因為賺錢容易
[00:20:17.900 --> 00:20:19.140]  享受好
[00:20:19.140 --> 00:20:22.980]  然後就是容易找工作
[00:20:22.980 --> 00:20:28.020]  那麼這個就是城市那種的賣點和吸引力
[00:20:28.020 --> 00:20:31.980]  那麼對福音有一個好處就是
[00:20:31.980 --> 00:20:35.380]  以前我們要去傳福音的時候
[00:20:35.380 --> 00:20:37.980]  就要用很多的錢
[00:20:37.980 --> 00:20:39.940]  支持一個傳教士
[00:20:39.940 --> 00:20:40.940]  一家人
[00:20:40.940 --> 00:20:43.420]  他們遠道重陽
[00:20:43.420 --> 00:20:45.140]  然後去到那個地方
[00:20:45.140 --> 00:20:46.740]  就辛苦經營
[00:20:46.740 --> 00:20:49.700]  然後就去帶人信耶穌
[00:20:49.700 --> 00:20:52.940]  以馬利信的例子來說
[00:20:52.940 --> 00:20:55.700]  他來了中國七年
[00:20:55.700 --> 00:20:58.580]  才帶到第一個人信耶穌
[00:20:58.580 --> 00:20:59.460]  七年
[00:20:59.460 --> 00:21:01.460]  那麼你可以想像
[00:21:01.460 --> 00:21:03.740]  是的,我要去傳福音
[00:21:03.740 --> 00:21:08.100]  那麼你可以想像所投資了的人力物力
[00:21:08.100 --> 00:21:11.820]  那麼就七年帶一個人信耶穌
[00:21:11.820 --> 00:21:14.780]  那麼今天我們剛剛相反了
[00:21:14.780 --> 00:21:16.460]  那麼就是
[00:21:16.460 --> 00:21:19.020]  如果馬利信活在這個年代
[00:21:19.020 --> 00:21:21.140]  他就不用來到中國傳福音
[00:21:21.140 --> 00:21:23.340]  都可以在中國人傳福音了
[00:21:23.340 --> 00:21:26.540]  哇,有多少留學生去到英國讀書呢?
[00:21:26.540 --> 00:21:29.940]  那麼所以在英國那些禮拜堂
[00:21:29.940 --> 00:21:34.020]  如果他們懂得做中國留學生的工作
[00:21:34.020 --> 00:21:40.220]  或者在唐人街向中國餐館的人報到的時候
[00:21:40.220 --> 00:21:42.220]  那個時代就不同了
[00:21:42.220 --> 00:21:46.620]  兩百年前他們要派人來中國傳福音
[00:21:46.620 --> 00:21:47.860]  兩百年之後
[00:21:47.860 --> 00:21:49.660]  那些中國人走上去英國
[00:21:49.660 --> 00:21:52.220]  他們只要去留意
[00:21:52.220 --> 00:21:55.780]  我說有這些中國人
[00:21:55.780 --> 00:21:58.060]  那麼我們有承擔的時候
[00:21:58.060 --> 00:22:02.380]  他們就可以少一點的資源
[00:22:02.380 --> 00:22:05.540]  都可以向更多的中國人傳福音
[00:22:05.540 --> 00:22:09.060]  這個就是城市的特色
[00:22:09.060 --> 00:22:11.060]  什麼人都有的
[00:22:11.060 --> 00:22:13.060]  以香港來說
