
[00:00:00.000 --> 00:00:06.080]  如果根據《哥倫多前書》第十章第一到第四節提到
[00:02:31.520 --> 00:02:32.440]  希伯來文
[00:02:32.440 --> 00:02:33.800]  就是「大」這個字
[00:02:33.800 --> 00:02:35.360]  「偉大」這個字
[00:02:35.360 --> 00:02:38.080]  今次就不是用在一個女人身上
[00:02:38.080 --> 00:02:40.880]  今次用在一個男人身上
[00:02:40.880 --> 00:02:42.760]  而這個亦是一個外族人
[00:02:42.760 --> 00:02:45.800]  對比在第四章的這位以色列的女人
[00:02:45.800 --> 00:02:47.760]  就有少許不同了
[00:02:47.760 --> 00:02:49.320]  她不是一個以色列人
[00:02:49.320 --> 00:02:50.320]  她是亞蘭人
[00:02:50.320 --> 00:02:51.120]  不僅如此
[00:02:51.120 --> 00:02:53.680]  她還在敵國的人身上
[00:02:53.680 --> 00:02:54.640]  亞蘭國
[00:02:54.640 --> 00:02:56.560]  當時是敵國
[00:02:56.560 --> 00:02:59.840]  第四章提到的是一個偉大的女人
[00:02:59.840 --> 00:03:02.400]  現在提到的是一個偉大的男人
[00:03:02.400 --> 00:03:04.000]  到底他如何偉大呢?
[00:03:04.000 --> 00:03:05.400]  今天我就想跟你一起
[00:03:05.400 --> 00:03:08.760]  首先看看這個人如何偉大
[00:03:08.760 --> 00:03:10.560]  他如何成為一個大男人
[00:03:10.560 --> 00:03:11.920]  第一件事我們要知道
[00:03:11.920 --> 00:03:16.200]  他就是地位超凡的亞蘭人
[00:03:16.200 --> 00:03:23.080]  如果你留意在第五章二十節
[00:03:23.080 --> 00:03:27.640]  神人以尼沙與僕人基哈西說
[00:03:27.640 --> 00:03:30.840]  神人僕人基哈西心裏說
[00:03:30.840 --> 00:03:35.160]  「我主人不願從這亞蘭人乃萬首女」
[00:03:35.160 --> 00:03:37.160]  你有沒有留意到?
[00:03:37.160 --> 00:03:38.840]  根據第五章二十節
[00:03:38.840 --> 00:03:40.480]  這個僕人所說
[00:03:40.480 --> 00:03:42.440]  原來他是亞蘭人
[00:03:42.440 --> 00:03:43.080]  沒錯
[00:03:43.080 --> 00:03:46.080]  聖經說他是亞蘭王的元帥
[00:03:46.080 --> 00:03:48.880]  亞蘭王的元帥是否可以請回來呢?
[00:03:48.880 --> 00:03:50.720]  外族人也可以
[00:03:50.720 --> 00:03:54.160]  但是聖經第五章二十節已經告訴我們
[00:03:54.160 --> 00:03:56.720]  基哈西的口中告訴我們
[00:03:56.720 --> 00:03:59.120]  原來他是一個亞蘭人
[00:03:59.120 --> 00:04:00.280]  不僅如此
[00:04:00.280 --> 00:04:03.240]  耶穌在路加分第四章二十七節
[00:04:03.240 --> 00:04:04.160]  講得很清楚
[00:04:04.160 --> 00:04:07.280]  他是敘利亞國的乃萬
[00:04:07.280 --> 00:04:10.640]  除了敘利亞國的乃萬
[00:04:10.640 --> 00:04:12.560]  沒有一個得到潔淨
[00:04:12.560 --> 00:04:13.680]  換句話說
[00:04:13.680 --> 00:04:15.000]  他不是以色列人
[00:04:15.000 --> 00:04:16.200]  他是敘利亞
[00:04:16.200 --> 00:04:18.640]  他是當時的亞朔國
[00:04:18.640 --> 00:04:22.040]  又或者是當時的亞朔
[00:04:22.040 --> 00:04:23.720]  又或者是再古一點的
[00:04:23.720 --> 00:04:26.280]  是亞蘭
[00:04:26.280 --> 00:04:30.320]  他就是亞蘭國的乃萬
[00:04:30.320 --> 00:04:31.520]  所以你明不明白?
[00:04:31.520 --> 00:04:34.200]  聖經裏面讓我們看到
[00:04:34.200 --> 00:04:39.480]  在舊約這段聖經裏面
[00:04:39.480 --> 00:04:43.920]  這位乃萬其實是亞蘭人
[00:04:43.920 --> 00:04:45.240]  他不是以色列人
[00:04:45.240 --> 00:04:49.000]  不過他是地位超凡的亞蘭人
[00:04:49.000 --> 00:04:53.560]  而在聖經裏面強調亞蘭王的元帥
[00:04:53.560 --> 00:04:59.120]  其實不是代表他是一個普通地位的人
[00:04:59.120 --> 00:05:03.920]  因為聖經裏面提到他是一位元帥
[00:05:03.920 --> 00:05:05.560]  元帥這個字很特別
[00:05:05.560 --> 00:05:08.760]  元帥這個字希伯來文的意思就是王子
[00:05:08.760 --> 00:05:10.280]  或者是統治者
[00:05:10.280 --> 00:05:12.640]  你明不明白什麼叫做王子、統治者?
[00:05:12.640 --> 00:05:14.880]  你知不知道我以前讀神學的時候
[00:05:14.880 --> 00:05:16.280]  有一個綽號
[00:05:16.280 --> 00:05:18.040]  就叫做希列文王子
[00:05:18.040 --> 00:05:19.680]  就是代表我很厲害
[00:05:19.680 --> 00:05:20.400]  你明不明白?
[00:05:20.400 --> 00:05:21.240]  我很厲害
[00:05:21.240 --> 00:05:22.320]  那些希列文
[00:05:22.320 --> 00:05:23.800]  所以就叫做王子
[00:05:23.800 --> 00:05:26.920]  這個意思就是說他很厲害
[00:05:26.920 --> 00:05:31.600]  當然這個字也是在說首領或者統帥
[00:05:31.600 --> 00:05:35.160]  在原文不僅有元帥這個字
[00:05:35.160 --> 00:05:38.000]  更加有軍隊的名詞
[00:05:38.000 --> 00:05:41.400]  在元帥這個字之後出現
[00:05:41.400 --> 00:05:46.600]  所以乃蠻的身份應該至少是在國王之外
[00:05:46.600 --> 00:05:49.720]  軍隊裏面最高的統帥
[00:05:49.720 --> 00:05:52.840]  你說他是不是地位超凡?
[00:05:52.840 --> 00:05:54.040]  還有第二件事
[00:05:54.040 --> 00:06:00.040]  他是在主人面前為尊為大
[00:06:00.040 --> 00:06:02.840]  我想你留意第五章第一次這句話
[00:06:02.840 --> 00:06:07.240]  足以證明乃蠻在他的王面前
[00:06:07.240 --> 00:06:09.120]  他是多麼有身份
[00:06:09.120 --> 00:06:10.720]  多麼尊貴
[00:06:10.720 --> 00:06:12.720]  霸氣十足
[00:06:12.720 --> 00:06:14.120]  他在王面前
[00:06:14.120 --> 00:06:16.480]  這就是真正的霸氣歌
[00:06:16.480 --> 00:06:17.960]  你留意一下
[00:06:17.960 --> 00:06:23.440]  這句話說在他主人面前為尊為大
[00:06:23.440 --> 00:06:25.560]  如果直接翻譯的話
[00:06:25.560 --> 00:06:30.800]  這個意思就是在他的主人面前為尊為大
[00:06:30.800 --> 00:06:36.360]  這句話就是在他的主人面前是一個偉大的人
[00:06:36.360 --> 00:06:37.800]  正如我剛剛說過
[00:06:37.800 --> 00:06:39.480]  偉大這個形容詞
[00:06:39.480 --> 00:06:42.160]  其實在先前已經出現過
[00:06:42.160 --> 00:06:46.280]  在第四章第八節是放在形容書臉婦人
[00:06:46.280 --> 00:06:48.360]  那個是偉大的女人
[00:06:48.360 --> 00:06:51.840]  現在在第五章第一節又用回同一個字
[00:06:51.840 --> 00:06:53.360]  就是「大」這個字
[00:06:53.360 --> 00:06:54.720]  偉大
[00:06:54.720 --> 00:06:57.600]  不過今次是說一個男人
[00:06:57.600 --> 00:07:00.160]  偉大重要的男人
[00:07:00.160 --> 00:07:01.560]  而更加特別的就是
[00:07:01.560 --> 00:07:04.600]  這裡是說他在王面前
[00:07:04.600 --> 00:07:07.000]  這樣就完全不能說笑了
[00:07:07.000 --> 00:07:08.200]  弟兄姊妹你明白嗎?
[00:07:08.200 --> 00:07:10.640]  中國人有句話不知道大家有沒有聽過
[00:07:10.640 --> 00:07:14.440]  功高蓋主
[00:07:14.440 --> 00:07:17.840]  功高蓋主通常都沒有什麼好下場
[00:07:17.840 --> 00:07:20.600]  通常都會死得很慘
[00:07:20.600 --> 00:07:24.720]  通常都會被皇帝對付他
[00:07:24.720 --> 00:07:25.920]  殺了他
[00:07:25.920 --> 00:07:27.400]  功高蓋主的人
[00:07:27.400 --> 00:07:31.880]  我們都知道皇帝很多時候都會用很多手段去對付他
[00:07:31.880 --> 00:07:37.440]  例如王展就是在秦始皇橫掃天下的時候
[00:07:37.440 --> 00:07:39.080]  有一名大將
[00:07:39.080 --> 00:07:43.360]  他是戰國的時間裡面最搶眼的四大名將之一
[00:07:43.360 --> 00:07:45.080]  王展和他的兒子
[00:07:45.080 --> 00:07:48.200]  他的孫子都是叱咤風雲的名將
[00:07:48.200 --> 00:07:54.440]  山東六國裡面有五個國家就是被王展父子滅了
[00:07:54.440 --> 00:08:00.560]  最難能可貴的就是王展竟然得到了秦始皇百分百的信任
[00:08:00.560 --> 00:08:03.160]  百分百被秦始皇信任
[00:08:03.160 --> 00:08:05.720]  當秦始皇橫掃了六國之後
[00:08:05.720 --> 00:08:07.720]  功高蓋主
[00:08:07.720 --> 00:08:13.800]  王展可以說是真的形容得非常貼切
[00:08:13.800 --> 00:08:17.800]  但是他竟然能夠在秦始皇的面前歷史告訴我們
[00:08:17.800 --> 00:08:19.720]  他是全身而退的
[00:08:19.720 --> 00:08:21.720]  你說這不是很難得嗎?
[00:08:21.720 --> 00:08:25.040]  相反如果你看過韓信
[00:08:25.040 --> 00:08:30.600]  大家可能聽過中國人的說話
[00:08:30.600 --> 00:08:35.000]  韓信統兵多多益善
[00:08:35.000 --> 00:08:39.160]  韓信是一位軍事天才
[00:08:39.160 --> 00:08:42.160]  可以說如果沒有了韓信濤邦
[00:08:42.160 --> 00:08:46.000]  要奪取天下基本上是難很多的
[00:08:46.000 --> 00:08:49.520]  韓信率軍定三重
[00:08:49.520 --> 00:08:54.720]  禽蟻、破袋、滅詔、寒煙、伐齊
[00:08:54.720 --> 00:09:00.440]  一直可以說是將楚軍殺到片甲不留
[00:09:00.440 --> 00:09:03.080]  無一敗績
[00:09:03.080 --> 00:09:06.520]  後世就叫他做兵先臣衰
[00:09:06.520 --> 00:09:07.160]  你說厲不厲害?
[00:09:07.160 --> 00:09:09.160]  兵先臣衰
[00:09:09.160 --> 00:09:14.160]  中國歷史上皇后將相集於一身的根本不是很多
[00:09:14.160 --> 00:09:17.120]  而韓信就是其中的一個
[00:09:17.120 --> 00:09:19.120]  秦朝滅亡之後
[00:09:19.120 --> 00:09:21.520]  劉邦建立了西漢之後
[00:09:21.520 --> 00:09:27.200]  就很害怕韓信功高蓋主
[00:09:27.200 --> 00:09:30.880]  劉邦奪取了韓信的兵權
[00:09:30.880 --> 00:09:38.880]  結果最後甚至以他謀反罪誅殺了韓信
[00:09:38.880 --> 00:09:43.680]  乃蠻功高蓋主
[00:09:43.680 --> 00:09:46.480]  乃蠻在雅蘭王裡面
[00:09:46.480 --> 00:09:50.040]  不過他竟然是重要的人物
[00:09:50.040 --> 00:09:55.960]  他竟然是一個皇帝很器重、很重視、很尊重的人物
[00:09:55.960 --> 00:09:57.160]  不單是這樣
[00:09:57.160 --> 00:09:58.280]  還有第三點
[00:09:58.280 --> 00:10:01.920]  他作為一個大男人他就是一位大能的勇士
[00:10:01.920 --> 00:10:06.680]  根據第五章第一節差不多尾聲結束的時候
[00:10:06.680 --> 00:10:14.080]  那裡就說乃蠻更加是戰場上一位有力量強大的勇士、戰士
[00:10:14.080 --> 00:10:15.880]  《中文聖經》在翻譯
[00:10:15.880 --> 00:10:21.880]  他又是大能的勇士的大能的形容詞
[00:10:21.880 --> 00:10:25.480]  其實即是等於聖經的勇士這個字
[00:10:25.480 --> 00:10:27.080]  《中文聖經》的勇士這個字
[00:10:27.080 --> 00:10:29.880]  不過希伯來文其實說的是大能的
[00:10:29.880 --> 00:10:32.680]  這裡本身的意思如果是一個形容詞的話
[00:10:32.680 --> 00:10:37.920]  就是說他英勇的、大能的、強壯的、很有能力的、很勇敢的
[00:10:37.920 --> 00:10:42.000]  不過這個字在這裡應該似乎是用一個名詞去使用
[00:10:42.000 --> 00:10:43.480]  當這個字成為一個名詞的時候
[00:10:43.480 --> 00:10:46.080]  希伯來文這個字就會變成壯男
[00:10:46.080 --> 00:10:48.280]  甚至是猛男
[00:10:48.280 --> 00:10:51.000]  勇士、猛將
[00:10:51.000 --> 00:10:57.280]  所以你明白嗎?這裡所說的是他是一個很厲害的人
[00:10:57.280 --> 00:10:58.280]  不僅如此
[00:10:58.280 --> 00:11:01.080]  希伯來文也在用一個字去形容他
[00:11:01.080 --> 00:11:03.960]  就說他是很有能力、滿有力量的
[00:11:03.960 --> 00:11:08.880]  這個字也就是中文翻譯為大能的這個字
[00:11:08.880 --> 00:11:12.080]  你看到其實中文翻譯的時候好像將這個調轉了一點
[00:11:12.080 --> 00:11:18.880]  但是反而希伯來文這裡就是中文翻譯為大能的這個字
[00:11:18.880 --> 00:11:23.080]  不過翻譯出來的時候真正的原文是指滿有力量的
[00:11:23.080 --> 00:11:24.680]  滿有能力的
[00:11:24.680 --> 00:11:26.480]  再加一點力度給他
[00:11:26.480 --> 00:11:33.160]  去形容這位猛將真的是大能的、力量的勇士
[00:11:33.160 --> 00:11:39.000]  乃蠻他不是一位浪得虛名、沽名釣譽的
[00:11:39.000 --> 00:11:43.360]  官場上坐在沙發上按按腳等收錢
[00:11:43.360 --> 00:11:46.480]  早上八點、九點去喝奶茶
[00:11:46.480 --> 00:11:47.760]  十點才上班
[00:11:47.760 --> 00:11:49.920]  然後四點鐘就下班
[00:11:49.920 --> 00:11:50.760]  他不是
[00:11:50.760 --> 00:11:52.200]  他真的有實力的
[00:11:52.200 --> 00:11:53.840]  他真的很厲害
[00:11:53.840 --> 00:11:55.760]  還有第四點
[00:11:55.760 --> 00:11:57.920]  乃蠻大在於什麼?
[00:11:57.920 --> 00:12:00.960]  就是他也是神來的救星
[00:12:00.960 --> 00:12:03.200]  從結構上去讀這句經文的話
[00:12:03.200 --> 00:12:06.360]  這句經文其實一開始的時候就提到
[00:12:06.360 --> 00:12:12.840]  乃蠻是偉大又是軍事的統帥
[00:12:12.840 --> 00:12:16.560]  這句子似乎在結束的時候也說到
[00:12:16.560 --> 00:12:20.840]  乃蠻是一位大能的勇士
[00:12:20.840 --> 00:12:22.360]  所以你讀不讀到?
[00:12:22.360 --> 00:12:26.640]  是一個前後呼應的一個心意
[00:12:26.640 --> 00:12:29.480]  作者很明顯藉著這位將軍
[00:12:29.480 --> 00:12:33.080]  這位大元帥多麼厲害的身份
[00:12:33.080 --> 00:12:37.800]  放在這節經文一前一後做一個前後呼應
[00:12:37.800 --> 00:12:42.280]  而這句句子的正中間位置就強調了兩件事情
[00:12:42.280 --> 00:12:43.320]  第一件事情
[00:12:43.320 --> 00:12:47.880]  《中文聖經》就用了一個字眼就是尊大這個字
[00:12:47.880 --> 00:12:52.160]  其實尊大在白萊文的意思就是等於又蒙恩寵
[00:12:52.160 --> 00:12:54.840]  而這個字也可以指避高舉
[00:12:54.840 --> 00:12:56.480]  避高舉
[00:12:56.480 --> 00:12:58.240]  抬舉他
[00:12:58.240 --> 00:13:03.000]  這是放在第一句的中間位置的第一句話
[00:13:03.000 --> 00:13:04.360]  換句話說
[00:13:04.360 --> 00:13:07.760]  原來為什麼乃蠻可以在雅蘭
[00:13:07.760 --> 00:13:09.480]  在王的面前
[00:13:09.480 --> 00:13:12.440]  在軍事上這麼尊貴
[00:13:12.440 --> 00:13:13.800]  這麼卓越
[00:13:13.800 --> 00:13:14.880]  這麼有成績
[00:13:14.880 --> 00:13:15.600]  這麼有成就
[00:13:15.600 --> 00:13:16.480]  這麼有地位
[00:13:16.480 --> 00:13:17.800]  是什麼原因?
[00:13:17.800 --> 00:13:23.840]  原因其中一個就是他得到了雅蘭王的抬舉
[00:13:23.840 --> 00:13:26.960]  得到了王的恩寵
[00:13:26.960 --> 00:13:28.360]  特別疼愛他
[00:13:28.360 --> 00:13:29.480]  特別喜歡他
[00:13:29.480 --> 00:13:30.720]  特別看得起他
[00:13:30.720 --> 00:13:32.600]  有王照顧著他
[00:13:32.600 --> 00:13:34.600]  哪有得輸的?
[00:13:34.600 --> 00:13:35.800]  還有第二件事情
[00:13:35.800 --> 00:13:39.000]  在這句句子的正中間位置
[00:13:39.000 --> 00:13:41.280]  除了尊大之外
[00:13:41.280 --> 00:13:47.440]  也有因耶和華曾藉著他令雅蘭人得勝
[00:13:47.440 --> 00:13:48.360]  當然
[00:13:48.360 --> 00:13:53.040]  這就解釋為什麼這位大元帥能夠在王面前避恩寵
[00:13:53.040 --> 00:13:57.240]  但同時也說明為什麼乃蠻這麼尊貴
[00:13:57.240 --> 00:13:57.760]  這麼大能
[00:13:57.760 --> 00:14:03.760]  原來就是因為耶和華上主曾經藉著他
[00:14:03.760 --> 00:14:05.640]  令雅蘭人得勝
[00:14:05.640 --> 00:14:06.920]  毫無疑問
[00:14:06.920 --> 00:14:12.840]  這裡所謂的應該放在戰場上的顯赫的戰績
[00:14:12.840 --> 00:14:14.040]  顯赫的勝利
[00:14:14.040 --> 00:14:15.800]  不過是這樣的
[00:14:15.800 --> 00:14:19.000]  「得勝」這個自希伯來文的意思是指拯救
[00:14:19.000 --> 00:14:20.360]  就是指釋放
[00:14:20.360 --> 00:14:23.840]  所以如果按照經文的字面直接去讀的話
[00:14:23.840 --> 00:14:25.200]  這句話應該是說
[00:14:25.200 --> 00:14:32.160]  因為耶和華藉著他令雅蘭人獲得拯救
[00:14:32.160 --> 00:14:33.400]  所以你看到嗎?
[00:14:33.400 --> 00:14:36.800]  這一節經文中間這兩組字眼
[00:14:36.800 --> 00:14:39.280]  包括了王的高舉
[00:14:39.280 --> 00:14:40.720]  王的恩寵
[00:14:40.720 --> 00:14:43.600]  但也包括了來自耶和華神
[00:14:43.600 --> 00:14:48.000]  令乃蠻成為雅蘭人的拯救
[00:14:48.000 --> 00:14:51.400]  他是來自神的救星
[00:14:51.400 --> 00:14:58.280]  原來神一樣在雅蘭這個不信神的國家裡
[00:14:58.280 --> 00:15:00.000]  有祂的工作
[00:15:00.000 --> 00:15:04.720]  原來神也在一個沒有人信神的地方裡
[00:15:04.720 --> 00:15:08.960]  正在使用一個不信神的人
[00:15:08.960 --> 00:15:09.760]  另外
[00:15:09.760 --> 00:15:12.880]  乃蠻的偉大亦是因為第五件事
[00:15:12.880 --> 00:15:19.120]  就是他的還疾令他變得更偉大
[00:15:19.120 --> 00:15:20.800]  五章第一節
[00:15:20.800 --> 00:15:26.280]  其實中文聖經你看到也很長
[00:15:26.280 --> 00:15:29.240]  希伯來文總共有二十二個字
[00:15:29.240 --> 00:15:36.080]  二十一個字都將焦點放在這位光芒萬象的超級巨星身上
[00:15:36.080 --> 00:15:38.080]  這位雅蘭的巨星身上
[00:15:38.080 --> 00:15:39.280]  乃蠻就是他
[00:15:39.280 --> 00:15:41.080]  很可惜
[00:15:41.080 --> 00:15:43.200]  全節經文最後一字
[00:15:43.200 --> 00:15:44.480]  就是最後一字
[00:15:44.480 --> 00:15:50.280]  就說到這位萬象卻有一個極大的遺憾
[00:15:50.280 --> 00:15:56.280]  可能是他人生可以令他跌入谷底
[00:15:56.280 --> 00:15:59.640]  徹底完蛋的一個字
[00:15:59.640 --> 00:16:03.640]  這個字就是染上大麻風
[00:16:03.640 --> 00:16:07.720]  如果我們嘗試將這句話化為現代版的話
[00:16:07.720 --> 00:16:09.640]  有一位才子
[00:16:09.640 --> 00:16:12.000]  牛津劍橋大學畢業
[00:16:12.000 --> 00:16:15.480]  雙博士
[00:16:15.480 --> 00:16:19.000]  現在還是醫療中心的CEO
[00:16:19.000 --> 00:16:20.560]  年薪過千萬
[00:16:20.560 --> 00:16:22.280]  一家四口樂也融融
[00:16:22.280 --> 00:16:24.080]  兒子結婚了
[00:16:24.080 --> 00:16:27.720]  還在上市公司裡面做高級行政人員
[00:16:27.720 --> 00:16:31.080]  他的兒子也在哈佛大學裡面剛剛畢業
[00:16:31.080 --> 00:16:33.240]  已經有找到一份好的工作了
[00:16:33.240 --> 00:16:35.480]  年薪也過百萬以上
[00:16:35.480 --> 00:16:37.240]  不過
[00:16:37.240 --> 00:16:42.000]  這位仁兄卻患上胰臟癌
[00:16:42.000 --> 00:16:45.560]  你說胰臟癌比較極端嗎?
[00:16:45.560 --> 00:16:46.840]  會不會太極端呢?
[00:16:46.840 --> 00:16:47.360]  OK
[00:16:47.360 --> 00:16:47.920]  沒問題
[00:16:47.920 --> 00:16:50.120]  痛症和無力症又如何?
[00:16:50.120 --> 00:16:52.040]  又或者黏多糖症
[00:16:52.040 --> 00:16:54.040]  又或者奇形怪狀的病呢?
[00:16:54.040 --> 00:16:55.480]  沒錯
[00:16:55.480 --> 00:16:57.320]  我們要公平一點
[00:16:57.320 --> 00:17:01.800]  這裡只是說他染上大麻瘋而已
[00:17:01.800 --> 00:17:04.360]  那就是全身生病了
[00:17:04.360 --> 00:17:05.680]  就是全身生病
[00:17:05.680 --> 00:17:07.440]  你有沒有試過全身生病?
[00:17:07.440 --> 00:17:09.000]  什麼叫大麻瘋?
[00:17:09.000 --> 00:17:10.720]  我發覺不少人
[00:17:10.720 --> 00:17:12.880]  不少目者講到的時候
[00:17:12.880 --> 00:17:15.920]  都會認為所講的大麻瘋
[00:17:15.920 --> 00:17:16.680]  在舊藥也好
[00:17:16.680 --> 00:17:17.800]  新藥也好
[00:17:17.800 --> 00:17:21.400]  都是在講看心事證
[00:17:21.400 --> 00:17:24.960]  我們經常都以為是面腫腫
[00:17:24.960 --> 00:17:27.600]  手都彎曲了
[00:17:27.600 --> 00:17:29.440]  稍後會多講一點
[00:17:29.440 --> 00:17:31.360]  但是特別在舊藥裡面
[00:17:31.360 --> 00:17:33.320]  在這裡所講的大麻瘋
[00:17:33.320 --> 00:17:36.480]  是不是我們所認為的看心事證呢?
[00:17:36.480 --> 00:17:37.400]  就是大麻瘋
[00:17:37.400 --> 00:17:38.680]  真正的大麻瘋
[00:17:38.680 --> 00:17:41.880]  其實什麼是看心事證呢?
[00:17:41.880 --> 00:17:43.600]  大麻瘋這個病
[00:17:43.600 --> 00:17:47.440]  是由麻瘋幹菌引起的慢性傳染病
[00:17:47.440 --> 00:17:50.160]  而這種看心事證的來源
[00:17:50.160 --> 00:17:54.240]  是出自一個挪威的學者叫漢森
[00:17:54.240 --> 00:17:57.800]  是他首先發現這種麻瘋的棍菌
[00:17:57.800 --> 00:17:59.200]  而一般相信
[00:17:59.200 --> 00:18:01.440]  第一個麻瘋的病例
[00:18:01.440 --> 00:18:05.240]  是出現在公元前600年的印度點籍裡面
[00:18:05.240 --> 00:18:08.920]  有記載到病人的手指和腳趾
[00:18:08.920 --> 00:18:10.960]  都是失去了這個感覺的
[00:18:10.960 --> 00:18:14.720]  當時的病人往往都受到很殘酷的對待
[00:18:14.720 --> 00:18:16.720]  被遺棄在荒野裡面
[00:18:17.440 --> 00:18:20.280]  任由他們自生自滅
[00:18:20.280 --> 00:18:22.880]  有些更加被火燒死
[00:18:22.880 --> 00:18:29.440]  麻瘋病可以說自古都是一種所謂的絕症
[00:18:29.440 --> 00:18:32.240]  一直到1940年代的時候
[00:18:32.240 --> 00:18:34.400]  抗心素出現之後
[00:18:34.400 --> 00:18:38.080]  麻瘋病才有治癒的可能
[00:18:38.080 --> 00:18:40.160]  到今時今日為止
[00:18:40.160 --> 00:18:43.360]  原來這個世界上仍然有麻瘋病
[00:18:43.360 --> 00:18:46.400]  特別是在醫療貧瘠的一些地區
[00:18:46.400 --> 00:18:48.400]  仍然有麻瘋病的流傳
[00:18:48.400 --> 00:18:52.560]  估計現在全世界大概有1,000萬人有麻瘋病
[00:18:52.560 --> 00:18:57.880]  他們主要分配在亞洲、非洲和拉丁美洲
[00:18:57.880 --> 00:19:03.520]  平均每兩分鐘就會診斷出一個有麻瘋病的人
[00:19:03.520 --> 00:19:06.480]  在2019年世衛公佈的數字
[00:19:06.480 --> 00:19:08.000]  它說2019年
[00:19:08.000 --> 00:19:10.240]  單是這一年
[00:19:10.240 --> 00:19:15.200]  就有202,185宗新的個案
[00:19:15.200 --> 00:19:20.960]  如果真的是這種看心事症的麻瘋病
[00:19:20.960 --> 00:19:24.240]  一定會搞到你真的瘋的
[00:19:24.240 --> 00:19:30.080]  因為麻瘋這個病是一種很恐怖的皮膚病
[00:19:30.080 --> 00:19:32.640]  是一種慢性的傳染病
[00:19:32.640 --> 00:19:36.960]  主要是由感染麻瘋幹菌引起的
[00:19:36.960 --> 00:19:39.200]  令患者的神經系統
[00:19:39.200 --> 00:19:42.480]  他的呼吸道、皮膚、眼部
[00:19:42.480 --> 00:19:45.040]  都出現一些叫做肉芽腫
[00:19:45.040 --> 00:19:50.400]  導致患處失去了痛楚的感覺能力
[00:19:50.400 --> 00:19:54.000]  造成了四肢反覆受傷
[00:19:54.000 --> 00:19:57.200]  而這個需要去截肢
[00:19:57.200 --> 00:20:03.600]  病徵主要是傷及了皮膚、黏膜和周圍的神經
[00:20:03.600 --> 00:20:09.120]  也會侵害深層的組織和器官
[00:20:09.120 --> 00:20:12.800]  開始的時候只是一小小的斑點
