
[00:00:00.000 --> 00:00:06.200]  我們今天會繼續看《路加福音》第十三章一至九節
[00:06:21.000 --> 00:06:27.000]  爲何當時在場的羣衆要向耶穌說這件事
[00:06:27.000 --> 00:06:30.000]  有什麼目的呢
[00:06:30.300 --> 00:06:37.000]  在第二節,耶穌的回應稍稍讓我們透露了一些端倪
[00:06:37.000 --> 00:06:39.000]  可以作參考
[00:06:39.000 --> 00:06:41.000]  第二節,耶穌回應回衆
[00:06:41.000 --> 00:06:45.000]  你們以爲這些加利里人比其他加利里人更有罪
[00:06:45.000 --> 00:06:47.000]  所以受到這個害?
[00:06:47.000 --> 00:06:49.000]  剛纔上文說
[00:06:49.000 --> 00:06:52.000]  耶穌警戒的羣衆要把握時機
[00:06:52.000 --> 00:06:56.000]  悔改如果不是將來面對神的審判
[00:06:56.300 --> 00:07:01.000]  在場的人立刻說是有事發生了
[00:07:01.000 --> 00:07:06.000]  有加利里人在獻祭的時候被比拉多殺了
[00:07:06.000 --> 00:07:11.000]  言下之意,他們心裏在想什麼呢
[00:07:11.000 --> 00:07:15.000]  可能是有人遇害
[00:07:15.000 --> 00:07:17.000]  潛臺詞是什麼?
[00:07:17.000 --> 00:07:21.000]  一定是得罪上帝,受到懲罰
[00:07:21.000 --> 00:07:25.000]  我們這羣沒有遇到災禍,平安無事的
[00:07:25.300 --> 00:07:28.000]  我們一定沒有他們那麼差
[00:07:28.000 --> 00:07:32.000]  所以我們就不用擔心上帝的審判
[00:07:32.000 --> 00:07:34.000]  耶穌知道他們的心意
[00:07:34.000 --> 00:07:36.000]  立刻糾正他們的觀念
[00:07:36.000 --> 00:07:38.000]  在第三節說
[00:07:38.000 --> 00:07:40.000]  你們如果不悔改
[00:07:40.000 --> 00:07:43.000]  你們全部同樣都要滅亡
[00:07:43.000 --> 00:07:45.000]  耶穌沒有直接回應
[00:07:45.000 --> 00:07:48.000]  究竟那羣受害者是否得罪了上帝
[00:07:48.000 --> 00:07:52.000]  而是他將焦點轉移到在場的這羣羣衆
[00:07:52.300 --> 00:07:57.000]  你們不要以爲自己清白,相安無事
[00:07:57.000 --> 00:07:59.000]  比拉多他拿走的
[00:07:59.000 --> 00:08:01.000]  只是一小部分的人
[00:08:01.000 --> 00:08:04.000]  在今生地上的生命
[00:08:04.000 --> 00:08:06.000]  曾有更大的權柄
[00:08:06.000 --> 00:08:09.000]  任何一個人,任何一個加利里人
[00:08:09.000 --> 00:08:11.000]  如果不迴轉悔改
[00:08:11.000 --> 00:08:16.000]  都要受到末日的審判,終極的死亡
[00:08:16.000 --> 00:08:21.000]  虎蘭不一定代表上帝有對某些人的審判
[00:08:21.300 --> 00:08:23.000]  特別因爲信仰而受迫害的
[00:08:23.000 --> 00:08:25.000]  更加在聖經裏已經說了
[00:08:25.000 --> 00:08:28.000]  耶穌自己本身也是加利里人
[00:08:28.000 --> 00:08:34.000]  他正正踏上步向耶路撒冷的十戒路
[00:08:34.000 --> 00:08:37.000]  接着耶穌舉多一個例子做引證
[00:08:37.000 --> 00:08:39.000]  就在四至五節
[00:08:39.000 --> 00:08:43.000]  他看到從前在西羅亞樓倒塌
[00:08:43.000 --> 00:08:46.000]  壓死了十八個人
[00:08:46.000 --> 00:08:51.000]  是不是這些人比其他耶路撒冷的人更加有罪
[00:08:51.300 --> 00:08:55.000]  學者同樣找不到塌樓事件的資料
[00:08:55.000 --> 00:08:59.000]  相信耶穌是想了一個比較全面的引證
[00:08:59.000 --> 00:09:03.000]  比拉多的迫害是人禍
[00:09:03.000 --> 00:09:06.000]  建築物倒塌是一個意外
[00:09:06.000 --> 00:09:08.000]  耶穌再次要強調
[00:09:08.000 --> 00:09:10.000]  不要自以爲
[00:09:10.000 --> 00:09:13.000]  我沒有經歷現在別人經歷的那些災禍
[00:09:13.000 --> 00:09:16.000]  一定是我比其他人優越
[00:09:16.000 --> 00:09:18.000]  上帝疼我多一點
[00:09:18.300 --> 00:09:22.000]  而我卻沾沾自喜覺得自己沒問題
[00:09:22.000 --> 00:09:24.000]  在第五節
[00:09:24.000 --> 00:09:26.000]  耶穌重複第三節的回應
[00:09:26.000 --> 00:09:28.000]  你們如果不悔改
[00:09:28.000 --> 00:09:31.000]  同樣要面對滅亡
[00:09:31.000 --> 00:09:35.000]  我嘗試搜索一些神學的思想
[00:09:35.000 --> 00:09:38.000]  羣衆很想很簡單地去定斷
[00:09:38.000 --> 00:09:40.000]  人遇上一些災禍
[00:09:40.000 --> 00:09:42.000]  是不是神按着那個人
[00:09:42.000 --> 00:09:45.000]  他做的當德的報應呢
[00:09:45.000 --> 00:09:48.000]  其實暗地裏是想說什麼呢
[00:09:48.300 --> 00:09:50.000]  我沒有受到這些事情
[00:09:50.000 --> 00:09:53.000]  我是清白 我就可以安心了
[00:09:53.000 --> 00:09:55.000]  耶穌的回應說
[00:09:55.000 --> 00:09:57.000]  無論天災或人禍
[00:09:57.000 --> 00:10:00.000]  我們不要用一個很簡單的因果關係
[00:10:00.000 --> 00:10:03.000]  去詮釋苦難的原因
[00:10:03.000 --> 00:10:04.000]  大家可能都很熟悉
[00:10:04.000 --> 00:10:06.000]  是約翰福音曾經有門徒
[00:10:06.000 --> 00:10:08.000]  遇到一個生來核眼的人
[00:10:08.000 --> 00:10:12.000]  問耶穌是祂犯罪還是祂父母犯罪
[00:10:12.000 --> 00:10:13.000]  耶穌怎麼回答
[00:10:13.000 --> 00:10:16.000]  不是祂犯罪 不是祂父母犯罪
[00:10:16.300 --> 00:10:20.000]  是祂身上顯出神的作爲
[00:10:20.000 --> 00:10:23.000]  耶穌沒有直接去探討苦難的成因
[00:10:23.000 --> 00:10:27.000]  耶穌轉換了問題的焦點
[00:10:27.000 --> 00:10:29.000]  在地上的慘劇
[00:10:29.000 --> 00:10:31.000]  讓人意識到死亡
[00:10:31.000 --> 00:10:34.000]  可以在我們完全沒有任何預兆
[00:10:34.000 --> 00:10:36.000]  沒有準備的情況下
[00:10:36.000 --> 00:10:38.000]  臨到任何一個人
[00:10:38.000 --> 00:10:40.000]  而所有在地上的人
[00:10:40.000 --> 00:10:44.000]  都會有終結的一天
[00:10:44.300 --> 00:10:47.000]  肉身的死亡當然我們很難過
[00:10:47.000 --> 00:10:49.000]  但更重要的是要意識到
[00:10:49.000 --> 00:10:52.000]  肉身的死亡之後
[00:10:52.000 --> 00:10:56.000]  人更加要面對神終極的審判
[00:10:56.000 --> 00:10:58.000]  耶穌將焦點從
[00:10:58.000 --> 00:11:01.000]  人們會問誰的罪多一些
[00:11:01.000 --> 00:11:03.000]  罪惡的程度轉移到
[00:11:03.000 --> 00:11:06.000]  其實每一個人都有罪
[00:11:06.000 --> 00:11:08.000]  不論你以爲
[00:11:08.000 --> 00:11:11.000]  看起來我犯的罪都很輕強
[00:11:11.000 --> 00:11:12.000]  他又不同
[00:11:12.300 --> 00:11:15.000]  他殺人犯是否罪惡滔天
[00:11:15.000 --> 00:11:18.000]  無論你的罪輕或重
[00:11:18.000 --> 00:11:20.000]  也不能在神面前
[00:11:20.000 --> 00:11:24.000]  逃過處理你的罪債的問題
[00:11:24.000 --> 00:11:26.000]  所以如果你有上次的講道
[00:11:26.000 --> 00:11:28.000]  講出一個比喻
[00:11:28.000 --> 00:11:30.000]  就算是最後一個小小的文前
[00:11:30.000 --> 00:11:32.000]  你沒有還清
[00:11:32.000 --> 00:11:35.000]  你也不能從法官那裏出來
[00:11:35.000 --> 00:11:38.000]  那不是講一個私人財務事件
[00:11:38.000 --> 00:11:42.000]  而是講在神面前的關係
[00:11:42.300 --> 00:11:45.000]  人怎麼可以還清罪債
[00:11:45.000 --> 00:11:48.000]  悔改 接受救恩
[00:11:48.000 --> 00:11:52.000]  耶穌將人肉身會死亡的事實
[00:11:52.000 --> 00:11:55.000]  延伸到更加要去警惕
[00:11:55.000 --> 00:11:58.000]  去避免永恆的刑罰
[00:11:58.000 --> 00:12:01.000]  這段經文給我們有好的提醒
[00:12:01.000 --> 00:12:04.000]  我們常常有意無意
[00:12:04.000 --> 00:12:08.000]  可能跟其他人去比較我們的制御
[00:12:08.000 --> 00:12:10.000]  人當然要負上責任
[00:12:10.300 --> 00:12:13.000]  其實我們往往在很多被動的環境
[00:12:13.000 --> 00:12:15.000]  我們不可以很簡單去定斷
[00:12:15.000 --> 00:12:17.000]  這個制御的因果關係
[00:12:17.000 --> 00:12:20.000]  一定是他不好
[00:12:20.000 --> 00:12:24.000]  在被動的環境制御不到我們去選
[00:12:24.000 --> 00:12:26.000]  但無論在任何的制御裏
[00:12:26.000 --> 00:12:28.000]  每個人都可以主動
[00:12:28.000 --> 00:12:30.000]  每個人都可以在被動的環境裏
[00:12:30.000 --> 00:12:35.000]  主動去尋求信靠上帝的人領幫助
[00:12:35.000 --> 00:12:40.000]  當我們自己身處一個相對比較順境的時候
[00:12:40.300 --> 00:12:43.000]  我們不要用其他人相對比較
[00:12:43.000 --> 00:12:46.000]  沒有那麼好的制御
[00:12:46.000 --> 00:12:50.000]  去襟託着自己的好
[00:12:50.000 --> 00:12:53.000]  去增添自己一份優越感
[00:12:53.000 --> 00:12:55.000]  我都沒有別人那麼差
[00:12:55.000 --> 00:12:56.000]  我都很好
[00:12:56.000 --> 00:12:59.000]  不要用別人的悲哀
[00:12:59.000 --> 00:13:01.000]  去襟託我自己的好
[00:13:01.000 --> 00:13:06.000]  去強調增添自己一份優越感
[00:13:06.000 --> 00:13:10.000]  當我們自己身處一個相對逆境的時候
[00:13:10.300 --> 00:13:12.000]  我們不要被很多的內疚
[00:13:12.000 --> 00:13:15.000]  很多的自憐去拖垮着我們的生命
[00:13:15.000 --> 00:13:19.000]  繼續好好地活下去
[00:13:19.000 --> 00:13:22.000]  耶穌沒有否認在世上的災難
[00:13:22.000 --> 00:13:24.000]  帶來很多困苦
[00:13:24.000 --> 00:13:25.000]  很多悲傷
[00:13:25.000 --> 00:13:27.000]  但不要只是停在那裏
[00:13:27.000 --> 00:13:31.000]  更重要的是要看重永恆的結局
[00:13:31.000 --> 00:13:35.000]  求主幫助我們有更深遠的屬靈視野
[00:13:35.000 --> 00:13:40.000]  看見我們的今生要爲永恆鋪路
[00:13:40.300 --> 00:13:43.000]  今生要爲永恆鋪路
[00:13:43.000 --> 00:13:45.000]  從生命的終局
[00:13:45.000 --> 00:13:49.000]  去反思我們當下生命的意義
[00:13:49.000 --> 00:13:52.000]  在溫偉耀博士的一本著作
[00:13:52.000 --> 00:13:55.000]  《今生來世》裏面他提到
[00:13:55.000 --> 00:13:58.000]  既然每一個人都要經歷肉身的死亡
[00:13:58.000 --> 00:14:00.000]  我們就要問一個問題
[00:14:00.000 --> 00:14:02.000]  如何可以跨越死亡
[00:14:02.000 --> 00:14:04.000]  他提到其中的幾點
[00:14:04.000 --> 00:14:07.000]  很想和大家一起分享一下
[00:14:07.000 --> 00:14:09.000]  第一點
[00:14:09.300 --> 00:14:15.000]  我們要找到貫通今生和死後的延續線
[00:14:15.000 --> 00:14:19.000]  貫通今生和死後的延續線
[00:14:19.000 --> 00:14:21.000]  第二
[00:14:21.000 --> 00:14:23.000]  你要知道肉身死後
[00:14:23.000 --> 00:14:29.000]  生命仍然會繼續下去的這個把握
[00:14:29.000 --> 00:14:32.000]  這兩點對於已經信靠主的基督徒
[00:14:32.000 --> 00:14:34.000]  我想我們很容易理解
[00:14:34.000 --> 00:14:38.000]  就是我們永生的應許
[00:14:38.300 --> 00:14:40.000]  第三點
[00:14:40.000 --> 00:14:43.000]  我們要在其他人的生命裏面
[00:14:43.000 --> 00:14:46.000]  留下一些痕跡
[00:14:46.000 --> 00:14:49.000]  我們透過對其他人的付出關懷
[00:14:49.000 --> 00:14:52.000]  鼓勵 幫助等等
[00:14:52.000 --> 00:14:54.000]  在其他人的生命裏面
[00:14:54.000 --> 00:14:56.000]  留下一些痕跡
[00:14:56.000 --> 00:14:58.000]  這樣中間有一天
[00:14:58.000 --> 00:15:00.000]  可能自己不再存在這個世界上
[00:15:00.000 --> 00:15:02.000]  在其他人的生命裏面
[00:15:02.000 --> 00:15:05.000]  一直延續着我們栽種的生命
[00:15:05.000 --> 00:15:07.000]  一直一直地傳承下去
[00:15:07.300 --> 00:15:09.000]  而且生命影響生命
[00:15:09.000 --> 00:15:11.000]  它的生命又繼續在其他人的生命裏面
[00:15:11.000 --> 00:15:12.000]  留下痕跡
[00:15:12.000 --> 00:15:17.000]  一路開花結果繼續下去
[00:15:17.000 --> 00:15:18.000]  第四點
[00:15:18.000 --> 00:15:22.000]  要讓自己好好地活過這一生
[00:15:22.000 --> 00:15:26.000]  要活得滿足 活得無痕
[00:15:26.000 --> 00:15:27.000]  臨牀專家他說
[00:15:27.000 --> 00:15:31.000]  如果你感到自己是好好地活過一生的話
[00:15:31.000 --> 00:15:33.000]  比較能夠坦然無懼
[00:15:33.000 --> 00:15:37.000]  平靜地面對死亡的來臨
[00:15:37.300 --> 00:15:40.000]  好好地活過一生就不一定說我無憂無慮
[00:15:40.000 --> 00:15:42.000]  無風無浪 讓順境
[00:15:42.000 --> 00:15:46.000]  而是當你回顧你這一生的時候
[00:15:46.000 --> 00:15:49.000]  我看見我自己認認真真
[00:15:49.000 --> 00:15:51.000]  我有努力過
[00:15:51.000 --> 00:15:53.000]  我實現一些夢想
[00:15:53.000 --> 00:15:58.000]  我有盡上責任去承擔我當做的事
[00:15:58.000 --> 00:16:02.000]  尤其上帝託付給我的使命
[00:16:02.000 --> 00:16:06.000]  我有忠心去努力過
[00:16:06.300 --> 00:16:10.000]  不過溫博士也同時作出補充
[00:16:10.000 --> 00:16:13.000]  在現實里人有很多限制
[00:16:13.000 --> 00:16:16.000]  我們不是每一場仗都打得漂亮
[00:16:16.000 --> 00:16:19.000]  我們總有缺點又犯錯
[00:16:19.000 --> 00:16:23.000]  我們留在其他人生命的痕跡
[00:16:23.000 --> 00:16:26.000]  可以是一些拆毀
[00:16:26.000 --> 00:16:30.000]  人也很多時候有很多的遺憾
[00:16:30.000 --> 00:16:32.000]  想去的地方最後去不了
[00:16:32.000 --> 00:16:33.000]  想見的人見不到
[00:16:33.000 --> 00:16:34.000]  想講的說話說不了
[00:16:34.300 --> 00:16:38.000]  想達到達不了
[00:16:38.000 --> 00:16:41.000]  人生就好像很慘
[00:16:41.000 --> 00:16:42.000]  所以一方面
[00:16:42.000 --> 00:16:46.000]  我們願意向上帝謙卑去承認
[00:16:46.000 --> 00:16:48.000]  我們自己的錯失
[00:16:48.000 --> 00:16:52.000]  懇求上帝英穩的赦免
[00:16:52.000 --> 00:16:55.000]  要求主去彌補我們的不足
[00:16:55.000 --> 00:16:58.000]  將我們很多的不足轉化成爲
[00:16:58.000 --> 00:17:02.000]  仍然可以被上帝使用的資源
[00:17:02.300 --> 00:17:05.000]  與此同時我們也不單單
[00:17:05.000 --> 00:17:08.000]  只是我們的主在今生看顧我們
[00:17:08.000 --> 00:17:11.000]  陪伴我們走過死任的幽谷
[00:17:11.000 --> 00:17:13.000]  死了之後在永恆裏面
[00:17:13.000 --> 00:17:15.000]  這個信靠主的人
[00:17:15.000 --> 00:17:18.000]  上主會彌補人的虧欠
[00:17:18.000 --> 00:17:21.000]  會有公平的判決
[00:17:21.000 --> 00:17:23.000]  弟兄姊妹
[00:17:23.000 --> 00:17:25.000]  願意我們一起去學習
[00:17:25.000 --> 00:17:27.000]  我們今生的歲月
[00:17:27.000 --> 00:17:31.000]  如何爲永恆鋪路
[00:17:31.300 --> 00:17:34.000]  向我們在當中有慕道的朋友
[00:17:34.000 --> 00:17:35.000]  你有沒有信心
[00:17:35.000 --> 00:17:37.000]  要繼續去追求
[00:17:37.000 --> 00:17:41.000]  找到今生和死後這條延續線
[00:17:41.000 --> 00:17:42.000]  你有信心
[00:17:42.000 --> 00:17:44.000]  肉身死亡之後
[00:17:44.000 --> 00:17:49.000]  仍然有延續下去的板
[00:17:49.000 --> 00:17:50.000]  也許很緊張
[00:17:50.000 --> 00:17:52.000]  要人要警惕
[00:17:52.000 --> 00:17:53.000]  避免永恆的刑罰
[00:17:53.000 --> 00:17:55.000]  但是眼前那幫猶太人
[00:17:55.000 --> 00:17:56.000]  好像沒什麼反應
[00:17:56.000 --> 00:17:57.000]  不是很懂得分辨
[00:17:57.000 --> 00:17:59.000]  於是乎他引述了一個
[00:17:59.000 --> 00:18:01.000]  無花果樹的比喻
[00:18:01.300 --> 00:18:03.000]  要把握契機
[00:18:03.000 --> 00:18:04.000]  不要再拖了
[00:18:04.000 --> 00:18:06.000]  我們看六至七節
[00:18:06.000 --> 00:18:09.000]  一個原主的一番說話
[00:18:09.000 --> 00:18:11.000]  有個原主
[00:18:11.000 --> 00:18:12.000]  在他自己的葡萄園中
[00:18:12.000 --> 00:18:14.000]  種了一棵無花果樹
[00:18:14.000 --> 00:18:15.000]  如果你去過以色列
[00:18:15.000 --> 00:18:17.000]  無花果樹其實是在
[00:18:17.000 --> 00:18:19.000]  在普通的土壤
[00:18:19.000 --> 00:18:21.000]  很多野生都能種到
[00:18:21.000 --> 00:18:23.000]  但是這個原主
[00:18:23.000 --> 00:18:24.000]  將無花果樹
[00:18:24.000 --> 00:18:26.000]  種在自己的葡萄園中
[00:18:26.000 --> 00:18:28.000]  找一個園丁去悉心照顧
[00:18:28.000 --> 00:18:30.000]  證明他很緊張她
[00:18:30.300 --> 00:18:33.000]  本有期盼
[00:18:33.000 --> 00:18:34.000]  無花果樹的週期
[00:18:34.000 --> 00:18:36.000]  一般每年在七至十月
[00:18:36.000 --> 00:18:39.000]  大部分的果實都會結出
[00:18:39.000 --> 00:18:41.000]  原主等了一年
[00:18:41.000 --> 00:18:42.000]  沒什麼
[00:18:42.000 --> 00:18:43.000]  第二年
[00:18:43.000 --> 00:18:44.000]  沒什麼
[00:18:44.000 --> 00:18:45.000]  等到第三年
[00:18:45.000 --> 00:18:49.000]  竟然完全沒收成
[00:18:49.000 --> 00:18:51.000]  原主預期這棵無花果樹
[00:18:51.000 --> 00:18:53.000]  多數都不會再結果子
[00:18:53.000 --> 00:18:55.000]  想叫園丁來
[00:18:55.000 --> 00:18:56.000]  砍了它
[00:18:56.000 --> 00:18:59.000]  不要白佔土地
[00:18:59.300 --> 00:19:01.000]  這個比喻是什麼意思呢
[00:19:01.000 --> 00:19:03.000]  無花果樹是當時
[00:19:03.000 --> 00:19:05.000]  猶太地一個很普遍的
[00:19:05.000 --> 00:19:07.000]  首先用來描述上帝的子民
[00:19:07.000 --> 00:19:09.000]  不結果的無花果樹
[00:19:09.000 --> 00:19:11.000]  就是比喻當時
[00:19:11.000 --> 00:19:13.000]  對上帝不忠誠的
[00:19:13.000 --> 00:19:15.000]  這羣被揀選的百姓
[00:19:15.000 --> 00:19:16.000]  三年的時間
[00:19:16.000 --> 00:19:18.000]  代表上帝對他的子民
[00:19:18.000 --> 00:19:20.000]  因此忍耐
[00:19:20.000 --> 00:19:23.000]  但是如果他們不去承擔
[00:19:23.000 --> 00:19:25.000]  作爲選民的角色責任
[00:19:25.000 --> 00:19:27.000]  他們以色列民整體
[00:19:27.300 --> 00:19:30.000]  一樣會受到上帝的審判
[00:19:30.000 --> 00:19:32.000]  耶穌將注意力
[00:19:32.000 --> 00:19:34.000]  早前是個別的人
[00:19:34.000 --> 00:19:36.000]  對耶穌的救恩的回應
[00:19:36.000 --> 00:19:38.000]  現在轉移到整個
[00:19:38.000 --> 00:19:42.000]  以色列國民的反應上
[00:19:42.000 --> 00:19:43.000]  這個比喻不是說
[00:19:43.000 --> 00:19:46.000]  所有猶太人都不接受耶穌
[00:19:46.000 --> 00:19:47.000]  但確實在當時
[00:19:47.000 --> 00:19:50.000]  大部分人仍然去拒絕
[00:19:50.000 --> 00:19:51.000]  特別我們知道
[00:19:51.000 --> 00:19:53.000]  當時猶太的宗教領袖
[00:19:53.000 --> 00:19:57.000]  甚至是敵擋耶穌
[00:19:57.300 --> 00:20:00.000]  面對袁主說要砍掉無花果樹
[00:20:00.000 --> 00:20:02.000]  袁丁怎麼回應呢
[00:20:02.000 --> 00:20:03.000]  是否砍掉就好了
[00:20:03.000 --> 00:20:05.000]  幹手靜腳
[00:20:05.000 --> 00:20:07.000]  袁丁求情
[00:20:07.000 --> 00:20:09.000]  求情你說
[00:20:09.000 --> 00:20:11.000]  再給多一年時間
[00:20:11.000 --> 00:20:12.000]  等多一年
[00:20:12.000 --> 00:20:13.000]  歡衡多一年
[00:20:13.000 --> 00:20:14.000]  在這一年裏面
[00:20:14.000 --> 00:20:18.000]  他願意在這棵樹四周開土
[00:20:18.000 --> 00:20:20.000]  施肥
[00:20:20.000 --> 00:20:21.000]  每一年之內
[00:20:21.000 --> 00:20:23.000]  再沒有開花結果的
[00:20:23.000 --> 00:20:25.000]  才砍掉它
