
[00:00:00.000 --> 00:00:00.960]  頂姐妹 早晨
[00:07:16.320 --> 00:07:18.760]  我就問我身邊跟我一起參與的
[00:07:18.760 --> 00:07:20.960]  當時我們的教會的主任牧師
[00:07:20.960 --> 00:07:23.360]  我問你認不認識他是哪一個?
[00:07:23.360 --> 00:07:26.880]  我們的主任牧師當時就解釋他是哪一個
[00:07:26.880 --> 00:07:30.240]  他很多時候在這些領會裡面
[00:07:30.240 --> 00:07:32.600]  都希望藉著這些機會
[00:07:32.600 --> 00:07:36.680]  去誘發別人的關注或者專注
[00:07:36.680 --> 00:07:41.960]  從而可以在當中能夠誘發一批人去跟從他
[00:07:41.960 --> 00:07:43.920]  簡單來說
[00:07:43.920 --> 00:07:47.520]  其實這個人來到在教會圈子裡面
[00:07:47.520 --> 00:07:49.680]  就是「搵飯食」的牧師
[00:07:49.680 --> 00:07:53.240]  當時我只是初初做目者的時間
[00:07:53.240 --> 00:07:54.920]  做一個傳道人
[00:07:54.920 --> 00:07:58.600]  真的還沒明白什麼叫做「搵食」的牧師
[00:07:58.600 --> 00:08:02.080]  但後來當我在教會裡面牧養久了
[00:08:02.080 --> 00:08:04.520]  開始看到原來很多的
[00:08:04.520 --> 00:08:07.640]  所謂侍奉的牧者傳道人
[00:08:07.640 --> 00:08:09.560]  或者甚至宣教士
[00:08:09.560 --> 00:08:12.160]  其實他在教會的圈子裡面
[00:08:12.160 --> 00:08:15.280]  都是為了「搵飯食」而已
[00:08:15.280 --> 00:08:18.760]  類似這樣的心態的牧者
[00:08:18.760 --> 00:08:22.000]  其實在教會今天真的不少
[00:08:22.000 --> 00:08:23.720]  他們的特色是什麼呢?
[00:08:23.720 --> 00:08:26.600]  很多時候帶著類同的牧養心態
[00:08:26.600 --> 00:08:30.640]  他們其實最重要的就是在教會的群體裡面
[00:08:30.640 --> 00:08:34.000]  不同的小群體當中去打滾
[00:08:34.000 --> 00:08:37.200]  很多時候他們都喜歡奉著主耶穌基督的名
[00:08:37.200 --> 00:08:40.800]  或者奉著聖經一些的教導
[00:08:40.800 --> 00:08:45.000]  來陪教友去陪他們去玩
[00:08:45.000 --> 00:08:46.360]  陪他們去吃
[00:08:46.360 --> 00:08:48.120]  陪他們去學
[00:08:48.120 --> 00:08:51.960]  他們就這樣滾滾滾滾在教會裡滾十幾二十年
[00:08:51.960 --> 00:08:54.440]  甚至滾到他們退休為止
[00:08:54.440 --> 00:08:57.480]  然後當他們到了退休的年紀之後
[00:08:57.480 --> 00:09:00.160]  還吃了教會最後的尾壺
[00:09:00.160 --> 00:09:02.040]  你說牧師什麼叫「吃了尾壺」
[00:09:02.040 --> 00:09:03.920]  這些我不在這裡說了
[00:09:03.920 --> 00:09:05.720]  將來有機會你有興趣的
[00:09:05.720 --> 00:09:07.840]  可以直接和我去談一下
[00:09:07.840 --> 00:09:10.840]  究竟這些是什麼現象呢?
[00:09:10.840 --> 00:09:13.040]  不過當我們去看看
[00:09:13.040 --> 00:09:19.280]  如果當一個真正得到上帝呼召召喚的牧者
[00:09:19.280 --> 00:09:23.400]  原來因著他相信耶穌基督
[00:09:23.400 --> 00:09:27.240]  並奉行耶穌基督的教導的時候
[00:09:27.240 --> 00:09:30.120]  他會受到很多的苦難的
[00:09:30.120 --> 00:09:33.800]  好像今天我們所看的這段聖經
[00:09:33.800 --> 00:09:35.800]  第十六章十七節
[00:09:35.800 --> 00:09:38.720]  保羅其實在這裡同樣講到這個現象
[00:09:38.720 --> 00:09:42.320]  從今以後人都不要搞擾我
[00:09:42.320 --> 00:09:45.160]  其實這個「不要搞擾我」這個陳述
[00:09:45.160 --> 00:09:48.280]  在希臘原文裡面叫做
[00:09:48.280 --> 00:09:49.480]  Corpus
[00:09:49.480 --> 00:09:54.280]  Corpus其實就是說對一些很大的刁難、困難
[00:09:54.280 --> 00:09:58.280]  或者是故意的來去留難你
[00:09:58.280 --> 00:10:01.600]  使得你受到很大的苦難
[00:10:01.600 --> 00:10:03.520]  原來當一個牧者
[00:10:03.520 --> 00:10:06.520]  他奉著上帝的教導
[00:10:06.520 --> 00:10:08.880]  耶穌基督的啟示
[00:10:08.880 --> 00:10:10.800]  去在這個地上
[00:10:10.800 --> 00:10:14.320]  去秉行上帝的交托工作的時候
[00:10:14.320 --> 00:10:16.560]  侍奉吧 我們簡單一點來講
[00:10:16.560 --> 00:10:21.760]  他所面對的遭遇其實是很困難的
[00:10:21.760 --> 00:10:23.040]  不是一件容易的事
[00:10:23.040 --> 00:10:27.840]  就是說在教會裡面同樣是有這樣的現象出現的
[00:10:27.840 --> 00:10:30.240]  保羅其實在他的人生當中
[00:10:30.240 --> 00:10:31.680]  在侍奉的過程裡面
[00:10:31.680 --> 00:10:34.200]  其實這樣的現象多不勝數
[00:10:34.200 --> 00:10:37.360]  譬如我們看回在哥倫多前書
[00:10:37.360 --> 00:10:42.560]  第四章九至十三節裡面
[00:10:42.560 --> 00:10:44.880]  保羅曾經這樣講過
[00:10:44.880 --> 00:10:47.480]  大家有聖經可以一起看看
[00:10:47.480 --> 00:10:51.840]  1 Corinthians 4:9-13
[00:10:51.840 --> 00:10:59.440]  保羅說:直到如今我們還是又飢又渴 又赤身露體 又挨打
[00:10:59.440 --> 00:11:04.920]  又沒有一定的住處 並且勞苦親手做工
[00:11:04.920 --> 00:11:08.280]  被人咒罵 我們就祝福
[00:11:08.280 --> 00:11:11.560]  被人逼迫 我們就忍受
[00:11:11.560 --> 00:11:14.840]  被人誹謗 我們就善勸
[00:11:14.840 --> 00:11:23.520]  直到如今人還把我們看作世上的污穢 萬物中的渣滓
[00:11:23.520 --> 00:11:37.280]  To the present hour, we are hungry and thirsty, poorly clothed, brutally treated, and with our roof over our heads.
[00:11:37.280 --> 00:11:42.480]  We do hard work, toiling with our own hands.
[00:11:42.480 --> 00:11:47.000]  When we are verbally abused, we respond with a blessing.
[00:11:47.000 --> 00:11:49.680]  When persecuted, we endure.
[00:11:49.680 --> 00:11:54.400]  When people lie about us, we answer in a friendly manner.
[00:11:54.400 --> 00:11:59.280]  We are the world's dirt and scum, even now.
[00:11:59.280 --> 00:12:02.760]  保羅不單止在哥倫多前書這樣講過
[00:12:02.760 --> 00:12:08.280]  在哥倫多後書同樣在第十一章第二十三至二十八節
[00:12:08.280 --> 00:12:12.280]  同樣這樣介紹到原來在教會的群體裡面
[00:12:12.280 --> 00:12:14.920]  他同樣受到這些迫害
[00:12:14.920 --> 00:12:21.000]  在第十一章第二十三至二十八節
[00:12:21.000 --> 00:12:23.760]  我讀一次給大家聽聽
[00:12:23.760 --> 00:12:24.960]  保羅這樣說
[00:12:24.960 --> 00:12:27.680]  他們是基督的僕人嗎?
[00:12:27.680 --> 00:12:30.720]  我說句狂話 我更是
[00:12:30.720 --> 00:12:33.040]  我比他們更受勞苦
[00:12:33.040 --> 00:12:37.480]  多下監牢受鞭打是過重的
[00:12:37.480 --> 00:12:39.920]  冒死是屢次有的
[00:12:39.920 --> 00:12:42.400]  被猶太人鞭打五次
[00:12:42.400 --> 00:12:44.880]  每次四十減去一下
[00:12:44.880 --> 00:12:46.880]  被棍打了三次
[00:12:46.880 --> 00:12:48.760]  被石頭打了一次
[00:12:48.760 --> 00:12:50.680]  遇了船壞三次
[00:12:50.680 --> 00:12:55.080]  一晝一夜在深海裡有屢次行遠路
[00:12:55.080 --> 00:12:57.200]  遭江河的危險
[00:12:57.200 --> 00:12:58.920]  盜賊的危險
[00:12:58.920 --> 00:13:00.600]  同族的危險
[00:13:00.600 --> 00:13:02.600]  外邦人的危險
[00:13:02.600 --> 00:13:04.360]  城裡的危險
[00:13:04.360 --> 00:13:06.120]  曠野的危險
[00:13:06.120 --> 00:13:07.840]  海中的危險
[00:13:07.840 --> 00:13:09.640]  賈弟兄的危險
[00:13:09.640 --> 00:13:12.000]  受勞碌、受困苦
[00:13:12.000 --> 00:13:13.480]  多次不得睡
[00:13:13.480 --> 00:13:14.840]  又饑又渴
[00:13:14.840 --> 00:13:16.320]  多次不得食
[00:13:16.320 --> 00:13:18.360]  受寒冷赤身老體
[00:13:18.360 --> 00:13:20.280]  除了這外面的事
[00:13:20.280 --> 00:13:23.480]  還有為宗教會掛心的事
[00:13:23.480 --> 00:13:27.160]  天天壓在我的身上
[00:13:27.160 --> 00:13:29.200]  他們是基督的僕人嗎?
[00:13:29.200 --> 00:13:32.160]  我講得好像不在我腦裡
[00:13:32.160 --> 00:13:35.400]  我更是有更多的勞力
[00:13:35.400 --> 00:13:38.040]  有更多的監牢
[00:13:38.040 --> 00:13:40.440]  更嚴重的打擊
[00:13:40.440 --> 00:13:42.440]  多次面臨死亡
[00:13:42.440 --> 00:13:44.040]  我受了五次
[00:13:44.040 --> 00:13:47.640]  四十隻蛇的蛇蟲
[00:13:47.640 --> 00:13:51.040]  三次我被刀刺
[00:13:51.040 --> 00:13:53.640]  一次我受了刀刺
[00:13:53.640 --> 00:13:56.720]  三次我受了船壞
[00:13:56.720 --> 00:14:01.800]  一晝一夜在深海裡有屢次行遠路
[00:14:01.800 --> 00:14:04.400]  遭江河的危險
[00:14:04.400 --> 00:14:06.600]  盜賊的危險
[00:14:06.600 --> 00:14:08.600]  盜賊的危險
[00:14:08.600 --> 00:14:12.120]  盜賊的危險
[00:14:12.120 --> 00:14:14.320]  盜賊的危險
[00:14:14.320 --> 00:14:16.040]  盜賊的危險
[00:14:16.040 --> 00:14:17.960]  盜賊的危險
[00:14:17.960 --> 00:14:19.760]  盜賊的危險
[00:14:19.760 --> 00:14:22.520]  盜賊的危險
[00:14:22.520 --> 00:14:24.920]  盜賊的危險
[00:14:24.920 --> 00:14:27.880]  多次不得睡
[00:14:27.880 --> 00:14:29.680]  又饑又渴
[00:14:29.680 --> 00:14:31.480]  多次不得食
[00:14:31.480 --> 00:14:34.560]  受寒冷赤身老體
[00:14:34.560 --> 00:14:36.360]  除了這外面的事
[00:14:36.360 --> 00:14:38.400]  還有每天的壓力
[00:14:38.400 --> 00:14:44.240]  我對所有的教會都很擔心
[00:14:44.240 --> 00:14:46.520]  鄧小慕你看到嗎?
[00:14:46.520 --> 00:14:48.600]  保羅他的侍奉人生裡
[00:14:48.600 --> 00:14:50.120]  我不想再重複了
[00:14:50.120 --> 00:14:53.120]  讀完一次我都覺得很難受
[00:14:53.120 --> 00:14:56.920]  在過程裡身體受著苦害
[00:14:56.920 --> 00:15:01.520]  在教會裡受著自己人的迫害
[00:15:01.520 --> 00:15:04.000]  但這樣都不止
[00:15:04.000 --> 00:15:08.800]  還要擔心大兄姊妹的靈性是怎樣
[00:15:08.800 --> 00:15:11.520]  所以保羅在這段聖經裡說
[00:15:11.520 --> 00:15:14.840]  他天天為教會掛心
[00:15:14.840 --> 00:15:19.240]  好像有重壓壓在心頭上
[00:15:19.240 --> 00:15:21.520]  英文真的寫得非常好
[00:15:21.520 --> 00:15:23.360]  The daily pressure on me
[00:15:23.360 --> 00:15:25.360]  of my anxious concern
[00:15:25.360 --> 00:15:27.360]  for all the churches
[00:15:27.360 --> 00:15:28.360]  大兄姊妹
[00:15:28.360 --> 00:15:33.600]  保羅自從侍奉主認清侍奉的時候
[00:15:33.600 --> 00:15:36.600]  他看見自己所受的苦難
[00:15:36.600 --> 00:15:38.160]  他的經歷
[00:15:38.160 --> 00:15:38.960]  是不是很苦?
[00:15:38.960 --> 00:15:40.320]  是很苦
[00:15:40.320 --> 00:15:42.440]  但原來他看見一件事
[00:15:42.440 --> 00:15:46.520]  這一切原來都和他與主耶穌基督
[00:15:46.520 --> 00:15:50.160]  感同身受的證據
[00:15:50.160 --> 00:15:50.680]  大兄姊妹
[00:15:50.680 --> 00:15:53.360]  一個人往往去做一些事情
[00:15:53.360 --> 00:15:56.520]  都只是為了自己的益處
[00:15:56.520 --> 00:15:58.160]  自己好過一些
[00:15:58.160 --> 00:16:01.960]  或者自己舒服一些的事情去做
[00:16:01.960 --> 00:16:04.040]  為什麼保羅會做一些
[00:16:04.040 --> 00:16:06.600]  對自己不但沒有益處的事情
[00:16:06.600 --> 00:16:09.640]  甚至有傷害的事情呢?
[00:16:09.640 --> 00:16:13.120]  難道保羅是真的「痴了種祭」嗎?
[00:16:13.120 --> 00:16:16.160]  好像我們廣東人會說
[00:16:16.160 --> 00:16:18.600]  當我去讀到保羅的書信的時候
[00:16:18.600 --> 00:16:22.440]  我發覺原來保羅不是「痴了種祭」
[00:16:22.440 --> 00:16:28.520]  而是保羅他的種祭是「痴住了耶穌基督」
[00:16:28.520 --> 00:16:31.120]  從「痴了」變成「現聖」
[00:16:31.120 --> 00:16:33.760]  很多人以為他「現聖」「痴了線」
[00:16:33.760 --> 00:16:34.880]  原來不是
[00:16:34.880 --> 00:16:36.800]  原來他「Stick with Jesus Christ」
[00:16:36.800 --> 00:16:39.480]  他「痴住了耶穌基督」
[00:16:39.480 --> 00:16:43.960]  所以就有我們今天這節第六章第十七節所說
[00:16:43.960 --> 00:16:49.920]  保羅說:「因為我身上帶著耶穌的印記」
[00:16:49.920 --> 00:16:52.720]  「耶穌的印記」是什麼意思?
[00:16:52.720 --> 00:16:55.480]  「耶穌的印記」的意思就是說
[00:16:55.480 --> 00:17:01.160]  原來保羅在他身上有一些標誌
[00:17:01.160 --> 00:17:04.400]  在希臘文裡面叫做「Stigma」
[00:17:04.400 --> 00:17:06.560]  這個字是很特別的
[00:17:06.560 --> 00:17:10.720]  「Stigma」這個字眼在這裡特別用了「種數」
[00:17:10.720 --> 00:17:12.920]  所以如果我們看回英文聖經的時候
[00:17:12.920 --> 00:17:14.960]  NET版本說
[00:17:14.960 --> 00:17:21.320]  「I bear the marks of Jesus on my body」
[00:17:21.320 --> 00:17:29.280]  其實這裡的標記是反映出保羅對加拉太會
[00:17:29.280 --> 00:17:31.840]  宗教會的一份心願
[00:17:31.840 --> 00:17:36.480]  這份心願是源自於在他自己身上
[00:17:36.480 --> 00:17:42.160]  是耶穌擺在他身上的一些標記或者傷痕
[00:17:42.160 --> 00:17:45.320]  在這裡保羅特別提到這些傷痕
[00:17:45.320 --> 00:17:49.520]  就像我們剛才所介紹的哥倫多前書或者後書
[00:17:49.520 --> 00:17:52.040]  保羅所有的經歷一樣
[00:17:52.040 --> 00:17:59.080]  保羅真是在肉身上被人打到傷痕纍纍
[00:17:59.080 --> 00:18:01.680]  但是同時間也讓我們看見
[00:18:01.680 --> 00:18:06.320]  因為他為了信服在主耶穌的教導裡面
[00:18:06.320 --> 00:18:10.080]  去傳主的道而被人打
[00:18:10.080 --> 00:18:11.840]  所以簡單地來說
[00:18:11.840 --> 00:18:15.360]  保羅他試這一切的傷痕
[00:18:15.360 --> 00:18:17.680]  是成為一個提醒
[00:18:17.680 --> 00:18:23.640]  證明他因為忠心去侍奉主耶穌基督的原因
[00:18:23.640 --> 00:18:26.480]  在古晉東的文化角度去看
[00:18:26.480 --> 00:18:30.360]  當一個人在他身上有傷痕
[00:18:30.360 --> 00:18:32.880]  其實一方面是象徵著一個人
[00:18:32.880 --> 00:18:39.080]  他在人生的歷練上有很深厚的閱歷
[00:18:39.080 --> 00:18:40.960]  並且能夠證明這個人
[00:18:40.960 --> 00:18:43.960]  他能夠經歷多番的挑戰
[00:18:43.960 --> 00:18:46.280]  仍然是生存的
[00:18:46.280 --> 00:18:48.640]  仍然是站穩的
[00:18:48.640 --> 00:18:54.240]  反映出這個人的生命力是非常頑強
[00:18:54.240 --> 00:18:56.560]  所以保羅在這裡重提
[00:18:56.560 --> 00:18:59.720]  他身上有那麼多由主耶穌基督
[00:18:59.720 --> 00:19:03.960]  加許在他身上的印記或者這些傷痕
[00:19:03.960 --> 00:19:09.000]  其實是反映出保羅對耶穌基督那份生命力
[00:19:09.000 --> 00:19:10.840]  不單是因為被人打
[00:19:10.840 --> 00:19:11.920]  以為更加差
[00:19:11.920 --> 00:19:15.840]  原來更加頑強
[00:19:15.840 --> 00:19:18.240]  而這種生命的標記
[00:19:18.240 --> 00:19:22.240]  就更加值得被人去尊重
[00:19:22.240 --> 00:19:24.280]  所以有時我們看電影都說
[00:19:24.280 --> 00:19:26.920]  有些警察或者軍人
[00:19:26.920 --> 00:19:30.080]  他們經常勸人不要怕被人傷害
[00:19:30.080 --> 00:19:31.000]  為什麼呢?
[00:19:31.000 --> 00:19:36.160]  因為其實傷痕在人生中是很普遍的事情
[00:19:36.160 --> 00:19:37.200]  大兄姐妹
[00:19:37.200 --> 00:19:40.080]  我們會經常遇見這些傷痕
[00:19:40.080 --> 00:19:41.080]  所以他就拿起身子
[00:19:41.080 --> 00:19:42.920]  你看看我這裡有多少子彈洞
[00:19:42.920 --> 00:19:45.800]  你看看我這裡有多少傷痕
[00:19:45.800 --> 00:19:46.920]  象徵著一個人
[00:19:46.920 --> 00:19:51.560]  其實只要經歷到這些人生的挫折
[00:19:51.560 --> 00:19:53.960]  你的生命會更加強壯
[00:19:53.960 --> 00:19:56.720]  而保羅在這裡告訴我們
[00:19:56.720 --> 00:20:00.480]  保羅正正要提的這些傷痕
[00:20:00.480 --> 00:20:03.800]  其實不是要誇口他自己有多厲害
[00:20:03.800 --> 00:20:08.040]  而是誇口他跟從的耶穌基督
[00:20:08.040 --> 00:20:11.000]  是怎樣將這些傷痕加在他身上
[00:20:11.000 --> 00:20:14.440]  因為他願意和耶穌基督同行
[00:20:14.440 --> 00:20:17.360]  而耶穌也怎樣帶著保羅一起同行
[00:20:17.360 --> 00:20:23.120]  這種是表現出保羅對主耶穌基督的完全從屬
[00:20:23.120 --> 00:20:26.560]  因為保羅在他的心裡
[00:20:26.560 --> 00:20:29.840]  已經和耶穌基督緊密相連
[00:20:29.840 --> 00:20:33.320]  甚至可以說是密不可分的關係
[00:20:33.320 --> 00:20:38.120]  因此他就能夠做到與基督的心為心
[00:20:38.120 --> 00:20:43.800]  就好像哥林多前書第二章第十六節裡面所說
[00:20:43.800 --> 00:20:49.200]  當一個信徒能夠好像耶穌基督一樣去想事情
[00:20:49.200 --> 00:20:52.280]  就好像我們剛才所讀到的哥林多後書
[00:20:52.280 --> 00:20:55.840]  保羅經常擔心到教會
[00:20:55.840 --> 00:20:58.880]  宗教會信徒的屬靈生命一樣
[00:20:58.880 --> 00:21:02.080]  因為我們的主就關心他的教會
[00:21:02.080 --> 00:21:05.600]  當我們屬於主的工人的時候
