
[00:00:00.000 --> 00:00:03.520]  多謝恩主讓我們今天再次來到你的說話面前
[00:02:09.520 --> 00:02:13.760]  涉及了很多在教會裏面的人事的問題
[00:02:13.760 --> 00:02:16.960]  涉及到很多教會裏面的人和事的問題
[00:02:16.960 --> 00:02:20.480]  很多時候這三本書信就被稱為教牧書信
[00:02:20.480 --> 00:02:24.800]  因為是給牧者好像一個工作手冊
[00:02:24.800 --> 00:02:26.800]  為什麼稱為教牧書信
[00:02:26.800 --> 00:02:29.040]  好像就是一個工作手冊
[00:02:29.040 --> 00:02:30.080]  或者用英文說
[00:02:30.080 --> 00:02:33.520]  一個job description
[00:02:33.520 --> 00:02:36.400]  怎樣去真的教你去做牧者
[00:02:36.400 --> 00:02:38.800]  還會教你去做牧者
[00:02:38.800 --> 00:02:41.440]  特別這三本書信是很特別的三本書信
[00:02:41.440 --> 00:02:43.360]  這三本書信特別
[00:02:43.360 --> 00:02:44.160]  非常特別
[00:02:44.160 --> 00:02:46.400]  因為寫給一個人聽
[00:02:46.400 --> 00:02:48.000]  寫給一個人聽
[00:02:48.000 --> 00:02:48.800]  應該是兩個人
[00:02:48.800 --> 00:02:50.080]  一個就是提摩太
[00:02:50.080 --> 00:02:51.120]  一個是提摩太
[00:02:51.120 --> 00:02:52.640]  另外一個叫提多
[00:02:52.640 --> 00:02:54.240]  另外一個是提多
[00:02:54.240 --> 00:02:57.440]  在寶羅書信裏面不是那麼多有這樣的情況
[00:02:57.440 --> 00:03:00.000]  在寶羅書信裏面這個情況並不多見
[00:03:00.000 --> 00:03:01.680]  你就可能會這樣問
[00:03:01.680 --> 00:03:03.120]  你可能這樣就會問
[00:03:03.120 --> 00:03:05.920]  牧師為什麼你要選教牧書信來講呢
[00:03:05.920 --> 00:03:08.000]  你為什麼要剪成教牧書信去講
[00:03:08.000 --> 00:03:09.760]  寫給牧師看而已
[00:03:09.760 --> 00:03:11.200]  這不是寫給牧師看的嗎
[00:03:11.200 --> 00:03:12.720]  寫給傳道人看而已
[00:03:12.720 --> 00:03:14.000]  寫給傳道人看的
[00:03:14.000 --> 00:03:16.160]  或者寫給教會領袖去看而已
[00:03:16.160 --> 00:03:17.680]  寫給教會領袖看的
[00:03:17.680 --> 00:03:19.520]  我們不是做這些的
[00:03:19.520 --> 00:03:20.800]  我們可以不看
[00:03:20.800 --> 00:03:21.760]  我們不是
[00:03:21.760 --> 00:03:23.920]  我們不做這些我們可以不看
[00:03:23.920 --> 00:03:26.880]  是不是
[00:03:26.880 --> 00:03:29.600]  同樣在舊約有一卷書卷
[00:03:29.600 --> 00:03:32.560]  也是很多人有同樣的類似誤解
[00:03:32.560 --> 00:03:34.800]  所以教會也有同樣的誤解
[00:03:34.800 --> 00:03:37.120]  很多人也有同樣的誤解
[00:03:37.120 --> 00:03:39.040]  那卷叫做利美記
[00:03:39.040 --> 00:03:41.040]  那卷就存在這裏
[00:03:41.040 --> 00:03:45.440]  利美記也被稱之為祭司的手冊
[00:03:45.440 --> 00:03:47.440]  這裏就存在祭司的手冊
[00:03:47.440 --> 00:03:51.440]  Job Description as a Priest
[00:03:51.440 --> 00:03:53.120]  祭司要讀的
[00:03:53.120 --> 00:03:55.440]  所以祭司是要讀的
[00:03:55.440 --> 00:03:57.440]  那那卷也是寫給祭司看的
[00:03:57.440 --> 00:03:59.040]  那卷是寫給祭司看的
[00:03:59.040 --> 00:04:00.400]  不用寫給信徒看的
[00:04:00.400 --> 00:04:01.360]  信徒不需要看
[00:04:01.360 --> 00:04:02.960]  以色列民可以不知
[00:04:02.960 --> 00:04:04.160]  以色列民可以不知
[00:04:04.160 --> 00:04:05.440]  新約的聖經
[00:04:05.440 --> 00:04:06.240]  新約的聖經
[00:04:06.240 --> 00:04:08.160]  教牧書信寫給牧師看的
[00:04:08.160 --> 00:04:09.520]  教牧書信寫給牧師看的
[00:04:09.520 --> 00:04:11.040]  信徒可以不用看
[00:04:11.040 --> 00:04:12.400]  信徒可以不用知道
[00:04:12.400 --> 00:04:14.320]  我們做牧師也一樣
[00:04:14.320 --> 00:04:15.360]  我們做牧師也一樣
[00:04:15.360 --> 00:04:17.040]  我們聯會每個做牧師的
[00:04:17.040 --> 00:04:18.960]  有一本牧師手冊的
[00:04:18.960 --> 00:04:22.400]  我們在聯會每個牧師有一本牧師手冊
[00:04:22.400 --> 00:04:24.160]  你們有沒有看過
[00:04:24.160 --> 00:04:25.440]  你們有沒有看過
[00:04:25.440 --> 00:04:27.280]  這些是給牧師看的
[00:04:27.280 --> 00:04:28.560]  不是給牧師看的
[00:04:28.560 --> 00:04:29.600]  不是給我們看的
[00:04:29.600 --> 00:04:30.320]  不是給我們看的
[00:04:30.320 --> 00:04:31.200]  那說來幹什麼
[00:04:31.200 --> 00:04:32.320]  那就是
[00:04:32.320 --> 00:04:34.640]  這個就是我很想和大家在開頭
[00:04:34.640 --> 00:04:36.480]  我還沒看之前先了解的
[00:04:36.480 --> 00:04:39.440]  就是說我很想在看完這本之前
[00:04:39.440 --> 00:04:41.280]  讓我們了解
[00:04:41.280 --> 00:04:44.400]  其實當我們去做基督徒的時候
[00:04:44.400 --> 00:04:46.400]  當我們做基督徒的時候
[00:04:46.400 --> 00:04:48.560]  你只有可能兩個角色
[00:04:48.560 --> 00:04:50.000]  你說只有兩個角色
[00:04:50.000 --> 00:04:50.960]  一個角色
[00:04:50.960 --> 00:04:51.600]  一個角色
[00:04:51.600 --> 00:04:53.600]  就是做信徒
[00:04:53.600 --> 00:04:55.440]  一個角色做信徒
[00:04:55.440 --> 00:04:57.120]  你說只有第二個角色
[00:04:57.120 --> 00:04:58.480]  那麼可能第二個角色
[00:04:58.480 --> 00:04:59.440]  就是做領袖
[00:04:59.440 --> 00:05:00.960]  就可能做領袖
[00:05:00.960 --> 00:05:02.480]  在這個過程裏面
[00:05:02.480 --> 00:05:03.520]  在這個過程裏面
[00:05:03.520 --> 00:05:04.160]  不是領袖
[00:05:04.160 --> 00:05:06.240]  知道怎麼做領袖就行了
[00:05:06.240 --> 00:05:06.880]  不是領袖
[00:05:06.880 --> 00:05:08.640]  知道怎麼去做領袖就行了
[00:05:08.640 --> 00:05:10.240]  跟隨者可以不知道
[00:05:10.240 --> 00:05:11.600]  跟隨者可以不知道
[00:05:11.600 --> 00:05:13.280]  正所謂廣東話那句叫
[00:05:13.280 --> 00:05:15.280]  「拔住衫尾行得」
[00:05:20.240 --> 00:05:22.240]  好像做跟班
[00:05:22.240 --> 00:05:23.440]  做跟班一樣
[00:05:23.440 --> 00:05:25.200]  做嘍囉就可以了
[00:05:25.200 --> 00:05:28.480]  你只要跟在後面就行了
[00:05:28.480 --> 00:05:31.680]  廣東話就做「散仔」就可以了
[00:05:31.680 --> 00:05:35.040]  就是做一個一般的大公仔就行了
[00:05:35.040 --> 00:05:36.160]  不是大公仔
[00:05:36.160 --> 00:05:38.160]  「散仔」的意思就是說
[00:05:38.160 --> 00:05:39.920]  那些馬仔
[00:05:39.920 --> 00:05:43.360]  那些黑社會就有跟班
[00:05:43.360 --> 00:05:44.240]  跟班就行了
[00:05:44.240 --> 00:05:44.960]  那就行了
[00:05:44.960 --> 00:05:46.400]  不用知道那麼多東西
[00:05:46.400 --> 00:05:47.920]  不需要做那麼多規矩
[00:05:47.920 --> 00:05:48.560]  不是
[00:05:48.560 --> 00:05:49.120]  不是
[00:05:49.120 --> 00:05:51.920]  原來聖經教導我們每一個信徒
[00:05:51.920 --> 00:05:53.920]  聖經教導我們每一個信徒
[00:05:53.920 --> 00:05:57.120]  你其實不是一輩子做信徒仔
[00:05:57.120 --> 00:05:59.520]  不是說做一個信徒
[00:05:59.520 --> 00:06:00.960]  就跟班信徒就行了
[00:06:00.960 --> 00:06:01.520]  不是的
[00:06:01.520 --> 00:06:04.480]  你有時過程可能做領袖的
[00:06:04.480 --> 00:06:06.240]  但假如可能會發生什麼
[00:06:06.240 --> 00:06:07.680]  你可能會做領袖的
[00:06:07.680 --> 00:06:11.040]  在我們教會其實曾經有一個很好的傳統
[00:06:11.040 --> 00:06:12.960]  在我們教會曾經有一個很好的傳統
[00:06:12.960 --> 00:06:15.200]  我想大家都重新拾起的這個傳統
[00:06:15.200 --> 00:06:17.360]  我想重新撿起來
[00:06:17.360 --> 00:06:19.760]  就是如果你是信主年日比較長的
[00:06:19.760 --> 00:06:21.360]  你信主年日比較長的
[00:06:21.360 --> 00:06:22.400]  比較成熟的
[00:06:22.400 --> 00:06:23.360]  比較成熟的
[00:06:23.360 --> 00:06:25.680]  你就要幫助那些新信的信徒
[00:06:25.680 --> 00:06:27.680]  你就要幫助那些新信的信徒
[00:06:27.680 --> 00:06:29.280]  我做牧師也是一樣的
[00:06:29.280 --> 00:06:30.480]  我做牧師也是一樣的
[00:06:30.480 --> 00:06:33.680]  我雖然以馬內利不是一間大教會
[00:06:33.680 --> 00:06:35.440]  以馬內利不是大教會
[00:06:35.440 --> 00:06:37.280]  但是去到其他教會裏面
[00:06:37.280 --> 00:06:38.880]  是在其他大教會裏面
[00:06:38.880 --> 00:06:43.120]  我都是希望幫助一些比較信仰軟弱的信徒
[00:06:43.120 --> 00:06:46.000]  我希望幫助一些信仰比較軟弱的信徒
[00:06:46.000 --> 00:06:49.040]  這才是一個基督徒應有的態度
[00:06:49.040 --> 00:06:51.760]  這才是一個基督徒應有的態度
[00:06:51.760 --> 00:06:54.160]  永遠要幫助其他的信徒能夠成長起來
[00:06:54.160 --> 00:06:56.240]  永遠要幫助其他的信徒能夠成長起來
[00:06:56.240 --> 00:06:59.280]  如果你是信主初一兩個月的
[00:06:59.280 --> 00:07:02.000]  如果我是信主前面這兩個月的
[00:07:02.000 --> 00:07:03.280]  你不要小看自己
[00:07:03.280 --> 00:07:05.280]  你不要小看日前的講的了
[00:07:05.280 --> 00:07:07.520]  提摩太前書裏面
[00:07:07.520 --> 00:07:09.120]  提摩太前書怎會有這麼多
[00:07:09.120 --> 00:07:10.240]  你要做
[00:07:10.240 --> 00:07:12.640]  你如果只有一兩個月的屬靈生命
[00:07:12.640 --> 00:07:14.480]  你就用一兩個月的屬靈生命
[00:07:14.480 --> 00:07:17.360]  去幫助一個沒有屬靈生命的人
[00:07:17.360 --> 00:07:20.720]  你就用一兩個月的屬靈生命
[00:07:20.720 --> 00:07:22.960]  你就用這一兩個月的屬靈生命
[00:07:22.960 --> 00:07:25.040]  去幫助沒有屬靈生命的人
[00:07:25.040 --> 00:07:26.320]  只需要你不懂的東西
[00:07:26.320 --> 00:07:27.520]  你說我不懂
[00:07:27.520 --> 00:07:29.120]  只要說你不懂的人
[00:07:29.120 --> 00:07:30.240]  你說我不懂
[00:07:30.240 --> 00:07:31.120]  那就OK的了
[00:07:31.120 --> 00:07:31.920]  那就行了
[00:07:31.920 --> 00:07:33.200]  你將你所懂的東西
[00:07:33.200 --> 00:07:34.480]  你將你所明白的
[00:07:34.480 --> 00:07:35.600]  介紹給人知道
[00:07:35.600 --> 00:07:37.360]  介紹給人知道
[00:07:37.360 --> 00:07:39.040]  所以我又很怕加拿大的
[00:07:39.040 --> 00:07:42.160]  所以這樣我其實很害怕加拿大的
[00:07:42.160 --> 00:07:44.160]  個個不懂就是expert來的
[00:07:44.160 --> 00:07:46.160]  就是說每一個都不明白的
[00:07:46.160 --> 00:07:48.080]  他都自稱為專家
[00:07:48.080 --> 00:07:49.840]  我在服務中心的時候
[00:07:49.840 --> 00:07:52.000]  見到大部份那些不懂的那些人
[00:07:52.000 --> 00:07:53.120]  就說他是專家
[00:07:53.120 --> 00:07:55.680]  就是說我在服務中心的時候
[00:07:55.680 --> 00:07:57.760]  很多事情他都不明白
[00:07:57.760 --> 00:07:58.880]  他自稱為專家
[00:07:58.880 --> 00:08:01.040]  我懂都告訴他我不是很懂的
[00:08:01.040 --> 00:08:02.240]  只要我明白
[00:08:02.240 --> 00:08:04.320]  我就告訴他我不大明白
[00:08:04.320 --> 00:08:05.840]  不過我盡我力去回答你了
[00:08:05.840 --> 00:08:07.360]  我盡我的能力去回答你
[00:08:07.360 --> 00:08:08.800]  做基督徒的態度應該是這樣的
[00:08:08.800 --> 00:08:10.240]  做基督徒的態度應該是這樣的
[00:08:10.240 --> 00:08:11.520]  不要什麼都說自己是專家
[00:08:11.520 --> 00:08:13.200]  不過動不動就說自己是專家
[00:08:13.200 --> 00:08:14.160]  很多都好
[00:08:14.160 --> 00:08:15.360]  就明明你明白很多
[00:08:15.360 --> 00:08:16.960]  你還有很多東西未懂的
[00:08:16.960 --> 00:08:18.320]  你是好到不明白
[00:08:18.320 --> 00:08:20.720]  那你就不斷去幫助人的同時
[00:08:20.720 --> 00:08:22.240]  也都看到自己的軟弱
[00:08:22.240 --> 00:08:23.920]  就不知道幫助別人的同時
[00:08:23.920 --> 00:08:25.280]  看到自己的軟弱
[00:08:25.280 --> 00:08:29.040]  那就可以做到教牧商長
[00:08:29.040 --> 00:08:31.680]  就叫做教牧商長
[00:08:31.680 --> 00:08:33.200]  不是
[00:08:33.200 --> 00:08:34.880]  來到教牧書信
[00:08:34.880 --> 00:08:36.080]  來到教牧書信
[00:08:36.080 --> 00:08:38.720]  就要做這個的組合
[00:08:38.720 --> 00:08:41.520]  就要形成這樣一個組合
[00:08:41.520 --> 00:08:42.960]  不只是寫給牧師看
[00:08:42.960 --> 00:08:44.160]  不只是寫給牧師看
[00:08:44.160 --> 00:08:45.680]  不只是寫給教會領袖看
[00:08:45.680 --> 00:08:46.560]  不只是寫給教會領袖看
[00:08:46.560 --> 00:08:47.920]  是寫給所有人看的
[00:08:47.920 --> 00:08:49.040]  是寫給所有人看的
[00:08:49.040 --> 00:08:49.760]  為什麼
[00:08:49.760 --> 00:08:50.320]  為什麼
[00:08:50.320 --> 00:08:52.560]  因為你可以彼此學懂去回答
[00:08:52.560 --> 00:08:55.600]  你可以學懂去彼此回答
[00:08:55.600 --> 00:08:58.800]  做初訓的信徒
[00:08:58.800 --> 00:09:00.240]  做初訓的信徒
[00:09:00.240 --> 00:09:03.600]  他可以看見原來牧者是想這樣幫他
[00:09:03.600 --> 00:09:05.840]  如果牧者幫到他
[00:09:05.840 --> 00:09:07.440]  他就不會誤解他
[00:09:07.440 --> 00:09:09.040]  他就不會誤解他
[00:09:09.040 --> 00:09:12.880]  我好記得以前有一套西片
[00:09:12.880 --> 00:09:15.280]  我好記得以前有一套西片
[00:09:15.280 --> 00:09:15.920]  如果我沒記錯
[00:09:15.920 --> 00:09:18.640]  因為是一個西人做的
[00:09:18.640 --> 00:09:20.800]  他的角色叫草蜢仔
[00:09:20.800 --> 00:09:23.840]  他的角色是草蜢仔
[00:09:23.840 --> 00:09:25.280]  他的發明叫草蜢仔
[00:09:25.280 --> 00:09:28.560]  他的發明叫草蜢仔
[00:09:28.560 --> 00:09:30.080]  是不是
[00:09:30.080 --> 00:09:30.880]  是
[00:09:30.880 --> 00:09:33.600]  他最初
[00:09:33.600 --> 00:09:34.880]  他最開始
[00:09:34.880 --> 00:09:36.640]  他的師父訓練他的時候
[00:09:36.640 --> 00:09:37.680]  他師父訓練他的時候
[00:09:37.680 --> 00:09:39.280]  好像虐待他一樣
[00:09:39.280 --> 00:09:40.400]  好像虐待他一樣
[00:09:40.400 --> 00:09:43.280]  但是當他離開了師父之後
[00:09:43.280 --> 00:09:45.840]  開始闖蕩江湖
[00:09:45.840 --> 00:09:46.800]  開始闖蕩江湖
[00:09:46.800 --> 00:09:48.320]  他才發覺
[00:09:48.320 --> 00:09:49.680]  原來師父教我的東西
[00:09:49.680 --> 00:09:51.840]  是最根基的東西
[00:09:51.840 --> 00:09:52.640]  是最根基的東西
[00:09:52.640 --> 00:09:56.160]  原來他當年師父這樣去操練他
[00:09:56.160 --> 00:09:58.000]  當年師父當年操練他的時候
[00:09:58.000 --> 00:09:59.280]  他後來才看見
[00:09:59.280 --> 00:09:59.920]  後來才看見
[00:09:59.920 --> 00:10:02.640]  後來才看見
[00:10:02.640 --> 00:10:04.240]  教牧書信就是這樣
[00:10:04.240 --> 00:10:05.280]  教牧書信就是這樣
[00:10:05.280 --> 00:10:08.720]  如果你不明白師父想教你的東西的動機
[00:10:08.720 --> 00:10:10.960]  如果你不明白師父想教你的東西的動機
[00:10:10.960 --> 00:10:12.720]  你以為師父想害你
[00:10:12.720 --> 00:10:14.000]  你以為師父想陷害你
[00:10:14.000 --> 00:10:15.360]  師父陷害你
[00:10:15.360 --> 00:10:17.920]  師父陷害你
[00:10:17.920 --> 00:10:19.440]  很多年來我沒有講過這個見證
[00:10:19.440 --> 00:10:21.360]  不過我趁這個機會跟大家說
[00:10:21.360 --> 00:10:23.040]  很多年來我沒講過這個見證
[00:10:23.040 --> 00:10:25.280]  我今天想親自去教草蜢仔
[00:10:25.280 --> 00:10:27.360]  我們在二馬內華人鎮信會
[00:10:27.360 --> 00:10:31.920]  全時間侍奉是1998年
[00:10:31.920 --> 00:10:38.960]  我們在二馬內華人鎮信會全時間侍奉是1998年
[00:10:38.960 --> 00:10:40.480]  我在這間教會長大
[00:10:40.480 --> 00:10:41.840]  我在這間教會長大
[00:10:41.840 --> 00:10:44.640]  這間教會1990年開始成立
[00:10:44.640 --> 00:10:47.600]  這間教會在1990年成立
[00:10:47.600 --> 00:10:49.520]  在1996年的時候
[00:10:49.520 --> 00:10:50.880]  到96年的時候
[00:10:50.880 --> 00:10:53.520]  教會開始做建堂的工作
[00:10:53.520 --> 00:10:55.200]  教會開始有建堂的工作
[00:10:55.200 --> 00:10:57.280]  當時教會有90人左右
[00:10:57.280 --> 00:10:59.840]  當時教會有90人左右
[00:10:59.840 --> 00:11:02.080]  開始想建堂 買一個地方
[00:11:02.080 --> 00:11:04.000]  想買一個地方建堂
[00:11:04.000 --> 00:11:06.560]  但當教會的教務領袖
[00:11:06.560 --> 00:11:08.400]  簽好約去買的時候
[00:11:08.400 --> 00:11:12.480]  當教會的領袖簽約準備去買的時候
[00:11:12.480 --> 00:11:15.680]  突然間 突然之間
[00:11:15.680 --> 00:11:18.560]  那些有份參與簽約同意的人
[00:11:18.560 --> 00:11:21.440]  那些參與簽約同意的人
[00:11:21.440 --> 00:11:22.640]  個個離開教會
[00:11:22.640 --> 00:11:26.080]  個個離開教會
[00:11:26.080 --> 00:11:27.680]  當時我親歷其境
[00:11:27.680 --> 00:11:29.200]  當時我親歷其境
[00:11:29.200 --> 00:11:30.480]  我都很不明白
[00:11:30.480 --> 00:11:31.680]  我也很不明白
[00:11:31.680 --> 00:11:33.280]  為什麼會有這樣的情況呢
[00:11:33.280 --> 00:11:34.720]  為什麼會有這樣的情況呢
[00:11:34.720 --> 00:11:37.840]  教會的人為什麼要離開呢
[00:11:37.840 --> 00:11:40.160]  教會這些人為什麼要離開呢
[00:11:40.160 --> 00:11:41.200]  因為一個原因
[00:11:41.200 --> 00:11:43.200]  因為一個原因
[00:11:43.200 --> 00:11:45.920]  就是當時的主任牧師要離開
[00:11:45.920 --> 00:11:48.080]  因為當時主任牧師要離開
[00:11:48.080 --> 00:11:51.040]  因為他家父在香港患了老人痴呆症
[00:11:51.040 --> 00:11:51.760]  沒有人照顧
[00:11:51.760 --> 00:11:54.720]  因為他父親患了老人痴呆症
[00:11:54.720 --> 00:11:55.600]  無人照顧
[00:11:55.600 --> 00:11:57.440]  應該叫老退化症
[00:11:57.440 --> 00:11:59.440]  應該叫老退化症
[00:11:59.440 --> 00:12:01.440]  我的師兄糾正我
[00:12:01.440 --> 00:12:01.440]  我的師兄糾正我
[00:12:01.440 --> 00:12:03.440]  因為個個都是醫生
[00:12:03.440 --> 00:12:05.440]  我們叫老退化症
[00:12:05.440 --> 00:12:07.440]  我們叫老退化症
[00:12:07.440 --> 00:12:09.440]  所以他在過去的兩年
[00:12:09.440 --> 00:12:09.440]  所以他在過去的兩年
[00:12:09.440 --> 00:12:11.440]  96年至98年
[00:12:11.440 --> 00:12:13.440]  經常都要飛來飛去
[00:12:13.440 --> 00:12:13.440]  經常都要飛來飛去
[00:12:13.440 --> 00:12:15.440]  在香港和加拿大
[00:12:15.440 --> 00:12:15.440]  在香港和加拿大
[00:12:15.440 --> 00:12:17.440]  96年到98年經常要加拿大鄉民飛來飛去
[00:12:17.440 --> 00:12:19.440]  96年到98年經常要加拿大鄉民飛來飛去
[00:12:19.440 --> 00:12:21.440]  在過程中他都要告訴領袖
[00:12:21.440 --> 00:12:23.440]  在過程中他都要告訴領袖
[00:12:23.440 --> 00:12:27.440]  總有一天我父親需要我回去照顧
[00:12:27.440 --> 00:12:29.440]  總有一天我父親需要我回去照顧
[00:12:29.440 --> 00:12:31.440]  整個過程我知道
[00:12:31.440 --> 00:12:33.440]  整個過程我知道
[00:12:33.440 --> 00:12:35.440]  但他沒有告訴父親
[00:12:35.440 --> 00:12:37.440]  他沒有告訴父親
[00:12:37.440 --> 00:12:39.440]  始終是私人的事情
[00:12:39.440 --> 00:12:41.440]  畢竟是私人的事情
[00:12:41.440 --> 00:12:43.440]  當他正式離開前一個多兩個月
[00:12:43.440 --> 00:12:45.440]  當他正式離開前一個多兩個月
[00:12:45.440 --> 00:12:47.440]  他離開前兩個月
[00:12:47.440 --> 00:12:49.440]  我也知道
[00:12:49.440 --> 00:12:51.440]  我也知道
[00:12:51.440 --> 00:12:53.440]  簽好契約
[00:12:53.440 --> 00:12:55.440]  那些領袖就突然離開
[00:12:55.440 --> 00:12:57.440]  那些領袖就突然離開
[00:12:57.440 --> 00:12:59.440]  我想不明白
[00:12:59.440 --> 00:13:01.440]  我想不明白
[00:13:01.440 --> 00:13:03.440]  在那個時候
[00:13:03.440 --> 00:13:05.440]  目的都一定要離開
[00:13:05.440 --> 00:13:07.440]  目的都一定要離開
[00:13:07.440 --> 00:13:09.440]  他們要找全部人
[00:13:09.440 --> 00:13:11.440]  他們要找全部人
[00:13:11.440 --> 00:13:13.440]  剛好我畢業
[00:13:13.440 --> 00:13:15.440]  剛好我畢業
[00:13:15.440 --> 00:13:17.440]  我沒有打算在馬來西亞侍奉
[00:13:17.440 --> 00:13:19.440]  我沒有打算在馬來西亞侍奉
[00:13:19.440 --> 00:13:21.440]  我都不知道去哪
[00:13:21.440 --> 00:13:23.440]  我都不知道去哪
[00:13:23.440 --> 00:13:25.440]  我打算讀完就剩一張機票錢
[00:13:25.440 --> 00:13:27.440]  一家三口飛回香港
[00:13:27.440 --> 00:13:29.440]  我讀完書以後
[00:13:29.440 --> 00:13:31.440]  剩下的錢回香港
[00:13:31.440 --> 00:13:33.440]  就在這個時候
[00:13:33.440 --> 00:13:35.440]  就在這個時候
[00:13:35.440 --> 00:13:37.440]  教會的墨者
[00:13:37.440 --> 00:13:39.440]  就在這個時候
[00:13:39.440 --> 00:13:41.440]  教會的墨者
[00:13:41.440 --> 00:13:43.440]  就在這個時候
[00:13:43.440 --> 00:13:45.440]  教會的墨者
[00:13:45.440 --> 00:13:47.440]  教會的墨者
[00:13:47.440 --> 00:13:49.440]  就在這個時候
[00:13:49.440 --> 00:13:51.440]  教會的墨者
[00:13:51.440 --> 00:13:53.440]  就在這個時候
[00:13:53.440 --> 00:13:55.440]  教會的墨者
[00:13:55.440 --> 00:13:57.440]  就在這個時候
[00:13:57.440 --> 00:13:59.440]  教會的墨者
[00:13:59.440 --> 00:14:01.440]  就在這個時候
[00:14:01.440 --> 00:14:03.440]  教會的墨者
[00:14:03.440 --> 00:14:05.440]  就在這個時候
[00:14:05.440 --> 00:14:07.440]  教會的墨者
[00:14:07.440 --> 00:14:09.440]  就在這個時候
[00:14:09.440 --> 00:14:11.440]  教會的墨者
[00:14:11.440 --> 00:14:13.440]  就在這個時候
[00:14:13.440 --> 00:14:15.440]  教會的墨者
[00:14:15.440 --> 00:14:17.440]  就在這個時候
