
[00:00:00.000 --> 00:00:04.220]  陳志全:早上好,連續很多堂都是在講大衛的新評
[00:03:32.940 --> 00:03:36.420]  但是大部分移民的都是去集中在七至九個國家
[00:03:36.420 --> 00:03:38.140]  一會兒我都會show(展示)這些國家的
[00:03:38.140 --> 00:03:41.020]  還有十至二十個城市裡面
[00:03:41.020 --> 00:03:45.640]  舉個例子再想下去,就是多數移民的人都可能比較中產一點
[00:03:45.640 --> 00:03:49.260]  而教會,香港大部分教會都是比較中產一點的教會
[00:03:49.260 --> 00:03:54.540]  所以其實這個情況可能在教會的情況會更加出現得厲害
[00:03:54.540 --> 00:03:56.040]  移民的情況
[00:03:56.040 --> 00:03:58.540]  就用我們教會土瓜人受寵物養為例
[00:03:58.540 --> 00:04:00.280]  就是根據我們教會同居的了解
[00:04:00.280 --> 00:04:02.940]  其實在未來兩三年之間
[00:04:02.940 --> 00:04:05.880]  都至少有七至八個家庭是在考慮移民
[00:04:05.880 --> 00:04:07.420]  或者已經在準備移民的
[00:04:07.420 --> 00:04:09.440]  如果你有看我們今天的代表事項
[00:04:09.440 --> 00:04:14.180]  一會兒我們都會為兩個家庭在十一月份將會移民去土告
[00:04:14.180 --> 00:04:17.520]  所以我們真的要用祈禱去準備
[00:04:17.520 --> 00:04:20.900]  我想我們用回剛才那個態度
[00:04:20.900 --> 00:04:23.000]  就是一個關心的態度
[00:04:23.000 --> 00:04:26.460]  你將要離開香港了,我們為你祈禱去土告
[00:04:26.460 --> 00:04:27.960]  也為了我們今天聽堂道
[00:04:27.960 --> 00:04:29.160]  我們怎樣面對呢?
[00:04:29.160 --> 00:04:31.220]  未來無論是你打算離開的
[00:04:31.220 --> 00:04:33.340]  或者你都預備留在這裡的
[00:04:33.340 --> 00:04:34.860]  我們可能都有不同的想法
[00:04:34.860 --> 00:04:36.340]  我們都願意擺在土告當中
[00:04:36.340 --> 00:04:38.740]  求上帝大靈,願上帝的話語
[00:04:38.740 --> 00:04:41.740]  親自洗滌我們的心,潔淨我們的心,轉化我們的心
[00:04:41.740 --> 00:04:46.080]  我們同心為了今天堂道再次向上帝去土告
[00:04:46.080 --> 00:04:48.300]  親愛的,我們將我們的心交在天父您的面前
[00:04:48.300 --> 00:04:49.800]  求上帝您大靈
[00:04:49.800 --> 00:04:55.040]  願聖靈這一刻充滿在我們每一個聽道的人的心裡面
[00:04:55.040 --> 00:04:57.540]  打開我們的心,打開我們的耳朵
[00:04:57.540 --> 00:05:00.180]  願祢的話語充滿在我們裡面
[00:05:00.180 --> 00:05:03.280]  又願意讓孩子成為您流通的管子
[00:05:03.280 --> 00:05:06.380]  將祢的話語按著正義分解真理的道
[00:05:06.380 --> 00:05:08.080]  去到我們弟兄姊妹當中
[00:05:08.080 --> 00:05:10.920]  特別我們記掛著要移民的弟兄姊妹
[00:05:10.920 --> 00:05:13.380]  求上帝您看顧他們有平安
[00:05:13.380 --> 00:05:16.180]  也為了仍然留在香港的每一個人
[00:05:16.180 --> 00:05:17.960]  都交在上帝的手裡面
[00:05:17.960 --> 00:05:21.540]  求祢讓我們靠著祢去面對明天
[00:05:21.540 --> 00:05:25.380]  繼續按著祢的心意去見證主耶穌基督祢的福音
[00:05:25.380 --> 00:05:26.920]  願祢帶領我們此時此刻
[00:05:26.920 --> 00:05:29.820]  好告、交託、奉耶穌基督得性命之祈求
[00:05:29.820 --> 00:05:30.640]  阿門
[00:05:30.640 --> 00:05:32.560]  第一段經文
[00:05:32.560 --> 00:05:37.620]  我現在用三段經文去和大家看一個天國心的題目
[00:05:37.620 --> 00:05:39.840]  首先可能我們會有很多憂慮
[00:05:39.840 --> 00:05:41.480]  無論您是打算移民的
[00:05:41.480 --> 00:05:43.160]  或者您是打算留在香港的
[00:05:43.160 --> 00:05:45.160]  我們都可能會有不同的憂慮
[00:05:45.160 --> 00:05:47.020]  這段經文大家很熟悉
[00:05:47.020 --> 00:05:48.060]  應該懂得背誦
[00:05:48.060 --> 00:05:48.580]  我們經常說
[00:05:48.580 --> 00:05:50.180]  「先求他的國他的義」
[00:05:50.180 --> 00:05:51.940]  「這些東西都要加給你們」
[00:05:51.940 --> 00:05:53.740]  「耶穌教他們不要憂慮」
[00:05:53.740 --> 00:05:55.080]  但是我們真的有憂慮
[00:05:55.080 --> 00:05:56.260]  有什麼憂慮呢?
[00:05:56.260 --> 00:06:00.600]  特別將要考慮移民的人
[00:06:00.600 --> 00:06:02.960]  無論是弟兄姊妹還是香港人
[00:06:02.960 --> 00:06:04.460]  他們會有什麼憂慮呢?
[00:06:04.460 --> 00:06:08.160]  他們可能會覺得對香港的前景沒有信心
[00:06:08.160 --> 00:06:10.840]  無論是之前的社會運動
[00:06:10.840 --> 00:06:13.500]  或者現在的香港的經濟狀況
[00:06:13.500 --> 00:06:15.400]  或者香港的法律
[00:06:15.400 --> 00:06:16.700]  香港的教育等等
[00:06:16.700 --> 00:06:21.280]  他們都開始覺得失去了一些自由或者一些空間
[00:06:21.280 --> 00:06:22.980]  他們寧願生活差一點
[00:06:22.980 --> 00:06:25.660]  都要有一個自由的空氣、呼吸
[00:06:25.660 --> 00:06:28.080]  這是有些人這樣說的
[00:06:28.080 --> 00:06:30.060]  第二個憂慮可能就是
[00:06:30.060 --> 00:06:31.660]  我的下一代怎麼辦呢?
[00:06:31.660 --> 00:06:33.500]  我的下一代要讀好書
[00:06:33.500 --> 00:06:34.720]  要有好的教育
[00:06:34.720 --> 00:06:38.320]  我要為他們未來的讀書去安排
[00:06:38.320 --> 00:06:39.820]  香港的讀書壓力
[00:06:39.820 --> 00:06:41.360]  教育制度太大壓力了
[00:06:41.360 --> 00:06:43.200]  他們要去找一個好一點的地方去讀書
[00:06:43.200 --> 00:06:44.660]  第三就是
[00:06:44.660 --> 00:06:46.660]  如果我真的離開了香港
[00:06:46.660 --> 00:06:49.360]  我的家人、我的親人、朋友
[00:06:49.360 --> 00:06:52.460]  我家人是誰照顧他們呢?
[00:06:52.460 --> 00:06:56.260]  我有兩位八十多九十歲的家人
[00:06:56.260 --> 00:06:57.720]  是誰照顧他們呢?
[00:06:57.720 --> 00:07:00.580]  我失去了現在香港這份工作
[00:07:00.580 --> 00:07:02.480]  去到一個新的環境怎麼辦呢?
[00:07:02.480 --> 00:07:03.720]  很多這些憂慮
[00:07:03.720 --> 00:07:04.720]  可能不止的
[00:07:04.720 --> 00:07:05.980]  我只是舉一些例子
[00:07:05.980 --> 00:07:08.020]  其實留在這裡的人
[00:07:08.020 --> 00:07:09.480]  同樣有憂慮的
[00:07:09.480 --> 00:07:10.780]  是什麼呢?
[00:07:10.780 --> 00:07:12.520]  當然就是平時的憂慮
[00:07:12.520 --> 00:07:14.220]  平時都是在香港生活的
[00:07:14.220 --> 00:07:15.520]  但是當你目睹
[00:07:15.520 --> 00:07:19.020]  我們居住的城市不斷地變化
[00:07:19.020 --> 00:07:20.420]  現在疫情
[00:07:20.420 --> 00:07:21.520]  失業潮
[00:07:21.520 --> 00:07:22.920]  經濟可不可以恢復呢?
[00:07:22.920 --> 00:07:25.200]  香港這段時間好像風雲變色那樣
[00:07:25.200 --> 00:07:26.600]  一兩年之間
[00:07:26.600 --> 00:07:30.360]  無論是政治或者經濟環境都好像很大不同
[00:07:30.360 --> 00:07:32.800]  甚至乎好像被國際排擠著
[00:07:33.060 --> 00:07:36.200]  社會不斷地與內地融合
[00:07:36.200 --> 00:07:40.620]  文化也開始不斷地變得很多的撕裂
[00:07:40.620 --> 00:07:41.720]  很多的爭執
[00:07:41.720 --> 00:07:42.900]  很多很多事情
[00:07:42.900 --> 00:07:44.520]  看到自己心愛的城市
[00:07:44.520 --> 00:07:46.220]  與以前所見的
[00:07:46.220 --> 00:07:47.520]  是不同了
[00:07:47.520 --> 00:07:48.720]  面目全非
[00:07:48.720 --> 00:07:50.520]  心裡面也可能有很多的憂慮
[00:07:50.520 --> 00:07:51.620]  很多的擔心
[00:07:51.620 --> 00:07:55.020]  也看到將會有一些家人
[00:07:55.020 --> 00:07:57.420]  有一些朋友會離開了
[00:07:57.420 --> 00:07:59.720]  心靈裡面也有一些孤單
[00:07:59.720 --> 00:08:00.720]  有一些難過
[00:08:00.720 --> 00:08:02.720]  還有很多很多的憂慮
[00:08:02.720 --> 00:08:03.520]  寫不完
[00:08:03.520 --> 00:08:04.420]  答不完
[00:08:04.420 --> 00:08:07.520]  其實不僅如此
[00:08:07.520 --> 00:08:09.620]  你不要以為我移民了
[00:08:09.620 --> 00:08:10.720]  離開了香港
[00:08:10.720 --> 00:08:12.820]  到了另外一個我想去的地方
[00:08:12.820 --> 00:08:14.220]  那些憂慮就沒有了
[00:08:14.220 --> 00:08:15.820]  可能會有更多的憂慮
[00:08:15.820 --> 00:08:21.120]  李牧師統計了十個移民之後會發生的憂慮是什麼呢?
[00:08:21.120 --> 00:08:22.620]  第一個就是言語上的障礙
[00:08:22.620 --> 00:08:23.320]  你可能說
[00:08:23.320 --> 00:08:25.820]  我的英文都拿五星星的
[00:08:25.820 --> 00:08:26.820]  很棒的
[00:08:26.820 --> 00:08:28.020]  但是可能到了外國
[00:08:28.020 --> 00:08:30.020]  不是你的英文不好
[00:08:30.020 --> 00:08:32.320]  是別人的外國語言
[00:08:32.320 --> 00:08:34.320]  很多的方言
[00:08:34.320 --> 00:08:36.420]  很多的鄉口話
[00:08:36.420 --> 00:08:39.620]  可能也未必這麼容易完全適應得到
[00:08:39.620 --> 00:08:41.220]  就業機會
[00:08:41.220 --> 00:08:42.120]  更加肯定
[00:08:42.120 --> 00:08:43.520]  連香港也是失業潮
[00:08:43.520 --> 00:08:45.120]  在外國的疫情之下
[00:08:45.120 --> 00:08:47.220]  也是面臨著一個很大的失業
[00:08:47.220 --> 00:08:49.020]  他怎麼會先請外地人呢?
[00:08:49.020 --> 00:08:50.420]  當然是先請本地人
[00:08:50.420 --> 00:08:51.720]  所以可能未來兩年
[00:08:51.720 --> 00:08:54.220]  到了外國也很難不容易找到工作了
[00:08:54.220 --> 00:08:57.020]  住屋的問題更加容易明白
[00:08:57.020 --> 00:08:59.520]  適應當地的生活
[00:08:59.520 --> 00:09:01.720]  怎麼去郵局
[00:09:01.720 --> 00:09:03.420]  怎麼去銀行開支票
[00:09:03.420 --> 00:09:06.520]  或者怎麼去交什麼費
[00:09:06.520 --> 00:09:07.920]  都跟香港不同
[00:09:07.920 --> 00:09:08.920]  交通也是
[00:09:08.920 --> 00:09:11.020]  香港除了一下子去地鐵站
[00:09:11.020 --> 00:09:12.820]  然後一下子就去到某個地方
[00:09:12.820 --> 00:09:14.920]  在外國如果你不會開車
[00:09:14.920 --> 00:09:16.420]  分分鐘可能也是糟糕的
[00:09:16.420 --> 00:09:18.020]  可能什麼地方都去不了
[00:09:18.020 --> 00:09:19.220]  你又要有車牌等等
[00:09:19.220 --> 00:09:20.420]  很多問題要考慮
[00:09:20.420 --> 00:09:21.820]  文化的差異
[00:09:21.820 --> 00:09:24.020]  文化的疏離
[00:09:24.020 --> 00:09:25.620]  這個也很容易明白
[00:09:25.620 --> 00:09:27.020]  我們到了別人的地方
[00:09:27.020 --> 00:09:29.220]  別人有別人文化的習慣
[00:09:29.220 --> 00:09:30.520]  我們可能會很不同
[00:09:30.520 --> 00:09:31.320]  很不適應
[00:09:31.520 --> 00:09:33.720]  子女的教育問題
[00:09:33.720 --> 00:09:34.820]  讀書的問題
[00:09:34.820 --> 00:09:37.820]  還有歧視種族的衝突
[00:09:37.820 --> 00:09:38.820]  是什麼意思呢?
[00:09:38.820 --> 00:09:40.920]  可能現在你看到
[00:09:40.920 --> 00:09:43.220]  因為這個疫情
[00:09:43.220 --> 00:09:46.420]  在外國的人對華人
[00:09:46.420 --> 00:09:47.920]  也有一些歧視
[00:09:47.920 --> 00:09:49.820]  或者有一些反感
[00:09:49.820 --> 00:09:51.420]  你說歧視華人
[00:09:51.420 --> 00:09:52.220]  跟我無關
[00:09:52.220 --> 00:09:53.720]  我是香港人
[00:09:53.720 --> 00:09:54.420]  他不理你
[00:09:54.420 --> 00:09:57.620]  總之你是黃臉孔
[00:09:57.620 --> 00:10:01.820]  不管你是內地人或者香港人也好
[00:10:01.820 --> 00:10:03.820]  他們可能對你也有一些歧視
[00:10:03.820 --> 00:10:05.920]  孤單隔離
[00:10:05.920 --> 00:10:08.620]  雖然今天我們可以很容易上網
[00:10:08.620 --> 00:10:10.520]  跟我們家人溝通
[00:10:10.520 --> 00:10:12.120]  但是可能時差問題
[00:10:12.120 --> 00:10:14.620]  你有時候半夜三更突然有事
[00:10:14.620 --> 00:10:15.820]  想跟家人
[00:10:15.820 --> 00:10:18.020]  想跟香港的朋友聯絡
[00:10:18.020 --> 00:10:19.020]  也聯絡不了
[00:10:19.020 --> 00:10:22.020]  有病的時候可能更加顯得孤單隔離
[00:10:22.020 --> 00:10:23.620]  天氣適應
[00:10:23.620 --> 00:10:25.820]  在英國的天氣是怎麼樣的
[00:10:25.820 --> 00:10:27.320]  整天潮濕的
[00:10:27.320 --> 00:10:29.520]  如果你有風濕的話
[00:10:29.520 --> 00:10:31.520]  可能去英國會有很多不舒服
[00:10:31.520 --> 00:10:34.320]  你去到美國、加州
[00:10:34.320 --> 00:10:36.020]  陽光很好
[00:10:36.020 --> 00:10:37.320]  天天都曬到燒焦
[00:10:37.320 --> 00:10:38.420]  又如何呢?
[00:10:38.420 --> 00:10:40.420]  天氣我們適應也是另一個問題
[00:10:40.420 --> 00:10:43.120]  回到上帝的話語
[00:10:43.120 --> 00:10:44.720]  我們怎麼面對憂慮呢?
[00:10:44.720 --> 00:10:46.120]  耶穌經常說
[00:10:46.120 --> 00:10:47.520]  不要為明天憂慮
[00:10:47.520 --> 00:10:49.020]  明天自有明天的難處
[00:10:49.020 --> 00:10:50.620]  一天當一天就夠了
[00:10:50.620 --> 00:10:53.620]  我們就要先求他國和神的義
[00:10:53.620 --> 00:10:56.120]  這西通西都要加給你們了
[00:10:56.920 --> 00:10:59.120]  這句話可能像金句一樣
[00:10:59.120 --> 00:11:01.120]  我們已經背得很熟了
[00:11:01.120 --> 00:11:04.320]  但是為什麼會先求神的國、神的義
[00:11:04.320 --> 00:11:05.420]  就不需要憂慮呢?
[00:11:05.420 --> 00:11:06.920]  是不是一旦這樣祈禱
[00:11:06.920 --> 00:11:08.820]  憂慮就會完全消失呢?
[00:11:08.820 --> 00:11:11.920]  首先我們要了解一下經文的意思
[00:11:11.920 --> 00:11:13.420]  神的國是什麼呢?
[00:11:13.420 --> 00:11:15.220]  神的國
[00:11:15.220 --> 00:11:16.920]  代表上帝的統治
[00:11:16.920 --> 00:11:18.120]  上帝的權能
[00:11:18.120 --> 00:11:19.920]  上帝管轄的領域
[00:11:19.920 --> 00:11:22.220]  就好像當你離開了香港
[00:11:22.220 --> 00:11:23.520]  去到某個地方
[00:11:23.520 --> 00:11:25.520]  譬如舉個例子
[00:11:25.520 --> 00:11:26.620]  去到歐洲
[00:11:26.920 --> 00:11:30.520]  你就脫離了中國和香港對你的管治
[00:11:30.520 --> 00:11:32.520]  但你就要相反
[00:11:32.520 --> 00:11:34.220]  去到澳洲、去到別的國家
[00:11:34.220 --> 00:11:37.120]  就要服從當地政府對你的管治
[00:11:37.120 --> 00:11:38.420]  這就是神的國
[00:11:38.420 --> 00:11:40.420]  就是要讓上帝管治你的生命
[00:11:40.420 --> 00:11:42.120]  神的義是什麼意思呢?
[00:11:42.120 --> 00:11:43.220]  神的義的意思就是
[00:11:43.220 --> 00:11:46.320]  上帝的公義、上帝的心意、上帝的旨意
[00:11:46.320 --> 00:11:49.320]  不單是你要接受上帝的管治
[00:11:49.320 --> 00:11:51.020]  你的心思、意念
[00:11:51.020 --> 00:11:53.520]  也都應該要跟從神的心意
[00:11:53.520 --> 00:11:55.020]  行出神的公義
[00:11:55.020 --> 00:11:56.520]  這就是神的義的意思
[00:11:57.020 --> 00:11:59.220]  為什麼求神的國神的義
[00:11:59.220 --> 00:12:00.520]  就可以沒有憂慮呢?
[00:12:00.520 --> 00:12:01.820]  是不是告訴我們
[00:12:01.820 --> 00:12:03.520]  神什麼都給了我們
[00:12:03.520 --> 00:12:04.620]  我需要什麼
[00:12:04.620 --> 00:12:05.220]  求什麼
[00:12:05.220 --> 00:12:06.420]  神就會應允我
[00:12:06.420 --> 00:12:09.620]  就好像我想去外國找一份跟香港一樣的工作
[00:12:09.620 --> 00:12:11.520]  一樣的薪金的工作
[00:12:11.520 --> 00:12:12.320]  是不是可以呢?
[00:12:12.320 --> 00:12:13.520]  或者我去了外國
[00:12:13.520 --> 00:12:15.120]  我在香港還命的家人
[00:12:15.120 --> 00:12:16.420]  就可以馬上康復了
[00:12:16.420 --> 00:12:17.920]  不需要去擔心、不需要去照顧了
[00:12:17.920 --> 00:12:18.820]  是不是這個意思呢?
[00:12:18.820 --> 00:12:21.420]  當我繼續去默想這段經文的時候
[00:12:21.420 --> 00:12:22.220]  我會發覺
[00:12:22.220 --> 00:12:23.820]  原來有三個意思
[00:12:24.420 --> 00:12:27.320]  第一個意思是一個屬靈操練
[00:12:27.320 --> 00:12:29.220]  原來耶穌給我們一個屬靈操練
[00:12:29.220 --> 00:12:32.120]  聖經教導我們真正要祈求的是什麼呢?
[00:12:32.120 --> 00:12:34.020]  我們真正需要的是什麼呢?
[00:12:34.020 --> 00:12:35.820]  原來我們自己都不知道
[00:12:35.820 --> 00:12:38.420]  所以耶穌教我們要先求神的國
[00:12:38.420 --> 00:12:39.420]  和神的義
[00:12:39.420 --> 00:12:41.920]  是一個信心的考驗來學習
[00:12:41.920 --> 00:12:43.620]  當我們學習到
[00:12:43.620 --> 00:12:45.320]  先放下自己的慾求
[00:12:45.320 --> 00:12:47.420]  仰望上帝的心意
[00:12:47.420 --> 00:12:51.720]  按著神的旨意去祈禱
[00:12:52.520 --> 00:12:54.620]  其實天父早就知道了
[00:12:54.620 --> 00:12:56.120]  他的兒女真正的需要
[00:12:56.120 --> 00:12:57.620]  這裡說天父早就知道了
[00:12:57.620 --> 00:12:59.720]  他知道他所愛的兒女
[00:12:59.720 --> 00:13:01.220]  真正的需要
[00:13:01.220 --> 00:13:03.120]  特別是我覺得天父
[00:13:03.120 --> 00:13:04.920]  很愛惜初信者的
[00:13:04.920 --> 00:13:06.620]  我當初信者的時候是很好的
[00:13:06.620 --> 00:13:08.920]  就是很多初信的時候的禱告
[00:13:08.920 --> 00:13:10.520]  上帝都很英文的
[00:13:10.520 --> 00:13:11.420]  我記得有一次
[00:13:11.420 --> 00:13:14.520]  我幾乎遲到回教會了
[00:13:14.520 --> 00:13:16.020]  在等車的時候
[00:13:16.020 --> 00:13:17.420]  祈禱說上帝我遲到了
[00:13:17.420 --> 00:13:18.820]  回不了教會你怎麼辦呢?
[00:13:18.820 --> 00:13:20.020]  一睜開眼
[00:13:20.020 --> 00:13:22.820]  整輛小巴就在我面前停下來
[00:13:22.820 --> 00:13:23.820]  等我上去
[00:13:23.820 --> 00:13:25.420]  這些經歷
[00:13:25.420 --> 00:13:27.120]  當你慢慢信主來後
[00:13:27.120 --> 00:13:28.220]  你會發覺好像不是
[00:13:28.220 --> 00:13:29.720]  為什麼祈禱
[00:13:29.720 --> 00:13:31.120]  上帝都還沒有英文呢?
[00:13:31.120 --> 00:13:32.420]  我們要學習
[00:13:32.420 --> 00:13:33.720]  上帝有祂的旨意
[00:13:33.720 --> 00:13:35.120]  有祂的時間表
[00:13:35.120 --> 00:13:35.920]  去安排
[00:13:35.920 --> 00:13:36.520]  先求神的國
[00:13:36.520 --> 00:13:37.020]  神的義
[00:13:37.020 --> 00:13:38.820]  要信服在神的旨意裡面
[00:13:38.820 --> 00:13:41.820]  就是你這樣不斷操練你的心的時候
[00:13:41.820 --> 00:13:43.520]  你就越來越明白
[00:13:43.520 --> 00:13:46.920]  上帝原來是操練我們的信心
[00:13:46.920 --> 00:13:49.120]  去等候上帝英文的時候
[00:13:49.520 --> 00:13:52.420]  你的祈禱也越來越能夠合乎神的心意
[00:13:52.420 --> 00:13:54.420]  按著神的心意去祈求
[00:13:54.420 --> 00:13:56.120]  第二
[00:13:56.120 --> 00:13:57.320]  我們留意綠色的字
[00:13:57.320 --> 00:13:58.420]  先求神的國
[00:13:58.420 --> 00:13:59.120]  神的義
[00:13:59.120 --> 00:14:00.520]  先求很重要
[00:14:00.520 --> 00:14:01.920]  就是一個次序
[00:14:01.920 --> 00:14:04.720]  原來我們要先明白自己人生的次序
[00:14:04.720 --> 00:14:06.820]  我們人生的生命的優先次序
[00:14:06.820 --> 00:14:07.820]  是什麼優先呢?
[00:14:07.820 --> 00:14:09.820]  當然是上帝屬靈的事情
[00:14:09.820 --> 00:14:11.020]  是優先的
[00:14:11.020 --> 00:14:14.320]  先有一個正確的人生的態度和次序
[00:14:14.320 --> 00:14:16.620]  我們生活做事才能夠有一個正確
[00:14:16.620 --> 00:14:17.320]  合宜
[00:14:17.320 --> 00:14:18.020]  有進展
[00:14:18.020 --> 00:14:19.320]  有果效的方向
[00:14:19.820 --> 00:14:21.620]  就好像我前幾個星期說的
[00:14:21.620 --> 00:14:24.220]  為什麼禮堂會裝修呢?
[00:14:24.220 --> 00:14:24.920]  因為
[00:14:24.920 --> 00:14:26.420]  爆水喉嘛
[00:14:26.420 --> 00:14:28.720]  在舊時音響會爆水喉嘛
[00:14:28.720 --> 00:14:30.820]  一爆水喉的時候你會做什麼呢?
[00:14:30.820 --> 00:14:32.920]  立刻拿水桶接著水
[00:14:32.920 --> 00:14:33.620]  是不是呢?
[00:14:33.620 --> 00:14:35.120]  不行的
[00:14:35.120 --> 00:14:38.420]  立刻叫一些義工來幫忙
[00:14:38.420 --> 00:14:39.320]  也不夠的
[00:14:39.320 --> 00:14:41.120]  你一爆水喉第一件事應該做什麼呢?
[00:14:41.120 --> 00:14:43.020]  關水喉沒錯了
[00:14:43.020 --> 00:14:44.020]  所以我們
[00:14:44.020 --> 00:14:45.720]  叫關水喉的時候
[00:14:45.720 --> 00:14:48.420]  要等兩個小時才能夠將水停了
[00:14:48.820 --> 00:14:50.720]  所以我們要正確的次序
[00:14:50.720 --> 00:14:51.920]  如果次序都錯了
[00:14:51.920 --> 00:14:54.120]  難怪你什麼都搞不定
[00:14:54.120 --> 00:14:56.320]  那些憂慮都還沒減少
[00:14:56.320 --> 00:14:59.120]  當我們有一個正確的屬靈的優先次序
[00:14:59.120 --> 00:15:01.520]  我們的憂慮也會自然減少
[00:15:01.520 --> 00:15:04.220]  第三個要留意的就是
[00:15:04.220 --> 00:15:06.720]  神的國和他的兒
[00:15:06.720 --> 00:15:09.020]  你不是單單求神的國
[00:15:09.020 --> 00:15:10.520]  也不能夠單單求神的兒
[00:15:10.520 --> 00:15:12.820]  你要神的國和神的兒兩樣都求
[00:15:12.820 --> 00:15:14.420]  神的國
[00:15:14.420 --> 00:15:17.720]  可以說是一個外在的表現
[00:15:18.420 --> 00:15:20.620]  是你願意遵行上帝的王權
[00:15:20.620 --> 00:15:22.120]  在你的心靈的內域裡面
[00:15:22.120 --> 00:15:25.320]  神的兒代表你內心的真心的信服
[00:15:25.320 --> 00:15:26.820]  如果記得我上個星期講道
[00:15:26.820 --> 00:15:28.320]  講掃羅
[00:15:28.320 --> 00:15:33.220]  另外一位受高者掃羅
[00:15:33.220 --> 00:15:38.220]  他只是求撒姆爾幫他在以色列人面前獻祭
[00:15:38.220 --> 00:15:42.320]  代表這個王真的很尊敬上帝
[00:15:42.320 --> 00:15:43.520]  但是心裡面
[00:15:43.520 --> 00:15:46.020]  掃羅一點都不信服上帝
