
[00:00:00.000 --> 00:00:04.200]  讀一節聖經在哈巴古書第三章第二節
[00:05:27.300 --> 00:05:30.500]  至終得地為業
[00:05:30.500 --> 00:05:31.700]  到世世紀的時代
[00:05:31.700 --> 00:05:34.000]  雖然以色列人一次又一次的背映
[00:05:34.000 --> 00:05:36.500]  就好像今天的世代一樣
[00:05:36.500 --> 00:05:39.700]  當祂屬神的百姓一次次向神呼求的時候
[00:05:39.700 --> 00:05:42.900]  你看見神就顯明祂復興的作為
[00:05:42.900 --> 00:05:44.400]  興起勢失
[00:05:44.400 --> 00:05:48.100]  能夠拯救以色列人脫離敵人的手
[00:05:48.100 --> 00:05:49.600]  到列王記的時代
[00:05:49.600 --> 00:05:51.900]  神藉著先知伊利亞
[00:05:51.900 --> 00:05:53.900]  先知伊莉莎
[00:05:53.900 --> 00:05:56.600]  施行多少的神蹟騎士
[00:05:56.600 --> 00:05:59.900]  來復興神的作為
[00:05:59.900 --> 00:06:00.900]  來到新約時代
[00:06:00.900 --> 00:06:03.300]  我們看見耶穌基督在地上的工作
[00:06:03.300 --> 00:06:06.400]  就是個最偉大的復興不是嗎
[00:06:06.400 --> 00:06:11.100]  本來我們人是活在罪惡死亡過犯當中
[00:06:11.100 --> 00:06:12.900]  但主耶穌為挨我們的緣故
[00:06:12.900 --> 00:06:14.100]  來到這個世界上
[00:06:14.100 --> 00:06:16.100]  為我們的罪定在十字架上
[00:06:16.100 --> 00:06:18.600]  完成了救恩
[00:06:18.600 --> 00:06:20.900]  祂不但為我們的罪死在十字架上
[00:06:20.900 --> 00:06:23.400]  而且第三天從死裡復活
[00:06:23.400 --> 00:06:28.000]  以大能顯明祂就是神的兒子
[00:06:28.000 --> 00:06:29.600]  到了五旬節我們看見
[00:06:29.600 --> 00:06:32.100]  那是另外一個偉大的復興
[00:06:32.100 --> 00:06:34.500]  神降下聖靈在祂的百姓當中
[00:06:34.500 --> 00:06:37.600]  聖經說聖靈如風吹來
[00:06:37.600 --> 00:06:40.700]  能夠降臨在祂的門徒的身上
[00:06:40.700 --> 00:06:42.500]  讓祂不但說出方言
[00:06:42.500 --> 00:06:45.600]  而且當時人看見就吸其神的作為
[00:06:45.600 --> 00:06:51.200]  神再一次用大能印證了教會的開始
[00:06:51.200 --> 00:06:55.500]  但第二天神的復興不是停留在聖經上而已
[00:06:55.500 --> 00:06:57.800]  如果我們看整個教會歷史
[00:06:57.800 --> 00:07:00.000]  我們看見神在不同的時代
[00:07:00.000 --> 00:07:01.300]  接著不同的人
[00:07:01.300 --> 00:07:05.000]  降下了復興在祂的百姓當中
[00:07:05.000 --> 00:07:07.800]  從聖奧古斯丁到馬丁路德
[00:07:07.800 --> 00:07:10.900]  到約翰·威斯林到約翰·艾伯特
[00:07:10.900 --> 00:07:16.300]  神一次一次的以大能顯明祂復興的作為
[00:07:16.300 --> 00:07:18.100]  甚至到二十世紀
[00:07:18.100 --> 00:07:20.700]  有南加的阿蘇薩大復興
[00:07:20.700 --> 00:07:23.000]  阿根廷的大復興
[00:07:23.000 --> 00:07:27.600]  我們就看見神復興的心意從來沒有停止過
[00:07:27.600 --> 00:07:32.900]  神復興的浪潮好像一股無法阻擋的水流
[00:07:32.900 --> 00:07:35.800]  不斷的向前湧流
[00:07:35.800 --> 00:07:37.400]  所以如果你問我說
[00:07:37.400 --> 00:07:39.100]  在今天的時代
[00:07:39.100 --> 00:07:41.800]  神可能降下復興嗎
[00:07:41.800 --> 00:07:45.200]  我的答案絕對是肯定的
[00:07:45.200 --> 00:07:48.100]  無論這個世界如何的改變
[00:07:48.100 --> 00:07:50.800]  無論我們所面對的環境多麼的艱難
[00:07:50.800 --> 00:07:56.500]  神今天仍然樂意賜下復興在我們中間
[00:07:56.500 --> 00:07:59.400]  事實上史律上第二章17節我們一同來念
[00:07:59.400 --> 00:08:00.800]  在末後的日子
[00:08:00.800 --> 00:08:03.800]  我要將我的靈交換凡有血氣
[00:08:03.800 --> 00:08:05.700]  你們的兒女要說預言
[00:08:05.700 --> 00:08:07.800]  你們的少年要見異象
[00:08:07.800 --> 00:08:10.100]  老年人要做陰謀
[00:08:10.100 --> 00:08:10.900]  這講得很清楚
[00:08:10.900 --> 00:08:12.200]  在末後的日子
[00:08:12.200 --> 00:08:15.200]  請問什麼時候是末後的日子
[00:08:15.200 --> 00:08:16.500]  就是現在不是嗎
[00:08:16.500 --> 00:08:18.000]  你左看右看
[00:08:18.000 --> 00:08:19.000]  現在不是末後
[00:08:19.000 --> 00:08:21.700]  什麼時候是末後的日子
[00:08:21.700 --> 00:08:22.800]  在末後的日子
[00:08:22.800 --> 00:08:28.500]  神說就是現在我要將我的靈交換凡有血氣的
[00:08:28.500 --> 00:08:30.300]  誰是凡有血氣的
[00:08:30.300 --> 00:08:32.900]  就是你我
[00:08:32.900 --> 00:08:35.100]  神說在末後日子
[00:08:35.100 --> 00:08:38.900]  他要將他的靈交換在我們身上
[00:08:38.900 --> 00:08:40.600]  不但我們的兒女要說預言
[00:08:40.600 --> 00:08:41.900]  少年人見異象
[00:08:41.900 --> 00:08:45.900]  連老年人都要做陰謀
[00:08:45.900 --> 00:08:50.800]  神樂意降下復興在我們中間
[00:08:50.800 --> 00:08:57.100]  但問題是我們是否渴望看見神復興的作為
[00:08:57.100 --> 00:09:02.600]  第二點你曾經呼求神來復興他的作為嗎
[00:09:02.600 --> 00:09:04.600]  你要知道在生命成長的過程當中
[00:09:04.600 --> 00:09:07.700]  有一個很基本的原則
[00:09:07.700 --> 00:09:11.100]  那就是你熱切尋求的是什麼
[00:09:11.100 --> 00:09:13.900]  你得著的就是什麼
[00:09:13.900 --> 00:09:16.200]  你熱切尋求的是什麼
[00:09:16.200 --> 00:09:19.100]  你得著的就是什麼
[00:09:19.100 --> 00:09:20.700]  想想看在人生的道路當中
[00:09:20.700 --> 00:09:24.000]  你曾經熱切尋求過什麼
[00:09:24.000 --> 00:09:26.900]  你渴望過什麼
[00:09:26.900 --> 00:09:29.600]  學位是工作
[00:09:29.600 --> 00:09:33.500]  美好的家庭生活的寶藏
[00:09:33.500 --> 00:09:36.500]  回頭看一下你所尋求的
[00:09:36.500 --> 00:09:40.200]  你不都得著了嗎
[00:09:40.200 --> 00:09:42.400]  可是你會想到為什麼
[00:09:42.400 --> 00:09:47.700]  我們卻從來沒有經歷過神復興的作為呢
[00:09:47.700 --> 00:09:51.200]  埃德華米勒穆斯是一位在阿根廷大復興的時候
[00:09:51.200 --> 00:09:54.100]  被神大大重用神的僕人
[00:09:54.100 --> 00:09:56.500]  後來神差遣他到美國來建立教會
[00:09:56.500 --> 00:10:01.500]  他也多次在華人教會當中帶來復興的作為
[00:10:01.500 --> 00:10:05.400]  有一次我還記得我在跟他談話的過程當中
[00:10:05.400 --> 00:10:08.000]  他告訴我他的一生
[00:10:08.000 --> 00:10:12.800]  就是渴望看見神復興的作為
[00:10:12.800 --> 00:10:14.700]  他就告訴我他一生當中
[00:10:14.700 --> 00:10:19.100]  他經歷過七次神的復興
[00:10:19.100 --> 00:10:20.700]  那個時候一邊聽他講
[00:10:20.700 --> 00:10:24.100]  我一邊就在流眼淚
[00:10:24.100 --> 00:10:27.700]  我就想起在阿蘇薩大復興的時候
[00:10:27.700 --> 00:10:30.000]  當時神所興起的一個僕人
[00:10:30.000 --> 00:10:31.800]  Brother Simon
[00:10:31.800 --> 00:10:33.300]  跟他的同工Edward Lee
[00:10:33.300 --> 00:10:35.400]  就是兩個人
[00:10:35.400 --> 00:10:38.500]  兩個人開始為復興禱告
[00:10:38.500 --> 00:10:42.300]  後來越多越多的人加入他們
[00:10:42.300 --> 00:10:44.900]  他們就在神面前迫切的禱告
[00:10:44.900 --> 00:10:50.600]  求神賜下一個屬於他們的五尋節
[00:10:50.600 --> 00:10:53.600]  而果然當他們渴望的時候
[00:10:53.600 --> 00:10:58.100]  神就果然將復興降臨在他們中間
[00:10:58.100 --> 00:11:01.500]  今天我們真的需要重新來到神的面前
[00:11:01.500 --> 00:11:06.000]  渴望神復興降臨在我們中間
[00:11:06.000 --> 00:11:08.100]  今天我看見很多人好像對神的作為
[00:11:08.100 --> 00:11:11.200]  好像一種純有觀望的態度
[00:11:11.200 --> 00:11:14.700]  有也好 沒有也沒有關係
[00:11:14.700 --> 00:11:17.900]  我看難怪我們經歷不到神的作為
[00:11:17.900 --> 00:11:22.200]  我常常說如果你心裡只是尋求觀望
[00:11:22.200 --> 00:11:25.400]  那你就能得到觀望而已
[00:11:25.400 --> 00:11:28.300]  今天我們不能只是觀望
[00:11:28.300 --> 00:11:30.000]  我們要渴望
[00:11:30.000 --> 00:11:31.600]  我們要向神呼求著
[00:11:31.600 --> 00:11:33.900]  在這些年間
[00:11:33.900 --> 00:11:37.400]  甚至在你發烈祿的時刻
[00:11:37.400 --> 00:11:40.500]  求你復興你的作為來
[00:11:40.500 --> 00:11:43.800]  好叫世人看見就敬畏你
[00:11:43.800 --> 00:11:47.000]  並且要榮耀歸給你
[00:11:47.000 --> 00:11:50.300]  第二 要放下復興的攔阻
[00:11:50.300 --> 00:11:54.700]  跟你朋友說要放下復興的攔阻
[00:11:54.700 --> 00:12:00.000]  今天一方面我們需要渴望神復興降臨
[00:12:00.000 --> 00:12:04.400]  但我們要明白復興的攔阻是什麼
[00:12:04.400 --> 00:12:07.400]  你要知道復興的攔阻不是神
[00:12:07.400 --> 00:12:12.500]  因為神其實樂意賜下復興在他百姓中間
[00:12:12.500 --> 00:12:15.000]  復興的攔阻也不是黑暗的世代
[00:12:15.000 --> 00:12:16.800]  我們常說世代太黑暗
[00:12:16.800 --> 00:12:19.500]  復興的攔阻也不是黑暗的世代
[00:12:19.500 --> 00:12:20.900]  因為如果你看教會歷史
[00:12:20.900 --> 00:12:22.700]  越是在黑暗的時刻
[00:12:22.700 --> 00:12:27.200]  反而是神樂意降下復興的時刻
[00:12:27.200 --> 00:12:30.000]  復興的攔阻是什麼
[00:12:30.000 --> 00:12:32.900]  我告訴你復興最大的攔阻
[00:12:32.900 --> 00:12:35.900]  常常就是我們自己
[00:12:35.900 --> 00:12:37.500]  這為什麼馬丁·羅伊·總斯
[00:12:37.500 --> 00:12:40.600]  在他講到復興的階段的時候
[00:12:40.600 --> 00:12:42.500]  他說復興的第一個階段
[00:12:42.500 --> 00:12:45.800]  你要記得是第一個階段
[00:12:45.800 --> 00:12:47.800]  復興的第一個階段
[00:12:47.800 --> 00:12:53.100]  是神的百姓需要一個屬靈的覺醒
[00:12:53.100 --> 00:12:56.200]  除非我們對自己屬靈的光景
[00:12:56.200 --> 00:12:59.100]  那種貧窮 那種黑暗的光景
[00:12:59.100 --> 00:13:03.700]  已經厭惡到一個地步 不能夠忍受
[00:13:03.700 --> 00:13:07.100]  否則我們就不會迴轉到神的面前來
[00:13:07.100 --> 00:13:12.100]  因為我們總覺得靠自己還可以解決
[00:13:12.100 --> 00:13:13.300]  我前陣子讀到一篇經文
[00:13:13.300 --> 00:13:15.100]  我覺得非常有意思
[00:13:15.100 --> 00:13:18.400]  以塞爾書第57章10節
[00:13:18.400 --> 00:13:20.100]  以塞爾書第57章第10節
[00:13:20.100 --> 00:13:21.800]  我們一同來念很有意思
[00:13:21.800 --> 00:13:25.100]  你應路遠疲倦卻不說這是枉然
[00:13:25.100 --> 00:13:26.900]  你以為有復興之力
[00:13:26.900 --> 00:13:28.800]  所以不覺疲憊
[00:13:28.800 --> 00:13:30.500]  我讀到這事情就覺得
[00:13:30.500 --> 00:13:32.600]  這不就在說我們嗎
[00:13:32.600 --> 00:13:34.600]  你路遠疲憊 明明很疲憊
[00:13:34.600 --> 00:13:36.800]  你卻不說枉然
[00:13:36.800 --> 00:13:40.300]  為什麼 因為你自以為有復興之力
[00:13:40.300 --> 00:13:41.500]  你覺得不疲倦
[00:13:41.500 --> 00:13:45.700]  其實你是很貧窮 很軟弱
[00:13:45.700 --> 00:13:48.200]  可是你自以為有復興之力
[00:13:48.200 --> 00:13:50.300]  你可以撐下去
[00:13:50.300 --> 00:13:53.200]  撐一下可以
[00:13:53.200 --> 00:13:56.100]  我常覺得這些就要講我們一樣
[00:13:56.100 --> 00:13:58.200]  我們看不見自己的貧窮
[00:13:58.200 --> 00:14:00.300]  看不見自己的需要
[00:14:00.300 --> 00:14:02.500]  我們看不見自己的軟弱
[00:14:02.500 --> 00:14:06.600]  還自以為有復興之力
[00:14:06.600 --> 00:14:10.200]  我就特別想到我們生活在北美的基督徒
[00:14:10.200 --> 00:14:12.900]  好像神給我們這麼多的恩典
[00:14:12.900 --> 00:14:17.000]  讓我們在各方面都風足有餘
[00:14:17.000 --> 00:14:18.800]  各位必須要說
[00:14:18.800 --> 00:14:21.600]  今天復興最大的攔阻
[00:14:21.600 --> 00:14:24.200]  就是我們依靠我們自己的風足
[00:14:24.200 --> 00:14:27.800]  勝過我們依靠神
[00:14:27.800 --> 00:14:29.600]  多少時候我們用世界的道路
[00:14:29.600 --> 00:14:32.000]  代替神的道路
[00:14:32.000 --> 00:14:33.700]  我們還以為自己很聰明
[00:14:33.700 --> 00:14:36.400]  覺得神在祝福我們
[00:14:36.400 --> 00:14:40.200]  還自以為有復興的能力
[00:14:40.200 --> 00:14:43.700]  我們以我們的家庭 孩子取代神的地位
[00:14:43.700 --> 00:14:45.000]  我們就理所當然
[00:14:45.000 --> 00:14:48.000]  本來就應該是如此
[00:14:48.000 --> 00:14:50.300]  甚至多少時候我們以神給我們的恩典
[00:14:50.300 --> 00:14:53.700]  取代神自己
[00:14:53.700 --> 00:14:57.300]  就像以色列人在出埃及的時候
[00:14:57.300 --> 00:14:59.800]  你知道本來以色列人在埃及是奴隸
[00:14:59.800 --> 00:15:02.800]  也是一瓶儒系 什麼都沒有
[00:15:02.800 --> 00:15:04.700]  可是當他們離開埃及的時候
[00:15:04.700 --> 00:15:07.200]  埃及人因為神降下了實災
[00:15:07.200 --> 00:15:10.700]  巴不得以色列人趕快離開
[00:15:10.700 --> 00:15:13.800]  就把金子銀子都給他們
[00:15:13.800 --> 00:15:16.900]  希望趕快打發他們走
[00:15:16.900 --> 00:15:19.200]  出埃及第十二章三十五節怎麼說
[00:15:19.200 --> 00:15:21.800]  這裡說以色列人照摩西的畫形
[00:15:21.800 --> 00:15:25.200]  向埃及人要金器銀器跟衣裳
[00:15:25.200 --> 00:15:26.100]  三十六節
[00:15:26.100 --> 00:15:28.200]  耶和華教百姓在埃及人眼前
[00:15:28.230 --> 00:15:33.230]  這是恩典 要記得這是恩典 蒙恩
[00:15:33.230 --> 00:15:35.230]  以色列埃及人給他們所要的
[00:15:35.230 --> 00:15:37.230]  他們就把埃及的財物都奪去
[00:15:37.230 --> 00:15:39.230]  這是神的恩典
[00:15:39.230 --> 00:15:42.230]  所以你要知道當以色列離開埃及的時候
[00:15:42.230 --> 00:15:46.230]  我告訴你 他們都是很有錢 很富有
[00:15:46.230 --> 00:15:50.230]  這都是神給他們出人意外的恩典
[00:15:50.230 --> 00:15:52.230]  可是當時在曠野的時候
[00:15:52.230 --> 00:15:55.230]  以色列卻做了一件事情
[00:15:55.230 --> 00:15:58.230]  他們把神經的埃及人給他們的金子拿出來
[00:15:58.230 --> 00:16:00.230]  打造一個金流毒
[00:16:00.230 --> 00:16:02.230]  然後拜這個金流毒
[00:16:02.230 --> 00:16:05.230]  這是帶領我們離開出埃及的神
[00:16:05.230 --> 00:16:11.230]  他們竟然是用神的恩典取代了神自己
[00:16:11.230 --> 00:16:14.230]  丁永年 今天你不要笑他們
[00:16:14.230 --> 00:16:17.230]  很多時候我們不也是如此嗎
[00:16:17.230 --> 00:16:20.230]  我們生活在北美 神給我們這麼多的恩典
[00:16:20.230 --> 00:16:24.230]  可是我們常常用神的恩典取代神的地位
[00:16:24.230 --> 00:16:28.230]  我們追求世界過於追求神
[00:16:28.230 --> 00:16:33.230]  我們依靠自己的努力 勢力跟才能過於依靠神
[00:16:33.230 --> 00:16:35.230]  事實上很多時候我真的發現
[00:16:35.230 --> 00:16:39.230]  我們在北美的基督根本不覺得我們需要神
[00:16:39.230 --> 00:16:42.230]  難怪我們經歷不到神的作為
[00:16:42.230 --> 00:16:46.230]  丁永年 我們真的今天需要重新謙卑我們自己
[00:16:46.230 --> 00:16:48.230]  迴轉到神那邊
[00:16:48.230 --> 00:16:53.230]  求神用聖靈的火再一次來燃燒我們
[00:16:53.230 --> 00:16:55.230]  就像主耶穌進入聖殿的時候
[00:16:55.230 --> 00:16:59.230]  你還要趕出買賣流洋的人群一樣
[00:16:59.230 --> 00:17:01.230]  本來耶穌還沒有進入聖殿
[00:17:01.230 --> 00:17:03.230]  以前大家一團和氣不是嗎
[00:17:03.230 --> 00:17:06.230]  也沒有人覺得什麼不好
[00:17:06.230 --> 00:17:10.230]  買賣流洋兌換贏是什麼不好呢
[00:17:10.230 --> 00:17:14.230]  雖然背後有很多祭司跟商人的勾結
[00:17:14.230 --> 00:17:15.230]  很多幕後的交易
[00:17:15.230 --> 00:17:19.230]  但表面大家一團和氣不是嗎
[00:17:19.230 --> 00:17:23.230]  但忽然間 耶穌一來
[00:17:23.230 --> 00:17:24.230]  他絕境聖殿
[00:17:24.230 --> 00:17:26.230]  不但推翻他們的桌子
[00:17:26.230 --> 00:17:29.230]  而且把他們趕出聖殿
[00:17:29.230 --> 00:17:30.230]  丁永年我告訴你
[00:17:30.230 --> 00:17:32.230]  同樣今天聖靈的火也要如此
[00:17:32.230 --> 00:17:34.230]  忽然淋到在我們身上
[00:17:34.230 --> 00:17:36.230]  光照我們 煉盡我們
[00:17:36.230 --> 00:17:38.230]  使我們看見自己裡面的黑暗
[00:17:38.230 --> 00:17:40.230]  看見自己的貧窮
[00:17:40.230 --> 00:17:42.230]  讓我們重新迴轉到神面
[00:17:42.230 --> 00:17:45.230]  承認我們何等需要神呢
[00:17:45.230 --> 00:17:47.230]  丁永年今天我們需要聖靈的火
[00:17:47.230 --> 00:17:49.230]  再一次來燃燒我們
[00:17:49.230 --> 00:17:51.230]  求聖靈的火除去在我們心中
[00:17:51.230 --> 00:17:54.230]  那種自以為是 自以為意
[00:17:54.230 --> 00:17:57.230]  自以為有的東西
[00:17:57.230 --> 00:18:02.230]  好讓我們心能夠重新迴轉 回想
[00:18:02.230 --> 00:18:03.230]  我告訴你
[00:18:03.230 --> 00:18:08.230]  一旦你的生命被聖靈的火所點燃
[00:18:08.230 --> 00:18:12.230]  你的生命就不再一樣
[00:18:12.230 --> 00:18:15.230]  你不會再想回到
[00:18:15.230 --> 00:18:18.230]  以前走在世界的道路
[00:18:18.230 --> 00:18:22.230]  只是尋求世界所帶給你的安全保障
[00:18:22.230 --> 00:18:24.230]  你不會想只是回到以前
[00:18:24.230 --> 00:18:27.230]  依靠自己那種光景
[00:18:27.230 --> 00:18:32.230]  想盡辦法為自己的道路著想
[00:18:32.230 --> 00:18:36.230]  你會心中熱切的快跑來跟隨神
[00:18:36.230 --> 00:18:41.230]  只等到主的旨意那個成就在你身上
[00:18:41.230 --> 00:18:44.230]  就像舊約時代的摩西一樣
[00:18:44.230 --> 00:18:48.230]  你知道摩西一生頭四十年
[00:18:48.230 --> 00:18:50.230]  他只想依靠自己不是嗎
[00:18:50.230 --> 00:18:53.230]  依靠自己的勢力才能
[00:18:53.230 --> 00:18:55.230]  為自己創造未來
[00:18:55.230 --> 00:18:58.230]  頭四十年就是這樣
[00:18:58.230 --> 00:19:00.230]  第二個四十年
[00:19:00.230 --> 00:19:03.230]  他只想保全自己的性命
[00:19:03.230 --> 00:19:08.230]  在曠野牧養維生糊口而已
[00:19:08.230 --> 00:19:11.230]  直到那一天
[00:19:11.230 --> 00:19:13.230]  當他來到神的面前
[00:19:13.230 --> 00:19:16.230]  看見那個荊棘被火燃燒
[00:19:16.230 --> 00:19:19.230]  卻沒有被燒毀的異象
[00:19:19.230 --> 00:19:23.230]  他的生命就被聖靈的火點燃起來
[00:19:23.230 --> 00:19:24.230]  從那一天開始
[00:19:24.230 --> 00:19:27.230]  他的生命就不再一樣
[00:19:27.230 --> 00:19:30.230]  他是一去不回頭了
[00:19:30.230 --> 00:19:32.230]  無論在他面前有多少的難關
[00:19:32.230 --> 00:19:33.230]  多少的挫折
[00:19:33.230 --> 00:19:34.230]  多少的困境
[00:19:34.230 --> 00:19:37.230]  沒有一件事情能夠阻擋他
[00:19:37.230 --> 00:19:39.230]  來快跑跟隨神的
