
[00:00:00.000 --> 00:00:05.500]  同學呼音12章49至53節
[00:02:22.700 --> 00:02:24.700]  我想說什麼呢
[00:02:24.700 --> 00:02:26.700]  首先看回經文
[00:02:26.700 --> 00:02:36.700]  耶穌說,我來是要把火雕在地上
[00:02:36.700 --> 00:02:38.700]  倘若已經睡起來
[00:02:38.700 --> 00:02:40.700]  不也是我所願意的嗎
[00:02:40.700 --> 00:02:42.700]  耶穌在這裏所說的話
[00:02:42.700 --> 00:02:50.700]  其實是很違反現在的人對宗教的祈求
[00:02:50.700 --> 00:02:52.700]  一般人對宗教的祈求
[00:02:52.700 --> 00:02:56.700]  這個宗教是幫我解決問題
[00:02:56.700 --> 00:02:58.700]  讓我離開困壓
[00:02:58.700 --> 00:03:01.700]  但是你看這段聖經所說
[00:03:01.700 --> 00:03:04.700]  耶穌所帶來的信仰
[00:03:04.700 --> 00:03:10.700]  是要順途經歷的不是解決問題
[00:03:10.700 --> 00:03:12.700]  而是進入問題
[00:03:12.700 --> 00:03:15.700]  這個問題是什麼呢
[00:03:15.700 --> 00:03:17.700]  耶穌在這裏說得很清楚
[00:03:17.700 --> 00:03:20.700]  當我們再仔細讀下去
[00:03:20.700 --> 00:03:22.700]  從第五十節那裏
[00:03:22.700 --> 00:03:25.700]  我當受洗,還沒有成就
[00:03:25.700 --> 00:03:27.700]  我是何等地迫切呢
[00:03:27.700 --> 00:03:29.700]  有一樣東西耶穌要成就的
[00:03:29.700 --> 00:03:36.700]  我們在這裏相信祂是在進入耶穌要做的一件事
[00:03:36.700 --> 00:03:40.700]  你們以為我來是叫地上得太平
[00:03:40.700 --> 00:03:42.700]  我實在告訴你們不是
[00:03:42.700 --> 00:03:44.700]  是叫人紛爭
[00:03:44.700 --> 00:03:48.700]  叫人紛爭這個說法
[00:03:48.700 --> 00:03:53.700]  其實是耶穌的重點所在
[00:03:53.700 --> 00:03:58.700]  我們今天活在這個世界裏面
[00:03:58.700 --> 00:04:01.700]  其實是活在紛爭的當中
[00:04:01.700 --> 00:04:03.700]  而耶穌來到這個世界
[00:04:03.700 --> 00:04:08.700]  是要使這些紛爭更加急劇的進行
[00:04:08.700 --> 00:04:10.700]  換句話來說
[00:04:10.700 --> 00:04:12.700]  以現代人的說法
[00:04:12.700 --> 00:04:16.700]  耶穌來是搞亂局的
[00:04:16.700 --> 00:04:21.700]  不要說是搞,是促成這個局
[00:04:21.700 --> 00:04:24.700]  促成這個局
[00:04:24.700 --> 00:04:27.700]  促成這個局的說法就很不同
[00:04:27.700 --> 00:04:31.700]  人是有他的紛爭的本質在他裏面
[00:04:31.700 --> 00:04:36.700]  耶穌不是嘗試阻止紛爭發生
[00:04:36.700 --> 00:04:39.700]  耶穌反而是要促成
[00:04:39.700 --> 00:04:46.700]  更加加速這些人發出他們的紛爭出來
[00:04:46.700 --> 00:04:48.700]  如果用一個比喻
[00:04:48.700 --> 00:04:50.700]  我想最好的一個比喻
[00:04:50.700 --> 00:04:53.700]  最貼近的就是感冒
[00:04:53.700 --> 00:04:56.700]  如果感冒去看中醫
[00:04:56.700 --> 00:04:59.700]  中醫不會說你感冒
[00:04:59.700 --> 00:05:00.700]  感冒包括什麼?
[00:05:00.700 --> 00:05:03.700]  頭痛、發燒、喉嚨痛等等
[00:05:03.700 --> 00:05:06.700]  他不會說給你吃止痛藥
[00:05:06.700 --> 00:05:09.700]  西醫當然禁止痛藥
[00:05:09.700 --> 00:05:12.700]  吃些消炎藥
[00:05:12.700 --> 00:05:15.700]  禁止你的病症
[00:05:15.700 --> 00:05:18.700]  多吃些頭痛餅
[00:05:18.700 --> 00:05:19.700]  中醫會怎樣?
[00:05:19.700 --> 00:05:23.700]  找些東西給你發出來
[00:05:23.700 --> 00:05:26.700]  所以我們都聽過年輕時
[00:05:26.700 --> 00:05:27.700]  媽媽說你感冒?
[00:05:27.700 --> 00:05:29.700]  不要緊,先沖熱水澡
[00:05:29.700 --> 00:05:32.700]  再去汗出來
[00:05:32.700 --> 00:05:35.700]  中醫其實藥的原理是什麼?
[00:05:35.700 --> 00:05:37.700]  什麼搞擾你
[00:05:37.700 --> 00:05:39.700]  要盡情發出來
[00:05:39.700 --> 00:05:40.700]  才可以走出來
[00:05:40.700 --> 00:05:42.700]  不然疏不開
[00:05:42.700 --> 00:05:46.700]  你被困在當中
[00:05:46.700 --> 00:05:50.700]  就產生一個我們很害怕的感冒病症
[00:05:50.700 --> 00:05:53.700]  叫做感冒全女
[00:05:53.700 --> 00:05:55.700]  感冒全女是很難治療的
[00:05:55.700 --> 00:05:58.700]  除非你真的可以治療
[00:05:58.700 --> 00:06:00.700]  順便說一下
[00:06:00.700 --> 00:06:02.700]  如果真的有感冒全女的情況
[00:06:02.700 --> 00:06:06.700]  你可以買一些乾的蠔豉乾
[00:06:06.700 --> 00:06:08.700]  加豆豉
[00:06:08.700 --> 00:06:10.700]  木耳筋
[00:06:10.700 --> 00:06:11.700]  都可以
[00:06:11.700 --> 00:06:13.700]  然後你將它煲水
[00:06:13.700 --> 00:06:15.700]  一喝,我保證你什麼感冒
[00:06:15.700 --> 00:06:18.700]  都會流出來
[00:06:18.700 --> 00:06:22.700]  海產當中最毒的
[00:06:22.700 --> 00:06:26.700]  最濕重的東西就是蠔
[00:06:26.700 --> 00:06:27.700]  大家要明白
[00:06:27.700 --> 00:06:30.700]  蠔是最濕重的東西
[00:06:30.700 --> 00:06:33.700]  你要將感冒全部吐出來
[00:06:33.700 --> 00:06:36.700]  最好是把濕的東西都吐出來
[00:06:36.700 --> 00:06:39.700]  這是中醫藥的觀念
[00:06:39.700 --> 00:06:40.700]  我不是說中醫
[00:06:40.700 --> 00:06:42.700]  我是說神學
[00:06:42.700 --> 00:06:45.700]  耶穌來到要將人的罪
[00:06:45.700 --> 00:06:46.700]  人的紛爭
[00:06:46.700 --> 00:06:48.700]  我全面發揮出來
[00:06:48.700 --> 00:06:51.700]  所以我們說禱告
[00:06:51.700 --> 00:06:53.700]  其實今天禱告
[00:06:53.700 --> 00:06:57.700]  是否上帝要的禱告呢
[00:06:57.700 --> 00:06:59.700]  用英文容易說
[00:06:59.700 --> 00:07:01.700]  Aligned with God's heart
[00:07:01.700 --> 00:07:04.700]  是否和上帝的心思意念
[00:07:04.700 --> 00:07:08.700]  成為同等的
[00:07:08.700 --> 00:07:10.700]  平衡的
[00:07:10.700 --> 00:07:11.700]  連接的
[00:07:11.700 --> 00:07:13.700]  人就很有趣
[00:07:13.700 --> 00:07:14.700]  今天的信主
[00:07:14.700 --> 00:07:16.700]  大部份見證都是
[00:07:16.700 --> 00:07:18.700]  原本有什麼事
[00:07:18.700 --> 00:07:20.700]  然後神蹟發生在他身上
[00:07:20.700 --> 00:07:22.700]  然後祭祀解決了
[00:07:22.700 --> 00:07:25.700]  那個人就會相信
[00:07:25.700 --> 00:07:28.700]  我當真是有這個神蹟
[00:07:28.700 --> 00:07:30.700]  我當真是有
[00:07:30.700 --> 00:07:31.700]  但那個人的信
[00:07:31.700 --> 00:07:33.700]  其實是基於一個利益
[00:07:33.700 --> 00:07:35.700]  就是好了
[00:07:35.700 --> 00:07:37.700]  問題好了
[00:07:37.700 --> 00:07:39.700]  你就會返回來反轉去問
[00:07:39.700 --> 00:07:41.700]  如果他禱告之後
[00:07:41.700 --> 00:07:43.700]  不成真那件事
[00:07:43.700 --> 00:07:48.700]  這個上帝就不需要你相信了
[00:07:48.700 --> 00:07:50.700]  如果再想深一層
[00:07:50.700 --> 00:07:52.700]  這個信其實就等同於什麼
[00:07:52.700 --> 00:07:53.700]  我認識一個朋友
[00:07:53.700 --> 00:07:55.700]  他對我有大怯
[00:07:55.700 --> 00:07:57.700]  我就是朋友
[00:07:57.700 --> 00:07:59.700]  如果那個朋友
[00:07:59.700 --> 00:08:01.700]  和我沒有很大怯
[00:08:01.700 --> 00:08:03.700]  還弄到我渾身矮
[00:08:03.700 --> 00:08:06.700]  這個就不是朋友了
[00:08:06.700 --> 00:08:08.700]  現在這裡很明顯
[00:08:08.700 --> 00:08:10.700]  耶穌教導你渾身矮
[00:08:10.700 --> 00:08:12.700]  很多紛爭
[00:08:12.700 --> 00:08:14.700]  這些紛爭是什麼
[00:08:14.700 --> 00:08:16.700]  你看這裡
[00:08:16.700 --> 00:08:18.700]  這個紛爭是家庭裏面
[00:08:18.700 --> 00:08:20.700]  家庭裏面一家五口
[00:08:20.700 --> 00:08:22.700]  這個標準
[00:08:22.700 --> 00:08:24.700]  家庭尺寸
[00:08:24.700 --> 00:08:26.700]  這個
[00:08:26.700 --> 00:08:28.700]  我們不要下去
[00:08:28.700 --> 00:08:30.700]  有什麼性別的議題
[00:08:30.700 --> 00:08:32.700]  放下去
[00:08:32.700 --> 00:08:34.700]  為什麼不說家公
[00:08:34.700 --> 00:08:36.700]  要說家婆呢
[00:08:36.700 --> 00:08:38.700]  這不是這段聖經的主題
[00:08:38.700 --> 00:08:40.700]  這家人
[00:08:40.700 --> 00:08:42.700]  整體上你可以看到
[00:08:42.700 --> 00:08:44.700]  是告訴我們
[00:08:44.700 --> 00:08:46.700]  這個紛爭的層次
[00:08:46.700 --> 00:08:48.700]  是最親近的
[00:08:48.700 --> 00:08:50.700]  最貼身的
[00:08:50.700 --> 00:08:52.700]  用英文又好講
[00:08:52.700 --> 00:08:54.700]  很貼身的
[00:08:54.700 --> 00:08:56.700]  很貼身的
[00:08:56.700 --> 00:08:58.700]  當我們在
[00:08:58.700 --> 00:09:00.700]  一個這樣的環境裏面
[00:09:00.700 --> 00:09:02.700]  上主耶穌基督
[00:09:02.700 --> 00:09:04.700]  告訴我們
[00:09:04.700 --> 00:09:06.700]  他來到要成就這個情況
[00:09:06.700 --> 00:09:08.700]  他說過什麼
[00:09:08.700 --> 00:09:10.700]  有個洗尾未完成
[00:09:10.700 --> 00:09:12.700]  這其實是講到有關於
[00:09:12.700 --> 00:09:14.700]  他死在十字架上面
[00:09:14.700 --> 00:09:16.700]  那一件事怎樣將全面
[00:09:16.700 --> 00:09:18.700]  人的罪惡全部撩出來
[00:09:18.700 --> 00:09:20.700]  然後讓人
[00:09:20.700 --> 00:09:22.700]  去看到自己的罪是怎樣
[00:09:22.700 --> 00:09:24.700]  其實你留意一下
[00:09:24.700 --> 00:09:26.700]  看一下福音書裏面
[00:09:26.700 --> 00:09:28.700]  耶穌死在十字架上面
[00:09:28.700 --> 00:09:30.700]  那一刻人的反應
[00:09:30.700 --> 00:09:32.700]  你就會看到
[00:09:32.700 --> 00:09:34.700]  人是當在
[00:09:34.700 --> 00:09:36.700]  最顯張最勁的時候
[00:09:36.700 --> 00:09:38.700]  人的信
[00:09:38.700 --> 00:09:40.700]  真正的
[00:09:40.700 --> 00:09:42.700]  實底是怎樣
[00:09:42.700 --> 00:09:44.700]  那回到我們祈禱
[00:09:44.700 --> 00:09:46.700]  是講到什麼
[00:09:46.700 --> 00:09:48.700]  當然
[00:09:48.700 --> 00:09:50.700]  從這段聖經很清楚
[00:09:50.700 --> 00:09:52.700]  不是解決問題而是祈禱
[00:09:52.700 --> 00:09:54.700]  但是
[00:09:54.700 --> 00:09:56.700]  那我怎樣祈
[00:09:56.700 --> 00:09:58.700]  祈什麼呢
[00:09:58.700 --> 00:10:00.700]  其實祈禱
[00:10:00.700 --> 00:10:02.700]  本身是一件事
[00:10:02.700 --> 00:10:04.700]  讓上帝明白
[00:10:04.700 --> 00:10:06.700]  我的經歷
[00:10:06.700 --> 00:10:08.700]  我的想法
[00:10:08.700 --> 00:10:10.700]  將自己打開給上帝
[00:10:10.700 --> 00:10:12.700]  然後讓上帝改你
[00:10:12.700 --> 00:10:14.700]  如果對就改
[00:10:14.700 --> 00:10:16.700]  不對就改
[00:10:16.700 --> 00:10:18.700]  反過來
[00:10:18.700 --> 00:10:20.700]  不對就改
[00:10:20.700 --> 00:10:22.700]  對的話
[00:10:22.700 --> 00:10:24.700]  我們就要更加落實求神
[00:10:24.700 --> 00:10:26.700]  讓我們怎樣參與
[00:10:26.700 --> 00:10:28.700]  去面對
[00:10:28.700 --> 00:10:30.700]  而這些貼身的爭論
[00:10:30.700 --> 00:10:32.700]  其實你怎樣去處理
[00:10:32.700 --> 00:10:34.700]  你可以跟他們紛爭
[00:10:34.700 --> 00:10:36.700]  你可以
[00:10:36.700 --> 00:10:38.700]  但是回心想想
[00:10:38.700 --> 00:10:40.700]  當你想跟你的家人
[00:10:40.700 --> 00:10:42.700]  最多紛爭的時候
[00:10:42.700 --> 00:10:44.700]  你回頭想想
[00:10:44.700 --> 00:10:46.700]  上帝想你在這個情況
[00:10:46.700 --> 00:10:48.700]  做些什麼
[00:10:48.700 --> 00:10:50.700]  基本一樣
[00:10:50.700 --> 00:10:52.700]  你讓你的家人
[00:10:52.700 --> 00:10:54.700]  各自看到你自己的罪惡是怎樣
[00:10:54.700 --> 00:10:56.700]  然後
[00:10:56.700 --> 00:10:58.700]  讓我去怎樣去怎樣
[00:10:58.700 --> 00:11:00.700]  作為一個信徒
[00:11:00.700 --> 00:11:02.700]  免讓我們怎樣重新
[00:11:02.700 --> 00:11:04.700]  去調整我們的
[00:11:04.700 --> 00:11:06.700]  聳人的生命
[00:11:06.700 --> 00:11:08.700]  打開給上帝去調整
[00:11:08.700 --> 00:11:10.700]  不是我是對的
[00:11:10.700 --> 00:11:12.700]  就是紛爭
[00:11:12.700 --> 00:11:14.700]  為什麼紛爭
[00:11:14.700 --> 00:11:16.700]  因為每個人都認為自己是對的
[00:11:16.700 --> 00:11:18.700]  有些人如果
[00:11:18.700 --> 00:11:20.700]  我現在學了一件事
[00:11:20.700 --> 00:11:22.700]  當人以為他自己都對的時候
[00:11:22.700 --> 00:11:24.700]  那就不要出聲
[00:11:24.700 --> 00:11:26.700]  不讓他對就繼續對下去
[00:11:26.700 --> 00:11:28.700]  就讓他的所謂的對
[00:11:28.700 --> 00:11:30.700]  繼續發出來
[00:11:30.700 --> 00:11:32.700]  好像也有些紛爭
[00:11:32.700 --> 00:11:34.700]  繼續讓他發出來
[00:11:34.700 --> 00:11:36.700]  不要跟他爭拗
[00:11:36.700 --> 00:11:38.700]  你爭拗得浪費力氣
[00:11:38.700 --> 00:11:40.700]  因為他不會聽你的
[00:11:40.700 --> 00:11:42.700]  那你讓他
[00:11:42.700 --> 00:11:44.700]  讓他有悟性的人就悔改
[00:11:44.700 --> 00:11:46.700]  沒有悟性的人就讓他
[00:11:46.700 --> 00:11:48.700]  讓上帝死在自己的
[00:11:48.700 --> 00:11:50.700]  罪惡裡面
[00:11:50.700 --> 00:11:52.700]  那你說很殘忍
[00:11:52.700 --> 00:11:54.700]  家人來的
[00:11:54.700 --> 00:11:56.700]  很慘的
[00:11:56.700 --> 00:11:58.700]  耶穌你知道最慘是什麼
[00:11:58.700 --> 00:12:00.700]  耶穌看到就是上帝做的人
[00:12:00.700 --> 00:12:02.700]  所愛惜的人去死
[00:12:02.700 --> 00:12:04.700]  最慘是這件事
[00:12:04.700 --> 00:12:06.700]  你不愛惜那個人
[00:12:06.700 --> 00:12:08.700]  你根本就不想他死
[00:12:08.700 --> 00:12:10.700]  但是如果你愛惜那個人
[00:12:10.700 --> 00:12:12.700]  你痛愛那個人就不想他死
[00:12:12.700 --> 00:12:14.700]  但是這種經歷你預了
[00:12:14.700 --> 00:12:16.700]  一定要在你的生命裡面去經歷
[00:12:16.700 --> 00:12:18.700]  而這種經歷是不容易
[00:12:18.700 --> 00:12:22.700]  那既然不容易怎樣
[00:12:22.700 --> 00:12:24.700]  回到上帝裡面再祈禱
[00:12:24.700 --> 00:12:26.700]  但是我見到這樣
[00:12:26.700 --> 00:12:28.700]  我還可以怎樣面對
[00:12:28.700 --> 00:12:30.700]  你跟上帝見到
[00:12:30.700 --> 00:12:32.700]  更加
[00:12:32.700 --> 00:12:34.700]  緊靠的關係
[00:12:34.700 --> 00:12:36.700]  這個我希望透過
[00:12:36.700 --> 00:12:38.700]  這段經可以給大家看多一點點
[00:12:38.700 --> 00:12:40.700]  在末世的時候
[00:12:40.700 --> 00:12:42.700]  原來上帝
[00:12:42.700 --> 00:12:44.700]  藉著耶穌基督所做的
[00:12:44.700 --> 00:12:46.700]  事情是讓我們
[00:12:46.700 --> 00:12:48.700]  有一個這麼自然不同的
[00:12:48.700 --> 00:12:50.700]  看法一個這樣的基礎
[00:12:50.700 --> 00:12:52.700]  也都會直接影響到我們
[00:12:52.700 --> 00:12:55.320]  做一個合適質量的圖鋼
