
[00:00:00.000 --> 00:00:02.000]  和你旁邊的人給他鼓勵
[00:04:54.000 --> 00:04:58.000]  為了保命差點連老婆也賣了
[00:04:58.000 --> 00:05:03.000]  但是神不單止保存了撒萊
[00:05:03.000 --> 00:05:07.000]  也同時保存了藉著撒萊賜給阿伯
[00:05:07.000 --> 00:05:10.000]  阿伯蘭後裔這個應許
[00:05:10.000 --> 00:05:12.000]  這個應許沒有改變
[00:05:12.000 --> 00:05:15.000]  最後埃及的法老就將到阿伯蘭
[00:05:15.000 --> 00:05:20.000]  和家人和那些的親戚全部送走了
[00:05:20.000 --> 00:05:23.000]  今天所講的經文
[00:05:23.000 --> 00:05:26.000]  一開始十三章第一節
[00:05:26.000 --> 00:05:29.000]  就是講到阿伯蘭帶著他的妻子撒萊
[00:05:29.000 --> 00:05:32.000]  和羅德他的侄子
[00:05:32.000 --> 00:05:37.000]  和那些一切的所有回到迦南地
[00:05:37.000 --> 00:05:41.000]  他們先去到一個地方叫尼格夫
[00:05:41.000 --> 00:05:45.000]  然後第三節再由尼格夫去到伯特利
[00:05:45.000 --> 00:05:49.000]  去到伯特利和埃之間的一個地方
[00:05:49.000 --> 00:05:52.000]  就是他當初曾經在那裡
[00:05:52.000 --> 00:05:55.000]  在那裡住過的地方
[00:05:55.000 --> 00:05:58.000]  他就在那裡求告耶和華
[00:05:58.000 --> 00:06:02.000]  這個地方剛才所講
[00:06:02.000 --> 00:06:05.000]  就是之前十二章八節提過的
[00:06:05.000 --> 00:06:09.000]  就是說阿伯蘭是真的回到原路
[00:06:09.000 --> 00:06:10.000]  回到迦南
[00:06:10.000 --> 00:06:12.000]  不過不同了就是
[00:06:12.000 --> 00:06:15.000]  他現在的財富增多了
[00:06:15.000 --> 00:06:17.000]  變成一個大富翁
[00:06:17.000 --> 00:06:19.000]  第二節那裡就說
[00:06:19.000 --> 00:06:22.000]  阿伯蘭的薪促和金銀極多
[00:06:22.000 --> 00:06:25.000]  而這些財富有部份
[00:06:25.000 --> 00:06:29.000]  可能就是法老為了想取薩萊
[00:06:29.000 --> 00:06:31.000]  然後厚賜給他的
[00:06:31.000 --> 00:06:34.000]  在十二章十六節那裡這樣說
[00:06:34.000 --> 00:06:37.000]  也有一些可能去到埃及這個地
[00:06:37.000 --> 00:06:39.000]  真的是資源很豐富
[00:06:39.000 --> 00:06:41.000]  自然生長而來的
[00:06:41.000 --> 00:06:44.000]  不單止阿伯蘭有的很多
[00:06:44.000 --> 00:06:47.000]  第五節講到連他的侄兒羅德
[00:06:47.000 --> 00:06:52.000]  都有他的牛群羊群和象棚
[00:06:52.000 --> 00:06:56.000]  所以他們一家帶著很多東西回來
[00:06:56.000 --> 00:06:59.000]  多本來是個祝福
[00:06:59.000 --> 00:07:03.000]  不過太多就變成一個問題了
[00:07:03.000 --> 00:07:06.000]  阿伯蘭回到原本的地方
[00:07:06.000 --> 00:07:09.000]  面對另一次危機
[00:07:09.000 --> 00:07:13.000]  第六節說他們的財物非常多
[00:07:13.000 --> 00:07:15.000]  多到一個地步就是
[00:07:15.000 --> 00:07:19.000]  容不下他們住在一起
[00:07:19.000 --> 00:07:22.000]  多引致不夠地方
[00:07:22.000 --> 00:07:25.000]  我想我們住在香港都應該經歷過
[00:07:25.000 --> 00:07:28.000]  你有沒有試過初初搬進一個地方的時候
[00:07:28.000 --> 00:07:31.000]  房子都不小都夠用的
[00:07:31.000 --> 00:07:34.000]  不過越住下去就越來越多東西
[00:07:34.000 --> 00:07:35.000]  不知道為什麼
[00:07:35.000 --> 00:07:37.000]  可能你買可能朋友送給你
[00:07:37.000 --> 00:07:40.000]  於是就變成不夠了
[00:07:40.000 --> 00:07:43.000]  第七節那裡說到
[00:07:43.000 --> 00:07:47.000]  當時除了阿伯蘭和羅德住在那裡
[00:07:47.000 --> 00:07:51.000]  還有加南人和比利西人都住在那裡
[00:07:51.000 --> 00:07:54.000]  那麼多人住在同一個地方
[00:07:54.000 --> 00:07:56.000]  不但逼迫
[00:07:56.000 --> 00:07:57.000]  而且這裡說
[00:07:57.000 --> 00:08:01.000]  阿伯蘭的牧人就和羅德的牧人之間
[00:08:01.000 --> 00:08:03.000]  起了爭端
[00:08:03.000 --> 00:08:06.000]  兩批牧人相爭
[00:08:06.000 --> 00:08:09.000]  一定是為了他們的羊
[00:08:09.000 --> 00:08:11.000]  夠不夠水喝
[00:08:11.000 --> 00:08:13.000]  夠不夠草吃
[00:08:13.000 --> 00:08:16.000]  兩方是因為資源的問題
[00:08:16.000 --> 00:08:18.000]  而引起衝突
[00:08:18.000 --> 00:08:23.000]  原來豐富都可以帶給我們危機
[00:08:23.000 --> 00:08:26.000]  那麼阿伯蘭這次要經歷
[00:08:26.000 --> 00:08:28.000]  第二次的信心考驗
[00:08:28.000 --> 00:08:30.000]  她怎麼處理呢
[00:08:30.000 --> 00:08:34.000]  那麼我們看看第八節那裡
[00:08:34.000 --> 00:08:36.000]  阿伯蘭就對羅德說了
[00:08:36.000 --> 00:08:40.000]  她說你我不可以相爭
[00:08:40.000 --> 00:08:42.000]  你的牧人和我的牧人
[00:08:42.000 --> 00:08:45.000]  也都不可以相爭
[00:08:45.000 --> 00:08:48.000]  因為我們是一家人
[00:08:48.000 --> 00:08:51.000]  阿伯蘭體重一家人之間
[00:08:51.000 --> 00:08:54.000]  那份的愛和和睦
[00:08:54.000 --> 00:08:57.000]  其實她本來是個屬於長輩
[00:08:57.000 --> 00:09:00.000]  她有優先權去選擇
[00:09:00.000 --> 00:09:01.000]  她在哪裡
[00:09:01.000 --> 00:09:02.000]  然後就叫羅德
[00:09:02.000 --> 00:09:05.000]  不如你去那裡分配她
[00:09:05.000 --> 00:09:08.000]  但是在第九節那裡
[00:09:08.000 --> 00:09:12.000]  她就選擇了給羅德去選擇
[00:09:12.000 --> 00:09:14.000]  她很大方地說
[00:09:14.000 --> 00:09:17.000]  天地不都在你眼前嗎
[00:09:17.000 --> 00:09:19.000]  那就是叫羅德說
[00:09:19.000 --> 00:09:22.000]  不如你想去哪裡你選擇吧
[00:09:22.000 --> 00:09:24.000]  你向左我就向右
[00:09:24.000 --> 00:09:27.000]  你向右我就向左
[00:09:27.000 --> 00:09:29.000]  其實當時他們應該
[00:09:29.000 --> 00:09:32.000]  是對著東邊的
[00:09:32.000 --> 00:09:36.000]  所以如果羅德選擇了南邊
[00:09:36.000 --> 00:09:39.000]  那阿伯蘭就去北邊
[00:09:39.000 --> 00:09:41.000]  如果羅德選擇了北邊
[00:09:41.000 --> 00:09:44.000]  那阿伯蘭就去南邊
[00:09:44.000 --> 00:09:46.000]  不過羅德卻不是
[00:09:46.000 --> 00:09:52.000]  好像阿伯蘭所預期的那樣選擇
[00:09:52.000 --> 00:09:54.000]  他們當時身處在伯特利
[00:09:54.000 --> 00:09:57.000]  是一個高原的地方
[00:09:57.000 --> 00:10:00.000]  是看到整個約旦河谷的
[00:10:00.000 --> 00:10:04.000]  所以第十節就說到羅德舉目
[00:10:04.000 --> 00:10:08.000]  看到整個約旦河整個平原
[00:10:08.000 --> 00:10:13.000]  到所以都是水源充足之地
[00:10:13.000 --> 00:10:16.000]  這裡說到羅德舉目來看
[00:10:16.000 --> 00:10:19.000]  就是說他不是閉上眼睛隨便選擇
[00:10:19.000 --> 00:10:21.000]  他真的認真想過
[00:10:21.000 --> 00:10:24.000]  然後才決定的
[00:10:24.000 --> 00:10:27.000]  他就是看中了這個地方
[00:10:27.000 --> 00:10:30.000]  資源豐富 水源充足
[00:10:30.000 --> 00:10:33.000]  第十節的下半節
[00:10:33.000 --> 00:10:36.000]  經文還說這個地方
[00:10:36.000 --> 00:10:39.000]  好像耶和華的原子
[00:10:39.000 --> 00:10:41.000]  又象埃及地
[00:10:41.000 --> 00:10:43.000]  所以好像伊甸園
[00:10:43.000 --> 00:10:45.000]  好像埃及地那樣
[00:10:45.000 --> 00:10:49.000]  表示那裡真是很豐富的資源
[00:10:49.000 --> 00:10:51.000]  並且滋潤大地
[00:10:51.000 --> 00:10:53.000]  我想羅德當時心想
[00:10:53.000 --> 00:10:55.000]  如果拿到這個地方
[00:10:55.000 --> 00:10:58.000]  就一定百物都興旺
[00:10:58.000 --> 00:11:00.000]  於是不用想
[00:11:00.000 --> 00:11:03.000]  就選擇了這個地方
[00:11:03.000 --> 00:11:05.000]  東邊是這樣
[00:11:05.000 --> 00:11:07.000]  西邊是怎樣的呢
[00:11:07.000 --> 00:11:09.000]  其實經文沒有說
[00:11:09.000 --> 00:11:10.000]  不過在地理上
[00:11:10.000 --> 00:11:12.000]  我們知道西邊是一個
[00:11:12.000 --> 00:11:15.000]  多山和石地的地方
[00:11:15.000 --> 00:11:17.000]  好像曠野那樣
[00:11:17.000 --> 00:11:19.000]  不是一個有利種植
[00:11:19.000 --> 00:11:23.000]  有利去牧畜的地方
[00:11:23.000 --> 00:11:25.000]  羅德的選擇
[00:11:25.000 --> 00:11:28.000]  你可能說他都很精明
[00:11:28.000 --> 00:11:30.000]  他就選擇一些好東西
[00:11:30.000 --> 00:11:32.000]  來給自己
[00:11:32.000 --> 00:11:34.000]  但其實都很自私的
[00:11:34.000 --> 00:11:37.000]  因為他沒有理會阿伯蘭的需要
[00:11:37.000 --> 00:11:40.000]  完全是以自己的利益為先
[00:11:40.000 --> 00:11:42.000]  去作決定
[00:11:42.000 --> 00:11:44.000]  而他也不知道
[00:11:44.000 --> 00:11:47.000]  原來他所選擇的地方
[00:11:47.000 --> 00:11:50.000]  其實是一個罪惡之地
[00:11:50.000 --> 00:11:54.000]  在經文中說到
[00:11:54.000 --> 00:11:57.000]  索多瑪和俄摩拉這兩個
[00:11:57.000 --> 00:11:59.000]  將來會被神毀滅
[00:11:59.000 --> 00:12:02.000]  被神審判的罪惡之城
[00:12:02.000 --> 00:12:05.000]  原來就是近在咫尺
[00:12:05.000 --> 00:12:07.000]  十三節那裡說
[00:12:07.000 --> 00:12:09.000]  索多瑪人在耶和華面前
[00:12:09.000 --> 00:12:11.000]  罪大惡極
[00:12:11.000 --> 00:12:13.000]  這個不是一個
[00:12:13.000 --> 00:12:16.000]  上帝所喜悅的地方
[00:12:16.000 --> 00:12:20.000]  而是上帝將要施行審判的地方
[00:12:20.000 --> 00:12:23.000]  但羅德卻不知道
[00:12:23.000 --> 00:12:25.000]  在第四節那裡說
[00:12:25.000 --> 00:12:29.000]  羅德選擇了約旦河整個平原
[00:12:29.000 --> 00:12:32.000]  於是他就向東遷移
[00:12:32.000 --> 00:12:36.000]  他們彼此就分開了
[00:12:36.000 --> 00:12:40.000]  這不僅說他和阿伯蘭分開
[00:12:40.000 --> 00:12:45.000]  也代表了他和上帝的應許之地
[00:12:45.000 --> 00:12:47.000]  也遠離了
[00:12:47.000 --> 00:12:50.000]  第十二節那裡說到他住的地方
[00:12:50.000 --> 00:12:53.000]  他是住在平原的城鎮
[00:12:53.000 --> 00:12:56.000]  沒錯,這真是一個很發達
[00:12:56.000 --> 00:12:58.000]  很興盛的地方
[00:12:58.000 --> 00:13:00.000]  但是他越搬越近
[00:13:00.000 --> 00:13:03.000]  就越接近索多瑪
[00:13:03.000 --> 00:13:07.000]  越來越貼近這個罪惡之城
[00:13:07.000 --> 00:13:10.000]  羅德很懂得選擇
[00:13:10.000 --> 00:13:12.000]  可能在今天來說
[00:13:12.000 --> 00:13:15.000]  大家會覺得他真是聰明
[00:13:15.000 --> 00:13:17.000]  所有事情不執輸
[00:13:17.000 --> 00:13:19.000]  想也想得快
[00:13:19.000 --> 00:13:20.000]  說也說得快
[00:13:20.000 --> 00:13:22.000]  拿也拿得快
[00:13:22.000 --> 00:13:26.000]  大家可能覺得他很聰明
[00:13:26.000 --> 00:13:29.000]  今天我們也有這種文化
[00:13:29.000 --> 00:13:32.000]  不過原來他所選的路
[00:13:32.000 --> 00:13:34.000]  卻是偏離上帝
[00:13:34.000 --> 00:13:37.000]  走向邪惡和試探
[00:13:37.000 --> 00:13:40.000]  往後的經文你會再看到
[00:13:40.000 --> 00:13:43.000]  羅德因為這一次的遷移
[00:13:43.000 --> 00:13:45.000]  連他自己的家園
[00:13:45.000 --> 00:13:49.000]  甚至他的家庭都不能保住
[00:13:49.000 --> 00:13:53.000]  今天我們在這個社會裡
[00:13:53.000 --> 00:13:57.000]  會不會同樣有這些試探呢?
[00:13:57.000 --> 00:13:59.000]  為了爭取最好的
[00:13:59.000 --> 00:14:01.000]  有時也不自覺
[00:14:01.000 --> 00:14:03.000]  偏離了上帝的心意
[00:14:03.000 --> 00:14:05.000]  我們也身處一個
[00:14:05.000 --> 00:14:08.000]  充滿競爭的時代
[00:14:08.000 --> 00:14:10.000]  有時也不知不覺地
[00:14:10.000 --> 00:14:12.000]  被塑造成為一個
[00:14:12.000 --> 00:14:14.000]  很要具競爭力的人
[00:14:14.000 --> 00:14:16.000]  如果不是就執輸了
[00:14:16.000 --> 00:14:19.000]  究竟這一個是好
[00:14:19.000 --> 00:14:22.000]  還是壞的呢?
[00:14:22.000 --> 00:14:24.000]  這個星期有一段
[00:14:24.000 --> 00:14:27.000]  很多人談論的短片
[00:14:27.000 --> 00:14:29.000]  就是在書展期間
[00:14:29.000 --> 00:14:31.000]  有一對父子接受訪問
[00:14:31.000 --> 00:14:33.000]  你有沒有看過?
[00:14:33.000 --> 00:14:36.000]  他們去這個書展
[00:14:36.000 --> 00:14:39.000]  有一個目標
[00:14:39.000 --> 00:14:41.000]  目標明確
[00:14:41.000 --> 00:14:44.000]  就是去買補充練習
[00:14:44.000 --> 00:14:46.000]  記者問一個小朋友
[00:14:46.000 --> 00:14:51.000]  是否辛苦做補充練習?
[00:14:51.000 --> 00:14:53.000]  這個小朋友就用
[00:14:53.000 --> 00:14:56.000]  很肯定、很有自信的堅定眼神
[00:14:56.000 --> 00:14:58.000]  說不會,怎麼會呢?
[00:14:58.000 --> 00:15:01.000]  做練習有時可以輕鬆地做
[00:15:01.000 --> 00:15:03.000]  他身邊的父親
[00:15:03.000 --> 00:15:06.000]  再向記者補充
[00:15:06.000 --> 00:15:09.000]  不要太多,一年就夠了
[00:15:09.000 --> 00:15:12.000]  原來他打算買足一年的練習
[00:15:12.000 --> 00:15:15.000]  之後在網上很多人表示
[00:15:15.000 --> 00:15:17.000]  其實近年的書展
[00:15:17.000 --> 00:15:19.000]  確實有很多家長
[00:15:19.000 --> 00:15:23.000]  真的瘋狂地搶購補充練習
[00:15:23.000 --> 00:15:28.000]  可能這些都對孩子帶來很多壓力
[00:15:28.000 --> 00:15:30.000]  甚至有人覺得
[00:15:30.000 --> 00:15:32.000]  近年我想近來大家都留意
[00:15:32.000 --> 00:15:35.000]  很多的學童自殺個案
[00:15:35.000 --> 00:15:37.000]  會不會不知不覺
[00:15:37.000 --> 00:15:39.000]  都給了他們一種價值觀
[00:15:39.000 --> 00:15:42.000]  就是你們要聰明
[00:15:42.000 --> 00:15:44.000]  要讀書聰明才行呢?
[00:15:44.000 --> 00:15:47.000]  考不上試就被淘汰了
[00:15:47.000 --> 00:15:54.000]  我無意取笑家長和這些孩子
[00:15:54.000 --> 00:15:57.000]  我知道當中有很多做家長的
[00:15:57.000 --> 00:15:59.000]  有時真的要很努力地
[00:15:59.000 --> 00:16:02.000]  適應這個世界的需求
[00:16:02.000 --> 00:16:03.000]  一點都不容易
[00:16:03.000 --> 00:16:05.000]  除了家長之外
[00:16:05.000 --> 00:16:06.000]  其實在職場上
[00:16:06.000 --> 00:16:10.000]  我們同樣要適應一種競爭文化
[00:16:10.000 --> 00:16:12.000]  近日經濟不景
[00:16:12.000 --> 00:16:14.000]  要太弱留強
[00:16:14.000 --> 00:16:19.000]  那你怎樣去專注自己的成功
[00:16:19.000 --> 00:16:21.000]  有沒有當你這樣去做的時候
[00:16:21.000 --> 00:16:24.000]  其實你是不顧他人
[00:16:24.000 --> 00:16:27.000]  甚至忘記上帝的呢?
[00:16:27.000 --> 00:16:30.000]  今天我們在這個世代做基督徒
[00:16:30.000 --> 00:16:33.000]  我們是不是只可以被動地
[00:16:33.000 --> 00:16:37.000]  跟著這個潮流走
[00:16:37.000 --> 00:16:40.000]  怎樣可以在一個這樣的俗世之中
[00:16:40.000 --> 00:16:43.000]  作一個清醒的聖徒
[00:16:43.000 --> 00:16:46.000]  而不陷自己於誘惑之中呢?
[00:16:46.000 --> 00:16:50.000]  求主幫助我們能夠多些的反思
[00:16:50.000 --> 00:16:53.000]  其實我們做每一個決擇的背後
[00:16:53.000 --> 00:16:55.000]  其實都是在反映
[00:16:55.000 --> 00:16:58.000]  我們選取的一種價值觀的
[00:16:58.000 --> 00:17:01.000]  究竟你每一個選擇的背後
[00:17:01.000 --> 00:17:05.000]  你的價值觀是屬於這個世界的
[00:17:05.000 --> 00:17:07.000]  還是屬於上帝的呢?
[00:17:07.000 --> 00:17:10.000]  讓我們一同敏銳聖靈
[00:17:10.000 --> 00:17:12.000]  在我們當中的提醒
[00:17:12.000 --> 00:17:15.000]  雖然活在一個很多限制
[00:17:15.000 --> 00:17:17.000]  很多誘惑的環境
[00:17:17.000 --> 00:17:19.000]  但我們仍然盡力
[00:17:19.000 --> 00:17:23.000]  按照神的心意來做選擇
[00:17:23.000 --> 00:17:28.000]  阿巴蘭和羅德這個分地的
[00:17:28.000 --> 00:17:31.000]  這個在聖經裡面的記載
[00:17:31.000 --> 00:17:33.000]  其實並不是一個現代版的
[00:17:33.000 --> 00:17:36.000]  孔融讓尼故事
[00:17:36.000 --> 00:17:40.000]  它不是單單我們你要禮讓
[00:17:40.000 --> 00:17:44.000]  也不是單純去帶出一個道德的教導
[00:17:44.000 --> 00:17:46.000]  叫我們不要那麼自私
[00:17:46.000 --> 00:17:47.000]  不要那麼貪心
[00:17:47.000 --> 00:17:49.000]  只顧自己
[00:17:49.000 --> 00:17:50.000]  這個是一個
[00:17:50.000 --> 00:17:55.000]  上帝的應許計劃裡面的一個片段
[00:17:55.000 --> 00:18:00.000]  也是一個磨練阿巴蘭信心的機會
[00:18:00.000 --> 00:18:02.000]  在第十二節那裡
[00:18:02.000 --> 00:18:06.000]  我們看到阿巴蘭留在加南地
[00:18:06.000 --> 00:18:09.000]  而在第十四節那裡說到
[00:18:09.000 --> 00:18:11.000]  阿巴蘭離開之後
[00:18:11.000 --> 00:18:15.000]  耶和華是再次跟阿巴蘭說話的
[00:18:15.000 --> 00:18:19.000]  自從神在哈蘭跟阿巴蘭說話
[00:18:19.000 --> 00:18:22.000]  就是十二章開頭的時候跟他說過
[00:18:22.000 --> 00:18:25.000]  應許他成為大國之後
[00:18:25.000 --> 00:18:28.000]  其實這裡就沒有再記載
[00:18:28.000 --> 00:18:30.000]  神跟阿巴蘭說話了
[00:18:30.000 --> 00:18:32.000]  直至這裡
[00:18:32.000 --> 00:18:36.000]  神叫阿巴蘭在他所在的地方
[00:18:36.000 --> 00:18:39.000]  就是他剛剛沒多久之前
[00:18:39.000 --> 00:18:42.000]  他就在那裡給羅德選的那個地方
[00:18:42.000 --> 00:18:45.000]  神就在那裡跟他說話
[00:18:45.000 --> 00:18:48.000]  再一次跟他講述
[00:18:48.000 --> 00:18:52.000]  神的應許計劃是什麼
[00:18:52.000 --> 00:18:53.000]  第十四節那裡
[00:18:53.000 --> 00:18:59.000]  神首先叫阿巴蘭舉目向東西南北觀看
[00:18:59.000 --> 00:19:05.000]  這個比當時他叫羅德看的約旦平原更加廣闊
[00:19:05.000 --> 00:19:08.000]  神說你看看
[00:19:08.000 --> 00:19:11.000]  接著他就跟阿巴蘭說了
[00:19:11.000 --> 00:19:15.000]  第十六十七節這句話
[00:19:15.000 --> 00:19:17.000]  我們一起讀十六十七節好不好
[00:19:17.000 --> 00:19:19.000]  一二三
[00:19:19.000 --> 00:19:21.000]  我要使你的後裔
[00:19:21.000 --> 00:19:24.000]  好象地上的塵沙
[00:19:24.000 --> 00:19:27.000]  人若能數地上的塵沙
[00:19:27.000 --> 00:19:29.000]  才能數你的後裔
[00:19:29.000 --> 00:19:31.000]  你起來
[00:19:31.000 --> 00:19:33.000]  終還走遍這地
[00:19:33.000 --> 00:19:37.000]  因為我必把這地賜給你
[00:19:37.000 --> 00:19:43.000]  這一次神更加具體地跟阿巴蘭說
[00:19:43.000 --> 00:19:46.000]  他給他的應許是什麼
[00:19:46.000 --> 00:19:47.000]  第一
[00:19:47.000 --> 00:19:50.000]  之前神只是說他會有後裔
[00:19:50.000 --> 00:19:51.000]  這裡就說
[00:19:51.000 --> 00:19:56.000]  他的後裔要好像地上的塵沙一樣那麼多
[00:19:56.000 --> 00:19:59.000]  是數不到那麼多
[00:19:59.000 --> 00:20:01.000]  第二
[00:20:01.000 --> 00:20:05.000]  之前神說他要賜一個地給阿巴蘭
[00:20:05.000 --> 00:20:07.000]  和他的後裔
[00:20:07.000 --> 00:20:09.000]  但是這裡
[00:20:09.000 --> 00:20:12.000]  神給阿巴蘭真的親眼看見
[00:20:12.000 --> 00:20:14.000]  這個地有多大
[00:20:14.000 --> 00:20:18.000]  然後說這些都是屬於你的
[00:20:18.000 --> 00:20:22.000]  阿巴蘭沒有因為禮讓而蝕底
[00:20:22.000 --> 00:20:26.000]  因為神應許過給他的
[00:20:26.000 --> 00:20:29.000]  神是會親自去保存
