
[00:00:00.000 --> 00:00:02.760]  其實這個世界是不斷改變中
[00:04:42.520 --> 00:04:45.440]  是一個很難學的功課之一
[00:04:45.440 --> 00:04:47.400]  因為香港人很心急
[00:04:47.400 --> 00:04:48.520]  心急到一個地步
[00:04:48.520 --> 00:04:51.600]  我們坐車都要很趕時間
[00:04:51.600 --> 00:04:53.120]  我們會追巴士
[00:04:53.120 --> 00:04:54.960]  我們會追港鐵
[00:04:54.960 --> 00:04:56.080]  我們去到金鐘
[00:04:56.080 --> 00:04:58.240]  你見到多數天人都是跑的
[00:04:58.240 --> 00:05:01.040]  見到門口關門的聲音
[00:05:01.040 --> 00:05:02.080]  嘟嘟嘟嘟嘟的時候
[00:05:02.080 --> 00:05:03.600]  你都會衝進去
[00:05:03.600 --> 00:05:07.280]  希望能夠早兩分鐘進入港鐵站
[00:05:07.280 --> 00:05:10.320]  都比遲兩分鐘進入下一站港鐵站好
[00:05:10.320 --> 00:05:11.680]  所以我們很深信
[00:05:11.680 --> 00:05:14.000]  香港人是很難學等候
[00:05:14.000 --> 00:05:16.680]  甚至現在智能手機出現之後
[00:05:16.680 --> 00:05:18.680]  更加危險
[00:05:18.680 --> 00:05:21.560]  就因為有WhatsApp出現之後
[00:05:21.560 --> 00:05:24.800]  我們很期待即時的回應
[00:05:24.800 --> 00:05:26.880]  特別是這個WhatsApp發明了之後
[00:05:26.880 --> 00:05:28.520]  還發明了顏色
[00:05:28.520 --> 00:05:30.000]  就是嘟嘟嘟嘟
[00:05:30.000 --> 00:05:32.080]  一見到藍色就大件事了
[00:05:32.080 --> 00:05:33.640]  嘩 它看了
[00:05:33.640 --> 00:05:35.760]  它看了為何還不回應
[00:05:35.760 --> 00:05:37.600]  突然之間
[00:05:37.600 --> 00:05:39.720]  我們為何成為低調一族
[00:05:39.720 --> 00:05:41.600]  就是因為我們心急
[00:05:41.600 --> 00:05:42.720]  現在在澳洲
[00:05:42.720 --> 00:05:43.960]  我剛剛從澳洲回來
[00:05:43.960 --> 00:05:45.800]  澳洲原來開車
[00:05:45.800 --> 00:05:49.080]  你的手不可以拿著手機
[00:05:49.080 --> 00:05:50.040]  因為我都沒有看
[00:05:50.040 --> 00:05:51.000]  不行
[00:05:51.000 --> 00:05:53.560]  拿著手機都要罰錢
[00:05:53.560 --> 00:05:56.240]  而罰錢是數百澳元
[00:05:56.240 --> 00:05:57.800]  所以突然之間
[00:05:57.800 --> 00:06:01.600]  因為這個手機有它的方便
[00:06:01.600 --> 00:06:03.600]  但也有它的危機
[00:06:03.600 --> 00:06:05.120]  因為我們過馬路
[00:06:05.120 --> 00:06:05.880]  看著手機
[00:06:05.880 --> 00:06:08.160]  所以荷蘭過馬路
[00:06:08.160 --> 00:06:09.800]  去到巴馬城
[00:06:09.800 --> 00:06:11.200]  有些人看著手機
[00:06:11.200 --> 00:06:12.400]  原來巴馬城之前
[00:06:12.400 --> 00:06:13.960]  有些紅燈亮著
[00:06:13.960 --> 00:06:15.520]  我們在過馬路
[00:06:15.520 --> 00:06:17.000]  所以變成很危險
[00:06:17.000 --> 00:06:19.320]  所以變成我們香港人很心急
[00:06:19.320 --> 00:06:22.320]  今天我的題目就是
[00:06:22.320 --> 00:06:24.320]  Wait
[00:06:24.320 --> 00:06:25.480]  等候
[00:06:25.480 --> 00:06:26.920]  去看到它的彈痕
[00:06:26.920 --> 00:06:27.800]  讓我們再一次起來
[00:06:27.800 --> 00:06:30.040]  讓水師哥預備我們的心
[00:06:30.040 --> 00:06:32.280]  我們馬上去到神的懷裡
[00:06:32.280 --> 00:06:34.040]  安靜和等候
[00:06:34.040 --> 00:06:36.240]  很多時候都有些關係
[00:06:36.240 --> 00:06:37.960]  但很明顯
[00:06:37.960 --> 00:06:40.640]  等候是否不做事
[00:06:40.640 --> 00:06:44.000]  安靜是否我們只是不思考
[00:06:44.000 --> 00:06:44.520]  但很明顯
[00:06:44.520 --> 00:06:45.320]  這首詩歌
[00:06:45.320 --> 00:06:47.840]  讓我們看到一個很重要的訊息
[00:06:47.840 --> 00:06:50.160]  就是在人生路上
[00:06:50.160 --> 00:06:52.600]  一定有風浪
[00:06:52.600 --> 00:06:53.800]  不可能沒有風浪
[00:06:53.800 --> 00:06:56.040]  今天可能你回到教會
[00:06:56.040 --> 00:06:57.120]  正正面對著
[00:06:57.120 --> 00:07:00.240]  無論在家裡發生的事
[00:07:00.240 --> 00:07:03.160]  無論在工作裡發生的事
[00:07:03.160 --> 00:07:06.120]  無論在家裡發生的事
[00:07:06.120 --> 00:07:07.520]  我相信每一個人
[00:07:07.520 --> 00:07:09.760]  每一天都可能面對著
[00:07:09.760 --> 00:07:12.560]  不同程度的風浪
[00:07:12.560 --> 00:07:13.840]  但這裡很有趣
[00:07:13.840 --> 00:07:15.080]  我們在風浪裡
[00:07:15.080 --> 00:07:17.360]  我們的心仍然堅定
[00:07:17.360 --> 00:07:19.680]  我們的神在這裡
[00:07:19.680 --> 00:07:21.760]  祂不單止在這裡
[00:07:21.760 --> 00:07:24.120]  祂說祂要和我們同行
[00:07:24.120 --> 00:07:26.840]  去到一個應許之處
[00:07:26.840 --> 00:07:28.480]  什麼叫同行
[00:07:28.480 --> 00:07:30.800]  同行不只是神自己行
[00:07:30.800 --> 00:07:34.560]  同行是要我怎樣都要行
[00:07:34.560 --> 00:07:36.520]  安靜不是不動
[00:07:36.520 --> 00:07:38.360]  等候不是不動
[00:07:38.360 --> 00:07:40.360]  但怎樣等候
[00:07:40.360 --> 00:07:43.320]  去看回上帝的大銀
[00:07:43.320 --> 00:07:45.520]  這就是今天《以詩接記》
[00:07:45.520 --> 00:07:48.680]  我要說的第三篇講道
[00:07:48.680 --> 00:07:50.440]  祈求天父幫助我們
[00:07:50.440 --> 00:07:52.040]  天父求你繼續帶領我們
[00:07:52.040 --> 00:07:53.440]  以下講道的旅邊
[00:07:53.440 --> 00:07:55.320]  讓上帝的靈在我們當中
[00:07:55.320 --> 00:07:58.800]  引導我們進入真理當中
[00:07:58.800 --> 00:08:00.160]  讓我們能夠明白
[00:08:00.160 --> 00:08:02.760]  祢的話語藏在心裡
[00:08:02.760 --> 00:08:05.800]  讓我們一生都不會偏離左右
[00:08:05.800 --> 00:08:07.160]  聽我們的祈禱
[00:08:07.160 --> 00:08:10.400]  奉我救主耶穌基督得勝的命求
[00:08:10.400 --> 00:08:11.200]  Amen
[00:08:11.200 --> 00:08:12.480]  請坐
[00:08:12.480 --> 00:08:15.480]  以詩貼一個孤女
[00:08:15.480 --> 00:08:17.360]  一個猶太人的孤女
[00:08:17.360 --> 00:08:21.360]  她卻成為了波斯國裡的一個王后
[00:08:21.360 --> 00:08:24.680]  當然當中經過很多很多的進程
[00:08:24.680 --> 00:08:25.640]  這個進程裡
[00:08:25.640 --> 00:08:29.040]  縱然聖經裡沒有提過神這個字
[00:08:29.040 --> 00:08:32.240]  聖經裡沒有提過以詩貼這個主角之一
[00:08:32.240 --> 00:08:34.760]  或者是另一個主角末底改
[00:08:34.760 --> 00:08:38.640]  我們看不到祂任何的向上帝的呼求
[00:08:38.640 --> 00:08:41.120]  祂也沒有強求去做這個王后
[00:08:41.120 --> 00:08:44.240]  但上帝在背後一步一步
[00:08:44.240 --> 00:08:46.880]  透過當時的王后
[00:08:46.880 --> 00:08:50.000]  阿哈錘原本的王后
[00:08:50.000 --> 00:08:50.960]  她不聽話
[00:08:50.960 --> 00:08:52.880]  她廢了這個王后之後
[00:08:52.880 --> 00:08:57.640]  而以詩貼有機會成為了
[00:08:57.640 --> 00:09:01.120]  這個阿哈錘王帝的妻子
[00:09:01.120 --> 00:09:02.160]  在過程裡
[00:09:02.160 --> 00:09:05.240]  我們看到當中有幾個太監的幫助
[00:09:05.240 --> 00:09:07.960]  我們看到整個進程一步一步
[00:09:07.960 --> 00:09:09.240]  但在過程裡
[00:09:09.240 --> 00:09:12.320]  是因為哈曼其中一個惡人
[00:09:12.320 --> 00:09:15.080]  你知道任何宮廷裡一定有一個惡人
[00:09:15.080 --> 00:09:17.080]  就等於我們中國有很多惡人
[00:09:17.080 --> 00:09:18.600]  有秦檜有很多惡人
[00:09:18.600 --> 00:09:20.120]  所以這個惡人
[00:09:20.120 --> 00:09:23.120]  就因為她覺得自己是一人之下
[00:09:23.120 --> 00:09:25.680]  萬人之上的一個地位
[00:09:25.680 --> 00:09:27.720]  她見到末底改
[00:09:27.720 --> 00:09:28.960]  有一天見到末底改
[00:09:28.960 --> 00:09:32.040]  居然末底改不向她跪拜
[00:09:32.040 --> 00:09:34.480]  因為曾經她要皇帝下令
[00:09:34.480 --> 00:09:36.960]  所有人見到她都要跪拜
[00:09:36.960 --> 00:09:40.080]  但末底改卻不肯跪拜
[00:09:40.080 --> 00:09:41.720]  於是她就很生氣
[00:09:41.720 --> 00:09:45.960]  決定要將末底改置諸於死地
[00:09:45.960 --> 00:09:47.480]  不單止一個人
[00:09:47.480 --> 00:09:50.200]  她甚至叫皇帝下令
[00:09:50.200 --> 00:09:54.760]  所有猶太人要完全被滅絕
[00:09:54.760 --> 00:09:57.520]  可以說是一個滅族的情況
[00:09:57.520 --> 00:09:58.840]  在這個過程裡
[00:09:58.840 --> 00:10:00.440]  末底改知道了
[00:10:00.440 --> 00:10:04.200]  他們整個民族有可能會滅絕
[00:10:04.200 --> 00:10:06.440]  於是她就吩咐一個太監
[00:10:06.440 --> 00:10:07.800]  去跟以斯帖說
[00:10:07.800 --> 00:10:08.680]  她說以斯帖
[00:10:08.680 --> 00:10:11.400]  我們也看到很重要的兩句聖經
[00:10:11.400 --> 00:10:12.400]  她說以斯帖
[00:10:12.400 --> 00:10:14.840]  焉知你得以皇后的位分
[00:10:14.840 --> 00:10:18.240]  不是為現今的機會
[00:10:18.240 --> 00:10:21.360]  她說以斯帖
[00:10:21.360 --> 00:10:22.920]  你今天做皇后
[00:10:22.920 --> 00:10:25.000]  你今天能夠有這樣的位分
[00:10:25.000 --> 00:10:25.960]  你知不知道
[00:10:25.960 --> 00:10:27.200]  這是一個機會
[00:10:27.200 --> 00:10:31.360]  你可以拯救整個猶太人的民族
[00:10:31.360 --> 00:10:33.640]  只要你去跟皇帝說一聲
[00:10:33.640 --> 00:10:35.000]  就可以了
[00:10:35.000 --> 00:10:37.480]  但這個皇后很有趣
[00:10:37.480 --> 00:10:40.000]  以斯帖的第四章第十六節說
[00:10:40.000 --> 00:10:43.360]  當她焦醉書山城所有的猶太人
[00:10:43.360 --> 00:10:46.880]  為我禁食三晝三夜
[00:10:46.880 --> 00:10:48.000]  不吃不喝
[00:10:48.000 --> 00:10:51.400]  我和我的宮女也要這樣禁食
[00:10:51.400 --> 00:10:53.320]  然後聖經說得很清楚
[00:10:53.320 --> 00:10:56.880]  她說我圍籬去見皇帝
[00:10:56.880 --> 00:10:58.280]  死就死罷
[00:10:58.280 --> 00:10:59.280]  很明顯
[00:10:59.280 --> 00:11:03.120]  以斯帖她帶著死就死罷
[00:11:03.120 --> 00:11:06.840]  她帶著必死的心去見皇帝
[00:11:06.840 --> 00:11:09.760]  但是當中要停三日
[00:11:09.760 --> 00:11:13.120]  三晝三夜要禁食
[00:11:13.120 --> 00:11:16.600]  為什麼她要停三日呢
[00:11:16.600 --> 00:11:19.760]  為什麼她不可以帶著她自己的身份
[00:11:19.760 --> 00:11:22.000]  皇帝喜歡她的身份
[00:11:22.000 --> 00:11:23.720]  皇帝很愛她的身份
[00:11:23.720 --> 00:11:25.640]  去抵押皇帝
[00:11:25.640 --> 00:11:27.160]  搞定了這件事
[00:11:27.160 --> 00:11:29.240]  但她卻停一停
[00:11:29.240 --> 00:11:31.200]  停了三日
[00:11:31.200 --> 00:11:33.040]  三晝三夜
[00:11:33.040 --> 00:11:34.720]  她說我們要禁食
[00:11:34.720 --> 00:11:37.000]  經過第四章結尾
[00:11:37.000 --> 00:11:38.240]  去到第五章
[00:11:38.240 --> 00:11:40.240]  第一句說話就很有趣
[00:11:40.240 --> 00:11:41.320]  第五章第一節
[00:11:41.320 --> 00:11:42.840]  第一句說話就說
[00:11:42.840 --> 00:11:46.120]  第三日
[00:11:46.120 --> 00:11:48.760]  以斯帖穿上朝服
[00:11:48.760 --> 00:11:50.240]  進皇宮內院
[00:11:50.240 --> 00:11:52.120]  對殿站立
[00:11:52.120 --> 00:11:53.280]  皇在殿裡
[00:11:53.280 --> 00:11:54.680]  坐在寶座上
[00:11:54.680 --> 00:11:56.720]  對著殿門
[00:11:56.720 --> 00:11:58.520]  第三日
[00:11:58.520 --> 00:12:02.280]  禁食三日的第三日
[00:12:02.280 --> 00:12:03.920]  亦是最後一日
[00:12:03.920 --> 00:12:08.520]  以斯帖穿上皇后的衣服
[00:12:08.520 --> 00:12:10.600]  去見皇帝
[00:12:10.600 --> 00:12:13.880]  很多人會覺得這是否有矛盾
[00:12:13.880 --> 00:12:19.160]  因為她吩咐人禁食三晝三夜
[00:12:19.160 --> 00:12:21.680]  但我們看回下半卷
[00:12:21.680 --> 00:12:24.200]  我們看到皇后以斯帖
[00:12:24.200 --> 00:12:27.400]  要求皇帝和哈曼
[00:12:27.400 --> 00:12:28.320]  那一晚
[00:12:28.320 --> 00:12:30.160]  即是第三日晚
[00:12:30.160 --> 00:12:32.600]  去她的家吃晚餐
[00:12:32.600 --> 00:12:35.160]  所以她有沒有違背自己的諾言
[00:12:35.160 --> 00:12:36.160]  其實沒有
[00:12:36.160 --> 00:12:38.040]  因為猶太人的傳統
[00:12:38.040 --> 00:12:40.720]  他們的日 每一日怎麼計算
[00:12:40.720 --> 00:12:43.600]  日出到日落就叫一日
[00:12:43.600 --> 00:12:46.040]  即是日落之後就可以吃東西
[00:12:46.040 --> 00:12:48.880]  所以我們跟隨猶太人的傳統去禁食
[00:12:48.880 --> 00:12:49.960]  是可以的
[00:12:49.960 --> 00:12:51.440]  因為晚上可以吃晚餐
[00:12:51.440 --> 00:12:53.080]  日落之後就可以吃晚餐
[00:12:53.080 --> 00:12:54.640]  所以那一晚
[00:12:54.640 --> 00:12:56.800]  叫皇帝和哈曼去吃晚餐
[00:12:56.800 --> 00:13:00.040]  她沒有違背自己的諾言
[00:13:00.040 --> 00:13:04.040]  要三晝三夜去禁食
[00:13:04.040 --> 00:13:06.280]  所以在英文聖經很有趣
[00:13:06.280 --> 00:13:09.200]  英文聖經是第五章第一節的翻譯
[00:13:09.200 --> 00:13:13.240]  KJV一個較舊的版本
[00:13:13.240 --> 00:13:17.280]  當中出現了三次皇室這個字
[00:13:17.280 --> 00:13:18.280]  原文皇室
[00:13:18.280 --> 00:13:19.440]  Royal
[00:13:19.440 --> 00:13:22.520]  也出現了三次皇帝這個字
[00:13:22.520 --> 00:13:23.320]  King
[00:13:23.320 --> 00:13:25.000]  即是三次皇室
[00:13:25.000 --> 00:13:26.960]  三次皇帝這個字
[00:13:26.960 --> 00:13:29.480]  即是一句聖經出現了三次皇室
[00:13:29.480 --> 00:13:30.960]  你知道Royal這個字
[00:13:30.960 --> 00:13:31.880]  皇室這個字
[00:13:31.880 --> 00:13:33.520]  在英國很重要
[00:13:33.520 --> 00:13:37.600]  很多酒店都是Royal什麼的
[00:13:37.600 --> 00:13:39.280]  我試過有一次去英國
[00:13:39.280 --> 00:13:40.480]  唯一一次去英國
[00:13:40.480 --> 00:13:42.360]  和師母去英國玩了兩天
[00:13:42.360 --> 00:13:44.880]  住了一間Royal什麼的酒店
[00:13:44.880 --> 00:13:46.640]  我發覺Royal什麼的
[00:13:46.640 --> 00:13:49.320]  當然是很有皇室的氣派
[00:13:49.320 --> 00:13:50.520]  我從來沒有去過英國
[00:13:50.520 --> 00:13:54.320]  但怎知去到居然是沒有冷氣的
[00:13:54.320 --> 00:13:55.800]  夏天去到沒有冷氣的地方
[00:13:55.800 --> 00:13:58.400]  簡直是痛苦之極
[00:13:58.400 --> 00:14:02.240]  為什麼Royal的酒店是這樣的
[00:14:02.240 --> 00:14:05.040]  吹風筒也沒有什麼風
[00:14:05.040 --> 00:14:06.080]  沒可能
[00:14:06.080 --> 00:14:09.520]  但我們期望我們的觀感Royal
[00:14:09.520 --> 00:14:11.720]  三次Royal 三次King
[00:14:11.720 --> 00:14:12.240]  為什麼
[00:14:12.240 --> 00:14:17.800]  因為以斯帖決定回到自己的位份
[00:14:17.800 --> 00:14:18.880]  他是一個皇后
[00:14:18.880 --> 00:14:20.040]  他去見皇帝
[00:14:20.040 --> 00:14:22.680]  不過他也有機會死
[00:14:22.680 --> 00:14:26.720]  因為是他自己去見皇帝
[00:14:26.720 --> 00:14:30.640]  不是皇帝吩咐他來見他自己
[00:14:30.640 --> 00:14:33.240]  所以他帶著一個必死的心
[00:14:33.240 --> 00:14:34.200]  但弟兄姊妹
[00:14:34.200 --> 00:14:36.200]  如果你是以斯帖
[00:14:36.200 --> 00:14:39.160]  你帶著這個必死的心去見皇帝
[00:14:39.160 --> 00:14:40.960]  你會做什麼呢
[00:14:40.960 --> 00:14:43.720]  我相信我們會很心急
[00:14:43.720 --> 00:14:45.840]  既然三日三夜差不多搞定了
[00:14:45.840 --> 00:14:47.840]  應該早點跟皇帝說
[00:14:47.840 --> 00:14:50.480]  以免夜長夢多
[00:14:50.480 --> 00:14:51.360]  但很明顯
[00:14:51.360 --> 00:14:53.520]  當他去見皇帝的時候
[00:14:53.520 --> 00:14:55.320]  皇帝一見到這個皇后
[00:14:55.320 --> 00:14:56.720]  因為皇帝很喜歡他
[00:14:56.720 --> 00:14:57.640]  很愛他
[00:14:57.640 --> 00:14:59.960]  於是生出一支杖
[00:14:59.960 --> 00:15:01.200]  寬恕了他
[00:15:01.200 --> 00:15:05.320]  然後皇后走過去摸摸這個杖頭
[00:15:05.320 --> 00:15:09.120]  就進去跟皇帝開始對話
[00:15:09.120 --> 00:15:10.680]  為什麼有這樣的禮儀呢
[00:15:10.680 --> 00:15:13.720]  在波斯國的傳統裡的禮儀就是
[00:15:13.720 --> 00:15:15.480]  皇帝生一支杖出來
[00:15:15.480 --> 00:15:16.880]  就是一個寬恕
[00:15:16.880 --> 00:15:19.560]  而這個皇后去摸摸這個杖頭
[00:15:19.560 --> 00:15:21.160]  帶出了兩個含義
[00:15:21.160 --> 00:15:23.320]  第一是一個感恩的含義
[00:15:23.320 --> 00:15:25.080]  多謝他能夠寬恕我
[00:15:25.080 --> 00:15:28.320]  第二仍然在他的位份當中
[00:15:28.320 --> 00:15:31.440]  他要馴服這個皇帝的權柄
[00:15:31.440 --> 00:15:33.160]  所以在禮儀當中
[00:15:33.160 --> 00:15:34.600]  他們完善了之後
[00:15:34.600 --> 00:15:37.600]  於是皇帝就開始跟皇后說話
[00:15:37.600 --> 00:15:40.280]  「喂,你是我所愛的妻子」
[00:15:40.280 --> 00:15:41.800]  「你要什麼我都給你」
[00:15:41.800 --> 00:15:44.840]  「就算江山的一半我都給你」
[00:15:44.840 --> 00:15:48.680]  但以色列的回應很有趣
[00:15:48.680 --> 00:15:51.080]  「我不要你的江山」
[00:15:51.080 --> 00:15:53.160]  「不過我先不說我要什麼」
[00:15:53.160 --> 00:15:55.280]  「但我希望你今晚」
[00:15:55.280 --> 00:15:58.560]  「跟哈曼去我家吃個晚餐」
[00:15:58.560 --> 00:15:59.960]  就是這麼簡單
[00:15:59.960 --> 00:16:01.920]  「唉,容不宜做」
[00:16:01.920 --> 00:16:03.320]  「吃個晚餐而已」
[00:16:03.320 --> 00:16:05.040]  「如果有一天你請我吃晚餐」
[00:16:05.040 --> 00:16:06.520]  「我也會去吃晚餐而已」
[00:16:06.520 --> 00:16:09.120]  「沒什麼的,吃個晚餐」
[00:16:09.120 --> 00:16:11.640]  以色列仍然在等
[00:16:11.640 --> 00:16:12.720]  但他在等什麼呢?
[00:16:12.720 --> 00:16:15.040]  他在等著時機去說
[00:16:15.040 --> 00:16:16.320]  為什麼要等著時機呢?
[00:16:16.320 --> 00:16:17.640]  皇帝這麼喜歡他
[00:16:17.640 --> 00:16:19.200]  一半江山都給他了
[00:16:19.200 --> 00:16:23.520]  難道他不能夠將這件事擺平嗎?
[00:16:23.520 --> 00:16:26.360]  但為什麼他會繼續等?
[00:16:26.360 --> 00:16:27.160]  弟兄姊妹
[00:16:27.160 --> 00:16:29.000]  今天我想跟大家說
[00:16:29.000 --> 00:16:32.080]  等待的作用是什麼
[00:16:32.080 --> 00:16:36.360]  第一,等待其實是一條鎖匙
[00:16:36.360 --> 00:16:43.360]  這條鎖匙是開啟神智慧的門
[00:16:43.360 --> 00:16:45.000]  就是說,當你等
[00:16:45.000 --> 00:16:46.840]  你就可以去看看
[00:16:46.840 --> 00:16:51.320]  究竟上帝要我怎樣做
