
[00:00:00.000 --> 00:00:03.000]  今天早上是直接播快了一個小時
[00:03:39.000 --> 00:03:42.000]  都有時有高高低低有起有落的
[00:03:42.000 --> 00:03:44.000]  因為我們也會遇到
[00:03:44.000 --> 00:03:46.000]  無處挑戰疾病
[00:03:46.000 --> 00:03:48.000]  因為我們也會遇到
[00:03:48.000 --> 00:03:51.000]  我們人生上的黑暗、有困難、有疾病
[00:03:51.000 --> 00:03:53.000]  雖然我們渴望親近神
[00:03:53.000 --> 00:03:57.000]  但是我們也常常會跌倒、會失敗
[00:03:57.000 --> 00:04:00.000]  雖然我們每一個人都希望親近神
[00:04:00.000 --> 00:04:03.000]  但我們也會跌倒、有失敗的時候
[00:04:03.000 --> 00:04:05.000]  所以我們在信仰上
[00:04:05.000 --> 00:04:07.000]  也是常常感到無力
[00:04:07.000 --> 00:04:10.000]  感到非常的無助
[00:04:10.000 --> 00:04:12.000]  所以在信仰的生命裏面
[00:04:12.000 --> 00:04:15.000]  我們也有時會感到無助
[00:04:15.000 --> 00:04:18.000]  今天我們一大早來到主的面前
[00:04:18.000 --> 00:04:20.000]  我們看了這四篇的第一篇
[00:04:20.000 --> 00:04:23.000]  今天我們一早來到主的面前
[00:04:23.000 --> 00:04:25.000]  我們正在讀四篇的第一篇
[00:04:25.000 --> 00:04:28.000]  這四篇總共一百五十篇
[00:04:28.000 --> 00:04:31.000]  四篇總共有一百五十篇
[00:04:31.000 --> 00:04:34.000]  這個就是在舊約的時代
[00:04:34.000 --> 00:04:37.000]  可以說是以色列人的讚美詩
[00:04:37.000 --> 00:04:38.000]  在舊約的時代
[00:04:38.000 --> 00:04:41.000]  這個是以色列人的讚美詩
[00:04:41.000 --> 00:04:43.000]  所以我們今天來說
[00:04:43.000 --> 00:04:46.000]  我們可能把它當作一部偉大的文學作品
[00:04:46.000 --> 00:04:50.000]  今天我們可能將四篇當成一部偉大的文學作品
[00:04:50.000 --> 00:04:54.000]  其實也是我們信仰生活當中的一面鏡子
[00:04:54.000 --> 00:04:58.000]  其實四篇也是我們信仰生命裏面的一個鏡子
[00:04:58.000 --> 00:05:01.000]  我們出門之前有沒有照鏡子
[00:05:01.000 --> 00:05:03.000]  你們今早有沒有照過鏡子
[00:05:03.000 --> 00:05:05.000]  我們照了鏡子看到我們的本相
[00:05:05.000 --> 00:05:07.000]  我們照鏡子的時候
[00:05:07.000 --> 00:05:09.000]  看到我們自己的樣子是怎樣的
[00:05:09.000 --> 00:05:13.000]  四篇就是讓我們作為一面屬靈的鏡子
[00:05:13.000 --> 00:05:16.000]  照出我們屬靈的本相
[00:05:16.000 --> 00:05:19.000]  四篇就是屬靈的鏡子
[00:05:19.000 --> 00:05:22.000]  照出我們屬靈的本相
[00:05:22.000 --> 00:05:27.000]  所以我想今天就跟弟兄姊妹一起分享的是四篇的第一篇
[00:05:27.000 --> 00:05:31.000]  所以今天我和大家分享一下四篇的第一篇
[00:05:31.000 --> 00:05:36.000]  引用四篇當中的經文就是
[00:05:36.000 --> 00:05:39.000]  「這人必為有福」作為今天的講題
[00:05:39.000 --> 00:05:44.000]  今天我的講題就是用四篇第一篇的句子
[00:05:44.000 --> 00:05:48.000]  就是「這人便為有福」
[00:05:48.000 --> 00:05:51.000]  那麼什麼樣的人才是有福的人呢
[00:05:51.000 --> 00:05:54.000]  什麼樣的人才是有福的人呢
[00:05:54.000 --> 00:05:58.000]  我想這四篇至少從幾個方面
[00:05:58.000 --> 00:06:02.000]  讓我們看到有福的人是怎樣的一個情形
[00:06:02.000 --> 00:06:06.000]  四篇第一篇可以從幾個不同的方面
[00:06:06.000 --> 00:06:09.000]  讓我們看到一個有福的人是怎樣的情形
[00:06:09.000 --> 00:06:13.000]  我們每個人從四篇都可以作為一面屬靈的鏡子
[00:06:13.000 --> 00:06:14.000]  對照我們自己
[00:06:14.000 --> 00:06:16.000]  我們每一個人都可以從四篇當中
[00:06:16.000 --> 00:06:18.000]  作為一個屬靈的鏡子
[00:06:18.000 --> 00:06:20.000]  讓我們看到我們自己是怎樣
[00:06:20.000 --> 00:06:24.000]  首先我們看到的是有意向的人生就是有福的人生
[00:06:24.000 --> 00:06:29.000]  第一點就是說我們看到有意向的人生就是有福的
[00:06:29.000 --> 00:06:31.000]  什麼叫做有意向呢
[00:06:31.000 --> 00:06:33.000]  什麼叫做有意向呢
[00:06:33.000 --> 00:06:36.000]  意向這個詞在我們日常生活當中
[00:06:36.000 --> 00:06:38.000]  常常翻譯成為是「野向」
[00:06:38.000 --> 00:06:42.000]  「意向」這個字在我們的生活經常翻譯
[00:06:42.000 --> 00:06:45.000]  就是說有一個遠見
[00:06:45.000 --> 00:06:47.000]  就是看到的不單是以前的事情
[00:06:47.000 --> 00:06:49.000]  可能也看到將來的事情
[00:06:49.000 --> 00:06:52.000]  就是你看到的不單止是現在的事
[00:06:52.000 --> 00:06:54.000]  而且是看到將來發生的事
[00:06:54.000 --> 00:06:59.000]  可能我們很多在座中青年的人都會在想
[00:06:59.000 --> 00:07:01.000]  我退休之後要做什麼
[00:07:01.000 --> 00:07:04.000]  我們中的比較年輕的人都可能會想過
[00:07:04.000 --> 00:07:06.000]  我退休之後會是怎樣的
[00:07:06.000 --> 00:07:08.000]  想到的是兒孫滿堂
[00:07:08.000 --> 00:07:11.000]  是不是想到兒孫滿堂
[00:07:11.000 --> 00:07:13.000]  天倫之樂
[00:07:13.000 --> 00:07:15.000]  天倫之樂
[00:07:15.000 --> 00:07:17.000]  常常一家人旅遊坐郵輪
[00:07:17.000 --> 00:07:20.000]  一家人去遊船河去玩非常好
[00:07:20.000 --> 00:07:23.000]  我們有好的一個「野向」
[00:07:23.000 --> 00:07:26.000]  我們有一個很好的對將來的盼望
[00:07:26.000 --> 00:07:27.000]  但是還不夠
[00:07:27.000 --> 00:07:29.000]  我們要看得再遠一點
[00:07:29.000 --> 00:07:31.000]  我們要看得更加遠一點
[00:07:31.000 --> 00:07:33.000]  聖經告訴我們的意向
[00:07:33.000 --> 00:07:36.000]  就是我們不單看到今生
[00:07:36.000 --> 00:07:38.000]  聖經裡面所講的
[00:07:38.000 --> 00:07:39.000]  我們看到的異象
[00:07:39.000 --> 00:07:41.000]  就不是說只看到我們今生
[00:07:41.000 --> 00:07:43.000]  今生以後又怎麼樣呢
[00:07:43.000 --> 00:07:45.000]  那你今生之後又怎樣呢
[00:07:45.000 --> 00:07:47.000]  這是聖經告訴我們的意向
[00:07:47.000 --> 00:07:49.000]  這個就是聖經告訴我們的異象
[00:07:49.000 --> 00:07:51.000]  記得十多年前
[00:07:51.000 --> 00:07:53.000]  我當時還在加拿大墓會
[00:07:53.000 --> 00:07:59.000]  遇到一對剛從國內新進移民到加拿大的小家庭
[00:07:59.000 --> 00:08:01.000]  在那裡我遇到一個
[00:08:01.000 --> 00:08:04.000]  剛剛在中國大陸移民來的家庭
[00:08:04.000 --> 00:08:06.000]  一對年輕的夫婦帶著一個
[00:08:06.000 --> 00:08:08.000]  大概五六歲的男孩子
[00:08:08.000 --> 00:08:10.000]  有一對年輕的夫婦帶著一個
[00:08:10.000 --> 00:08:12.000]  大約五六歲的男孩子
[00:08:12.000 --> 00:08:14.000]  那個小男孩很可愛
[00:08:14.000 --> 00:08:16.000]  那個男孩很可愛
[00:08:16.000 --> 00:08:17.000]  也很聰明
[00:08:17.000 --> 00:08:18.000]  也很聰明
[00:08:18.000 --> 00:08:20.000]  但是在加拿大
[00:08:20.000 --> 00:08:23.000]  也很聰明
[00:08:23.000 --> 00:08:25.000]  他也留給我非常深的印象
[00:08:25.000 --> 00:08:28.000]  但是他留給我一個非常深刻的印象
[00:08:28.000 --> 00:08:31.000]  大概他們沒來教會多少次
[00:08:31.000 --> 00:08:33.000]  之後突然有一天
[00:08:33.000 --> 00:08:35.000]  他們來了教會幾次之後
[00:08:35.000 --> 00:08:37.000]  突然間有一天
[00:08:37.000 --> 00:08:39.000]  那個小男孩突然之間
[00:08:39.000 --> 00:08:41.000]  我們崇拜結束
[00:08:41.000 --> 00:08:42.000]  大人崇拜結束
[00:08:42.000 --> 00:08:45.000]  小孩子從主日學回來之後
[00:08:45.000 --> 00:08:48.000]  當我們大型的崇拜結束了
[00:08:48.000 --> 00:08:50.000]  小孩子從主日學回來的時候
[00:08:50.000 --> 00:08:53.000]  這個小男孩就拉著他自己的父母親
[00:08:53.000 --> 00:08:55.000]  就說了這麼一句話
[00:08:55.000 --> 00:08:56.000]  那個男孩子
[00:08:56.000 --> 00:08:58.000]  那個小孩子拉著他的父母
[00:08:58.000 --> 00:09:00.000]  就說了這麼一句話
[00:09:00.000 --> 00:09:03.000]  我當時還記得他說話的語氣
[00:09:03.000 --> 00:09:06.000]  我還記得他當時說話的語氣是怎樣的
[00:09:06.000 --> 00:09:08.000]  他說我不要做好人
[00:09:08.000 --> 00:09:09.000]  他說我不做好人
[00:09:09.000 --> 00:09:10.000]  我要做壞人
[00:09:10.000 --> 00:09:11.000]  我要做壞人
[00:09:11.000 --> 00:09:13.000]  五六歲的小朋友說的
[00:09:13.000 --> 00:09:14.000]  五六歲的小孩子說的
[00:09:14.000 --> 00:09:16.000]  童言無忌
[00:09:16.000 --> 00:09:21.000]  所以我馬上就非常奇怪
[00:09:21.000 --> 00:09:23.000]  馬上就去問你為什麼這麼說
[00:09:23.000 --> 00:09:24.000]  我當時很奇怪
[00:09:24.000 --> 00:09:25.000]  我就馬上問他
[00:09:25.000 --> 00:09:27.000]  為什麼你會這樣說呢
[00:09:27.000 --> 00:09:29.000]  當他小孩子他說不清楚
[00:09:29.000 --> 00:09:30.000]  小孩子當然說不清楚
[00:09:30.000 --> 00:09:31.000]  後來他父母親
[00:09:31.000 --> 00:09:33.000]  我去探訪他們的時候
[00:09:33.000 --> 00:09:35.000]  他父母親就告訴我
[00:09:35.000 --> 00:09:37.000]  後來我去探訪他們的時候
[00:09:37.000 --> 00:09:39.000]  他的父母就告訴我
[00:09:39.000 --> 00:09:43.000]  原來這個小朋友有一點點的自閉症
[00:09:43.000 --> 00:09:47.000]  原來這個小朋友有一點點的自閉症
[00:09:47.000 --> 00:09:48.000]  所以在國內的時候
[00:09:48.000 --> 00:09:49.000]  不管到哪裡
[00:09:49.000 --> 00:09:50.000]  學校還是到哪裡
[00:09:50.000 --> 00:09:52.000]  都被別的小朋友欺負
[00:09:52.000 --> 00:09:54.000]  所以在國內的時候
[00:09:54.000 --> 00:09:56.000]  他不論去到哪個地方
[00:09:56.000 --> 00:09:57.000]  學校在家裡
[00:09:57.000 --> 00:09:59.000]  去到哪個地方都會被人欺負
[00:09:59.000 --> 00:10:01.000]  所以這個小男孩
[00:10:01.000 --> 00:10:04.000]  他就從小形成了一個概念
[00:10:04.000 --> 00:10:05.000]  所以這個男孩
[00:10:05.000 --> 00:10:08.000]  他從小就有一個這樣的想法
[00:10:08.000 --> 00:10:10.000]  因為做好人會被人欺負
[00:10:10.000 --> 00:10:13.000]  做好人會被人欺負
[00:10:13.000 --> 00:10:15.000]  做壞人反而不會被人欺負
[00:10:15.000 --> 00:10:18.000]  做壞人反而不會被人欺負
[00:10:18.000 --> 00:10:20.000]  那麼他為什麼
[00:10:20.000 --> 00:10:23.000]  他在那天突然說他要做壞人呢
[00:10:23.000 --> 00:10:25.000]  但是為什麼他突然間會說
[00:10:25.000 --> 00:10:26.000]  他要做壞人呢
[00:10:26.000 --> 00:10:28.000]  原來那天的兒童主論學的老師
[00:10:28.000 --> 00:10:30.000]  就是用詩篇的第一篇
[00:10:30.000 --> 00:10:31.000]  來教導小朋友
[00:10:31.000 --> 00:10:33.000]  原來那天的兒童主義學
[00:10:33.000 --> 00:10:36.000]  那個先生就是用詩篇的第一篇
[00:10:36.000 --> 00:10:37.000]  來教導這些小孩子
[00:10:37.000 --> 00:10:40.000]  老師教導他們要遠離惡人
[00:10:40.000 --> 00:10:43.000]  惡人還有罪人和邪脈人等等
[00:10:43.000 --> 00:10:46.000]  因為詩篇第一篇就教導他們
[00:10:46.000 --> 00:10:47.000]  要遠離惡人
[00:10:47.000 --> 00:10:49.000]  要遠離邪脈人
[00:10:49.000 --> 00:10:53.000]  相反的要做能神所喜悅的小天使
[00:10:53.000 --> 00:10:57.000]  相反他們應該做神所喜悅的小天使
[00:10:57.000 --> 00:10:59.000]  這個小男孩聽了之後
[00:10:59.000 --> 00:11:02.000]  非常非常地反應非常大
[00:11:02.000 --> 00:11:05.000]  這個小孩子聽了這句話之後
[00:11:05.000 --> 00:11:07.000]  就有一個很大的反應
[00:11:07.000 --> 00:11:10.000]  他雖然是最最討厭那些欺負他的人
[00:11:10.000 --> 00:11:12.000]  雖然他很討厭那些欺負他的人
[00:11:12.000 --> 00:11:15.000]  但是他還是覺得做好人沒有什麼好下場
[00:11:15.000 --> 00:11:17.000]  但是他仍然是覺得做好人
[00:11:17.000 --> 00:11:19.000]  不會有什麼好結果的
[00:11:19.000 --> 00:11:22.000]  我們不要覺得這小朋友說了一句
[00:11:22.000 --> 00:11:24.000]  非常可笑的話
[00:11:24.000 --> 00:11:26.000]  大家不要覺得這個小孩子說的
[00:11:26.000 --> 00:11:27.000]  是一句很可笑的話
[00:11:27.000 --> 00:11:30.000]  我們很多成年人心裡這麼想
[00:11:30.000 --> 00:11:31.000]  只是不敢這麼說
[00:11:31.000 --> 00:11:33.000]  其實我們很多人的心裡
[00:11:33.000 --> 00:11:35.000]  都是這麼想的
[00:11:35.000 --> 00:11:37.000]  不過你不敢說出來
[00:11:37.000 --> 00:11:38.000]  求主憐憫我們
[00:11:38.000 --> 00:11:40.000]  包括在教會裡也有人可能會這麼想
[00:11:40.000 --> 00:11:42.000]  求主憐憫我們
[00:11:42.000 --> 00:11:43.000]  可能教會裡面
[00:11:43.000 --> 00:11:45.000]  我們也有人心裡這麼想
[00:11:45.000 --> 00:11:47.000]  我們不是從小就聽到
[00:11:47.000 --> 00:11:49.000]  能善被人欺 善被人欺
[00:11:49.000 --> 00:11:51.000]  我們不是從小就聽過
[00:11:51.000 --> 00:11:54.000]  人善被人欺 馬善被人騎嗎
[00:11:54.000 --> 00:11:57.000]  所以做人不能太老實
[00:11:57.000 --> 00:11:59.000]  所以做人不要這麼老實
[00:11:59.000 --> 00:12:04.000]  相反你只有比人更凶 比人更狠
[00:12:04.000 --> 00:12:07.000]  所以你才不會被人欺負
[00:12:07.000 --> 00:12:08.000]  你要怎樣呢
[00:12:08.000 --> 00:12:11.000]  你要惡過人家 就狠過人家
[00:12:11.000 --> 00:12:14.000]  這樣懂得幫人鬥爭
[00:12:14.000 --> 00:12:15.000]  你就不會被人欺負
[00:12:15.000 --> 00:12:18.000]  所以以前我們在水滸傳裡面
[00:12:18.000 --> 00:12:20.000]  一首主題曲裡面有句話叫
[00:12:20.000 --> 00:12:22.000]  該出手時就出手
[00:12:22.000 --> 00:12:24.000]  以前水滸傳裡面有一句話
[00:12:24.000 --> 00:12:27.000]  你應該出手的時候就要出手
[00:12:27.000 --> 00:12:28.000]  當所有人怕你
[00:12:28.000 --> 00:12:29.000]  就沒有人欺負你
[00:12:29.000 --> 00:12:31.000]  如果所有人都怕了你
[00:12:31.000 --> 00:12:33.000]  就沒有人敢欺負你
[00:12:33.000 --> 00:12:35.000]  是不是 我們也看到很多的
[00:12:35.000 --> 00:12:37.000]  那些壞人 黑社會老大
[00:12:37.000 --> 00:12:39.000]  不是活得好好的嗎
[00:12:39.000 --> 00:12:40.000]  我們看到很多的壞人
[00:12:40.000 --> 00:12:42.000]  那些黑社會的大哥
[00:12:42.000 --> 00:12:43.000]  他們不是生活得很好嗎
[00:12:43.000 --> 00:12:45.000]  相反做好事的人
[00:12:45.000 --> 00:12:47.000]  可能死了也沒人記得 對吧
[00:12:47.000 --> 00:12:48.000]  相反那些做好事的人
[00:12:48.000 --> 00:12:50.000]  可能死了也沒人記得他
[00:12:50.000 --> 00:12:52.000]  但是聖經給我們看到
[00:12:52.000 --> 00:12:55.000]  一個完全不同的視野
[00:12:55.000 --> 00:12:57.000]  但是聖經給我們看到
[00:12:57.000 --> 00:12:59.000]  一個完全不同的光景
[00:12:59.000 --> 00:13:02.000]  或者說是事實的全部真相
[00:13:02.000 --> 00:13:03.000]  聖經給我們揭露了
[00:13:03.000 --> 00:13:05.000]  事實的全部真相
[00:13:05.000 --> 00:13:06.000]  我們往往會被
[00:13:06.000 --> 00:13:09.000]  這個部分的真相所迷惑
[00:13:09.000 --> 00:13:11.000]  我們很多時候會被
[00:13:11.000 --> 00:13:14.000]  一些部分的真相迷惑了我們
[00:13:14.000 --> 00:13:15.000]  聖經有這麼一句話
[00:13:15.000 --> 00:13:17.000]  按著定命人人都有一死
[00:13:17.000 --> 00:13:19.000]  死後且有審判
[00:13:19.000 --> 00:13:20.000]  在聖經裡面
[00:13:20.000 --> 00:13:21.000]  有一句這樣的話
[00:13:21.000 --> 00:13:23.000]  它說 按著定命
[00:13:23.000 --> 00:13:24.000]  人人都有一死
[00:13:24.000 --> 00:13:26.000]  死後且有審判
[00:13:26.000 --> 00:13:28.000]  我們以前
[00:13:28.000 --> 00:13:30.000]  信主以前聽到的一句話是
[00:13:30.000 --> 00:13:31.000]  人死了死了
[00:13:31.000 --> 00:13:32.000]  一死白了
[00:13:32.000 --> 00:13:33.000]  什麼都沒了 對吧
[00:13:33.000 --> 00:13:34.000]  在信主之前
[00:13:34.000 --> 00:13:35.000]  我們都聽過一句話
[00:13:35.000 --> 00:13:36.000]  說死了死了
[00:13:36.000 --> 00:13:38.000]  死了就一了百了
[00:13:38.000 --> 00:13:39.000]  但聖經去告訴我們
[00:13:39.000 --> 00:13:41.000]  死後且有審判
[00:13:41.000 --> 00:13:42.000]  但是聖經告訴我們
[00:13:42.000 --> 00:13:44.000]  死後且有審判
[00:13:44.000 --> 00:13:46.000]  這記載在哪裡
[00:13:46.000 --> 00:13:47.000]  這句話在哪裡
[00:13:47.000 --> 00:13:49.000]  希伯來書九章二十七節
[00:13:49.000 --> 00:13:50.000]  在希伯來書的
[00:13:50.000 --> 00:13:52.000]  第九章第二十七節
[00:13:52.000 --> 00:13:54.000]  我剛才在這裡也看到
[00:13:54.000 --> 00:13:58.000]  這個靈魂心聖
[00:13:58.000 --> 00:14:00.000]  當中也講到
[00:14:00.000 --> 00:14:02.000]  也是提到了主耶穌所講的
[00:14:02.000 --> 00:14:06.000]  財主與拉撒路的故事
[00:14:06.000 --> 00:14:08.000]  今天那個《目不寧心》裡面
[00:14:08.000 --> 00:14:09.000]  都講到一個故事
[00:14:09.000 --> 00:14:12.000]  就是財主和拉撒路的故事
[00:14:12.000 --> 00:14:14.000]  你可能不知道財主是誰
[00:14:14.000 --> 00:14:15.000]  也不用管他
[00:14:15.000 --> 00:14:17.000]  可能你都不知道財主是誰
[00:14:17.000 --> 00:14:19.000]  都不用理他
[00:14:19.000 --> 00:14:21.000]  這個財主在生前是
[00:14:21.000 --> 00:14:23.000]  貼貼醉生悶死
[00:14:23.000 --> 00:14:25.000]  這個財主在他有生之年
[00:14:25.000 --> 00:14:27.000]  是醉生夢死
[00:14:27.000 --> 00:14:29.000]  到了死後卻下到陰間之後
[00:14:29.000 --> 00:14:33.000]  又因為受苦就追悔莫及
[00:14:33.000 --> 00:14:34.000]  當他死了之後
[00:14:34.000 --> 00:14:35.000]  落到陰間
[00:14:35.000 --> 00:14:37.000]  他就受了很多痛苦
[00:14:37.000 --> 00:14:39.000]  他就很後悔
[00:14:39.000 --> 00:14:41.000]  所以他在絕望當中
[00:14:41.000 --> 00:14:43.000]  祈求亞伯拉罕
[00:14:43.000 --> 00:14:44.000]  所以他在絕望的時候
[00:14:44.000 --> 00:14:46.000]  祈求亞伯拉罕
[00:14:46.000 --> 00:14:48.000]  他說求你打發拉撒路
[00:14:48.000 --> 00:14:49.000]  到我父家去
[00:14:49.000 --> 00:14:51.000]  因為我還有五個兄弟
[00:14:51.000 --> 00:14:55.000]  免得他們也來到這痛苦的地方
[00:14:55.000 --> 00:14:57.000]  他說求你打發拉撒路
[00:14:57.000 --> 00:14:58.000]  到我父家去
[00:14:58.000 --> 00:15:01.000]  因為我還有五個兄弟
[00:15:01.000 --> 00:15:05.000]  免得他們也來到這痛苦的地方
[00:15:05.000 --> 00:15:08.000]  這個財主生前是根本也經歷
[00:15:08.000 --> 00:15:10.000]  沒有這個逃犯
[00:15:10.000 --> 00:15:13.000]  在這個財主有生的時候
[00:15:13.000 --> 00:15:15.000]  他根本就不會想到這些事
[00:15:15.000 --> 00:15:18.000]  現在他想起拉撒路
[00:15:18.000 --> 00:15:20.000]  現在他就想起拉撒路
[00:15:20.000 --> 00:15:23.000]  他身後是在亞伯拉罕的懷中
[00:15:23.000 --> 00:15:24.000]  因為死了之後
[00:15:24.000 --> 00:15:27.000]  亞伯拉罕是在亞伯拉罕的懷中
[00:15:27.000 --> 00:15:28.000]  但是那個時候
[00:15:28.000 --> 00:15:30.000]  他已經沒有辦法悔改了
[00:15:30.000 --> 00:15:32.000]  但是到了那個時候
[00:15:32.000 --> 00:15:34.000]  這個財主是沒有辦法悔改
[00:15:34.000 --> 00:15:36.000]  聖經裡告訴我們說
[00:15:36.000 --> 00:15:37.000]  聖經告訴我們
[00:15:37.000 --> 00:15:39.000]  沒有異象 明就放肆
[00:15:39.000 --> 00:15:42.000]  沒有異象 問就放肆
[00:15:42.000 --> 00:15:44.000]  這在真耶穌二十九章
[00:15:44.000 --> 00:15:45.000]  二十九章的十八節
[00:15:45.000 --> 00:15:47.000]  這是在真言的第二十九章十八節
[00:15:47.000 --> 00:15:50.000]  所以這裡講的異象就是什麼呢
[00:15:50.000 --> 00:15:52.000]  這裡講的異象是什麼呢
[00:15:52.000 --> 00:15:53.000]  不單是對未來
[00:15:53.000 --> 00:15:56.000]  也是對永恆事物的洞察
[00:15:56.000 --> 00:15:58.000]  不單只是對未來
[00:15:58.000 --> 00:15:59.000]  而且是對永恆事物
[00:15:59.000 --> 00:16:01.000]  你可以看得到
[00:16:01.000 --> 00:16:04.000]  如果一個人只看到生前的
[00:16:04.000 --> 00:16:05.000]  野前的
[00:16:05.000 --> 00:16:07.000]  或者只看到野下的
[00:16:07.000 --> 00:16:09.000]  今朝有酒今朝醉的話
[00:16:09.000 --> 00:16:11.000]  如果一個人你只看到今天
[00:16:11.000 --> 00:16:13.000]  看到現在是發生什麼事
[00:16:13.000 --> 00:16:16.000]  只想著今朝有酒今朝醉的話
[00:16:16.000 --> 00:16:18.000]  他不會對任何人負責
[00:16:18.000 --> 00:16:20.000]  他是不會對任何人負責
[00:16:20.000 --> 00:16:22.000]  甚至對自己也不會負責
[00:16:22.000 --> 00:16:24.000]  甚至對自己也不會負責
[00:16:24.000 --> 00:16:26.000]  所以這就叫明就放肆
[00:16:26.000 --> 00:16:29.000]  所以這個就叫做問就放肆
