
[00:00:00.000 --> 00:00:05.580]  我們今天來看看《忠於使命》這個題目
[00:05:20.000 --> 00:05:21.280]  第一大大家都知道是誰
[00:05:21.280 --> 00:05:22.620]  不是賣告白
[00:05:22.620 --> 00:05:26.780]  所以這個人很奇妙的就是
[00:05:26.780 --> 00:05:28.500]  他一直失敗
[00:05:28.500 --> 00:05:31.040]  直到六十多歲的時候
[00:05:31.040 --> 00:05:32.160]  六十歲左右
[00:05:32.160 --> 00:05:35.120]  他發明了一個秘密食譜
[00:05:35.120 --> 00:05:39.660]  於是他到處問人試吃
[00:05:39.660 --> 00:05:43.540]  叫人買這個食譜
[00:05:43.540 --> 00:05:46.240]  但是他記錄在他的自傳裡面
[00:05:46.240 --> 00:05:49.960]  記錄了他被拒絕了一千零九次
[00:05:49.960 --> 00:05:52.460]  超過一千次被拒絕
[00:05:52.460 --> 00:05:56.460]  最後有一間餐館就試一下
[00:05:56.460 --> 00:05:58.500]  結果人們很喜歡吃
[00:05:58.500 --> 00:06:03.000]  結果就買了他這個食譜
[00:06:03.000 --> 00:06:05.000]  到最後他自己開了
[00:06:05.000 --> 00:06:07.000]  KFC最後就買給人了
[00:06:07.000 --> 00:06:11.240]  他六十二歲的時候才開始出道
[00:06:11.240 --> 00:06:12.620]  六十二歲
[00:06:12.620 --> 00:06:15.160]  然後在他發跡之後
[00:06:15.160 --> 00:06:15.660]  很奇怪
[00:06:15.660 --> 00:06:18.500]  這個人發跡之後才信耶穌的
[00:06:18.500 --> 00:06:19.740]  他就信了耶穌
[00:06:19.740 --> 00:06:22.500]  七十歲受浸
[00:06:22.500 --> 00:06:24.360]  各位老人家
[00:06:24.360 --> 00:06:27.500]  七十歲這個才受浸
[00:06:27.500 --> 00:06:29.860]  六十多歲才出道
[00:06:29.860 --> 00:06:31.860]  當我見到他的事跡的時候
[00:06:31.860 --> 00:06:32.400]  我自己想
[00:06:32.400 --> 00:06:34.240]  我也六十多歲了
[00:06:34.240 --> 00:06:38.240]  我的使命還沒有完結
[00:06:38.240 --> 00:06:42.240]  這個使命就是耶穌叫我們的大使命
[00:06:42.240 --> 00:06:46.240]  無論你遇到多少失敗拒絕
[00:06:46.240 --> 00:06:48.740]  我們都面對這個大使命
[00:06:48.740 --> 00:06:52.240]  在我們一生裡面要繼續去實踐
[00:06:52.240 --> 00:06:56.240]  我不知道鄧小姐妹在面對大使命的時候
[00:06:56.240 --> 00:06:59.240]  你有沒有遇過拒絕
[00:06:59.240 --> 00:07:00.240]  被拒絕
[00:07:00.240 --> 00:07:02.240]  好像我年輕的時候
[00:07:02.240 --> 00:07:06.240]  我十六歲受浸
[00:07:06.240 --> 00:07:08.240]  被媽媽拒絕
[00:07:08.240 --> 00:07:10.240]  拒絕了很多年
[00:07:10.240 --> 00:07:12.240]  我們在美國讀書的時候寫信給她
[00:07:12.240 --> 00:07:13.240]  她都不理我
[00:07:13.240 --> 00:07:15.240]  坐下來一說耶穌
[00:07:15.240 --> 00:07:17.240]  她就走開
[00:07:17.240 --> 00:07:18.240]  不肯聽
[00:07:18.240 --> 00:07:20.240]  但最後是上帝的工作
[00:07:20.240 --> 00:07:22.240]  叫她遠化過來
[00:07:22.240 --> 00:07:25.240]  有些人也聽過她的見證
[00:07:25.240 --> 00:07:26.240]  有機會再說
[00:07:26.240 --> 00:07:28.240]  但今天我們說說
[00:07:28.240 --> 00:07:29.240]  在全福音裡面
[00:07:29.240 --> 00:07:33.240]  我們遇到拒絕的時候應該怎樣去面對
[00:07:33.240 --> 00:07:35.240]  或者人生裡面我們遇到拒絕的時候
[00:07:35.240 --> 00:07:37.240]  怎樣去面對
[00:07:37.240 --> 00:07:38.240]  第一件事
[00:07:38.240 --> 00:07:40.240]  耶穌在這段經文教導我們
[00:07:40.240 --> 00:07:44.240]  請鄧小姐妹接受現實
[00:07:44.240 --> 00:07:46.240]  我不讀這段經文
[00:07:46.240 --> 00:07:48.240]  第六章裡面
[00:07:48.240 --> 00:07:50.240]  耶穌在自己的家鄉
[00:07:50.240 --> 00:07:52.240]  在自己的家鄉裡去
[00:07:52.240 --> 00:07:54.240]  行異能
[00:07:54.240 --> 00:07:55.240]  治病
[00:07:55.240 --> 00:07:56.240]  趕鬼
[00:07:56.240 --> 00:07:59.240]  講福音
[00:07:59.240 --> 00:08:01.240]  但結果是怎樣呢
[00:08:01.240 --> 00:08:02.240]  結果就是
[00:08:02.240 --> 00:08:05.240]  他們就嫌棄她
[00:08:05.240 --> 00:08:07.240]  無論是什麼理由都好
[00:08:07.240 --> 00:08:10.240]  他們就嫌棄她
[00:08:10.240 --> 00:08:12.240]  特別聖經記載到
[00:08:12.240 --> 00:08:14.240]  耶穌
[00:08:14.240 --> 00:08:16.240]  祂是十分詫異
[00:08:16.240 --> 00:08:18.240]  因為祂都沒有期望
[00:08:18.240 --> 00:08:19.240]  作為一個道成肉身的人
[00:08:19.240 --> 00:08:20.240]  祂都沒有期望
[00:08:20.240 --> 00:08:22.240]  這班人其實認識我的
[00:08:22.240 --> 00:08:25.240]  在我們全福音的理念裡面
[00:08:25.240 --> 00:08:27.240]  我們建立了關係
[00:08:27.240 --> 00:08:28.240]  你認識我的時候
[00:08:28.240 --> 00:08:30.240]  我向你推銷某一樣物品
[00:08:30.240 --> 00:08:32.240]  或者一個信息
[00:08:32.240 --> 00:08:34.240]  應該你們會聽我說
[00:08:34.240 --> 00:08:36.240]  但他們反而是
[00:08:36.240 --> 00:08:38.240]  嫌棄她
[00:08:38.240 --> 00:08:40.240]  反而是令到耶穌
[00:08:40.240 --> 00:08:42.240]  很詫異
[00:08:42.240 --> 00:08:44.240]  其實很多時候
[00:08:44.240 --> 00:08:46.240]  真正令人痛苦的
[00:08:46.240 --> 00:08:48.240]  不是那件事件
[00:08:48.240 --> 00:08:49.240]  是你對那件事件
[00:08:49.240 --> 00:08:51.240]  未發生之前
[00:08:51.240 --> 00:08:53.240]  一些期望
[00:08:53.240 --> 00:08:55.240]  我們讀教育或者心理學
[00:08:55.240 --> 00:08:57.240]  就叫做期望落差
[00:08:57.240 --> 00:08:59.240]  一個落差
[00:08:59.240 --> 00:09:01.240]  一個期望的落差
[00:09:01.240 --> 00:09:05.240]  如果你期望一開車來
[00:09:05.240 --> 00:09:07.240]  就可以找到車位
[00:09:07.240 --> 00:09:09.240]  那你就很沮喪
[00:09:09.240 --> 00:09:11.240]  很痛苦
[00:09:11.240 --> 00:09:13.240]  我搞錯了
[00:09:13.240 --> 00:09:17.240]  教會為什麼沒有車位給我
[00:09:17.240 --> 00:09:19.240]  如果你有這樣的期望的時候
[00:09:19.240 --> 00:09:21.240]  你就有期望的落差
[00:09:21.240 --> 00:09:23.240]  特別我們對家人
[00:09:23.240 --> 00:09:24.240]  父母
[00:09:24.240 --> 00:09:26.240]  為什麼父母不相信主
[00:09:26.240 --> 00:09:28.240]  我們這麼難過
[00:09:28.240 --> 00:09:31.240]  或者我們的配偶
[00:09:31.240 --> 00:09:33.240]  配偶大家都相信主
[00:09:33.240 --> 00:09:35.240]  但其中一個很冷淡
[00:09:35.240 --> 00:09:38.240]  我們就很沮喪
[00:09:38.240 --> 00:09:40.240]  或者在家裡發生一些事
[00:09:40.240 --> 00:09:42.240]  不一定是信仰
[00:09:42.240 --> 00:09:44.240]  我們有個期望在對方
[00:09:44.240 --> 00:09:45.240]  如果你是陌生人
[00:09:45.240 --> 00:09:47.240]  期望是什麼呢
[00:09:47.240 --> 00:09:51.240]  一個人對你講一句話
[00:09:51.240 --> 00:09:52.240]  或者做某一件事
[00:09:52.240 --> 00:09:54.240]  或者不做某一件事
[00:09:54.240 --> 00:09:56.240]  你沒有期望的時候
[00:09:56.240 --> 00:09:58.240]  你不會覺得不開心
[00:09:58.240 --> 00:10:00.240]  但你回到家裡
[00:10:00.240 --> 00:10:02.240]  想著回來老公會煮飯給你
[00:10:02.240 --> 00:10:04.240]  老婆會煮飯給你
[00:10:04.240 --> 00:10:06.240]  你自己回到家裡是沒有的
[00:10:06.240 --> 00:10:08.240]  你有期望
[00:10:08.240 --> 00:10:09.240]  你就會有失望
[00:10:09.240 --> 00:10:12.240]  有失望就不開心
[00:10:12.240 --> 00:10:13.240]  就會痛苦
[00:10:13.240 --> 00:10:15.240]  感覺到被拒絕
[00:10:15.240 --> 00:10:17.240]  街邊成千百萬的人
[00:10:17.240 --> 00:10:18.240]  個個都不煮飯給你吃
[00:10:18.240 --> 00:10:20.240]  為什麼你不會痛苦呢
[00:10:20.240 --> 00:10:22.240]  因為你對那個人有期望
[00:10:22.240 --> 00:10:23.240]  所以有些人就說
[00:10:23.240 --> 00:10:24.240]  不要有期望就行了
[00:10:24.240 --> 00:10:26.240]  但如果人生沒有期望
[00:10:26.240 --> 00:10:27.240]  就很痛苦
[00:10:27.240 --> 00:10:30.240]  所以有一些心理學家
[00:10:30.240 --> 00:10:32.240]  或者輔導學家
[00:10:32.240 --> 00:10:34.240]  CPT就很出名
[00:10:34.240 --> 00:10:35.240]  我不講CPT了
[00:10:35.240 --> 00:10:37.240]  Cognitive Behavior Therapy
[00:10:37.240 --> 00:10:40.240]  認知行為治療法
[00:10:40.240 --> 00:10:43.240]  人生當被拒絕的時候
[00:10:43.240 --> 00:10:49.240]  通常都會有這三個錯誤的人格扭曲
[00:10:49.240 --> 00:10:51.240]  Aaron Beck就很出名
[00:10:51.240 --> 00:10:52.240]  已經死了
[00:10:52.240 --> 00:10:56.240]  他做過很多心理治療
[00:10:56.240 --> 00:10:58.240]  發現很多人
[00:10:58.240 --> 00:11:00.240]  是經歷這三樣東西的
[00:11:00.240 --> 00:11:02.240]  如果是被拒絕的
[00:11:02.240 --> 00:11:05.240]  第一就是自我觀
[00:11:05.240 --> 00:11:08.240]  覺得自己沒有價值
[00:11:08.240 --> 00:11:09.240]  我沒用
[00:11:09.240 --> 00:11:10.240]  我廢柴
[00:11:10.240 --> 00:11:13.240]  Loser
[00:11:13.240 --> 00:11:17.240]  這個想追求的女孩
[00:11:17.240 --> 00:11:19.240]  拒絕了我
[00:11:19.240 --> 00:11:20.240]  沒有
[00:11:20.240 --> 00:11:23.240]  我不行了
[00:11:23.240 --> 00:11:25.240]  第二個就是世界觀
[00:11:25.240 --> 00:11:26.240]  世界觀就是
[00:11:26.240 --> 00:11:28.240]  沒有人再喜歡我
[00:11:28.240 --> 00:11:30.240]  沒有人要我
[00:11:30.240 --> 00:11:33.240]  I'm undesirable
[00:11:33.240 --> 00:11:37.240]  這個世界沒有女孩再喜歡我
[00:11:37.240 --> 00:11:38.240]  第三
[00:11:38.240 --> 00:11:39.240]  未來觀
[00:11:39.240 --> 00:11:41.240]  我什麼都做不到
[00:11:41.240 --> 00:11:43.240]  沒有前途
[00:11:43.240 --> 00:11:46.240]  我都是結不成婚
[00:11:46.240 --> 00:11:48.240]  都是手讀身算
[00:11:48.240 --> 00:11:50.240]  這幾樣東西
[00:11:50.240 --> 00:11:52.240]  在我們受拒絕的時候
[00:11:52.240 --> 00:11:54.240]  或者失敗的時候
[00:11:54.240 --> 00:11:57.240]  往往都會有這些觀念
[00:11:57.240 --> 00:12:00.240]  生意失敗也好
[00:12:00.240 --> 00:12:02.240]  讀書讀不到也好
[00:12:02.240 --> 00:12:06.240]  考不進自己心儀的學校也好
[00:12:06.240 --> 00:12:09.240]  可能也會有這樣的
[00:12:09.240 --> 00:12:12.240]  或者婚姻裡出現一些問題
[00:12:12.240 --> 00:12:14.240]  我們也會有這些扭曲
[00:12:14.240 --> 00:12:17.240]  CBT就幫我們去做一些therapy
[00:12:17.240 --> 00:12:20.240]  但我們今天不是說CBT
[00:12:20.240 --> 00:12:21.240]  而是說
[00:12:21.240 --> 00:12:23.240]  聖經裡面其實我們見到
[00:12:23.240 --> 00:12:25.240]  一些被拒絕的人
[00:12:25.240 --> 00:12:29.240]  他們一樣是面對這些經歷的
[00:12:29.240 --> 00:12:30.240]  你看看
[00:12:30.240 --> 00:12:31.240]  以利亞
[00:12:31.240 --> 00:12:34.240]  大家知道以利亞打敗巴力的先知
[00:12:34.240 --> 00:12:36.240]  他有一個期望
[00:12:36.240 --> 00:12:38.240]  那個期望就是
[00:12:38.240 --> 00:12:41.240]  耶西別和阿孝王會悔改
[00:12:41.240 --> 00:12:43.240]  因為我已經這麼厲害
[00:12:43.240 --> 00:12:46.240]  打敗了巴力的先知
[00:12:46.240 --> 00:12:48.240]  神有這麼多神蹟出來
[00:12:48.240 --> 00:12:50.240]  沒理由你們不悔改
[00:12:50.240 --> 00:12:52.240]  歸向耶和華
[00:12:52.240 --> 00:12:56.240]  但是耶西別竟然派人去追殺他
[00:12:56.240 --> 00:12:58.240]  所以他就很沮喪
[00:12:58.240 --> 00:12:59.240]  你看他講的話
[00:12:59.240 --> 00:13:00.240]  他自我觀就是
[00:13:00.240 --> 00:13:02.240]  我廢柴我沒用
[00:13:02.240 --> 00:13:05.240]  我不如我的列祖
[00:13:05.240 --> 00:13:07.240]  不是歸陽
[00:13:07.240 --> 00:13:08.240]  字打錯了
[00:13:08.240 --> 00:13:10.240]  我不如我的列祖
[00:13:10.240 --> 00:13:12.240]  如果你看他講的話
[00:13:12.240 --> 00:13:13.240]  我沒鬼用
[00:13:13.240 --> 00:13:15.240]  我不像我的先祖
[00:13:15.240 --> 00:13:17.240]  接著世界觀就是
[00:13:17.240 --> 00:13:18.240]  沒人再支持我
[00:13:18.240 --> 00:13:19.240]  沒人再
[00:13:19.240 --> 00:13:20.240]  我孤單
[00:13:20.240 --> 00:13:23.240]  全世界只剩下我一個人去侍奉耶和華
[00:13:23.240 --> 00:13:25.240]  現在大家聽到了
[00:13:25.240 --> 00:13:26.240]  未來觀
[00:13:26.240 --> 00:13:27.240]  打錯了
[00:13:27.240 --> 00:13:28.240]  我沒前途
[00:13:28.240 --> 00:13:29.240]  我沒未來
[00:13:29.240 --> 00:13:32.240]  接著他跟耶和華說
[00:13:32.240 --> 00:13:33.240]  罷了
[00:13:33.240 --> 00:13:35.240]  殺了我吧
[00:13:35.240 --> 00:13:36.240]  死了就算了
[00:13:36.240 --> 00:13:39.240]  因為覺得自己沒用
[00:13:39.240 --> 00:13:40.240]  現在你看
[00:13:40.240 --> 00:13:42.240]  撒姆爾也是
[00:13:42.240 --> 00:13:43.240]  現在撒姆爾
[00:13:43.240 --> 00:13:45.240]  你看就是
[00:13:45.240 --> 00:13:47.240]  他
[00:13:47.240 --> 00:13:48.240]  孤立了數羅王
[00:13:48.240 --> 00:13:50.240]  數羅王就
[00:13:50.240 --> 00:13:51.240]  違背上帝
[00:13:51.240 --> 00:13:53.240]  所以撒姆爾就
[00:13:53.240 --> 00:13:55.240]  在當中去
[00:13:55.240 --> 00:13:56.240]  因為他
[00:13:56.240 --> 00:13:59.240]  收藏了阿瑪利人
[00:13:59.240 --> 00:14:00.240]  說要殺了他們
[00:14:00.240 --> 00:14:02.240]  但是他找他們做苦工
[00:14:02.240 --> 00:14:04.240]  浪費了他們的生命
[00:14:04.240 --> 00:14:06.240]  所以撒姆爾就
[00:14:06.240 --> 00:14:08.240]  殺了那群阿瑪利人
[00:14:08.240 --> 00:14:10.240]  他就
[00:14:10.240 --> 00:14:12.240]  希望數羅王
[00:14:12.240 --> 00:14:14.240]  回轉歸向上帝
[00:14:14.240 --> 00:14:16.240]  但數羅王沒這樣做
[00:14:16.240 --> 00:14:18.240]  所以撒姆爾就很悲傷
[00:14:18.240 --> 00:14:19.240]  覺得自己沒什麼用
[00:14:19.240 --> 00:14:22.240]  做很多事都幫不了數羅王
[00:14:22.240 --> 00:14:24.240]  而且他覺得
[00:14:24.240 --> 00:14:26.240]  數羅王一定會殺他
[00:14:26.240 --> 00:14:28.240]  因為他阻礙了他發財
[00:14:28.240 --> 00:14:30.240]  更加前路不明
[00:14:30.240 --> 00:14:33.240]  於是他就極度的悲傷
[00:14:33.240 --> 00:14:34.240]  舉多一個例子
[00:14:34.240 --> 00:14:35.240]  其實聖經裡面
[00:14:35.240 --> 00:14:36.240]  很多這些例子
[00:14:36.240 --> 00:14:37.240]  你看看
[00:14:37.240 --> 00:14:39.240]  爾孟斯路上的那兩個門徒
[00:14:39.240 --> 00:14:40.240]  不知道是哪兩個
[00:14:40.240 --> 00:14:42.240]  可能是信主的人
[00:14:42.240 --> 00:14:43.240]  是不是自我觀念
[00:14:43.240 --> 00:14:45.240]  我們失敗了
[00:14:45.240 --> 00:14:47.240]  他們就站著
[00:14:47.240 --> 00:14:48.240]  帶著愁容
[00:14:48.240 --> 00:14:49.240]  為什麼愁容
[00:14:49.240 --> 00:14:52.240]  因為世界打敗了
[00:14:52.240 --> 00:14:54.240]  我們的彌賽亞
[00:14:54.240 --> 00:14:56.240]  將他釘在十字架上
[00:14:56.240 --> 00:14:59.240]  所以我們沒有未來
[00:14:59.240 --> 00:15:01.240]  因為我們未來已經滅絕了
[00:15:01.240 --> 00:15:03.240]  已經沒有盼望
[00:15:03.240 --> 00:15:06.240]  已經被釘死在十字架上
[00:15:06.240 --> 00:15:08.240]  當你看人生
[00:15:08.240 --> 00:15:10.240]  很多人都是經歷
[00:15:10.240 --> 00:15:12.240]  一個兩個三個
[00:15:12.240 --> 00:15:14.240]  這些被拒絕的
[00:15:14.240 --> 00:15:16.240]  這些扭曲的心態
[00:15:16.240 --> 00:15:18.240]  你看耶穌怎樣去面對
[00:15:18.240 --> 00:15:20.240]  幫人去面對這些事
[00:15:20.240 --> 00:15:22.240]  不是首先叫我們假設
[00:15:22.240 --> 00:15:23.240]  最差的
[00:15:23.240 --> 00:15:24.240]  有人說
[00:15:24.240 --> 00:15:26.240]  你就降低你的期望
[00:15:26.240 --> 00:15:28.240]  對你老公對你老婆對你父母
[00:15:28.240 --> 00:15:30.240]  降低期望就可以了
[00:15:30.240 --> 00:15:31.240]  不要期望什麼
[00:15:31.240 --> 00:15:33.240]  期望最低就算了
[00:15:33.240 --> 00:15:37.240]  不是耶穌否定
[00:15:37.240 --> 00:15:38.240]  我沒有受傷害
[00:15:38.240 --> 00:15:39.240]  我是基督徒
[00:15:39.240 --> 00:15:40.240]  我不會受傷害的
[00:15:40.240 --> 00:15:43.240]  而是他接受
[00:15:43.240 --> 00:15:45.240]  這是一個事實
[00:15:45.240 --> 00:15:46.240]  什麼事實
[00:15:46.240 --> 00:15:47.240]  我們看看聖經裡面
[00:15:47.240 --> 00:15:48.240]  耶穌怎樣說
[00:15:48.240 --> 00:15:50.240]  在末世裡面的時候
[00:15:50.240 --> 00:15:53.240]  有人要將你們陷在患難裡面
[00:15:53.240 --> 00:15:54.240]  要殺害你們
[00:15:54.240 --> 00:15:55.240]  又要為我的名
[00:15:55.240 --> 00:15:57.240]  被萬民恨惡
[00:15:57.240 --> 00:15:59.240]  當時很多人跌倒
[00:15:59.240 --> 00:16:00.240]  彼此陷落
[00:16:00.240 --> 00:16:02.240]  即是大家出賣大家
[00:16:02.240 --> 00:16:04.240]  彼此的恨惡
[00:16:04.240 --> 00:16:06.240]  接著在十五章裡面
[00:16:06.240 --> 00:16:07.240]  耶穌也這樣說
[00:16:07.240 --> 00:16:08.240]  他說
[00:16:08.240 --> 00:16:09.240]  西人恨你們
[00:16:09.240 --> 00:16:11.240]  是因為他們恨我
[00:16:11.240 --> 00:16:14.240]  他們不是單單憎恨你
[00:16:14.240 --> 00:16:16.240]  是因為憎恨我
[00:16:16.240 --> 00:16:18.240]  所以在福音裡面
[00:16:18.240 --> 00:16:19.240]  耶穌這樣說
[00:16:19.240 --> 00:16:20.240]  他們恨我的
[00:16:20.240 --> 00:16:21.240]  也恨我的父
[00:16:21.240 --> 00:16:24.240]  還有你們要為我的名
[00:16:24.240 --> 00:16:26.240]  被眾人去恨
[00:16:26.240 --> 00:16:29.240]  胡瑪利亞福音十章
[00:16:29.240 --> 00:16:31.240]  恨這個詞
[00:16:31.240 --> 00:16:33.240]  mecio這個詞
[00:16:33.240 --> 00:16:34.240]  或者mecio
[00:16:34.240 --> 00:16:35.240]  這個詞
[00:16:35.240 --> 00:16:38.240]  在希臘文原文裡面就是憎恨
[00:16:38.240 --> 00:16:40.240]  和你不喜歡
[00:16:40.240 --> 00:16:43.240]  或者討厭
[00:16:43.240 --> 00:16:45.240]  是更加重的一個詞
[00:16:45.240 --> 00:16:47.240]  要討厭
[00:16:47.240 --> 00:16:49.240]  你有沒有恨過人
[00:16:49.240 --> 00:16:50.240]  可能你要討厭一些人
[00:16:50.240 --> 00:16:51.240]  不喜歡一些人
[00:16:51.240 --> 00:16:53.240]  但你不是去到一個地步
[00:16:53.240 --> 00:16:54.240]  就是恨他
[00:16:54.240 --> 00:16:55.240]  而他死了
[00:16:55.240 --> 00:16:57.240]  就是恨他
