
[00:00:00.000 --> 00:00:06.860]  今天是進入聖餐的奧秘
[00:03:02.880 --> 00:03:05.880]  很多背後上帝的恩典
[00:03:05.880 --> 00:03:10.880]  而在過程中我不禁向上帝呈現
[00:03:10.880 --> 00:03:13.880]  很大的感謝
[00:03:13.880 --> 00:03:19.880]  今天我們會再進入聖餐爭議的下半段
[00:03:19.880 --> 00:03:21.880]  進入聖餐的奧秘
[00:03:21.880 --> 00:03:24.880]  當然我們要重溫當日有兩點
[00:03:24.880 --> 00:03:27.880]  我昨天也問了幾個頂節目
[00:03:27.880 --> 00:03:28.880]  你記不記得月頭說
[00:03:28.880 --> 00:03:30.880]  大部分都不太記得
[00:03:30.880 --> 00:03:31.880]  記得一點點
[00:03:31.880 --> 00:03:32.880]  我老婆也記得
[00:03:32.880 --> 00:03:36.880]  不知道是不是她特別記得我說的話
[00:03:36.880 --> 00:03:37.880]  也是的
[00:03:37.880 --> 00:03:44.880]  很重要這個聖餐在哥林多前書十一章
[00:03:44.880 --> 00:03:47.880]  有三個很重要的事告訴我們
[00:03:47.880 --> 00:03:50.880]  頭兩個我很快很簡單重溫一下
[00:03:50.880 --> 00:03:51.880]  第一
[00:03:51.880 --> 00:03:54.880]  他說真的聖餐不是自己享用的
[00:03:54.880 --> 00:03:56.880]  不是遺來的
[00:03:56.880 --> 00:03:59.880]  不是自己的聚會這麼簡單
[00:03:59.880 --> 00:04:01.880]  他說是一個分享
[00:04:01.880 --> 00:04:02.880]  我們有一點重溫
[00:04:02.880 --> 00:04:04.880]  我們先讀這三節
[00:04:04.880 --> 00:04:06.880]  十七十八十九節
[00:04:06.880 --> 00:04:07.880]  預備起
[00:04:07.880 --> 00:04:09.880]  我現今吩咐你們的話
[00:04:09.880 --> 00:04:11.880]  不是稱讚你們
[00:04:11.880 --> 00:04:13.880]  因為你們聚會不是受益
[00:04:13.880 --> 00:04:15.880]  乃是招損
[00:04:15.880 --> 00:04:16.880]  第一
[00:04:16.880 --> 00:04:20.880]  我聽說你們聚會的時候彼此分門別類
[00:04:20.880 --> 00:04:23.880]  我有稍微的信者說
[00:04:23.880 --> 00:04:27.880]  在你們中間不免有分門結黨的事
[00:04:27.880 --> 00:04:30.880]  好叫那些有經驗的人顯明出來
[00:04:30.880 --> 00:04:32.880]  保羅一開始很清楚
[00:04:32.880 --> 00:04:33.880]  他就說出來
[00:04:33.880 --> 00:04:34.880]  很直接的
[00:04:34.880 --> 00:04:37.880]  保羅說我來不是稱讚你
[00:04:37.880 --> 00:04:39.880]  我告訴你
[00:04:39.880 --> 00:04:41.880]  你們的聚會不是受益
[00:04:41.880 --> 00:04:43.880]  英文是not for the better
[00:04:43.880 --> 00:04:46.880]  but for the worst
[00:04:46.880 --> 00:04:48.880]  即是你不聚比聚好
[00:04:48.880 --> 00:04:50.880]  你聚還差過不聚
[00:04:50.880 --> 00:04:51.880]  好厲害
[00:04:51.880 --> 00:04:52.880]  為什麼
[00:04:52.880 --> 00:04:53.880]  因為你們開始分門別類
[00:04:53.880 --> 00:04:54.880]  即是分裂了
[00:04:54.880 --> 00:04:57.880]  你們的聚會竟然產生分裂
[00:04:57.880 --> 00:04:58.880]  本來聚會是合一的
[00:04:58.880 --> 00:04:59.880]  是團契的
[00:04:59.880 --> 00:05:01.880]  為什麼呢
[00:05:01.880 --> 00:05:03.880]  我們繼續讀下去
[00:05:03.880 --> 00:05:05.880]  第20到22節
[00:05:05.880 --> 00:05:06.880]  繼續讀
[00:05:06.880 --> 00:05:07.880]  預備起
[00:05:07.880 --> 00:05:10.880]  你們聚會的時候算不得吃主的午晚餐
[00:05:10.880 --> 00:05:13.880]  因為吃的時候各人先吃自己的飯
[00:05:13.880 --> 00:05:16.880]  甚至這個飢餓哪個酒醉
[00:05:16.880 --> 00:05:19.880]  你們要吃喝難道沒有家嗎
[00:05:19.880 --> 00:05:22.880]  還是藐視神的教會
[00:05:22.880 --> 00:05:25.880]  叫那沒有的受攜呢
[00:05:25.880 --> 00:05:27.880]  我向你們可以怎樣說呢
[00:05:27.880 --> 00:05:30.880]  可因此稱讚你們嗎
[00:05:30.880 --> 00:05:32.880]  我不稱讚
[00:05:32.880 --> 00:05:33.880]  很直接的
[00:05:33.880 --> 00:05:35.880]  我可否因為這樣稱讚你們呢
[00:05:35.880 --> 00:05:37.880]  我不稱讚
[00:05:37.880 --> 00:05:41.880]  原因就是當時的聖餐
[00:05:41.880 --> 00:05:45.880]  是在一個外言裏面的
[00:05:45.880 --> 00:05:46.880]  我上次提過
[00:05:46.880 --> 00:05:49.880]  外言裏面說你們這樣吃不是吃主的晚餐
[00:05:49.880 --> 00:05:52.880]  因為有些人是比較富裕
[00:05:52.880 --> 00:05:55.880]  當時的外言是撲甩來的
[00:05:55.880 --> 00:05:57.880]  有些人富裕些拿多些東西
[00:05:57.880 --> 00:06:00.880]  他可能很早下班或者不用工作
[00:06:00.880 --> 00:06:01.880]  工餘工作休閒
[00:06:01.880 --> 00:06:05.880]  一早去到吃完東西喝醉了
[00:06:05.880 --> 00:06:07.880]  有些貧乏些的
[00:06:07.880 --> 00:06:09.880]  可能不是很多東西拿到來吃
[00:06:09.880 --> 00:06:11.880]  他工作要晚一點來到沒有東西吃
[00:06:11.880 --> 00:06:14.880]  這個就醉酒喝飽吃醉
[00:06:14.880 --> 00:06:16.880]  這個飢餓
[00:06:16.880 --> 00:06:19.880]  教會淪為一個社交活動
[00:06:19.880 --> 00:06:23.880]  他說這些令到那些沒得吃的羞愧
[00:06:23.880 --> 00:06:25.880]  這個等於什麼呢
[00:06:25.880 --> 00:06:27.880]  藐視教會
[00:06:27.880 --> 00:06:29.880]  很清楚
[00:06:29.880 --> 00:06:33.880]  他說這種的聚會不宜不好有
[00:06:33.880 --> 00:06:36.880]  這個是not for the better
[00:06:36.880 --> 00:06:38.880]  but for the worst
[00:06:38.880 --> 00:06:39.880]  不好的
[00:06:39.880 --> 00:06:40.880]  教會分裂
[00:06:40.880 --> 00:06:43.880]  這種的教會一點愛也沒有
[00:06:43.880 --> 00:06:46.880]  就是說如果隱身在我們的小組
[00:06:46.880 --> 00:06:48.880]  我們不可以來小組
[00:06:48.880 --> 00:06:49.880]  有些人比較貧乏
[00:06:49.880 --> 00:06:52.880]  不可以去到你的聚會
[00:06:52.880 --> 00:06:54.880]  就是說我們的小組裏面
[00:06:54.880 --> 00:06:57.880]  不需要隨雲食飯
[00:06:57.880 --> 00:06:59.880]  如果大家有好的工作沒問題
[00:06:59.880 --> 00:07:01.880]  不需要
[00:07:01.880 --> 00:07:02.880]  原因是
[00:07:02.880 --> 00:07:04.880]  如果大家吃茶餐廳沒問題
[00:07:04.880 --> 00:07:06.880]  隨雲30元50元
[00:07:06.880 --> 00:07:09.880]  但有些教會聚會如果有些特別的事項
[00:07:09.880 --> 00:07:12.880]  我們小組去豐富的吃東西
[00:07:12.880 --> 00:07:15.880]  你不要跟人家每人隨雲200元
[00:07:15.880 --> 00:07:16.880]  ok嗎
[00:07:16.880 --> 00:07:17.880]  他的意思是這樣
[00:07:17.880 --> 00:07:20.880]  可不可以他們給茶餐廳30元50元價
[00:07:20.880 --> 00:07:24.880]  其他的富裕的我知道很多組長在做
[00:07:24.880 --> 00:07:26.880]  很多小組都在做
[00:07:26.880 --> 00:07:28.880]  他們不單止分那200平均
[00:07:28.880 --> 00:07:30.880]  分了300
[00:07:30.880 --> 00:07:31.880]  400
[00:07:31.880 --> 00:07:34.880]  因為同一個原則
[00:07:34.880 --> 00:07:35.880]  為什麼
[00:07:35.880 --> 00:07:36.880]  因為如果你不敢做
[00:07:36.880 --> 00:07:38.880]  那些人不敢來
[00:07:38.880 --> 00:07:41.880]  不敢來就是去到剛才那個問題
[00:07:41.880 --> 00:07:43.880]  就是令他羞愧
[00:07:43.880 --> 00:07:45.880]  這個羞愧不是令到貧窮羞愧
[00:07:45.880 --> 00:07:47.880]  而是藐視神的教會
[00:07:47.880 --> 00:07:49.880]  即是藐視基督的真諦
[00:07:49.880 --> 00:07:51.880]  即是藐視耶穌
[00:07:51.880 --> 00:07:53.880]  我們教會都不停學習
[00:07:53.880 --> 00:07:56.880]  一定要分享
[00:07:56.880 --> 00:07:59.880]  我見到很多小組很有恩典去到經歷
[00:07:59.880 --> 00:08:01.880]  所以我好直接今日都講
[00:08:01.880 --> 00:08:05.880]  如果你的小組是這樣去經歷的話
[00:08:05.880 --> 00:08:08.880]  我們平時都是好
[00:08:08.880 --> 00:08:10.880]  接見的吃飯ok的小組
[00:08:10.880 --> 00:08:12.880]  但有聚會
[00:08:12.880 --> 00:08:13.880]  有特別事項
[00:08:13.880 --> 00:08:15.880]  有組長特別生日等等
[00:08:15.880 --> 00:08:16.880]  要夾特別的東西
[00:08:16.880 --> 00:08:19.880]  請你小小心心
[00:08:19.880 --> 00:08:21.880]  去到用回聖經的原則
[00:08:21.880 --> 00:08:23.880]  不單止這樣
[00:08:23.880 --> 00:08:26.880]  我們都好多去探訪
[00:08:26.880 --> 00:08:29.880]  昨天我一出街
[00:08:29.880 --> 00:08:31.880]  早上十點
[00:08:31.880 --> 00:08:33.880]  我見到我女兒已經出門口
[00:08:33.880 --> 00:08:35.880]  我女兒今年考公開試
[00:08:35.880 --> 00:08:37.880]  要考五科
[00:08:37.880 --> 00:08:39.880]  星期六一早就出街
[00:08:39.880 --> 00:08:41.880]  我就問你去哪
[00:08:41.880 --> 00:08:43.880]  梁牧師約了我
[00:08:43.880 --> 00:08:45.880]  梁牧師約了我
[00:08:45.880 --> 00:08:48.880]  去哪 去探訪
[00:08:48.880 --> 00:08:50.880]  下午回不回家吃飯
[00:08:50.880 --> 00:08:52.880]  梁牧師約了我
[00:08:52.880 --> 00:08:54.880]  因為我今天要帶組
[00:08:54.880 --> 00:08:56.880]  下午回不回家吃飯
[00:08:56.880 --> 00:09:00.880]  梁牧師約了我去門裡
[00:09:00.880 --> 00:09:02.880]  我就跟女兒說
[00:09:02.880 --> 00:09:04.880]  好吧
[00:09:04.880 --> 00:09:06.880]  我都跟梁牧師說
[00:09:06.880 --> 00:09:08.880]  我女兒很勤力讀書
[00:09:08.880 --> 00:09:10.880]  不過
[00:09:10.880 --> 00:09:12.880]  神的事都要做
[00:09:12.880 --> 00:09:14.880]  Amen
[00:09:14.880 --> 00:09:15.880]  好開心
[00:09:15.880 --> 00:09:16.880]  昨晚回來
[00:09:16.880 --> 00:09:17.880]  她跟我說
[00:09:17.880 --> 00:09:18.880]  走去我的房間
[00:09:18.880 --> 00:09:20.880]  談了很久
[00:09:20.880 --> 00:09:21.880]  昨天去探訪
[00:09:21.880 --> 00:09:22.880]  去到十一點
[00:09:22.880 --> 00:09:24.880]  要行七層樓
[00:09:24.880 --> 00:09:26.880]  行到上去
[00:09:26.880 --> 00:09:28.880]  梁牧師就快死了
[00:09:28.880 --> 00:09:34.880]  跟著又要下來
[00:09:34.880 --> 00:09:36.880]  跟著他們去到很開心
[00:09:36.880 --> 00:09:38.880]  又見到Joyce小妹
[00:09:38.880 --> 00:09:40.880]  去探訪的時候
[00:09:40.880 --> 00:09:41.880]  很細心
[00:09:41.880 --> 00:09:43.880]  見到家庭有個小朋友一年班
[00:09:43.880 --> 00:09:45.880]  他們會彈琴
[00:09:45.880 --> 00:09:47.880]  學了兩個月琴
[00:09:47.880 --> 00:09:48.880]  彈給他們聽
[00:09:48.880 --> 00:09:49.880]  見到很多筆
[00:09:49.880 --> 00:09:50.880]  又沒有筆袋
[00:09:50.880 --> 00:09:51.880]  下次再探訪
[00:09:51.880 --> 00:09:53.880]  一起夾錢買筆袋
[00:09:53.880 --> 00:09:54.880]  我就跟梁牧師說
[00:09:54.880 --> 00:09:55.880]  你記住
[00:09:55.880 --> 00:09:56.880]  是夾錢
[00:09:56.880 --> 00:09:58.880]  要小朋友都育童
[00:09:58.880 --> 00:10:01.880]  但我女兒就完全很興奮
[00:10:01.880 --> 00:10:02.880]  她說的時候
[00:10:02.880 --> 00:10:03.880]  我覺得很感動
[00:10:03.880 --> 00:10:05.880]  不單止我們十多年前
[00:10:05.880 --> 00:10:07.880]  我們一班比較成熟的
[00:10:07.880 --> 00:10:09.880]  熟齡前輩
[00:10:09.880 --> 00:10:11.880]  就先去探訪
[00:10:11.880 --> 00:10:13.880]  但是今天已經不同了
[00:10:13.880 --> 00:10:15.880]  一代一代已經出去了
[00:10:15.880 --> 00:10:16.880]  已經經歷
[00:10:16.880 --> 00:10:18.880]  五點鐘再探訪另一代
[00:10:18.880 --> 00:10:20.880]  就上去跟Jimmy等等
[00:10:20.880 --> 00:10:22.880]  去到他們很歡迎
[00:10:22.880 --> 00:10:24.880]  我覺得是這樣
[00:10:24.880 --> 00:10:26.880]  當我們拿著月餅
[00:10:26.880 --> 00:10:28.880]  這次超市券
[00:10:28.880 --> 00:10:29.880]  口罩
[00:10:29.880 --> 00:10:30.880]  水果
[00:10:30.880 --> 00:10:31.880]  餐券
[00:10:31.880 --> 00:10:33.880]  我見到弟兄姊妹的愛
[00:10:33.880 --> 00:10:36.880]  我們知道教會的確很困難
[00:10:36.880 --> 00:10:38.880]  在疫情中
[00:10:38.880 --> 00:10:39.880]  不過如果大家知道
[00:10:39.880 --> 00:10:41.880]  我們知道我們年頭已經決定了
[00:10:41.880 --> 00:10:42.880]  同執事會
[00:10:42.880 --> 00:10:43.880]  牧者
[00:10:43.880 --> 00:10:47.880]  不減我們外展的慈惠經費
[00:10:47.880 --> 00:10:49.880]  反而要雙倍
[00:10:49.880 --> 00:10:50.880]  原因是
[00:10:50.880 --> 00:10:53.880]  我們要跟他們一起經歷困難
[00:10:53.880 --> 00:10:54.880]  而我們見到很多弟兄姊妹
[00:10:54.880 --> 00:10:55.880]  不單止十一奉獻
[00:10:55.880 --> 00:10:57.880]  讓福音傳講
[00:10:57.880 --> 00:10:59.880]  很多拿著慰康券來
[00:10:59.880 --> 00:11:00.880]  你們去外展吧
[00:11:00.880 --> 00:11:03.880]  有些拿著餐券去外展吧
[00:11:03.880 --> 00:11:05.880]  我想告訴大家
[00:11:05.880 --> 00:11:08.880]  分享是必然的
[00:11:08.880 --> 00:11:11.880]  更加是我們信主在聖餐裏面
[00:11:11.880 --> 00:11:14.880]  一定要經歷那種關係
[00:11:14.880 --> 00:11:17.880]  不是我們有多餘才給
[00:11:17.880 --> 00:11:19.880]  就算我們很困難
[00:11:19.880 --> 00:11:20.880]  也要分享
[00:11:20.880 --> 00:11:21.880]  Amen
[00:11:21.880 --> 00:11:23.880]  我們給點掌聲主
[00:11:23.880 --> 00:11:25.880]  很感恩
[00:11:25.880 --> 00:11:28.880]  上帝的供應真是剛剛好
[00:11:28.880 --> 00:11:30.880]  每個月我們都剛剛好
[00:11:30.880 --> 00:11:33.880]  我們本來還說年頭要減人工
[00:11:33.880 --> 00:11:34.880]  還沒減
[00:11:34.880 --> 00:11:36.880]  不過不知道下個月要不要
[00:11:36.880 --> 00:11:38.880]  不過我們知道
[00:11:38.880 --> 00:11:40.880]  上帝是最好的
[00:11:40.880 --> 00:11:41.880]  Amen
[00:11:41.880 --> 00:11:42.880]  多給點掌聲主
[00:11:42.880 --> 00:11:44.880]  多給點掌聲弟兄姊妹
[00:11:44.880 --> 00:11:46.880]  第一個我們要記得
[00:11:46.880 --> 00:11:47.880]  重點是分享
[00:11:47.880 --> 00:11:48.880]  當然細節
[00:11:48.880 --> 00:11:50.880]  你聽回月頭
[00:11:50.880 --> 00:11:54.880]  第二點我們很想再重溫
[00:11:54.880 --> 00:11:58.880]  聖餐的真義是從主領受的意思
[00:11:58.880 --> 00:12:00.880]  不是人作出來的
[00:12:00.880 --> 00:12:03.880]  裏面的確充滿著奧秘
[00:12:03.880 --> 00:12:04.880]  我們一起讀
[00:12:04.880 --> 00:12:07.880]  二十三、二十四、二十五、二十六節
[00:12:07.880 --> 00:12:08.880]  一起讀
[00:12:08.880 --> 00:12:09.880]  預備起
[00:12:09.880 --> 00:12:11.880]  今日傳給你們的
[00:12:11.880 --> 00:12:13.880]  願是從主領受的
[00:12:13.880 --> 00:12:16.880]  就是主耶穌被賣的那一夜
[00:12:16.880 --> 00:12:18.880]  拿起餅來
[00:12:18.880 --> 00:12:20.880]  祝謝了就抹開
[00:12:20.880 --> 00:12:24.880]  說這是我的身體為你們捨的
[00:12:24.880 --> 00:12:26.880]  你們應當如此行
[00:12:26.880 --> 00:12:28.880]  為的是紀念我
[00:12:28.880 --> 00:12:31.880]  飯後也照樣拿起杯來
[00:12:31.880 --> 00:12:35.880]  說這杯是用我的血所納的新藥
[00:12:35.880 --> 00:12:39.880]  你們每逢喝的時候要如此行
[00:12:39.880 --> 00:12:41.880]  為的是紀念我
[00:12:41.880 --> 00:12:43.880]  你們每逢吃這餅
[00:12:43.880 --> 00:12:44.880]  喝這杯
[00:12:44.880 --> 00:12:46.880]  是表明主的死
[00:12:46.880 --> 00:12:49.880]  直等到他來
[00:12:49.880 --> 00:12:50.880]  很重要
[00:12:50.880 --> 00:12:51.880]  剛才我說
[00:12:51.880 --> 00:12:52.880]  重點是從主領受
[00:12:52.880 --> 00:12:54.880]  不是人作的
[00:12:54.880 --> 00:12:57.880]  當然我不會逐句說回上次的細則
[00:12:57.880 --> 00:12:58.880]  但很重要
[00:12:58.880 --> 00:12:59.880]  你可以聽回
[00:12:59.880 --> 00:13:03.880]  但有幾件事我想再特別提一提
[00:13:03.880 --> 00:13:06.880]  就是這餅充滿力量
[00:13:06.880 --> 00:13:07.880]  因為祂祝謝
[00:13:07.880 --> 00:13:10.880]  就是五餅如同一句說話
[00:13:10.880 --> 00:13:12.880]  令到餅一路抹開
[00:13:12.880 --> 00:13:14.880]  餵飽五千人
[00:13:14.880 --> 00:13:16.880]  當我們領受這餅
[00:13:16.880 --> 00:13:17.880]  祝謝了
[00:13:17.880 --> 00:13:18.880]  抹開
[00:13:18.880 --> 00:13:20.880]  我們必定要相信
[00:13:20.880 --> 00:13:24.880]  我們正在經歷上帝的恩典和大能
[00:13:24.880 --> 00:13:28.880]  而祂說這是我的身體為誰捨
[00:13:28.880 --> 00:13:30.880]  你們捨
[00:13:30.880 --> 00:13:32.880]  不是為他們
[00:13:32.880 --> 00:13:38.880]  是為你們
[00:13:38.880 --> 00:13:40.880]  為你
[00:13:40.880 --> 00:13:42.880]  很重要的
[00:13:42.880 --> 00:13:45.880]  祂知道你是誰
[00:13:45.880 --> 00:13:46.880]  祂甚至知道
[00:13:46.880 --> 00:13:48.880]  當日祂死的時候
[00:13:48.880 --> 00:13:49.880]  上去十字架
[00:13:49.880 --> 00:13:52.880]  當時祂面對的是什麼群眾
[00:13:52.880 --> 00:13:54.880]  祂在為誰的門徒
[00:13:54.880 --> 00:13:56.880]  並且如果大家記得約翰福音
[00:13:56.880 --> 00:13:59.880]  祂的祈禱大祭司祈禱了十七章
[00:13:59.880 --> 00:14:01.880]  耶穌不單止為他的門徒祈禱
[00:14:01.880 --> 00:14:05.880]  還帶領未來的門徒祈禱
[00:14:05.880 --> 00:14:09.880]  而這個聖餐為你們捨
[00:14:09.880 --> 00:14:12.880]  祂是知道我們的
[00:14:12.880 --> 00:14:16.880]  而這個聖餐捨的憲制
[00:14:16.880 --> 00:14:19.880]  是必定要有對象
[00:14:19.880 --> 00:14:21.880]  如果對象沒有我們
[00:14:21.880 --> 00:14:24.880]  就並不完美
[00:14:24.880 --> 00:14:27.880]  這個上帝沒有我們
[00:14:27.880 --> 00:14:30.880]  就不是上帝了
[00:14:30.880 --> 00:14:33.880]  祂為了我們而做的事
[00:14:33.880 --> 00:14:34.880]  是很奇怪的
[00:14:34.880 --> 00:14:37.880]  而祂在說重複要做的
[00:14:37.880 --> 00:14:39.880]  如此行
[00:14:39.880 --> 00:14:41.880]  我們要記住這個如此行
[00:14:41.880 --> 00:14:43.880]  不單止一個餅一個杯
[00:14:43.880 --> 00:14:44.880]  是當我們這樣做
[00:14:44.880 --> 00:14:46.880]  這個杯舉起這個預約
[00:14:46.880 --> 00:14:49.880]  這個罪得赦悔改更新
[00:14:49.880 --> 00:14:50.880]  這是我身體
[00:14:50.880 --> 00:14:53.880]  耶穌就是臨在我每次吃聖餐
[00:14:53.880 --> 00:14:55.880]  我真的相信
[00:14:55.880 --> 00:14:57.880]  我昨天問我太太
[00:14:57.880 --> 00:14:59.880]  你吃聖餐的心是怎樣
[00:14:59.880 --> 00:15:01.880]  我太太說
[00:15:01.880 --> 00:15:05.880]  是經歷主的力量
[00:15:05.880 --> 00:15:07.880]  我真的經歷了
[00:15:07.880 --> 00:15:10.880]  這是一個施恩的途徑
[00:15:10.880 --> 00:15:12.880]  這個聖餐
[00:15:12.880 --> 00:15:13.880]  我不會說很長
[00:15:13.880 --> 00:15:15.880]  我們可以聽回
[00:15:15.880 --> 00:15:16.880]  是充滿感恩
[00:15:16.880 --> 00:15:19.880]  是天國和末世的福音
[00:15:19.880 --> 00:15:22.880]  是直等到他在來
[00:15:22.880 --> 00:15:25.880]  中間的日子不斷的經歷
[00:15:25.880 --> 00:15:29.880]  這個奧秘的臨在赦免憲制
[00:15:29.880 --> 00:15:31.880]  這個紀念同領
[00:15:31.880 --> 00:15:34.880]  是凝望主的
[00:15:34.880 --> 00:15:37.880]  這裡很想有一個小故事
[00:15:37.880 --> 00:15:41.880]  9月18日在報道會說過
[00:15:41.880 --> 00:15:46.880]  這次說一個全部版本
[00:15:46.880 --> 00:15:48.880]  一個父親就死了
[00:15:48.880 --> 00:15:49.880]  他的女兒
[00:15:49.880 --> 00:15:52.880]  他叫女兒你先創
[00:15:52.880 --> 00:15:56.880]  他給了一個很古舊的駝標
[00:15:56.880 --> 00:15:58.880]  在右手邊
[00:15:58.880 --> 00:16:00.880]  女兒一見到
[00:16:00.880 --> 00:16:03.880]  這麼古舊的駝標
[00:16:03.880 --> 00:16:04.880]  你給我
[00:16:04.880 --> 00:16:07.880]  他跟女兒說
[00:16:07.880 --> 00:16:10.880]  你拿去三個地方
[00:16:10.880 --> 00:16:13.880]  看看人們願意用多少錢買
[00:16:13.880 --> 00:16:14.880]  第一個就是你樓下
[00:16:14.880 --> 00:16:17.880]  我們常常去光顧的鐘錶店
[00:16:17.880 --> 00:16:19.880]  樓下鐘錶店問
[00:16:19.880 --> 00:16:21.880]  師父我賣這個錶給你
[00:16:21.880 --> 00:16:23.880]  你願意用多少錢買
[00:16:23.880 --> 00:16:24.880]  他看一看
[00:16:24.880 --> 00:16:26.880]  這個也很古舊
[00:16:26.880 --> 00:16:27.880]  沒有人要
[00:16:27.880 --> 00:16:28.880]  我店鋪也不要
[00:16:28.880 --> 00:16:30.880]  不過我見你們是老顧客
[00:16:30.880 --> 00:16:34.880]  我用300元買了它
[00:16:34.880 --> 00:16:36.880]  他就拿回家
[00:16:36.880 --> 00:16:38.880]  爸爸我要300元
[00:16:38.880 --> 00:16:40.880]  爸爸你去遠一點
[00:16:40.880 --> 00:16:42.880]  這個Pawn Shop
[00:16:42.880 --> 00:16:44.880]  這個當鋪
[00:16:44.880 --> 00:16:46.880]  當鋪比較懂事
[00:16:46.880 --> 00:16:47.880]  當鋪坐在那裡
[00:16:47.880 --> 00:16:49.880]  當然是戴著眼鏡
[00:16:49.880 --> 00:16:51.880]  頂著眼鏡
[00:16:51.880 --> 00:16:52.880]  夾著那些
[00:16:52.880 --> 00:16:54.880]  我都不太認識他
[00:16:54.880 --> 00:16:56.880]  不過好像很漂亮
[00:16:56.880 --> 00:16:58.880]  我給3000元
[00:16:58.880 --> 00:16:59.880]  他就拿回家
[00:16:59.880 --> 00:17:01.880]  爸爸3000元
[00:17:01.880 --> 00:17:02.880]  爸爸跟他說
[00:17:02.880 --> 00:17:04.880]  你這次去到那間
[00:17:04.880 --> 00:17:07.880]  很出名的古董鐘錶店
[00:17:07.880 --> 00:17:09.880]  你去到那裡給他看看
[00:17:09.880 --> 00:17:11.880]  於是他就要坐車
[00:17:11.880 --> 00:17:13.880]  要預約去到那裡
[00:17:13.880 --> 00:17:14.880]  一去到
