
[00:00:00.000 --> 00:00:04.000]  在兩三個星期前
[00:01:50.000 --> 00:01:52.000]  籠裏面的鳥
[00:01:52.000 --> 00:01:54.000]  和籠外面的鳥
[00:01:54.000 --> 00:01:58.000]  可以說是活在兩個不同的世界裏面
[00:01:58.000 --> 00:02:02.000]  一種鳥就要自己搵食
[00:02:02.000 --> 00:02:04.000]  一種鳥可以說
[00:02:04.000 --> 00:02:08.000]  在籠裏面寢食無憂
[00:02:08.000 --> 00:02:10.000]  完全不需要顧慮
[00:02:10.000 --> 00:02:12.000]  在今天我們所讀的經文裏面
[00:02:12.000 --> 00:02:15.000]  保羅同樣很類似的
[00:02:15.000 --> 00:02:19.000]  將兩種很完全不同的信仰取態
[00:02:19.000 --> 00:02:21.000]  和我們講解
[00:02:21.000 --> 00:02:23.000]  第一種的信仰取態就是說
[00:02:23.000 --> 00:02:25.000]  靠著自己
[00:02:25.000 --> 00:02:28.000]  就好像籠外面那兩種鳥
[00:02:28.000 --> 00:02:30.000]  要自己搵食
[00:02:30.000 --> 00:02:32.000]  但是在這段經文裏面
[00:02:32.000 --> 00:02:35.000]  保羅都很清楚告訴我們
[00:02:35.000 --> 00:02:37.000]  我們信耶穌的意思
[00:02:37.000 --> 00:02:42.000]  就是說我們不再需要靠自己
[00:02:42.000 --> 00:02:43.000]  我們看一看
[00:02:43.000 --> 00:02:46.000]  我們現在進入今天訊息的第一點
[00:02:46.000 --> 00:02:51.000]  在律法之下如同盧浮
[00:02:51.000 --> 00:02:52.000]  在四章的一節
[00:02:52.000 --> 00:02:56.000]  保羅就用了一個承受產業的例子
[00:02:56.000 --> 00:02:59.000]  的比喻來講解這個道理
[00:02:59.000 --> 00:03:00.000]  對於我們中國人來講
[00:03:00.000 --> 00:03:01.000]  我相信大家都很熟悉
[00:03:01.000 --> 00:03:02.000]  很清楚的
[00:03:02.000 --> 00:03:05.000]  當一個皇帝駕崩的時候
[00:03:05.000 --> 00:03:07.000]  如果他下面的兒子
[00:03:07.000 --> 00:03:08.000]  那些太子
[00:03:08.000 --> 00:03:11.000]  還未夠年齡登基的時候
[00:03:11.000 --> 00:03:14.000]  會有甚麼情況出現
[00:03:14.000 --> 00:03:19.000]  當然是相當多的權力鬥爭
[00:03:19.000 --> 00:03:23.000]  宦官有一黨 太監太后 皇親國戚
[00:03:23.000 --> 00:03:30.000]  每一黨都嘗試去控制皇位繼承人
[00:03:30.000 --> 00:03:32.000]  當他們能夠控制到
[00:03:32.000 --> 00:03:37.000]  所謂太子要承受皇位的人的時候
[00:03:37.000 --> 00:03:41.000]  他們就大權在手
[00:03:41.000 --> 00:03:45.000]  只要皇子 太子
[00:03:45.000 --> 00:03:48.000]  一日在這班人的掌管底下
[00:03:48.000 --> 00:03:52.000]  你可以說將來的皇帝
[00:03:52.000 --> 00:03:55.000]  就要聽這班人的說話
[00:03:55.000 --> 00:03:57.000]  用保羅的言語
[00:03:57.000 --> 00:04:02.000]  這個太子與盧浮沒甚麼分別
[00:04:02.000 --> 00:04:04.000]  當然保羅在這裡所講的
[00:04:04.000 --> 00:04:07.000]  並不是在講地上的承受產業
[00:04:07.000 --> 00:04:10.000]  或者是承受皇權
[00:04:10.000 --> 00:04:12.000]  保羅在這裡所講的是更加重要
[00:04:12.000 --> 00:04:16.000]  他所講的是天上的基業
[00:04:16.000 --> 00:04:19.000]  聖經就讓我們很清楚地告訴我們
[00:04:19.000 --> 00:04:24.000]  有舊約與新約的分別
[00:04:24.000 --> 00:04:27.000]  舊約是神藉著摩西
[00:04:27.000 --> 00:04:31.000]  在西乃曠野與以色列人建立的約
[00:04:31.000 --> 00:04:35.000]  所以在《創埃及記》的24章8節
[00:04:35.000 --> 00:04:40.000]  那裡說到摩西將血灑在百姓的身上
[00:04:40.000 --> 00:04:41.000]  然後跟百姓說
[00:04:41.000 --> 00:04:45.000]  這個就是納約的血
[00:04:45.000 --> 00:04:47.000]  去到新約的時候
[00:04:47.000 --> 00:04:53.000]  當主耶穌與門徒在如月節晚餐完結之後
[00:04:53.000 --> 00:04:54.000]  就納約
[00:04:54.000 --> 00:04:57.000]  當主耶穌舉起那個杯子的時候
[00:04:57.000 --> 00:04:59.000]  他就跟門徒說
[00:04:59.000 --> 00:05:01.000]  你們喝這個
[00:05:01.000 --> 00:05:05.000]  因為這是我納約的血
[00:05:05.000 --> 00:05:07.000]  看不看到舊約與新約之間
[00:05:07.000 --> 00:05:10.000]  兩個約神同人納約的時候
[00:05:10.000 --> 00:05:13.000]  都是通過血來納這個約的
[00:05:13.000 --> 00:05:16.000]  不過大家要很容易一點
[00:05:16.000 --> 00:05:17.000]  我們可以看得清楚的就是
[00:05:17.000 --> 00:05:20.000]  舊約裡面所用的血是動物的血
[00:05:20.000 --> 00:05:22.000]  到新約的時候是主耶穌的血
[00:05:22.000 --> 00:05:29.000]  很明顯動物的血與主耶穌的血不能相比
[00:05:29.000 --> 00:05:34.000]  因為我們在希伯來書的10章4到5節
[00:05:34.000 --> 00:05:36.000]  那裡讓我們看得很清楚
[00:05:36.000 --> 00:05:37.000]  希伯來書的作者說
[00:05:37.000 --> 00:05:45.000]  公牛與三羊的血斷不能除罪
[00:05:45.000 --> 00:05:47.000]  我們可能會問
[00:05:47.000 --> 00:05:53.000]  如果動物的血不能除去罪人的罪惡
[00:05:53.000 --> 00:05:57.000]  為什麼神仍然在他的律法裡面
[00:05:57.000 --> 00:05:59.000]  設立這個憲制的制度
[00:05:59.000 --> 00:06:05.000]  還期望百姓通過憲制來贖罪呢
[00:06:05.000 --> 00:06:07.000]  為什麼呢
[00:06:07.000 --> 00:06:10.000]  讓我們看看聖經怎麼說
[00:06:10.000 --> 00:06:15.000]  在《約翰福音》的1章17節
[00:06:15.000 --> 00:06:16.000]  那裡說
[00:06:16.000 --> 00:06:19.000]  「律法本是藉著摩西傳的
[00:06:19.000 --> 00:06:24.000]  而因典和真理卻是由耶穌基督來的」
[00:06:24.000 --> 00:06:29.000]  這裡指出了律法和主耶穌的救恩
[00:06:29.000 --> 00:06:31.000]  一個基本的事實
[00:06:31.000 --> 00:06:34.000]  在希伯來書的10章1節
[00:06:34.000 --> 00:06:40.000]  作者解釋了事實背後兩者之間的關係
[00:06:40.000 --> 00:06:41.000]  關係就是說
[00:06:41.000 --> 00:06:45.000]  律法是為將來美事的影移
[00:06:45.000 --> 00:06:48.000]  而將來美事就是指導主耶穌的救恩
[00:06:48.000 --> 00:06:49.000]  換言之
[00:06:49.000 --> 00:06:51.000]  律法的設立
[00:06:51.000 --> 00:06:56.000]  從來都不是為了除去罪人的罪惡
[00:06:56.000 --> 00:07:00.000]  以致人可以被神所接納
[00:07:00.000 --> 00:07:03.000]  律法從來都沒有這樣的功用或者意思
[00:07:03.000 --> 00:07:05.000]  律法的設立是要告訴人
[00:07:05.000 --> 00:07:08.000]  究竟神喜悅什麼
[00:07:08.000 --> 00:07:10.000]  不喜悅什麼
[00:07:10.000 --> 00:07:14.000]  以致人可以活在神的心意裡面
[00:07:14.000 --> 00:07:17.000]  所以對於以色列人來說
[00:07:17.000 --> 00:07:25.000]  律法是他們一切行為生活的標準和規範
[00:07:25.000 --> 00:07:29.000]  或者用保羅的言語
[00:07:29.000 --> 00:07:35.000]  律法是主耶穌未到之前的師父和管家
[00:07:35.000 --> 00:07:41.000]  神的子民就要按著神所賜的律法來生活
[00:07:41.000 --> 00:07:45.000]  所以從律法頒佈之後
[00:07:45.000 --> 00:07:48.000]  一直到主耶穌來之前這一段時間
[00:07:48.000 --> 00:07:50.000]  我們叫做律法時代
[00:07:50.000 --> 00:07:56.000]  而當人在律法時代底下被規管的時候
[00:07:56.000 --> 00:07:58.000]  用保羅的說話
[00:07:58.000 --> 00:08:01.000]  人就好像奴僕一樣
[00:08:01.000 --> 00:08:03.000]  我們可能會問
[00:08:03.000 --> 00:08:07.000]  究竟這個如象奴僕一般的狀態
[00:08:07.000 --> 00:08:09.000]  究竟維持多久
[00:08:09.000 --> 00:08:12.000]  我們看第二節
[00:08:12.000 --> 00:08:14.000]  我們看第二節的時候
[00:08:14.000 --> 00:08:20.000]  保羅就說直到所預定的時候來到
[00:08:20.000 --> 00:08:22.000]  這個預定的時候
[00:08:22.000 --> 00:08:23.000]  是誰預定的
[00:08:23.000 --> 00:08:25.000]  是父親所定的
[00:08:25.000 --> 00:08:31.000]  其實這個處境和今天可以說是一模一樣
[00:08:31.000 --> 00:08:33.000]  大家知不知道在澳洲
[00:08:33.000 --> 00:08:39.000]  在澳洲如果要承受父母所留下來的遺產
[00:08:39.000 --> 00:08:42.000]  是要多少歲才可以
[00:08:42.000 --> 00:08:44.000]  18歲
[00:08:44.000 --> 00:08:49.000]  又或者父母在遺囑裡面指定的某一個年歲
[00:08:49.000 --> 00:08:55.000]  到達之後他的兒女才能夠合法地承受遺產
[00:08:55.000 --> 00:08:58.000]  也就是說
[00:08:58.000 --> 00:09:02.000]  如果在父母去世之後
[00:09:02.000 --> 00:09:08.000]  而兒女也還沒達到所定下來的年齡的時候
[00:09:08.000 --> 00:09:12.000]  在法律上是需要一個遺產的執行者
[00:09:12.000 --> 00:09:14.000]  來暫時管理那些遺產
[00:09:14.000 --> 00:09:18.000]  直到兒女去到某一個指定的年齡
[00:09:18.000 --> 00:09:23.000]  然後才可以合法承受那個遺產
[00:09:23.000 --> 00:09:25.000]  在這裡說開又說
[00:09:25.000 --> 00:09:29.000]  如果大家在座還沒設立遺囑的話
[00:09:29.000 --> 00:09:30.000]  無論你是多大
[00:09:30.000 --> 00:09:32.000]  我這個年紀我都設立了
[00:09:32.000 --> 00:09:34.000]  因為我可以過去很多的
[00:09:34.000 --> 00:09:36.000]  給我看到的例子
[00:09:36.000 --> 00:09:40.000]  當父母忘記了設立遺囑的時候
[00:09:40.000 --> 00:09:41.000]  他的子女搞到很煩
[00:09:41.000 --> 00:09:43.000]  因為程序很煩
[00:09:43.000 --> 00:09:45.000]  又或者有些父母設立遺囑
[00:09:45.000 --> 00:09:51.000]  但是那個分遺產的分配不平均的時候
[00:09:51.000 --> 00:09:53.000]  我告訴大家千萬不要這樣做
[00:09:53.000 --> 00:09:56.000]  讓你的遺產平均分配給你的兒女
[00:09:56.000 --> 00:09:57.000]  或者你的孫子
[00:09:57.000 --> 00:09:58.000]  因為如果不是的話
[00:09:58.000 --> 00:10:02.000]  引致你的後代很多的紛爭
[00:10:02.000 --> 00:10:05.000]  很多的問題出現
[00:10:05.000 --> 00:10:07.000]  好了,回到經文
[00:10:07.000 --> 00:10:10.000]  保羅在這裡告訴我們
[00:10:10.000 --> 00:10:15.000]  當父親決定什麼時候
[00:10:15.000 --> 00:10:20.000]  這個兒女可以領受遺產的時候
[00:10:20.000 --> 00:10:24.000]  是地上的父親來決定日期
[00:10:24.000 --> 00:10:25.000]  好了,那你問
[00:10:25.000 --> 00:10:29.000]  那究竟天父上帝定了什麼時候
[00:10:29.000 --> 00:10:34.000]  我們才可以領受所謂神的產業呢?
[00:10:34.000 --> 00:10:36.000]  我們看第四節
[00:10:36.000 --> 00:10:40.000]  這裡說的是及至時候滿足
[00:10:40.000 --> 00:10:42.000]  就是說是有一段等待的時候
[00:10:42.000 --> 00:10:46.000]  而當這個等待的時候圓滿地結束之後
[00:10:46.000 --> 00:10:49.000]  神就會差遣他的兒子
[00:10:49.000 --> 00:10:50.000]  那就是說什麼?
[00:10:50.000 --> 00:10:52.000]  就是說神的兒子來到世上
[00:10:52.000 --> 00:10:55.000]  從來都不是一個偶然的事情
[00:10:55.000 --> 00:10:58.000]  從來都不是神看到有些事情搞不定
[00:10:58.000 --> 00:11:00.000]  馬上派兒子來搞定
[00:11:00.000 --> 00:11:01.000]  並不是這樣
[00:11:01.000 --> 00:11:05.000]  而是說神讓他的兒子來到這個世界上
[00:11:05.000 --> 00:11:07.000]  一直以來的計劃
[00:11:07.000 --> 00:11:08.000]  這個計劃就是說
[00:11:08.000 --> 00:11:12.000]  他的兒子將會為女子所生
[00:11:12.000 --> 00:11:14.000]  而且生在律法之下
[00:11:14.000 --> 00:11:21.000]  為的就是要將律法以下的人贖出來
[00:11:21.000 --> 00:11:23.000]  我想大家留意第五節
[00:11:23.000 --> 00:11:24.000]  保羅在這裡說
[00:11:24.000 --> 00:11:29.000]  要把律法以下的人贖出來
[00:11:29.000 --> 00:11:32.000]  我想大家認真思考這句話
[00:11:32.000 --> 00:11:35.000]  你覺得這句話有沒有什麼問題?
[00:11:35.000 --> 00:11:39.000]  聽下去會不會覺得很奇怪?
[00:11:39.000 --> 00:11:42.000]  聖經起碼不是告訴我們
[00:11:42.000 --> 00:11:46.000]  主耶穌的救恩是讓我們從什麼得到釋放?
[00:11:46.000 --> 00:11:49.000]  從罪終得到釋放
[00:11:49.000 --> 00:11:50.000]  是不是?
[00:11:50.000 --> 00:11:52.000]  為什麼保羅這裡說
[00:11:52.000 --> 00:11:57.000]  是從律法以下將我們贖出來呢?
[00:11:57.000 --> 00:11:59.000]  保羅這裡是不是告訴我們
[00:11:59.000 --> 00:12:03.000]  律法就是等於罪呢?
[00:12:03.000 --> 00:12:04.000]  是不是?
[00:12:04.000 --> 00:12:09.000]  我們看看保羅在其他的經卷怎麼說
[00:12:09.000 --> 00:12:12.000]  在《諾曼書》的七章七到九節
[00:12:12.000 --> 00:12:13.000]  保羅一直說的時候
[00:12:13.000 --> 00:12:16.000]  他說我們可說什麼呢?
[00:12:16.000 --> 00:12:18.000]  律法就是罪嗎?
[00:12:18.000 --> 00:12:19.000]  接著他自己說
[00:12:19.000 --> 00:12:22.000]  斷乎不是
[00:12:22.000 --> 00:12:25.000]  因為如果不是因為律法
[00:12:25.000 --> 00:12:27.000]  沒有一個人能夠知道什麼叫做罪
[00:12:27.000 --> 00:12:29.000]  但是當我們知道罪的時候
[00:12:29.000 --> 00:12:31.000]  罪就趁著這個機會
[00:12:31.000 --> 00:12:34.000]  藉著所有神所頒佈的誡命
[00:12:34.000 --> 00:12:37.000]  叫我們心裡面的貪心
[00:12:37.000 --> 00:12:40.000]  再一次被挑動出來
[00:12:40.000 --> 00:12:42.000]  所以沒有律法
[00:12:42.000 --> 00:12:44.000]  罪是死的
[00:12:44.000 --> 00:12:46.000]  但是誡命來到的時候
[00:12:46.000 --> 00:12:47.000]  罪又活了
[00:12:47.000 --> 00:12:48.000]  當罪活了的時候
[00:12:48.000 --> 00:12:51.000]  我們就死了
[00:12:51.000 --> 00:12:52.000]  換言之
[00:12:52.000 --> 00:12:58.000]  從來那個意願並不是讓人通過律法得救
[00:12:58.000 --> 00:13:01.000]  而是讓人知道什麼是罪
[00:13:01.000 --> 00:13:04.000]  以致人可以遠離罪惡
[00:13:04.000 --> 00:13:07.000]  但是撒旦卻是利用這個機會
[00:13:07.000 --> 00:13:09.000]  利用律法
[00:13:09.000 --> 00:13:15.000]  在人的心裡面給了人一個錯誤的盼望
[00:13:15.000 --> 00:13:17.000]  這個盼望是什麼?
[00:13:17.000 --> 00:13:19.000]  就是告訴我們
[00:13:19.000 --> 00:13:21.000]  只要你遵守這些律法
[00:13:21.000 --> 00:13:24.000]  你就可以得救了
[00:13:24.000 --> 00:13:26.000]  但是殊不知
[00:13:26.000 --> 00:13:30.000]  這條路從來都不是一條通往生命的路
[00:13:30.000 --> 00:13:35.000]  這條路永遠都是一條只能夠通往死亡的路
[00:13:35.000 --> 00:13:37.000]  為什麼?
[00:13:37.000 --> 00:13:39.000]  因為人
[00:13:39.000 --> 00:13:43.000]  沒有一個人能夠靠著自己的能力
[00:13:43.000 --> 00:13:46.000]  可以完全進行律法
[00:13:46.000 --> 00:13:48.000]  而神呢
[00:13:48.000 --> 00:13:55.000]  亦都知道沒有一個人能夠可以通過律法來得到救恩
[00:13:55.000 --> 00:13:57.000]  所以說
[00:13:57.000 --> 00:13:59.000]  律法的設立
[00:13:59.000 --> 00:14:05.000]  從來都不是讓人可以得逞為宜的途徑
[00:14:05.000 --> 00:14:09.000]  就好像一場足球賽
[00:14:09.000 --> 00:14:12.000]  我想大家都很喜歡看足球賽
[00:14:12.000 --> 00:14:15.000]  在球場上面有很多的球例
[00:14:15.000 --> 00:14:17.000]  有些什麼球例?
[00:14:17.000 --> 00:14:18.000]  我不是很熟悉
[00:14:18.000 --> 00:14:20.000]  但是起碼我知道
[00:14:20.000 --> 00:14:21.000]  你不可以用手
[00:14:21.000 --> 00:14:23.000]  你只可以用腳踢
[00:14:23.000 --> 00:14:24.000]  踢的時候你只是踢球而已
[00:14:24.000 --> 00:14:26.000]  你不要踢人
[00:14:26.000 --> 00:14:28.000]  踢的時候你都不可以起腳過高
[00:14:28.000 --> 00:14:30.000]  如果你犯了這些這麼基本的規例的時候
[00:14:30.000 --> 00:14:31.000]  你怎麼辦?
[00:14:31.000 --> 00:14:33.000]  首先黃牌
[00:14:33.000 --> 00:14:34.000]  接著呢
[00:14:34.000 --> 00:14:36.000]  再來的時候紅牌
[00:14:36.000 --> 00:14:38.000]  收到紅牌的時候怎麼辦?
[00:14:38.000 --> 00:14:41.000]  收到紅牌的時候就要出場
[00:14:41.000 --> 00:14:43.000]  但是大家有沒有想過
[00:14:43.000 --> 00:14:47.000]  球場上面的球例
[00:14:47.000 --> 00:14:49.000]  是告訴別人
[00:14:49.000 --> 00:14:51.000]  在什麼情況下你是犯規
[00:14:51.000 --> 00:14:53.000]  就會受到懲罰
[00:14:53.000 --> 00:14:56.000]  但是球場上面的球例
[00:14:56.000 --> 00:14:59.000]  從來不是為了要人
[00:14:59.000 --> 00:15:02.000]  要讓人贏那場比賽
[00:15:02.000 --> 00:15:03.000]  是不是?
[00:15:03.000 --> 00:15:04.000]  更加何況
[00:15:04.000 --> 00:15:06.000]  如果我們將救恩
[00:15:06.000 --> 00:15:13.000]  來比喻一個天上的足球球賽的時候
[00:15:13.000 --> 00:15:16.000]  如果真的有一個這樣的天上球賽
[00:15:16.000 --> 00:15:21.000]  恐怕我和你很早已經在球場上面
[00:15:21.000 --> 00:15:24.000]  收到紅牌被踢出局
[00:15:24.000 --> 00:15:25.000]  為什麼?
[00:15:25.000 --> 00:15:28.000]  因為我們每一個人都是犯罪的
[00:15:28.000 --> 00:15:33.000]  在這個天上的足球場上面
[00:15:33.000 --> 00:15:35.000]  一直打的時候
[00:15:35.000 --> 00:15:39.000]  只有一個人仍然可以在球場上面
[00:15:39.000 --> 00:15:43.000]  為救恩的天國足球賽比賽
[00:15:43.000 --> 00:15:45.000]  誰?
[00:15:45.000 --> 00:15:46.000]  主耶穌基督
[00:15:46.000 --> 00:15:49.000]  為什麼?
[00:15:49.000 --> 00:15:51.000]  因為整個世界
[00:15:51.000 --> 00:15:53.000]  世世代代
[00:15:53.000 --> 00:15:57.000]  只有一個人是完全沒有犯罪
[00:15:57.000 --> 00:15:59.000]  這個就是主耶穌基督
[00:15:59.000 --> 00:16:00.000]  你說
[00:16:00.000 --> 00:16:02.000]  球場上面只有一個人踢球
[00:16:02.000 --> 00:16:05.000]  怎麼贏這場比賽?
[00:16:05.000 --> 00:16:06.000]  怎麼樣?
[00:16:06.000 --> 00:16:09.000]  主耶穌憑什麼贏這場比賽?
[00:16:09.000 --> 00:16:13.000]  我們看看加拉太書的三章十三節
[00:16:13.000 --> 00:16:15.000]  這裡說到
[00:16:15.000 --> 00:16:19.000]  基督為我們成了救助
[00:16:19.000 --> 00:16:24.000]  就屬我們脫離律法的救助
[00:16:24.000 --> 00:16:25.000]  所以說
[00:16:25.000 --> 00:16:28.000]  律法並不是罪
[00:16:28.000 --> 00:16:31.000]  只不過人不能夠完全地進行律法
[00:16:31.000 --> 00:16:33.000]  所以因為這樣的緣故
[00:16:33.000 --> 00:16:34.000]  因為有律法
[00:16:34.000 --> 00:16:36.000]  而人又不可以完全進行律法
[00:16:36.000 --> 00:16:38.000]  所以就助臨到我們
[00:16:38.000 --> 00:16:41.000]  就好像剛才我們所說的足球賽的例子
[00:16:41.000 --> 00:16:44.000]  我們每一個人都會一早被淘汰
[00:16:44.000 --> 00:16:46.000]  因為我們每一個人都犯了規例
[00:16:46.000 --> 00:16:48.000]  但是唯一的分別
[00:16:48.000 --> 00:16:49.000]  唯一的不同就是說
[00:16:49.000 --> 00:16:50.000]  當在球場上面
[00:16:50.000 --> 00:16:52.000]  當我們犯錯的時候
[00:16:52.000 --> 00:16:53.000]  我們會怎樣?
[00:16:53.000 --> 00:16:55.000]  出場不能再踢
[00:16:55.000 --> 00:16:58.000]  但是在天國的足球場上面
[00:16:58.000 --> 00:17:00.000]  我們犯錯會怎樣?
[00:17:00.000 --> 00:17:02.000]  我們不是被踢離場
[00:17:02.000 --> 00:17:06.000]  我們是被踢離開永生神的同在
[00:17:06.000 --> 00:17:08.000]  我們不再能夠與神在一起
[00:17:08.000 --> 00:17:09.000]  這個我們會做什麼?
[00:17:09.000 --> 00:17:11.000]  永遠的死亡
[00:17:11.000 --> 00:17:13.000]  和神永遠的分離
[00:17:13.000 --> 00:17:16.000]  被踢出場
[00:17:16.000 --> 00:17:18.000]  這個就是天國足球賽
[00:17:18.000 --> 00:17:22.000]  和地上足球賽的分別
[00:17:22.000 --> 00:17:23.000]  但是感謝神
[00:17:23.000 --> 00:17:26.000]  因為主耶穌基督說
[00:17:26.000 --> 00:17:30.000]  我已經為世人成了就坐
[00:17:30.000 --> 00:17:31.000]  主耶穌說
[00:17:31.000 --> 00:17:33.000]  我已經為所有的罪
[00:17:33.000 --> 00:17:39.000]  負了罪惡應該帶來的終極代價
[00:17:39.000 --> 00:17:42.000]  所以也都由於這樣的原因
[00:17:42.000 --> 00:17:48.000]  罪不能夠再成為我和你的主人
[00:17:48.000 --> 00:17:51.000]  因為我們已經不再在律法之下
[00:17:51.000 --> 00:17:53.000]  乃在恩典之下
[00:17:53.000 --> 00:17:55.000]  所以聖經也都說
[00:17:55.000 --> 00:17:58.000]  律法的總結就是基督
[00:17:58.000 --> 00:18:00.000]  也都由於這樣的原因
[00:18:00.000 --> 00:18:02.000]  所有投靠基督的人
[00:18:02.000 --> 00:18:06.000]  我們都能夠在神面前得稱為義
[00:18:06.000 --> 00:18:09.000]  所以這裡說得很清楚
[00:18:09.000 --> 00:18:11.000]  也都由於這樣的原因
[00:18:11.000 --> 00:18:14.000]  主耶穌基督的受死
[00:18:14.000 --> 00:18:19.000]  也都結束了所謂的律法時代
[00:18:19.000 --> 00:18:24.000]  而開始了新約我們今天的恩典時代
[00:18:24.000 --> 00:18:26.000]  而更加重要的就是
[00:18:26.000 --> 00:18:29.000]  這個神的恩典不單單是
[00:18:29.000 --> 00:18:33.000]  將我們從律法裡面贖出來
[00:18:33.000 --> 00:18:35.000]  贖出來又怎麼樣呢?
[00:18:35.000 --> 00:18:37.000]  更加重要的是
[00:18:37.000 --> 00:18:42.000]  讓我們可以被神收納為祂的兒女
[00:18:42.000 --> 00:18:43.000]  靠著神
[00:18:43.000 --> 00:18:46.000]  我們成為神的後子
[00:18:46.000 --> 00:18:48.000]  後子的意思是什麼?
[00:18:48.000 --> 00:18:50.000]  就是說將來我們有一天
[00:18:50.000 --> 00:18:55.000]  會承受神為我們預備的產業
[00:18:55.000 --> 00:18:57.000]  大家這樣想一想
[00:18:57.000 --> 00:18:59.000]  我們發了白日夢一起
[00:18:59.000 --> 00:19:00.000]  有一天
[00:19:00.000 --> 00:19:02.000]  我們突然間收到一個律師的電話
[00:19:02.000 --> 00:19:06.000]  喂,你一個很有錢的遠房親戚
[00:19:06.000 --> 00:19:07.000]  現在過一世
[00:19:07.000 --> 00:19:09.000]  不過他留了一份遺囑給你
[00:19:09.000 --> 00:19:10.000]  咦,什麼遺囑來的?
[00:19:10.000 --> 00:19:12.000]  律師說,哦,不是很多
[00:19:12.000 --> 00:19:14.000]  在這個Eastwood
[00:19:14.000 --> 00:19:16.000]  有一間豪宅留了給你
[00:19:16.000 --> 00:19:19.000]  銀行會有幾百萬的存款
[00:19:19.000 --> 00:19:20.000]  也留了給你
[00:19:20.000 --> 00:19:22.000]  嘩,你聽到這個消息會怎麼樣?
[00:19:22.000 --> 00:19:24.000]  嘩,開心到不得了
[00:19:24.000 --> 00:19:25.000]  大家沒有什麼反應
[00:19:25.000 --> 00:19:28.000]  因為都知道不會發生的,是不是?
[00:19:28.000 --> 00:19:30.000]  但是大家想一想
[00:19:30.000 --> 00:19:31.000]  如果真的有這樣的事情發生
[00:19:31.000 --> 00:19:33.000]  你會有什麼反應?
[00:19:33.000 --> 00:19:35.000]  我都知道很多人
[00:19:35.000 --> 00:19:37.000]  領受了遺產之後
[00:19:37.000 --> 00:19:38.000]  怎麼樣?
[00:19:38.000 --> 00:19:40.000]  第一個時間都去買物業
[00:19:40.000 --> 00:19:41.000]  買股票
[00:19:41.000 --> 00:19:43.000]  去旅遊
[00:19:43.000 --> 00:19:46.000]  這些是很平常、很自然的事情
[00:19:46.000 --> 00:19:49.000]  因為我們有這麼豐富的遺產的時候
