
[00:00:00.000 --> 00:00:03.080]  今天剛剛說到約書亞最後一話
[00:01:10.800 --> 00:01:14.240]  亦都出現了更加的進步
[00:01:14.240 --> 00:01:18.920]  過去有些電影十年二十年前都在幻想城市
[00:01:18.920 --> 00:01:22.600]  是會有飛的車 有沒有看過這些電影
[00:01:22.600 --> 00:01:24.000]  有 是吧
[00:01:24.000 --> 00:01:26.200]  會飛的車其實已經發生了
[00:01:26.200 --> 00:01:28.120]  如果大家有留意新聞
[00:01:28.120 --> 00:01:32.160]  BMW 我不是說要賣廣告
[00:01:32.160 --> 00:01:34.840]  它已經一架車走著走著
[00:01:34.840 --> 00:01:36.880]  用幾分鐘就可以變成一架飛機
[00:01:36.880 --> 00:01:37.440]  很厲害
[00:01:37.440 --> 00:01:42.120]  未來世界可能我們是乘飛機回教會
[00:01:42.120 --> 00:01:46.760]  是不是要有停車 停機坪呢
[00:01:46.760 --> 00:01:49.640]  我不知道你有沒有想過世界未來會是怎樣
[00:01:49.640 --> 00:01:50.600]  又或者這樣說
[00:01:50.600 --> 00:01:55.680]  更加你有沒有想過你的家人未來會是怎樣
[00:01:55.680 --> 00:01:57.480]  他會不會是甚麼樣的生命
[00:01:57.480 --> 00:02:01.280]  或者他會不會跟從主
[00:02:01.280 --> 00:02:02.960]  就算在臨終的時候
[00:02:02.960 --> 00:02:05.600]  上次講到第一講的維賢
[00:02:05.600 --> 00:02:11.200]  他沒有重溫 沒有暢談自己的風光遺跡
[00:02:11.200 --> 00:02:13.000]  大家都記錄了都知道
[00:02:13.000 --> 00:02:17.920]  他也知道沒有再提自己懷念自己的貢獻
[00:02:17.920 --> 00:02:20.720]  他更加重要就是要提醒
[00:02:20.720 --> 00:02:22.560]  以色列民 他的人民
[00:02:22.560 --> 00:02:25.680]  誰為他爭戰是耶和華
[00:02:25.680 --> 00:02:29.280]  提醒他們不要跟不信的人參雜愚民
[00:02:29.280 --> 00:02:31.400]  因為好容易被同化
[00:02:31.400 --> 00:02:34.600]  他的價值觀混亂 被引誘
[00:02:34.600 --> 00:02:38.000]  他提醒他們要謹守遵行上帝
[00:02:38.000 --> 00:02:40.920]  透過摩西一切的律法
[00:02:40.920 --> 00:02:44.760]  去到第二講 亦是今天最後一講
[00:02:44.760 --> 00:02:51.560]  這個維賢就正正講到以色列民的未來
[00:02:51.560 --> 00:02:53.320]  在這個未來裏面
[00:02:53.320 --> 00:02:54.920]  如果我們問我們今天
[00:02:54.920 --> 00:02:56.320]  你想想如果你作為父母
[00:02:56.320 --> 00:02:57.160]  或者你不是父母
[00:02:57.160 --> 00:02:59.200]  你有很多屬靈的鷹鞋
[00:02:59.200 --> 00:03:00.560]  或者你有親人
[00:03:00.560 --> 00:03:03.840]  通常我們想起他們的未來會是甚麼
[00:03:03.840 --> 00:03:06.440]  一般來說都是想他讀書去甚麼學校
[00:03:06.440 --> 00:03:08.480]  現在香港讀書都很困難
[00:03:08.480 --> 00:03:11.000]  有不同的本地 有國際學校
[00:03:11.000 --> 00:03:12.160]  有難 有錢
[00:03:12.160 --> 00:03:14.560]  或者工作可否養活自己
[00:03:14.560 --> 00:03:15.760]  住屋是怎樣
[00:03:15.760 --> 00:03:17.200]  甚至國籍是怎樣
[00:03:17.200 --> 00:03:22.520]  怎樣有些人甚至為後人來準備
[00:03:22.520 --> 00:03:24.720]  剛剛看了一個笑話
[00:03:24.720 --> 00:03:26.000]  我覺得挺好笑的
[00:03:26.000 --> 00:03:27.240]  我們穆斯華講笑話
[00:03:27.240 --> 00:03:28.360]  大家講完之後
[00:03:28.360 --> 00:03:30.280]  怎樣都笑一笑
[00:03:30.280 --> 00:03:31.400]  笑了
[00:03:31.400 --> 00:03:34.200]  講到一個媽媽有三個女兒
[00:03:34.200 --> 00:03:36.840]  她在計劃籌備女兒
[00:03:36.840 --> 00:03:38.240]  她三個女兒快要結婚了
[00:03:38.240 --> 00:03:41.680]  未來有三個未來女婿
[00:03:41.680 --> 00:03:45.440]  她想測試一下女婿是否可信任
[00:03:45.440 --> 00:03:48.920]  不知道她女兒會不會選女婿
[00:03:48.920 --> 00:03:50.640]  於是她想了一個計劃
[00:03:50.640 --> 00:03:52.560]  每天帶一個女婿出去
[00:03:52.560 --> 00:03:54.440]  假裝淹水
[00:03:54.440 --> 00:03:57.080]  看看女婿做些甚麼
[00:03:57.080 --> 00:03:58.600]  她帶第一個未來女婿出去
[00:03:58.600 --> 00:03:59.400]  他掉下水了
[00:03:59.400 --> 00:04:00.800]  這個未來岳母
[00:04:00.800 --> 00:04:01.640]  跟著他掉下水
[00:04:01.640 --> 00:04:02.880]  她看著女婿
[00:04:02.880 --> 00:04:04.360]  女婿馬上有事要做
[00:04:04.360 --> 00:04:05.520]  脫下內衣
[00:04:05.520 --> 00:04:06.200]  脫下鞋子
[00:04:06.200 --> 00:04:07.640]  跳下水救他
[00:04:07.640 --> 00:04:09.800]  這個女婿好嗎
[00:04:09.800 --> 00:04:10.560]  好啊
[00:04:10.560 --> 00:04:12.680]  第二天女婿上班
[00:04:12.680 --> 00:04:14.680]  發現門口有新車
[00:04:14.680 --> 00:04:16.200]  日本新車
[00:04:16.200 --> 00:04:17.400]  上面有個字條
[00:04:17.400 --> 00:04:19.240]  多謝你救了我
[00:04:19.240 --> 00:04:20.600]  這是你的新車
[00:04:20.600 --> 00:04:24.000]  註明是你未來岳母
[00:04:24.000 --> 00:04:25.240]  很開心
[00:04:25.240 --> 00:04:30.880]  第二天帶第二個未來女婿出街
[00:04:30.880 --> 00:04:32.640]  他又掉下水了
[00:04:32.640 --> 00:04:34.480]  這個女婿厲害了
[00:04:34.480 --> 00:04:35.320]  外衣也不脫
[00:04:35.320 --> 00:04:35.880]  鞋也不脫
[00:04:35.880 --> 00:04:37.440]  就掉下水救他
[00:04:37.440 --> 00:04:38.640]  好嗎
[00:04:38.640 --> 00:04:39.840]  好啊
[00:04:39.840 --> 00:04:41.160]  第二天早上起床
[00:04:41.160 --> 00:04:43.040]  這次不是日本車了
[00:04:43.040 --> 00:04:47.160]  是一輛奔馳送給他
[00:04:47.160 --> 00:04:47.960]  上面有個字條
[00:04:47.960 --> 00:04:48.880]  多謝你救了我
[00:04:48.880 --> 00:04:49.880]  這是你的新車
[00:04:49.880 --> 00:04:52.280]  你未來岳母
[00:04:52.280 --> 00:04:56.120]  第三天帶第三個未來女婿出街
[00:04:56.120 --> 00:04:58.160]  他又掉下水了
[00:04:58.160 --> 00:05:00.280]  誰知這個未來女婿
[00:05:00.280 --> 00:05:01.720]  左看右看
[00:05:01.720 --> 00:05:02.880]  沒有人看見
[00:05:02.880 --> 00:05:06.160]  走了
[00:05:06.160 --> 00:05:07.960]  回到家 第二天上班
[00:05:07.960 --> 00:05:09.680]  誰知也有輛新車
[00:05:09.680 --> 00:05:12.960]  還是漂亮的佛拉利
[00:05:12.960 --> 00:05:14.360]  上面有個字條
[00:05:14.360 --> 00:05:16.600]  寫著多謝你救了我
[00:05:16.600 --> 00:05:18.120]  這是你的新車
[00:05:18.120 --> 00:05:24.360]  註明是你未來岳母
[00:05:24.360 --> 00:05:26.120]  我們也很想知道
[00:05:26.120 --> 00:05:28.200]  我們的女婿下一代是怎樣
[00:05:28.200 --> 00:05:29.280]  再下一代
[00:05:29.280 --> 00:05:31.320]  甚至有人跟我說
[00:05:31.320 --> 00:05:33.520]  我要為孫子計劃
[00:05:33.520 --> 00:05:36.280]  讀書和住屋基金也做了
[00:05:36.280 --> 00:05:39.520]  這可能是我們這一代很擔心的事
[00:05:39.520 --> 00:05:42.880]  不過若孫客在最後的遺言
[00:05:42.880 --> 00:05:45.480]  出了這一句金句
[00:05:45.480 --> 00:05:47.280]  他說很重要
[00:05:47.280 --> 00:05:50.200]  他說至於我和我家
[00:05:50.200 --> 00:05:54.600]  我們必定侍奉爺和華
[00:05:54.600 --> 00:05:56.520]  是最後一講的主題
[00:05:56.520 --> 00:05:58.400]  彷彿我們剛才說的話
[00:05:58.400 --> 00:05:59.960]  也不是他最關注
[00:05:59.960 --> 00:06:00.920]  他最關注的是
[00:06:00.920 --> 00:06:01.520]  我們一起倒數
[00:06:01.520 --> 00:06:02.520]  1 2 3
[00:06:02.520 --> 00:06:04.840]  至於我和我家
[00:06:04.840 --> 00:06:07.600]  我們必定侍奉爺和華
[00:06:07.600 --> 00:06:09.200]  我們進入背景
[00:06:09.200 --> 00:06:11.080]  在二十四章第一節這樣說
[00:06:11.080 --> 00:06:11.880]  我們一起讀好不好
[00:06:11.880 --> 00:06:12.920]  1 2 3
[00:06:12.920 --> 00:06:18.280]  若孫亞章以色列的眾志派聚集在事件
[00:06:18.280 --> 00:06:24.040]  笑了以色列的長老
[00:06:24.040 --> 00:06:26.400]  他們就站在神面前
[00:06:26.400 --> 00:06:28.240]  背景是這樣
[00:06:28.240 --> 00:06:30.160]  若孫亞
[00:06:30.160 --> 00:06:32.160]  如果你記得第二十三章
[00:06:32.160 --> 00:06:34.120]  第一次第一講的遺言
[00:06:34.120 --> 00:06:36.840]  他都叫了很多領袖出來
[00:06:36.840 --> 00:06:38.320]  但這次不單止是領袖
[00:06:38.320 --> 00:06:39.200]  還有什麼
[00:06:39.200 --> 00:06:41.240]  眾志派的人
[00:06:41.240 --> 00:06:42.800]  所有人出來行不行
[00:06:42.800 --> 00:06:44.160]  若孫亞是第一次
[00:06:44.160 --> 00:06:45.560]  他人生第一次
[00:06:45.560 --> 00:06:47.440]  召了所有人出來
[00:06:47.440 --> 00:06:50.320]  我想他知道他都差不多完了
[00:06:50.320 --> 00:06:51.640]  所以他很想跟他們說
[00:06:51.640 --> 00:06:52.640]  很重要
[00:06:52.640 --> 00:06:54.680]  並且這裡很重要的事
[00:06:54.680 --> 00:06:57.160]  他找到一個地方叫事件
[00:06:57.160 --> 00:06:58.400]  事件有什麼重要
[00:06:58.400 --> 00:06:59.080]  就無私
[00:06:59.080 --> 00:07:04.120]  重要的是當日阿伯拉罕六百年前
[00:07:04.120 --> 00:07:05.920]  第一次入迦南
[00:07:05.920 --> 00:07:08.200]  就入了這個地方
[00:07:08.200 --> 00:07:09.600]  當時他拿不到
[00:07:09.600 --> 00:07:10.560]  現在拿到了
[00:07:10.560 --> 00:07:12.040]  這個很戰略性
[00:07:12.040 --> 00:07:13.080]  很策略性
[00:07:13.080 --> 00:07:14.520]  很如表示的地方
[00:07:14.520 --> 00:07:15.840]  事件
[00:07:15.840 --> 00:07:16.640]  不單止這樣
[00:07:16.640 --> 00:07:18.960]  他說他們站在神面前
[00:07:18.960 --> 00:07:20.000]  為什麼
[00:07:20.000 --> 00:07:22.280]  原來當日他選了事件
[00:07:22.280 --> 00:07:24.320]  我們看下去二十四章二十六節
[00:07:24.320 --> 00:07:25.080]  我們一起讀好不好
[00:07:25.080 --> 00:07:26.040]  1 2 3
[00:07:26.040 --> 00:07:34.200]  若孫亞將姐姐說都寫在神的律法書上
[00:07:34.200 --> 00:07:36.600]  耶和華的聖所旁邊
[00:07:36.600 --> 00:07:40.000]  原來當日不是耶路撒冷是聖所
[00:07:40.000 --> 00:07:42.120]  這個回眸選了在哪裡
[00:07:42.120 --> 00:07:43.720]  事件
[00:07:43.720 --> 00:07:44.480]  為什麼
[00:07:44.480 --> 00:07:47.280]  原來當日阿伯拉罕第一次入事件
[00:07:47.280 --> 00:07:49.960]  阿伯拉罕第一個的祭壇
[00:07:49.960 --> 00:07:51.680]  就在事件
[00:07:51.680 --> 00:07:52.160]  行不行
[00:07:52.160 --> 00:07:53.320]  首尾呼應
[00:07:53.320 --> 00:07:53.920]  入到了
[00:07:53.920 --> 00:07:54.640]  當日入不到
[00:07:54.640 --> 00:07:55.920]  在那裏現在都在那裏
[00:07:55.920 --> 00:07:57.040]  很重要
[00:07:57.040 --> 00:08:00.200]  今天我將會跟大家說幾點
[00:08:00.200 --> 00:08:01.120]  兩點
[00:08:01.120 --> 00:08:02.360]  記得
[00:08:02.360 --> 00:08:03.440]  因為第一講講
[00:08:03.440 --> 00:08:04.160]  總共四點
[00:08:04.160 --> 00:08:04.720]  甚至講兩點
[00:08:04.720 --> 00:08:05.920]  這個講兩點
[00:08:05.920 --> 00:08:11.080]  所以姐姐都是支持梅夫
[00:08:11.080 --> 00:08:16.160]  剛才我們說若孫亞在想未來他怎樣走
[00:08:16.160 --> 00:08:17.000]  當然講未來
[00:08:17.000 --> 00:08:18.080]  不過很奇妙
[00:08:18.080 --> 00:08:19.760]  若孫亞在最後一講
[00:08:19.760 --> 00:08:21.520]  一開始他不是講未來
[00:08:21.520 --> 00:08:24.600]  他講過去
[00:08:24.600 --> 00:08:28.480]  他講回今天不是很多人想知道人的歷史
[00:08:28.480 --> 00:08:29.280]  父母的歷史
[00:08:29.280 --> 00:08:30.040]  不是
[00:08:30.040 --> 00:08:30.720]  很重要
[00:08:30.720 --> 00:08:32.800]  他說看回你的歷史
[00:08:32.800 --> 00:08:35.000]  縱然我們為明天而活
[00:08:35.000 --> 00:08:37.480]  但是我們的過去
[00:08:37.480 --> 00:08:39.520]  正正影響我們明天
[00:08:39.520 --> 00:08:40.880]  我們知道過去
[00:08:40.880 --> 00:08:44.480]  才懂得如何選擇明天
[00:08:44.480 --> 00:08:45.400]  當然
[00:08:45.400 --> 00:08:47.920]  我們的過去不等於我們明天一樣
[00:08:47.920 --> 00:08:50.000]  因為我們天天都要選擇
[00:08:50.000 --> 00:08:53.440]  但是當我們懂得學了我們過去的功課
[00:08:53.440 --> 00:08:58.280]  而我們懂得怎樣選擇繼續塑造我們的未來
[00:08:58.280 --> 00:09:02.320]  我們就懂得人生如何行
[00:09:02.320 --> 00:09:04.920]  剛剛我們的浸禮
[00:09:04.920 --> 00:09:06.240]  十六位浸
[00:09:06.240 --> 00:09:08.680]  其中我們一直臨完的時候
[00:09:08.680 --> 00:09:09.560]  全咪
[00:09:09.560 --> 00:09:11.280]  我想每次講少少見證
[00:09:11.280 --> 00:09:14.040]  今次講兩三個見證很感動
[00:09:14.040 --> 00:09:15.720]  完了之後全咪
[00:09:15.720 --> 00:09:17.000]  其中有一個太太
[00:09:17.000 --> 00:09:20.280]  我知道她過去經歷了一個很大的
[00:09:20.280 --> 00:09:21.600]  很大的痛楚
[00:09:21.600 --> 00:09:23.760]  很大的傷痛
[00:09:23.760 --> 00:09:25.320]  她當日沒有細講
[00:09:25.320 --> 00:09:26.320]  但是她在起身
[00:09:26.320 --> 00:09:29.200]  她說家人為我準備了一件彩衣
[00:09:29.200 --> 00:09:30.680]  那件衣服很漂亮
[00:09:30.680 --> 00:09:33.160]  很多顏色一件一件
[00:09:33.160 --> 00:09:34.880]  她說我決定以後
[00:09:34.880 --> 00:09:38.240]  走耶穌的路到永遠
[00:09:38.240 --> 00:09:39.160]  為何她會這樣說
[00:09:39.160 --> 00:09:41.440]  因為她過去
[00:09:41.440 --> 00:09:42.640]  她經歷了一些事情
[00:09:42.640 --> 00:09:45.640]  她知道上帝幫她走了
[00:09:45.640 --> 00:09:48.400]  接著男士全咪她講的時候很感動
[00:09:48.400 --> 00:09:52.360]  她說我2013年在抑鬱裡面吃藥看醫生
[00:09:52.360 --> 00:09:53.360]  搞不到
[00:09:53.360 --> 00:09:56.200]  有人帶她回教會
[00:09:56.200 --> 00:09:58.480]  一個月後而已
[00:09:58.480 --> 00:09:59.720]  聽清楚
[00:09:59.720 --> 00:10:00.760]  幾多月後
[00:10:00.760 --> 00:10:01.880]  一個月後
[00:10:01.880 --> 00:10:03.080]  醫生跟她講
[00:10:03.080 --> 00:10:05.880]  你不用再吃藥
[00:10:05.880 --> 00:10:07.320]  直到如今
[00:10:07.320 --> 00:10:10.560]  我們給她掌聲
[00:10:10.560 --> 00:10:12.360]  她一定經歷過過去有些事情發生
[00:10:12.360 --> 00:10:12.960]  我都知道
[00:10:12.960 --> 00:10:13.760]  我今天沒什麼事
[00:10:13.760 --> 00:10:15.200]  遲些會講
[00:10:15.200 --> 00:10:17.120]  但是她的向前有意思
[00:10:17.120 --> 00:10:18.280]  因為她知道
[00:10:18.280 --> 00:10:22.240]  她的生命裡面究竟遭遇了什麼
[00:10:22.240 --> 00:10:25.760]  接著有個十九歲的少女
[00:10:25.760 --> 00:10:26.720]  很有趣
[00:10:26.720 --> 00:10:27.880]  她拿起咪高峰
[00:10:27.880 --> 00:10:28.920]  大概說
[00:10:28.920 --> 00:10:30.480]  我沒有你們人生多經歷
[00:10:30.480 --> 00:10:33.240]  我很年輕
[00:10:33.240 --> 00:10:34.800]  我都十九歲
[00:10:34.800 --> 00:10:37.480]  三十一年前
[00:10:37.480 --> 00:10:39.440]  她說不過
[00:10:39.440 --> 00:10:40.640]  她的父母
[00:10:40.640 --> 00:10:41.640]  她是信義代
[00:10:41.640 --> 00:10:44.000]  她的父母帶她信主
[00:10:44.000 --> 00:10:46.280]  其實她的父母就是她過去
[00:10:46.280 --> 00:10:47.560]  成為她今天
[00:10:47.560 --> 00:10:50.400]  她以後都會創造她自己的未來
[00:10:50.400 --> 00:10:51.800]  很感動
[00:10:51.800 --> 00:10:52.560]  聽到很感動
[00:10:52.560 --> 00:10:54.200]  我們受浸都很感動
[00:10:54.200 --> 00:10:56.760]  不可以再浸兩次
[00:10:56.760 --> 00:10:59.240]  很感動 真的
[00:10:59.240 --> 00:11:00.480]  若孫雅很清楚
[00:11:00.480 --> 00:11:03.520]  她不單止講了十年前、二十年前
[00:11:03.520 --> 00:11:05.880]  你知不知道若孫雅帶她們
[00:11:05.880 --> 00:11:09.120]  帶了六百年前開始看
[00:11:09.120 --> 00:11:10.520]  所以這兩點
[00:11:10.520 --> 00:11:13.080]  會講到凌晨兩點
[00:11:13.080 --> 00:11:13.720]  好不好
[00:11:13.720 --> 00:11:14.360]  都是Carol
[00:11:14.360 --> 00:11:19.560]  梅夫 我老婆姐姐很支持梅夫
[00:11:19.560 --> 00:11:22.360]  我們看看有幾個片段很重要
[00:11:22.360 --> 00:11:24.040]  對今天我們有很多東西要學
[00:11:24.040 --> 00:11:26.440]  我們讀到第二節到第四節一起讀
[00:11:26.440 --> 00:11:27.520]  一二三
[00:11:27.520 --> 00:11:29.960]  若孫雅對眾民說
[00:11:29.960 --> 00:11:33.000]  耶和華以色列的神如此說
[00:11:33.000 --> 00:11:34.880]  古恥你們的列祖
[00:11:34.880 --> 00:11:39.160]  就此把大國和大國的公臣打敗
[00:11:39.160 --> 00:11:40.760]  此來乃我難言
[00:11:40.760 --> 00:11:42.280]  侍奉別臣
[00:11:42.280 --> 00:11:45.480]  我將你們的祖宗阿伯拉罕
[00:11:45.480 --> 00:11:48.120]  從大河那邊帶來
[00:11:48.120 --> 00:11:50.720]  另亞洲邊加南傳遞
[00:11:50.720 --> 00:11:53.600]  又使他的子孫眾多
[00:11:53.600 --> 00:11:55.880]  把以撒賜給他
[00:11:55.880 --> 00:11:59.480]  就把那國王子嫂賜給以色列
[00:11:59.480 --> 00:12:00.800]  將其賜給以色列
[00:12:00.800 --> 00:12:02.840]  賜給以色列為業
[00:12:02.840 --> 00:12:05.400]  後來那國和他的子孫
[00:12:05.400 --> 00:12:07.320]  下到埃及去
[00:12:07.320 --> 00:12:08.560]  不止六百年
[00:12:08.560 --> 00:12:09.960]  你有沒有和你的子女
[00:12:09.960 --> 00:12:11.880]  或者和你媽媽、爸爸傾談
[00:12:11.880 --> 00:12:13.120]  一說六百年
[00:12:13.120 --> 00:12:15.920]  你就倒杯茶慢慢聽
[00:12:15.920 --> 00:12:17.320]  很重要
[00:12:17.320 --> 00:12:18.200]  不止六百年
[00:12:18.200 --> 00:12:19.720]  可以說回當日
[00:12:19.720 --> 00:12:21.600]  你特別留意第二節
[00:12:21.600 --> 00:12:23.800]  你們的祖先阿伯拉罕
[00:12:23.800 --> 00:12:25.080]  他父親他拉
[00:12:25.080 --> 00:12:27.520]  當時在河的那邊
[00:12:27.520 --> 00:12:30.360]  即是未進來應許之地
[00:12:30.360 --> 00:12:31.520]  他說他侍奉誰?
[00:12:31.520 --> 00:12:32.480]  必臣
[00:12:32.480 --> 00:12:33.800]  他都未認識耶和華神
[00:12:33.800 --> 00:12:35.600]  未認識這麼好的神
[00:12:35.600 --> 00:12:38.240]  但是神找他
[00:12:38.240 --> 00:12:39.480]  明白嗎?
[00:12:39.480 --> 00:12:40.280]  沒有人知道
[00:12:40.280 --> 00:12:41.240]  神找他
[00:12:41.240 --> 00:12:43.240]  你記住不是我來找神
[00:12:43.240 --> 00:12:44.840]  是神差派
[00:12:44.840 --> 00:12:45.640]  先使
[00:12:45.640 --> 00:12:49.680]  他自己差派朋友弟兄姊妹來找你
[00:12:49.680 --> 00:12:50.920]  所以達成
[00:12:50.920 --> 00:12:52.200]  他們正在找你
[00:12:52.200 --> 00:12:54.400]  你弟兄姊妹在這裡
[00:12:54.400 --> 00:12:55.600]  很奇怪的
[00:12:55.600 --> 00:12:56.680]  不止如此
[00:12:56.680 --> 00:13:00.040]  阿伯拉罕以撒雅各三代
[00:13:00.040 --> 00:13:03.720]  他說給你很多的子孫
[00:13:03.720 --> 00:13:04.760]  有趣的
[00:13:04.760 --> 00:13:05.480]  他給你很多子孫
[00:13:05.480 --> 00:13:06.800]  不過我們看下去
[00:13:06.800 --> 00:13:07.640]  第一
[00:13:07.640 --> 00:13:10.160]  原來在人未認識他以先
[00:13:10.160 --> 00:13:11.520]  敬拜偶像
[00:13:11.520 --> 00:13:13.720]  神找你
[00:13:13.720 --> 00:13:16.160]  各樣的方法
[00:13:16.160 --> 00:13:17.440]  記住
[00:13:17.440 --> 00:13:18.360]  第二
[00:13:18.360 --> 00:13:19.720]  記住
[00:13:19.720 --> 00:13:22.080]  當他賜了人給你
[00:13:22.080 --> 00:13:24.680]  未賜地給你
[00:13:24.680 --> 00:13:25.600]  未給雅各
[00:13:25.600 --> 00:13:26.720]  給了以素去肝
[00:13:26.720 --> 00:13:27.360]  這個深一點
[00:13:27.360 --> 00:13:28.120]  你明白嗎?
[00:13:28.120 --> 00:13:29.800]  不明白就不明白
[00:13:29.800 --> 00:13:31.080]  竟然以素有地
[00:13:31.080 --> 00:13:33.040]  雅各未有
[00:13:33.040 --> 00:13:33.960]  何時有?
[00:13:33.960 --> 00:13:36.240]  再過四百三十年
[00:13:36.240 --> 00:13:37.640]  哇!六拜
[00:13:37.640 --> 00:13:38.200]  他都有
[00:13:38.200 --> 00:13:39.200]  我沒有
[00:13:39.200 --> 00:13:40.600]  沒理由的
[00:13:40.600 --> 00:13:41.800]  祝福我我都沒有
[00:13:41.800 --> 00:13:42.520]  不過
[00:13:42.520 --> 00:13:44.360]  好戲在後頭
[00:13:44.360 --> 00:13:45.800]  第一件事我們知道
[00:13:45.800 --> 00:13:46.800]  神是這樣找我們
[00:13:46.800 --> 00:13:47.480]  第二
[00:13:47.480 --> 00:13:49.280]  還有好事要來
[00:13:49.280 --> 00:13:51.880]  六百年前就過了四百三十年
[00:13:51.880 --> 00:13:52.920]  去到摩西
[00:13:52.920 --> 00:13:54.520]  我們看看發生什麼事
[00:13:54.520 --> 00:13:55.120]  我們一起唸
[00:13:55.120 --> 00:13:56.120]  一二三
[00:13:56.120 --> 00:13:58.400]  我體顯摩西亞倫
[00:13:58.400 --> 00:14:02.040]  並照我在埃及中所行的
[00:14:02.040 --> 00:14:04.360]  光載如埃及
[00:14:04.360 --> 00:14:06.800]  然後帶領你進入
[00:14:06.800 --> 00:14:09.400]  我令你們列祖上埃及
[00:14:09.400 --> 00:14:11.640]  感受到你們的光輝
[00:14:11.640 --> 00:14:14.280]  帶領帶領者進入
[00:14:14.280 --> 00:14:17.120]  最愛你們列祖的光輝
[00:14:17.120 --> 00:14:19.800]  你們列祖埃及耶和華
[00:14:19.800 --> 00:14:22.480]  他就使你們和埃及人
[00:14:22.480 --> 00:14:24.240]  中間黑暗了
[00:14:24.240 --> 00:14:27.440]  又使海水淹沒埃及人
[00:14:27.440 --> 00:14:29.920]  我在埃及所行的事
[00:14:29.920 --> 00:14:32.080]  你們親眼見過
[00:14:32.080 --> 00:14:35.640]  你們在曠野也住了許多年
[00:14:35.640 --> 00:14:36.840]  好奇怪 為什麼?
[00:14:36.840 --> 00:14:38.800]  因為我們知道
[00:14:38.800 --> 00:14:42.120]  雅各的後人約生是救了埃及的
[00:14:42.120 --> 00:14:44.960]  當時是大旱災
[00:14:44.960 --> 00:14:45.720]  救了他
[00:14:45.720 --> 00:14:47.200]  不過他不認你
[00:14:47.200 --> 00:14:49.560]  因為他們的後裔忘記了
[00:14:49.560 --> 00:14:52.840]  總共四百年受苦
[00:14:52.840 --> 00:14:56.200]  四百年後才有地進去
[00:14:56.200 --> 00:14:57.160]  好奇怪
[00:14:57.160 --> 00:14:59.720]  第二件事約生想說的是什麼?
[00:14:59.720 --> 00:15:02.320]  神有他的時間表我們不明白
[00:15:02.320 --> 00:15:05.640]  不過他的時間表當我們望轉頭
[00:15:05.640 --> 00:15:08.040]  一點一滴畫出來
[00:15:08.040 --> 00:15:09.840]  神的計劃就出現了
[00:15:09.840 --> 00:15:12.040]  他一畫就畫六百年
[00:15:12.040 --> 00:15:13.600]  其實距離現在千幾年
[00:15:13.600 --> 00:15:17.000]  畫到現在還在畫
[00:15:17.000 --> 00:15:20.320]  神給我們有意想不到的計劃
[00:15:20.320 --> 00:15:24.040]  我們要做的就是參與在其中
[00:15:24.040 --> 00:15:26.640]  用心參與在其中
[00:15:26.640 --> 00:15:28.240]  去到這裡我想起
[00:15:28.240 --> 00:15:31.800]  神奇妙在我們雅庚堂的工作
[00:15:31.800 --> 00:15:33.880]  我不知道大家記不記得幾個星期前
[00:15:33.880 --> 00:15:35.560]  說到我那本書
[00:15:35.560 --> 00:15:37.400]  懵吓懵吓傻吓傻吓
[00:15:37.400 --> 00:15:39.200]  記不記得我說什麼
