
[00:00:00.000 --> 00:00:04.080]  在1911年4月24日
[00:04:39.680 --> 00:04:41.320]  我就再來
[00:04:41.320 --> 00:04:46.840]  而且將你從這個教會的地方拿走
[00:04:46.840 --> 00:04:48.080]  但是
[00:04:48.080 --> 00:04:51.720]  你還有一件很值得我快慰的事情
[00:04:51.720 --> 00:04:54.840]  你就不喜歡戀慕罪終之樂
[00:04:54.840 --> 00:04:59.680]  你也不會與世界妥協
[00:04:59.680 --> 00:05:02.200]  聖靈藉著我告訴你
[00:05:02.200 --> 00:05:04.080]  請你留心去聽
[00:05:04.080 --> 00:05:06.760]  如果你聽了有去行的
[00:05:06.760 --> 00:05:13.120]  上帝的慰養會直至到你見我面為止
[00:05:13.120 --> 00:05:15.280]  聖羅一張到這封信
[00:05:15.280 --> 00:05:17.920]  當弟兄姊妹讀到的時候
[00:05:17.920 --> 00:05:21.040]  他有甚麼感覺
[00:05:21.040 --> 00:05:23.200]  請你跟我們去講
[00:05:23.200 --> 00:05:24.880]  又藉著這封信
[00:05:24.880 --> 00:05:28.400]  讓講道的、聽的都同感一力
[00:05:28.400 --> 00:05:30.120]  奉耶穌的名
[00:05:30.120 --> 00:05:31.480]  阿們
[00:05:31.480 --> 00:05:33.560]  這封信
[00:05:33.560 --> 00:05:35.440]  是魯約翰
[00:05:35.440 --> 00:05:37.800]  在2000年前
[00:05:37.800 --> 00:05:38.920]  寫給一班外邦人
[00:05:38.920 --> 00:05:41.640]  那班人現在住在土耳其
[00:05:41.640 --> 00:05:43.400]  他們受了大逼迫
[00:05:43.400 --> 00:05:46.520]  有異端的去趕他們
[00:05:46.520 --> 00:05:48.080]  去挑戰他們
[00:05:48.080 --> 00:05:51.040]  魯約翰在放逐在拔摩島的時候
[00:05:51.040 --> 00:05:53.880]  在拔摩島裏面有一次聖靈去提醒
[00:05:53.880 --> 00:05:55.200]  要寫幾封信
[00:05:55.200 --> 00:05:56.880]  寫七封信
[00:05:56.880 --> 00:06:05.120]  去鼓勵、安慰、提醒宗教會
[00:06:05.120 --> 00:06:08.000]  而當魯約翰寫這封信的時候
[00:06:08.000 --> 00:06:10.640]  他當時非常老
[00:06:10.640 --> 00:06:11.920]  有人說
[00:06:11.920 --> 00:06:13.760]  一個傳說
[00:06:13.760 --> 00:06:15.960]  魯約翰老到一個地步
[00:06:15.960 --> 00:06:16.720]  九十幾歲
[00:06:16.720 --> 00:06:18.400]  大家見過九十歲的
[00:06:18.400 --> 00:06:19.480]  九十幾歲
[00:06:19.480 --> 00:06:20.440]  有些很健壯的
[00:06:20.440 --> 00:06:21.080]  我們都知道
[00:06:21.080 --> 00:06:22.440]  我們有個陳伯
[00:06:22.440 --> 00:06:24.360]  但有些就已經很老
[00:06:24.360 --> 00:06:25.400]  當魯約翰九十幾歲
[00:06:25.400 --> 00:06:27.360]  在那個年代沒有甚麼藥
[00:06:27.360 --> 00:06:27.960]  很辛苦
[00:06:27.960 --> 00:06:29.240]  他就這樣上台
[00:06:29.240 --> 00:06:33.720]  比我們上次陳德全牧師還要留意
[00:06:33.720 --> 00:06:37.880]  有一次我希望遲些有機會請到一個老牧者
[00:06:37.880 --> 00:06:39.560]  麥希珍牧師要塗
[00:06:39.560 --> 00:06:41.720]  魯約翰來到上台有人說
[00:06:41.720 --> 00:06:43.920]  他只是說幾句手頭而已
[00:06:43.920 --> 00:06:45.520]  他這樣說
[00:06:45.520 --> 00:06:47.200]  弟兄們
[00:06:47.200 --> 00:06:52.520]  你們要彼此相愛
[00:06:52.520 --> 00:06:57.000]  他就走了
[00:06:57.000 --> 00:06:58.440]  當人看到他的時候就明白
[00:06:58.440 --> 00:07:00.280]  所以魯約翰寫這封信的時候
[00:07:00.280 --> 00:07:02.720]  當這七間教會收到
[00:07:02.720 --> 00:07:04.720]  他就很精彩
[00:07:04.720 --> 00:07:05.960]  很敢安慰
[00:07:05.960 --> 00:07:07.120]  好 我跳兩張泡泡
[00:07:07.120 --> 00:07:10.480]  剛才我已經將這七節的文字讀了
[00:07:10.480 --> 00:07:12.160]  我等一下再回來讀一讀
[00:07:12.160 --> 00:07:14.640]  這七個教會在現在的土耳其裏面
[00:07:14.640 --> 00:07:18.000]  就由以弗所思藍色下面一直轉一個圈
[00:07:18.000 --> 00:07:19.040]  當魯約翰寫的時候
[00:07:19.040 --> 00:07:21.360]  我相信聖靈就圍繞這個圈
[00:07:21.360 --> 00:07:22.520]  是沒有跳的
[00:07:22.520 --> 00:07:24.160]  一間一單到一間
[00:07:24.160 --> 00:07:27.040]  在未來的幾個禮拜之內
[00:07:27.040 --> 00:07:29.640]  我們眾同工就會選在他裏面
[00:07:29.640 --> 00:07:32.960]  土耳其裏面他想領受的哪間教會
[00:07:32.960 --> 00:07:34.120]  每人會講一間
[00:07:34.120 --> 00:07:35.600]  甚至有些人講兩間
[00:07:35.600 --> 00:07:40.000]  為了幫助我們去反省提醒我們
[00:07:40.000 --> 00:07:41.480]  剛剛為甚麼會選這幾本書
[00:07:41.480 --> 00:07:44.480]  因為我們已經在看《每日讀經史》
[00:07:44.480 --> 00:07:47.040]  而是在看《啟示錄》
[00:07:47.040 --> 00:07:48.560]  到月尾才完
[00:07:48.560 --> 00:07:50.680]  所以還有 今天是7號
[00:07:50.680 --> 00:07:52.280]  所以還有幾天
[00:07:52.280 --> 00:07:55.120]  十幾天大家可以慢慢去研讀
[00:07:55.120 --> 00:07:58.320]  OK
[00:07:58.320 --> 00:07:59.600]  進入公元2000年
[00:07:59.600 --> 00:08:01.480]  我們叫後現代
[00:08:01.480 --> 00:08:04.760]  在信仰上有一種狀況大家會面對
[00:08:04.760 --> 00:08:06.560]  就是注重感覺
[00:08:06.560 --> 00:08:08.680]  感受有沒有feel
[00:08:08.680 --> 00:08:11.560]  所以大家很看重禱告的事情
[00:08:11.560 --> 00:08:14.680]  但是與此同時忽略了一件很重要
[00:08:14.680 --> 00:08:16.960]  就是上帝話語的實在
[00:08:16.960 --> 00:08:19.480]  《啟示錄》第二章第三章就強調
[00:08:19.480 --> 00:08:21.560]  告訴眾教會聽
[00:08:21.560 --> 00:08:22.880]  雖然是七間教會
[00:08:22.880 --> 00:08:24.560]  但是是一間的教會
[00:08:24.560 --> 00:08:26.680]  因為耶穌基督是為教會而死
[00:08:26.680 --> 00:08:29.440]  所以地方的問題是七個地方
[00:08:29.440 --> 00:08:30.880]  但是教會是甚麼
[00:08:30.880 --> 00:08:32.040]  一間的教會
[00:08:32.040 --> 00:08:33.400]  祂要告訴這些人
[00:08:33.400 --> 00:08:34.880]  不只是憑感覺
[00:08:34.880 --> 00:08:36.000]  要有事實
[00:08:36.000 --> 00:08:38.440]  祂提醒教會在信仰上
[00:08:38.440 --> 00:08:41.840]  和生活上要留意反省的事情
[00:08:41.840 --> 00:08:43.240]  所以今天我這篇信息
[00:08:43.240 --> 00:08:46.920]  是其中我們留意一項我們要反省的事情
[00:08:46.920 --> 00:08:49.400]  「已不鎖」這間教會有個名字
[00:08:49.400 --> 00:08:50.840]  的意義就是這樣
[00:08:50.840 --> 00:08:53.920]  叫做「放鬆」和「可羨慕」
[00:08:53.920 --> 00:08:55.200]  真的挺像他們
[00:08:55.200 --> 00:08:56.080]  他們「可羨慕」
[00:08:56.080 --> 00:08:57.200]  待會我讀給大家聽
[00:08:57.200 --> 00:08:59.280]  就知道他們可以羨慕的地方
[00:08:59.280 --> 00:09:01.000]  但是他們又很放鬆
[00:09:01.000 --> 00:09:02.440]  所以有些情況
[00:09:02.440 --> 00:09:05.640]  神要提醒他們
[00:09:05.640 --> 00:09:06.920]  很多人會問
[00:09:06.920 --> 00:09:07.600]  啟示錄
[00:09:07.600 --> 00:09:09.880]  剛剛我們黎慧明先生講了
[00:09:09.880 --> 00:09:10.800]  我不知道大家聽了
[00:09:10.800 --> 00:09:12.520]  有多少人想黎慧明先生
[00:09:12.520 --> 00:09:13.400]  啟示錄的
[00:09:13.400 --> 00:09:14.040]  OK
[00:09:14.040 --> 00:09:16.320]  嘩 上了你可以來講一下
[00:09:16.320 --> 00:09:18.760]  啟示錄那個特別很吸引人
[00:09:18.760 --> 00:09:21.400]  因為人想知道未來的事實發生
[00:09:21.400 --> 00:09:23.160]  是未來發生著甚麼事
[00:09:23.160 --> 00:09:25.560]  其實你在這個角度是不是錯
[00:09:25.560 --> 00:09:27.960]  不過啟示錄的重點
[00:09:27.960 --> 00:09:30.720]  不是在講未來發生的事
[00:09:30.720 --> 00:09:32.640]  是寫給當時的信徒
[00:09:32.640 --> 00:09:34.120]  和你我都一樣
[00:09:34.120 --> 00:09:35.240]  我不知道在座當中
[00:09:35.240 --> 00:09:36.760]  有沒有人被迫
[00:09:36.760 --> 00:09:39.600]  有沒有遇到苦難困難的事情
[00:09:39.600 --> 00:09:41.080]  如果你有
[00:09:41.080 --> 00:09:43.320]  這封信是給你的
[00:09:43.320 --> 00:09:46.320]  你面對一些處理不了的時候
[00:09:46.320 --> 00:09:47.760]  不知道怎麼辦
[00:09:47.760 --> 00:09:48.960]  你看啟示錄
[00:09:48.960 --> 00:09:51.640]  我相信特別是第二第三章
[00:09:51.640 --> 00:09:53.640]  給你很大的激勵
[00:09:53.640 --> 00:09:55.240]  有時啟示錄就會難明
[00:09:55.240 --> 00:09:56.480]  為甚麼難明呢
[00:09:56.480 --> 00:09:57.680]  因為它不同一般書信
[00:09:57.680 --> 00:09:58.800]  它叫啟示文學
[00:09:58.800 --> 00:10:00.560]  即是另一種的文體
[00:10:00.560 --> 00:10:02.280]  所以你剛才我稍後會讀
[00:10:02.280 --> 00:10:03.760]  甚麼是七星
[00:10:03.760 --> 00:10:05.680]  甚麼是金台
[00:10:05.680 --> 00:10:07.360]  如果大家昨天看的時候
[00:10:07.360 --> 00:10:10.040]  甚麼十四萬四千
[00:10:10.040 --> 00:10:11.240]  很多符號
[00:10:11.240 --> 00:10:13.480]  其實它符號數字是有意思的
[00:10:13.480 --> 00:10:14.600]  我們不是講這裏
[00:10:14.600 --> 00:10:15.560]  詳細引導
[00:10:15.560 --> 00:10:16.760]  不過我告訴大家
[00:10:16.760 --> 00:10:19.880]  不要覺得它太難
[00:10:19.880 --> 00:10:21.360]  有沒有人寫信給你收
[00:10:21.360 --> 00:10:23.000]  你不明白的
[00:10:23.000 --> 00:10:24.560]  不會的
[00:10:24.560 --> 00:10:26.160]  托斯就會明白
[00:10:26.160 --> 00:10:28.000]  沒有人作弄別人是不明白的
[00:10:28.000 --> 00:10:29.200]  不過有時真是
[00:10:29.200 --> 00:10:30.600]  我聽過一個情況
[00:10:30.600 --> 00:10:32.680]  真是試過有一次人真是作弄別人
[00:10:32.680 --> 00:10:34.200]  但上帝不會作弄我們
[00:10:34.200 --> 00:10:37.240]  有一次一對戀人去拍拖
[00:10:37.240 --> 00:10:39.480]  女兒是個醫生
[00:10:39.480 --> 00:10:40.600]  她寫一封信
[00:10:40.600 --> 00:10:43.120]  說今晚幾點在哪裏等
[00:10:43.120 --> 00:10:44.280]  你知道她們很厲害的
[00:10:44.280 --> 00:10:45.880]  好像寫pharmacy那些信
[00:10:45.880 --> 00:10:46.880]  寫給她男朋友
[00:10:46.880 --> 00:10:51.600]  男朋友看不明白
[00:10:51.600 --> 00:10:53.600]  接著就有些爭執
[00:10:53.600 --> 00:10:56.560]  為甚麼你不來
[00:10:56.560 --> 00:10:57.720]  我不是寫了信給你
[00:10:57.720 --> 00:10:58.600]  我看不明白
[00:10:58.600 --> 00:10:59.680]  甚麼七點
[00:10:59.680 --> 00:11:01.520]  完全看不明白
[00:11:01.520 --> 00:11:04.160]  這樣就誤會了
[00:11:04.160 --> 00:11:06.400]  接著談了沒事
[00:11:06.400 --> 00:11:07.240]  反過來一次
[00:11:07.240 --> 00:11:08.520]  那個男朋友又想著
[00:11:08.520 --> 00:11:10.160]  嘩上次你搞我
[00:11:10.160 --> 00:11:11.800]  這次人嘛
[00:11:11.800 --> 00:11:14.080]  總有一些軟弱
[00:11:14.080 --> 00:11:15.480]  他就去報復
[00:11:15.480 --> 00:11:18.480]  寫一封信給弱的女朋友
[00:11:18.480 --> 00:11:21.760]  他就找當舖寫那些當條的字
[00:11:21.760 --> 00:11:23.400]  今晚七點你來
[00:11:23.400 --> 00:11:24.640]  就叫給他女朋友
[00:11:24.640 --> 00:11:26.960]  又是那些看不明白的字
[00:11:26.960 --> 00:11:28.480]  那晚七點鐘
[00:11:28.480 --> 00:11:30.800]  女朋友依時赴約
[00:11:30.800 --> 00:11:32.120]  男朋友又拗頭
[00:11:32.120 --> 00:11:33.720]  為甚麼你看不明白我的字
[00:11:33.720 --> 00:11:35.200]  我小時候很窮
[00:11:35.200 --> 00:11:37.640]  我們看到字的時候就會問那個人
[00:11:37.640 --> 00:11:39.680]  所以我每個字都會解
[00:11:39.680 --> 00:11:40.400]  告訴你
[00:11:40.400 --> 00:11:43.800]  我們今天上帝不是作弄我們
[00:11:43.800 --> 00:11:46.120]  所以當你打開啟示錄的時候
[00:11:46.120 --> 00:11:48.000]  你就是去看
[00:11:48.000 --> 00:11:50.120]  當然有些背景你就要明白
[00:11:50.120 --> 00:11:51.200]  因為他解釋的方法
[00:11:51.200 --> 00:11:52.560]  有時是用過去的歷史
[00:11:52.560 --> 00:11:53.560]  有時是用未來
[00:11:53.560 --> 00:11:54.640]  有時是用預言
[00:11:54.640 --> 00:11:55.960]  無論怎樣都好
[00:11:55.960 --> 00:11:57.160]  這兩封
[00:11:57.160 --> 00:11:58.600]  這兩個卷書
[00:11:58.600 --> 00:11:59.640]  二章和第三節
[00:11:59.640 --> 00:12:00.600]  很直接
[00:12:00.600 --> 00:12:01.200]  好不好
[00:12:01.200 --> 00:12:02.000]  鼓勵大家
[00:12:02.000 --> 00:12:04.160]  接下來的這個禮拜
[00:12:04.160 --> 00:12:05.920]  或者這個月去看
[00:12:05.920 --> 00:12:06.920]  好了我們回來
[00:12:06.920 --> 00:12:09.480]  看看這張PowerPoint裏面之先
[00:12:09.480 --> 00:12:10.560]  我們要留意
[00:12:10.560 --> 00:12:12.480]  在第二
[00:12:12.480 --> 00:12:13.600]  和第三章裏面
[00:12:13.600 --> 00:12:16.640]  這幅圖是挺有用的
[00:12:16.640 --> 00:12:18.120]  是一個很實際的
[00:12:18.120 --> 00:12:19.120]  有七間教會
[00:12:19.120 --> 00:12:21.920]  所以我就經文
[00:12:21.920 --> 00:12:23.800]  怎樣描述耶穌基督
[00:12:23.800 --> 00:12:25.320]  讚他們甚麼
[00:12:25.320 --> 00:12:26.320]  責備他們甚麼
[00:12:26.320 --> 00:12:27.120]  有甚麼挑戰
[00:12:27.120 --> 00:12:27.880]  有甚麼應許
[00:12:27.880 --> 00:12:31.920]  請大家可以按著這幾個準則
[00:12:31.920 --> 00:12:34.560]  去看這七間教會
[00:12:34.560 --> 00:12:36.800]  我讀回
[00:12:36.800 --> 00:12:37.720]  第二
[00:12:37.720 --> 00:12:39.440]  啟示錄二章一節
[00:12:39.440 --> 00:12:40.480]  由一個開始
[00:12:40.480 --> 00:12:42.200]  看這封信說甚麼
[00:12:42.200 --> 00:12:44.120]  我們一起讀一讀第二章第一節
[00:12:44.120 --> 00:12:44.800]  好不好
[00:12:44.800 --> 00:12:46.120]  1230
[00:12:46.120 --> 00:12:47.600]  你要寫信給
[00:12:47.600 --> 00:12:51.040]  已不鎖教會的使者說
[00:12:51.040 --> 00:12:53.480]  那仇手拿著七星
[00:12:53.480 --> 00:12:57.320]  在七個金燈台中間行走的說
[00:12:57.320 --> 00:12:59.360]  好了夠了
[00:12:59.360 --> 00:13:00.160]  你會不會覺得
[00:13:00.160 --> 00:13:00.560]  嘩
[00:13:00.560 --> 00:13:01.560]  就看第一節
[00:13:01.560 --> 00:13:03.840]  牧師那麼容易看甚麼七星
[00:13:03.840 --> 00:13:06.400]  甚麼七個金燈台
[00:13:06.400 --> 00:13:07.800]  就算你沒有了這些
[00:13:07.800 --> 00:13:09.320]  都不重要
[00:13:09.320 --> 00:13:11.560]  因為你只是形容耶穌基督是甚麼
[00:13:11.560 --> 00:13:13.600]  最重要是第二節開始
[00:13:13.600 --> 00:13:14.320]  所以呢
[00:13:14.320 --> 00:13:16.240]  但啟示錄又不是那麼神秘
[00:13:16.240 --> 00:13:17.360]  如果大家回去
[00:13:17.360 --> 00:13:18.800]  有聖經看開
[00:13:18.800 --> 00:13:19.920]  你讀一讀
[00:13:19.920 --> 00:13:21.920]  第一章第二十節
[00:13:21.920 --> 00:13:23.480]  他就會解釋給你聽
[00:13:23.480 --> 00:13:26.680]  七星就是七個教會的使者
[00:13:26.680 --> 00:13:28.600]  七個金燈台就是七間教會
[00:13:28.600 --> 00:13:29.280]  即是說
[00:13:29.280 --> 00:13:30.560]  耶穌基督就是甚麼
[00:13:30.560 --> 00:13:33.640]  牧養著七間教會的牧師
[00:13:33.640 --> 00:13:35.640]  而且帶領他們甚麼
[00:13:35.640 --> 00:13:36.400]  在裏面
[00:13:36.400 --> 00:13:38.680]  耶穌基督在行走
[00:13:38.680 --> 00:13:40.080]  掌管著
[00:13:40.080 --> 00:13:41.280]  管理著
[00:13:41.280 --> 00:13:42.360]  安慰著
[00:13:42.360 --> 00:13:43.920]  宗教會
[00:13:43.920 --> 00:13:44.960]  好了
[00:13:44.960 --> 00:13:46.160]  下兩張powerpoint
[00:13:46.160 --> 00:13:47.080]  我們看看
[00:13:47.080 --> 00:13:48.600]  有些欣賞的地方
[00:13:48.600 --> 00:13:50.000]  按照剛才的格子
[00:13:50.000 --> 00:13:50.480]  好
[00:13:50.480 --> 00:13:51.400]  下兩張powerpoint
[00:13:51.400 --> 00:13:52.680]  謝謝
[00:13:52.680 --> 00:13:55.000]  就是欣賞和提醒
[00:13:55.000 --> 00:13:56.080]  好我們看看
[00:13:56.080 --> 00:13:57.160]  剛才雖然沒有讀
[00:13:57.160 --> 00:13:58.280]  我們看看
[00:13:58.280 --> 00:13:59.920]  在這裏有幾節
[00:13:59.920 --> 00:14:01.640]  三節
[00:14:01.640 --> 00:14:03.200]  是聖靈
[00:14:03.200 --> 00:14:04.960]  提醒老約翰
[00:14:04.960 --> 00:14:05.920]  已不鎖
[00:14:05.920 --> 00:14:08.120]  有個強項在哪裏
[00:14:08.120 --> 00:14:10.720]  這個強項可能就是我們教會的一部份
[00:14:10.720 --> 00:14:11.720]  當你讀的時候
[00:14:11.720 --> 00:14:13.120]  你看看你的小組是否
[00:14:13.120 --> 00:14:14.000]  在你自己是否
[00:14:14.000 --> 00:14:15.040]  有沒有這些強項
[00:14:15.040 --> 00:14:16.000]  如果沒有的
[00:14:16.000 --> 00:14:17.080]  求主給你這些強項
[00:14:17.080 --> 00:14:17.720]  好不好
[00:14:17.720 --> 00:14:18.960]  好的東西是甚麼
[00:14:18.960 --> 00:14:19.800]  會求主拿
[00:14:19.800 --> 00:14:20.920]  好我們一起讀
[00:14:20.920 --> 00:14:22.280]  這三節是跳了的
[00:14:22.280 --> 00:14:22.800]  二節
[00:14:22.800 --> 00:14:23.280]  第三節
[00:14:23.280 --> 00:14:23.640]  第六節
[00:14:23.640 --> 00:14:25.320]  1230
[00:14:25.320 --> 00:14:27.240]  我知道你的行為
[00:14:27.240 --> 00:14:28.200]  勞碌
[00:14:28.200 --> 00:14:29.200]  忍耐
[00:14:29.200 --> 00:14:32.520]  也知道你並不能容忍惡人
[00:14:32.520 --> 00:14:34.480]  你也曾試驗那
[00:14:34.480 --> 00:14:36.440]  自稱為使徒
[00:14:36.440 --> 00:14:38.640]  卻不是使徒的
[00:14:38.640 --> 00:14:41.520]  看出他們是假的來
[00:14:41.520 --> 00:14:43.600]  你也能忍耐
[00:14:43.600 --> 00:14:45.920]  曾為我的名勞苦
[00:14:45.920 --> 00:14:48.120]  並不乏倦
[00:14:48.120 --> 00:14:49.160]  然而
[00:14:49.160 --> 00:14:51.880]  你還有一件可取的事
[00:14:51.880 --> 00:14:56.680]  就是你含糊尼哥拉一黨的人行為
[00:14:56.680 --> 00:14:59.920]  這也是我所含糊的
[00:14:59.920 --> 00:15:00.880]  好
[00:15:00.880 --> 00:15:03.000]  這裏告訴我們有幾樣東西
[00:15:03.000 --> 00:15:03.840]  到底是甚麼呢
[00:15:03.840 --> 00:15:06.000]  除了我比較刻體字
[00:15:06.000 --> 00:15:07.080]  下一張PowerPoint
[00:15:07.080 --> 00:15:08.960]  我會幫你分析
[00:15:08.960 --> 00:15:12.320]  它大概有這六樣東西
[00:15:12.320 --> 00:15:15.960]  這是教會當時已忽所這間教會
[00:15:15.960 --> 00:15:18.400]  你就當它是在收浸唇環
