
[00:00:00.000 --> 00:00:07.420]  信仰的起點是在於認識神
[00:01:39.520 --> 00:01:39.520]  他不斷為自己去辯護
[00:01:39.520 --> 00:01:41.040]  為自己伸冤
[00:01:41.040 --> 00:01:43.320]  他不斷為自己辯護
[00:01:43.320 --> 00:01:44.400]  為自己伸冤
[00:01:44.400 --> 00:01:47.320]  到最後神向約伯問了這個問題
[00:01:47.320 --> 00:01:49.400]  當最後神向約伯問這個問題
[00:01:49.400 --> 00:01:51.760]  他說誰用一些無知的言語
[00:01:51.760 --> 00:01:54.360]  使我的旨意暗昧不明呢?
[00:01:54.360 --> 00:01:56.160]  說誰用無知的言語
[00:01:56.160 --> 00:01:58.040]  使我的旨意暗昧不明呢?
[00:01:58.040 --> 00:02:00.360]  然後神又問了一連串的問題
[00:02:00.360 --> 00:02:02.440]  又問了約伯一連串的問題
[00:02:02.440 --> 00:02:04.280]  最後約伯又醒不過來了
[00:02:04.280 --> 00:02:05.880]  最後約伯就醒悟過來了
[00:02:05.880 --> 00:02:07.560]  他說我從前風聞有你
[00:02:07.560 --> 00:02:09.360]  說我從前風聞有你
[00:02:09.360 --> 00:02:10.800]  現在親眼見到你
[00:02:10.800 --> 00:02:12.240]  現在親眼看見你
[00:02:12.240 --> 00:02:15.080]  所以他是由一個頭腦的認識上帝
[00:02:15.080 --> 00:02:17.240]  所以他有一個頭腦認識上帝
[00:02:17.240 --> 00:02:18.960]  轉為一種生命的經歷
[00:02:18.960 --> 00:02:20.640]  轉為一種生命的經歷
[00:02:20.640 --> 00:02:23.240]  約拿作為一個蒙神呼召的人
[00:02:23.240 --> 00:02:25.520]  約拿作為一個蒙神呼召的人
[00:02:25.520 --> 00:02:26.520]  是一個先知
[00:02:26.520 --> 00:02:27.520]  是一個先知
[00:02:27.520 --> 00:02:30.920]  他對神應該多多少少都有一些認識
[00:02:30.920 --> 00:02:34.240]  他對神應該多多少少都有一些認識
[00:02:34.240 --> 00:02:39.240]  我記得幾年前教會接觸我的時候
[00:02:39.240 --> 00:02:42.520]  我記得幾年前教會接觸我的時候
[00:02:42.520 --> 00:02:48.080]  希望我會不會考慮擔任這裡的目的
[00:02:48.080 --> 00:02:51.440]  問我是不是考慮擔任這個目職
[00:02:51.440 --> 00:02:54.360]  首先是問我拿我的履歷表
[00:02:54.360 --> 00:02:56.400]  首先就是拿我的履歷表
[00:02:56.400 --> 00:02:58.600]  看我是不是正統神學院畢業
[00:02:58.600 --> 00:03:00.480]  看我是不是正統神學院畢業
[00:03:00.480 --> 00:03:02.280]  看我的侍奉經驗
[00:03:02.280 --> 00:03:03.840]  看一下我的侍奉經驗
[00:03:03.840 --> 00:03:06.240]  又和聘木小卒吃了兩餐飯
[00:03:06.240 --> 00:03:09.440]  又從聘木小組吃了兩頓飯
[00:03:09.440 --> 00:03:13.720]  然後又介紹給不同的會友認識
[00:03:13.720 --> 00:03:15.960]  然後給我介紹不同的會友認識
[00:03:15.960 --> 00:03:18.960]  目的是希望看一下我們適不適合
[00:03:18.960 --> 00:03:21.400]  目的是為了看我是不是適合
[00:03:21.400 --> 00:03:24.000]  或者能不能夠擔任這個工作
[00:03:24.000 --> 00:03:25.760]  或者能不能擔任這份工作
[00:03:25.760 --> 00:03:27.480]  我覺得這個很合理
[00:03:27.480 --> 00:03:28.800]  我覺得這個很合理
[00:03:28.800 --> 00:03:30.920]  約拿的職份是一個先知
[00:03:30.920 --> 00:03:32.720]  約拿的職份是先知
[00:03:32.720 --> 00:03:33.960]  表示他認識神
[00:03:33.960 --> 00:03:35.000]  表示他認識神
[00:03:35.000 --> 00:03:36.680]  他又回應上帝的呼召
[00:03:36.680 --> 00:03:38.400]  他又回應上帝的呼召
[00:03:38.400 --> 00:03:40.680]  但原來人對神的認識
[00:03:40.680 --> 00:03:42.280]  但原來人對上帝的認識
[00:03:42.280 --> 00:03:44.840]  可以只是單單停留在頭腦上面
[00:03:44.840 --> 00:03:47.360]  可以只是單單停留在頭腦上面
[00:03:47.360 --> 00:03:49.120]  或者人對神的認識呢
[00:03:49.120 --> 00:03:50.880]  或者人對神的認識呢
[00:03:50.880 --> 00:03:52.600]  好像去百貨公司買東西一樣
[00:03:52.600 --> 00:03:54.000]  好像去百貨公司買東西一樣
[00:03:54.000 --> 00:03:56.280]  我們只是選擇我們喜歡的東西
[00:03:56.280 --> 00:03:58.000]  我們只是選擇我們喜歡的東西
[00:03:58.000 --> 00:04:00.040]  其他的我們不會上心的
[00:04:00.040 --> 00:04:01.680]  其他的我們不會上心的
[00:04:01.680 --> 00:04:05.880]  如果在約拿需要對認識神這個題目呢
[00:04:05.880 --> 00:04:08.800]  如果在約拿需要對認識神這個題目呢
[00:04:08.800 --> 00:04:10.760]  其中一個最好就是救贖了
[00:04:10.760 --> 00:04:12.640]  其中一個最好的主題就是救贖
[00:04:12.640 --> 00:04:16.940]  剛才他們幾位弟子們就說到輕描淡寫
[00:04:16.940 --> 00:04:21.680]  教會的弟兄姐妹就對這個輕描淡寫
[00:04:21.680 --> 00:04:26.400]  但是其實我們10月1日去是差不多40位殺人犯
[00:04:26.400 --> 00:04:30.060]  我們看了差不多40位殺人犯
[00:04:30.060 --> 00:04:33.220]  你想一下在一個很小的房間裏面
[00:04:33.220 --> 00:04:35.100]  你想一下在一個很小的房間裏面
[00:04:35.100 --> 00:04:36.560]  有40個殺人犯
[00:04:36.560 --> 00:04:37.960]  有40個殺人犯
[00:04:37.960 --> 00:04:42.460]  對著我們手無縛雞之力的弟子們
[00:04:42.460 --> 00:04:45.260]  對著我們手無縛雞之力的弟兄姐妹
[00:04:45.260 --> 00:04:48.800]  其實是一個不太容易的經歷
[00:04:48.800 --> 00:04:50.640]  其實是一個不太容易的經歷
[00:04:50.640 --> 00:04:54.000]  還好他們對慣牧師這些惡人
[00:04:54.000 --> 00:04:59.120]  還好他看見牧師從來都是惡人
[00:04:59.120 --> 00:05:00.920]  所以他們已經習慣了
[00:05:00.920 --> 00:05:05.620]  所以救贖的恩典其實是臨到每一個人的
[00:05:05.620 --> 00:05:07.920]  其實救贖的恩典臨到每一個人的
[00:05:07.920 --> 00:05:10.560]  但約拿認為這是一件很荒謬的事情
[00:05:10.560 --> 00:05:12.720]  但約拿認為這是一件很荒謬的事情
[00:05:12.720 --> 00:05:15.680]  這個救恩怎麽會去到這些尼尼威人呢?
[00:05:15.680 --> 00:05:18.280]  這個救恩為什麽會去到這些尼尼威人呢?
[00:05:18.280 --> 00:05:19.520]  所以他選擇逃避
[00:05:19.520 --> 00:05:20.560]  所以他選擇逃避
[00:05:20.560 --> 00:05:24.680]  但你發現當他要逃避上帝的呼召的時候
[00:05:24.680 --> 00:05:27.520]  但你發現當他逃避上帝的呼召的時候
[00:05:27.520 --> 00:05:29.240]  結果在船上面呢?
[00:05:29.240 --> 00:05:30.320]  結果在船上面呢?
[00:05:30.320 --> 00:05:34.400]  這些菲尼基船員的生命又落在他的手中
[00:05:34.400 --> 00:05:37.240]  這些菲尼基船員的生命就落在他手中了
[00:05:37.240 --> 00:05:39.800]  你有沒有發現逃避神一個的責任?
[00:05:39.800 --> 00:05:42.080]  你有沒有發現逃避神一個的責任?
[00:05:42.080 --> 00:05:44.360]  他會給你更大更難的責任
[00:05:44.360 --> 00:05:46.720]  他會給你更大更難的責任
[00:05:46.720 --> 00:05:49.240]  所以以後如果牧師找你們侍奉呢?
[00:05:49.240 --> 00:05:51.800]  如果以後牧師找大家侍奉呢?
[00:05:51.800 --> 00:05:53.320]  你不要推三推四
[00:05:53.320 --> 00:05:54.360]  不要推三推四
[00:05:54.360 --> 00:05:55.800]  你不做部員呢?
[00:05:55.800 --> 00:05:57.960]  你不做部員呢?
[00:05:57.960 --> 00:05:59.840]  你遲一點就會做部長
[00:05:59.840 --> 00:06:01.480]  你晚一點就會做部長
[00:06:01.480 --> 00:06:02.760]  你不做部長呢?
[00:06:02.760 --> 00:06:03.600]  你不做部長呢?
[00:06:03.600 --> 00:06:05.000]  你遲一點就會做執事
[00:06:05.000 --> 00:06:06.480]  你晚一點就會做執事
[00:06:06.480 --> 00:06:08.720]  不要笑,開玩笑的
[00:06:08.720 --> 00:06:14.960]  所以他要被迫成為這些外邦船員的先知
[00:06:14.960 --> 00:06:18.360]  所以他要被逼成為這些外邦船員的先知
[00:06:18.360 --> 00:06:20.600]  所有人的生命都落在他的手中
[00:06:20.600 --> 00:06:22.600]  所有的生命都落在他的手中
[00:06:22.600 --> 00:06:25.000]  那個風浪是衝著他來的
[00:06:25.000 --> 00:06:27.000]  這個風浪是衝著他們來的
[00:06:27.000 --> 00:06:28.200]  所以最後他選擇
[00:06:28.200 --> 00:06:31.480]  就說你把我扔到海裏,風浪就平靜了
[00:06:31.480 --> 00:06:35.920]  所以他最後選擇你把我跌到海裏,風浪就會平靜了
[00:06:35.920 --> 00:06:39.400]  其實約拿的犧牲不是一種很高尚的行為
[00:06:39.400 --> 00:06:42.080]  其實約拿這種犧牲不是一種很高尚的行為
[00:06:42.080 --> 00:06:46.840]  從邏輯上,如果他不是逃避就不會產生這個風浪
[00:06:46.840 --> 00:06:50.000]  如果他不逃避就不會產生這個風浪
[00:06:50.000 --> 00:06:54.120]  所以這些船員在大風浪裏面就經歷了這個舊因
[00:06:54.120 --> 00:06:57.320]  所以這些船員在大風浪中就經歷了這些舊因
[00:06:57.320 --> 00:07:00.800]  他由大大的懼怕變成大大的敬畏
[00:07:00.800 --> 00:07:03.800]  從大大的懼怕變成大大的敬畏
[00:07:03.800 --> 00:07:06.200]  約拿越不想做的事情
[00:07:06.200 --> 00:07:07.720]  約拿越不想做的事情
[00:07:07.720 --> 00:07:09.960]  神就讓他一次又一次的經歷
[00:07:09.960 --> 00:07:11.760]  神就讓他一次又一次的經歷
[00:07:11.760 --> 00:07:14.840]  一章十七節就留了一條伏線
[00:07:14.840 --> 00:07:17.000]  一章十七節就留了一條伏筆
[00:07:17.000 --> 00:07:22.200]  神安排一條魚將約拿吞在魚腹裏面
[00:07:22.200 --> 00:07:25.320]  神就安排了一條魚把約拿吞在魚腹中
[00:07:25.320 --> 00:07:28.360]  第二章整章幾乎都是一個祈禱
[00:07:28.360 --> 00:07:31.040]  第二章幾乎整章都是一個禱告
[00:07:31.040 --> 00:07:34.680]  如果你看一章十七節和二章十節
[00:07:34.680 --> 00:07:37.640]  如果你看一章十七節和二章十節
[00:07:37.640 --> 00:07:40.600]  我們稱這個叫三文字的結構
[00:07:40.600 --> 00:07:45.560]  我們稱這個叫三文字的結構
[00:07:45.560 --> 00:07:49.240]  就是一頭一尾中間夾雜著
[00:07:49.240 --> 00:07:50.240]  三文字的結構
[00:07:50.240 --> 00:07:52.640]  就是在中間被兩邊夾住
[00:07:52.640 --> 00:07:57.360]  你看到整個安排原來都是由上帝一手策劃
[00:07:57.360 --> 00:08:00.560]  你看到整個安排其實都是由上帝一手策劃的
[00:08:00.560 --> 00:08:05.680]  最後二章十節說這條魚將約拿吐了出來
[00:08:05.680 --> 00:08:08.720]  最後二章十節說這條魚將約拿吐了出來
[00:08:08.720 --> 00:08:12.720]  你知道這個吐的原文是反胃作嘔
[00:08:12.720 --> 00:08:15.680]  你知道這個吐的原文的意思是反胃作嘔
[00:08:15.680 --> 00:08:18.320]  你想想如果有一天有人見到牧師
[00:08:18.320 --> 00:08:20.480]  你想如果有一天別人見到牧師
[00:08:20.480 --> 00:08:22.000]  一看牧師的樣子
[00:08:22.000 --> 00:08:23.400]  看一看牧師的樣子
[00:08:23.400 --> 00:08:24.360]  這樣吐出來
[00:08:24.360 --> 00:08:25.560]  然後就這樣吐了
[00:08:25.560 --> 00:08:28.280]  其實對我一個很大的侮辱
[00:08:28.280 --> 00:08:30.120]  對我真是很大的侮辱
[00:08:30.120 --> 00:08:35.640]  其實約拿這種自以為是的民族主義和屬靈的驕傲
[00:08:35.640 --> 00:08:40.400]  其實約拿這種自我為是的民族主義和屬靈的驕傲
[00:08:40.400 --> 00:08:45.400]  其實聖經好像說連條魚都忍受不住作嘔
[00:08:45.400 --> 00:08:48.920]  聖經好像說連一條魚都忍受不了牠作嘔
[00:08:48.920 --> 00:08:51.520]  古代三日的路程
[00:08:51.520 --> 00:08:54.360]  他們去陰間是三日的路程
[00:08:54.360 --> 00:08:58.760]  在古代神話裡三天的路程是去陰間的路程
[00:08:58.760 --> 00:09:00.120]  你讀一下約拿書
[00:09:00.120 --> 00:09:01.920]  尼尼美城有三天的路程
[00:09:01.920 --> 00:09:03.520]  你讀一下約拿書
[00:09:03.520 --> 00:09:05.120]  尼尼威城有三天的路程
[00:09:05.120 --> 00:09:09.400]  耶穌在新約裡面引用約拿這個比喻
[00:09:09.400 --> 00:09:12.160]  耶穌在新約裡面引用約拿這個比喻
[00:09:12.160 --> 00:09:14.640]  也都比喻他三日後從死裡復活
[00:09:14.640 --> 00:09:17.040]  也都比喻三日後從死裡復活
[00:09:17.040 --> 00:09:20.440]  當然約拿書最受爭論的地方就是這條魚
[00:09:20.440 --> 00:09:23.040]  當然約拿書最受爭議的地方就是這條魚
[00:09:23.040 --> 00:09:24.800]  很多聖經的學者都努力去
[00:09:24.800 --> 00:09:26.920]  究竟這條魚是什麼品種呢?
[00:09:26.920 --> 00:09:29.680]  很多聖經的學者都努力去尋找這條魚的品種
[00:09:29.680 --> 00:09:32.320]  其實原文是海怪來的
[00:09:32.320 --> 00:09:34.320]  原文是海怪
[00:09:34.320 --> 00:09:36.600]  如果你仔細去讀約拿書
[00:09:36.600 --> 00:09:37.960]  如果你仔細讀約拿書
[00:09:37.960 --> 00:09:40.040]  神是想表達
[00:09:40.040 --> 00:09:43.200]  透過大自然一切都是由祂控制
[00:09:43.200 --> 00:09:46.840]  神其實是想表達透過大自然一切都是由祂控制
[00:09:46.840 --> 00:09:48.840]  譬如第一章的大風浪
[00:09:48.840 --> 00:09:50.360]  譬如第一章的大風浪
[00:09:50.360 --> 00:09:51.640]  第二章的大魚
[00:09:51.640 --> 00:09:52.680]  第二章的大魚
[00:09:52.680 --> 00:09:54.440]  第四章的碑麻樹
[00:09:54.440 --> 00:09:55.520]  第四章的碧麻樹
[00:09:55.520 --> 00:09:56.640]  一條蟲
[00:09:56.640 --> 00:09:57.320]  一條蟲
[00:09:57.320 --> 00:09:58.600]  猛烈的日頭
[00:09:58.600 --> 00:09:59.440]  猛烈的日頭
[00:09:59.440 --> 00:10:00.560]  炎熱的東風
[00:10:00.560 --> 00:10:01.440]  炎熱的東風
[00:10:01.440 --> 00:10:03.720]  這些大自然只是工具
[00:10:03.720 --> 00:10:05.320]  這些大自然只是工具
[00:10:05.320 --> 00:10:08.520]  真正的主角是擁有絕對主權的上帝
[00:10:08.520 --> 00:10:10.720]  真正的主角是擁有絕對主權的上帝
[00:10:10.720 --> 00:10:14.520]  祂想表達的連大自然都要配合上帝的旨意
[00:10:14.520 --> 00:10:16.720]  祂想表達的連大自然都要配合上帝的旨意
[00:10:16.720 --> 00:10:20.160]  唯獨身為先知的約拿卻是背叛神
[00:10:20.160 --> 00:10:23.120]  唯獨身為先知的約拿卻是背叛神
[00:10:23.120 --> 00:10:23.360]  唯獨身為先知的約拿卻是背叛神
[00:10:23.360 --> 00:10:26.160]  所以重點不是那條魚是什麼品種
[00:10:26.160 --> 00:10:27.960]  所以重點不是那條魚是什麼品種
[00:10:27.960 --> 00:10:31.280]  難道你會研究第四章那條蟲是什麼蟲呢?
[00:10:31.280 --> 00:10:33.720]  難道你想研究第四章那條蟲是什麼蟲嗎?
[00:10:33.720 --> 00:10:33.760]  難道你想研究第四章那條蟲是什麼蟲嗎?
[00:10:33.760 --> 00:10:33.760]  為什麼一條蟲可以把整棵碧麻樹咬到枯乾呢?
[00:10:33.760 --> 00:10:38.160]  為什麼一條蟲可以把整棵碧麻樹咬到枯乾呢?
[00:10:38.160 --> 00:10:38.160]  為什麼那條蟲可以把整棵碧麻樹咬到枯乾呢?
[00:10:38.160 --> 00:10:41.600]  為什麼那條蟲可以把整棵碧麻樹咬到枯乾呢?
[00:10:41.600 --> 00:10:46.600]  所以約拿在漁婦中禱告蒙英雲
[00:10:46.600 --> 00:10:46.640]  所以約拿在漁婦中禱告蒙英雲
[00:10:57.040 --> 00:10:59.680]  不是因為約拿的祈禱有多漂亮
[00:10:59.680 --> 00:10:59.680]  不是因為約拿的禱告有多漂亮
[00:10:59.680 --> 00:11:01.720]  不是因為約拿的禱告有多漂亮
[00:11:01.720 --> 00:11:01.720]  而是神希望約拿和莉莉美人都可以得到救恩
[00:11:01.720 --> 00:11:05.960]  而是神希望約拿和莉莉美人都可以得到救恩
[00:11:05.960 --> 00:11:05.960]  而是神希望約拿和尼尼威人都可以得到救恩
[00:11:05.960 --> 00:11:09.720]  而是神希望約拿和尼尼威人都可以得到救恩
[00:11:09.720 --> 00:11:12.240]  如果第一章的重點
[00:11:12.240 --> 00:11:12.280]  如果第一章的重點
[00:11:12.280 --> 00:11:13.400]  如果第一章的重點
[00:11:13.400 --> 00:11:14.720]  是約拿逃避神
[00:11:14.720 --> 00:11:14.760]  是約拿逃避神
[00:11:14.760 --> 00:11:16.000]  是約拿逃避神
[00:11:16.000 --> 00:11:16.000]  第二章的重點就是約拿藉著禱告重回上帝的懷抱
[00:11:16.000 --> 00:11:26.480]  第二章的重點就是約拿藉著禱告重回上帝的懷抱
[00:11:26.480 --> 00:11:26.480]  約拿的祈禱是一個感恩的祈禱
[00:11:26.480 --> 00:11:28.400]  約拿的祈禱是一個感恩的祈禱
[00:11:28.400 --> 00:11:28.400]  它有幾個元素在裏面
[00:11:28.400 --> 00:11:30.320]  它有幾個元素在裏面
[00:11:30.320 --> 00:11:30.360]  有幾個元素在裏面
[00:11:30.360 --> 00:11:31.520]  有幾個元素在裏面
[00:11:31.520 --> 00:11:31.520]  一開始是一個概括的引言
[00:11:31.520 --> 00:11:33.840]  一開始是一個概括的引言
[00:11:33.840 --> 00:11:33.880]  首先是一個概括的引言
[00:11:33.880 --> 00:11:35.560]  首先是一個概括的引言
[00:11:35.560 --> 00:11:35.560]  就說我在急難的裏面神你是應運我的
[00:11:35.560 --> 00:11:38.880]  就說我在急難的裏面神你是應運我的
[00:11:38.880 --> 00:11:38.920]  就說我在急難的裏面神你是應運我的
[00:11:38.920 --> 00:11:41.440]  就說我在急難的裏面神你是應運我的
[00:11:41.440 --> 00:11:48.520]  然後他就描述他那種苦情、淒涼的地方
[00:11:48.520 --> 00:11:51.160]  如果我們看裏面的經文
[00:11:51.160 --> 00:11:51.160]  如果我們看裏面的經文
[00:11:51.160 --> 00:11:52.680]  如果我們看裏面的經文
[00:11:52.680 --> 00:11:52.680]  你會發現他的形容詞是說到他的處境
[00:11:52.680 --> 00:11:57.080]  你會發現他的形容詞是說到他的處境
[00:11:57.080 --> 00:11:57.080]  所以就看到他的形容詞是說到他的處境
[00:11:57.080 --> 00:12:00.760]  所以就看到他的形容詞是說到他的處境
[00:12:00.760 --> 00:12:02.480]  譬如遭患難
[00:12:02.480 --> 00:12:02.480]  譬如遭患難
[00:12:02.480 --> 00:12:03.760]  譬如遭患難
[00:12:03.760 --> 00:12:03.760]  陰間的深處
[00:12:03.760 --> 00:12:05.640]  陰間的深處
[00:12:05.640 --> 00:12:06.800]  陰間的深處
[00:12:06.800 --> 00:12:07.840]  深淵
[00:12:07.840 --> 00:12:08.560]  深淵
[00:12:08.560 --> 00:12:09.760]  海的深處
[00:12:09.760 --> 00:12:09.800]  海的深處
[00:12:09.800 --> 00:12:10.600]  海的深處
[00:12:10.600 --> 00:12:35.600]  大水環繞我,波浪紅濤漫過我,我在你眼前被驅逐,珠水環繞我,幾乎淹沒,深淵圍住我,海草纏住我的頭,我下到山根,地的門將我永遠關住。
[00:12:35.600 --> 00:13:04.600]  簡單來說,若拿想形容自己的處境就是說,真的是衰到鐵底,這個衰到鐵底是自己找麻煩出來的,有時候我想如果做人,我們活到幾十歲,我們問一下自己的人生做了什麼,我不知道。
[00:13:04.600 --> 00:13:23.600]  是一件多無奈的事情,但如果我做人,我從一懂事開始,我就知道我人生的方向,我可以朝著這個方向努力多好。
[00:13:23.600 --> 00:13:45.600]  若拿就是這麼幸福,他蒙神揀選成為先知,他又派他去尼尼未成傳講舊因,他不需要每天花幾個鐘頭想人生有什麼意義,他就身在福中不知福。
[00:13:45.600 --> 00:14:06.600]  結果經歷過一場風浪,被吞在魚肚裏面,又被吐在地上,在原地踏步,他原來才發現可以在神的殿敬拜是多麼幸福。
[00:14:06.600 --> 00:14:27.600]  親愛的弟兄姐妹,原來我們今天有機會侍奉神是恩典,原來我們今天可以坐在這裏舒舒服服,可以敬拜是恩典,如果有一天上帝說我不用你參與了,其實你就知道淒涼。
[00:14:27.600 --> 00:14:51.600]  若拿的祈禱正正表達若拿書一個很重要的真理,無論是猶太人和外邦人,無論若拿和那些水手,無論那些君王和僧畜,每一個發自內心的祈禱上帝都垂聽,
[00:14:51.600 --> 00:15:09.600]  神可以在風浪中叫水手平安,神可以在魚腹裏面叫若拿存活,神也可以叫尼尼微臣的人和僧畜悔改。
[00:15:09.600 --> 00:15:24.600]  這位神不只是猶太人的神,他不是基督徒的神,神是普世的神,他願意萬人得救,不願一人沉淪。
[00:15:24.600 --> 00:15:51.600]  若拿書第二章第九節,若拿終於悟出一個道理,他說救恩是出於耶和華,原來若拿只是救恩的代言人,救恩不屬於他的,
[00:15:51.600 --> 00:16:18.600]  他沒有權決定誰可以得到這份救恩,其實這種所謂的若拿主義都出現在我們基督徒裏面,誰都去教會,他也是基督徒,他還侍奉,我們有一種自以為是的心態,
[00:16:18.600 --> 00:16:40.600]  結果第十節神就吩咐魚將若拿套在地上,若拿從陸地逃亡,結果又返回陸地,好像恍如隔世走了一個大圈。
[00:16:40.600 --> 00:16:59.600]  1921年,有一對宣教士夫婦叫做胡大衛,他從瑞典到非洲剛果宣教,他又認識了另一對夫婦叫艾力森,
[00:16:59.600 --> 00:17:28.600]  所以四個人就結伴同行,去到剛果一個村落叫做恩多利亞小村落傳福音,結果四人就結伴同行來到剛果一個叫做恩多利亞的小村落傳福音,可惜當時的酋長迷信拒絕他們入村,他們兩對夫婦就在村附近搭了一間屋來居住。
[00:17:28.600 --> 00:17:51.600]  希望等機會同這些村民傳福音,多年來都毫無結果,他們唯一能夠接觸到的就是一位少年人,這位少年人每個星期就拿些雞蛋拿些雞肉去賣給他們,
[00:17:51.600 --> 00:18:12.600]  胡大衛的太太覺得這個男孩是他們唯一可以接觸的人,就和他傳福音,結果這個小朋友信了主,由於生活非常艱難,又加上有那些藥疾,
[00:18:12.600 --> 00:18:36.600]  Alison夫婦就決定放棄回原來的地方,胡大衛夫婦就堅持繼續留下,沒多久太太就懷孕,到生產的時候酋長就深遠派個人來幫助他們生產,
[00:18:36.600 --> 00:19:03.600]  生了一個女兒叫艾娜,很不幸在這個過程中,胡大衛的太太就離開世界,胡大衛因此就崩潰,草草埋葬太太後,
[00:19:03.600 --> 00:19:26.600]  將女兒帶回瑞典宣教總部,放下她的女兒,她大叫一句,她說上帝毀了我的一生,然後就離開,後來這個小女孩就被一對美國宣教士夫婦收養,
[00:19:26.600 --> 00:19:53.600]  帶到美國健康成長,一日她見到一份瑞典文章的報道,她就說報道在剛果有一個小村落有一個荒棄的墳墓,裏面提到有一對宣教士夫婦去到恩多利亞,
[00:19:53.600 --> 00:20:12.600]  有一位小女孩出世,不幸這位年輕母親就離世,但有一個非洲小男孩信了耶穌之後,到後來這些宣教士離開,這個男孩長大了,
[00:20:12.600 --> 00:20:28.600]  他說服酋長在村裏建立學校,他帶領所有學生信主,又帶了自己父母信主,後來連這個酋長都成為基督徒,
[00:20:28.600 --> 00:20:45.600]  他說目前村裏有六百多人已經是基督徒,這一切都是因為傅大衛夫婦的貢獻,當艾娜這個小女孩結婚二十五周年的時候,
[00:20:45.600 --> 00:21:00.600]  她有機會回到瑞典找她原來的生父,當時傅大衛年事已高,已經再結婚並且有四個孩子,
[00:21:00.600 --> 00:21:19.600]  但因為長期酗酒而中風在家中,傅大衛在家中立了一條家規,不准任何人在他面前提到神,
[00:21:19.600 --> 00:21:36.600]  因為神將我一切都奪去,當艾娜終於找到傅大衛住的地方,進了一個很污糟的房間,滿地酒瓶,
[00:21:36.600 --> 00:21:51.600]  一個七十幾歲的老人躺在床上,當艾娜叫了一聲爸爸的時候,傅大衛轉過頭來抱著她痛哭,
[00:21:51.600 --> 00:22:07.600]  她說我不是想拋棄你,但我當時對一切都感到絕望,艾娜說沒關係,神一直照顧我,傅大衛非常憤怒地大叫,
[00:22:07.600 --> 00:22:22.600]  我變成這樣就是因為上帝,艾娜輕輕撫著爸爸的臉,將瑞典的報道告訴她,
[00:22:22.600 --> 00:22:36.600]  媽媽的犧牲沒有白費,神愛你從來都沒有離開你,結果這位多年怨恨神的老人家在那天再次重回上帝的懷抱,
[00:22:36.600 --> 00:22:56.600]  兩個星期之後她就安詳地離開了世界,又隔了很多年,艾娜參加宣教會議,其中有一位是剛果派來的監督,
[00:22:56.600 --> 00:23:15.600]  他是代表國內十一萬的基督徒分享上帝在該國奇妙的經歷,艾娜在會後問這位監督你認不認識傅大衛夫婦?
[00:23:15.600 --> 00:23:40.600]  這位監督這樣回答,他說這位女士,我就是當日他們帶領我所信的那位小孩,直到今天他們夫婦的事蹟仍然在我們村裏被歌頌,
