
[00:00:00.000 --> 00:00:02.720]  各位弟兄姊妹朋友,早晨!
[00:13:47.320 --> 00:13:48.320]  如果你看原文的時候
[00:13:48.320 --> 00:13:51.320]  十二節前面有個希臘文
[00:13:51.320 --> 00:13:52.320]  都是因為的
[00:13:52.320 --> 00:13:54.320]  因為有三個原因
[00:13:54.320 --> 00:13:56.320]  因為猶太人和希臘人
[00:13:56.320 --> 00:13:57.320]  那些外邦人
[00:13:57.320 --> 00:13:59.320]  都是沒有分別的
[00:13:59.320 --> 00:14:02.320]  他們都是神的兒女
[00:14:02.320 --> 00:14:04.320]  那就是神創造的
[00:14:04.320 --> 00:14:06.320]  神在眼中裡面沒有
[00:14:06.320 --> 00:14:07.320]  其次沒有什麼
[00:14:07.320 --> 00:14:09.320]  他們全部都是
[00:14:09.320 --> 00:14:10.320]  神造的
[00:14:10.320 --> 00:14:11.320]  沒有分別
[00:14:11.320 --> 00:14:12.320]  但是
[00:14:12.320 --> 00:14:13.320]  還有
[00:14:13.320 --> 00:14:16.320]  因為眾人都有同一個主
[00:14:16.320 --> 00:14:17.320]  他們
[00:14:17.320 --> 00:14:20.320]  無論信了耶穌的那些希臘人
[00:14:20.320 --> 00:14:22.320]  那些外邦人是否可以救呢
[00:14:22.320 --> 00:14:25.320]  還有那些猶太人
[00:14:25.320 --> 00:14:27.320]  現在
[00:14:27.320 --> 00:14:29.320]  猶太人的基督徒
[00:14:29.320 --> 00:14:30.320]  和希臘人的基督徒
[00:14:30.320 --> 00:14:32.320]  都是信一個主
[00:14:32.320 --> 00:14:33.320]  就是主耶穌基督
[00:14:33.320 --> 00:14:35.320]  所以他們都是
[00:14:35.320 --> 00:14:36.320]  神會厚待他們
[00:14:36.320 --> 00:14:38.320]  凡是求告他們的人
[00:14:38.320 --> 00:14:40.320]  好過或壞過
[00:14:40.320 --> 00:14:41.320]  我承認
[00:14:41.320 --> 00:14:42.320]  我口裡承認 心裡相信
[00:14:42.320 --> 00:14:44.320]  求告他們的人
[00:14:44.320 --> 00:14:48.320]  就一定不救
[00:14:48.320 --> 00:14:51.320]  大家都有首詩歌叫《曼谷盤石》
[00:14:51.320 --> 00:14:52.320]  大家都知道
[00:14:52.320 --> 00:14:55.320]  有位學家在很久之前寫了這首詩歌
[00:14:55.320 --> 00:15:01.320]  有人稱呼是四大經典教會詩歌
[00:15:01.320 --> 00:15:02.320]  之後
[00:15:02.320 --> 00:15:07.320]  寫這首詩歌大約是三百年前
[00:15:07.320 --> 00:15:10.320]  但是一百年前期間
[00:15:10.320 --> 00:15:12.320]  有個畫家
[00:15:12.320 --> 00:15:14.320]  畫了一幅畫
[00:15:14.320 --> 00:15:17.320]  借用了主題《曼谷盤石》
[00:15:17.320 --> 00:15:19.320]  這個題目
[00:15:19.320 --> 00:15:23.320]  就用了這幅類似的畫
[00:15:23.320 --> 00:15:24.320]  這幅油畫
[00:15:24.320 --> 00:15:25.320]  就叫做《曼谷盤石》
[00:15:25.320 --> 00:15:32.320]  這個油畫的背景就是一個風暴
[00:15:32.320 --> 00:15:33.320]  行雷閃電
[00:15:33.320 --> 00:15:37.320]  他自己坐船沉了
[00:15:37.320 --> 00:15:40.320]  誰知道有塊石頭在那裡
[00:15:40.320 --> 00:15:41.320]  主耶穌十字架的石頭
[00:15:41.320 --> 00:15:44.320]  他就抓住了
[00:15:44.320 --> 00:15:46.320]  所以只剩下一條命
[00:15:46.320 --> 00:15:48.320]  保住自己的生命
[00:15:48.320 --> 00:15:50.320]  這個就是這幅畫的意思
[00:15:50.320 --> 00:15:54.320]  這個《曼谷盤石》的畫
[00:15:54.320 --> 00:15:55.320]  所以第二個重點
[00:15:55.320 --> 00:15:58.320]  我們可以指出的就是
[00:15:58.320 --> 00:16:01.320]  其實
[00:16:01.320 --> 00:16:03.320]  我們可以看得出
[00:16:03.320 --> 00:16:07.320]  求告主的無道的朋友
[00:16:07.320 --> 00:16:08.320]  你一定不救
[00:16:08.320 --> 00:16:10.320]  如果你求告主
[00:16:10.320 --> 00:16:11.320]  這個道就是口裡承認
[00:16:11.320 --> 00:16:13.320]  心裡相信的道
[00:16:13.320 --> 00:16:14.320]  你求告他
[00:16:14.320 --> 00:16:15.320]  你就必得救
[00:16:15.320 --> 00:16:17.320]  好像當時作《曼谷盤石》的作者
[00:16:17.320 --> 00:16:19.320]  他以前有風暴
[00:16:19.320 --> 00:16:20.320]  有塊石頭
[00:16:20.320 --> 00:16:21.320]  他有塊石頭在那裡
[00:16:21.320 --> 00:16:23.320]  他可以有一個棲身
[00:16:23.320 --> 00:16:24.320]  在風暴當中
[00:16:24.320 --> 00:16:25.320]  有一個棲身的地方
[00:16:25.320 --> 00:16:28.320]  又好像這個畫家一樣
[00:16:28.320 --> 00:16:29.320]  在風暴當中
[00:16:29.320 --> 00:16:32.320]  如果能夠抓住那塊石頭
[00:16:32.320 --> 00:16:35.320]  你就可以保存你的生命
[00:16:35.320 --> 00:16:36.320]  去得救
[00:16:36.320 --> 00:16:37.320]  這個是第二個重點
[00:16:37.320 --> 00:16:41.320]  就是求告主的無道的朋友
[00:16:41.320 --> 00:16:42.320]  你就必得救
[00:16:42.320 --> 00:16:45.320]  這個是100%的事情
[00:16:45.320 --> 00:16:49.320]  是不需要有機會率
[00:16:49.320 --> 00:16:50.320]  好像抽獎一樣
[00:16:50.320 --> 00:16:52.320]  我們不需要抽獎
[00:16:52.320 --> 00:16:56.320]  一求告主就必不救
[00:16:56.320 --> 00:16:58.320]  我們繼續看我們的經文
[00:16:58.320 --> 00:17:00.320]  《羅馬書》第十章第十四節
[00:17:00.320 --> 00:17:02.320]  第十四節在這裡說
[00:17:02.320 --> 00:17:04.320]  然而人未曾信他
[00:17:04.320 --> 00:17:05.320]  怎能求他呢?
[00:17:05.320 --> 00:17:06.320]  未曾聽他
[00:17:06.320 --> 00:17:07.320]  又怎能信他呢?
[00:17:07.320 --> 00:17:08.320]  沒有傳道
[00:17:08.320 --> 00:17:10.320]  又怎能聽他呢?
[00:17:10.320 --> 00:17:13.320]  這個好像一連串的東西
[00:17:13.320 --> 00:17:15.320]  又沒有奉差見的
[00:17:15.320 --> 00:17:16.320]  怎能傳道呢?
[00:17:16.320 --> 00:17:17.320]  又經常所說
[00:17:17.320 --> 00:17:22.320]  報福音的傳喜訊的腳步皆何等皆未
[00:17:22.320 --> 00:17:26.320]  這個是一個提醒
[00:17:26.320 --> 00:17:29.320]  那些未信主的朋友
[00:17:29.320 --> 00:17:30.320]  無道的朋友
[00:17:30.320 --> 00:17:31.320]  那些意識滅人
[00:17:31.320 --> 00:17:32.320]  就算是果然是他
[00:17:32.320 --> 00:17:34.320]  他們怎能信主呢?
[00:17:34.320 --> 00:17:35.320]  如果沒有人傳給他
[00:17:35.320 --> 00:17:37.320]  怎能信主呢?
[00:17:37.320 --> 00:17:39.320]  這個就是過去的關係
[00:17:39.320 --> 00:17:44.320]  求告他的主耶穌基督有100%的機會率
[00:17:44.320 --> 00:17:45.320]  計算的朋友
[00:17:45.320 --> 00:17:46.320]  讀數學的朋友
[00:17:46.320 --> 00:17:48.320]  這個真的不用計算了
[00:17:48.320 --> 00:17:49.320]  保險業的那些
[00:17:49.320 --> 00:17:51.320]  真的100%救了
[00:17:51.320 --> 00:17:52.320]  得救了
[00:17:52.320 --> 00:17:55.320]  不用怎麼計算了
[00:17:55.320 --> 00:17:56.320]  數學很簡單
[00:17:56.320 --> 00:17:58.320]  求告他的就得救
[00:17:58.320 --> 00:17:59.320]  你求告之前
[00:17:59.320 --> 00:18:01.320]  他要信的
[00:18:01.320 --> 00:18:02.320]  他要信
[00:18:02.320 --> 00:18:03.320]  之前又要有得聽
[00:18:03.320 --> 00:18:04.320]  才會信
[00:18:04.320 --> 00:18:05.320]  你沒有人告訴他
[00:18:05.320 --> 00:18:06.320]  他怎能信呢?
[00:18:06.320 --> 00:18:07.320]  他不信
[00:18:07.320 --> 00:18:08.320]  怎會求告呢?
