
[00:00:00.000 --> 00:00:03.400]  丙姐妹,早安,讓我們一起禱告
[00:06:39.480 --> 00:06:41.760]  我們每一個都被神揀選
[00:06:41.760 --> 00:06:47.560]  此刻活在一個亂世裏面為基督作見證
[00:06:47.560 --> 00:06:51.400]  今天你和我是幽幽愁愁地過活
[00:06:51.400 --> 00:06:55.040]  面無光彩 甚至乎可能是面無血色
[00:06:55.040 --> 00:06:57.720]  抑或在我們心裏面
[00:06:57.720 --> 00:07:00.520]  主耶穌給了我們一團火
[00:07:00.520 --> 00:07:05.120]  能夠可以很喜樂地活出
[00:07:05.120 --> 00:07:08.040]  從基督裏面有一個新的價值
[00:07:08.040 --> 00:07:13.200]  有一個新的關係和一個新的生活
[00:07:13.200 --> 00:07:16.640]  如果我們一路來看《肥臘比書》的時候
[00:07:16.640 --> 00:07:20.360]  我們會看到保羅喜樂的原因
[00:07:20.360 --> 00:07:23.160]  最低限度有兩個
[00:07:23.160 --> 00:07:29.920]  第一 保羅很著重教會的發展
[00:07:29.920 --> 00:07:31.680]  福音的遍傳
[00:07:31.680 --> 00:07:34.720]  他的書信給我們看到
[00:07:34.720 --> 00:07:36.560]  教會的需要和發展
[00:07:36.560 --> 00:07:39.560]  差不多等於他的生命
[00:07:39.560 --> 00:07:41.880]  如果基督的福音能夠傳開
[00:07:41.880 --> 00:07:43.280]  教會能夠發展
[00:07:43.280 --> 00:07:48.760]  就成為了保羅其中一個使他很喜樂的原因
[00:07:48.760 --> 00:07:51.040]  第二 保羅喜樂的原因
[00:07:51.040 --> 00:07:56.960]  更加盼望看到弟兄姊妹不斷地成長
[00:07:56.960 --> 00:08:02.400]  當他看到弟兄姊妹之間的同心
[00:08:02.400 --> 00:08:05.960]  傳揚福音 為主作見證
[00:08:05.960 --> 00:08:08.280]  屬靈生命不斷地成長的時候
[00:08:08.280 --> 00:08:11.920]  這也成為了他喜樂的原因
[00:08:11.920 --> 00:08:15.840]  保羅的人生就像一個火球一樣
[00:08:15.840 --> 00:08:19.000]  去到哪裏就燒著哪裏的人
[00:08:19.000 --> 00:08:23.920]  去到影響他們 去將他們在神裏面的領袖
[00:08:23.920 --> 00:08:26.720]  如何去跟他們分享
[00:08:26.720 --> 00:08:31.680]  亦教導別人如何去過基督徒的生命生活
[00:08:31.680 --> 00:08:34.480]  不斷地燒著很多不同的人
[00:08:34.480 --> 00:08:38.400]  在不同的地方建立神的教會
[00:08:38.400 --> 00:08:40.880]  他不單自己燃燒
[00:08:40.880 --> 00:08:45.360]  而且亦繼續為主燃燒
[00:08:45.360 --> 00:08:48.280]  燒著一個又一個
[00:08:48.280 --> 00:08:51.400]  今天我們的生命是否也是這樣呢?
[00:08:51.400 --> 00:08:54.760]  香港人很清楚甚麼是有價值
[00:08:54.760 --> 00:08:58.280]  很懂得分辨甚麼是會升值
[00:08:58.280 --> 00:09:01.520]  無論你買一層樓 買一輛車 買一個袋
[00:09:01.520 --> 00:09:05.400]  甚至乎喝一口紅酒 一口咖啡
[00:09:05.400 --> 00:09:07.960]  吃一杯雪糕等等
[00:09:07.960 --> 00:09:11.280]  你都懂得去評量那個值
[00:09:11.280 --> 00:09:13.760]  還是不值呢?
[00:09:13.760 --> 00:09:16.760]  當保羅遇到復活的基督之後
[00:09:16.760 --> 00:09:21.280]  他重新評價自己的價值
[00:09:21.280 --> 00:09:24.000]  他不再用當時社會的標準
[00:09:24.000 --> 00:09:27.040]  究竟你是否一個羅馬的公民呢?
[00:09:27.040 --> 00:09:29.880]  當時羅馬的公民很巴之弊
[00:09:29.880 --> 00:09:34.720]  人們都不敢惹這班人
[00:09:34.720 --> 00:09:38.680]  他不再用這個去評論自己或其他人
[00:09:38.680 --> 00:09:41.920]  保羅重新在基督裏面
[00:09:41.920 --> 00:09:44.680]  他重新去認識神 去認識自己
[00:09:44.680 --> 00:09:49.600]  去認識他身邊的弟兄 甚或乎是外邦人
[00:09:49.600 --> 00:09:53.200]  他從神而來有一個新的眼光
[00:09:53.200 --> 00:09:54.640]  一個新的角度
[00:09:54.640 --> 00:09:57.680]  一個不斷燃燒著他的新的價值觀
[00:09:57.680 --> 00:10:00.680]  一個永恆的價值觀
[00:10:00.680 --> 00:10:04.960]  保羅說他將萬事看作甚麼 大家記不記得
[00:10:04.960 --> 00:10:06.720]  奮土
[00:10:06.720 --> 00:10:09.880]  他將過去世人所追求成就的那些
[00:10:09.880 --> 00:10:11.440]  完全放下
[00:10:11.440 --> 00:10:15.640]  重新去看見一個永恆的標光
[00:10:15.640 --> 00:10:19.240]  他亦將過去人所看為成功的
[00:10:19.240 --> 00:10:22.040]  亦都放下 甚至乎忘記他
[00:10:22.040 --> 00:10:27.840]  現在的他就是努力面對一個新方向
[00:10:27.840 --> 00:10:34.040]  今天 究竟我們認同甚麼價值呢?
[00:10:34.040 --> 00:10:41.840]  今天 我們又試圖守護或推崇甚麼價值呢?
[00:10:41.840 --> 00:10:44.840]  很希望藉著保羅的生命
[00:10:44.840 --> 00:10:46.840]  藉著神的話語
[00:10:46.840 --> 00:10:50.040]  藉著周遭可能有一些弟兄姊妹
[00:10:50.040 --> 00:10:55.440]  你都會感受到他在神裏面的那把火
[00:10:55.440 --> 00:10:58.040]  他都是按照著聖經給他的教導
[00:10:58.040 --> 00:11:04.040]  一直被上帝調教他的生命 調教他的價值觀
[00:11:04.040 --> 00:11:10.040]  被上帝更新 扭轉 追求一個永恆的價值
[00:11:10.040 --> 00:11:14.040]  保羅說 我以認識我主耶穌基督為至寶
[00:11:14.040 --> 00:11:18.040]  我們知道在他人生晚期的時候
[00:11:18.040 --> 00:11:21.040]  基本上他已經完全失去了自由
[00:11:21.040 --> 00:11:25.040]  在監獄裏面 他不斷提醒我們
[00:11:25.040 --> 00:11:29.040]  如果我們真的跟這位復活的基督相遇
[00:11:29.040 --> 00:11:33.040]  我們真的去到納治一生去跟從他的時候
[00:11:33.040 --> 00:11:40.040]  你當我們應該更加去追求天國的事情
[00:11:40.040 --> 00:11:44.040]  作為主的門徒 我們此刻更加要認清
[00:11:44.040 --> 00:11:48.040]  此刻我們竭力追求的是甚麼呢?
[00:11:48.040 --> 00:11:51.040]  特別在這幾個月裏面
[00:11:51.040 --> 00:11:56.040]  全世界都停擺了一段很長的時間
[00:11:56.040 --> 00:12:03.040]  我們都彷彿被這個亂局攪亂了我們日常的生活節奏
[00:12:03.040 --> 00:12:05.040]  但同時間我也在想
[00:12:05.040 --> 00:12:10.040]  會不會也是天父給我們一個契機
[00:12:10.040 --> 00:12:14.040]  讓我們能夠重新去反思
[00:12:14.040 --> 00:12:20.040]  上帝在此刻要我們怎樣去過一個新的生活
[00:12:20.040 --> 00:12:24.040]  我們怎樣能夠在一個新常態裏面
[00:12:24.040 --> 00:12:29.040]  繼續去為主而活 撥亂反正
[00:12:29.040 --> 00:12:32.040]  這段時間都很多人去想移民
[00:12:32.040 --> 00:12:34.040]  我不知道你們是否正在想
[00:12:34.040 --> 00:12:38.040]  可能身邊你所接觸的頂子妹都會有一些
[00:12:38.040 --> 00:12:42.040]  特別是家庭有一些的小朋友
[00:12:42.040 --> 00:12:45.040]  可能他們都開始在想這個問題
[00:12:45.040 --> 00:12:50.040]  有些人當然就不會了
[00:12:50.040 --> 00:12:54.040]  我都很盼望無論或去或留
[00:12:54.040 --> 00:12:56.040]  我們都能夠在耶穌的裏面
[00:12:56.040 --> 00:13:00.040]  很清楚知道我們的使命是甚麼
[00:13:00.040 --> 00:13:03.040]  我們留是帶著使命留
[00:13:03.040 --> 00:13:07.040]  我們走亦都帶著使命而離開
[00:13:07.040 --> 00:13:10.040]  有一位弟兄在這段時間 在今年的年頭
[00:13:10.040 --> 00:13:16.040]  就由美國舉家來到香港這個地方定居
[00:13:16.040 --> 00:13:18.040]  和你去到去服侍
[00:13:18.040 --> 00:13:20.040]  大家猜到他是誰嗎
[00:13:20.040 --> 00:13:22.040]  認不認識他
[00:13:22.040 --> 00:13:24.040]  陳欣凡牧師
[00:13:24.040 --> 00:13:26.040]  Pastor Francis Chan
[00:13:26.040 --> 00:13:29.040]  他是美國一位很知名的華裔牧者
[00:13:29.040 --> 00:13:32.040]  寫了一本書叫做Crazy Love
[00:13:32.040 --> 00:13:34.040]  即是瘋狂的愛
[00:13:34.040 --> 00:13:38.040]  在2008年成為其中一本最暢銷的書
[00:13:38.040 --> 00:13:44.040]  陳欣凡牧師很有講道的恩賜
[00:13:44.040 --> 00:13:48.040]  所以過去他創立和領導一間教會
[00:13:48.040 --> 00:13:50.040]  接近過萬人
[00:13:50.040 --> 00:13:52.040]  每個星期人們都慕名
[00:13:52.040 --> 00:13:54.040]  很想去聽他講道
[00:13:54.040 --> 00:13:56.040]  起初他都覺得
[00:13:56.040 --> 00:14:00.040]  這樣不錯
[00:14:00.040 --> 00:14:04.040]  每個星期有這麼多人來聽神的話語
[00:14:04.040 --> 00:14:09.040]  但當他一直看到情況現象的時候
[00:14:09.040 --> 00:14:11.040]  他覺得好像有點不妥
[00:14:11.040 --> 00:14:14.040]  因為他發現人們只是回來坐
[00:14:14.040 --> 00:14:17.040]  只是回來的目的就是聽他講道
[00:14:17.040 --> 00:14:20.040]  他回看聖經在《士道行傳》裏面
[00:14:20.040 --> 00:14:21.040]  不是的
[00:14:21.040 --> 00:14:22.040]  每一個弟兄姊妹
[00:14:22.040 --> 00:14:25.040]  上帝都給他們有不同的恩賜
[00:14:25.040 --> 00:14:30.040]  每一個人都是有責任有份去建立神家
[00:14:30.040 --> 00:14:34.040]  他覺得這不是上帝的心意
[00:14:34.040 --> 00:14:36.040]  所以他在禱告裏面
[00:14:36.040 --> 00:14:41.040]  決定離開這間教會
[00:14:41.040 --> 00:14:46.040]  很希望在人生的下半場
[00:14:46.040 --> 00:14:50.040]  能夠繼續被上帝使用
[00:14:50.040 --> 00:14:52.040]  所以在過去的十年
[00:14:52.040 --> 00:14:54.040]  他也建立了另一間教會
[00:14:54.040 --> 00:14:58.040]  試圖用一個教會是小型的
[00:14:58.040 --> 00:15:01.040]  好像回到以前門徒的時代
[00:15:01.040 --> 00:15:03.040]  人數比較少
[00:15:03.040 --> 00:15:07.040]  每一個都是透過門徒訓練去建立教會
[00:15:07.040 --> 00:15:09.040]  當有一定人數的時候
[00:15:09.040 --> 00:15:12.040]  他又再離開去不同的地方去建立教會
[00:15:12.040 --> 00:15:14.040]  及此在這段時間
[00:15:14.040 --> 00:15:15.040]  他也有一個領袖
[00:15:15.040 --> 00:15:18.040]  他要來到香港去服侍
[00:15:18.040 --> 00:15:20.040]  所以在上個月
[00:15:20.040 --> 00:15:22.040]  他也來到堅嬸
[00:15:22.040 --> 00:15:25.040]  去探望我和陳牧師
[00:15:25.040 --> 00:15:28.040]  因為原來才知道他媽媽
[00:15:28.040 --> 00:15:32.040]  以前在我們教會的基址石澳裏面
[00:15:32.040 --> 00:15:34.040]  服侍過一段時間
[00:15:34.040 --> 00:15:38.040]  所以他很想去認識以前他媽媽服侍的教會
[00:15:38.040 --> 00:15:41.040]  很開心在那一天早上
[00:15:41.040 --> 00:15:44.040]  有機會來聽他一些心路歷程
[00:15:44.040 --> 00:15:48.040]  他自己來跟我們分享神給他的體見
[00:15:48.040 --> 00:15:53.040]  特別他很想回到大陸裏面去服侍他們
[00:15:53.040 --> 00:15:55.040]  所以他現在也很努力
[00:15:55.040 --> 00:15:57.040]  不單止他能夠去講廣東話
[00:15:57.040 --> 00:16:00.040]  也很努力地學普通話
[00:16:00.040 --> 00:16:05.040]  所以你會看到上帝在這個時代裏面
[00:16:05.040 --> 00:16:09.040]  仍然不斷呼召人
[00:16:09.040 --> 00:16:13.040]  呼召我們離開自己的安書區
[00:16:13.040 --> 00:16:17.040]  去和他一起同工
[00:16:17.040 --> 00:16:22.040]  究竟今天上帝有沒有呼召你呢?
[00:16:22.040 --> 00:16:25.040]  上帝有沒有呼召你呢?
[00:16:25.040 --> 00:16:27.040]  我們又願不願意放開
[00:16:27.040 --> 00:16:32.040]  我們一直手緊握認為很重要的事情
[00:16:32.040 --> 00:16:36.040]  此刻我們願意讓神去帶領我們
[00:16:36.040 --> 00:16:40.040]  去走一條從未走過的路
[00:16:40.040 --> 00:16:44.040]  去領受從主而來的新價值
[00:16:44.040 --> 00:16:48.040]  讓聖靈不斷在我們生命裏面
[00:16:48.040 --> 00:16:52.040]  做更新改變的工作
[00:16:52.040 --> 00:16:57.040]  這是第一件從保羅的生命裏面我們看得到
[00:16:57.040 --> 00:17:04.040]  另一方面我們有沒有一個火熱的關係
[00:17:04.040 --> 00:17:08.040]  這個關係就是我們和上帝之間的關係
[00:17:08.040 --> 00:17:11.040]  你有沒有想過你在這段時間
[00:17:11.040 --> 00:17:14.040]  你作為基督徒和一些不信主的人
[00:17:14.040 --> 00:17:16.040]  有沒有什麼分別呢?
[00:17:16.040 --> 00:17:18.040]  有沒有分別呢?
[00:17:18.040 --> 00:17:20.040]  在這幾個月裏面
[00:17:20.040 --> 00:17:22.040]  我見到有人點頭
[00:17:22.040 --> 00:17:24.040]  有些人都沒有反應
[00:17:24.040 --> 00:17:26.040]  我相信你是有的
[00:17:26.040 --> 00:17:29.040]  我相信分別是你會很體會到
[00:17:29.040 --> 00:17:32.040]  上帝是否在這段時間
[00:17:32.040 --> 00:17:35.040]  我相信每個家庭都有不同的故事
[00:17:35.040 --> 00:17:38.040]  未有機會可以聽到一些不同的見證
[00:17:38.040 --> 00:17:40.040]  但我相信一定有的
[00:17:40.040 --> 00:17:43.040]  你一定在你個人的關係裏面
[00:17:43.040 --> 00:17:44.040]  職場的裏面
[00:17:44.040 --> 00:17:45.040]  侍奉的裏面
[00:17:45.040 --> 00:17:46.040]  等等
[00:17:46.040 --> 00:17:48.040]  你會經歷很多
[00:17:48.040 --> 00:17:50.040]  在這段時間我們很深深體會
[00:17:50.040 --> 00:17:54.040]  原來上帝就是從上而下
[00:17:54.040 --> 00:17:57.040]  來給我們有那份喜樂
[00:17:57.040 --> 00:18:00.040]  不單止這個縱向的喜樂
[00:18:00.040 --> 00:18:03.040]  同時間橫向的喜樂
[00:18:03.040 --> 00:18:05.040]  我們和頂姐妹之間
[00:18:05.040 --> 00:18:10.040]  都透過相愛的裏面而得到
[00:18:10.040 --> 00:18:11.040]  在這段時間
[00:18:11.040 --> 00:18:15.040]  我都知道有一些頂姐妹可能面對著
[00:18:15.040 --> 00:18:17.040]  身體的一些限制和軟弱
[00:18:17.040 --> 00:18:20.040]  她們要進入醫院接受治療
[00:18:20.040 --> 00:18:21.040]  在過程裏面
[00:18:21.040 --> 00:18:22.040]  大家都知道
[00:18:22.040 --> 00:18:24.040]  家人是不能夠探望的
[00:18:24.040 --> 00:18:28.040]  醫院是一個頗高的規格裏面
[00:18:28.040 --> 00:18:30.040]  所以只能夠透過WhatsApp
[00:18:30.040 --> 00:18:32.040]  透過錄像等等的方式
[00:18:32.040 --> 00:18:35.040]  來表達關心
[00:18:35.040 --> 00:18:38.040]  在接觸的裏面
[00:18:38.040 --> 00:18:40.040]  都聽到一些頂姐妹的分享
[00:18:40.040 --> 00:18:42.040]  感受到這段時間
[00:18:42.040 --> 00:18:44.040]  頂姐妹對她的關心
[00:18:44.040 --> 00:18:45.040]  對她的代討
[00:18:45.040 --> 00:18:49.040]  所以她能夠從大家的表達裏面
[00:18:49.040 --> 00:18:53.040]  感受到天父的愛
[00:18:53.040 --> 00:18:57.040]  當回到實體的崇拜或小組裏面
[00:18:57.040 --> 00:18:59.040]  我不知道大家是否期待
[00:18:59.040 --> 00:19:00.040]  有些人是很期待
[00:19:00.040 --> 00:19:01.040]  剛剛這個星期
[00:19:01.040 --> 00:19:03.040]  小組開始陸陸續續回來
[00:19:03.040 --> 00:19:06.040]  大家都好像很久沒見
[00:19:06.040 --> 00:19:08.040]  的確是很久
[00:19:08.040 --> 00:19:10.040]  很久沒見了
[00:19:10.040 --> 00:19:11.040]  大家都很開心
[00:19:11.040 --> 00:19:17.040]  一起繼續在神的家裏面成長
[00:19:17.040 --> 00:19:19.040]  究竟我們怎樣
[00:19:19.040 --> 00:19:22.040]  能夠可以從神和從人而來
[00:19:22.040 --> 00:19:25.040]  而得到這份喜樂呢
[00:19:25.040 --> 00:19:27.040]  保羅在第四章四字裏面
[00:19:27.040 --> 00:19:28.040]  我們一起讀出來
[00:19:28.040 --> 00:19:29.040]  預備起
[00:19:29.040 --> 00:19:32.040]  你們要靠主常常喜樂
[00:19:32.040 --> 00:19:36.040]  我再說你們要喜樂
[00:19:36.040 --> 00:19:38.040]  保羅在這裏說
[00:19:38.040 --> 00:19:41.040]  是用一個命令式的說話
[00:19:41.040 --> 00:19:43.040]  要我們要喜樂
[00:19:43.040 --> 00:19:46.040]  不過是靠甚麼喜樂呢
[00:19:46.040 --> 00:19:48.040]  靠主喜樂
[00:19:48.040 --> 00:19:50.040]  這份喜樂我相信
[00:19:50.040 --> 00:19:52.040]  不是裝出來的
[00:19:52.040 --> 00:19:53.040]  強笑
[00:19:53.040 --> 00:19:56.040]  不是表面在笑
[00:19:56.040 --> 00:19:58.040]  裏面在憂愁
[00:19:58.040 --> 00:20:00.040]  保羅在這裏很滿心渴望
[00:20:00.040 --> 00:20:02.040]  頂姐妹能夠經驗到
[00:20:02.040 --> 00:20:04.040]  從心裏面
[00:20:04.040 --> 00:20:07.040]  那份雀躍
[00:20:07.040 --> 00:20:11.040]  那份活潑的力量
[00:20:11.040 --> 00:20:12.040]  剛才大家都說了
[00:20:12.040 --> 00:20:13.040]  方法是甚麼
[00:20:13.040 --> 00:20:14.040]  很簡單
[00:20:14.040 --> 00:20:15.040]  我們常常都這樣說
[00:20:15.040 --> 00:20:16.040]  信靠主
[00:20:16.040 --> 00:20:17.040]  剛才唱詩歌的時候
[00:20:17.040 --> 00:20:20.040]  都是大家一路透過歌詞
[00:20:20.040 --> 00:20:21.040]  唱完之後
[00:20:21.040 --> 00:20:24.040]  我見到大家都很堅定
[00:20:24.040 --> 00:20:27.040]  Amen
[00:20:27.040 --> 00:20:29.040]  不過原來有時候對我們來說
[00:20:29.040 --> 00:20:31.040]  都很不容易
[00:20:31.040 --> 00:20:33.040]  三隻字
[00:20:33.040 --> 00:20:34.040]  信靠主
[00:20:34.040 --> 00:20:36.040]  說就好像很容易
[00:20:36.040 --> 00:20:38.040]  不過原來可能很多時間
[00:20:38.040 --> 00:20:40.040]  我們都是靠自己
[00:20:40.040 --> 00:20:42.040]  多過靠神
[00:20:42.040 --> 00:20:45.040]  很多時候我們都會信靠了方法
[00:20:45.040 --> 00:20:46.040]  多過靠神
[00:20:46.040 --> 00:20:50.040]  甚至我們信靠了專業人士
[00:20:50.040 --> 00:20:53.040]  多過去靠神
[00:20:53.040 --> 00:20:55.040]  在這幾個月
[00:20:55.040 --> 00:20:59.040]  我相信都給我們一個很深的體會
[00:20:59.040 --> 00:21:03.040]  如果我們捉住每一次
[00:21:03.040 --> 00:21:06.040]  去信靠神的機遇
[00:21:06.040 --> 00:21:09.040]  我相信我們的經歷
[00:21:09.040 --> 00:21:12.040]  會是很深和很實在的
[00:21:12.040 --> 00:21:16.040]  是不是呀 弟兄姊妹
[00:21:16.040 --> 00:21:22.040]  我相信你明白我這番說話是在說甚麼
[00:21:22.040 --> 00:21:24.040]  信靠主的意思
[00:21:24.040 --> 00:21:27.040]  原文或者英文的翻譯
[00:21:27.040 --> 00:21:32.040]  是Rejoice in the Lord Always
