
[00:00:00.000 --> 00:00:02.420]  這個星期真的睡得很差
[00:01:54.300 --> 00:01:56.300]  甚至我們真的很難過
[00:01:56.300 --> 00:01:58.300]  在昨晚的時間
[00:01:58.300 --> 00:02:00.300]  我們知道有一個青年
[00:02:00.300 --> 00:02:02.300]  30歲的青年在太古廣場上
[00:02:02.300 --> 00:02:04.300]  他爲了去發表
[00:02:04.300 --> 00:02:07.300]  對逃犯條例的不滿
[00:02:07.300 --> 00:02:09.300]  和他要去
[00:02:09.300 --> 00:02:11.300]  發出的心聲
[00:02:11.300 --> 00:02:13.300]  叫特首來下臺
[00:02:13.300 --> 00:02:15.300]  他竟然來到危站
[00:02:15.300 --> 00:02:17.300]  最後去墮地
[00:02:17.300 --> 00:02:19.300]  來到不治
[00:02:19.300 --> 00:02:22.300]  實在是非常震驚和難過
[00:02:22.300 --> 00:02:24.300]  我們都在一個
[00:02:24.300 --> 00:02:27.300]  非常沉重的心情當中
[00:02:27.300 --> 00:02:28.300]  實在上
[00:02:28.300 --> 00:02:30.300]  這個修例是有很多
[00:02:30.300 --> 00:02:34.300]  爭議和未釋除的疑惑在當中
[00:02:34.300 --> 00:02:35.300]  其實就算是特首
[00:02:35.300 --> 00:02:36.300]  無論他提高
[00:02:36.300 --> 00:02:38.300]  如何提高這個門檻都好
[00:02:38.300 --> 00:02:40.300]  他都不能夠去改變中國
[00:02:40.300 --> 00:02:42.300]  不公平審訊的本質
[00:02:42.300 --> 00:02:44.300]  不能夠去改變中國
[00:02:44.300 --> 00:02:46.300]  會以罪名
[00:02:46.300 --> 00:02:49.300]  去控告異見人士的本質
[00:02:49.300 --> 00:02:50.300]  所以實在上
[00:02:50.300 --> 00:02:52.300]  以一個很簡單的例子
[00:02:52.300 --> 00:02:54.300]  不知道大家知不知道
[00:02:54.300 --> 00:02:55.300]  近這兩三個月
[00:02:55.300 --> 00:02:57.300]  有一個疫苗報告的事件
[00:02:57.300 --> 00:02:58.300]  其實就是說
[00:02:58.300 --> 00:03:00.300]  一個家長
[00:03:00.300 --> 00:03:01.300]  他叫何方美
[00:03:01.300 --> 00:03:03.300]  他就帶他兩歲的女兒
[00:03:03.300 --> 00:03:06.300]  去到中國政府
[00:03:06.300 --> 00:03:08.300]  的一個疫苗中心
[00:03:08.300 --> 00:03:09.300]  就是一個健康中心
[00:03:09.300 --> 00:03:11.300]  來打疫苗
[00:03:11.300 --> 00:03:12.300]  然後打了疫苗之後
[00:03:12.300 --> 00:03:13.300]  他的女兒就因爲
[00:03:13.300 --> 00:03:14.300]  接受了一個問題的疫苗
[00:03:14.300 --> 00:03:16.300]  來到
[00:03:16.300 --> 00:03:17.300]  全身癱瘓
[00:03:17.300 --> 00:03:19.300]  於是他就投訴
[00:03:19.300 --> 00:03:20.300]  向政府投訴
[00:03:20.300 --> 00:03:22.300]  說你們有問題的疫苗
[00:03:22.300 --> 00:03:25.300]  但是他不獲
[00:03:25.300 --> 00:03:29.300]  聽取他的意見之餘
[00:03:29.300 --> 00:03:30.300]  他在這段時間
[00:03:30.300 --> 00:03:32.300]  還去找了其他的案例
[00:03:32.300 --> 00:03:34.300]  原來還有很多其他的家長
[00:03:34.300 --> 00:03:37.300]  是有這個一樣的情況
[00:03:37.300 --> 00:03:39.300]  於是他就組織了一個
[00:03:39.300 --> 00:03:41.300]  疫苗保保的團體
[00:03:41.300 --> 00:03:42.300]  來去募捐
[00:03:42.300 --> 00:03:44.300]  希望可以獲得一些資源
[00:03:44.300 --> 00:03:46.300]  來向政府發表聲音
[00:03:46.300 --> 00:03:48.300]  但是在三月的
[00:03:48.300 --> 00:03:50.300]  他的一個募捐活動裏
[00:03:50.300 --> 00:03:51.300]  他就被公安帶走了
[00:03:51.300 --> 00:03:53.300]  然後在四月底的時間
[00:03:53.300 --> 00:03:55.300]  他就被告尋釁滋事
[00:03:55.300 --> 00:03:58.300]  施治稅來被控告
[00:03:58.300 --> 00:04:00.300]  其實我們是
[00:04:00.300 --> 00:04:02.300]  不能夠去
[00:04:02.300 --> 00:04:04.300]  釋取他的疑慮
[00:04:04.300 --> 00:04:06.300]  究竟修例是不是
[00:04:06.300 --> 00:04:09.300]  讓我們都會去
[00:04:09.300 --> 00:04:10.300]  不能夠去免除
[00:04:10.300 --> 00:04:11.300]  這個被捕的恐懼呢
[00:04:11.300 --> 00:04:14.300]  其實這個家長
[00:04:14.300 --> 00:04:16.300]  他只是去發表他
[00:04:16.300 --> 00:04:18.300]  對政府的不滿
[00:04:18.300 --> 00:04:20.300]  但他是沒有犯罪
[00:04:20.300 --> 00:04:22.300]  但他卻是被控告罪名
[00:04:22.300 --> 00:04:25.300]  所以修例可能是帶出一個疑慮
[00:04:25.300 --> 00:04:27.300]  就是說究竟我們是不是都會
[00:04:27.300 --> 00:04:31.300]  失去了反對政府的自由呢
[00:04:31.300 --> 00:04:33.300]  所以他在衆多的疑慮
[00:04:33.300 --> 00:04:36.300]  和一些爭議
[00:04:36.300 --> 00:04:38.300]  未能夠釋除的情況下
[00:04:38.300 --> 00:04:39.300]  硬推這個修例
[00:04:39.300 --> 00:04:42.300]  其實是絕對的不公道
[00:04:42.300 --> 00:04:44.300]  雖然昨天特首就說暫緩
[00:04:44.300 --> 00:04:47.300]  但反對修例的聲音是要撤回
[00:04:47.300 --> 00:04:48.300]  而不是暫緩
[00:04:48.300 --> 00:04:52.300]  所以其實示威的遊行
[00:04:52.300 --> 00:04:55.300]  是會繼續的進行
[00:04:55.300 --> 00:04:57.300]  面對香港的政府政局
[00:04:57.300 --> 00:04:59.300]  其實是非常之不樂觀的時候
[00:04:59.300 --> 00:05:00.300]  其實我不知道大家
[00:05:00.300 --> 00:05:01.300]  有沒有聽到身邊
[00:05:01.300 --> 00:05:04.300]  有很多朋友都已經說
[00:05:04.300 --> 00:05:07.300]  打算離開香港
[00:05:07.300 --> 00:05:09.300]  有沒有這樣的聽到呢
[00:05:09.300 --> 00:05:12.300]  他們可能會說
[00:05:12.300 --> 00:05:15.300]  香港是一個不適合
[00:05:15.300 --> 00:05:17.300]  越來越差的政局
[00:05:17.300 --> 00:05:19.300]  於是他覺得在另外一個國家
[00:05:19.300 --> 00:05:20.300]  來做二等公民
[00:05:20.300 --> 00:05:22.300]  好像比香港安全
[00:05:22.300 --> 00:05:23.300]  有這樣的心聲
[00:05:23.300 --> 00:05:25.300]  但其實我在想
[00:05:25.300 --> 00:05:27.300]  能夠走的人
[00:05:27.300 --> 00:05:29.300]  有能力走的人很少
[00:05:29.300 --> 00:05:31.300]  大部分的人是要留下來
[00:05:31.300 --> 00:05:33.300]  所以其實我們今天
[00:05:33.300 --> 00:05:34.300]  我們身處在這個環境
[00:05:34.300 --> 00:05:35.300]  我們要留下來
[00:05:35.300 --> 00:05:37.300]  其實真的有一份很大的無力感
[00:05:37.300 --> 00:05:38.300]  不知道可以怎麼做
[00:05:38.300 --> 00:05:39.300]  我們心裏共同的
[00:05:39.300 --> 00:05:41.300]  都是非常之亂
[00:05:41.300 --> 00:05:42.300]  所以今天我們要去思想
[00:05:42.300 --> 00:05:44.300]  既然今天我們要留在香港
[00:05:44.300 --> 00:05:46.300]  究竟我們可以做些什麼
[00:05:46.300 --> 00:05:47.300]  我們作爲教會
[00:05:47.300 --> 00:05:48.300]  上帝的兒女
[00:05:48.300 --> 00:05:50.300]  究竟我們可以怎麼做
[00:05:50.300 --> 00:05:52.300]  其實上帝在聖經裏面
[00:05:52.300 --> 00:05:54.300]  有很多的提醒
[00:05:54.300 --> 00:05:55.300]  讓我們今天正式進入
[00:05:55.300 --> 00:05:58.300]  今天的經文之前
[00:05:58.300 --> 00:06:00.300]  我都會分享幾段聖經
[00:06:00.300 --> 00:06:05.300]  來勸勉和作出一些提醒
[00:06:05.300 --> 00:06:07.300]  讓大家一起讀
[00:06:07.300 --> 00:06:09.300]  以色列書33章1至9節
[00:06:09.300 --> 00:06:11.300]  123
[00:06:39.300 --> 00:06:42.300]  他明見惡性不受警戒
[00:06:42.300 --> 00:06:45.300]  他令罪跡歸到自己的身上
[00:06:45.300 --> 00:06:47.300]  他若受警戒
[00:06:47.300 --> 00:06:49.300]  便是咎了自己的性命
[00:06:49.300 --> 00:06:51.300]  我若受惡的人
[00:06:51.300 --> 00:06:53.300]  便道別民主不罪惡
[00:06:53.300 --> 00:06:55.300]  以致民不受警戒
[00:06:55.300 --> 00:06:57.300]  道別內煞了他
[00:06:57.300 --> 00:06:59.300]  無中奸的一方人
[00:06:59.300 --> 00:07:02.300]  他雖然成了罪孽之種
[00:07:02.300 --> 00:07:04.300]  可卻要向受惡的人
[00:07:04.300 --> 00:07:06.300]  討下所謂的罪
[00:07:06.300 --> 00:07:08.300]  經文背景就是說
[00:07:08.300 --> 00:07:11.300]  有一個耶和華臨到
[00:07:11.300 --> 00:07:13.300]  以色列先知
[00:07:13.300 --> 00:07:15.300]  他說如果一個國度
[00:07:15.300 --> 00:07:19.300]  因爲犯罪的問題
[00:07:19.300 --> 00:07:21.300]  原本是犯罪的問題
[00:07:21.300 --> 00:07:23.300]  所以上帝要興起一個
[00:07:23.300 --> 00:07:26.300]  征戰當中來作出管教的時間
[00:07:26.300 --> 00:07:28.300]  同一時間上帝會有憐憫
[00:07:28.300 --> 00:07:30.300]  來在這個城
[00:07:30.300 --> 00:07:32.300]  即將會面對戰爭的城
[00:07:32.300 --> 00:07:34.300]  來興起守望者
[00:07:34.300 --> 00:07:36.300]  而這個守望者的工作
[00:07:36.300 --> 00:07:38.300]  他要成爲警戒
[00:07:38.300 --> 00:07:40.300]  去警告當中
[00:07:40.300 --> 00:07:42.300]  即將面對戰爭的衆民
[00:07:42.300 --> 00:07:44.300]  那裏面的工作
[00:07:44.300 --> 00:07:46.300]  就是要去解釋有危險
[00:07:46.300 --> 00:07:48.300]  危機的地方
[00:07:48.300 --> 00:07:50.300]  所以我們要作事代守望者
[00:07:50.300 --> 00:07:52.300]  我們如果看見一些不公義的事
[00:07:52.300 --> 00:07:54.300]  我們是不可以不出聲
[00:07:54.300 --> 00:07:56.300]  我們要去警告
[00:07:56.300 --> 00:07:58.300]  如果有危險來到的時間
[00:07:58.300 --> 00:08:00.300]  我們繼續努力去說
[00:08:00.300 --> 00:08:02.300]  究竟有什麼不公道有危險的地方
[00:08:02.300 --> 00:08:04.300]  而第二
[00:08:04.300 --> 00:08:06.300]  我覺得不是很懂得怎樣去解釋
[00:08:06.300 --> 00:08:08.300]  但最起碼的
[00:08:08.300 --> 00:08:10.300]  作時代守望者你可以做的
[00:08:10.300 --> 00:08:12.300]  就是你起碼可以願意
[00:08:12.300 --> 00:08:14.300]  來客觀理解
[00:08:14.300 --> 00:08:16.300]  究竟這件事發生了什麼
[00:08:16.300 --> 00:08:18.300]  這個最起碼大家可以知道
[00:08:18.300 --> 00:08:20.300]  可以做到
[00:08:20.300 --> 00:08:22.300]  然後你爲這件事來守望
[00:08:22.300 --> 00:08:24.300]  去討告
[00:08:24.300 --> 00:08:26.300]  上個星期陳全隊提醒我們
[00:08:26.300 --> 00:08:28.300]  我們的靈命要成長的時候
[00:08:28.300 --> 00:08:30.300]  我們的關注是會擴闊的
[00:08:30.300 --> 00:08:32.300]  我們的關注是擴闊
[00:08:32.300 --> 00:08:34.300]  我們的自身
[00:08:34.300 --> 00:08:36.300]  我們自己個人的需要
[00:08:36.300 --> 00:08:38.300]  飲食上的需要
[00:08:38.300 --> 00:08:40.300]  金錢上的需要
[00:08:40.300 --> 00:08:42.300]  或者生活上的需要
[00:08:42.300 --> 00:08:44.300]  我們要擴闊我們的關注事物的境界
[00:08:44.300 --> 00:08:46.300]  去到社會層面裏面
[00:08:46.300 --> 00:08:48.300]  還有
[00:08:48.300 --> 00:08:50.300]  倘若在經文裏面
[00:08:50.300 --> 00:08:52.300]  守望者看見刀劍臨到有危險
[00:08:52.300 --> 00:08:54.300]  如果他不吹角的話
[00:08:54.300 --> 00:08:56.300]  到最終
[00:08:56.300 --> 00:08:58.300]  上帝會來追討
[00:08:58.300 --> 00:09:00.300]  守望者的罪名
[00:09:00.300 --> 00:09:02.300]  所以作時代守望者
[00:09:02.300 --> 00:09:04.300]  我們是要去將
[00:09:04.300 --> 00:09:06.300]  不公義的地方宣講
[00:09:06.300 --> 00:09:08.300]  如果我們不講出來的話
[00:09:08.300 --> 00:09:10.300]  我們是要承擔責任
[00:09:10.300 --> 00:09:12.300]  上帝是會追討我們的
[00:09:12.300 --> 00:09:14.300]  然後第二段
[00:09:14.300 --> 00:09:16.300]  我們一起讀哥倫多後書
[00:09:16.300 --> 00:09:18.300]  八章二十一至一二三
[00:09:18.300 --> 00:09:28.300]  這裏提到要行光明的事
[00:09:28.300 --> 00:09:30.300]  要行光明的事
[00:09:30.300 --> 00:09:32.300]  其實在我們的
[00:09:32.300 --> 00:09:34.300]  這個升旗裏面
[00:09:34.300 --> 00:09:36.300]  有一個感覺就是
[00:09:36.300 --> 00:09:38.300]  整個社會好像要
[00:09:38.300 --> 00:09:40.300]  慢慢慢慢落入一個暗淡
[00:09:40.300 --> 00:09:42.300]  和一個不是很
[00:09:42.300 --> 00:09:44.300]  光明的前途裏面
[00:09:44.300 --> 00:09:46.300]  但是
[00:09:46.300 --> 00:09:48.300]  聖經提醒我們作基督徒要行光明的事
[00:09:48.300 --> 00:09:50.300]  提到要行光明的事
[00:09:50.300 --> 00:09:52.300]  最起碼是什麼呢
[00:09:52.300 --> 00:09:54.300]  我們嘗試來到去
[00:09:54.300 --> 00:09:56.300]  我們一定要來到去
[00:09:56.300 --> 00:09:58.300]  去言說真相
[00:09:58.300 --> 00:10:00.300]  言說真相最起碼要做的就是
[00:10:00.300 --> 00:10:02.300]  我們首先儘量的
[00:10:02.300 --> 00:10:04.300]  是我們要去說
[00:10:04.300 --> 00:10:06.300]  我們誠實的說話
[00:10:06.300 --> 00:10:08.300]  是就說是
[00:10:08.300 --> 00:10:10.300]  不是就做不是
[00:10:10.300 --> 00:10:12.300]  然後我們盡力的來了解事實的真相
[00:10:12.300 --> 00:10:14.300]  而不要在一些
[00:10:14.300 --> 00:10:16.300]  事實未證實的時間
[00:10:16.300 --> 00:10:18.300]  我們做一些太多的
[00:10:18.300 --> 00:10:20.300]  一些揣測
[00:10:20.300 --> 00:10:22.300]  然後去廣傳然後去分享
[00:10:22.300 --> 00:10:24.300]  其實這些是一些流言
[00:10:24.300 --> 00:10:26.300]  所以我們儘量我們作光明的事
[00:10:26.300 --> 00:10:28.300]  其中可以做的就是我們要努力
[00:10:28.300 --> 00:10:30.300]  我們要去言說真相
[00:10:30.300 --> 00:10:32.300]  然後第二我們作光明的事
[00:10:32.300 --> 00:10:34.300]  就是說我們都知道
[00:10:34.300 --> 00:10:36.300]  我們可能都會有一些
[00:10:36.300 --> 00:10:38.300]  的爭拗在我們親友當中
[00:10:38.300 --> 00:10:40.300]  於是乎我們可以做的
[00:10:40.300 --> 00:10:42.300]  光明的事就是我們可以
[00:10:42.300 --> 00:10:44.300]  努力的有一個寧靜的心
[00:10:44.300 --> 00:10:46.300]  我們可以有一個寧靜的心
[00:10:46.300 --> 00:10:48.300]  就算可能我們面對一個
[00:10:48.300 --> 00:10:50.300]  和我們意見不同的
[00:10:50.300 --> 00:10:52.300]  親友
[00:10:52.300 --> 00:10:54.300]  但是就算你可能未必
[00:10:54.300 --> 00:10:56.300]  同意他的但你可以做
[00:10:56.300 --> 00:10:58.300]  最起碼你光明的事
[00:10:58.300 --> 00:11:00.300]  就是你願意去理解他的想法
[00:11:00.300 --> 00:11:02.300]  你願意的內心
[00:11:02.300 --> 00:11:04.300]  就是去
[00:11:04.300 --> 00:11:06.300]  平和的來解釋你自己的看法
[00:11:06.300 --> 00:11:08.300]  你願意的去
[00:11:08.300 --> 00:11:10.300]  聆聽對方的看法
[00:11:10.300 --> 00:11:12.300]  這個最起碼你可以做的
[00:11:12.300 --> 00:11:14.300]  而如果你是
[00:11:14.300 --> 00:11:16.300]  要去表達你的想法
[00:11:16.300 --> 00:11:18.300]  你去到遊行當中的話
[00:11:18.300 --> 00:11:20.300]  如果你是要去到
[00:11:20.300 --> 00:11:22.300]  遊行當中的話
[00:11:22.300 --> 00:11:24.300]  做光明的事
[00:11:24.300 --> 00:11:26.300]  最起碼你是可以成爲一個
[00:11:26.300 --> 00:11:28.300]  和平理性非暴力的
[00:11:28.300 --> 00:11:30.300]  一個參與者
[00:11:30.300 --> 00:11:32.300]  如果你見到身邊有人要走出去
[00:11:32.300 --> 00:11:34.300]  你見到很明顯的
[00:11:34.300 --> 00:11:36.300]  如果他真的要去動武
[00:11:36.300 --> 00:11:38.300]  他真的要去激動
[00:11:38.300 --> 00:11:40.300]  要去衝擊的話
[00:11:40.300 --> 00:11:42.300]  願你能夠成爲一個
[00:11:42.300 --> 00:11:44.300]  在中間分辨你要成爲一個光明之子
[00:11:44.300 --> 00:11:46.300]  在中間你能夠和平的
[00:11:46.300 --> 00:11:48.300]  理性的去選擇
[00:11:48.300 --> 00:11:50.300]  其實我自身在
[00:11:50.300 --> 00:11:52.300]  遊行當中我都看到
[00:11:52.300 --> 00:11:54.300]  很多光明的事
[00:11:54.300 --> 00:11:56.300]  我見到有牧師在當中
[00:11:56.300 --> 00:11:58.300]  進入到人羣當中
[00:11:58.300 --> 00:12:00.300]  見到有大兄姊妹
[00:12:00.300 --> 00:12:02.300]  或者是見到有不同的人
[00:12:02.300 --> 00:12:04.300]  不開心的時間
[00:12:04.300 --> 00:12:06.300]  會和他們聊天去疏解
[00:12:06.300 --> 00:12:08.300]  去關心他們問候他們
[00:12:08.300 --> 00:12:10.300]  有一些人他願意
[00:12:10.300 --> 00:12:12.300]  沒事做的時候去參與遊行
[00:12:12.300 --> 00:12:14.300]  沒事做的時候願意來
[00:12:14.300 --> 00:12:16.300]  幫忙去派些食物
[00:12:16.300 --> 00:12:18.300]  來幫忙去執垃圾
[00:12:18.300 --> 00:12:20.300]  來維護遊行的
[00:12:20.300 --> 00:12:22.300]  見證
[00:12:22.300 --> 00:12:24.300]  其實這些都是很美麗的光明的事
[00:12:24.300 --> 00:12:26.300]  所以願我們留心
[00:12:26.300 --> 00:12:28.300]  如果我們要參與當中的時候
[00:12:28.300 --> 00:12:30.300]  留心去做光明的事
[00:12:30.300 --> 00:12:32.300]  拒絕黑暗的事
[00:12:32.300 --> 00:12:34.300]  第三段我們一起讀
[00:12:34.300 --> 00:12:36.300]  尼加書六章八節
[00:12:46.300 --> 00:12:48.300]  如果我們見到
[00:12:48.300 --> 00:12:50.300]  社會上不公義的事
[00:12:50.300 --> 00:12:52.300]  所以如果我們作基督徒的話
[00:12:52.300 --> 00:12:54.300]  更加我們真的要成爲
[00:12:54.300 --> 00:12:56.300]  一個公義的人
[00:12:56.300 --> 00:12:58.300]  我們才能夠在一個不公義
[00:12:58.300 --> 00:13:00.300]  黑暗的環境裏面發光
[00:13:00.300 --> 00:13:02.300]  所以我們是要去行公義
[00:13:02.300 --> 00:13:04.300]  如果這個社會的政權
[00:13:04.300 --> 00:13:06.300]  就是沒有憐憫的
[00:13:06.300 --> 00:13:08.300]  他不會能夠去聽到
[00:13:08.300 --> 00:13:10.300]  市民的心聲的話
[00:13:10.300 --> 00:13:12.300]  所以我們就要去行光明的事
[00:13:12.300 --> 00:13:14.300]  我們就要作一個憐憫
[00:13:14.300 --> 00:13:16.300]  會成爲一個憐憫的人
[00:13:16.300 --> 00:13:18.300]  我們會願意去聆聽
[00:13:18.300 --> 00:13:20.300]  我們才能夠
[00:13:20.300 --> 00:13:22.300]  在這個不憐憫的環境底下
[00:13:22.300 --> 00:13:24.300]  能夠發光
[00:13:24.300 --> 00:13:26.300]  我們才能夠在這個黑暗的社會里面
[00:13:26.300 --> 00:13:28.300]  繼續用好行爲來發光
[00:13:28.300 --> 00:13:30.300]  所以願我們有少少的分享
[00:13:30.300 --> 00:13:32.300]  願大家繼續去抓緊
[00:13:32.300 --> 00:13:34.300]  希望大家能夠去做一些
[00:13:34.300 --> 00:13:36.300]  能夠去按照聖經的原則
[00:13:36.300 --> 00:13:38.300]  在這段時間
[00:13:38.300 --> 00:13:40.300]  來做一些好事
[00:13:40.300 --> 00:13:42.300]  希望大家能夠
[00:13:42.300 --> 00:13:44.300]  按照聖經的原則
[00:13:44.300 --> 00:13:46.300]  在這段時間來守望
[00:13:46.300 --> 00:13:48.300]  也很多時候我們因爲
[00:13:48.300 --> 00:13:50.300]  在這段時間感到很疲累
[00:13:50.300 --> 00:13:52.300]  我們心裏面覺得很分亂
[00:13:52.300 --> 00:13:54.300]  我們很想心裏面有一刻的平靜
[00:13:54.300 --> 00:13:56.300]  得到安慰
[00:13:56.300 --> 00:13:58.300]  讓我們藉着今天的經文
[00:13:58.300 --> 00:14:00.300]  讓這段聖經成爲我們
[00:14:00.300 --> 00:14:02.300]  這段時間的安慰
[00:14:02.300 --> 00:14:04.300]  也成爲我們人生裏面
[00:14:04.300 --> 00:14:06.300]  如果遇到其他困境的時間的幫助
[00:14:06.300 --> 00:14:08.300]  所以我們再重新來讀
[00:14:08.300 --> 00:14:10.300]  詩篇46篇的第一節
[00:14:10.300 --> 00:14:12.300]  神賜我們的避難所
[00:14:12.300 --> 00:14:14.300]  賜我們的力量
[00:14:14.300 --> 00:14:16.300]  賜我們在萬難中隨時的幫助
[00:14:16.300 --> 00:14:18.300]  賜我們在萬難中隨時的幫助
[00:14:18.300 --> 00:14:20.300]  避難所我們知道是一個
[00:14:20.300 --> 00:14:22.300]  外在的保護
[00:14:22.300 --> 00:14:24.300]  即是代表如果我們的生命
[00:14:24.300 --> 00:14:26.300]  或者是生活
[00:14:26.300 --> 00:14:28.300]  有受威脅的時候
[00:14:28.300 --> 00:14:30.300]  我們可以進到避難所裏面得到庇護
[00:14:30.300 --> 00:14:32.300]  而神是私人的力量
[00:14:32.300 --> 00:14:34.300]  力量可以說是
[00:14:34.300 --> 00:14:36.300]  一些動力
[00:14:36.300 --> 00:14:38.300]  或者是一些內在的幫助
[00:14:38.300 --> 00:14:40.300]  我深信當人
[00:14:40.300 --> 00:14:42.300]  面對萬難的時候
[00:14:42.300 --> 00:14:44.300]  他需要的幫助
[00:14:44.300 --> 00:14:46.300]  不僅是一些外在的
[00:14:46.300 --> 00:14:48.300]  更加需要的是
[00:14:48.300 --> 00:14:50.300]  他裏面的
[00:14:50.300 --> 00:14:52.300]  心裏面有一份的力量
[00:14:52.300 --> 00:14:54.300]  讓人在絕望裏面不恐懼
[00:14:54.300 --> 00:14:56.300]  讓人在失望裏面
[00:14:56.300 --> 00:14:58.300]  不用去絕望
[00:14:58.300 --> 00:15:00.300]  所以今天我們面對的
[00:15:00.300 --> 00:15:02.300]  不僅是社會發生的事
[00:15:02.300 --> 00:15:04.300]  還有我們個人面對的問題
[00:15:04.300 --> 00:15:06.300]  可能我們面對
[00:15:06.300 --> 00:15:08.300]  一些一朝半日的困難
[00:15:08.300 --> 00:15:10.300]  或者我們可能捱得過
[00:15:10.300 --> 00:15:12.300]  但是如果
[00:15:12.300 --> 00:15:14.300]  今天我們面對的困難
[00:15:14.300 --> 00:15:16.300]  是長期的
[00:15:16.300 --> 00:15:18.300]  是一個很長遠的時期的話
[00:15:18.300 --> 00:15:20.300]  我們如何來到過渡
[00:15:20.300 --> 00:15:22.300]  渡過
[00:15:22.300 --> 00:15:24.300]  或者去生活下去呢
[00:15:24.300 --> 00:15:26.300]  所以其實我們發覺
[00:15:26.300 --> 00:15:28.300]  我們心裏面的力量是很重要
[00:15:28.300 --> 00:15:30.300]  私人說
[00:15:30.300 --> 00:15:32.300]  又說神是他的萬難裏面
[00:15:32.300 --> 00:15:34.300]  隨時的幫助
[00:15:34.300 --> 00:15:36.300]  隨時的幫助
[00:15:36.300 --> 00:15:38.300]  隨時的幫助的意思是
[00:15:38.300 --> 00:15:40.300]  你一定能夠隨時找到上帝
[00:15:40.300 --> 00:15:42.300]  神一定會在
[00:15:42.300 --> 00:15:44.300]  前一個星期
[00:15:44.300 --> 00:15:46.300]  我內地的表哥
[00:15:46.300 --> 00:15:48.300]  他的寶寶
[00:15:48.300 --> 00:15:50.300]  因爲呼吸困難
[00:15:50.300 --> 00:15:52.300]  呼吸困難
[00:15:52.300 --> 00:15:54.300]  日間他不能呼吸
[00:15:54.300 --> 00:15:56.300]  平時
[00:15:56.300 --> 00:15:58.300]  應該正常的呼吸
[00:15:58.300 --> 00:16:00.300]  一分鐘
[00:16:00.300 --> 00:16:02.300]  可能就二三十下左右
[00:16:02.300 --> 00:16:04.300]  但我表哥的寶寶
[00:16:04.300 --> 00:16:06.300]  一分鐘已經去到
[00:16:06.300 --> 00:16:08.300]  五十多六十下
[00:16:08.300 --> 00:16:10.300]  非常喘氣的情況
[00:16:10.300 --> 00:16:12.300]  於是就要去入院
