
[00:00:00.000 --> 00:00:11.000]  各位朋友,各位弟兄姊妹,大家好!
[00:08:48.000 --> 00:09:02.000]  你記得嗎?約瑟跟瑪利亞在耶穌十二歲,他有資格可以到聖殿去的年紀的時候,就帶着小小的耶穌跑到耶路撒冷去敬拜神。
[00:09:02.000 --> 00:09:11.000]  那對一個十二歲的年輕人來說,能夠去聖殿敬拜,那是天大的事。
[00:09:11.000 --> 00:09:24.000]  他一早就預備好,他們帶着很多食物了,沿途上可以喫的,就這樣浩浩蕩蕩的,一直朝着那個西安山來前進。
[00:09:24.000 --> 00:09:32.000]  因爲耶路撒冷是在一個比較高的地方,通常我們都說登山,往山上去了。
[00:09:32.000 --> 00:09:40.000]  然後從耶路撒冷我們就要下來,從耶路撒冷下耶律戈,那是一個比較低的地方。
[00:09:40.000 --> 00:09:52.000]  所以耶路撒冷我們好像是朝聖一樣,上着那個高山,上着那個山上面,上着那個很崇偉的聖殿,我們去進發了。
[00:09:52.000 --> 00:10:01.000]  所以我們就是帶着登山的信,去召見我們的神,往上去。
[00:10:01.000 --> 00:10:14.000]  所以當每個禮拜天我們來到禮拜堂去敬拜的時候,那我們也懷着這樣的一個意念,我們是來召見我們的主。
[00:10:14.000 --> 00:10:30.000]  我們應該預備好,我們應該帶着一個敬虔的心,找一天不要太晚睡,那天精神奕奕的,精神飽滿的,心靈帶着一個渴慕的心來敬拜我們的神。
[00:10:30.000 --> 00:10:42.000]  我很記得在我念神學院的時候,我們的院長就是唐用智牧師,這位很有學問的老師就告訴我,
[00:10:42.000 --> 00:10:54.000]  在禮拜一到禮拜六,你自己的靈脩生活要好,只有你靈脩的生活不好,你禮拜天去到教會也是不好。
[00:10:54.000 --> 00:11:02.000]  只有你禮拜天的精力很好,那以後禮拜一到禮拜六,你的靈脩生活也會好。
[00:11:02.000 --> 00:11:10.000]  禮拜天的敬拜我們叫做集體敬拜,平常的敬拜我們叫做個人的敬拜。
[00:11:10.000 --> 00:11:16.000]  你個人的敬拜好,那你集體的敬拜的經驗也是好的。
[00:11:16.000 --> 00:11:24.000]  你集體敬拜的經驗好,那你回到家,你每天的敬拜也是會好的。
[00:11:24.000 --> 00:11:36.000]  那就是說,原來我們光禮拜天,一起聚集在禮拜堂裏面,你看見有幾十個人,幾百個人,甚至有一些教會,幾千個人一起來聚會,
[00:11:36.000 --> 00:11:44.000]  哇,你心裏就很興奮,哦,原來這樣多基督徒的,原來他們跟我是同道的,我們成爲弟兄姊妹。
[00:11:44.000 --> 00:11:57.000]  在地上我們不光彼此相愛,連在一起成爲一個信仰的羣體,a believing community,a powerful community,一個俗神的羣體。
[00:11:57.000 --> 00:12:08.000]  而且將來在天下我們還要榮榮遠遠的去讚美敬拜我們的神,這是一個被造的羣體,這就是教會。
[00:12:08.000 --> 00:12:16.000]  教會這個字有一個意思,就是those who are being called out,被造出來的人。
[00:12:16.000 --> 00:12:25.000]  教會這個字在希臘文裏面就是Ecceia,就是教會。教會是什麼呢?是一羣蒙造的人。
[00:12:25.000 --> 00:12:39.000]  所以各位,神揀選了你,神在千萬的罪人當中偏偏的選中了你,不曉得爲什麼你就接受了福音,成爲蒙恩的救人。
[00:12:39.000 --> 00:12:54.000]  是因爲耶穌被釘在十字架上,祂的寶血洗淨我們的罪,藉着祂寶血的潔淨,寶血的救贖,我們能夠成爲蒙恩的救人。
[00:12:54.000 --> 00:13:13.000]  印信稱義,這是很重要聖經裏面蒙恩得救的道理,不是憑其他的得救,是因爲我們相信耶穌基督,接受祂成爲我們個人的救主,那我們就蒙恩得救。
[00:13:13.000 --> 00:13:27.000]  很可惜,今天在教會里面有很多人已經加入了教會,但是有時候我也會懷疑,到底他們蒙恩得救了嗎?他們是神的兒女嗎?
[00:13:27.000 --> 00:13:45.000]  你有會友的會籍,不一定等於你被神接納了。所以各位弟兄姊妹,你是不是會友當然很重要,我也希望當你信了耶穌以後,你應該馬上加入一間地方的教會,
[00:13:45.000 --> 00:14:05.000]  在那裏好好地侍奉神,跟弟兄姊妹一起成長,做主的門徒,接受培訓,disciple training,幫助你成爲一個成熟、長進,屬靈的生命,有見證能力,活潑慧主而活的信徒。
[00:14:05.000 --> 00:14:25.000]  所以現在的教會都很強調disciple making,耶穌就召了十二個門徒,叫他們是祂的學生,所以他們稱耶穌做拉比老師,你是我的老師,因爲我從你身上可以學到很多的東西。
[00:14:25.000 --> 00:14:42.000]  今天很多基督徒其實也需要一個mentor,一個能夠在你靈性上面的輔導的人,提醒你的人,只有你有什麼不好的地方,他可以很坦誠地來指正你。
[00:14:42.000 --> 00:14:56.000]  他走過的路,他跟你分享,他將他屬靈的經驗和你一同來分享,大家可以彼此帶導,大家可以互相扶持,大家一起走。
[00:14:56.000 --> 00:15:15.000]  所以很多教會也用小主來幫助彼此一同成長,那個主長就是小牧人,牧養那個主人,主人就彼此相愛,彼此鼓勵,一起同走天路。
[00:15:15.000 --> 00:15:44.000]  求神今天幫助我們,我們不光是蒙恩得救的人,被召出來的一羣,而且讓教會充滿能力,能夠在今天這個時代裏面,我們成爲活主,活潑的見證人,在這個社會里面,在我們的羣體當中,在這個世界裏面,我們成爲明亮的燈臺,慰助來發光。
[00:15:44.000 --> 00:16:01.000]  所以很多人說,教會就是一個燈臺,在啓示錄裏面,看見原子在燈臺當中行走,有些教會,就是他不發光的,主就把他的燈臺挪走。
[00:16:01.000 --> 00:16:18.000]  所以教會是充滿生命力的,是活潑的,是因爲信徒都是有生命的信徒,我們是有主基督的生命,永遠的生命,eternal life,在我們裏頭。
[00:16:18.000 --> 00:16:34.000]  By the power of his blood, we are being saved, we are being called out,我們從世界裏面被召出來,讓我們成爲一羣community,一個活潑的羣體,去爲主做見證。
[00:16:34.000 --> 00:16:51.000]  求主幫助我們,我們要問一個問題,我配來到神的殿敬拜?今天我敬拜的生活怎麼樣?今天我每天靈脩的生活怎麼樣?求主藉着詩篇,二十詩篇,向我們說話。
[00:16:51.000 --> 00:17:20.000]  讓我們再次問,誰能登耶和華的山?誰能去到他的殿,去朝見他?讓我們的人生成爲一個敬拜讚美的人生,我們能夠去到主的面前,帶着一個敬錢的心,帶着一個贊金的心,帶着一個敬畏神的心,去朝見他。
[00:17:20.000 --> 00:17:23.000]  去見他的面。
[00:17:23.000 --> 00:17:32.000]  剛纔提到他們就問一個問題,誰能夠登耶和華的山?誰能夠站在他的殿裏面?
[00:17:32.000 --> 00:17:52.000]  大概就是所有的羣衆,當他們朝向耶路撒冷,去朝聖,去到聖殿的時候,都會問這個問題,我配嗎?他們要帶着那個贖罪記,是把動物,一隻羊,一隻鳥,奉獻在祭壇上。
[00:17:52.000 --> 00:18:09.000]  那個有錢的,他就帶一頭羊去,沒錢的,他就帶一頭斑鴿,一些鳥,一些農作物的,收神的,投一批初贖的果子,要奉獻給神。
[00:18:09.000 --> 00:18:30.000]  所以原來他們要先贖罪,然後他們清清潔潔,才配去見神。今天當我們來到禮拜堂,去敬拜的時候,我們也要問,我配嗎?我是一個罪人,我怎麼可以來到這位聖潔,那麼榮耀的神面前,去敬拜他呢?
[00:18:30.000 --> 00:18:51.000]  所以他們一定是首先到祭壇,把動物交給祭司,祭司就宰了那頭羊,把血撒在祭壇上,那代表血跑出來,我們的罪就被洗淨了,然後我們才以一個清潔的身份去到神那裏。
[00:18:51.000 --> 00:19:14.000]  所以第三節提出這個問題,第四節就是一個對話,就是一個答案。有很多人說這是一個對唱,第三節是來朝見神的人,他們唱這節聖經,但是第四節就是祭司跟那位人給他們的一個答案,誰配來朝見神呢?
[00:19:14.000 --> 00:19:43.000]  這是守潔心清,不向虛妄,啓示不懷詭詐的人。這裏提出三個條件,第一,你的手要清潔,第二,你的心要清潔,手清潔很容易,用一些清潔劑,洗手液,我們就把手洗乾淨,但是我的心不乾淨。
[00:19:43.000 --> 00:20:03.000]  那怎麼樣去潔淨?就是你要認罪,所以我們來到神面前第一個條件,承認我們很多不乾淨的地方,承認我們有很多虧欠神的地方,我們求神的饒恕,然後我們才配來到神面前與祂見面。
[00:20:03.000 --> 00:20:31.000]  第二,你要心裏面不懷詭詐的,不想虛妄的,我們人常常有很多不好的思想,很容易我就有幻想了,很容易我就起了一個妒忌的心,哇,你開一部那麼高級的汽車,哇,你的職位比我高很多,你的薪金比我高很多,爲什麼你可以升職而我不能升職?
[00:20:31.000 --> 00:20:53.000]  在辦公室裏面我們常常勾心鬥角,人心難拆,有很多同事他們用刀插你的背後,說你的壞話,在老闆面前告狀,我們人際關係就是這樣醜惡,我們的心要不想虛妄。
[00:20:53.000 --> 00:21:20.000]  第三,啓示沒有詭詐的人,有誰在言語上沒有說錯話了,我們常常用我們的言語就得罪人,特別我們夫婦之間,很容易我們就像我們的太太,我們的另一半發脾氣了,說一些很難聽的話了,很容易就得罪我們的配偶。
[00:21:20.000 --> 00:21:35.000]  最令我們受傷的是與我們最親近的人,他們的傷害,帶來的傷害力是非常巨大的,求神保守我們的舌頭,不出惡言。
[00:21:35.000 --> 00:21:50.000]  所以雅各術說,舌頭是白蹄當中最小的,但卻可以點起森林的火,一把火燒起來,整個森林就着火了。
[00:21:50.000 --> 00:22:10.000]  通常在秋天的時候,我們會聽見美國一些地方,加州特別,很多山火,那些山火一發不可收拾,整個森林,整個國家公園,很多的樹木都被燒燬了。
[00:22:10.000 --> 00:22:26.000]  那個火勢燃燒一些民居,很多人要逃難,很多的消防員員,天空有救火的直升機去幫忙救火,但是大火是一發不可收拾的。
[00:22:26.000 --> 00:22:39.000]  我們一點點小小的謊言,我們要用更大的大話去掩蓋,我們的人只是控制不了我們小小的舌頭。
[00:22:39.000 --> 00:22:43.000]  醜祖保守我們有第四節,這三個條件。
[00:22:43.000 --> 00:22:53.000]  第一次你來清精神的時候,你心裏面是清潔的,手要清,心要潔。
[00:22:53.000 --> 00:23:04.000]  第二,你是不上虛妄的人,你心裏面沒有一些歪念,你的思想很純正,保持一個清潔的心。
[00:23:04.000 --> 00:23:13.000]  第三,你的舌頭啓示沒有詭詐的,不會說謊話的。醜神保守我們都有這三個條件。
[00:23:13.000 --> 00:23:25.000]  這第三節好像跟第四節是一個對唱,就在詩班裏面,女生唱一句,然後男生一個回應,很美的描寫。
[00:23:25.000 --> 00:23:35.000]  然後我們來看第五跟第六節,他必蒙耶和華的師父,又蒙救他的神使他成義。
[00:23:35.000 --> 00:23:44.000]  這是尋求耶和華的主理,是尋求裏面的雅閣。
[00:23:44.000 --> 00:24:00.000]  原來當我們尋求神的時候,我們就在神的眼前成爲蒙福的一羣。你是一個得福的人,你多親近我們的神,帶着一個敬拜他的心去朝見他。
[00:24:00.000 --> 00:24:08.000]  第六節說這是尋求耶和華的一個族類,好像一大羣人。
[00:24:08.000 --> 00:24:14.000]  我們最近在社會上,我們有時候我們是上班一族,我們還要上班。
[00:24:14.000 --> 00:24:23.000]  有些人說我是愛狗的一族,我家裏面養了一頭小狗,我很愛狗的,有些是愛貓一族。
[00:24:23.000 --> 00:24:52.000]  我最近到了一個馬來西亞的沙勞粵,沙勞粵的省會就是古晉,古晉在馬來文裏面就是貓的意思,所以這個是City of Cat,那邊有很多雕塑都是貓來的,很多地方都有貓的,你去到古晉就會看到很多貓,他們很愛貓。
[00:24:52.000 --> 00:25:03.000]  原來每一個城市都有不同,他是愛什麼的一族,聖經裏面說我們要成爲尋求神的一族。
[00:25:03.000 --> 00:25:31.000]  今天我們的心愛慕神了,我們有可慕神的心了,我常常推薦一本書,就是陶書博士所寫的,陶書博士非常蒙神實用,他寫的書大概有二三十本,每一本都是暢銷書,每一本都是經典,那本書叫做可慕神Desiring God,讓我們的心可悟我們的神。
[00:25:31.000 --> 00:25:36.000]  我想念給各位聽詩篇二十七篇第八節怎麼說呢?
[00:25:36.000 --> 00:26:04.000]  你說,你們當尋求我的面,是神說的,你們當尋求我的面,那時我的心正要向你說,耶和華,你的面我正要尋求。那個人就回答神了,耶和華,我正要告訴你,你的面我現在要尋求。
[00:26:04.000 --> 00:26:22.000]  這是很美的一節聖經,我非常的喜歡,詩篇二十七篇第八節,讓我們每一個基督徒,我們有一個可慕神,愛慕神的心,從心裏頭有一份的飢渴。
[00:26:22.000 --> 00:26:42.000]  所以八福裏面,飢渴慕義的人有福,如飢如渴的去愛慕神,去可慕祂的人是有福的,因爲他們必得見神,這樣的人會見到神。
[00:26:42.000 --> 00:27:10.000]  我們是朝着他,去見他面的一組,你要見一個人,你一定要面向他,你跟他面對面,你才見到他,你不是看他的背後,不錯我們是要跟隨耶穌,耶穌在前面走,我們跟着他,但是你也要走到耶穌前面,向着他前進,去親近他,與他保持一個良好的關係。
[00:27:10.000 --> 00:27:36.000]  當我們與主的關係好的時候,我們整個人生就不一樣。各位弟兄姊妹,讓我們有愛慕神的心,我們心裏面真的很可慕,每天早上起來,我就找時間親近神,唱一些讚美的詩歌,和我們翻看聖經,好好地來唸,讓神的話成爲慰養我們,讓我們得到屬靈的幫助。
[00:27:36.000 --> 00:27:54.000]  好,底下又進入第二個階段了,就是他們就問,衆臣們啊,你們要抬起頭來,永久的門戶啊,你們要被舉起來,耶和華榮耀的皇上要進來。
[00:27:54.000 --> 00:28:20.000]  第七節跟第九節好像是重複的,衆臣們,你們要抬起頭來,永久的門戶啊,你們要被舉起來。當你念這兩節聖經,第七跟第九節的時候,不曉得你有沒有想過,臣們怎麼會被舉起來呢?永久的門戶怎麼會被舉起呢?
[00:28:20.000 --> 00:28:45.000]  臣們應該是不動的嘛,爲什麼說衆臣們啊,你們要抬起頭來,通常我們說詩篇裏面有很多語言法,好像人一樣,那個臣們他們要抬起頭來,永久的門戶你們要被舉起來,就是表示你們都要動啊,因爲那個榮耀的皇上要進來。
[00:28:45.000 --> 00:28:55.000]  然後第八節跟第十節,就接下來又問了,榮耀的皇是誰呢?誰要進來啊?哪一位是榮耀的皇?
[00:28:55.000 --> 00:29:07.000]  然後那個答案非常有能力,就是有力有能的耶和華,在戰場上有能的耶和華,他要來。
[00:29:07.000 --> 00:29:25.000]  就是這篇詩很重要的一個主題,原來我們的神他是王,值得我們向他俯伏敬拜,而且這位榮耀的王有一天又駕着榮耀的雲彩,在天上再次來到地上。
[00:29:25.000 --> 00:29:43.000]  所以第七跟第九節是問號,第八跟第十節是答案,兩個對唱,第七節問問題,第八節回答,第九節問問題,第十節回答。
[00:29:43.000 --> 00:29:58.000]  很美的編排,十四篇二十四篇,大衛是作者,他就用這個方法調整我們的心,忠臣們你們都要抬起頭來,勇者的門戶你們要被舉起。
[00:29:58.000 --> 00:30:12.000]  等候什麼呢?等候榮耀的皇要來,就是有力有能的耶和華,在戰場上得勝的耶和華,然後第十節怎麼說?榮耀的皇是誰呢?
[00:30:12.000 --> 00:30:27.000]  萬俊的耶和華,他是榮耀的皇。各位弟兄姊妹,不曉得在你生命裏頭,你是不是很敬畏我們的主,我們的神,主耶穌基督?
[00:30:27.000 --> 00:30:55.000]  他在你的心裏是居首位,有人說我們的心就好像你的家有很多個房間,你把家裏面所有的房間都向耶穌開放,有些人說我向耶穌什麼房都開放,但是有一間房間是藏了我的祕密的,耶穌也不能管,那是我的私人世界,我內心的世界。
[00:30:55.000 --> 00:31:09.000]  不對啊,你的房子裏面每一個房間都要向耶穌開放,不能有所隱藏,讓耶穌成爲我們的主,讓耶穌來帶領我們走人生的道路。
[00:31:09.000 --> 00:31:36.000]  衆臣們要抬起頭,榮酒的門戶要被舉起,榮耀的皇要進來。14篇,22篇談到主的照顧,主垂聽我們禱告,主在困難裏面陪伴我們;23篇談到主是牧者,祂牧養我們,我們隨時可以祂幫助,祂帶領我們到清草地,到泣水旁,讓我們安靜。
[00:31:36.000 --> 00:31:53.000]  24篇談到耶和華是那位可靠的主,我們要仰望祂,要敬拜祂,要慶敬祂,成爲尋求神的一族,常常來到神的面前,與祂保持一個很密切的關係。
[00:31:53.000 --> 00:32:13.000]  14篇,22篇,23篇,24篇是姊妹篇,我們一看要三篇都看,所以你不光要背23篇,24篇也要背,最好連22篇也能夠背起來,讓我們多背神的話,讓我們的心都被神的話所充滿。
[00:32:13.000 --> 00:32:24.000]  我也在這裏願意挑戰各位,讓我們的人生成爲一個敬畏祂,讚美神的人生。
[00:32:24.000 --> 00:32:52.000]  你的人生是一個敬拜,讚美的人生嗎?22篇提到我們要Adore Him,23篇提到我們要Praise Him,然後24篇提到我們要Worship Him,Adore Him,Praise Him,Worship Him,這個成爲我們一個敬拜,讚美的人生。
[00:32:52.000 --> 00:32:55.000]  永遠是朝見神的一組。
[00:32:55.000 --> 00:33:09.000]  好,謝謝你收看這個劉少康慕斯陪你讀經的節目,希望很快又跟各位見面,也請你把這個節目介紹給更多的弟兄姊妹,
[00:33:09.000 --> 00:33:19.000]  如果有一些還沒有信主的朋友,他們願意多瞭解聖經的話,你也可以介紹給他,願神施福給各位。
