
[00:00:00.000 --> 00:00:03.280]  分開就是上下兩集
[00:03:10.360 --> 00:03:11.800]  所以就不相信了
[00:03:11.800 --> 00:03:12.960]  或者是信不足
[00:03:12.960 --> 00:03:15.720]  所以就信不足
[00:03:15.720 --> 00:03:19.200]  上一次我已經說過這個問題
[00:03:19.200 --> 00:03:20.800]  所以我就不重複了
[00:03:20.800 --> 00:03:22.440]  只是一個回應
[00:03:22.440 --> 00:03:23.760]  如果你想再聽一遍
[00:03:23.760 --> 00:03:25.840]  忘記了牧師說過什麼
[00:03:25.840 --> 00:03:27.840]  聖經怎樣去解答這些問題
[00:03:27.840 --> 00:03:28.960]  你可以上網
[00:03:28.960 --> 00:03:30.640]  上網去聽一遍
[00:03:30.640 --> 00:03:31.880]  或者去看一遍
[00:03:31.880 --> 00:03:35.240]  都可以重溫這個故事
[00:03:35.240 --> 00:03:38.640]  在我們教會的網頁上
[00:03:38.640 --> 00:03:41.400]  有港島重溫這個按鈕
[00:03:41.400 --> 00:03:43.880]  你按一下就可以重溫
[00:03:43.880 --> 00:03:46.960]  我今天就說下集
[00:03:46.960 --> 00:03:53.000]  有些人未能夠下定決心信耶穌
[00:03:53.000 --> 00:03:54.800]  有沒有其他原因呢
[00:03:54.800 --> 00:03:55.600]  都有的
[00:03:55.600 --> 00:03:56.640]  有些人很類似
[00:03:56.640 --> 00:03:57.720]  我就不再重複
[00:03:57.720 --> 00:03:59.520]  但是其中一樣事情
[00:03:59.520 --> 00:04:03.160]  有些人覺得相信上帝太難
[00:04:03.160 --> 00:04:03.960]  為什麼呢
[00:04:03.960 --> 00:04:06.280]  因為有些事情太過玄妙了
[00:04:06.280 --> 00:04:09.640]  似乎是超乎人的理智
[00:04:09.640 --> 00:04:11.120]  人的思想
[00:04:11.120 --> 00:04:13.040]  是可以明白的
[00:04:13.040 --> 00:04:14.720]  所以既然如此
[00:04:14.720 --> 00:04:16.160]  不確定也不肯定
[00:04:16.160 --> 00:04:18.640]  不如先不要相信
[00:04:18.640 --> 00:04:19.920]  這些是什麼人呢
[00:04:19.920 --> 00:04:21.600]  我將他們定位
[00:04:21.600 --> 00:04:24.640]  這些人覺得信仰太難
[00:04:24.640 --> 00:04:27.240]  超越人的理智才能夠了解
[00:04:27.240 --> 00:04:28.320]  他們認為
[00:04:28.320 --> 00:04:30.160]  上星期我講過
[00:04:30.160 --> 00:04:31.560]  前個星期也講過
[00:04:31.560 --> 00:04:35.320]  除了好像沒有充分的證據
[00:04:35.320 --> 00:04:37.480]  見人能夠斷然
[00:04:37.480 --> 00:04:39.880]  能夠肯定神的存在
[00:04:39.880 --> 00:04:41.400]  或者不存在
[00:04:41.400 --> 00:04:43.480]  就算有神存在又如何呢
[00:04:43.480 --> 00:04:44.360]  有神存在
[00:04:44.360 --> 00:04:46.040]  神高高在上
[00:04:46.040 --> 00:04:48.120]  太過高太過玄妙
[00:04:48.120 --> 00:04:51.320]  所以人不能夠知道
[00:04:51.320 --> 00:04:55.120]  根本是不可能去認識這位上帝
[00:04:55.120 --> 00:04:56.760]  神太過偉大太過高
[00:04:56.760 --> 00:04:58.680]  太過厲害
[00:04:58.680 --> 00:05:01.400]  所以他們這些人叫做什麼呢
[00:05:01.400 --> 00:05:03.760]  我們稱之為不可知論者
[00:05:03.760 --> 00:05:05.320]  Agroticism
[00:05:05.320 --> 00:05:06.880]  我們稱之為Agrostic
[00:05:06.880 --> 00:05:10.880]  即是認為人不能夠認識上帝
[00:05:10.880 --> 00:05:15.000]  這些所謂不可知論者
[00:05:15.000 --> 00:05:16.560]  Agrostic
[00:05:16.560 --> 00:05:18.120]  他們不是發現神的存在
[00:05:18.120 --> 00:05:20.600]  不過他們說不知道有沒有神存在
[00:05:20.600 --> 00:05:23.760]  我又不知道如何找到神是否存在
[00:05:23.760 --> 00:05:25.240]  既然是這樣
[00:05:25.240 --> 00:05:26.760]  不如就不相信
[00:05:26.760 --> 00:05:29.120]  他們的理智是這樣分析的
[00:05:29.120 --> 00:05:31.680]  所以其實簡單來說
[00:05:31.680 --> 00:05:33.560]  用另一個表達的方式
[00:05:33.560 --> 00:05:34.800]  其實這些人
[00:05:34.800 --> 00:05:39.000]  是一些對宗教的懷疑主義者
[00:05:39.000 --> 00:05:41.880]  因為他們覺得人是沒有辦法去認識上帝的
[00:05:41.880 --> 00:05:43.600]  人是沒有辦法去知道上帝的
[00:05:43.600 --> 00:05:45.280]  但我又不能夠說他不存在
[00:05:45.280 --> 00:05:46.640]  又不能夠說他存在
[00:05:46.640 --> 00:05:49.400]  所以對宗教信仰來說
[00:05:49.400 --> 00:05:52.760]  他們抱一個懷疑的態度
[00:05:52.760 --> 00:05:54.000]  也因為這樣的緣故
[00:05:54.000 --> 00:06:03.120]  其實他們認為人是不可能得到真理的
[00:06:03.120 --> 00:06:05.960]  因為人的智慧太有限了
[00:06:05.960 --> 00:06:07.520]  似乎很謙虛
[00:06:07.520 --> 00:06:09.000]  其實我覺得並不是
[00:06:09.000 --> 00:06:10.320]  我做牧師做了幾十年
[00:06:10.320 --> 00:06:13.000]  大家都知道
[00:06:13.000 --> 00:06:15.360]  在幾十年做牧師的生涯當中
[00:06:15.360 --> 00:06:18.640]  我只是遇過一個人
[00:06:18.640 --> 00:06:20.760]  他說我是不可知論者
[00:06:20.760 --> 00:06:23.760]  他直接跟我說我是一個不可知論者
[00:06:23.760 --> 00:06:25.600]  這個人會間中來教
[00:06:25.600 --> 00:06:27.160]  會參加崇拜
[00:06:27.160 --> 00:06:30.960]  但當我跟他說到人生信仰問題的時候
[00:06:30.960 --> 00:06:36.840]  他會重複告訴我我是一個不可知論者
[00:06:36.840 --> 00:06:42.960]  他就不想繼續跟我說人生信仰的問題
[00:06:42.960 --> 00:06:45.280]  其實我跟他接觸了幾次的時候
[00:06:45.280 --> 00:06:53.840]  我覺得他不想面對人生中的無常和不確定性
[00:06:53.840 --> 00:06:54.960]  大家明白我說什麼嗎?
[00:06:54.960 --> 00:06:57.800]  人生中有很多無常和不確定性
[00:06:57.800 --> 00:07:01.000]  我們今天也不知道明天的事
[00:07:01.000 --> 00:07:01.920]  大家都知道
[00:07:01.920 --> 00:07:02.800]  明天什麼事發生?
[00:07:02.800 --> 00:07:04.600]  我不知道
[00:07:04.600 --> 00:07:06.520]  明天才知道
[00:07:06.520 --> 00:07:10.000]  我們也不知道哪些新聞是真哪些是假
[00:07:10.000 --> 00:07:11.000]  特別現在這個世代
[00:07:11.000 --> 00:07:13.240]  有些媒體的情況到了一個地步
[00:07:13.240 --> 00:07:14.320]  有很多假新聞
[00:07:14.320 --> 00:07:17.040]  哪些是真的?哪些是假的?
[00:07:17.040 --> 00:07:18.400]  我們也不知道
[00:07:18.400 --> 00:07:21.320]  現在我們很需要的生活用品
[00:07:21.320 --> 00:07:23.640]  是否那些名人做廣告的
[00:07:23.640 --> 00:07:24.640]  可以信多些?
[00:07:24.640 --> 00:07:26.240]  那些名人不是很正嗎?
[00:07:26.240 --> 00:07:27.480]  用過很有用嗎?
[00:07:27.480 --> 00:07:30.000]  我們是否信那些名人所說的?
[00:07:30.000 --> 00:07:32.160]  還是不信好呢?
[00:07:32.160 --> 00:07:37.920]  這個世界太多東西讓我們不能夠確定
[00:07:37.920 --> 00:07:41.680]  信還是不信是真的還是假的呢?
[00:07:41.680 --> 00:07:44.520]  太多東西是不可知的
[00:07:44.520 --> 00:07:48.560]  說下去好像很有道理
[00:07:48.560 --> 00:07:49.920]  但問題就來了
[00:07:49.920 --> 00:07:56.320]  當你這樣去相信的時候
[00:07:56.320 --> 00:07:58.320]  你做人就很難了
[00:07:58.320 --> 00:08:01.560]  那你根據什麼去做人生的決定呢?
[00:08:01.560 --> 00:08:03.400]  你信哪些?你不信哪些?
[00:08:03.400 --> 00:08:06.760]  你始終是做決定的
[00:08:06.760 --> 00:08:08.040]  如果沒有任何信心
[00:08:08.040 --> 00:08:08.520]  什麼都沒有
[00:08:08.520 --> 00:08:09.480]  任何都不能信
[00:08:09.480 --> 00:08:10.760]  任何都不可知
[00:08:10.760 --> 00:08:14.400]  那你怎樣去做人生的決擇呢?
[00:08:14.400 --> 00:08:18.120]  什麼都說不清楚
[00:08:18.120 --> 00:08:20.720]  我不知道大家
[00:08:20.720 --> 00:08:22.720]  你的朋友當中
[00:08:22.720 --> 00:08:23.920]  家人當中
[00:08:23.920 --> 00:08:25.840]  有沒有這樣的人?
[00:08:25.840 --> 00:08:28.400]  有沒有不可知論者?
[00:08:28.400 --> 00:08:29.680]  不要說他沒有
[00:08:29.680 --> 00:08:30.760]  如果你家裡有小孩子
[00:08:30.760 --> 00:08:33.680]  特別是年青人
[00:08:33.680 --> 00:08:35.120]  你一定會說有的
[00:08:35.120 --> 00:08:36.000]  為什麼呢?
[00:08:36.000 --> 00:08:37.440]  你問他什麼都說
[00:08:37.440 --> 00:08:38.400]  I don't know
[00:08:38.400 --> 00:08:39.400]  我不知道
[00:08:39.400 --> 00:08:40.000]  捉他的肩膀
[00:08:40.000 --> 00:08:41.120]  I don't know
[00:08:41.120 --> 00:08:42.320]  I am not sure
[00:08:42.320 --> 00:08:43.920]  是不是這樣?
[00:08:43.920 --> 00:08:46.920]  有年青人在你最明白這個道理
[00:08:46.920 --> 00:08:48.080]  I don't know
[00:08:48.080 --> 00:08:49.160]  我什麼都不知道
[00:08:49.160 --> 00:08:50.000]  我什麼都不知道
[00:08:50.000 --> 00:08:50.920]  我不肯定
[00:08:50.920 --> 00:08:51.920]  我不確定
[00:08:51.920 --> 00:08:53.920]  不清楚
[00:08:53.920 --> 00:08:58.360]  當我們說到人生信仰問題的時候
[00:08:58.360 --> 00:09:02.160]  他都只會有這樣的表現
[00:09:02.160 --> 00:09:05.040]  不知道怎樣跟我們說這些話題
[00:09:05.040 --> 00:09:06.520]  其實呢
[00:09:06.520 --> 00:09:09.480]  我認為
[00:09:09.480 --> 00:09:12.440]  這些所謂不可知論者
[00:09:12.440 --> 00:09:14.960]  他們只是不想花時間
[00:09:14.960 --> 00:09:18.400]  不想花時間去尋找真理
[00:09:18.400 --> 00:09:21.920]  去探究有沒有神的存在
[00:09:21.920 --> 00:09:23.240]  他們覺得太煩了
[00:09:23.240 --> 00:09:25.240]  我只為今天而活就好了
[00:09:25.240 --> 00:09:28.240]  過得一天就一天
[00:09:28.240 --> 00:09:30.240]  不知道我們當中有沒有這樣的人
[00:09:30.240 --> 00:09:31.240]  過得一天就一天
[00:09:31.240 --> 00:09:32.560]  明天是怎樣我也不知道
[00:09:32.560 --> 00:09:33.320]  算了
[00:09:33.320 --> 00:09:36.560]  為什麼要為明天煩惱呢?
[00:09:36.560 --> 00:09:38.080]  《聖經》裡怎麼說呢?
[00:09:38.080 --> 00:09:40.240]  《聖經》裡在《亞國書》
[00:09:40.240 --> 00:09:43.000]  第四章十三十五節說
[00:09:43.000 --> 00:09:43.760]  他們說
[00:09:43.760 --> 00:09:45.160]  今天或者明天
[00:09:45.160 --> 00:09:47.400]  我們都要去某個城裡面
[00:09:47.400 --> 00:09:48.800]  在那裡住一年
[00:09:48.800 --> 00:09:50.000]  他們很有計劃
[00:09:50.000 --> 00:09:51.040]  然後做什麼呢?
[00:09:51.040 --> 00:09:53.000]  做生意賺錢
[00:09:53.000 --> 00:09:54.920]  好像很肯定似的
[00:09:54.920 --> 00:09:55.840]  但是《聖經》說
[00:09:55.840 --> 00:09:58.160]  其實明天是怎樣呢?
[00:09:58.160 --> 00:09:59.880]  你們並不知道
[00:09:59.880 --> 00:10:01.520]  你們的生命是什麼?
[00:10:01.520 --> 00:10:04.440]  你們本來就是過眼雲煙
[00:10:04.440 --> 00:10:07.080]  轉瞬之間就消逝了
[00:10:07.080 --> 00:10:08.240]  你們倒不如說
[00:10:08.240 --> 00:10:10.160]  主若願意
[00:10:10.160 --> 00:10:11.480]  我們就可以活著
[00:10:11.480 --> 00:10:14.680]  作者使或作那使
[00:10:14.680 --> 00:10:15.600]  當你看下去的時候
[00:10:15.600 --> 00:10:17.080]  好像神也肯定了
[00:10:17.080 --> 00:10:17.600]  沒錯
[00:10:17.600 --> 00:10:18.680]  明天是無常的
[00:10:18.680 --> 00:10:20.960]  你自己不知道明天的事
[00:10:20.960 --> 00:10:23.040]  有什麼事發生你不知道的
[00:10:23.040 --> 00:10:24.200]  你自己很有計劃
[00:10:24.200 --> 00:10:28.840]  誰知道一開始的時候就不行了
[00:10:28.840 --> 00:10:32.360]  但是神提醒我們
[00:10:32.360 --> 00:10:34.880]  不要用自己的判斷
[00:10:34.880 --> 00:10:36.640]  你要相信我
[00:10:36.640 --> 00:10:39.280]  當一個人沒有宗教信仰的時候
[00:10:39.280 --> 00:10:40.760]  一個人會怎樣做呢?
[00:10:40.760 --> 00:10:42.240]  就好像剛才那個人
[00:10:42.240 --> 00:10:43.720]  《聖經》饒養的那個人
[00:10:43.720 --> 00:10:45.760]  就會隨著自己的心意
[00:10:45.760 --> 00:10:46.800]  自己的想法
[00:10:46.800 --> 00:10:47.920]  自己的計劃
[00:10:47.920 --> 00:10:49.880]  去過每個人的生活
[00:10:49.880 --> 00:10:51.160]  都要想很多東西
[00:10:51.160 --> 00:10:52.920]  都要做很多決定
[00:10:52.920 --> 00:10:53.440]  根據什麼?
[00:10:53.440 --> 00:10:54.480]  根據自己
[00:10:54.480 --> 00:10:55.920]  不是單單根據自己
[00:10:55.920 --> 00:10:58.040]  你自己的觀念是怎樣來的?
[00:10:58.040 --> 00:11:00.760]  是根據你當地的社會文化
[00:11:00.760 --> 00:11:04.240]  還有時包括一些政治的氛圍
[00:11:04.240 --> 00:11:06.920]  你成長的父母如何影響你
[00:11:06.920 --> 00:11:10.000]  你就根據那些東西去做決定
[00:11:10.000 --> 00:11:11.160]  對不對?
[00:11:11.160 --> 00:11:12.000]  但是
[00:11:12.000 --> 00:11:16.360]  由於我們對真理的懷疑
[00:11:16.360 --> 00:11:17.600]  其實當你這樣做的時候
[00:11:17.600 --> 00:11:18.840]  你都不知道哪些是對的
[00:11:18.840 --> 00:11:21.840]  你只是跟傳統、跟習慣、跟家人
[00:11:21.840 --> 00:11:23.760]  很多時候
[00:11:23.760 --> 00:11:25.400]  如果你沒有信仰的話
[00:11:25.400 --> 00:11:29.080]  我們會成為一個沒有原則的人
[00:11:29.080 --> 00:11:31.680]  我們會失去了
[00:11:31.680 --> 00:11:33.200]  怎樣去待人接物
[00:11:33.200 --> 00:11:34.360]  怎樣去決定
[00:11:34.360 --> 00:11:36.000]  我們沒有一個絕對的原則的人
[00:11:36.000 --> 00:11:40.200]  因為你不相信有一個絕對的真理
[00:11:40.200 --> 00:11:41.480]  喏
[00:11:41.480 --> 00:11:43.320]  我不知道我剛才所說的那些
[00:11:43.320 --> 00:11:44.360]  會不會說出我們當中
[00:11:44.360 --> 00:11:47.360]  一些人心裡的情況
[00:11:47.360 --> 00:11:48.560]  但是就算我們是這樣
[00:11:48.560 --> 00:11:49.840]  我們有時候也沒有想過這些事情
[00:11:49.840 --> 00:11:51.440]  嘩!真的這樣生活
[00:11:51.440 --> 00:11:53.240]  就像聖結索說過的人那樣生活
[00:11:53.240 --> 00:11:54.680]  我打算做一樣東西
[00:11:54.680 --> 00:11:55.960]  不過可惜了
[00:11:55.960 --> 00:11:56.960]  明天又如何真的不知道
[00:11:56.960 --> 00:11:58.240]  不過先做吧
[00:11:58.240 --> 00:11:59.000]  為什麼?
[00:11:59.000 --> 00:12:00.120]  我心裡想的
[00:12:00.120 --> 00:12:01.520]  家人這樣影響我
[00:12:01.520 --> 00:12:02.680]  要我做生意
[00:12:02.680 --> 00:12:04.920]  那就做吧
[00:12:04.920 --> 00:12:09.520]  但是如果我們有機會靜下來
[00:12:09.520 --> 00:12:10.880]  有機會靜下來
[00:12:10.880 --> 00:12:15.760]  我相信在每一個人心靈的深處
[00:12:15.760 --> 00:12:17.480]  都有一個莫名的渴求
[00:12:17.480 --> 00:12:19.360]  男子漢我說得對嗎?
[00:12:19.360 --> 00:12:21.080]  當你靜下來的時候
[00:12:21.080 --> 00:12:22.440]  自己去反思一下
[00:12:22.440 --> 00:12:24.400]  在我們心靈的深處
[00:12:24.400 --> 00:12:26.680]  有一個莫名的渴求
[00:12:26.680 --> 00:12:28.360]  就是想知道
[00:12:28.360 --> 00:12:32.640]  人存在的意義和價值是什麼
[00:12:32.640 --> 00:12:33.920]  這是一個很深奧的問題
[00:12:33.920 --> 00:12:35.920]  似乎我們都很怕去想這個問題
[00:12:35.920 --> 00:12:36.880]  但是其實
[00:12:36.880 --> 00:12:38.760]  你做人呢?
[00:12:38.760 --> 00:12:40.680]  但是你年紀越來越大的話
[00:12:40.680 --> 00:12:41.560]  不到你不想的
[00:12:41.560 --> 00:12:43.040]  不過你不想去想而已
[00:12:43.040 --> 00:12:43.880]  在你心靈的深處
[00:12:43.880 --> 00:12:45.440]  你會有這樣的疑問在這裡
[00:12:45.440 --> 00:12:47.320]  我做人做了什麼呢?
[00:12:47.320 --> 00:12:49.960]  為什麼我還要生存在這個世界上呢?
[00:12:49.960 --> 00:12:53.120]  到底是為了什麼呢?
[00:12:53.120 --> 00:12:54.320]  人都會這樣想的
[00:12:54.320 --> 00:12:57.240]  你有沒有這樣想的?
[00:12:57.240 --> 00:12:59.040]  這些問題我告訴你
[00:12:59.040 --> 00:13:02.160]  只有宗教信仰
[00:13:02.160 --> 00:13:05.280]  才可以給到答案給你
[00:13:05.280 --> 00:13:08.600]  其他人都給不到答案給你
[00:13:08.600 --> 00:13:10.520]  我接觸到很多這樣的人
[00:13:10.520 --> 00:13:12.000]  當我遇到這些人的時候
[00:13:12.000 --> 00:13:14.000]  通常我都會跟他們這樣說
[00:13:14.000 --> 00:13:15.120]  這個你學野佬
[00:13:15.120 --> 00:13:15.960]  你試一下吧
[00:13:15.960 --> 00:13:18.040]  如果有些所謂不可知論者
[00:13:18.040 --> 00:13:19.840]  有些人這樣跟他說話的時候
[00:13:19.840 --> 00:13:21.040]  我就會跟他們說
[00:13:21.040 --> 00:13:24.640]  我希望你多聽多學基督教的信仰
[00:13:24.640 --> 00:13:28.040]  不要盲目的去相信
[00:13:28.040 --> 00:13:29.160]  你聽我牧師說的嗎?
[00:13:29.160 --> 00:13:30.520]  我有跟他們說過的
[00:13:30.520 --> 00:13:32.680]  不要盲目去信基督教的信仰
[00:13:32.680 --> 00:13:35.240]  不過
[00:13:35.240 --> 00:13:36.440]  與此同時
[00:13:36.440 --> 00:13:38.040]  你不要聽也不聽
[00:13:38.040 --> 00:13:39.200]  聖經也不去看
[00:13:39.200 --> 00:13:41.160]  那你又不信了
[00:13:41.160 --> 00:13:44.320]  這些是迷信武神
[00:13:44.320 --> 00:13:45.600]  我們不要迷信有神
[00:13:45.600 --> 00:13:47.320]  但你不要迷信有神
[00:13:47.320 --> 00:13:48.880]  大家明白我的分別在哪裡嗎?
[00:13:48.880 --> 00:13:50.040]  很多人聽也不聽
[00:13:50.040 --> 00:13:50.840]  了解也不了解
[00:13:50.840 --> 00:13:52.000]  就說不信
[00:13:52.000 --> 00:13:53.240]  這些是迷信
[00:13:53.240 --> 00:13:54.320]  迷信是沒有的
[00:13:54.320 --> 00:13:57.320]  迷信是沒有神的
[00:13:57.320 --> 00:13:59.560]  這也是不對的
[00:13:59.560 --> 00:14:00.880]  所以我鼓勵你們
[00:14:00.880 --> 00:14:02.600]  用一個開放的態度
[00:14:02.600 --> 00:14:04.520]  客觀一點去了解一下
[00:14:04.520 --> 00:14:05.680]  去聽一下
[00:14:05.680 --> 00:14:06.880]  去探討一下
[00:14:06.880 --> 00:14:10.600]  基督教的信仰到底是說什麼呢?
[00:14:10.600 --> 00:14:13.480]  因為基督教的信仰
[00:14:13.480 --> 00:14:15.720]  特別是基督教的信仰我可以告訴你
[00:14:15.720 --> 00:14:17.960]  是真的有幫助到我們
[00:14:17.960 --> 00:14:22.040]  找到人生的價值和意義
[00:14:22.040 --> 00:14:23.840]  而且它的影響是什麼呢?
[00:14:23.840 --> 00:14:25.320]  基督徒也聽一下
[00:14:25.320 --> 00:14:26.600]  賜給我們一個
[00:14:26.600 --> 00:14:30.200]  豐盛、充實的人生
[00:14:30.200 --> 00:14:31.760]  所以
[00:14:31.760 --> 00:14:33.400]  保羅在《羅馬書》裡怎麼說呢?
[00:14:33.400 --> 00:14:34.480]  保羅在《羅馬書》裡說
[00:14:34.480 --> 00:14:36.480]  上帝的事情
[00:14:36.480 --> 00:14:38.160]  人所能知道的
[00:14:38.160 --> 00:14:40.360]  願顯明在人的心裡
[00:14:40.360 --> 00:14:43.840]  因為上帝已經向他們顯明
[00:14:43.840 --> 00:14:44.920]  那些不可知論者說
[00:14:44.920 --> 00:14:46.120]  不行的,我們明白的
[00:14:46.120 --> 00:14:47.320]  就算有神存在也好
[00:14:47.320 --> 00:14:48.520]  我們沒有人可以認識神的
[00:14:48.520 --> 00:14:50.040]  找不到的
[00:14:50.040 --> 00:14:52.640]  但原來《聖經》不是這樣說的
[00:14:52.640 --> 00:14:53.760]  剛才我說過
[00:14:53.760 --> 00:14:56.080]  有時候當我們說到宗教信仰
[00:14:56.080 --> 00:14:58.560]  當然說太過玄妙了
[00:14:58.560 --> 00:15:00.440]  說靈性的東西
[00:15:00.440 --> 00:15:03.120]  好像我們人眼看不到的樣子
[00:15:03.120 --> 00:15:04.680]  所以我上個星期就說
[00:15:04.680 --> 00:15:05.800]  前個星期就說
[00:15:05.800 --> 00:15:06.800]  眼信唯真
[00:15:06.800 --> 00:15:08.760]  不是的,不是憑眼信的
[00:15:08.760 --> 00:15:09.960]  不是眼見的
[00:15:09.960 --> 00:15:11.600]  是憑信心的
[00:15:11.600 --> 00:15:13.920]  但有些人覺得宗教信仰
[00:15:13.920 --> 00:15:16.600]  太過深奧、太過玄妙
[00:15:16.600 --> 00:15:19.560]  不能夠完全理解
[00:15:19.560 --> 00:15:23.880]  以及感覺而已
[00:15:23.880 --> 00:15:25.520]  意思上是真的
[00:15:25.520 --> 00:15:27.160]  因為《聖經》也說得很清楚
[00:15:27.160 --> 00:15:28.880]  人的智慧
[00:15:28.880 --> 00:15:32.520]  是無法跟創造主的智慧相比的
[00:15:32.520 --> 00:15:33.880]  正因為這個原因
[00:15:33.880 --> 00:15:35.720]  所以剛才《聖經》告訴我們
[00:15:35.720 --> 00:15:38.880]  上帝會讓人能夠去理解
