
[00:00:00.000 --> 00:00:04.000]  今日我們要看的一個比喻
[00:06:01.000 --> 00:06:05.000]  數來是引起很多的爭辯的
[00:06:05.000 --> 00:06:08.000]  原來開頭那幾節
[00:06:08.000 --> 00:06:13.000]  這個比喻是引自以賽亞書第五章第一到第二節
[00:06:13.000 --> 00:06:19.000]  這個我們一般稱為是葡萄園的
[00:06:19.000 --> 00:06:22.000]  或者叫做葡萄園之歌
[00:06:22.000 --> 00:06:26.000]  是舊有一個很出名的一個葡萄園比喻
[00:06:26.000 --> 00:06:28.000]  那裡第一第二節是這樣說的
[00:06:28.000 --> 00:06:29.000]  那裡說
[00:06:29.000 --> 00:06:31.000]  我所親愛的有葡萄園
[00:06:31.000 --> 00:06:34.000]  在肥美的山崗上
[00:06:34.000 --> 00:06:37.000]  他刨滑原子
[00:06:37.000 --> 00:06:38.000]  撿去石頭
[00:06:38.000 --> 00:06:41.000]  栽種上等的葡萄樹
[00:06:41.000 --> 00:06:43.000]  在園中蓋了一座樓
[00:06:43.000 --> 00:06:46.000]  又作出壓酒池
[00:06:46.000 --> 00:06:47.000]  指望結好葡萄
[00:06:47.000 --> 00:06:50.000]  反倒結了野葡萄
[00:06:50.000 --> 00:06:55.000]  這個就是那個葡萄園之歌的開始
[00:06:55.000 --> 00:06:58.000]  而我們這個比喻
[00:06:58.000 --> 00:07:03.000]  就是採自這首歌的開頭
[00:07:03.000 --> 00:07:05.000]  所以有很長一段時間
[00:07:05.000 --> 00:07:08.000]  解經家特別在四十年代之前
[00:07:08.000 --> 00:07:10.000]  解經家就認為
[00:07:10.000 --> 00:07:12.000]  馬可這個版本
[00:07:12.000 --> 00:07:15.000]  就不是原本的版本
[00:07:15.000 --> 00:07:18.000]  馬可那個版本
[00:07:18.000 --> 00:07:22.000]  是後來作者馬可
[00:07:22.000 --> 00:07:25.000]  或是那些編者
[00:07:25.000 --> 00:07:28.000]  按著他們那個尼賽亞的神學
[00:07:28.000 --> 00:07:30.000]  加上去的
[00:07:30.000 --> 00:07:33.000]  原本那個版本
[00:07:33.000 --> 00:07:37.000]  就沒有加上靈異解釋
[00:07:37.000 --> 00:07:40.000]  就是說原主就是神
[00:07:40.000 --> 00:07:44.000]  原主的兒子就是耶穌基督
[00:07:44.000 --> 00:07:47.000]  沒有這個靈異的解釋
[00:07:47.000 --> 00:07:50.000]  他說最純正的版本
[00:07:50.000 --> 00:07:53.000]  就應該在多瑪福音那裏
[00:07:53.000 --> 00:08:00.000]  多瑪福音是大約二或三世紀的作品
[00:08:00.000 --> 00:08:02.000]  在多瑪福音那裏
[00:08:02.000 --> 00:08:06.000]  就沒有尼賽亞書的引言
[00:08:06.000 --> 00:08:09.000]  原主派去的僕人就只有兩個
[00:08:09.000 --> 00:08:14.000]  不是這裏是四批
[00:08:14.000 --> 00:08:16.000]  那些僕人的遭遇
[00:08:16.000 --> 00:08:17.000]  就不是被砸
[00:08:17.000 --> 00:08:20.000]  而只是被毒打一頓
[00:08:20.000 --> 00:08:23.000]  馬可第十二章第九節那個問題
[00:08:23.000 --> 00:08:26.000]  是一個最引起問題的一段
[00:08:26.000 --> 00:08:29.000]  就是說這樣葡萄園的主人要怎麼辦呢
[00:08:29.000 --> 00:08:32.000]  他要來除滅那些玄戶
[00:08:32.000 --> 00:08:34.000]  將葡萄園轉給別人
[00:08:34.000 --> 00:08:38.000]  這一節在多瑪那個版本就沒有
[00:08:38.000 --> 00:08:41.000]  他們就用了這一句說話來做代替
[00:08:41.000 --> 00:08:46.000]  就是說這樣凡有耳的就應當聽
[00:08:46.000 --> 00:08:50.000]  所以他們認為馬可第九節那裏
[00:08:50.000 --> 00:08:53.000]  是一個靈異解釋
[00:08:53.000 --> 00:08:59.000]  多瑪福音那個版本才是原本有的
[00:08:59.000 --> 00:09:02.000]  很長一段時間人是接受了這個解釋
[00:09:02.000 --> 00:09:07.000]  就是說馬可這個版本是後來人加上去的
[00:09:07.000 --> 00:09:11.000]  但是後來我們的聖經研究
[00:09:11.000 --> 00:09:16.000]  就越來越發展得比較精細了
[00:09:16.000 --> 00:09:22.000]  大約是三世紀的一組的文獻
[00:09:22.000 --> 00:09:24.000]  叫做紙草文獻
[00:09:24.000 --> 00:09:25.000]  Piperae
[00:09:25.000 --> 00:09:29.000]  這個就是埃及的紙
[00:09:29.000 --> 00:09:33.000]  早期教會是用這些紙來寫東西的
[00:09:33.000 --> 00:09:37.000]  這類的文獻極難留下來的
[00:09:37.000 --> 00:09:43.000]  你要想一下那些是用蘆葦草的幹壓成的紙
[00:09:43.000 --> 00:09:45.000]  很容易就腐朽了
[00:09:45.000 --> 00:09:49.000]  但是竟然是因為在熱的沙漠地帶
[00:09:49.000 --> 00:09:55.000]  就為我們遺留下來相當大量的紙草文獻
[00:09:55.000 --> 00:10:00.000]  當時有一組的文獻叫做Sanopiperae
[00:10:00.000 --> 00:10:03.000]  這一組的文獻就是記載相當多
[00:10:03.000 --> 00:10:08.000]  耶穌時代實際的生活的情況
[00:10:08.000 --> 00:10:15.000]  包括了一些商業契約或是貿易往來的記錄
[00:10:15.000 --> 00:10:21.000]  原來發覺當我們研究到這一組的Sanopiperae
[00:10:21.000 --> 00:10:25.000]  我們才發覺原來馬可所記載的那個版本
[00:10:25.000 --> 00:10:32.000]  是最符合最近巴勒斯坦地當時真實的情況
[00:10:32.000 --> 00:10:35.000]  這一組的文獻所描寫的世界
[00:10:35.000 --> 00:10:39.000]  就十足好像馬可福音記載的那種情形
[00:10:39.000 --> 00:10:44.000]  我們等一下會用一下這方面的資料
[00:10:44.000 --> 00:10:51.000]  來讓人了解我們這個比喻
[00:10:51.000 --> 00:10:55.000]  耶穌極之可能
[00:10:55.000 --> 00:11:01.000]  就是本於當時生活工作的那個實況
[00:11:01.000 --> 00:11:07.000]  加上了以塞亞的葡萄園之歌作為背景
[00:11:07.000 --> 00:11:14.000]  來組成或是寫下或是說了這個比喻
[00:11:14.000 --> 00:11:18.000]  是用來預表祂自己的命運
[00:11:18.000 --> 00:11:25.000]  或是說快要成就的事
[00:11:25.000 --> 00:11:28.000]  我們有了這個了解
[00:11:28.000 --> 00:11:32.000]  我們現在試一下按當時的背景
[00:11:32.000 --> 00:11:35.000]  來解釋這十二節的經文
[00:11:35.000 --> 00:11:39.000]  第一節無可懷疑
[00:11:39.000 --> 00:11:42.000]  就是我們這個比喻的引現
[00:11:42.000 --> 00:11:44.000]  這裡講到有一個玄戶
[00:11:44.000 --> 00:11:46.000]  有一個玄主
[00:11:46.000 --> 00:11:48.000]  他就圍了地
[00:11:48.000 --> 00:11:50.000]  掘了地
[00:11:50.000 --> 00:11:52.000]  建了一個葡萄園
[00:11:52.000 --> 00:11:54.000]  圍上了泥巴
[00:11:54.000 --> 00:11:56.000]  建了一座樓
[00:11:56.000 --> 00:11:59.000]  也建了一個壓軸池
[00:11:59.000 --> 00:12:05.000]  把整個葡萄園租了給那些玄戶
[00:12:05.000 --> 00:12:10.000]  所以玄戶事實上就等於我們合約的農夫
[00:12:10.000 --> 00:12:13.000]  就是簽了約的農夫
[00:12:13.000 --> 00:12:17.000]  這個人就離開了
[00:12:17.000 --> 00:12:21.000]  按紙草文獻的記載
[00:12:21.000 --> 00:12:23.000]  原來在耶穌的時代
[00:12:23.000 --> 00:12:27.000]  在加利利大部分的土地
[00:12:27.000 --> 00:12:31.000]  和約旦河的上流
[00:12:31.000 --> 00:12:37.000]  大部分的地都是被那些外資擁有的
[00:12:37.000 --> 00:12:43.000]  不是他們自己猶太人作地主
[00:12:43.000 --> 00:12:48.000]  那些人就和那些玄戶有一種合約
[00:12:48.000 --> 00:12:51.000]  這種合約有兩種方式
[00:12:51.000 --> 00:12:53.000]  那個方式就是
[00:12:53.000 --> 00:12:56.000]  他們租了給那個玄戶
[00:12:56.000 --> 00:13:01.000]  玄戶就要按那個收成的一個比例
[00:13:01.000 --> 00:13:04.000]  來將那些產品
[00:13:04.000 --> 00:13:08.000]  給這個園主
[00:13:08.000 --> 00:13:10.000]  作為那個租金
[00:13:10.000 --> 00:13:11.000]  這個是一種
[00:13:11.000 --> 00:13:12.000]  就是按比例
[00:13:12.000 --> 00:13:13.000]  譬如說十分之一
[00:13:13.000 --> 00:13:15.000]  你每收十擔
[00:13:15.000 --> 00:13:18.000]  你有一擔你是要上繳
[00:13:18.000 --> 00:13:20.000]  作為租金的
[00:13:20.000 --> 00:13:22.000]  第二種的合約
[00:13:22.000 --> 00:13:25.000]  就不理那個比例
[00:13:25.000 --> 00:13:27.000]  也都不理你的收成
[00:13:27.000 --> 00:13:31.000]  就是他劃定了一定的租金
[00:13:31.000 --> 00:13:34.000]  你每年是要交給他的
[00:13:34.000 --> 00:13:38.000]  如果遇上了天然的災禍
[00:13:38.000 --> 00:13:40.000]  農夫就交不出了
[00:13:40.000 --> 00:13:46.000]  交不出就會引起相當緊張的勞資關係
[00:13:46.000 --> 00:13:49.000]  有時因著人的貪心
[00:13:49.000 --> 00:13:51.000]  就算是豐收
[00:13:51.000 --> 00:13:54.000]  農夫都不願意交租金
[00:13:54.000 --> 00:13:57.000]  因為在那個時代
[00:13:57.000 --> 00:14:00.000]  那個勞資關係的緊張
[00:14:00.000 --> 00:14:03.000]  很多玄戶都不肯住在當地
[00:14:03.000 --> 00:14:06.000]  怕那些玄戶搞他們
[00:14:06.000 --> 00:14:08.000]  或者說找他們麻煩
[00:14:08.000 --> 00:14:11.000]  所以他們多數有了那個玄戶
[00:14:11.000 --> 00:14:13.000]  然後他們就租了
[00:14:13.000 --> 00:14:14.000]  辦妥了手續
[00:14:14.000 --> 00:14:17.000]  他們就離開他們自己的地方
[00:14:17.000 --> 00:14:21.000]  在外國地方來住
[00:14:21.000 --> 00:14:23.000]  換句話說
[00:14:23.000 --> 00:14:25.000]  第一節所描寫的情形
[00:14:25.000 --> 00:14:30.000]  就十足是耶穌時代
[00:14:30.000 --> 00:14:32.000]  最常見的一種情況
[00:14:32.000 --> 00:14:34.000]  有個葡萄園
[00:14:34.000 --> 00:14:36.000]  有個園主
[00:14:36.000 --> 00:14:37.000]  有個合約
[00:14:37.000 --> 00:14:40.000]  有一個農夫或是玄戶
[00:14:40.000 --> 00:14:44.000]  而這個園主是離開了那個地方
[00:14:44.000 --> 00:14:46.000]  整個比喻
[00:14:46.000 --> 00:14:48.000]  之所以會能夠發生
[00:14:48.000 --> 00:14:49.000]  是因為
[00:14:49.000 --> 00:14:51.000]  也只是因為
[00:14:51.000 --> 00:14:55.000]  玄戶和園主不是住在一起
[00:14:55.000 --> 00:14:58.000]  園主是離開了那個地方
[00:14:58.000 --> 00:15:02.000]  所以玄戶才以為有機可乘
[00:15:02.000 --> 00:15:03.000]  好了
[00:15:03.000 --> 00:15:06.000]  第二方面我們要留意的
[00:15:06.000 --> 00:15:09.000]  原來這裡所記載的那個葡萄園
[00:15:09.000 --> 00:15:11.000]  也是第一世紀
[00:15:11.000 --> 00:15:14.000]  那個描述的情形是這樣的
[00:15:14.000 --> 00:15:16.000]  那裡說
[00:15:16.000 --> 00:15:20.000]  周圍就圈上了泥巴
[00:15:20.000 --> 00:15:21.000]  原來這句話
[00:15:21.000 --> 00:15:25.000]  是一個有法律作用的說話
[00:15:25.000 --> 00:15:27.000]  按當時的文獻說
[00:15:27.000 --> 00:15:29.000]  他說任何人
[00:15:29.000 --> 00:15:32.000]  他只要圍得起一個地方
[00:15:32.000 --> 00:15:34.000]  無論這個地方多小
[00:15:34.000 --> 00:15:37.000]  只要圍上去的那些泥巴
[00:15:37.000 --> 00:15:40.000]  是有一道門可以進入去的
[00:15:40.000 --> 00:15:41.000]  他說
[00:15:41.000 --> 00:15:43.000]  這個圍上的地方
[00:15:43.000 --> 00:15:48.000]  就是屬於那個園主的了
[00:15:48.000 --> 00:15:50.000]  這個是為什麼呢?
[00:15:50.000 --> 00:15:53.000]  他這麼仔細去交代
[00:15:53.000 --> 00:15:56.000]  第一節的那個情形
[00:15:56.000 --> 00:15:58.000]  然後呢
[00:15:58.000 --> 00:16:01.000]  在當時的那個葡萄園
[00:16:01.000 --> 00:16:04.000]  也都是好像這裡所記載的
[00:16:04.000 --> 00:16:07.000]  是有一個壓酒池
[00:16:07.000 --> 00:16:10.000]  是用來壓那些葡萄
[00:16:10.000 --> 00:16:12.000]  葡萄變為汁的
[00:16:12.000 --> 00:16:14.000]  但是當時他們壓是用腳壓的
[00:16:14.000 --> 00:16:18.000]  所以事實上就是一個建築
[00:16:18.000 --> 00:16:19.000]  一個盤子
[00:16:19.000 --> 00:16:21.000]  下面有一個洞
[00:16:21.000 --> 00:16:25.000]  那個洞就有一條引導的
[00:16:25.000 --> 00:16:26.000]  就將那些葡萄汁
[00:16:26.000 --> 00:16:28.000]  引去一個桶
[00:16:28.000 --> 00:16:30.000]  或者一個裝葡萄汁的
[00:16:30.000 --> 00:16:31.000]  那些人就在那裡壓
[00:16:31.000 --> 00:16:33.000]  就踩到葡萄
[00:16:33.000 --> 00:16:35.000]  然後那些葡萄汁就在那裡流下去
[00:16:35.000 --> 00:16:36.000]  流下去
[00:16:36.000 --> 00:16:37.000]  他們就將這些葡萄汁
[00:16:37.000 --> 00:16:39.000]  就收起來了
[00:16:39.000 --> 00:16:40.000]  然後放在那裡做什麼呢?
[00:16:40.000 --> 00:16:43.000]  就將這些葡萄汁裝在一個桶裡
[00:16:43.000 --> 00:16:48.000]  就放在那座樓那裡
[00:16:48.000 --> 00:16:49.000]  放在那座樓
[00:16:49.000 --> 00:16:52.000]  那座樓呢
[00:16:52.000 --> 00:16:54.000]  有三個用途
[00:16:54.000 --> 00:16:56.000]  第一個呢
[00:16:56.000 --> 00:17:02.000]  就是用來壓酒
[00:17:02.000 --> 00:17:05.000]  用來裝那些壓了出來的葡萄汁
[00:17:05.000 --> 00:17:06.000]  第二呢
[00:17:06.000 --> 00:17:09.000]  就是給人家用來看守那個葡萄園
[00:17:09.000 --> 00:17:11.000]  不要被人搶了
[00:17:11.000 --> 00:17:12.000]  第三呢
[00:17:12.000 --> 00:17:14.000]  就是原戶住在那裡
[00:17:14.000 --> 00:17:16.000]  他們不是住在另一個地方
[00:17:16.000 --> 00:17:23.000]  就是住在那座樓那裡
[00:17:23.000 --> 00:17:25.000]  然後我們就看一看
[00:17:25.000 --> 00:17:28.000]  我們說這個比喻
[00:17:28.000 --> 00:17:30.000]  講這個比喻
[00:17:30.000 --> 00:17:33.000]  在什麼地方講的呢?
[00:17:33.000 --> 00:17:36.000]  在什麼時間來講出來的呢?
[00:17:36.000 --> 00:17:39.000]  我們在這裡可以找到一些線索
[00:17:39.000 --> 00:17:41.000]  在這裡呢
[00:17:41.000 --> 00:17:45.000]  我們知道耶穌已經進入耶路撒冷
[00:17:45.000 --> 00:17:48.000]  這個是第十一章第一節所講的
[00:17:48.000 --> 00:17:50.000]  耶穌已經進入了耶路撒冷
[00:17:50.000 --> 00:17:52.000]  進入了耶路撒冷
[00:17:52.000 --> 00:17:54.000]  他是第幾天講的呢?
[00:17:54.000 --> 00:17:57.000]  馬可記住得相當清楚
[00:17:57.000 --> 00:18:04.000]  他只是挑耶穌每一天所做的最重要的事情來記載
[00:18:04.000 --> 00:18:11.000]  第一天是耶穌騎驢驅進入這個京城
[00:18:11.000 --> 00:18:13.000]  第二天呢
[00:18:13.000 --> 00:18:15.000]  就是第十一章第十二節那裡講的
[00:18:15.000 --> 00:18:19.000]  講到耶穌就坐無花果樹
[00:18:19.000 --> 00:18:22.000]  然後接著就是潔淨聖殿
[00:18:22.000 --> 00:18:24.000]  第三天
[00:18:24.000 --> 00:18:28.000]  就是他們一幫人經過那個無花果樹
[00:18:28.000 --> 00:18:31.000]  無花果樹就枯乾了
[00:18:31.000 --> 00:18:35.000]  然後呢就是工會這幫人
[00:18:35.000 --> 00:18:38.000]  來去質詢耶穌
[00:18:38.000 --> 00:18:44.000]  就引出了這個葡萄園的比喻
[00:18:44.000 --> 00:18:47.000]  那麼我們說這個資料有什麼用處呢?
[00:18:47.000 --> 00:18:49.000]  那個用處就是說
[00:18:49.000 --> 00:18:50.000]  告訴我們聽
[00:18:50.000 --> 00:18:55.000]  耶穌進入了耶路撒冷的第三天
[00:18:55.000 --> 00:18:57.000]  再過不夠兩天
[00:18:57.000 --> 00:19:01.000]  他就被捕被釘十字架
[00:19:01.000 --> 00:19:06.000]  這個是他最後一次的機會
[00:19:06.000 --> 00:19:10.000]  給那些預備要釘他要抓他的人
[00:19:10.000 --> 00:19:12.000]  最後一次的機會
[00:19:12.000 --> 00:19:14.000]  提醒他們
[00:19:14.000 --> 00:19:16.000]  告訴他們知道
[00:19:16.000 --> 00:19:19.000]  所以第十節呢
[00:19:19.000 --> 00:19:23.000]  就是我們整個比喻信息的中心
[00:19:23.000 --> 00:19:27.000]  那個中心就是說將人所棄的石頭
[00:19:27.000 --> 00:19:32.000]  已經作了防國的頭快石頭了
[00:19:32.000 --> 00:19:33.000]  那個意思就是說
[00:19:33.000 --> 00:19:36.000]  人欺絕神
[00:19:36.000 --> 00:19:39.000]  神就會審判人
[00:19:39.000 --> 00:19:45.000]  這個是整個比喻的中心
[00:19:45.000 --> 00:19:47.000]  我們現在看一看
[00:19:47.000 --> 00:19:49.000]  由第二節開始
[00:19:49.000 --> 00:19:51.000]  到第五節
[00:19:51.000 --> 00:19:54.000]  講到那些僕人的遭遇
[00:19:54.000 --> 00:19:57.000]  即是園主派去的僕人
[00:19:57.000 --> 00:19:59.000]  那些僕人的遭遇是什麼呢?
[00:19:59.000 --> 00:20:01.000]  我們大家知道園主呢
[00:20:01.000 --> 00:20:03.000]  就是代表神
[00:20:03.000 --> 00:20:04.000]  葡萄園呢
[00:20:04.000 --> 00:20:06.000]  就代表以色列
[00:20:06.000 --> 00:20:07.000]  那園戶呢
[00:20:07.000 --> 00:20:09.000]  是代表什麼呢?
[00:20:09.000 --> 00:20:16.000]  就是代表當時這一幫宗教的領袖
[00:20:16.000 --> 00:20:18.000]  園主的兒子
[00:20:18.000 --> 00:20:21.000]  自然就是指到耶穌基督了
[00:20:21.000 --> 00:20:26.000]  那園主所差派去的僕人
[00:20:26.000 --> 00:20:28.000]  是代表什麼呢?
[00:20:28.000 --> 00:20:33.000]  就是代表舊約歷代的先知的遭遇
[00:20:33.000 --> 00:20:35.000]  這個就是第二節
[00:20:35.000 --> 00:20:37.000]  到第五節的背景
[00:20:37.000 --> 00:20:41.000]  或是說是神學的背景
[00:20:41.000 --> 00:20:43.000]  這一段所講的是什麼呢?
[00:20:43.000 --> 00:20:47.000]  就是園主每到合約所規定的時間
[00:20:47.000 --> 00:20:49.000]  他就派他的僕人
[00:20:49.000 --> 00:20:53.000]  去收他應該得的租金
[00:20:53.000 --> 00:20:55.000]  在第二節那裡呢
[00:20:55.000 --> 00:20:56.000]  那裡說
[00:20:56.000 --> 00:20:59.000]  他們收那個葡萄園的果子呢
[00:20:59.000 --> 00:21:01.000]  其實我覺得這裡很可能呢
[00:21:01.000 --> 00:21:03.000]  是將他意譯為
[00:21:03.000 --> 00:21:06.000]  葡萄園的出產
[00:21:06.000 --> 00:21:07.000]  或者是產品呢
[00:21:07.000 --> 00:21:09.000]  是可能好一點的
[00:21:09.000 --> 00:21:10.000]  因為當時呢
[00:21:10.000 --> 00:21:12.000]  不一定只是收果子的
[00:21:12.000 --> 00:21:13.000]  收果子來幹嘛呢?
[00:21:13.000 --> 00:21:15.000]  我們在那些的
[00:21:15.000 --> 00:21:17.000]  我們知道葡萄呢
[00:21:17.000 --> 00:21:19.000]  是熟了很快就爛的
[00:21:19.000 --> 00:21:23.000]  在沒有冷藏的設備的時候呢
[00:21:23.000 --> 00:21:25.000]  他就不可能出產葡萄
[00:21:25.000 --> 00:21:28.000]  然後就運到外國的
[00:21:28.000 --> 00:21:30.000]  在當時的埃及的文獻呢
[00:21:30.000 --> 00:21:33.000]  就告訴我們
[00:21:33.000 --> 00:21:37.000]  酒是巴勒斯坦地的出產
[00:21:37.000 --> 00:21:41.000]  或者是說輸出外國的產品呢
[00:21:41.000 --> 00:21:44.000]  是最高的其中一種的產品
[00:21:44.000 --> 00:21:45.000]  那麼這些酒呢
[00:21:45.000 --> 00:21:48.000]  是包括了一些劣質的酒
[00:21:48.000 --> 00:21:49.000]  就是說呢
[00:21:49.000 --> 00:21:51.000]  只是給奴隸喝的
[00:21:51.000 --> 00:21:53.000]  主人是不喝的
[00:21:53.000 --> 00:21:54.000]  那麼有些較好的那些呢
[00:21:54.000 --> 00:21:57.000]  由最好到最不好
[00:21:57.000 --> 00:21:59.000]  都有由巴勒斯坦地呢
[00:21:59.000 --> 00:22:01.000]  是運到外國的
[00:22:01.000 --> 00:22:03.000]  或者說是當一種的租金呢
[00:22:03.000 --> 00:22:05.000]  是運給那些園主的
[00:22:05.000 --> 00:22:12.000]  現在我們常會問一個問題就是
[00:22:12.000 --> 00:22:15.000]  有沒有猿狐鱷死得這麼厲害
[00:22:15.000 --> 00:22:18.000]  派一個人去
[00:22:18.000 --> 00:22:21.000]  他就將牠打了
[00:22:21.000 --> 00:22:23.000]  就是打一身這樣
[00:22:23.000 --> 00:22:26.000]  就叫牠是空手而回的
[00:22:26.000 --> 00:22:29.000]  然後再派一個
[00:22:29.000 --> 00:22:32.000]  他將牠又再打一個
[00:22:32.000 --> 00:22:34.000]  又羞辱牠
[00:22:34.000 --> 00:22:36.000]  派第三個更慘
[00:22:36.000 --> 00:22:38.000]  直接將牠殺了
[00:22:38.000 --> 00:22:39.000]  然後這裡告訴我們
[00:22:39.000 --> 00:22:41.000]  又派第四批
[00:22:41.000 --> 00:22:43.000]  他們不是第四個
[00:22:43.000 --> 00:22:45.000]  可能派好幾個去
