
[00:00:00.000 --> 00:00:03.240]  六月底我們大家都知道美國最高法院
[00:05:25.800 --> 00:05:29.480]  否則這兩個立場應該可以並存
[00:05:29.480 --> 00:05:33.120]  一方面我們要尊重美國國家的法律
[00:05:33.120 --> 00:05:37.720]  另一方面我們仍然要遵守聖經的原則
[00:05:37.720 --> 00:05:40.680]  這兩件事情是可以並存
[00:05:40.680 --> 00:05:44.320]  其實讓我告訴你這整件事情
[00:05:44.320 --> 00:05:47.040]  都在說明一件事情
[00:05:47.040 --> 00:05:52.720]  那就是基督教的價值觀已經不再能夠主導美國的文化了
[00:05:52.720 --> 00:05:59.640]  換句話說基督教信仰已經不再是美國的主流文化像從前
[00:05:59.640 --> 00:06:04.000]  從過去你看見在學校已經不能再攻島了
[00:06:04.000 --> 00:06:07.680]  到法院不能夠再掛十件
[00:06:07.680 --> 00:06:13.200]  一直到現在在聖誕節連講個Merry Christmas都很不方便
[00:06:13.200 --> 00:06:15.400]  怎麼會有這種事呢
[00:06:15.400 --> 00:06:23.040]  你我早就該明白這個同性婚姻法案的通過只是遲早的問題而已
[00:06:23.040 --> 00:06:29.560]  當然這個對美國的教會來講是很難適應的一件事情
[00:06:29.560 --> 00:06:35.160]  但是對我們很多移民到這裡來的基督徒來講
[00:06:35.160 --> 00:06:39.040]  這不應該是一個很陌生的環境不是嗎
[00:06:39.040 --> 00:06:41.720]  我們看見當我們在東南亞的時候
[00:06:41.720 --> 00:06:48.000]  多少的國家在東南亞主導的文化都是佛教的文化
[00:06:48.000 --> 00:06:50.840]  從來不是基督教的文化
[00:06:50.840 --> 00:06:56.560]  在非洲多少的國家主導的文化是回教的文化
[00:06:56.560 --> 00:07:00.160]  基督教也從來不是主流文化
[00:07:00.160 --> 00:07:02.800]  上個禮拜我從印度回來
[00:07:02.800 --> 00:07:06.920]  光是看見牛可以在馬路上任意來往
[00:07:06.920 --> 00:07:09.960]  開車的人無可奈何
[00:07:09.960 --> 00:07:14.360]  你就知道這絕對基督教絕對不是主流文化
[00:07:14.360 --> 00:07:17.720]  如果基督教主流文化這種事是不會發生的
[00:07:17.720 --> 00:07:22.280]  甚至在新約時代我們看初代教會
[00:07:22.280 --> 00:07:28.440]  他們所處的文化也是猶太教是主流文化的一個社會
[00:07:28.440 --> 00:07:32.840]  教會當時還受到極大的逼迫
[00:07:32.840 --> 00:07:34.840]  可是我們卻看見
[00:07:34.840 --> 00:07:36.840]  雖然基督教不是主流文化
[00:07:36.840 --> 00:07:39.400]  在所有的地方都不是主流文化
[00:07:39.400 --> 00:07:43.040]  但沒有一件事能攔阻上帝的工作
[00:07:43.040 --> 00:07:47.440]  上帝的教會反而能夠在逼迫當中快速成長
[00:07:47.440 --> 00:07:49.840]  而且帶來翻轉社會的動力
[00:07:49.840 --> 00:07:51.240]  Hallelujah
[00:07:51.240 --> 00:07:55.160]  所以今天當我們在面對整個美國大環境改變的時候
[00:07:55.160 --> 00:07:58.800]  告訴我們千萬不要悲嘆
[00:07:58.800 --> 00:08:02.000]  跟你旁邊說千萬不要悲嘆
[00:08:02.000 --> 00:08:03.360]  Hallelujah
[00:08:03.360 --> 00:08:06.760]  反而我們應當重新回到神的面前
[00:08:06.760 --> 00:08:11.200]  來效法初代教會的榜樣吧
[00:08:11.200 --> 00:08:15.440]  怎麼樣在那樣一種環境當中帶來翻轉的力量
[00:08:15.440 --> 00:08:18.240]  我們也相信今天教會要反省
[00:08:18.240 --> 00:08:21.360]  回到那最起初點
[00:08:21.360 --> 00:08:23.520]  能夠效法初代教會
[00:08:23.520 --> 00:08:26.880]  能夠活出基督的樣式來影響這個世代
[00:08:26.880 --> 00:08:27.880]  Amen
[00:08:27.880 --> 00:08:30.680]  所以今天早上我們很快地從初代教會
[00:08:30.680 --> 00:08:33.960]  一個四件事情我們來看見初代教會給我們的榜樣
[00:08:33.960 --> 00:08:34.880]  第一個
[00:08:34.880 --> 00:08:37.520]  我們看見他們有話語的權柄
[00:08:37.520 --> 00:08:39.040]  跟你旁邊說他們有話語的權柄
[00:08:39.040 --> 00:08:41.400]  跟他說
[00:08:41.400 --> 00:08:43.600]  我們看見初代教會
[00:08:43.600 --> 00:08:46.400]  他們在傳講神的話語的時候
[00:08:46.400 --> 00:08:50.200]  真的看見帶著權柄帶著能力
[00:08:50.200 --> 00:08:52.520]  剛才所讀的聖經裡面
[00:08:52.520 --> 00:08:54.480]  所讀現在第二章四十一節裡面
[00:08:54.480 --> 00:08:56.480]  當彼得講完道之後
[00:08:56.480 --> 00:09:00.440]  領受他話語那一天多了多少人
[00:09:00.440 --> 00:09:02.200]  三千人
[00:09:02.200 --> 00:09:05.320]  想想看我們教會二十年才三千人
[00:09:05.320 --> 00:09:07.640]  他們一天就三千人
[00:09:07.640 --> 00:09:10.640]  你就看見他們在傳講神話語
[00:09:10.640 --> 00:09:12.760]  這不一樣
[00:09:12.760 --> 00:09:15.640]  真的是有權柄跟能力
[00:09:15.640 --> 00:09:17.920]  第二點今天我們若是想影響世代
[00:09:17.920 --> 00:09:21.160]  我們一定要從這個最根基來著手
[00:09:21.160 --> 00:09:26.760]  我們要求神讓神話語的權柄顯明出來
[00:09:26.760 --> 00:09:29.560]  很多人常說這是現在的後現代時刻
[00:09:29.560 --> 00:09:30.840]  人們不喜歡真理
[00:09:30.840 --> 00:09:32.120]  你錯了
[00:09:32.120 --> 00:09:35.040]  後現代人不是不喜歡真理
[00:09:35.040 --> 00:09:38.160]  而是他們厭倦了說教室的真理
[00:09:38.160 --> 00:09:41.800]  今天連你也不想聽說教室的真理不是嗎
[00:09:41.800 --> 00:09:44.560]  人們所想要的是一個經歷的道路
[00:09:44.560 --> 00:09:46.520]  真實的一個真理
[00:09:46.520 --> 00:09:49.800]  今天教會需要求神恢復我們
[00:09:49.800 --> 00:09:52.920]  在神話語裡面的權柄
[00:09:52.920 --> 00:09:54.080]  怎麼樣能夠恢復呢
[00:09:54.080 --> 00:09:56.360]  第一個我們一定要熟悉神的話
[00:09:56.360 --> 00:09:59.520]  跟你媽說要熟悉神的話
[00:09:59.520 --> 00:10:01.600]  我們若是帶來影響力的話
[00:10:01.600 --> 00:10:04.240]  我告訴你今天我們一定要回到神的話
[00:10:04.240 --> 00:10:05.760]  先熟悉的話
[00:10:05.760 --> 00:10:07.560]  否則的話別人問你的信仰
[00:10:07.560 --> 00:10:09.640]  你一問三不知
[00:10:09.640 --> 00:10:10.840]  那你怎麼影響這個世代
[00:10:10.840 --> 00:10:12.200]  不可能的
[00:10:12.200 --> 00:10:13.840]  我們要求神來幫助我們
[00:10:13.840 --> 00:10:16.480]  重新回到神的話語上
[00:10:16.480 --> 00:10:18.960]  每一天來讀神的話
[00:10:18.960 --> 00:10:21.040]  你知道我碰到很多的基督徒常問我一個問題
[00:10:21.040 --> 00:10:24.000]  牧師我怎麼樣才能夠明白神的心意呢
[00:10:24.000 --> 00:10:26.240]  怎麼明白神的旨意呢
[00:10:26.240 --> 00:10:28.320]  有時候你常看那些基督徒或一些講員
[00:10:28.320 --> 00:10:30.480]  好像很容易明白神的心意
[00:10:30.480 --> 00:10:33.120]  好像是你很容易像他們說話的樣子
[00:10:33.120 --> 00:10:34.440]  那個秘訣在哪裡呢
[00:10:34.440 --> 00:10:37.000]  我告訴你秘訣很簡單
[00:10:37.000 --> 00:10:40.280]  那就這些人他們心中藏了很多神的話
[00:10:40.280 --> 00:10:41.760]  背了很多神的話
[00:10:41.760 --> 00:10:44.400]  讀了很多神的話在他心裡面
[00:10:44.400 --> 00:10:46.120]  你要知道聖經裡面告訴我們
[00:10:46.120 --> 00:10:49.920]  聖靈的工作是離不開神的話的
[00:10:49.920 --> 00:10:51.720]  當聖靈感動你的時候
[00:10:51.720 --> 00:10:53.760]  當聖靈要向你說話的時候
[00:10:53.760 --> 00:10:56.720]  如果你心裡面神的話很多
[00:10:56.720 --> 00:10:59.320]  那就聖靈很容易向你說話
[00:10:59.320 --> 00:11:00.600]  很容易提醒你
[00:11:00.600 --> 00:11:02.920]  聖靈一提醒你就能夠想起神的話
[00:11:02.920 --> 00:11:04.320]  你就明白神的心意
[00:11:04.320 --> 00:11:06.200]  其實就這麼簡單一回事
[00:11:06.200 --> 00:11:07.800]  你裡面神的話越多
[00:11:07.800 --> 00:11:12.040]  你就越容易能夠明白聖靈的引導
[00:11:12.040 --> 00:11:16.680]  反過來說如果你裡面沒有什麼神的話
[00:11:16.680 --> 00:11:18.440]  背來背去只會背一節聖經
[00:11:18.440 --> 00:11:20.760]  約翰福音三章十六節
[00:11:20.760 --> 00:11:23.200]  而且還背不完全
[00:11:23.200 --> 00:11:25.480]  那你說聖靈怎麼能夠感動你引導你
[00:11:25.480 --> 00:11:27.520]  怎麼感動你都想不出神的話來
[00:11:27.520 --> 00:11:29.640]  怎麼能夠引導你
[00:11:29.640 --> 00:11:31.560]  所以你一定要先熟讀聖經
[00:11:31.560 --> 00:11:33.120]  你越多讀聖經
[00:11:33.120 --> 00:11:36.400]  我告訴你聖靈越容易向你說話的
[00:11:36.400 --> 00:11:40.240]  你越能夠經歷到神的真實跟能力
[00:11:40.240 --> 00:11:44.040]  所以你一定要從每天讀神的話開始
[00:11:44.040 --> 00:11:49.720]  每天從讀神的話開始跟他說
[00:11:49.720 --> 00:11:52.000]  第二個你要依靠聖靈的能力
[00:11:52.000 --> 00:11:55.880]  跟你們說要依靠聖靈的大能
[00:11:55.880 --> 00:11:58.240]  保羅在柯林多前書第二章第四節
[00:11:58.240 --> 00:12:02.760]  裡面提到他傳講神話語是帶著權柄跟能力
[00:12:02.760 --> 00:12:04.320]  他的原因是什麼呢
[00:12:04.320 --> 00:12:06.640]  他說我說這話講得到
[00:12:06.640 --> 00:12:08.560]  不是用智慧委婉的原因
[00:12:08.560 --> 00:12:13.160]  乃是用聖靈和大能的明證
[00:12:13.160 --> 00:12:15.880]  換句話說今天當我們在傳講神的話語的時候
[00:12:15.880 --> 00:12:19.840]  絕對不能夠停留在說教的層面
[00:12:19.840 --> 00:12:22.160]  如果你說起熟悉聖經的話
[00:12:22.160 --> 00:12:25.360]  我告訴我們的熟悉聖經恐怕都比不上
[00:12:25.360 --> 00:12:28.760]  當時的文士跟法利塞人比不上
[00:12:28.760 --> 00:12:31.200]  當時的文士跟法利塞人
[00:12:31.200 --> 00:12:34.160]  他們真的是聖經是滾瓜爛熟
[00:12:34.160 --> 00:12:35.320]  我告訴你
[00:12:35.320 --> 00:12:36.640]  不但滾瓜爛熟
[00:12:36.640 --> 00:12:38.160]  倒背如流都可以
[00:12:38.160 --> 00:12:39.200]  我告訴你
[00:12:39.200 --> 00:12:41.000]  可是他們所做的
[00:12:41.000 --> 00:12:42.000]  他們所傳的
[00:12:42.000 --> 00:12:43.640]  確實是在說教
[00:12:43.640 --> 00:12:45.840]  告訴別人do and don't
[00:12:45.840 --> 00:12:47.720]  文士跟法利塞人就告訴人
[00:12:47.720 --> 00:12:48.920]  可以做這個不可以做
[00:12:48.920 --> 00:12:50.040]  就這麼這樣子
[00:12:50.040 --> 00:12:54.280]  他們把神的話當作律法來傳講
[00:12:54.280 --> 00:12:57.200]  結果反而帶給人心極大的捆綁
[00:12:57.200 --> 00:12:59.680]  但事實上神的話不是律法
[00:12:59.680 --> 00:13:01.880]  神的話叫人心靈得自由
[00:13:01.880 --> 00:13:02.640]  神就是靈
[00:13:02.640 --> 00:13:05.520]  神的話就是spirit
[00:13:05.520 --> 00:13:07.920]  叫人心靈得到自由
[00:13:07.920 --> 00:13:12.840]  今天我們要求神降下聖靈的恩高在我們中間
[00:13:12.840 --> 00:13:16.200]  我們看見當聖靈的大能降臨在我們中間的時候
[00:13:16.200 --> 00:13:20.680]  我們就看見神的話語顯明祂的全秉跟能力
[00:13:20.680 --> 00:13:22.920]  你看見彼得能夠講到
[00:13:22.920 --> 00:13:24.920]  一講到三千就信主
[00:13:24.920 --> 00:13:25.440]  為什麼
[00:13:25.440 --> 00:13:27.000]  不但因為他熟悉聖經
[00:13:27.000 --> 00:13:27.640]  我告訴你
[00:13:27.640 --> 00:13:29.760]  更是因為聖靈的降臨
[00:13:29.760 --> 00:13:32.240]  五旬節聖靈降臨下來
[00:13:32.240 --> 00:13:33.520]  當聖靈一降下來
[00:13:33.520 --> 00:13:34.680]  打開我們的眼睛
[00:13:34.680 --> 00:13:35.600]  才認識黑暗
[00:13:35.600 --> 00:13:37.520]  否則你怎麼認識自己的黑暗
[00:13:37.520 --> 00:13:38.320]  你怎麼傳講
[00:13:38.320 --> 00:13:39.880]  人家都不覺得他自己是罪人
[00:13:39.880 --> 00:13:41.160]  只有聖靈一降臨
[00:13:41.160 --> 00:13:44.040]  人就開始在神面前為智慧為義為正
[00:13:44.040 --> 00:13:45.480]  不然自己責備自己
[00:13:45.480 --> 00:13:48.520]  你們聖靈的恩高要降臨下來
[00:13:48.520 --> 00:13:49.560]  聖靈的恩高降臨之後
[00:13:49.560 --> 00:13:51.800]  斷開一切黑暗的詮釋
[00:13:51.800 --> 00:13:54.160]  讓我們心靈得到自由
[00:13:54.160 --> 00:13:57.760]  今天我們需要求神聖靈的恩高降臨
[00:13:57.760 --> 00:14:00.400]  不但是在講道的時候傳講細節
[00:14:00.400 --> 00:14:01.400]  你有沒有想到過
[00:14:01.400 --> 00:14:03.800]  在小組聚會當中
[00:14:03.800 --> 00:14:05.480]  很多時候你以為在小組聚會當中
[00:14:05.480 --> 00:14:08.080]  我們只隨便分享不是隨便分享
[00:14:08.080 --> 00:14:13.200]  你要求聖靈的恩高降臨在小組裡面
[00:14:13.200 --> 00:14:14.680]  每一次查經的時候
[00:14:14.680 --> 00:14:17.200]  聖靈的能力與我們同在
[00:14:17.200 --> 00:14:18.560]  打開我們的眼睛
[00:14:18.560 --> 00:14:20.400]  能夠明白我們的需求
[00:14:20.400 --> 00:14:22.400]  能夠經歷神的能力
[00:14:22.400 --> 00:14:24.280]  只有聖靈的能力彰顯的是
[00:14:24.280 --> 00:14:26.080]  人心就可以被改變
[00:14:26.080 --> 00:14:27.480]  家庭可以被改變
[00:14:27.480 --> 00:14:30.160]  甚至社區可以被改變過
[00:14:30.160 --> 00:14:32.280]  所以第一個我們看見初代教會有什麼
[00:14:32.280 --> 00:14:33.520]  有話語的權柄
[00:14:33.520 --> 00:14:37.160]  第二個他們有神蹟的見證
[00:14:37.160 --> 00:14:40.080]  跟你們說他們有神蹟的見證
[00:14:40.080 --> 00:14:43.280]  初代的教會不但是話語有權柄
[00:14:43.280 --> 00:14:46.400]  而且他們神蹟的見證
[00:14:46.400 --> 00:14:47.440]  剛才我們讀一段聖經
[00:14:47.440 --> 00:14:50.280]  在史律第二章43節裡面講到
[00:14:50.280 --> 00:14:52.480]  眾人就都懼怕
[00:14:52.480 --> 00:14:54.920]  當然這個懼怕原文是敬畏
[00:14:54.920 --> 00:14:55.760]  為什麼敬畏
[00:14:55.760 --> 00:14:57.480]  使徒們行了許多什麼
[00:14:57.480 --> 00:15:00.240]  歧視神蹟
[00:15:00.240 --> 00:15:03.080]  為什麼今天歧視神蹟這麼重要
[00:15:03.080 --> 00:15:05.760]  我們在北美不大在講神蹟歧視
[00:15:05.760 --> 00:15:08.280]  為什麼神蹟歧視這麼重要
[00:15:08.280 --> 00:15:11.920]  我們看馬可福音第十六章二十節
[00:15:11.920 --> 00:15:13.000]  馬可福音十六章二十節
[00:15:13.000 --> 00:15:13.800]  你看這裡講到
[00:15:13.800 --> 00:15:16.320]  門徒出去到處宣傳福音
[00:15:16.320 --> 00:15:19.000]  組合他們同宮用神蹟隨著
[00:15:19.000 --> 00:15:19.800]  為什麼
[00:15:19.800 --> 00:15:21.120]  最後說什麼
[00:15:21.120 --> 00:15:23.680]  正是使所傳的道
[00:15:23.680 --> 00:15:25.320]  原來我們就明白了
[00:15:25.320 --> 00:15:28.920]  今天我們看初代教會能夠翻轉天下
[00:15:28.920 --> 00:15:31.120]  不但是因為他們所傳的道
[00:15:31.120 --> 00:15:33.440]  而且神蹟歧視
[00:15:33.440 --> 00:15:36.280]  證實他們所傳的道
[00:15:36.280 --> 00:15:37.840]  何等重要
[00:15:37.840 --> 00:15:40.600]  神蹟其實很重要不要輕忽
[00:15:40.600 --> 00:15:42.400]  我們看在史律第三章的時候
[00:15:42.400 --> 00:15:45.520]  你看有一次彼得跟約翰到聖殿的每門口
[00:15:45.520 --> 00:15:48.240]  看見一個生來是瘸腿的
[00:15:48.240 --> 00:15:49.040]  彼得對他說
[00:15:49.040 --> 00:15:50.440]  今何以我都沒有
[00:15:50.440 --> 00:15:54.040]  我奉拿撒的人耶穌的名叫你起來行走
[00:15:54.040 --> 00:15:56.720]  結果那個人就起來
[00:15:56.720 --> 00:15:59.600]  走著跳著讚美神
[00:15:59.600 --> 00:16:02.280]  眾人看見都稀奇
[00:16:02.280 --> 00:16:05.120]  這件事情發生之後
[00:16:05.120 --> 00:16:07.640]  如果你仔細看史律現在第四章
[00:16:07.640 --> 00:16:09.720]  彼得再講了一次道
[00:16:09.720 --> 00:16:10.800]  這次講完道
[00:16:10.800 --> 00:16:12.600]  你知道多少人信主嗎
[00:16:12.600 --> 00:16:14.600]  五千人信主
[00:16:14.600 --> 00:16:18.320]  這個五千人還不止因為男人就五千
[00:16:18.320 --> 00:16:21.400]  可見得還更多了
[00:16:21.400 --> 00:16:26.080]  我們看見神蹟歧視印證所傳的道
[00:16:26.080 --> 00:16:29.480]  眾人就知道這道是從神來的
[00:16:29.480 --> 00:16:32.640]  我們看見我們需要神蹟
[00:16:32.640 --> 00:16:33.880]  當然你會說穆斯
[00:16:33.880 --> 00:16:34.960]  那當然
[00:16:34.960 --> 00:16:36.880]  他是彼得
[00:16:36.880 --> 00:16:40.240]  他是使徒
[00:16:40.240 --> 00:16:43.760]  但是耶穌記錄在約翰福音十四章十二節怎麼說呢
[00:16:43.760 --> 00:16:45.000]  你看
[00:16:45.000 --> 00:16:46.080]  約翰福音十四章十二節
[00:16:46.080 --> 00:16:47.440]  耶穌說我實在告訴你們
[00:16:47.440 --> 00:16:49.400]  我所做的信我的人也要做
[00:16:49.400 --> 00:16:52.680]  並且要做比這更大的是因為往父那裡去
[00:16:52.680 --> 00:16:54.000]  主在這裡說
[00:16:54.000 --> 00:16:58.320]  我所做的信我的人也要做
[00:16:58.320 --> 00:17:00.840]  我請問你坐在這裡每一位弟兄姐妹
[00:17:00.840 --> 00:17:02.960]  你是信主的人嗎
[00:17:02.960 --> 00:17:04.720]  你是嗎
[00:17:04.720 --> 00:17:07.080]  那這裡怎麼說
[00:17:07.080 --> 00:17:08.960]  你也要做
[00:17:08.960 --> 00:17:10.640]  不是說使徒了
[00:17:10.640 --> 00:17:16.200]  主說我所做的信我的人也要做
[00:17:16.200 --> 00:17:19.320]  那主所做主做些什麼呢
[00:17:19.320 --> 00:17:20.880]  當主在地上的時候
[00:17:20.880 --> 00:17:21.760]  在四福音裡面
[00:17:21.760 --> 00:17:24.800]  你看見主耶穌永遠做兩件事情
[00:17:24.800 --> 00:17:27.560]  第一個傳神國的道
[00:17:27.560 --> 00:17:29.480]  第二個醫治病人
[00:17:29.480 --> 00:17:30.160]  兩件事情
[00:17:30.160 --> 00:17:31.440]  everywhere
[00:17:31.440 --> 00:17:33.520]  無論耶穌到哪一定兩件事情
[00:17:33.520 --> 00:17:36.560]  傳神國的道醫治病人
[00:17:36.560 --> 00:17:38.920]  同樣今天我們一樣要做這兩件事情
[00:17:38.920 --> 00:17:40.200]  當我們在地上的時候
[00:17:40.200 --> 00:17:42.040]  傳揚耶穌的福音
[00:17:42.040 --> 00:17:44.960]  醫治病人為病人來禱告
[00:17:44.960 --> 00:17:46.400]  十三節這裡怎麼說呢
[00:17:46.400 --> 00:17:48.040]  你們奉我的名
[00:17:48.040 --> 00:17:50.000]  無論求什麼
[00:17:50.000 --> 00:17:51.200]  我必成就
[00:17:51.200 --> 00:17:53.640]  叫父因兒子得到榮
[00:17:53.640 --> 00:17:55.240]  你看何等的應許
[00:17:55.240 --> 00:17:57.320]  這裡說無論求什麼
[00:17:57.320 --> 00:17:59.640]  不是叫你隨便亂求
[00:17:59.640 --> 00:18:02.400]  太棒了無論求什麼
[00:18:02.400 --> 00:18:05.000]  要跟十二節連在一起
[00:18:05.000 --> 00:18:08.400]  我所做的信我的人也要做
[00:18:08.400 --> 00:18:11.680]  當我們按照主的吩咐去做主所做的
[00:18:11.680 --> 00:18:13.760]  去傳神國的道
[00:18:13.760 --> 00:18:17.280]  去醫治病人為病人做醫治禱告的時候
[00:18:17.280 --> 00:18:19.120]  我們所祈求的
[00:18:19.120 --> 00:18:20.880]  神就要垂聽
[00:18:20.880 --> 00:18:23.040]  神就要成就
