
[00:00:00.000 --> 00:00:02.320]  各位頂子妹,平安
[00:12:01.640 --> 00:12:04.480]  女士什麼時候有話事權
[00:12:04.480 --> 00:12:08.400]  所以這其實是一個偽命題
[00:12:08.400 --> 00:12:10.600]  只不過是將母親是女人的事
[00:12:10.600 --> 00:12:12.880]  她說要勞師動眾
[00:12:12.880 --> 00:12:14.960]  發動全國的宣傳機器
[00:12:14.960 --> 00:12:19.000]  要所有人來遵守
[00:12:19.000 --> 00:12:20.840]  自己引起的問題
[00:12:20.840 --> 00:12:24.400]  她說要找人來陪葬
[00:12:24.400 --> 00:12:27.040]  其實手法是非常笨拙
[00:12:27.040 --> 00:12:29.600]  更加是不惜要將王
[00:12:29.600 --> 00:12:32.120]  在眾人面前羞辱這件事
[00:12:32.120 --> 00:12:36.800]  讓全國的人都知道
[00:12:36.800 --> 00:12:39.360]  同樣一個波斯大國的君王
[00:12:39.360 --> 00:12:41.560]  在神的子民的心目中
[00:12:41.560 --> 00:12:43.000]  他的形象
[00:12:43.000 --> 00:12:46.280]  現在可以說是蕩然無存
[00:12:46.280 --> 00:12:47.360]  而作者
[00:12:47.360 --> 00:12:50.200]  他這麼詳細地將這件事描述出來
[00:12:50.200 --> 00:12:54.080]  其實是有暗暗地來諷刺
[00:12:54.080 --> 00:12:56.640]  這個波斯王的各種荒謬
[00:12:56.640 --> 00:13:00.520]  他想用法律來壓制女性
[00:13:00.520 --> 00:13:03.560]  來解決兩性的問題
[00:13:03.560 --> 00:13:04.400]  大家有沒有想過
[00:13:04.400 --> 00:13:07.080]  什麼時候可以立法來解決
[00:13:07.080 --> 00:13:10.920]  夫妻之間的問題呢
[00:13:10.920 --> 00:13:13.320]  所以其實我們想想
[00:13:13.320 --> 00:13:16.680]  如果有上帝來做我們的神
[00:13:16.680 --> 00:13:20.080]  有主耶穌基督來做我們的王的時候
[00:13:20.080 --> 00:13:25.240]  那些子民又何須要受到這些折騰呢
[00:13:25.240 --> 00:13:28.400]  我們知道人人都很喜歡被尊重
[00:13:28.400 --> 00:13:33.600]  但有些人卻是很體重自己的面子
[00:13:33.600 --> 00:13:36.080]  更加對人的期望很高
[00:13:36.080 --> 00:13:39.080]  甚至是過分執著什麼是對的
[00:13:39.080 --> 00:13:40.840]  什麼是不對的
[00:13:40.840 --> 00:13:43.600]  如果他們一旦被人拒絕
[00:13:43.600 --> 00:13:46.240]  他們的權威受到挑戰的時候
[00:13:46.240 --> 00:13:50.040]  更加會覺得他們的尊嚴受損
[00:13:50.040 --> 00:13:53.720]  他們其實是看不到自己是有問題
[00:13:53.720 --> 00:13:57.440]  更加認為這個責任是在對方那裡
[00:13:57.440 --> 00:14:01.560]  再加上對人更加是缺乏憐憫的心
[00:14:01.560 --> 00:14:03.560]  又容易生氣
[00:14:03.560 --> 00:14:05.280]  又有報復的心
[00:14:05.280 --> 00:14:07.960]  所以經常都可能將自己
[00:14:07.960 --> 00:14:10.200]  陷入一個死胡同裡面
[00:14:10.200 --> 00:14:13.080]  以致可能一錯是錯到底
[00:14:13.080 --> 00:14:15.320]  是不能自拔的
[00:14:15.320 --> 00:14:18.920]  但也有些人可能卻是恃種生嬌
[00:14:18.920 --> 00:14:20.240]  我銀我素
[00:14:20.240 --> 00:14:23.320]  不把其他人放在眼裡
[00:14:23.320 --> 00:14:28.040]  所以常常是造成人際關係的矛盾
[00:14:28.040 --> 00:14:29.880]  隔閡
[00:14:29.880 --> 00:14:36.560]  甚至是會給自己和別人帶來痛苦和傷害
[00:14:36.560 --> 00:14:40.240]  所以將這兩種人在一起的時候
[00:14:40.240 --> 00:14:44.440]  你可能會覺得他們會火星撞地球
[00:14:44.440 --> 00:14:48.440]  所以《針言》第十六章十八節說到
[00:14:48.440 --> 00:14:53.920]  「驕傲在敗壞之先,狂心在跌倒之前」
[00:14:53.920 --> 00:14:56.600]  聖經就好像一面鏡子一樣
[00:14:56.600 --> 00:14:59.360]  是照出了墮落的人性
[00:14:59.360 --> 00:15:05.120]  但是神卻是看透這些事情
[00:15:05.120 --> 00:15:07.200]  神是主宰著一切
[00:15:07.200 --> 00:15:10.560]  常常是會因此而引導事情
[00:15:10.560 --> 00:15:15.000]  是朝著祂所有的方向來發展
[00:15:15.000 --> 00:15:18.400]  我們再看下去
[00:15:18.400 --> 00:15:21.040]  第二部分就說到有關於以斯帖
[00:15:21.040 --> 00:15:25.280]  祂被選立為皇后
[00:15:25.280 --> 00:15:26.800]  歷史告訴我們
[00:15:26.800 --> 00:15:27.800]  三年之後
[00:15:27.800 --> 00:15:34.760]  阿哈徐魯王西征希臘失敗回來
[00:15:34.760 --> 00:15:36.320]  我們都知道
[00:15:36.320 --> 00:15:39.680]  無論君王擁有再大的財富
[00:15:39.680 --> 00:15:41.760]  或者再大的領土
[00:15:41.760 --> 00:15:45.960]  歷史從來都不是掌握祂的收賞
[00:15:45.960 --> 00:15:51.400]  上帝才是那位歷史的主導者
[00:15:51.400 --> 00:15:52.240]  這個時候
[00:15:52.240 --> 00:15:55.440]  王對皇后的遺命
[00:15:55.440 --> 00:15:59.880]  可以說早已是怒氣全消
[00:15:59.880 --> 00:16:02.400]  祂不僅是這樣
[00:16:02.400 --> 00:16:05.080]  祂還想念皇后
[00:16:05.080 --> 00:16:08.840]  看來受傷的不僅是皇后
[00:16:08.840 --> 00:16:12.560]  其實皇帝也是有份的
[00:16:12.560 --> 00:16:15.640]  但由於王的詔書是不可以改的
[00:16:15.640 --> 00:16:17.480]  更加不可以收回
[00:16:17.480 --> 00:16:22.400]  旁邊的庫命大臣又出了騷主意
[00:16:22.400 --> 00:16:25.480]  又說天下如此大
[00:16:25.480 --> 00:16:27.640]  何患無妻
[00:16:27.640 --> 00:16:31.640]  更加可以從各省招聚美女
[00:16:31.640 --> 00:16:35.280]  再被王選擇為皇后
[00:16:35.280 --> 00:16:37.840]  於是王又聽他們說
[00:16:37.840 --> 00:16:43.440]  這個時候作者又介紹了兩個主角出場
[00:16:43.440 --> 00:16:46.320]  第一個就是講到末底改
[00:16:46.320 --> 00:16:49.840]  說他是一個變亞敏族的人
[00:16:49.840 --> 00:16:52.000]  是住在書山城的
[00:16:52.000 --> 00:16:54.600]  說本來翻譯成為
[00:16:54.600 --> 00:16:57.560]  說他的曾祖父
[00:16:57.560 --> 00:17:00.360]  姬氏以下的四代人
[00:17:00.360 --> 00:17:03.560]  都是被當時的巴比倫王
[00:17:03.560 --> 00:17:04.920]  尼布甲尼撒
[00:17:04.920 --> 00:17:07.480]  擄去巴比倫
[00:17:07.480 --> 00:17:10.120]  還包括了末底改
[00:17:10.120 --> 00:17:12.760]  如果大家懂得計算
[00:17:12.760 --> 00:17:17.600]  你會知道巴比倫有所陷落的時候
[00:17:17.600 --> 00:17:19.800]  是公元前的五百八十六年
[00:17:19.800 --> 00:17:24.720]  但現在是主前的四百八十三年
[00:17:24.720 --> 00:17:26.800]  相差了一百年這麼久
[00:17:26.800 --> 00:17:30.280]  豈不是末底改是一百多歲
[00:17:30.280 --> 00:17:33.960]  所以言中版的翻譯會較為好一些
[00:17:33.960 --> 00:17:36.200]  在下面那裡你會看到
[00:17:36.200 --> 00:17:42.680]  他說末底改其實是姬氏和姊妹的後代
[00:17:42.680 --> 00:17:48.280]  被擄的人其實是末底改的祖先
[00:17:48.280 --> 00:17:51.280]  這樣就比較合理一些
[00:17:51.280 --> 00:17:55.120]  他這樣寫法其實還有一個暗示
[00:17:55.120 --> 00:17:58.720]  他就是說其實末底改也是掃羅的後代
[00:17:58.720 --> 00:18:01.440]  因為掃羅是姬氏的兒子
[00:18:01.440 --> 00:18:09.200]  我們讀聖經通常都會剪輯了一些名字
[00:18:09.200 --> 00:18:13.880]  就像耶穌的家譜是否真的那麼完整呢
[00:18:13.880 --> 00:18:14.440]  其實不是
[00:18:14.440 --> 00:18:17.800]  中間是沒有了幾個
[00:18:17.800 --> 00:18:18.880]  這裏也是
[00:18:18.880 --> 00:18:24.720]  他講到這裏其實有關於掃羅是姬氏的兒子
[00:18:24.720 --> 00:18:26.960]  因為他生下什麼的時候
[00:18:26.960 --> 00:18:30.400]  其實是講到前幾代的
[00:18:30.400 --> 00:18:32.560]  從他這樣來交代的時候
[00:18:32.560 --> 00:18:36.240]  你就會知道其實作者是有他的意思
[00:18:36.240 --> 00:18:39.360]  但這個意思我想大家再看下去
[00:18:39.360 --> 00:18:41.240]  你就會知道
[00:18:41.240 --> 00:18:44.960]  第二個就是這個意思帖
[00:18:44.960 --> 00:18:47.680]  它是波斯的名字
[00:18:47.680 --> 00:18:50.360]  意思是星星
[00:18:50.360 --> 00:18:53.040]  另外有一個希伯來的名字
[00:18:53.040 --> 00:18:55.280]  就叫做哈大沙
[00:18:55.280 --> 00:19:00.360]  哈大沙的意思就是指翻石樓的意思
[00:19:00.360 --> 00:19:06.080]  通常散居在各地的猶太人都有兩個名字
[00:19:06.080 --> 00:19:10.080]  因為這樣可以隱藏他們自己的身份
[00:19:10.080 --> 00:19:14.880]  因為當時反猶的氣氛都是很重的
[00:19:14.880 --> 00:19:18.400]  她也是末底改的堂妹
[00:19:18.400 --> 00:19:21.040]  因為父母是祖王
[00:19:21.040 --> 00:19:26.000]  所以末底改收養了她成為自己的女兒
[00:19:26.000 --> 00:19:29.880]  更加是對她保護、照顧有加
[00:19:29.880 --> 00:19:31.480]  在第八節說到
[00:19:31.480 --> 00:19:35.240]  王的御子一傳出之後
[00:19:35.240 --> 00:19:39.600]  招聚許多女子到書山城
[00:19:39.600 --> 00:19:43.520]  原文招聚這個字其實是被動詞
[00:19:43.520 --> 00:19:46.640]  就是說所有被召的女子
[00:19:46.640 --> 00:19:49.080]  其實都有些身不由己
[00:19:49.080 --> 00:19:53.040]  當然是包括意思帖在裡面
[00:19:53.040 --> 00:19:56.000]  正經說到意思帖是容貌俊美
[00:19:56.000 --> 00:19:57.600]  她品性溫順
[00:19:57.600 --> 00:20:00.480]  可以說是人緣是很好的
[00:20:00.480 --> 00:20:06.080]  包括當時的太監希哥也是很喜歡她
[00:20:06.080 --> 00:20:08.400]  正如第二章第九節說到
[00:20:08.400 --> 00:20:17.160]  更加是把她搬進去女院上好的房屋裡居住
[00:20:17.160 --> 00:20:20.560]  更加在十五節說到
[00:20:20.560 --> 00:20:23.920]  意思帖是別無所求
[00:20:23.920 --> 00:20:29.120]  所以凡看見意思帖的人都很喜歡她
[00:20:29.120 --> 00:20:33.160]  被召的女子如何去見皇帝呢?
[00:20:33.160 --> 00:20:34.920]  在十二節說到
[00:20:34.920 --> 00:20:38.120]  他們首先要潔淨身體十二個月
[00:20:38.120 --> 00:20:40.920]  接著六個月要用末藥療
[00:20:40.920 --> 00:20:43.800]  接著六個月要用香料等等
[00:20:43.800 --> 00:20:52.280]  然後才逐一去見阿徐老王
[00:20:52.280 --> 00:20:57.080]  這些女子逐一去見阿徐老王的時候
[00:20:57.080 --> 00:21:03.560]  很多時候第二天就會被遣返去第二的女院
[00:21:03.560 --> 00:21:12.280]  就是說大多是再沒有機會去見皇帝
[00:21:12.280 --> 00:21:15.800]  他們可能一生都是孤獨中老
[00:21:15.800 --> 00:21:17.000]  由此可見
[00:21:17.000 --> 00:21:20.000]  其實阿徐老王是一個很自私的人
[00:21:20.000 --> 00:21:23.000]  他只不過經常都是想著他自己
[00:21:23.000 --> 00:21:27.280]  所有的女士是可以夫之則來 妃之則去
[00:21:27.280 --> 00:21:28.880]  以後會怎樣
[00:21:28.880 --> 00:21:32.200]  他就不會怎麼理會了
[00:21:32.200 --> 00:21:36.560]  當然意思帖也知道他的前途是怎樣
[00:21:36.560 --> 00:21:41.560]  但他還是很聽從他的養父末弟改的吩咐
[00:21:41.560 --> 00:21:44.760]  他沒有什麼要爭取的
[00:21:44.760 --> 00:21:50.280]  這也可以說是當時散居在各地的猶太人的處境
[00:21:50.280 --> 00:21:51.720]  他們寄人籬下
[00:21:51.720 --> 00:21:55.160]  他們能夠做的其實不是很多
[00:21:55.160 --> 00:22:00.920]  但他們反而對神的信心是很足的
[00:22:00.920 --> 00:22:03.160]  因為他們是神的選民
[00:22:03.160 --> 00:22:06.520]  神對他們是有應許的
[00:22:06.520 --> 00:22:08.400]  照見了結果
[00:22:08.400 --> 00:22:12.640]  正如第十七至十八節所說的
[00:22:12.640 --> 00:22:17.720]  不用我再說了 一個灰姑娘的故事就因此而誕生了
[00:22:17.720 --> 00:22:21.120]  意思帖從一個直直無名的孤女
[00:22:21.120 --> 00:22:23.080]  一下子就脫穎而出
[00:22:23.080 --> 00:22:26.480]  成為一國之后了
[00:22:26.480 --> 00:22:30.920]  很多時候我們都會聽到選美冠軍跟別人說什麼
[00:22:30.920 --> 00:22:35.160]  我都是陪別人來拿表格來參選的
[00:22:35.160 --> 00:22:38.200]  但不知道為什麼最後又得到冠軍
[00:22:38.200 --> 00:22:39.920]  是不是這樣說的
[00:22:39.920 --> 00:22:46.120]  你猜他們是不是真的相信這些都是上天的眷顧呢
[00:22:46.120 --> 00:22:51.520]  還是他們想跟別人說他們另有內幕呢
[00:22:51.520 --> 00:22:53.320]  各位兄弟姐妹
[00:22:53.320 --> 00:22:55.280]  大家有沒有想過
[00:22:55.280 --> 00:22:57.800]  如果不是神的恩典
[00:22:57.800 --> 00:23:01.240]  人擁有美貌 擁有智慧
[00:23:01.240 --> 00:23:04.920]  又得到人喜歡 得到貴人的輔助
[00:23:04.920 --> 00:23:07.600]  你猜這是必然的嗎
[00:23:07.600 --> 00:23:13.240]  如果不是 有神的心意在這個選後裡面要成就祂的旨意
[00:23:13.240 --> 00:23:16.200]  你以為選後是一件好玩的事
[00:23:16.200 --> 00:23:20.840]  是一件幸福 是一件美麗的事嗎
[00:23:20.840 --> 00:23:24.240]  但是散居在各處的神的子民
