
[00:00:00.000 --> 00:00:05.200]  今日要同大家講埋但爾利書十二章
[00:09:03.000 --> 00:09:04.200]  回去做什麼?
[00:09:04.200 --> 00:09:05.800]  祂說我要等候
[00:09:05.800 --> 00:09:08.600]  現在耶穌基督就在等候
[00:09:08.600 --> 00:09:09.900]  等候什麼?
[00:09:09.900 --> 00:09:14.800]  猶太人說他們自己覺得有罪、認罪
[00:09:14.800 --> 00:09:16.800]  到了六章一節
[00:09:16.800 --> 00:09:18.500]  猶太人悔改了
[00:09:18.500 --> 00:09:19.800]  猶太人說什麼?
[00:09:19.800 --> 00:09:22.700]  他說:來吧!我們歸向耶和華
[00:09:22.700 --> 00:09:25.000]  祂撕裂我們也必醫治
[00:09:25.000 --> 00:09:28.900]  祂打傷我們也必前果
[00:09:28.900 --> 00:09:31.300]  什麼叫做撕裂我們?
[00:09:31.300 --> 00:09:32.600]  剛才說過了
[00:09:32.600 --> 00:09:34.700]  神要他們經過祂的像
[00:09:34.700 --> 00:09:36.600]  要經過火、熬煉
[00:09:36.600 --> 00:09:39.700]  他們才會悔改
[00:09:39.700 --> 00:09:42.300]  所以六章一節他們已經悔改
[00:09:42.300 --> 00:09:45.600]  撒加利亞書十二章九至十節說
[00:09:45.600 --> 00:09:51.500]  那天我必定以滅絕來攻擊耶路撒冷和各國的民
[00:09:51.500 --> 00:09:54.800]  我必將那斯恩叫人懇求的靈
[00:09:54.800 --> 00:09:56.700]  曉冠大為家
[00:09:56.700 --> 00:09:58.600]  和耶路撒冷的居民
[00:09:58.600 --> 00:10:00.600]  他們必仰望我
[00:10:00.600 --> 00:10:02.600]  就是他們所擇的
[00:10:02.600 --> 00:10:04.500]  什麼叫做他們所擇?
[00:10:04.500 --> 00:10:07.700]  擇就是刺穿
[00:10:07.700 --> 00:10:11.000]  被他們刺穿、被他們釘十字架的那一位
[00:10:11.000 --> 00:10:13.200]  就是他們的救主 尼塞亞
[00:10:13.200 --> 00:10:15.600]  他們終於明白這個道理
[00:10:15.600 --> 00:10:17.200]  必為我悲哀
[00:10:17.200 --> 00:10:19.100]  為了這件事來悲哀
[00:10:19.100 --> 00:10:20.800]  如同讀新子
[00:10:20.800 --> 00:10:24.000]  又為我愁苦如喪長子
[00:10:24.000 --> 00:10:26.500]  撒加利亞書是舊約 不是新約
[00:10:26.500 --> 00:10:28.800]  我不是在讀新約給大家聽
[00:10:28.800 --> 00:10:30.800]  這是舊約的預言
[00:10:30.800 --> 00:10:34.000]  去到末世他們將會悔改
[00:10:34.000 --> 00:10:38.600]  接著撒加利亞書十三章八節
[00:10:38.600 --> 00:10:41.000]  耶和華說:
[00:10:41.000 --> 00:10:44.400]  「這傳遞的人三分之二必剪除而死
[00:10:44.400 --> 00:10:48.500]  三分之一仍必存留
[00:10:48.500 --> 00:10:51.100]  我要使這三分之一經火
[00:10:51.100 --> 00:10:53.600]  熬煉他們如熬煉銀紙
[00:10:53.600 --> 00:10:56.000]  試煉他們如試煉金紙
[00:10:56.000 --> 00:10:57.900]  他們必求告我的名
[00:10:57.900 --> 00:11:00.100]  我必允許他們
[00:11:00.100 --> 00:11:02.000]  我要說『這是我的子民』
[00:11:02.000 --> 00:11:06.300]  他們也要說『耶和華是我們的神』」
[00:11:06.300 --> 00:11:10.400]  去到末世當他們真的悔改
[00:11:10.400 --> 00:11:12.000]  他們是會得救
[00:11:12.000 --> 00:11:13.600]  但是你看看經文
[00:11:13.600 --> 00:11:17.200]  有三分之二的猶太人將會死亡
[00:11:17.200 --> 00:11:18.900]  這三分之二的猶太人
[00:11:18.900 --> 00:11:21.100]  就是不接受耶穌基督
[00:11:21.100 --> 00:11:23.000]  最後死亡
[00:11:23.000 --> 00:11:25.800]  有三分之一的愚民
[00:11:25.800 --> 00:11:27.600]  他們是會相信
[00:11:27.600 --> 00:11:31.600]  這也是為什麼羅馬書十一章二十六節說
[00:11:31.600 --> 00:11:34.900]  以色列全家都要得救
[00:11:34.900 --> 00:11:36.500]  很多解經家都不明白
[00:11:36.500 --> 00:11:39.600]  為什麼以色列全家都會得救
[00:11:39.600 --> 00:11:43.100]  你看看撒加利亞書十三章八節你就知道
[00:11:43.100 --> 00:11:46.100]  原來三分之二的猶太人會死亡
[00:11:46.100 --> 00:11:50.200]  三分之一經過火的熬煉
[00:11:50.200 --> 00:11:52.700]  他們全部都會得救
[00:11:52.700 --> 00:11:57.000]  所以保羅在羅馬書十一章二十六節說
[00:11:57.000 --> 00:12:01.700]  以色列全家都會得救
[00:12:01.700 --> 00:12:03.200]  我們再來看看
[00:12:03.200 --> 00:12:08.600]  末世的時候米加納將會站起來
[00:12:08.600 --> 00:12:10.300]  經文十二章一節說
[00:12:10.300 --> 00:12:16.300]  那時保佑你本國之民的天使長米加納必站起來
[00:12:16.300 --> 00:12:18.400]  上一次和大家說過
[00:12:18.400 --> 00:12:21.200]  在但爾利書十一章的預言當中
[00:12:21.200 --> 00:12:25.400]  是說迪基督是和以色列人毀約
[00:12:25.400 --> 00:12:28.100]  然後逼迫他們攻擊他們
[00:12:28.100 --> 00:12:31.000]  以色列人根本沒有還擊的餘地
[00:12:31.000 --> 00:12:35.200]  他們只有逃避 逃到去Petra這個地方
[00:12:35.200 --> 00:12:39.700]  就是現在的約旦 以前的以東的地方
[00:12:39.700 --> 00:12:44.600]  這一帶的地方 經文說是迪基督打不贏的
[00:12:44.600 --> 00:12:47.300]  他們就躲在那裡
[00:12:47.300 --> 00:12:49.200]  米加納會保護他們
[00:12:49.200 --> 00:12:52.100]  在啟示六十二章六至七節說什麼
[00:12:52.100 --> 00:12:55.000]  婦人 婦人就是以色列
[00:12:55.000 --> 00:12:59.900]  就逃到曠野在那裡有神給她預備的地方
[00:12:59.900 --> 00:13:03.700]  使她被養活一千二百六十天
[00:13:03.700 --> 00:13:08.000]  這就是三年半的大災難
[00:13:08.000 --> 00:13:09.900]  在天上就有了真箭
[00:13:09.900 --> 00:13:12.900]  米加納和他的使者與龍真箭
[00:13:12.900 --> 00:13:16.400]  龍也和他的使者去真箭
[00:13:16.400 --> 00:13:18.600]  我們看到米加納和誰真箭?
[00:13:18.600 --> 00:13:22.900]  龍是撒旦
[00:13:22.900 --> 00:13:26.700]  撒旦和米加納是真箭
[00:13:26.700 --> 00:13:31.100]  很多時候我們以為耶穌基督和撒旦真箭
[00:13:31.100 --> 00:13:35.000]  我們抬舉了撒旦
[00:13:35.000 --> 00:13:37.600]  耶穌基督不是和撒旦真箭
[00:13:37.600 --> 00:13:40.000]  撒旦是被造之物
[00:13:40.000 --> 00:13:43.300]  撒旦要真箭的 是和被造之物來真箭
[00:13:43.300 --> 00:13:46.400]  是和米加納和天使來真箭
[00:13:46.400 --> 00:13:49.700]  到末世的時候 到最後啟示六十九章
[00:13:49.700 --> 00:13:53.700]  當耶穌基督出來的時候是沒得打的
[00:13:53.700 --> 00:13:57.600]  那一刻撒旦就輸了
[00:13:57.600 --> 00:14:02.300]  米加納不僅在末世保護以色列人
[00:14:02.300 --> 00:14:06.000]  他還保護神給以色列人的信息
[00:14:06.000 --> 00:14:08.800]  在但爾利書第十章我們看到
[00:14:08.800 --> 00:14:15.500]  米加納是和鬼魔來搶奪神給但爾利的信息
[00:14:15.500 --> 00:14:18.900]  不僅如此 在猶太書一章九節
[00:14:18.900 --> 00:14:24.300]  說米加納是和撒旦來搶奪摩西的屍體
[00:14:24.300 --> 00:14:29.300]  米加納就是保護以色列的那一位天使
[00:14:29.300 --> 00:14:33.000]  這就是我們今天所說的第一個曙光
[00:14:33.000 --> 00:14:36.400]  我們當中可能會有人在艱難的當中
[00:14:36.400 --> 00:14:40.200]  不用怕 猶太人這麼大的災難
[00:14:40.200 --> 00:14:42.500]  仍然都是神掌權
[00:14:42.500 --> 00:14:46.800]  仍然他們都能夠見到曙光的一天
[00:14:46.800 --> 00:14:50.900]  我們看看第二個曙光是甚麼曙光
[00:14:50.900 --> 00:14:54.000]  第二個曙光是復活的曙光
[00:14:54.000 --> 00:15:01.600]  很清楚但爾利書十二章是告訴我們有復活的事
[00:15:01.600 --> 00:15:03.700]  但爾利書十二章二節說
[00:15:03.700 --> 00:15:07.100]  「睡在塵埃中的必有多人復醒
[00:15:07.100 --> 00:15:09.000]  其中有得永生的
[00:15:09.000 --> 00:15:12.800]  有受羞辱永遠被珍惡的」
[00:15:12.800 --> 00:15:14.800]  我們經常說
[00:15:14.800 --> 00:15:18.200]  你要做基督徒你要做好人
[00:15:18.200 --> 00:15:20.900]  你會有復活的盼望
[00:15:20.900 --> 00:15:23.500]  不是的 人人都會復活的
[00:15:23.500 --> 00:15:25.300]  不管你是異人
[00:15:25.300 --> 00:15:28.200]  不管你是不義的人都會復活的
[00:15:28.200 --> 00:15:31.200]  有人復活是去到永生
[00:15:31.200 --> 00:15:39.000]  有人復活是得到永遠的羞辱永遠的珍惡
[00:15:39.000 --> 00:15:44.900]  有很多人說復活是新約的教導舊約沒有的
[00:15:44.900 --> 00:15:46.100]  不是的
[00:15:46.100 --> 00:15:47.800]  我們知道阿伯拉罕
[00:15:47.800 --> 00:15:51.500]  我上次跟大家講主日學都講過
[00:15:51.500 --> 00:15:54.100]  阿伯拉罕獻以撒
[00:15:54.100 --> 00:15:55.200]  為甚麼這麼大信心
[00:15:55.200 --> 00:15:57.300]  一百歲人才有這個兒子
[00:15:57.300 --> 00:15:59.400]  神說獻他就獻
[00:15:59.400 --> 00:16:00.600]  為甚麼
[00:16:00.600 --> 00:16:06.100]  因為他相信神會使到以撒復活
[00:16:06.100 --> 00:16:08.200]  神是使人復活的神
[00:16:08.200 --> 00:16:12.400]  在希伯來書11章19節講得很清楚
[00:16:12.400 --> 00:16:16.600]  另外在聖經裏面最古老的一本書《約伯記》
[00:16:16.600 --> 00:16:18.500]  19章25節約伯說
[00:16:18.500 --> 00:16:21.700]  「我知道我的救贖主活著
[00:16:21.700 --> 00:16:24.000]  沒了必站立在地上
[00:16:24.000 --> 00:16:25.900]  我這皮肉滅絕之後
[00:16:25.900 --> 00:16:29.200]  我必在肉體之外得見神」
[00:16:29.200 --> 00:16:32.000]  約伯知道他自己將會復活
[00:16:32.000 --> 00:16:35.000]  在他的肉體皮肉滅絕之後
[00:16:35.000 --> 00:16:39.800]  他仍然能夠看到他的救贖主
[00:16:39.800 --> 00:16:41.600]  以賽雅先知說
[00:16:41.600 --> 00:16:43.000]  「死人要復活
[00:16:43.000 --> 00:16:44.700]  廝守要興起
[00:16:44.700 --> 00:16:46.300]  睡在塵埃的也
[00:16:46.300 --> 00:16:49.100]  要醒起歌唱
[00:16:49.100 --> 00:16:51.500]  地要交出死人」
[00:16:51.500 --> 00:16:54.400]  以賽雅先知講得很清楚有復活
[00:16:54.400 --> 00:16:56.800]  賀西雅書13章14節
[00:16:56.800 --> 00:16:57.700]  賀西雅先知說
[00:16:57.700 --> 00:17:01.700]  「我必救贖他們脫離陰間
[00:17:01.700 --> 00:17:03.500]  救贖他們脫離死亡
[00:17:03.500 --> 00:17:06.100]  死亡啊 你的災害在哪裏
[00:17:06.100 --> 00:17:09.500]  陰間啊 你的毀滅在哪裏」
[00:17:09.500 --> 00:17:12.900]  這和保羅在哥林多前書15章
[00:17:12.900 --> 00:17:15.900]  問「死亡啊 你的毒鉤在哪裏」
[00:17:15.900 --> 00:17:17.600]  是一模一樣的
[00:17:17.600 --> 00:17:19.900]  我們是戰勝死亡
[00:17:19.900 --> 00:17:22.600]  每個人都會復活
[00:17:22.600 --> 00:17:27.300]  大衛在這裏詩篇16篇10節
[00:17:27.300 --> 00:17:32.500]  他說「因為你不將我的靈撇在陰間
[00:17:32.500 --> 00:17:35.100]  也不叫你的聖者見陋懷」
[00:17:35.100 --> 00:17:37.000]  大衛都知道有復活
[00:17:37.000 --> 00:17:40.500]  另外還有詩篇17篇49篇71篇
[00:17:40.500 --> 00:17:42.500]  都有講復活的事
[00:17:42.500 --> 00:17:45.700]  復活在舊約講得清清楚楚
[00:17:45.700 --> 00:17:50.300]  新約就更加清楚
[00:17:50.300 --> 00:17:52.200]  關於復活
[00:17:52.200 --> 00:17:56.100]  我們也不妨看看復活的次序
[00:17:56.100 --> 00:17:58.900]  聖經裏面講的復活是肉體的復活
[00:17:58.900 --> 00:18:00.700]  不是靈的復活
[00:18:00.700 --> 00:18:04.600]  每個人的肉體都會復活
[00:18:04.600 --> 00:18:08.000]  聖經所講的復活是有兩種
[00:18:08.000 --> 00:18:10.500]  剛才已經講了兩種
[00:18:10.500 --> 00:18:13.600]  我稍後會再提一提
[00:18:13.600 --> 00:18:16.800]  有兩種有三批的復活
[00:18:16.800 --> 00:18:19.300]  兩種的復活是哪兩種
[00:18:19.300 --> 00:18:21.500]  但以你書12章2節剛才讀過
[00:18:21.500 --> 00:18:23.000]  其中有得永生的
[00:18:23.000 --> 00:18:24.800]  這是一種
[00:18:24.800 --> 00:18:29.700]  還有一種是受羞辱永遠被憎惡
[00:18:29.700 --> 00:18:31.600]  這是第二種
[00:18:31.600 --> 00:18:34.700]  是異人的復活和不異人的復活
[00:18:34.700 --> 00:18:36.600]  是接受耶穌基督的人
[00:18:36.600 --> 00:18:40.900]  和不接受耶穌基督的那兩種
[00:18:40.900 --> 00:18:44.100]  在《馬太福音》25章46節都說
[00:18:44.100 --> 00:18:46.400]  這些人要往永盈裡去
[00:18:46.400 --> 00:18:49.700]  那些異人要往永生裡去
[00:18:49.700 --> 00:18:50.900]  有兩個category
[00:18:50.900 --> 00:18:53.500]  一個是去永生的
[00:18:53.500 --> 00:18:55.000]  一個是去永盈的
[00:18:55.000 --> 00:18:57.400]  永遠的懲罰
[00:18:57.400 --> 00:18:59.900]  這就是那兩種的復活
[00:18:59.900 --> 00:19:01.800]  那三批的復活呢?
[00:19:01.800 --> 00:19:04.000]  第一批在《鐵紗羅利》
[00:19:04.000 --> 00:19:09.000]  前書4章16-17節講得很清楚
[00:19:09.000 --> 00:19:13.100]  我們知道我們現在這個時候叫做教會時期
[00:19:13.100 --> 00:19:15.100]  一聲號角又如何?
[00:19:15.100 --> 00:19:17.300]  教會就會被提
[00:19:17.300 --> 00:19:18.700]  但是慢著
[00:19:18.700 --> 00:19:20.500]  在我們教會被提之前
[00:19:20.500 --> 00:19:22.800]  還有一件事要發生
[00:19:22.800 --> 00:19:26.400]  在《鐵紗羅利》前書4章16節講得很清楚
[00:19:26.400 --> 00:19:27.500]  一聲號響之後
[00:19:27.500 --> 00:19:31.400]  那在基督裡死了的人必先復活
[00:19:31.400 --> 00:19:34.900]  以後我們這活著還存留的人
[00:19:34.900 --> 00:19:37.800]  必和他們一同被提到魂裡
[00:19:37.800 --> 00:19:39.400]  在空中與主相遇
[00:19:39.400 --> 00:19:43.800]  這樣我們就要和主永遠同在
[00:19:43.800 --> 00:19:47.100]  我們這一班人是教會時期的人
[00:19:47.100 --> 00:19:48.900]  如果我們耶穌基督回來
[00:19:48.900 --> 00:19:49.900]  我們還沒死的話
[00:19:49.900 --> 00:19:51.600]  耶穌基督現在回來
[00:19:51.600 --> 00:19:53.200]  我們還沒死
[00:19:53.200 --> 00:19:56.000]  我們會被接到魂裡面
[00:19:56.000 --> 00:19:57.400]  是與主相遇
[00:19:57.400 --> 00:20:00.200]  但是在我們被接之前
[00:20:00.200 --> 00:20:02.500]  所有在新約
[00:20:02.500 --> 00:20:04.200]  在主內死了的人
[00:20:04.200 --> 00:20:05.400]  會先讓我們
[00:20:05.400 --> 00:20:07.200]  他們會先復活
[00:20:07.200 --> 00:20:09.700]  是和神去到魂裡面相會
[00:20:09.700 --> 00:20:11.900]  然後才將我們接去
[00:20:11.900 --> 00:20:13.900]  這是聖經所教
