
[00:00:00.000 --> 00:00:03.000]  今日揀嘅經文就阿摩斯書
[00:10:27.000 --> 00:10:29.000]  我就唔係好鍾意嘅 我冇好耐性
[00:10:29.000 --> 00:10:31.000]  咁就坐喺個
[00:10:31.000 --> 00:10:33.000]  岸邊入面釣魚
[00:10:33.000 --> 00:10:35.000]  你幾時知道有魚上釣呢 佢話
[00:10:35.000 --> 00:10:37.000]  你嗰個魚絲又咁樣
[00:10:37.000 --> 00:10:39.000]  咁樣郁法 你就知道呢 有條魚
[00:10:39.000 --> 00:10:41.000]  有條魚一日食你嘅魚餌啦
[00:10:41.000 --> 00:10:43.000]  咁樣郁就係啦
[00:10:43.000 --> 00:10:45.000]  我試過我都感覺唔到
[00:10:45.000 --> 00:10:47.000]  點解係 點解唔係
[00:10:47.000 --> 00:10:49.000]  係啦係啦係呢種啦 坐上嚟咁就中啦
[00:10:49.000 --> 00:10:51.000]  即係話
[00:10:51.000 --> 00:10:53.000]  你見到呢個現象 你背後呢
[00:10:53.000 --> 00:10:55.000]  係有啲嘢發生咗
[00:10:55.000 --> 00:10:57.000]  跟住佢就話
[00:10:57.000 --> 00:10:59.000]  網 若會有機槳
[00:10:59.000 --> 00:11:01.000]  著了 豈能陷在網羅裡呢
[00:11:01.000 --> 00:11:05.000]  捉鳥仔 當時
[00:11:05.000 --> 00:11:07.000]  嗰啲樹林入面 點捉㗎
[00:11:07.000 --> 00:11:09.000]  有個機關 有啲
[00:11:09.000 --> 00:11:11.000]  捕鳥嗰啲嘅籠 入面有啲餌嘅
[00:11:11.000 --> 00:11:13.000]  即係引嘅著咗嚟
[00:11:13.000 --> 00:11:15.000]  然之後呢邊有個網羅
[00:11:15.000 --> 00:11:17.000]  捉佢嘅 佢話如果你唔係
[00:11:17.000 --> 00:11:19.000]  如果你見到呢
[00:11:19.000 --> 00:11:21.000]  隻網羅裏面 有隻鳥仔
[00:11:21.000 --> 00:11:23.000]  中咗啦 中咗一招啦
[00:11:23.000 --> 00:11:25.000]  咁你知道 中咗一招啦 點解
[00:11:25.000 --> 00:11:27.000]  一定係佢中咗機關啦
[00:11:27.000 --> 00:11:29.000]  被引誘去咗個
[00:11:29.000 --> 00:11:31.000]  機關嘅裏面
[00:11:31.000 --> 00:11:33.000]  咁先網中去收到佢㗎嘛
[00:11:33.000 --> 00:11:35.000]  佢話如果你嗰個嘅
[00:11:35.000 --> 00:11:37.000]  網羅若無所得
[00:11:37.000 --> 00:11:39.000]  豈能從地上翻起呢
[00:11:39.000 --> 00:11:41.000]  見呢個網羅升起咗 成個出去咗
[00:11:41.000 --> 00:11:43.000]  哦 如果佢梗係
[00:11:43.000 --> 00:11:45.000]  裂咗脈啦 梗係有啲嘢中咗招啦
[00:11:45.000 --> 00:11:47.000]  佢先會成個收起嘅
[00:11:47.000 --> 00:11:49.000]  無端白事唔會㗎嘛
[00:11:49.000 --> 00:11:51.000]  唔會收起嘅嘛 係咪
[00:11:51.000 --> 00:11:53.000]  所有嘅嘢 透過自然嘅現象呢
[00:11:53.000 --> 00:11:55.000]  觀察呢 可以睇到呢
[00:11:55.000 --> 00:11:57.000]  背後係有一個嘅原因嘅
[00:11:57.000 --> 00:11:59.000]  由郊野
[00:11:59.000 --> 00:12:01.000]  去到樹林
[00:12:01.000 --> 00:12:03.000]  去到即係嗰啲嘅
[00:12:03.000 --> 00:12:05.000]  著鳥嘅地方 去到
[00:12:05.000 --> 00:12:07.000]  城市嗰啲邊啦 呢個有少少呢
[00:12:07.000 --> 00:12:09.000]  開始講緊佢哋
[00:12:09.000 --> 00:12:11.000]  當時候以色列民嘅情況
[00:12:11.000 --> 00:12:13.000]  佢就話城中若摧國 百姓
[00:12:13.000 --> 00:12:15.000]  豈不驚恐呢
[00:12:15.000 --> 00:12:17.000]  城中若摧國 百姓
[00:12:17.000 --> 00:12:19.000]  豈不驚恐呢
[00:12:19.000 --> 00:12:21.000]  原來城市嘅裏面 會
[00:12:21.000 --> 00:12:23.000]  摧國嘅喎 摧國當然有好多
[00:12:23.000 --> 00:12:25.000]  含義嘅 頭先我哋敬拜
[00:12:25.000 --> 00:12:27.000]  有人摧好國啦 係咪 佢設緊一種嘅
[00:12:27.000 --> 00:12:29.000]  尊崇 一種嘅
[00:12:29.000 --> 00:12:31.000]  即係 神作王 咁樣嘅
[00:12:31.000 --> 00:12:33.000]  即係 記號 但係
[00:12:33.000 --> 00:12:35.000]  另外一種嘅記號就係 就係嗰個城市
[00:12:35.000 --> 00:12:37.000]  面對緊一種危機 當敵人
[00:12:37.000 --> 00:12:39.000]  來犯嘅時候啦 呢個就係
[00:12:39.000 --> 00:12:41.000]  守望嘅意思 敵人呢 敵軍
[00:12:41.000 --> 00:12:43.000]  就係上嚟啦 但特別呢個城呢
[00:12:43.000 --> 00:12:45.000]  用呢個城呢個字呢 係
[00:12:45.000 --> 00:12:47.000]  映射緊呢 以色列國 嗰個城
[00:12:47.000 --> 00:12:49.000]  撒瑪利亞 呢個山上面幾個城
[00:12:49.000 --> 00:12:51.000]  如果城嘅裏面
[00:12:51.000 --> 00:12:53.000]  發生有危機 有摧國
[00:12:53.000 --> 00:12:55.000]  有危機嘅話
[00:12:55.000 --> 00:12:57.000]  嗰啲嘅守望嘅人 就會摧好國
[00:12:57.000 --> 00:12:59.000]  提醒啲人 唔得啦 有敵軍嚟到啦
[00:12:59.000 --> 00:13:01.000]  你哋快啲 興起呀
[00:13:01.000 --> 00:13:03.000]  準備防守啦 準備
[00:13:03.000 --> 00:13:05.000]  要打仗啦 或者走佬啦 點都好
[00:13:05.000 --> 00:13:07.000]  所以我話呢 如果聽到
[00:13:07.000 --> 00:13:09.000]  呢啲嘅城市中間有人摧國
[00:13:09.000 --> 00:13:11.000]  嘅話呢 其實都好得人驚
[00:13:11.000 --> 00:13:13.000]  嘩 敵軍來犯啦
[00:13:13.000 --> 00:13:15.000]  都係一種呢
[00:13:15.000 --> 00:13:17.000]  因果嘅關係
[00:13:17.000 --> 00:13:19.000]  佢話去到最後 災禍
[00:13:19.000 --> 00:13:21.000]  若臨到一城 起飛耀華
[00:13:21.000 --> 00:13:23.000]  所講 呢一句呢
[00:13:23.000 --> 00:13:25.000]  就係嗰啲百姓
[00:13:25.000 --> 00:13:27.000]  嗰啲嘅領袖 或者嗰啲嘅
[00:13:27.000 --> 00:13:29.000]  宗教嘅領袖 或者嗰啲嘅君王呢
[00:13:29.000 --> 00:13:31.000]  嗰啲人唔想嘅 就話
[00:13:31.000 --> 00:13:33.000]  咦 乜百 嗰個
[00:13:33.000 --> 00:13:35.000]  城嘅裏面 即係
[00:13:35.000 --> 00:13:37.000]  災禍臨到 佢就話
[00:13:37.000 --> 00:13:39.000]  其實係神呢
[00:13:39.000 --> 00:13:41.000]  降我哋嘅
[00:13:41.000 --> 00:13:43.000]  呢個就係呢位嘅阿摩斯先至
[00:13:43.000 --> 00:13:45.000]  想同當時候嗰啲嘅以色列人
