
[00:00:00.000 --> 00:00:02.520]  在今天這個閱題的海報
[00:05:41.000 --> 00:05:42.600]  可能有些翻譯上不同
[00:05:42.600 --> 00:05:44.880]  但其實原文是一樣的
[00:05:44.880 --> 00:05:46.080]  在和合本修煉版
[00:05:46.080 --> 00:05:46.880]  剛才我們讀的
[00:05:46.880 --> 00:05:48.880]  就已經翻譯成一模一樣
[00:05:48.880 --> 00:05:50.480]  好像我們唱詩歌那樣
[00:05:50.480 --> 00:05:51.480]  到副歌的時候
[00:05:51.480 --> 00:05:52.680]  都是唱我的心啊
[00:05:52.680 --> 00:05:53.280]  你為何幽門
[00:05:53.280 --> 00:05:54.480]  為何在我裡面煩躁
[00:05:54.480 --> 00:05:57.680]  我要面對我的拯救
[00:05:57.680 --> 00:05:59.280]  而其他的節數
[00:05:59.280 --> 00:06:00.680]  在42篇一至四節
[00:06:00.680 --> 00:06:02.080]  是一個哀歌
[00:06:02.080 --> 00:06:04.080]  42篇六至十節都是哀歌
[00:06:04.080 --> 00:06:05.880]  43篇一至四節都是哀歌
[00:06:05.880 --> 00:06:08.680]  甚至你可能聽到詩人在埋怨神
[00:06:08.680 --> 00:06:11.480]  在問神為什麼讓我這麼痛苦
[00:06:11.480 --> 00:06:13.680]  為什麼敵人這樣辱罵我
[00:06:13.680 --> 00:06:15.080]  但到副歌的時候
[00:06:15.080 --> 00:06:17.480]  詩人將自己的心完全躺開的時候
[00:06:17.480 --> 00:06:20.280]  他就經歷到上帝的真實
[00:06:20.280 --> 00:06:21.880]  所以今天都希望你透過信息
[00:06:21.880 --> 00:06:23.280]  給我們體會到
[00:06:23.280 --> 00:06:25.280]  上帝怎樣透過我們的禱告
[00:06:25.280 --> 00:06:28.080]  能夠真實地淋在你的身上
[00:06:28.080 --> 00:06:29.280]  又讓我們能夠有一個
[00:06:29.280 --> 00:06:31.880]  如鹿切務溪水的心一樣
[00:06:31.880 --> 00:06:33.080]  去親近我們的主
[00:06:33.080 --> 00:06:34.880]  親近我們的神
[00:06:34.880 --> 00:06:36.480]  在頭四節裡面
[00:06:36.480 --> 00:06:36.880]  詩人說
[00:06:36.880 --> 00:06:38.880]  神我的心切務你
[00:06:38.880 --> 00:06:40.880]  如鹿切務溪水
[00:06:40.880 --> 00:06:42.480]  我的心渴想神
[00:06:42.480 --> 00:06:44.080]  就是永生神
[00:06:44.080 --> 00:06:46.480]  我幾時得肖見神呢
[00:06:46.480 --> 00:06:47.280]  當我們讀詩篇的時候
[00:06:47.280 --> 00:06:49.280]  真的要投入在感情裡面
[00:06:49.280 --> 00:06:52.480]  去領略一下詩人當時的情感
[00:06:52.480 --> 00:06:56.680]  詩人應該是到了以色列的北面
[00:06:56.680 --> 00:06:59.080]  已經不再能夠回到聖殿去敬拜神
[00:06:59.080 --> 00:07:01.480]  心裡面有很多的憂傷
[00:07:01.480 --> 00:07:02.880]  他不斷被敵人
[00:07:02.880 --> 00:07:05.080]  很多人在挑戰他的信仰
[00:07:05.080 --> 00:07:08.080]  當他去到淡河上游的時候
[00:07:08.080 --> 00:07:11.880]  他看到有一隻鹿在喝水的時候
[00:07:11.880 --> 00:07:14.280]  他就再看這篇詩篇
[00:07:14.280 --> 00:07:15.680]  他看到鹿
[00:07:15.680 --> 00:07:17.280]  鹿的特性是怎樣的
[00:07:17.280 --> 00:07:19.480]  鹿的特性其實是很溫馴的
[00:07:19.480 --> 00:07:21.480]  很純良的
[00:07:21.480 --> 00:07:23.280]  很喜愛安靜的
[00:07:23.280 --> 00:07:25.680]  但是他又很敏銳的
[00:07:25.680 --> 00:07:28.680]  我記得我有一次去動物園
[00:07:28.680 --> 00:07:29.880]  那些動物可以到處走
[00:07:29.880 --> 00:07:32.080]  當然那些是很溫馴的動物
[00:07:32.080 --> 00:07:33.680]  不是獅子老虎那些
[00:07:33.680 --> 00:07:36.080]  我就想站過去跟他拍照
[00:07:36.080 --> 00:07:37.080]  跟他鹿拍照
[00:07:37.080 --> 00:07:38.680]  但是我已經很輕腳步
[00:07:38.680 --> 00:07:39.880]  但是走得很近的時候
[00:07:39.880 --> 00:07:41.080]  他已經聽到腳步聲
[00:07:41.080 --> 00:07:42.680]  真的跳走了
[00:07:42.680 --> 00:07:44.680]  鹿是很安靜的
[00:07:44.680 --> 00:07:45.880]  很敏感的
[00:07:45.880 --> 00:07:47.880]  其實他的特性都好像
[00:07:47.880 --> 00:07:49.680]  我們作為一個屬靈的門徒
[00:07:49.680 --> 00:07:51.080]  應該已經有一個特性
[00:07:51.080 --> 00:07:52.680]  是喜愛安靜
[00:07:52.680 --> 00:07:54.080]  純良
[00:07:54.080 --> 00:07:57.080]  是很敏感性靈的帶領
[00:07:57.080 --> 00:07:58.480]  所以還記得上個星期
[00:07:58.480 --> 00:08:00.680]  我們祝大家三陽啟態
[00:08:00.680 --> 00:08:02.080]  我們基督徒
[00:08:02.080 --> 00:08:04.480]  原來羊都跟我們基督徒的生命很相似
[00:08:04.480 --> 00:08:07.280]  另外那種動物鹿都很相似
[00:08:07.280 --> 00:08:10.880]  獅人就用鹿來比喻他的心
[00:08:10.880 --> 00:08:14.080]  他很渴想朝見神
[00:08:14.080 --> 00:08:16.880]  去敬拜這位永生神
[00:08:16.880 --> 00:08:18.080]  就好像鹿一樣
[00:08:18.080 --> 00:08:19.880]  鹿沒了水就不行了
[00:08:19.880 --> 00:08:21.080]  不知道大家有沒有跑步
[00:08:21.080 --> 00:08:22.680]  馬拉松流汗的時候
[00:08:22.680 --> 00:08:23.680]  很辛苦的時候
[00:08:23.680 --> 00:08:24.680]  喝一口水
[00:08:24.680 --> 00:08:27.480]  整個人精神了
[00:08:27.480 --> 00:08:29.280]  就是這樣
[00:08:29.280 --> 00:08:31.280]  獅人有一個感覺
[00:08:31.280 --> 00:08:34.280]  他很渴望上帝親近上帝
[00:08:34.280 --> 00:08:35.680]  但同一時間
[00:08:35.680 --> 00:08:37.680]  他又聯想起另一個回憶
[00:08:37.680 --> 00:08:39.880]  在第三第四節那裏
[00:08:39.880 --> 00:08:41.280]  敵人挑戰他
[00:08:41.280 --> 00:08:42.280]  不斷對他說
[00:08:42.280 --> 00:08:44.080]  你的神在哪裏
[00:08:44.080 --> 00:08:47.880]  原來他已經不能夠回聖殿去敬拜神
[00:08:47.880 --> 00:08:49.880]  在昔日他回想起
[00:08:49.880 --> 00:08:51.280]  在敬拜的當中
[00:08:51.280 --> 00:08:52.280]  在聖殿的當中
[00:08:52.280 --> 00:08:53.880]  跟眾弟兄姊妹
[00:08:53.880 --> 00:08:55.080]  跟以色列的民族一起
[00:08:55.080 --> 00:08:56.880]  在聖殿裏面守節
[00:08:56.880 --> 00:08:59.080]  還記得上個星期講守節是怎樣的
[00:08:59.080 --> 00:09:00.080]  鑄盤節
[00:09:00.080 --> 00:09:01.080]  五旬節
[00:09:01.080 --> 00:09:01.880]  愉悅節
[00:09:01.880 --> 00:09:03.880]  是歡呼喜樂的日子
[00:09:03.880 --> 00:09:05.480]  慶祝上帝給我們救恩
[00:09:05.480 --> 00:09:06.480]  能夠出埃求
[00:09:06.480 --> 00:09:08.280]  感謝神給我們去嘉南地
[00:09:08.280 --> 00:09:11.280]  能夠有豐富的豐收
[00:09:11.280 --> 00:09:13.880]  去歡欣喜樂去守節
[00:09:13.880 --> 00:09:16.880]  但今日這個情景已經不復在
[00:09:16.880 --> 00:09:19.080]  在一個回憶裏面
[00:09:19.080 --> 00:09:23.080]  他心極其悲傷難過
[00:09:23.080 --> 00:09:24.880]  所以見到獅人
[00:09:24.880 --> 00:09:25.680]  見到鹿
[00:09:25.680 --> 00:09:27.880]  為甚麼他會想起這麼多東西呢
[00:09:27.880 --> 00:09:29.680]  就是他真的很渴想去敬拜神
[00:09:29.680 --> 00:09:32.280]  去朝見神
[00:09:32.280 --> 00:09:36.280]  但此時此刻他不能夠
[00:09:36.280 --> 00:09:37.680]  另外一個你可以留意的
[00:09:37.680 --> 00:09:40.680]  在詩篇42和43篇不斷重複的字
[00:09:40.680 --> 00:09:42.680]  出現了七次這麼多
[00:09:42.680 --> 00:09:43.680]  在這裏不展示給大家
[00:09:43.680 --> 00:09:44.680]  就是我的心
[00:09:44.680 --> 00:09:45.680]  在第一節
[00:09:45.680 --> 00:09:46.680]  第二節我的心
[00:09:46.680 --> 00:09:49.680]  在第四節尾也是我的心
[00:09:49.680 --> 00:09:50.680]  在接著亦都有
[00:09:50.680 --> 00:09:51.680]  你可以看看
[00:09:51.680 --> 00:09:53.680]  這個我的心
[00:09:53.680 --> 00:09:55.680]  是甚麼意思呢
[00:09:55.680 --> 00:09:57.680]  不單止你的心就是心靈
[00:09:57.680 --> 00:09:58.680]  我們情緒
[00:09:58.680 --> 00:10:00.680]  我們情感的部份
[00:10:00.680 --> 00:10:02.680]  在希伯來文裏面
[00:10:02.680 --> 00:10:04.680]  這個心不單止是講情感的部份
[00:10:04.680 --> 00:10:06.680]  是講我們整個人
[00:10:06.680 --> 00:10:07.680]  全人的部份
[00:10:07.680 --> 00:10:09.680]  包括你的情感
[00:10:09.680 --> 00:10:10.680]  包括你的理智
[00:10:10.680 --> 00:10:12.680]  亦都包括你整個的身體
[00:10:12.680 --> 00:10:14.680]  你的身心靈
[00:10:14.680 --> 00:10:15.680]  意思就是說
[00:10:15.680 --> 00:10:17.680]  獅人是用他的身心靈
[00:10:17.680 --> 00:10:19.680]  都是去學慕朝見神
[00:10:19.680 --> 00:10:20.680]  他的身心靈
[00:10:20.680 --> 00:10:21.680]  都是好像鹿一樣
[00:10:21.680 --> 00:10:23.680]  去學慕上帝
[00:10:23.680 --> 00:10:25.680]  學慕親近上帝
[00:10:25.680 --> 00:10:28.680]  同樣當我們去親近上帝的時候
[00:10:28.680 --> 00:10:31.680]  都要用我們的身心靈去親近上帝
[00:10:31.680 --> 00:10:33.680]  特別是我們浸信會
[00:10:33.680 --> 00:10:34.680]  我們很重視聖經的教導
[00:10:34.680 --> 00:10:35.680]  所以我們很多時候
[00:10:35.680 --> 00:10:38.680]  就要用我們的腦去認識上帝
[00:10:38.680 --> 00:10:40.680]  這段經文是怎樣解釋的呢
[00:10:40.680 --> 00:10:42.680]  這段經文背景是甚麼呢
[00:10:42.680 --> 00:10:44.680]  我們用很多腦
[00:10:44.680 --> 00:10:46.680]  其實我們去到上帝的面前
[00:10:46.680 --> 00:10:47.680]  不單止要用腦
[00:10:47.680 --> 00:10:49.680]  要用我們的情感
[00:10:49.680 --> 00:10:50.680]  所以我們讀詩篇
[00:10:50.680 --> 00:10:52.680]  或者讀聖經其實都應該
[00:10:52.680 --> 00:10:54.680]  用你的情感去投入
[00:10:54.680 --> 00:10:55.680]  我們敬拜神
[00:10:55.680 --> 00:10:56.680]  去唱詩的時候
[00:10:56.680 --> 00:10:58.680]  用你的情感去投入
[00:10:58.680 --> 00:10:59.680]  好像我們詩班
[00:10:59.680 --> 00:11:01.680]  我相信Betty訓練我們詩班的時候
[00:11:01.680 --> 00:11:03.680]  不單止是那些音符
[00:11:03.680 --> 00:11:04.680]  怎樣唱音準
[00:11:04.680 --> 00:11:05.680]  節拍之外
[00:11:05.680 --> 00:11:06.680]  更加教導怎樣用情感
[00:11:06.680 --> 00:11:08.680]  去投入在歌詞裏面
[00:11:08.680 --> 00:11:10.680]  以致不單止是情感
[00:11:10.680 --> 00:11:12.680]  用你的身體
[00:11:12.680 --> 00:11:14.680]  去讚美我們的主
[00:11:14.680 --> 00:11:17.680]  當我們敬拜神的時候
[00:11:17.680 --> 00:11:20.680]  你有沒有身心靈去敬拜你的主呢
[00:11:20.680 --> 00:11:21.680]  還是你只是坐在那裏
[00:11:21.680 --> 00:11:22.680]  在那裏分析我們的上帝
[00:11:22.680 --> 00:11:24.680]  是多麼的榮耀呢
[00:11:24.680 --> 00:11:25.680]  我們心靈裏面
[00:11:25.680 --> 00:11:26.680]  喜悅的時候
[00:11:26.680 --> 00:11:28.680]  你會不會雀躍跳舞呢
[00:11:28.680 --> 00:11:29.680]  當你心靈裏面
[00:11:29.680 --> 00:11:31.680]  感覺到神的威嚴壯烈的時候
[00:11:31.680 --> 00:11:32.680]  你的身體都會不會覺得
[00:11:32.680 --> 00:11:34.680]  有一種很特別的感覺呢
[00:11:34.680 --> 00:11:35.680]  我記得
[00:11:35.680 --> 00:11:38.680]  我都去過一些歐洲的大教會
[00:11:38.680 --> 00:11:40.680]  不要去講那麽遠
[00:11:40.680 --> 00:11:41.680]  上年暑假
[00:11:41.680 --> 00:11:42.680]  我都帶一班青少年
[00:11:42.680 --> 00:11:44.680]  去到聖約翰座堂
[00:11:44.680 --> 00:11:48.680]  聖John Cathedral
[00:11:48.680 --> 00:11:49.680]  你見到一個宏偉的教堂
[00:11:49.680 --> 00:11:50.680]  很莊嚴
[00:11:50.680 --> 00:11:51.680]  很華麗
[00:11:51.680 --> 00:11:53.680]  很大的禮堂
[00:11:53.680 --> 00:11:56.680]  裏面有很多的圖畫
[00:11:56.680 --> 00:11:58.680]  是聖經的故事
[00:11:58.680 --> 00:12:02.680]  一些很宏偉的建築
[00:12:02.680 --> 00:12:03.680]  你進去
[00:12:03.680 --> 00:12:04.680]  自然會肅然起敬
[00:12:04.680 --> 00:12:06.680]  安靜下來
[00:12:06.680 --> 00:12:08.680]  預備你的心去朝見上帝
[00:12:08.680 --> 00:12:10.680]  所以其實我們去親近上帝
[00:12:10.680 --> 00:12:11.680]  祈禱的時候
[00:12:11.680 --> 00:12:13.680]  不單要用你的頭腦
[00:12:13.680 --> 00:12:15.680]  用你的情緒
[00:12:15.680 --> 00:12:17.680]  更加要身心靈這樣配合
[00:12:17.680 --> 00:12:19.680]  去親近上帝
[00:12:22.680 --> 00:12:24.680]  另外一個體會就是
[00:12:24.680 --> 00:12:26.680]  不知道大家有沒有試過
[00:12:26.680 --> 00:12:28.680]  很久沒有親近上帝
[00:12:28.680 --> 00:12:29.680]  好像私人一樣
[00:12:29.680 --> 00:12:32.680]  因為可能是秘魯的緣故
[00:12:32.680 --> 00:12:35.680]  其實在背景沒有很清晰的交代
[00:12:35.680 --> 00:12:37.680]  而不能夠回聖殿去敬拜神的時候
[00:12:37.680 --> 00:12:38.680]  怎麽辦呢
[00:12:38.680 --> 00:12:39.680]  我很感恩
[00:12:39.680 --> 00:12:41.680]  我見到在座的導演
[00:12:41.680 --> 00:12:43.680]  差不多每個禮拜都回來崇拜
[00:12:43.680 --> 00:12:45.680]  偶然會一兩次
[00:12:45.680 --> 00:12:46.680]  你有沒有試過
[00:12:46.680 --> 00:12:48.680]  整個月都不能夠敬拜神
[00:12:48.680 --> 00:12:49.680]  整個月都不能夠一起
[00:12:49.680 --> 00:12:51.680]  在禮堂裏面崇拜呢
[00:12:51.680 --> 00:12:53.680]  我就試過
[00:12:53.680 --> 00:12:55.680]  James福斯都試過
[00:12:55.680 --> 00:12:57.680]  在二十年前
[00:12:57.680 --> 00:12:59.680]  二十年前講到自己很老
[00:12:59.680 --> 00:13:00.680]  那時候很年輕
[00:13:00.680 --> 00:13:02.680]  那時候就要做工程
[00:13:02.680 --> 00:13:04.680]  有些人都聽過我的故事
[00:13:04.680 --> 00:13:06.680]  那次我就要去到芬蘭
[00:13:06.680 --> 00:13:09.680]  就監督一個工程的裝嵌
[00:13:09.680 --> 00:13:10.680]  帶同一些技工去
[00:13:10.680 --> 00:13:12.680]  因為那個工程
[00:13:12.680 --> 00:13:13.680]  是整條親善線
[00:13:13.680 --> 00:13:15.680]  整個禮堂那麽大
[00:13:15.680 --> 00:13:16.680]  講到Lockhear
[00:13:16.680 --> 00:13:18.680]  那時候要用電鍍板浸來浸去
[00:13:18.680 --> 00:13:20.680]  所以我們就講功
[00:13:20.680 --> 00:13:22.680]  一至六天都留在工廠裏面
[00:13:22.680 --> 00:13:24.680]  沒有出去
[00:13:24.680 --> 00:13:25.680]  還有禮拜日
[00:13:25.680 --> 00:13:26.680]  人生路不熟
[00:13:26.680 --> 00:13:27.680]  芬蘭嘛
[00:13:27.680 --> 00:13:28.680]  又帶著一些技工
[00:13:28.680 --> 00:13:29.680]  他們又不是信耶穌
[00:13:29.680 --> 00:13:31.680]  所以都沒有去教堂
[00:13:31.680 --> 00:13:33.680]  所以整個月都沒有機會去敬拜神
[00:13:33.680 --> 00:13:35.680]  心裏面都很混亂
[00:13:35.680 --> 00:13:37.680]  但當有機會回來香港
[00:13:37.680 --> 00:13:39.680]  當我再踏足土鎮的禮堂
[00:13:39.680 --> 00:13:41.680]  當我聽到
[00:13:41.680 --> 00:13:43.680]  頂尖會一起唱詩歌的時候
[00:13:43.680 --> 00:13:44.680]  嘩
[00:13:44.680 --> 00:13:46.680]  我雖然不記得那首是什麽詩歌
[00:13:46.680 --> 00:13:48.680]  但心裏面不斷流眼淚
[00:13:48.680 --> 00:13:51.680]  那份能夠再從禮節裏面一起去敬拜神
[00:13:51.680 --> 00:13:52.680]  那份親密
[00:13:52.680 --> 00:13:53.680]  那份感覺
[00:13:53.680 --> 00:13:54.680]  那份喜悅
[00:13:54.680 --> 00:13:56.680]  真是難以用筆墨形容
[00:13:56.680 --> 00:13:58.680]  好像餓了整個月
