
[00:00:00.000 --> 00:00:01.840]  剛才看過這幾章的時候
[00:05:50.880 --> 00:05:51.880]  想請弟兄姊妹
[00:05:51.880 --> 00:05:53.880]  如果你家裡有弟兄姊妹
[00:05:53.880 --> 00:05:55.880]  有一些正在讀書
[00:05:55.880 --> 00:05:57.880]  請你按照但義理
[00:05:57.880 --> 00:05:59.880]  為他們好好禱告
[00:05:59.880 --> 00:06:00.880]  但義理裡面
[00:06:00.880 --> 00:06:01.880]  之前的站立
[00:06:01.880 --> 00:06:02.880]  就是他的家庭
[00:06:02.880 --> 00:06:03.880]  如果用今天的情況
[00:06:03.880 --> 00:06:05.880]  就是home school
[00:06:05.880 --> 00:06:07.880]  我想香港不是很流行
[00:06:07.880 --> 00:06:08.880]  因為
[00:06:08.880 --> 00:06:10.880]  大部分都送去學校讀的
[00:06:10.880 --> 00:06:11.880]  但home school
[00:06:11.880 --> 00:06:13.880]  作為一個宣教士
[00:06:13.880 --> 00:06:14.880]  是很重要
[00:06:14.880 --> 00:06:16.880]  我記得我在英國受訓的時候
[00:06:16.880 --> 00:06:18.880]  有一個德國的
[00:06:18.880 --> 00:06:22.880]  有一個是由中美來的地方的
[00:06:22.880 --> 00:06:23.880]  他學西班牙
[00:06:23.880 --> 00:06:25.880]  他們來到英國的時候
[00:06:25.880 --> 00:06:29.880]  他們沒有受到當地英國的教育
[00:06:29.880 --> 00:06:31.880]  因為他們學習西班牙語
[00:06:31.880 --> 00:06:33.880]  他們一向都有home school的
[00:06:33.880 --> 00:06:35.880]  德文課程
[00:06:35.880 --> 00:06:36.880]  他們在家裡讀就行了
[00:06:36.880 --> 00:06:38.880]  他們這樣讀的時候
[00:06:38.880 --> 00:06:40.880]  就不斷地傳遞到
[00:06:40.880 --> 00:06:42.880]  爸爸媽媽的性格的影響當中
[00:06:42.880 --> 00:06:43.880]  跟學校不同
[00:06:43.880 --> 00:06:44.880]  學校的老師
[00:06:44.880 --> 00:06:46.880]  可能在你面前一款
[00:06:46.880 --> 00:06:47.880]  回到家裡就吸煙
[00:06:47.880 --> 00:06:49.880]  有些電影都是這樣看的
[00:06:49.880 --> 00:06:50.880]  我就不知道是不是
[00:06:50.880 --> 00:06:51.880]  不過我想告訴大家
[00:06:51.880 --> 00:06:54.880]  以色列人的home school是很厲害的
[00:06:54.880 --> 00:06:56.880]  剛才我不是給大家看
[00:06:56.880 --> 00:06:58.880]  大概的年份
[00:06:58.880 --> 00:07:01.880]  但義理的年代是公元前600年
[00:07:01.880 --> 00:07:05.880]  因為以色列國在596年就被滅
[00:07:05.880 --> 00:07:08.880]  到現在是多少年了
[00:07:08.880 --> 00:07:10.880]  2000年
[00:07:10.880 --> 00:07:11.880]  2017年
[00:07:11.880 --> 00:07:16.880]  其實以色列國在1948年復國
[00:07:16.880 --> 00:07:17.880]  如果大家再回來
[00:07:17.880 --> 00:07:19.880]  安靜想一下的時候
[00:07:19.880 --> 00:07:21.880]  1948至公元前600
[00:07:21.880 --> 00:07:24.880]  大概是2500年
[00:07:24.880 --> 00:07:25.880]  足足一個國家
[00:07:25.880 --> 00:07:27.880]  2500年的文化
[00:07:27.880 --> 00:07:29.880]  竟然仍然保留
[00:07:29.880 --> 00:07:30.880]  是什麼呢
[00:07:30.880 --> 00:07:31.880]  他們的家庭教育非常好
[00:07:31.880 --> 00:07:33.880]  縱然他們被擄到去
[00:07:33.880 --> 00:07:35.880]  或者去外國的寄宿
[00:07:35.880 --> 00:07:37.880]  無論在俄羅斯
[00:07:37.880 --> 00:07:39.880]  英國 美國到的地方
[00:07:39.880 --> 00:07:40.880]  只有猶太人的地方
[00:07:40.880 --> 00:07:42.880]  他們家庭的家庭教育還在
[00:07:42.880 --> 00:07:44.880]  為什麼這樣說呢
[00:07:44.880 --> 00:07:45.880]  因為今時今日
[00:07:45.880 --> 00:07:48.880]  如果你去以色列他們的地方
[00:07:48.880 --> 00:07:51.880]  2500年復國
[00:07:51.880 --> 00:07:54.880]  你看他們的安息日
[00:07:54.880 --> 00:07:56.880]  就知道很厲害
[00:07:56.880 --> 00:07:57.880]  最近去以色列的時候
[00:07:57.880 --> 00:07:59.880]  就體驗到很深
[00:07:59.880 --> 00:08:01.880]  逢星期五晚
[00:08:01.880 --> 00:08:03.880]  全部很安靜的
[00:08:03.880 --> 00:08:04.880]  就什麼都不做
[00:08:04.880 --> 00:08:06.880]  所以上次說過
[00:08:06.880 --> 00:08:08.880]  想吃熱包就沒有了
[00:08:08.880 --> 00:08:10.880]  第二天全部
[00:08:10.880 --> 00:08:11.880]  即是那一晚開始
[00:08:11.880 --> 00:08:13.880]  那些無軌電車想坐坐玩
[00:08:13.880 --> 00:08:14.880]  又沒有了
[00:08:14.880 --> 00:08:16.880]  好像一個死城一樣
[00:08:16.880 --> 00:08:17.880]  怎樣這樣說呢
[00:08:17.880 --> 00:08:18.880]  我想說
[00:08:18.880 --> 00:08:20.880]  他們教下來的時候
[00:08:20.880 --> 00:08:21.880]  由但爾利
[00:08:21.880 --> 00:08:23.880]  當他被滅的時候
[00:08:23.880 --> 00:08:24.880]  不被滅的時候
[00:08:24.880 --> 00:08:26.880]  他爸爸阿爺已經教他們
[00:08:26.880 --> 00:08:27.880]  應該這樣做
[00:08:27.880 --> 00:08:29.880]  是由摩西傳下來
[00:08:29.880 --> 00:08:31.880]  就算到現在
[00:08:31.880 --> 00:08:33.880]  他們今時今日都在當中
[00:08:33.880 --> 00:08:35.880]  所以我請大家留意一點
[00:08:35.880 --> 00:08:38.880]  那個忠誠教育是很重要的
[00:08:38.880 --> 00:08:39.880]  在裏面呢
[00:08:39.880 --> 00:08:41.880]  我鼓勵希望透過這些
[00:08:41.880 --> 00:08:42.880]  以色列人
[00:08:42.880 --> 00:08:44.880]  或者但爾利他們的家庭教育
[00:08:44.880 --> 00:08:46.880]  成為我們當中有少少
[00:08:46.880 --> 00:08:50.880]  面對2017到18年的學年的時候
[00:08:50.880 --> 00:08:51.880]  家長們
[00:08:51.880 --> 00:08:52.880]  你應該有些留意
[00:08:52.880 --> 00:08:53.880]  下一張powerpoint
[00:08:53.880 --> 00:08:55.880]  我想有兩樣東西大家留意
[00:08:55.880 --> 00:08:57.880]  為下一代很好的守望
[00:08:59.880 --> 00:09:03.880]  今日我們未必有home school
[00:09:03.880 --> 00:09:06.880]  但我們一定要送他入某些學校讀書
[00:09:06.880 --> 00:09:08.880]  無論那間是Band 1到Band 5都好
[00:09:08.880 --> 00:09:10.880]  在上帝來講
[00:09:10.880 --> 00:09:12.880]  他是沒有甚麼Band 1 Band 5的
[00:09:12.880 --> 00:09:14.880]  今日香港最慘的一個情況就是
[00:09:14.880 --> 00:09:16.880]  有句說話
[00:09:16.880 --> 00:09:18.880]  就贏在起跑線上
[00:09:18.880 --> 00:09:20.880]  聽過沒有
[00:09:20.880 --> 00:09:22.880]  這句說話就害死很多
[00:09:22.880 --> 00:09:24.880]  那些小朋友
[00:09:24.880 --> 00:09:26.880]  更害死很多家長
[00:09:26.880 --> 00:09:29.880]  又害死了很多很多老師
[00:09:29.880 --> 00:09:30.880]  是不是
[00:09:30.880 --> 00:09:33.880]  他媽的肚子已經在起跑線了
[00:09:33.880 --> 00:09:35.880]  聽莫扎達
[00:09:35.880 --> 00:09:39.380]  噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢
[00:09:39.380 --> 00:09:40.880]  聽貝多芬
[00:09:40.880 --> 00:09:41.880]  那你將來就可以了
[00:09:57.880 --> 00:09:58.880]  又大了
[00:09:58.880 --> 00:09:59.880]  現在playgroup
[00:09:59.880 --> 00:10:00.880]  又很多
[00:10:00.880 --> 00:10:02.880]  跟著要找一間好的學校
[00:10:02.880 --> 00:10:04.880]  哇
[00:10:04.880 --> 00:10:05.880]  跟著星期六呢
[00:10:05.880 --> 00:10:06.880]  就是什麼
[00:10:06.880 --> 00:10:07.880]  又不是我算了
[00:10:07.880 --> 00:10:08.880]  就是現在大部分了
[00:10:08.880 --> 00:10:09.880]  如有雷同實屬
[00:10:09.880 --> 00:10:11.880]  就是香港裡面教育的狀況
[00:10:11.880 --> 00:10:13.880]  又會去踢下波啦
[00:10:13.880 --> 00:10:14.880]  學下琴啦
[00:10:14.880 --> 00:10:15.880]  還有學下很多東西
[00:10:15.880 --> 00:10:16.880]  一路都好停
[00:10:16.880 --> 00:10:17.880]  不要停
[00:10:17.880 --> 00:10:19.880]  好慘
[00:10:19.880 --> 00:10:20.880]  因為是什麼
[00:10:20.880 --> 00:10:22.880]  不要輸在起跑線上
[00:10:22.880 --> 00:10:24.880]  看節目門
[00:10:24.880 --> 00:10:25.880]  香港
[00:10:25.880 --> 00:10:27.880]  這個文化呢
[00:10:27.880 --> 00:10:28.880]  在當中
[00:10:28.880 --> 00:10:29.880]  就好像但爾利
[00:10:29.880 --> 00:10:30.880]  我既然在香港住
[00:10:30.880 --> 00:10:31.880]  我不可以
[00:10:31.880 --> 00:10:32.880]  除了我移民
[00:10:32.880 --> 00:10:34.880]  我不可以不離開的時候
[00:10:34.880 --> 00:10:37.880]  我不一定要受這個文化影響
[00:10:37.880 --> 00:10:38.880]  Amen
[00:10:38.880 --> 00:10:39.880]  Amen
[00:10:39.880 --> 00:10:41.880]  可能不知道要說什麼
[00:10:41.880 --> 00:10:42.880]  Amen
[00:10:42.880 --> 00:10:43.880]  就是不受這個文化影響
[00:10:43.880 --> 00:10:44.880]  受要什麼
[00:10:44.880 --> 00:10:47.880]  我們應該有一些神自己的方法
[00:10:47.880 --> 00:10:49.880]  怎樣教導我們的子女
[00:10:49.880 --> 00:10:50.880]  怎樣教導我們的時候
[00:10:50.880 --> 00:10:52.880]  我們怎樣教導我們的子女
[00:10:52.880 --> 00:10:53.880]  Amen
[00:10:53.880 --> 00:10:54.880]  其實說一件事呢
[00:10:54.880 --> 00:10:57.880]  是一件宵禁的悲哀
[00:10:57.880 --> 00:11:00.880]  記得我兒子做組長的時候
[00:11:00.880 --> 00:11:03.880]  教主方溫做組長
[00:11:03.880 --> 00:11:04.880]  叫他們呢
[00:11:04.880 --> 00:11:06.880]  星期日呢
[00:11:06.880 --> 00:11:09.880]  回來陪訓
[00:11:09.880 --> 00:11:11.880]  他的組裡面
[00:11:11.880 --> 00:11:14.880]  大部分的組員
[00:11:14.880 --> 00:11:16.880]  父母都是宵禁的會友
[00:11:16.880 --> 00:11:20.880]  我兒子就要開課之前
[00:11:20.880 --> 00:11:21.880]  就要打
[00:11:21.880 --> 00:11:24.880]  阿姨呀 可不可以給你兒子釋放
[00:11:24.880 --> 00:11:25.880]  或者你女兒釋放
[00:11:25.880 --> 00:11:28.880]  回來教會裡面裝備呢
[00:11:28.880 --> 00:11:29.880]  我說不行啊
[00:11:29.880 --> 00:11:30.880]  他要學什麼
[00:11:30.880 --> 00:11:31.880]  他要學什麼
[00:11:31.880 --> 00:11:33.880]  所以我兒子有時候對著我哭
[00:11:33.880 --> 00:11:35.880]  Daddy 為什麼這樣
[00:11:35.880 --> 00:11:37.880]  不信的人沒問題
[00:11:37.880 --> 00:11:39.880]  個個都是宵禁的父母
[00:11:39.880 --> 00:11:40.880]  兄弟們
[00:11:40.880 --> 00:11:43.880]  這件就是我們的悲哀
[00:11:43.880 --> 00:11:45.880]  OK
[00:11:45.880 --> 00:11:47.880]  所以
[00:11:47.880 --> 00:11:49.880]  在新的一年學年度
[00:11:49.880 --> 00:11:50.880]  我鼓勵你
[00:11:50.880 --> 00:11:51.880]  學什麼都不要緊
[00:11:51.880 --> 00:11:52.880]  你問下神
[00:11:52.880 --> 00:11:54.880]  是不是適合我們的兒子
[00:11:54.880 --> 00:11:56.880]  是不是適合他成長的當中
[00:11:56.880 --> 00:11:57.880]  你又不知怎樣祈禱呢
[00:11:57.880 --> 00:11:59.880]  就給你這個方法
[00:11:59.880 --> 00:12:00.880]  這個是舊的方法
[00:12:00.880 --> 00:12:01.880]  舊竅可以新用
[00:12:01.880 --> 00:12:03.880]  就是五五五祝福的行動
[00:12:03.880 --> 00:12:04.880]  Bless
[00:12:04.880 --> 00:12:05.880]  你在未來的當中
[00:12:05.880 --> 00:12:07.880]  由9月1號開始
[00:12:07.880 --> 00:12:08.880]  如果你下一代
[00:12:08.880 --> 00:12:10.880]  我看得聰明
[00:12:10.880 --> 00:12:11.880]  和國雄一起
[00:12:11.880 --> 00:12:12.880]  喂 你的兒子
[00:12:12.880 --> 00:12:14.880]  OK 因為我認識你這對夫婦
[00:12:14.880 --> 00:12:15.880]  就為他五五什麼
[00:12:15.880 --> 00:12:17.880]  在每一個禮拜裡面
[00:12:17.880 --> 00:12:18.880]  五天
[00:12:18.880 --> 00:12:19.880]  用五分鐘
[00:12:19.880 --> 00:12:20.880]  為他這五樣東西
[00:12:20.880 --> 00:12:21.880]  為什麼
[00:12:21.880 --> 00:12:22.880]  他身體的狀況
[00:12:22.880 --> 00:12:24.880]  他讀書的情形
[00:12:24.880 --> 00:12:25.880]  他內心的世界
[00:12:25.880 --> 00:12:27.880]  他人際和同學的情況
[00:12:27.880 --> 00:12:28.880]  和他屬靈的狀況
[00:12:28.880 --> 00:12:29.880]  為他禱告
[00:12:29.880 --> 00:12:30.880]  五分鐘而已
[00:12:30.880 --> 00:12:31.880]  很容易
[00:12:31.880 --> 00:12:34.880]  再扣回一分鐘為他身體
[00:12:34.880 --> 00:12:35.880]  一分鐘為他讀書
[00:12:35.880 --> 00:12:36.880]  一分鐘為他內心世界
[00:12:36.880 --> 00:12:38.880]  一分鐘為他人際關係
[00:12:38.880 --> 00:12:39.880]  一分鐘屬靈的情況
[00:12:39.880 --> 00:12:40.880]  你會覺得很少
[00:12:40.880 --> 00:12:41.880]  Amen
[00:12:41.880 --> 00:12:42.880]  Amen
[00:12:42.880 --> 00:12:44.880]  牧師我沒有兒子
[00:12:44.880 --> 00:12:45.880]  我沒有女兒
[00:12:45.880 --> 00:12:46.880]  我沒有一代
[00:12:46.880 --> 00:12:49.880]  我可不可以為你自己去做這件事
[00:12:49.880 --> 00:12:52.880]  為你成為屬靈的大兒女
[00:12:52.880 --> 00:12:54.880]  青年去做禱告
[00:12:54.880 --> 00:12:56.880]  你要為下一代守望
[00:12:56.880 --> 00:12:57.880]  如果你又不知道
[00:12:57.880 --> 00:12:58.880]  你又不需要
[00:12:58.880 --> 00:12:59.880]  我請你為第二
[00:12:59.880 --> 00:13:00.880]  B裡面
[00:13:00.880 --> 00:13:04.880]  為四到十四這個代
[00:13:04.880 --> 00:13:06.880]  這是一個宗教的運動
[00:13:06.880 --> 00:13:07.880]  告訴我們
[00:13:07.880 --> 00:13:09.880]  在現今的世代
[00:13:09.880 --> 00:13:10.880]  四到十四
[00:13:10.880 --> 00:13:12.880]  四歲到十四
[00:13:12.880 --> 00:13:14.880]  是將來承接世界的
[00:13:14.880 --> 00:13:16.880]  一群很重要的人物
[00:13:16.880 --> 00:13:17.880]  所以你家中
[00:13:17.880 --> 00:13:19.880]  你認識四到十四的時候
[00:13:19.880 --> 00:13:21.880]  這個歲數的人
[00:13:21.880 --> 00:13:24.880]  你好好的去教導他們
[00:13:24.880 --> 00:13:25.880]  因為
[00:13:25.880 --> 00:13:28.880]  宗教運動告訴我們
[00:13:28.880 --> 00:13:29.880]  這一班人
[00:13:29.880 --> 00:13:31.880]  是一班很重要的人
[00:13:31.880 --> 00:13:33.880]  我們要守望著他們
[00:13:33.880 --> 00:13:35.880]  其實如果大家這樣說的時候
[00:13:35.880 --> 00:13:36.880]  我見到翟孝森
[00:13:36.880 --> 00:13:37.880]  我是青年
[00:13:37.880 --> 00:13:39.880]  我覺得大部份在當中
[00:13:39.880 --> 00:13:40.880]  包括我在內
[00:13:40.880 --> 00:13:42.880]  當我預備這篇講章的時候
[00:13:42.880 --> 00:13:44.880]  我想向這班年青人去認罪
[00:13:44.880 --> 00:13:47.880]  我們沒有甚麼為他們祈禱
