
[00:00:00.000 --> 00:00:01.800]  那麼今天跟大家講的經文
[00:04:15.440 --> 00:04:16.400]  又覺得很過癮
[00:04:16.400 --> 00:04:17.800]  有沒有這樣的經驗呢?
[00:04:17.800 --> 00:04:19.880]  沒有你就不是很正常了
[00:04:19.880 --> 00:04:21.600]  就是一些不應該做的事情
[00:04:21.600 --> 00:04:23.480]  但是你偷偷地
[00:04:23.480 --> 00:04:26.520]  或者是很鬼祟地做了一些事情
[00:04:26.520 --> 00:04:27.920]  別人可能很不贊成
[00:04:27.920 --> 00:04:29.360]  或者你覺得沒問題
[00:04:29.360 --> 00:04:31.160]  但是大部分人都覺得不好的事情
[00:04:31.160 --> 00:04:33.560]  或者有時候你靜下來也知道不好的事情
[00:04:33.560 --> 00:04:35.360]  但是你又覺得很過癮
[00:04:35.360 --> 00:04:36.200]  很爽
[00:04:36.200 --> 00:04:38.200]  就是很開心
[00:04:38.200 --> 00:04:39.680]  但是這個正是
[00:04:39.680 --> 00:04:43.320]  《針研九章十七節》所形容偷來的水是甜的
[00:04:43.320 --> 00:04:44.360]  暗吃的餅
[00:04:44.360 --> 00:04:46.120]  是好的
[00:04:46.120 --> 00:04:47.680]  我小時候也做得比較多
[00:04:47.680 --> 00:04:49.600]  我經常都偷我哥哥的東西
[00:04:49.600 --> 00:04:50.760]  早餐的時候
[00:04:50.760 --> 00:04:54.000]  媽媽一人給一份錢做零用錢
[00:04:54.000 --> 00:04:57.440]  我吃早餐的時候拿一個杯子
[00:04:57.440 --> 00:04:58.520]  杯子
[00:04:58.520 --> 00:05:00.120]  我記得有一個碟子
[00:05:00.120 --> 00:05:00.640]  碟子呢
[00:05:00.640 --> 00:05:03.120]  就拿一個碟子在下面遮住他的錢
[00:05:03.120 --> 00:05:04.000]  讓他賺不到錢
[00:05:04.000 --> 00:05:04.920]  因為沒了他走了
[00:05:04.920 --> 00:05:05.880]  我就拿了他的錢
[00:05:05.880 --> 00:05:07.800]  我就偷了他的錢
[00:05:07.800 --> 00:05:08.960]  其實我沒有偷他的錢
[00:05:08.960 --> 00:05:10.400]  某個程度好像沒有偷他的錢
[00:05:10.400 --> 00:05:12.080]  只是拿一個碟子遮住他的錢而已
[00:05:12.080 --> 00:05:14.240]  譬如說兩塊五塊拿一個碟子
[00:05:14.240 --> 00:05:15.880]  碟子後面不是有一個位置的嗎?
[00:05:15.880 --> 00:05:17.080]  這樣蓋住他
[00:05:17.080 --> 00:05:18.000]  讓他賺不到錢
[00:05:18.000 --> 00:05:18.560]  他走了
[00:05:18.560 --> 00:05:20.160]  我就拿了那個錢去用了
[00:05:20.160 --> 00:05:21.440]  可以這樣子
[00:05:21.440 --> 00:05:23.160]  這樣就很過癮
[00:05:23.160 --> 00:05:27.080]  在這篇經文裡面所形容很多事情
[00:05:27.080 --> 00:05:29.720]  有幾點希望大家去看看
[00:05:29.720 --> 00:05:31.720]  第一
[00:05:31.720 --> 00:05:33.320]  耶穌在一個很高位
[00:05:33.320 --> 00:05:35.160]  就是說他聖靈充滿的時候
[00:05:35.160 --> 00:05:36.400]  去受到試探
[00:05:37.000 --> 00:05:39.480]  有時候我們也看到有些
[00:05:39.480 --> 00:05:41.160]  無論是目者
[00:05:41.160 --> 00:05:43.200]  頂尖會是教會領袖
[00:05:43.200 --> 00:05:44.480]  或者是初信的人
[00:05:44.480 --> 00:05:46.400]  其實他也會受到試探
[00:05:46.400 --> 00:05:50.120]  或者他有一個人體很高尚的道德
[00:05:50.120 --> 00:05:51.640]  可能是我們當中
[00:05:51.640 --> 00:05:52.440]  有醫生
[00:05:52.440 --> 00:05:54.680]  有在學校的工作者
[00:05:54.680 --> 00:05:55.840]  有社工
[00:05:55.840 --> 00:05:58.120]  有不同不同的職業
[00:05:58.120 --> 00:05:59.200]  但是
[00:05:59.200 --> 00:06:01.840]  人體很好不等於他沒有面對試探
[00:06:01.840 --> 00:06:03.960]  或者沒有在試探裡面失敗
[00:06:04.800 --> 00:06:08.080]  有時候那種失敗是我們甚至不知覺
[00:06:08.080 --> 00:06:08.760]  不察覺
[00:06:08.760 --> 00:06:10.120]  或者覺得不可能
[00:06:10.120 --> 00:06:12.200]  但是並不是不可能
[00:06:12.200 --> 00:06:14.560]  因為每個人都是面對著試探
[00:06:14.560 --> 00:06:16.360]  有不同種類的試探
[00:06:16.360 --> 00:06:19.120]  有不同的情況會失落
[00:06:19.120 --> 00:06:20.960]  所以第一點
[00:06:20.960 --> 00:06:22.120]  大家要留意
[00:06:22.120 --> 00:06:23.760]  不要以為自己是一個高位
[00:06:23.760 --> 00:06:25.120]  包括我自己在內
[00:06:25.120 --> 00:06:27.360]  在我侍奉這麼多年的生涯裡面
[00:06:27.360 --> 00:06:28.640]  我是很怕女性的
[00:06:28.640 --> 00:06:30.800]  我寧願女士們不喜歡我
[00:06:30.800 --> 00:06:31.600]  多於喜歡我
[00:06:31.600 --> 00:06:34.880]  我有一點點這樣的心態
[00:06:34.880 --> 00:06:36.920]  當然我不會故意讓別人討厭我
[00:06:36.920 --> 00:06:40.040]  但是我經常提醒自己要很小心
[00:06:40.040 --> 00:06:41.600]  第二
[00:06:41.600 --> 00:06:43.960]  耶穌是勝過他的列祖
[00:06:43.960 --> 00:06:45.960]  因為我們講到上一次
[00:06:45.960 --> 00:06:50.960]  亞當夏娃面對著試探是一個很大的失敗
[00:06:50.960 --> 00:06:51.600]  其實
[00:06:51.600 --> 00:06:57.440]  其實人是歷史以來都是面對著試探
[00:06:57.440 --> 00:07:00.480]  而亞當夏娃是在一個很好的環境裡面
[00:07:00.480 --> 00:07:01.360]  大家都知道
[00:07:01.600 --> 00:07:03.840]  因為亞當夏娃在伊甸園裡面
[00:07:03.840 --> 00:07:05.240]  所有的東西都是好的
[00:07:05.240 --> 00:07:06.400]  都是完美的
[00:07:06.400 --> 00:07:07.720]  他們有所有的東西
[00:07:07.720 --> 00:07:10.840]  只有一棵樹上的果子
[00:07:10.840 --> 00:07:12.840]  神對他們說不好吃
[00:07:12.840 --> 00:07:14.720]  在很多的選擇裡面
[00:07:14.720 --> 00:07:15.960]  他們仍然貪得無厭
[00:07:15.960 --> 00:07:18.640]  仍然要那個不准用的果子
[00:07:18.640 --> 00:07:20.880]  但是耶穌基督的處境
[00:07:20.880 --> 00:07:22.680]  在曠野裡面是沒有東西吃
[00:07:22.680 --> 00:07:24.000]  是沒有其他的資源
[00:07:24.000 --> 00:07:25.200]  沒有什麼享受
[00:07:25.200 --> 00:07:26.520]  面對著試探
[00:07:26.520 --> 00:07:28.920]  耶穌仍然能夠勝過
[00:07:28.920 --> 00:07:30.080]  所以
[00:07:30.680 --> 00:07:35.080]  耶穌基督在很多方面跟祂的祖先比較
[00:07:35.080 --> 00:07:36.480]  都是一個優勝
[00:07:36.480 --> 00:07:39.200]  並且祂到了這個時候
[00:07:39.200 --> 00:07:41.560]  是一個新的以色列人的開始
[00:07:41.560 --> 00:07:43.960]  所以耶穌的德性是很重要的
[00:07:43.960 --> 00:07:47.240]  是非常值得我們去留意和學習的
[00:07:47.240 --> 00:07:49.040]  第三
[00:07:49.040 --> 00:07:51.880]  試探和試煉有沒有分別呢?
[00:07:51.880 --> 00:07:53.800]  在《雅各書》裡面講到
[00:07:53.800 --> 00:07:55.800]  神是不會試探人的
[00:07:55.800 --> 00:07:57.440]  但是在原文裡面
[00:07:57.760 --> 00:08:00.840]  Parasol 這個字是同一個字
[00:08:00.840 --> 00:08:04.720]  講到試探和試煉是同一個原文的字眼
[00:08:04.720 --> 00:08:05.800]  是忠誠的
[00:08:05.800 --> 00:08:07.000]  有時候用在好的地方
[00:08:07.000 --> 00:08:08.520]  有時候用在不好的地方
[00:08:08.520 --> 00:08:11.400]  視乎誰出這條題目
[00:08:11.400 --> 00:08:14.240]  魔鬼是要人跌倒的
[00:08:14.240 --> 00:08:17.320]  所以他做的事情
[00:08:17.320 --> 00:08:19.920]  聖經也將這個字眼認為是試探
[00:08:19.920 --> 00:08:21.880]  但是神也會試煉人
[00:08:21.880 --> 00:08:23.080]  都是用同一個字
[00:08:23.080 --> 00:08:24.480]  譬如在舊約裡面
[00:08:24.480 --> 00:08:28.160]  神叫阿伯拉罕將兒子以撒帶上去
[00:08:28.160 --> 00:08:29.400]  獻在壇上
[00:08:29.400 --> 00:08:30.520]  是一個試煉
[00:08:30.520 --> 00:08:31.880]  都是有這樣的試煉
[00:08:31.880 --> 00:08:33.440]  在其他的經文裡面
[00:08:33.440 --> 00:08:35.520]  講到嘗試都是用這個字眼
[00:08:35.520 --> 00:08:36.800]  譬如
[00:08:36.800 --> 00:08:39.080]  《使徒行傳》十六章第七節
[00:08:39.080 --> 00:08:42.240]  講到他們想嘗試去被推離
[00:08:42.240 --> 00:08:43.440]  只是說嘗試而已
[00:08:43.440 --> 00:08:44.360]  都是用這個字眼
[00:08:44.360 --> 00:08:46.040]  是沒有分好還是不好
[00:08:46.040 --> 00:08:47.000]  或者
[00:08:47.000 --> 00:08:48.760]  《哥林多後書》十三章五節說
[00:08:48.760 --> 00:08:51.360]  你們總要審查自己的信心
[00:08:51.360 --> 00:08:53.360]  也要自己試驗
[00:08:53.360 --> 00:08:55.640]  就是自己測試看看自己有沒有問題
[00:08:55.640 --> 00:08:56.960]  所以這個字眼
[00:08:56.960 --> 00:09:01.360]  不是有絕對的正或者絕對的負的意義
[00:09:01.360 --> 00:09:03.720]  很視乎是誰用這個東西
[00:09:03.720 --> 00:09:04.800]  很明顯
[00:09:04.800 --> 00:09:08.040]  在這裡魔鬼所提出幾個的試探
[00:09:08.040 --> 00:09:10.320]  都是要拉倒耶穌的
[00:09:10.320 --> 00:09:12.200]  讓耶穌遠離神的
[00:09:12.200 --> 00:09:13.640]  違反神的旨意的
[00:09:13.640 --> 00:09:15.000]  這就是試探
[00:09:15.000 --> 00:09:18.200]  但是神將人放在試煉的環境裡面
[00:09:18.200 --> 00:09:19.920]  沒有一個惡意
[00:09:19.920 --> 00:09:22.120]  是很想他成功之後
[00:09:22.120 --> 00:09:23.960]  生出一種品格
[00:09:23.960 --> 00:09:25.200]  更加堅強
[00:09:25.200 --> 00:09:26.800]  更加有忍耐的力量
[00:09:26.800 --> 00:09:28.080]  譬如我們面對著
[00:09:28.080 --> 00:09:30.240]  性的誘惑
[00:09:30.240 --> 00:09:32.040]  如果我們性過的時候
[00:09:32.040 --> 00:09:35.600]  我們更加有力量去面對將來可能更多的試探
[00:09:35.600 --> 00:09:36.560]  能夠幫助別人
[00:09:36.560 --> 00:09:37.480]  但是我們失敗
[00:09:37.480 --> 00:09:38.800]  可能撒旦在背後說
[00:09:38.800 --> 00:09:39.840]  試試吧,沒問題的
[00:09:39.840 --> 00:09:40.680]  沒人知道的
[00:09:40.680 --> 00:09:42.120]  你做了是不要緊的
[00:09:42.120 --> 00:09:43.520]  是一種體驗而已
[00:09:43.520 --> 00:09:44.720]  那麼
[00:09:44.720 --> 00:09:46.720]  有不同的分別
[00:09:46.720 --> 00:09:50.040]  這個來源很影響這是試探還是試煉
[00:09:50.040 --> 00:09:51.840]  但是
[00:09:51.840 --> 00:09:55.600]  一個好的測試對生命是有好處的
[00:09:55.600 --> 00:09:59.560]  今天我們所用的很多產品來自我們的強國
[00:09:59.560 --> 00:10:01.720]  如果QC做得不好
[00:10:01.720 --> 00:10:03.000]  你知道會有什麼後果
[00:10:03.000 --> 00:10:04.000]  會爆炸的
[00:10:04.000 --> 00:10:05.520]  會用得不耐用的
[00:10:05.520 --> 00:10:06.360]  可能呢
[00:10:06.360 --> 00:10:12.200]  我剛剛幫教會的辦公室買了一個門鐘
[00:10:12.200 --> 00:10:14.080]  那些無線門鐘
[00:10:14.080 --> 00:10:15.920]  我試的時候是可以的
[00:10:15.920 --> 00:10:17.520]  但是我回去我發覺
[00:10:17.520 --> 00:10:20.240]  其實它的距離只有三尺而已
[00:10:21.000 --> 00:10:23.400]  還有那個鐵閘隔開之後
[00:10:23.400 --> 00:10:24.320]  原來是不行的
[00:10:24.320 --> 00:10:28.000]  就算鐵閘前和鐵閘前鐵門後按
[00:10:28.000 --> 00:10:29.880]  是接收不了的
[00:10:29.880 --> 00:10:31.920]  所以真的搞得我很頭痛
[00:10:31.920 --> 00:10:33.840]  我要用另一個方法處理它
[00:10:33.840 --> 00:10:36.320]  所以品質測試很重要
[00:10:36.320 --> 00:10:39.120]  神都將這個品質測試放在我們生命裡面
[00:10:39.120 --> 00:10:41.280]  有時候我們面對著一些處境
[00:10:41.280 --> 00:10:44.240]  一些事情其實是神給我們一個測試
[00:10:44.240 --> 00:10:45.120]  你成功了
[00:10:45.120 --> 00:10:45.840]  你完了
[00:10:45.840 --> 00:10:46.840]  你就可以升級
[00:10:46.840 --> 00:10:48.080]  你可以有一個更高
[00:10:48.080 --> 00:10:49.160]  可以服侍他
[00:10:49.160 --> 00:10:51.440]  生命更加生出了品格
[00:10:51.440 --> 00:10:52.360]  品德
[00:10:52.360 --> 00:10:53.920]  去影響別人
[00:10:53.920 --> 00:10:55.360]  去教導別人
[00:10:55.360 --> 00:10:57.120]  第四
[00:10:57.120 --> 00:10:59.400]  我們看到經文講到
[00:10:59.400 --> 00:11:03.120]  聖潔和邪惡是一種並存的狀況
[00:11:03.120 --> 00:11:04.840]  因為如果你看這段經文
[00:11:04.840 --> 00:11:08.800]  看到由聖靈引導耶穌去曠野
[00:11:08.800 --> 00:11:11.920]  由魔鬼幾次試探耶穌
[00:11:11.920 --> 00:11:14.880]  最後天使又來服侍耶穌
[00:11:14.880 --> 00:11:17.160]  有時候我們面對一個狀況
[00:11:17.160 --> 00:11:21.080]  並不是聖靈只有魔鬼的狀況
[00:11:21.080 --> 00:11:23.880]  是同時都會出現在我們生命裡面
[00:11:23.880 --> 00:11:26.040]  所以有些卡通漫畫
[00:11:26.040 --> 00:11:26.840]  雖然是卡通一點
[00:11:26.840 --> 00:11:28.000]  但是也有它的意思
[00:11:28.000 --> 00:11:29.880]  可能說有一個天使站在這邊
[00:11:29.880 --> 00:11:31.480]  一個魔鬼站在那邊
[00:11:31.480 --> 00:11:32.320]  一個人又來
[00:11:32.320 --> 00:11:33.720]  也有一些緣由
[00:11:33.720 --> 00:11:35.280]  是有這樣的狀況
[00:11:35.280 --> 00:11:36.760]  但是最重要的
[00:11:36.760 --> 00:11:39.360]  這兩個勢力並不是均等
[00:11:39.360 --> 00:11:41.840]  是神的能力絕對的優勝
[00:11:41.840 --> 00:11:45.880]  是神用讓人做一個自由的抉擇
[00:11:45.880 --> 00:11:47.760]  就好像比亞當夏娃
[00:11:47.760 --> 00:11:48.880]  你自己做決定
[00:11:48.880 --> 00:11:50.920]  你敢聽我講還是聽魔鬼講
[00:11:50.920 --> 00:11:52.520]  人是有自由的抉擇
[00:11:52.520 --> 00:11:55.640]  並不是神沒有能力保守我們
[00:11:55.640 --> 00:11:57.000]  而是我們自己
[00:11:57.000 --> 00:11:59.040]  是否隨著自己的情慾
[00:11:59.040 --> 00:12:02.200]  去順從這些引誘而失敗
[00:12:02.200 --> 00:12:04.600]  最後
[00:12:04.600 --> 00:12:05.920]  耶穌的回答
[00:12:05.920 --> 00:12:06.960]  三次的回答
[00:12:06.960 --> 00:12:11.840]  都是引用《舊約生命記》第六和第八章的經文
[00:12:11.840 --> 00:12:16.120]  三次都是引用《摩西五經》《生命記》
[00:12:16.120 --> 00:12:17.960]  其中這幾章的經文的內容
[00:12:17.960 --> 00:12:19.000]  當然
[00:12:19.000 --> 00:12:21.640]  當時還沒有《新約聖經》的出現
[00:12:21.640 --> 00:12:23.400]  但是我想大家留意到
[00:12:23.400 --> 00:12:26.720]  其實《舊約聖經》有一個很重要的內容
[00:12:26.720 --> 00:12:27.920]  值得我們學習
[00:12:27.920 --> 00:12:29.200]  因為很多信徒覺得
[00:12:29.200 --> 00:12:31.120]  唸《舊約聖經》離得太遠了
[00:12:31.120 --> 00:12:33.240]  沒有什麼實際幫助
[00:12:33.240 --> 00:12:37.040]  但是如果你看耶穌面對試探的時候
[00:12:37.040 --> 00:12:38.520]  他引用的都是舊約
[00:12:38.520 --> 00:12:39.400]  很古舊的
[00:12:39.400 --> 00:12:41.080]  不是後面的善治說
[00:12:41.080 --> 00:12:43.200]  是最早期的《摩西五經》
[00:12:43.200 --> 00:12:47.080]  所以你看到《舊約聖經》有它很重要的位置
[00:12:47.080 --> 00:12:50.720]  我們不要忽略了《舊約聖經》的重要性
[00:12:50.720 --> 00:12:54.040]  好,今天就講了很多前提
[00:12:54.040 --> 00:12:56.000]  因為我想認識這段經文
[00:12:56.000 --> 00:12:57.520]  這些都是很重要的
[00:12:57.520 --> 00:13:00.280]  接著我們講講耶穌面對這三個試探
[00:13:00.280 --> 00:13:03.080]  第二節和第四節
[00:13:03.080 --> 00:13:04.240]  剛剛也讀過了
[00:13:04.240 --> 00:13:06.520]  耶穌禁食了四十天就餓了
[00:13:06.520 --> 00:13:08.280]  這是很自然的
[00:13:08.280 --> 00:13:11.640]  我知道有些人不吃四個小時都會餓的
[00:13:11.640 --> 00:13:13.600]  話說我今天早上還沒吃早餐
[00:13:13.600 --> 00:13:14.480]  因為有點忙
[00:13:14.480 --> 00:13:15.600]  你看我會不會暈倒
[00:13:15.600 --> 00:13:16.840]  應該不會暈倒的
[00:13:16.840 --> 00:13:19.080]  十幾個小時應該沒什麼問題
[00:13:19.080 --> 00:13:20.200]  今天唱歌
[00:13:20.200 --> 00:13:21.880]  今天早上也喝了一點水
[00:13:21.880 --> 00:13:25.000]  但是耶穌禁食了四十天就餓了
[00:13:25.000 --> 00:13:27.240]  那個試探人的來到
[00:13:27.240 --> 00:13:29.400]  在這段經文講到是魔鬼
[00:13:29.400 --> 00:13:31.400]  在其他的經文也講到是撒旦
[00:13:31.400 --> 00:13:34.520]  來到耶穌的面前
[00:13:34.520 --> 00:13:36.840]  他說如果你是神的兒子
[00:13:36.840 --> 00:13:38.640]  可以讓這些食物
[00:13:38.640 --> 00:13:41.840]  豐富的食物石頭變成食物
[00:13:41.840 --> 00:13:44.680]  這個試探是很厲害的
[00:13:44.680 --> 00:13:47.240]  因為人在軟弱的裡面
[00:13:47.240 --> 00:13:48.600]  在一個很需要的裡面
[00:13:48.600 --> 00:13:52.000]  就很容易運用一些他可以運用的資源
[00:13:52.000 --> 00:13:54.280]  去做一些事情去滿足自己
[00:13:54.280 --> 00:13:55.080]  是不是?
[00:13:55.080 --> 00:13:57.440]  正如我很想拿我哥哥的錢
[00:13:57.440 --> 00:13:58.960]  我有很多智慧
[00:13:58.960 --> 00:14:00.320]  不過是不好的智慧
[00:14:00.320 --> 00:14:01.280]  就想想怎麼樣
[00:14:01.280 --> 00:14:02.120]  還有很多辦法
[00:14:02.120 --> 00:14:02.720]  不過不能夠
[00:14:02.720 --> 00:14:04.720]  小朋友不應該聽的
[00:14:04.720 --> 00:14:06.200]  我們開他的夾萬
[00:14:06.200 --> 00:14:08.000]  開完之後好像沒開一樣
[00:14:08.000 --> 00:14:09.440]  有幾種方法開
[00:14:09.440 --> 00:14:11.240]  可以伸一支電單車進去
[00:14:11.240 --> 00:14:12.440]  那個洞掉出來
[00:14:12.440 --> 00:14:15.600]  以前的錢罐是鐵的
[00:14:15.600 --> 00:14:17.880]  有些框在旁邊
[00:14:17.880 --> 00:14:19.000]  鬆開那些框
[00:14:19.000 --> 00:14:19.640]  打開它
[00:14:19.640 --> 00:14:21.640]  就隨便你拿多少
[00:14:21.640 --> 00:14:24.960]  我小時候做了很多這些事情
[00:14:24.960 --> 00:14:27.840]  這種試探是很真實的
[00:14:27.840 --> 00:14:30.280]  因為耶穌感覺肚子餓
[00:14:30.280 --> 00:14:33.400]  而面前有很多的石頭
[00:14:33.400 --> 00:14:35.040]  如果在肚子餓裡面
[00:14:35.040 --> 00:14:38.960]  幻覺看著看著都像麵包
[00:14:38.960 --> 00:14:40.200]  就是像食物
[00:14:40.200 --> 00:14:42.360]  因為石頭和麵包都有點相似
[00:14:42.360 --> 00:14:43.360]  圓圓的
[00:14:43.360 --> 00:14:45.320]  看起來的顏色
[00:14:45.320 --> 00:14:47.000]  所以在這張幻象裡面
[00:14:47.000 --> 00:14:48.600]  耶穌被引誘
[00:14:48.600 --> 00:14:50.720]  如果變很簡單
[00:14:50.720 --> 00:14:52.240]  因為耶穌是有能力的
[00:14:52.240 --> 00:14:52.800]  是不是?
[00:14:52.800 --> 00:14:55.120]  聖經記載耶穌能夠將五餅二魚
