
[00:00:00.000 --> 00:00:02.200]  今天開始去港島之仙
[00:03:36.600 --> 00:03:38.000]  遇見肥力
[00:03:38.000 --> 00:03:39.600]  就對他說
[00:03:39.600 --> 00:03:41.800]  來跟從我吧
[00:03:41.800 --> 00:03:44.600]  這肥力是白菜大人
[00:03:44.600 --> 00:03:48.600]  和安德烈彼得同成
[00:03:48.600 --> 00:03:50.600]  在經文這裡
[00:03:50.600 --> 00:03:52.800]  開始說的時候就說到有次日
[00:03:52.800 --> 00:03:54.600]  有次日就是第幾天
[00:03:54.600 --> 00:03:56.600]  我們又要解釋一下
[00:03:56.600 --> 00:03:59.800]  我們再看多一個PowerPoint
[00:03:59.800 --> 00:04:02.200]  在29節那裡出現了次日
[00:04:02.200 --> 00:04:04.600]  次日就是我們英文知道
[00:04:04.600 --> 00:04:06.600]  Tomorrow
[00:04:06.600 --> 00:04:09.000]  35節又再次日
[00:04:09.000 --> 00:04:10.600]  The day after tomorrow
[00:04:10.600 --> 00:04:11.800]  明日之後
[00:04:11.800 --> 00:04:14.200]  然後就有我們剛才說的
[00:04:14.200 --> 00:04:15.600]  又次日
[00:04:15.600 --> 00:04:17.800]  究竟說這麼多日是多少日呢
[00:04:17.800 --> 00:04:19.400]  大家算一算
[00:04:19.400 --> 00:04:21.400]  四日
[00:04:21.400 --> 00:04:22.600]  由第一日開始算起
[00:04:22.600 --> 00:04:24.600]  第一日在第十九節
[00:04:24.600 --> 00:04:26.600]  發生什麼事呢
[00:04:26.600 --> 00:04:30.600]  就是原來有些猶太人
[00:04:30.600 --> 00:04:32.600]  他們從耶路撒冷那裡
[00:04:32.600 --> 00:04:34.600]  拆遣了一些祭司
[00:04:34.600 --> 00:04:35.600]  利比人
[00:04:35.600 --> 00:04:37.600]  來到約翰那裡
[00:04:37.600 --> 00:04:39.600]  這個約翰是什麼約翰呢
[00:04:39.600 --> 00:04:42.600]  在這個方書裡面
[00:04:42.600 --> 00:04:46.000]  有施浸約翰
[00:04:46.000 --> 00:04:48.000]  有門徒約翰
[00:04:48.000 --> 00:04:50.000]  還有一個約翰馬可
[00:04:50.000 --> 00:04:52.000]  不過這個我們少提一點
[00:04:52.000 --> 00:04:54.000]  馬可福音就是他寫的
[00:04:54.000 --> 00:04:56.000]  那麼
[00:04:56.000 --> 00:05:00.000]  這群的祭司
[00:05:00.000 --> 00:05:02.000]  這群的利比人
[00:05:02.000 --> 00:05:04.000]  他們要來見施浸約翰
[00:05:04.000 --> 00:05:06.000]  然後就問他一個問題
[00:05:06.000 --> 00:05:07.000]  你是誰
[00:05:07.000 --> 00:05:09.000]  為什麼他們要去找施浸約翰呢
[00:05:09.000 --> 00:05:11.000]  就因為原來施浸約翰
[00:05:11.000 --> 00:05:13.000]  剛剛沒多久之前
[00:05:13.000 --> 00:05:16.000]  就和耶穌來施浸
[00:05:16.000 --> 00:05:18.000]  原來耶穌都要受浸的
[00:05:18.000 --> 00:05:20.000]  所以我們弟兄姊妹
[00:05:20.000 --> 00:05:21.000]  我們都要受浸
[00:05:21.000 --> 00:05:23.000]  每一個都要受浸
[00:05:23.000 --> 00:05:28.000]  當施浸約翰為耶穌
[00:05:28.000 --> 00:05:30.000]  來到施浸之後
[00:05:30.000 --> 00:05:31.000]  大家記得
[00:05:31.000 --> 00:05:33.000]  其他的方書就提了
[00:05:33.000 --> 00:05:35.000]  施浸約翰就宣告
[00:05:35.000 --> 00:05:37.000]  耶穌
[00:05:37.000 --> 00:05:39.000]  就是神所要拆你的
[00:05:39.000 --> 00:05:41.000]  那位救主
[00:05:41.000 --> 00:05:43.000]  並且有聖靈
[00:05:43.000 --> 00:05:45.000]  在當中親自來引證
[00:05:45.000 --> 00:05:47.000]  天上有聲音來講
[00:05:47.000 --> 00:05:49.000]  這是我的愛子我所喜悅的
[00:05:49.000 --> 00:05:53.000]  其實之前
[00:05:53.000 --> 00:05:55.000]  耶穌還沒受浸之前
[00:05:55.000 --> 00:05:57.000]  有些人一直在懷疑
[00:05:57.000 --> 00:05:59.000]  會不會施浸約翰
[00:05:59.000 --> 00:06:01.000]  就是基督呢
[00:06:01.000 --> 00:06:03.000]  所以當施浸約翰為耶穌
[00:06:03.000 --> 00:06:05.000]  受浸之後
[00:06:05.000 --> 00:06:07.000]  他又宣告耶穌就是基督的時候
[00:06:07.000 --> 00:06:09.000]  使耶路撒冷的宗教令
[00:06:09.000 --> 00:06:11.000]  更加困惑
[00:06:11.000 --> 00:06:13.000]  究竟施浸約翰你是誰
[00:06:13.000 --> 00:06:15.000]  你是誰的意思就是
[00:06:15.000 --> 00:06:17.000]  你究竟是不是基督呢
[00:06:17.000 --> 00:06:19.000]  基督就是救主
[00:06:19.000 --> 00:06:21.000]  很疑惑
[00:06:21.000 --> 00:06:23.000]  所以接下來一連串
[00:06:23.000 --> 00:06:25.000]  29節35節
[00:06:25.000 --> 00:06:27.000]  就是施浸約翰
[00:06:27.000 --> 00:06:29.000]  他怎樣來為耶穌作見證
[00:06:29.000 --> 00:06:31.000]  看那神的羔羊
[00:06:31.000 --> 00:06:33.000]  除去世人罪孽的
[00:06:33.000 --> 00:06:35.000]  36節
[00:06:35.000 --> 00:06:37.000]  就是神的羔羊
[00:06:37.000 --> 00:06:39.000]  施浸約翰不斷的
[00:06:39.000 --> 00:06:41.000]  來為耶穌作見證
[00:06:41.000 --> 00:06:43.000]  在那段時間裏
[00:06:43.000 --> 00:06:45.000]  也有些門徒跟了他
[00:06:45.000 --> 00:06:47.000]  上個主日
[00:06:47.000 --> 00:06:49.000]  董牧師有提到
[00:06:49.000 --> 00:06:51.000]  回來我們再看
[00:06:51.000 --> 00:06:53.000]  43節
[00:06:53.000 --> 00:06:57.000]  43節
[00:06:57.000 --> 00:06:59.000]  又次日
[00:06:59.000 --> 00:07:01.000]  即是說到
[00:07:01.000 --> 00:07:03.000]  第四日
[00:07:03.000 --> 00:07:05.000]  耶路撒冷的人
[00:07:05.000 --> 00:07:07.000]  來找施浸約翰之後的第四日
[00:07:07.000 --> 00:07:11.000]  耶穌就真的離開
[00:07:11.000 --> 00:07:13.000]  他受浸的地方
[00:07:13.000 --> 00:07:15.000]  大家記不記得在哪裏受浸
[00:07:15.000 --> 00:07:17.000]  在約旦河
[00:07:17.000 --> 00:07:19.000]  施浸約翰就在約旦河那裏
[00:07:19.000 --> 00:07:21.000]  施浸
[00:07:21.000 --> 00:07:23.000]  離開約旦河的地方就回到加利利
[00:07:23.000 --> 00:07:25.000]  加利利是甚麼地方呢
[00:07:25.000 --> 00:07:27.000]  就是耶穌出生的地方
[00:07:27.000 --> 00:07:29.000]  但加利利是一帶的地方
[00:07:29.000 --> 00:07:31.000]  即是在北邊
[00:07:31.000 --> 00:07:33.000]  如果耶路撒冷在南邊
[00:07:33.000 --> 00:07:35.000]  他就在北邊
[00:07:35.000 --> 00:07:37.000]  回去的時候
[00:07:37.000 --> 00:07:39.000]  他遇到
[00:07:39.000 --> 00:07:41.000]  一個人叫做肥力
[00:07:41.000 --> 00:07:43.000]  肥力我們看44節
[00:07:43.000 --> 00:07:45.000]  說了
[00:07:45.000 --> 00:07:47.000]  是甚麼人呢 是白菜大人
[00:07:47.000 --> 00:07:49.000]  白菜大人是甚麼意思呢
[00:07:49.000 --> 00:07:51.000]  其實白菜大人也是捕魚之家的意思
[00:07:51.000 --> 00:07:53.000]  即是肥力本身
[00:07:53.000 --> 00:07:55.000]  應該也是一個
[00:07:55.000 --> 00:07:57.000]  打魚的人 白菜大人
[00:07:57.000 --> 00:07:59.000]  其實也是在加利利上面
[00:07:59.000 --> 00:08:01.000]  也就是和耶穌的鄉下
[00:08:01.000 --> 00:08:03.000]  是很近的地方
[00:08:03.000 --> 00:08:05.000]  這個經文說
[00:08:05.000 --> 00:08:07.000]  是白菜大人和安德烈
[00:08:07.000 --> 00:08:09.000]  彼得同城
[00:08:09.000 --> 00:08:11.000]  我們不知道他有沒有機會
[00:08:11.000 --> 00:08:13.000]  真的認識彼得
[00:08:13.000 --> 00:08:15.000]  安德烈 因為大家都是那一行
[00:08:15.000 --> 00:08:17.000]  又住在那一區
[00:08:17.000 --> 00:08:19.000]  其實應該認識的
[00:08:19.000 --> 00:08:21.000]  但在這個偶遇裏
[00:08:21.000 --> 00:08:23.000]  很有趣的
[00:08:23.000 --> 00:08:25.000]  耶穌就直接
[00:08:25.000 --> 00:08:27.000]  去呼召了他
[00:08:27.000 --> 00:08:29.000]  邀請了他
[00:08:29.000 --> 00:08:31.000]  來跟從我爸
[00:08:31.000 --> 00:08:33.000]  一次而已 聖經記載了一次
[00:08:33.000 --> 00:08:35.000]  耶穌遇見肥力
[00:08:35.000 --> 00:08:37.000]  跟著就邀請他
[00:08:37.000 --> 00:08:39.000]  大家想一想
[00:08:39.000 --> 00:08:41.000]  如果你是肥力的時候
[00:08:41.000 --> 00:08:43.000]  你第一次見耶穌
[00:08:43.000 --> 00:08:45.000]  跟著他就邀請你
[00:08:45.000 --> 00:08:47.000]  你會不會真的跟他呢
[00:08:47.000 --> 00:08:49.000]  會不會真的信耶穌呢
[00:08:49.000 --> 00:08:51.000]  會不會有人第一次跟你傳福音
[00:08:51.000 --> 00:08:53.000]  你就信耶穌
[00:08:53.000 --> 00:08:55.000]  會不會的
[00:08:55.000 --> 00:08:57.000]  大部分都不會的
[00:08:57.000 --> 00:08:59.000]  是很少的
[00:08:59.000 --> 00:09:01.000]  是很少的
[00:09:01.000 --> 00:09:03.000]  是很少的
[00:09:03.000 --> 00:09:05.000]  究竟肥力當時的心情是怎樣呢
[00:09:05.000 --> 00:09:07.000]  他對耶穌這個人
[00:09:07.000 --> 00:09:09.000]  有什麼期盼呢
[00:09:09.000 --> 00:09:11.000]  他又不是施浸約翰的門徒
[00:09:11.000 --> 00:09:13.000]  所以他沒有聽過
[00:09:13.000 --> 00:09:15.000]  施浸約翰
[00:09:15.000 --> 00:09:17.000]  之前那幾天的見證
[00:09:17.000 --> 00:09:19.000]  沒有的
[00:09:19.000 --> 00:09:21.000]  他第一眼見到耶穌
[00:09:21.000 --> 00:09:23.000]  耶穌就呼召他
[00:09:23.000 --> 00:09:25.000]  對耶穌的認識究竟有多少呢
[00:09:25.000 --> 00:09:27.000]  如果我們一般人知道
[00:09:27.000 --> 00:09:29.000]  其實我們是不會跟他的
[00:09:29.000 --> 00:09:31.000]  但是呢
[00:09:31.000 --> 00:09:33.000]  他究竟有沒有跟耶穌呢
[00:09:33.000 --> 00:09:35.000]  我們看下去就會知道
[00:09:35.000 --> 00:09:37.000]  45節
[00:09:37.000 --> 00:09:39.000]  46節我們一起讀
[00:09:39.000 --> 00:09:41.000]  肥力找著拿彈葉
[00:09:41.000 --> 00:09:43.000]  對他說
[00:09:43.000 --> 00:09:45.000]  摩西在律法上所寫的
[00:09:45.000 --> 00:09:47.000]  和眾仙之所記的
[00:09:47.000 --> 00:09:49.000]  乃謂我們遇見了
[00:09:49.000 --> 00:09:51.000]  就是約瑟的兒子
[00:09:51.000 --> 00:09:53.000]  拿撒勒人耶穌
[00:09:53.000 --> 00:09:55.000]  拿彈葉對他說
[00:09:55.000 --> 00:09:57.000]  拿撒勒還能出什麼好的嗎
[00:09:57.000 --> 00:09:59.000]  肥力說
[00:09:59.000 --> 00:10:01.000]  你來看
[00:10:01.000 --> 00:10:03.000]  我們看第45節的時候
[00:10:03.000 --> 00:10:05.000]  我們見到
[00:10:05.000 --> 00:10:07.000]  經文告訴我們
[00:10:07.000 --> 00:10:09.000]  肥力馬上去找了拿彈葉
[00:10:09.000 --> 00:10:11.000]  然後跟他說
[00:10:11.000 --> 00:10:13.000]  摩西在律法上所記的
[00:10:13.000 --> 00:10:15.000]  和眾仙之所記的那一位
[00:10:15.000 --> 00:10:17.000]  我們遇見了
[00:10:17.000 --> 00:10:19.000]  遇見了
[00:10:19.000 --> 00:10:21.000]  也就是說
[00:10:21.000 --> 00:10:23.000]  原來在肥力的心裡
[00:10:23.000 --> 00:10:25.000]  他一直期盼著
[00:10:25.000 --> 00:10:27.000]  那一位的出現
[00:10:27.000 --> 00:10:29.000]  那一位是哪一位
[00:10:29.000 --> 00:10:31.000]  那一位就是基督
[00:10:31.000 --> 00:10:33.000]  就是尼塞亞
[00:10:33.000 --> 00:10:35.000]  這是在舊約聖經裡
[00:10:35.000 --> 00:10:39.000]  摩西在律法書中所說
[00:10:39.000 --> 00:10:41.000]  眾仙之所說的那一位
[00:10:41.000 --> 00:10:43.000]  將來要來的救主
[00:10:43.000 --> 00:10:45.000]  尼塞亞
[00:10:45.000 --> 00:10:47.000]  也就是基督
[00:10:47.000 --> 00:10:49.000]  是他們心裡一直期盼著的
[00:10:49.000 --> 00:10:51.000]  肥力這次
[00:10:51.000 --> 00:10:53.000]  遇上了
[00:10:53.000 --> 00:10:55.000]  所以才將他介紹給拿彈葉
[00:10:55.000 --> 00:10:57.000]  從經文裡我們看到
[00:10:57.000 --> 00:10:59.000]  其實拿彈葉
[00:10:59.000 --> 00:11:01.000]  當他在這次的偶遇
[00:11:01.000 --> 00:11:03.000]  裡面
[00:11:03.000 --> 00:11:05.000]  他第一次見到耶穌的時候
[00:11:05.000 --> 00:11:07.000]  似乎他就認定了
[00:11:07.000 --> 00:11:09.000]  耶穌
[00:11:09.000 --> 00:11:11.000]  就是那位的基督
[00:11:11.000 --> 00:11:13.000]  就是那位的救主
[00:11:13.000 --> 00:11:15.000]  是那位的尼塞亞
[00:11:15.000 --> 00:11:17.000]  是他心中一直期盼的那位
[00:11:17.000 --> 00:11:21.000]  當他一路來到
[00:11:21.000 --> 00:11:23.000]  跟拿彈葉再說的時候
[00:11:23.000 --> 00:11:25.000]  這個是誰呢
[00:11:25.000 --> 00:11:27.000]  這個就是約瑟的兒子
[00:11:27.000 --> 00:11:29.000]  拿撒勒人耶穌
[00:11:29.000 --> 00:11:31.000]  其實拿撒勒
[00:11:31.000 --> 00:11:33.000]  正如拿彈葉所說
[00:11:33.000 --> 00:11:35.000]  這個不是一個
[00:11:35.000 --> 00:11:37.000]  好的地方
[00:11:37.000 --> 00:11:39.000]  因為他不是很近海
[00:11:39.000 --> 00:11:41.000]  雖然在加里尼那邊
[00:11:41.000 --> 00:11:43.000]  比較遠離一點
[00:11:43.000 --> 00:11:45.000]  確實真的
[00:11:45.000 --> 00:11:47.000]  沒什麼好東西出
[00:11:47.000 --> 00:11:49.000]  可能是做木匠
[00:11:49.000 --> 00:11:51.000]  有些好的工藝可以出來
[00:11:51.000 --> 00:11:53.000]  但是
[00:11:53.000 --> 00:11:55.000]  不是一個
[00:11:55.000 --> 00:11:57.000]  很出名的地方
[00:11:57.000 --> 00:11:59.000]  所以當
[00:11:59.000 --> 00:12:03.000]  拿彈葉又聽到肥力的介紹的時候
[00:12:03.000 --> 00:12:07.000]  他不認識耶穌
[00:12:07.000 --> 00:12:11.000]  拿彈葉不認識耶穌
[00:12:11.000 --> 00:12:13.000]  拿撒勒是一個
[00:12:13.000 --> 00:12:15.000]  不會有什麼好東西出的地方
[00:12:15.000 --> 00:12:17.000]  所以他即時就說
[00:12:17.000 --> 00:12:21.000]  你有沒有搞錯
[00:12:21.000 --> 00:12:23.000]  拿撒勒說難出好的媽
[00:12:23.000 --> 00:12:25.000]  就是說耶穌其實
[00:12:25.000 --> 00:12:27.000]  不會是基督
[00:12:27.000 --> 00:12:29.000]  但是
[00:12:29.000 --> 00:12:31.000]  這些真的沒得爭辯
[00:12:31.000 --> 00:12:33.000]  在當時來說
[00:12:33.000 --> 00:12:39.000]  肥力他找拿彈葉
[00:12:39.000 --> 00:12:41.000]  拿彈葉
[00:12:41.000 --> 00:12:43.000]  跟他說
[00:12:43.000 --> 00:12:45.000]  不會有什麼好東西
[00:12:45.000 --> 00:12:47.000]  其實回想一下
[00:12:47.000 --> 00:12:51.000]  為什麼肥力會去找拿彈葉呢
[00:12:51.000 --> 00:12:57.000]  他沒理由明知
[00:12:57.000 --> 00:12:59.000]  如果那個人不相信的話
[00:12:59.000 --> 00:13:01.000]  他為什麼去找他呢
[00:13:01.000 --> 00:13:05.000]  為什麼不去找別人呢
[00:13:07.000 --> 00:13:09.000]  經文沒有交代
[00:13:09.000 --> 00:13:11.000]  不過相信起碼第一件事
[00:13:11.000 --> 00:13:13.000]  應該大家都是friend
[00:13:13.000 --> 00:13:15.000]  不friend就不找他
[00:13:15.000 --> 00:13:17.000]  有好東西肥力當然想介紹給他的friend
[00:13:17.000 --> 00:13:23.000]  另外一樣東西會不會更加重要
[00:13:23.000 --> 00:13:25.000]  其實肥力都覺得
[00:13:25.000 --> 00:13:27.000]  拿彈葉
[00:13:27.000 --> 00:13:29.000]  都是期待著
[00:13:29.000 --> 00:13:31.000]  尼塞亞基督救世主的降臨
[00:13:31.000 --> 00:13:35.000]  他們大家都是有共同的期盼
[00:13:35.000 --> 00:13:37.000]  所以肥力一番好意
[00:13:37.000 --> 00:13:39.000]  去找他
[00:13:39.000 --> 00:13:41.000]  我們預見了
[00:13:41.000 --> 00:13:43.000]  我們預見了
[00:13:43.000 --> 00:13:45.000]  想將耶穌介紹給他
[00:13:45.000 --> 00:13:47.000]  這個就是基督
[00:13:47.000 --> 00:13:49.000]  不過肥力說多了
[00:13:49.000 --> 00:13:51.000]  說耶穌是從拿撒勒來的
[00:13:51.000 --> 00:13:53.000]  所以
[00:13:53.000 --> 00:13:55.000]  拿彈葉馬上就打了個問號
[00:13:55.000 --> 00:13:57.000]  拿撒勒還能出什麼好的嗎
[00:13:57.000 --> 00:14:01.000]  但無論如何
[00:14:01.000 --> 00:14:03.000]  似乎在拿撒勒
[00:14:03.000 --> 00:14:05.000]  和肥力的心目中
[00:14:05.000 --> 00:14:07.000]  他們都有共同的期盼
[00:14:07.000 --> 00:14:09.000]  就是期待著
[00:14:09.000 --> 00:14:11.000]  救主基督的出現
[00:14:11.000 --> 00:14:13.000]  就好像我們新年的時候
[00:14:13.000 --> 00:14:15.000]  2017有什麼期盼
[00:14:15.000 --> 00:14:17.000]  多數人都會說
[00:14:17.000 --> 00:14:19.000]  新年快樂
[00:14:19.000 --> 00:14:21.000]  世界和平
[00:14:21.000 --> 00:14:25.000]  但2017年我們教會有什麼期盼
[00:14:25.000 --> 00:14:29.000]  大家知不知道我們有什麼期盼
[00:14:31.000 --> 00:14:33.000]  齊作滿途
[00:14:33.000 --> 00:14:35.000]  強化小組
[00:14:35.000 --> 00:14:37.000]  這是我們的期盼
[00:14:37.000 --> 00:14:39.000]  這是我們共同的期盼
[00:14:39.000 --> 00:14:41.000]  只是讀牧師講的
[00:14:41.000 --> 00:14:43.000]  是不是我們共同的期盼
[00:14:43.000 --> 00:14:47.000]  如果不是就很糟糕
[00:14:47.000 --> 00:14:51.000]  我們是期盼來的
[00:14:51.000 --> 00:14:53.000]  我們希望一齊去做滿途
[00:14:53.000 --> 00:14:55.000]  我們希望一齊去強化小組
[00:14:55.000 --> 00:14:59.000]  這是我們共同的期盼
[00:15:01.000 --> 00:15:03.000]  我們看回拿彈業第46節
[00:15:03.000 --> 00:15:07.000]  沒什麼好說的
[00:15:07.000 --> 00:15:09.000]  因為當拿彈業知道
[00:15:09.000 --> 00:15:11.000]  耶穌是來自拿撒勒的時候
[00:15:11.000 --> 00:15:13.000]  就真的沒什麼好說的
[00:15:13.000 --> 00:15:15.000]  肥力唯有說什麼呢
[00:15:15.000 --> 00:15:17.000]  你們來看看
[00:15:17.000 --> 00:15:19.000]  不解釋了
[00:15:19.000 --> 00:15:21.000]  沒什麼好解釋
[00:15:21.000 --> 00:15:23.000]  因為拿撒勒就是一個
[00:15:23.000 --> 00:15:25.000]  大家都知道沒什麼好東西的地方
[00:15:25.000 --> 00:15:27.000]  但你們就見一下耶穌
[00:15:27.000 --> 00:15:29.000]  看看耶穌是怎樣的
[00:15:29.000 --> 00:15:31.000]  肥力就說
[00:15:31.000 --> 00:15:33.000]  你來看
[00:15:33.000 --> 00:15:35.000]  come and see
[00:15:35.000 --> 00:15:37.000]  沒什麼好爭辯的
[00:15:37.000 --> 00:15:39.000]  就看看吧
[00:15:39.000 --> 00:15:41.000]  其實呢
[00:15:41.000 --> 00:15:43.000]  我們又想起
[00:15:43.000 --> 00:15:45.000]  上兩次的
[00:15:45.000 --> 00:15:47.000]  主日崇拜
[00:15:47.000 --> 00:15:49.000]  楊牧師提過
[00:15:49.000 --> 00:15:51.000]  同福堂
[00:15:51.000 --> 00:15:53.000]  有個何志狄牧師
[00:15:53.000 --> 00:15:55.000]  有沒有聽過有沒有印象
[00:15:55.000 --> 00:15:57.000]  何志狄牧師呢
[00:15:57.000 --> 00:15:59.000]  他呢
[00:15:59.000 --> 00:16:01.000]  當他願意腳踏前一步的時候
[00:16:01.000 --> 00:16:03.000]  他願意去
[00:16:03.000 --> 00:16:05.000]  經歷聖靈的時候
[00:16:05.000 --> 00:16:07.000]  他真的經歷得到聖靈
[00:16:07.000 --> 00:16:09.000]  所以他的生命就有了更生
[00:16:09.000 --> 00:16:11.000]  其實這個不只是
[00:16:11.000 --> 00:16:13.000]  何志狄牧師一個人的
[00:16:13.000 --> 00:16:15.000]  一個很特別的經歷
[00:16:15.000 --> 00:16:17.000]  其實每一個願意去親近神的人
[00:16:17.000 --> 00:16:19.000]  願意去經歷聖靈的人
[00:16:19.000 --> 00:16:21.000]  願意將腳踏前一步的人
[00:16:21.000 --> 00:16:23.000]  其實他們都可以經歷聖靈
[00:16:23.000 --> 00:16:25.000]  他們都可以經歷生命的更生
[00:16:25.000 --> 00:16:27.000]  這個不是一個很特別的事情
[00:16:27.000 --> 00:16:29.000]  其實在播道會裏面
[00:16:29.000 --> 00:16:31.000]  有很多的教牧
[00:16:31.000 --> 00:16:33.000]  他們都是這樣被更生了
[00:16:33.000 --> 00:16:35.000]  有很多弟兄姊妹都是這樣被更生了
[00:16:35.000 --> 00:16:37.000]  同福堂是這樣來的
[00:16:37.000 --> 00:16:41.000]  同樣我們筲箕灣浸信會有很多弟兄姊妹
[00:16:41.000 --> 00:16:43.000]  他們願意踏前一步的時候
[00:16:43.000 --> 00:16:45.000]  我們的生命呢
[00:16:45.000 --> 00:16:47.000]  就可以被更生了
[00:16:47.000 --> 00:16:49.000]  賣下廣告啊 今年很難得呢
[00:16:49.000 --> 00:16:51.000]  我們又有機會去訪韓
[00:16:51.000 --> 00:16:53.000]  所以呢 如果弟兄姊妹
[00:16:53.000 --> 00:16:55.000]  你能夠安排得到時間的時候
