
[00:00:00.000 --> 00:00:04.160]  福音遍傳其實是神自己親自計劃
[00:06:50.520 --> 00:06:52.520]  當肥利去到撒瑪利亞城
[00:06:52.520 --> 00:06:54.520]  宣講基督的時候
[00:06:54.520 --> 00:06:55.920]  他不單去傳福音
[00:06:55.920 --> 00:06:57.520]  他也行了一些神蹟
[00:06:57.520 --> 00:07:00.520]  包括醫病 包括趕鬼
[00:07:00.520 --> 00:07:03.520]  讓整個撒瑪利亞城裡的百姓
[00:07:03.520 --> 00:07:06.520]  都歡喜快樂 信了耶穌
[00:07:06.520 --> 00:07:09.520]  然後肥利就為他們受了洗
[00:07:09.520 --> 00:07:12.520]  漸漸就建立了一群
[00:07:12.520 --> 00:07:16.520]  信主的信徒同心聚集的群體
[00:07:16.520 --> 00:07:18.520]  這個群體就稱為教會
[00:07:18.520 --> 00:07:22.120]  成為了撒瑪利亞當地的一個教會
[00:07:22.120 --> 00:07:23.520]  就是一群基督徒的群體
[00:07:23.520 --> 00:07:27.520]  奉著耶穌基督的名聚集的地方
[00:07:27.520 --> 00:07:30.520]  同福堂在過往的日子裡
[00:07:30.520 --> 00:07:34.520]  除了我們在銅鑼灣堂這裡的聚集之外
[00:07:34.520 --> 00:07:37.520]  也在幾年前開始神感動我們
[00:07:37.520 --> 00:07:38.520]  在其他的社區
[00:07:38.520 --> 00:07:41.520]  包括柴灣 包括屯門
[00:07:41.520 --> 00:07:46.520]  我們開始感動我們去服侍當地的孤兒寡婦
[00:07:46.520 --> 00:07:48.520]  服侍當地的弱勢社群
[00:07:48.520 --> 00:07:49.520]  有需要的人
[00:07:49.520 --> 00:07:53.520]  我們去探訪他們
[00:07:53.520 --> 00:07:55.520]  我們去問他們安
[00:07:55.520 --> 00:07:58.520]  也都將他們的需要
[00:07:58.520 --> 00:08:00.520]  我們盡量去幫助他們
[00:08:00.520 --> 00:08:04.520]  當中有不同的聚會
[00:08:04.520 --> 00:08:09.520]  或者我們有建立食物銀行等等
[00:08:09.520 --> 00:08:11.520]  去滿足他們的需要
[00:08:11.520 --> 00:08:17.520]  慢慢建立了一群基督徒的群體在那個地方
[00:08:17.520 --> 00:08:19.520]  於是其實我們在兩年前
[00:08:19.520 --> 00:08:23.520]  我們就開始了同福堂的兩個堂點
[00:08:23.520 --> 00:08:25.520]  就是同福的柴灣堂
[00:08:25.520 --> 00:08:27.520]  和同福的屯門堂
[00:08:27.520 --> 00:08:33.520]  是我們一群信徒奉耶穌基督的名聚集的地方
[00:08:33.520 --> 00:08:37.520]  我們看回當時的薩瑪利亞城的教會
[00:08:37.520 --> 00:08:39.520]  雖然建立了教會
[00:08:39.520 --> 00:08:40.520]  一群信徒聚集
[00:08:40.520 --> 00:08:43.520]  但我們看到初期教會的信徒
[00:08:43.520 --> 00:08:47.520]  他們的信心不是那麼堅定
[00:08:47.520 --> 00:08:50.520]  也都有一些頗薄弱的地方
[00:08:50.520 --> 00:08:52.520]  當中我們見到有一個人物
[00:08:52.520 --> 00:08:54.520]  他是一個叫做行邪術
[00:08:54.520 --> 00:08:56.520]  也都妄自尊大的人
[00:08:56.520 --> 00:08:58.520]  他叫做西門
[00:08:58.520 --> 00:09:00.520]  但在當中他所行的
[00:09:00.520 --> 00:09:03.520]  反而信徒驚訝他的邪術
[00:09:03.520 --> 00:09:04.520]  他的行為
[00:09:04.520 --> 00:09:06.520]  也都聽從了他
[00:09:06.520 --> 00:09:11.520]  在聖經裏面說認定了他是稱為神的大能者
[00:09:11.520 --> 00:09:13.520]  但特別到後來
[00:09:13.520 --> 00:09:15.520]  這個行邪術的西門
[00:09:15.520 --> 00:09:17.520]  竟然都信了主
[00:09:17.520 --> 00:09:19.520]  然後也都受了洗
[00:09:19.520 --> 00:09:21.520]  但我們見到這個西門
[00:09:21.520 --> 00:09:23.520]  他對我們信仰
[00:09:23.520 --> 00:09:25.520]  基督教基督徒的基本信仰
[00:09:25.520 --> 00:09:28.520]  和對一些屬靈恩賜的認識
[00:09:28.520 --> 00:09:30.520]  都只是一知半解
[00:09:30.520 --> 00:09:32.520]  以至於他經常追求的
[00:09:32.520 --> 00:09:34.520]  見到的是一些神蹟
[00:09:34.520 --> 00:09:37.520]  聖經裏面說神蹟和一些大的異能
[00:09:37.520 --> 00:09:39.520]  所以我們見到最初
[00:09:39.520 --> 00:09:41.520]  薩瑪利亞城所建立的教會
[00:09:41.520 --> 00:09:43.520]  並不是一間很成熟
[00:09:43.520 --> 00:09:45.520]  或者很傳避的教會
[00:09:45.520 --> 00:09:47.520]  也都讓我們看到
[00:09:47.520 --> 00:09:49.520]  在當中我們有兩個地方
[00:09:49.520 --> 00:09:51.520]  很值得我們去學習
[00:09:51.520 --> 00:09:54.520]  第一就是我們在侍奉的配搭裏面
[00:09:54.520 --> 00:09:56.520]  是非常重要
[00:09:56.520 --> 00:10:01.520]  而不是一個單打獨鬥的侍工
[00:10:01.520 --> 00:10:04.520]  在薩瑪利亞城的教會初期的時候
[00:10:04.520 --> 00:10:06.520]  我們見到聖經裏面說
[00:10:06.520 --> 00:10:09.520]  肥利他自己去到傳福音
[00:10:09.520 --> 00:10:12.520]  沒有見到聖經裏面說
[00:10:12.520 --> 00:10:14.520]  有他的同工或者他的幫手
[00:10:14.520 --> 00:10:18.520]  好像缺乏了一些配搭和支援
[00:10:18.520 --> 00:10:21.520]  我們又看回耶穌基督
[00:10:21.520 --> 00:10:25.520]  在路加福音十章一至三節
[00:10:25.520 --> 00:10:29.520]  當耶穌基督差派使徒出去傳福音的時候
[00:10:29.520 --> 00:10:31.520]  他怎樣去提醒一班使徒
[00:10:31.520 --> 00:10:33.520]  我們讀這段聖經
[00:10:33.520 --> 00:10:45.520]  傳福音真是一件不簡單的事
[00:10:45.520 --> 00:10:48.520]  建立教會並不是一件簡單的事
[00:10:48.520 --> 00:10:50.520]  耶穌都親自去提醒這班使徒
[00:10:50.520 --> 00:10:56.520]  你們出去好像羊羔進入狼群一樣
[00:10:56.520 --> 00:10:59.520]  隨時會被狼吃掉
[00:10:59.520 --> 00:11:04.520]  而且耶穌也提醒那七十個使徒
[00:11:04.520 --> 00:11:06.520]  兩個兩個一起出去
[00:11:06.520 --> 00:11:09.520]  所以我們在當中也學習
[00:11:09.520 --> 00:11:11.520]  在這裏也提醒我們
[00:11:11.520 --> 00:11:13.520]  神喜悅的是弟兄姊妹
[00:11:13.520 --> 00:11:16.520]  互相鼓勵互相配搭
[00:11:16.520 --> 00:11:18.520]  在侍奉裏面在傳福音裏面
[00:11:18.520 --> 00:11:23.520]  我們要積極的去建立屬靈的團隊
[00:11:23.520 --> 00:11:26.520]  也積極的去建立屬靈的夥伴
[00:11:26.520 --> 00:11:29.520]  而且我們要明白我們要敏銳
[00:11:29.520 --> 00:11:32.520]  我們傳福音是一個屬靈的征戰
[00:11:32.520 --> 00:11:36.520]  是要和仇敵去搶奪失喪靈魂
[00:11:36.520 --> 00:11:38.520]  我們要將這些失喪靈魂
[00:11:38.520 --> 00:11:41.520]  由仇敵的角度遷到愛子的角度裏面
[00:11:41.520 --> 00:11:43.520]  所以我們絕對不能夠輕率
[00:11:43.520 --> 00:11:47.520]  我們絕對不能夠單打獨鬥
[00:11:47.520 --> 00:11:51.520]  神喜悅的是我們建立彼此的配搭
[00:11:51.520 --> 00:11:53.520]  我們建立我們的福音團隊
[00:11:53.520 --> 00:11:56.520]  另外一件事就是我們看到
[00:11:56.520 --> 00:11:58.520]  我們要建立的教會
[00:11:58.520 --> 00:12:03.520]  是一間要傳遞的子宮去建立的教會
[00:12:03.520 --> 00:12:05.520]  在我們看到肥利
[00:12:05.520 --> 00:12:07.520]  神給了他很多恩賜
[00:12:07.520 --> 00:12:09.520]  他又是一位執事
[00:12:09.520 --> 00:12:11.520]  他又傳福音又很厲害
[00:12:11.520 --> 00:12:15.520]  他又懂得醫病又懂得趕鬼
[00:12:15.520 --> 00:12:17.520]  但是夠不夠?
[00:12:17.520 --> 00:12:20.520]  單憑他一個的力量是不夠的
[00:12:20.520 --> 00:12:24.520]  所以我們看到我們需要其他使徒和公去
[00:12:24.520 --> 00:12:26.520]  和他一起的配搭
[00:12:26.520 --> 00:12:28.520]  一同的建立教會
[00:12:28.520 --> 00:12:33.520]  正如以弗所書四章十一至十二節裏面所說
[00:12:33.520 --> 00:12:36.520]  他所賜的有使徒有先知
[00:12:36.520 --> 00:12:39.520]  有傳福音的有牧師和教師
[00:12:39.520 --> 00:12:42.520]  為要成全聖徒各盡其職
[00:12:42.520 --> 00:12:45.520]  建立基督的身體
[00:12:45.520 --> 00:12:47.520]  在我們回想我們昔日
[00:12:47.520 --> 00:12:49.520]  一到這些大時大節
[00:12:49.520 --> 00:12:50.520]  我們就想起
[00:12:50.520 --> 00:12:53.520]  我們無論是中秋我們所搞的愛宴
[00:12:53.520 --> 00:12:55.520]  或者到聖誕節
[00:12:55.520 --> 00:12:56.520]  我們搞大型的報道會
[00:12:56.520 --> 00:12:58.520]  福音的聚會
[00:12:58.520 --> 00:13:00.520]  我們都見到我們的弟兄姊妹
[00:13:00.520 --> 00:13:02.520]  是各按其職
[00:13:02.520 --> 00:13:06.520]  我們是按著神給我們各樣不同的恩賜
[00:13:06.520 --> 00:13:08.520]  我們同心合意一齊去建立
[00:13:08.520 --> 00:13:10.520]  一齊去服侍神
[00:13:10.520 --> 00:13:13.520]  我們見到港道有牧師
[00:13:13.520 --> 00:13:15.520]  有牧師港道的恩賜
[00:13:15.520 --> 00:13:17.520]  當中有敬拜的
[00:13:17.520 --> 00:13:18.520]  帶領我們敬拜
[00:13:18.520 --> 00:13:22.520]  有神給他們很懂得搞氣氛的
[00:13:22.520 --> 00:13:24.520]  他在我們當中做司儀
[00:13:24.520 --> 00:13:26.520]  帶領我們玩遊戲
[00:13:26.520 --> 00:13:27.520]  派禮物等等
[00:13:27.520 --> 00:13:29.520]  當中亦有傳福音的
[00:13:29.520 --> 00:13:31.520]  做個人報道的工作
[00:13:31.520 --> 00:13:35.520]  亦有一些喜歡服侍人的
[00:13:35.520 --> 00:13:38.520]  為我們預備很多豐富的食物
[00:13:38.520 --> 00:13:41.520]  我們去招呼身邊周圍的
[00:13:41.520 --> 00:13:43.520]  我們的街坊
[00:13:43.520 --> 00:13:44.520]  我們的朋友
[00:13:44.520 --> 00:13:45.520]  我們的家人
[00:13:45.520 --> 00:13:46.520]  來到教會裏面
[00:13:46.520 --> 00:13:49.520]  讓他們能夠聽到福音
[00:13:49.520 --> 00:13:53.520]  所以我們看到在肥利初期建立的教會
[00:13:53.520 --> 00:13:56.520]  單單的偏重在傳福音裏面
[00:13:56.520 --> 00:13:59.520]  我們見到他們很追求神職異能
[00:13:59.520 --> 00:14:02.520]  亦都見到這些果效
[00:14:02.520 --> 00:14:05.520]  能夠帶領到百姓信主
[00:14:05.520 --> 00:14:09.520]  這個原本是可以的
[00:14:09.520 --> 00:14:13.520]  但其他有時候到了後期
[00:14:13.520 --> 00:14:15.520]  他忽略了一些東西的時候
[00:14:15.520 --> 00:14:17.520]  又或者當時的肥利
[00:14:17.520 --> 00:14:19.520]  根本沒有時間去兼顧
[00:14:19.520 --> 00:14:22.520]  其他的牧養信徒成長的工作
[00:14:22.520 --> 00:14:26.520]  以至於在當時
[00:14:26.520 --> 00:14:29.520]  亦都欣著很多神職異能
[00:14:29.520 --> 00:14:32.520]  見到的成果很明顯
[00:14:32.520 --> 00:14:36.520]  所以他們的焦點
[00:14:36.520 --> 00:14:38.520]  集中在這些事上
[00:14:38.520 --> 00:14:40.520]  讓我們在聖經裏面看到
[00:14:40.520 --> 00:14:42.520]  讓這個行邪術
[00:14:42.520 --> 00:14:46.520]  只追求見到神職奇事的西門
[00:14:46.520 --> 00:14:49.520]  常常在肥利身邊
[00:14:49.520 --> 00:14:52.520]  影響了肥利的牧養工作
[00:14:52.520 --> 00:14:56.520]  所以在薩瑪尼亞城教會初期所發生的情況
[00:14:56.520 --> 00:14:58.520]  和其問題
[00:14:58.520 --> 00:15:01.520]  應該都是比較明顯的
[00:15:01.520 --> 00:15:04.520]  以至於這個消息很快傳了到
[00:15:04.520 --> 00:15:07.520]  耶路撒冷教會使徒當中
[00:15:07.520 --> 00:15:11.520]  於是教會就安排了彼得和約翰
[00:15:11.520 --> 00:15:14.520]  去到薩瑪尼亞城的地方
[00:15:14.520 --> 00:15:17.520]  去幫助和補足肥利
[00:15:17.520 --> 00:15:20.520]  所不足夠的牧養事工
[00:15:20.520 --> 00:15:21.520]  我們這裏又看到
[00:15:21.520 --> 00:15:24.520]  就算當時的彼得和約翰
[00:15:24.520 --> 00:15:26.520]  已經在教會當中成為了一個
[00:15:26.520 --> 00:15:28.520]  差不多是最資深
[00:15:28.520 --> 00:15:30.520]  亦都最重要的使徒
[00:15:30.520 --> 00:15:32.520]  但我們都看到他們
[00:15:32.520 --> 00:15:33.520]  當他們出隊
[00:15:33.520 --> 00:15:35.520]  他們一起出去工作的時候
[00:15:35.520 --> 00:15:37.520]  亦都是兩個兩個
[00:15:37.520 --> 00:15:41.520]  他們兩個一起拍檔地養他出去
[00:15:41.520 --> 00:15:44.520]  第二點我們看到的是
[00:15:44.520 --> 00:15:48.520]  當我們見到很多恩賜
[00:15:48.520 --> 00:15:50.520]  肥利有很多恩賜
[00:15:50.520 --> 00:15:53.520]  初期的薩瑪尼亞教會的信徒
[00:15:53.520 --> 00:15:55.520]  都很追求屬靈恩賜
[00:15:55.520 --> 00:15:56.520]  但我們要學習的是
[00:15:56.520 --> 00:15:58.520]  我們怎樣謙卑馴服
[00:15:58.520 --> 00:16:01.520]  去領受聖靈
[00:16:01.520 --> 00:16:03.520]  我們看看彼得和約翰
[00:16:03.520 --> 00:16:05.520]  去到薩瑪尼亞教會的時候
[00:16:05.520 --> 00:16:07.520]  他們去做些什麼
[00:16:07.520 --> 00:16:11.520]  在第八章十五至十七節
[00:16:11.520 --> 00:16:12.520]  我們一起讀
[00:16:12.520 --> 00:16:14.520]  兩個人到了就為他們禱告
[00:16:14.520 --> 00:16:16.520]  要叫他們受聖靈
[00:16:16.520 --> 00:16:20.520]  因為聖靈還沒有降在他們一個人身上
[00:16:20.520 --> 00:16:23.520]  他們只奉主耶穌的名受了洗
[00:16:23.520 --> 00:16:26.520]  於是使徒按守在他們頭上
[00:16:26.520 --> 00:16:28.520]  他們就受了聖靈
[00:16:28.520 --> 00:16:32.520]  彼得和約翰一去到薩瑪尼亞城的時候
[00:16:32.520 --> 00:16:33.520]  就二話不說
[00:16:33.520 --> 00:16:37.520]  第一件事就是立刻為信徒禱告
[00:16:37.520 --> 00:16:39.520]  要叫他們去接受聖靈
[00:16:39.520 --> 00:16:41.520]  被聖靈充滿
[00:16:41.520 --> 00:16:44.520]  我們見到使徒非常重視
[00:16:44.520 --> 00:16:47.520]  教會裏面一個聖靈建造的生命
[00:16:47.520 --> 00:16:50.520]  和一個聖靈充滿的侍奉
[00:16:50.520 --> 00:16:52.520]  我們同福堂
[00:16:52.520 --> 00:16:54.520]  如果大家回到同福堂
[00:16:54.520 --> 00:16:56.520]  可能超過十年以上
[00:16:56.520 --> 00:16:57.520]  或者以上的弟兄姊妹
[00:16:57.520 --> 00:16:58.520]  就會見證到
[00:16:58.520 --> 00:17:01.520]  其實在十一二年前
[00:17:01.520 --> 00:17:03.520]  之前的同福堂
[00:17:03.520 --> 00:17:07.520]  只是一間大概百多二百人的教會
[00:17:07.520 --> 00:17:10.520]  但是記得在九八九九年的時候
[00:17:10.520 --> 00:17:11.520]  就在這個期間
[00:17:11.520 --> 00:17:15.520]  聖靈很大的工作在我們教會身上
[00:17:15.520 --> 00:17:17.520]  無論當時我們目者是在外地
[00:17:17.520 --> 00:17:20.520]  或者我們的長輩在香港
[00:17:20.520 --> 00:17:22.520]  他們在差不多的時間
[00:17:22.520 --> 00:17:25.520]  都經歷了聖靈很大的充滿
[00:17:25.520 --> 00:17:27.520]  他們讓我們整個教會
[00:17:27.520 --> 00:17:30.520]  經歷了聖靈的更新改變
[00:17:30.520 --> 00:17:32.520]  之後神就開始
[00:17:32.520 --> 00:17:36.520]  將得救的人數一天一天的加添給同福堂
[00:17:36.520 --> 00:17:39.520]  以至於在過往的十多年裏面
[00:17:39.520 --> 00:17:40.520]  直至到今天
[00:17:40.520 --> 00:17:42.520]  我們已經成為了一間
[00:17:42.520 --> 00:17:44.520]  超過五千多人的教會
[00:17:44.520 --> 00:17:46.520]  而且除了銅鑼灣這個地方
[00:17:46.520 --> 00:17:49.520]  我們也有三個不同的分堂
[00:17:49.520 --> 00:17:51.520]  現在我們五千多個弟兄姊妹
[00:17:51.520 --> 00:17:54.520]  每個週末就同心合意的
[00:17:54.520 --> 00:17:56.520]  在這幾個分堂裏面
[00:17:56.520 --> 00:18:00.520]  我們一起敬拜讚美神
[00:18:00.520 --> 00:18:02.520]  所以我們教會
[00:18:02.520 --> 00:18:04.520]  直至今天我們都很著重
[00:18:04.520 --> 00:18:06.520]  聖靈建造的生命
[00:18:06.520 --> 00:18:09.520]  和聖靈充滿的侍奉
[00:18:09.520 --> 00:18:11.520]  我們有很多的教會學校
[00:18:11.520 --> 00:18:12.520]  或者一些課程
[00:18:12.520 --> 00:18:14.520]  譬如我們
[00:18:14.520 --> 00:18:16.520]  大家可能都有參與過的
[00:18:16.520 --> 00:18:18.520]  包括有啟發課程
[00:18:18.520 --> 00:18:20.520]  我們的確據班
[00:18:20.520 --> 00:18:22.520]  培基課程
[00:18:22.520 --> 00:18:24.520]  又或者教會學校裏面的
[00:18:24.520 --> 00:18:26.520]  停不了的約會
[00:18:26.520 --> 00:18:29.520]  也有各目區的預見神營會
[00:18:29.520 --> 00:18:31.520]  在當中我們都很著重
[00:18:31.520 --> 00:18:34.520]  聖經怎樣教導我們去認識聖靈
