
[00:00:00.000 --> 00:00:06.800]  哈佛大學做了一個長達75年的研究
[00:03:19.360 --> 00:03:23.360]  就是正正在我接下來講這段經文的之前
[00:03:23.360 --> 00:03:26.360]  我們看看這段經文究竟是講些什麼
[00:03:26.360 --> 00:03:28.360]  好,麻煩大家出經文
[00:03:28.360 --> 00:03:30.860]  我想請姐妹為我們讀單節
[00:03:30.860 --> 00:03:32.360]  弟兄為我們讀雙節
[00:03:32.360 --> 00:03:35.360]  我們一起去看看這段經文
[00:03:35.360 --> 00:03:36.860]  究竟背景是什麼?
[00:03:36.860 --> 00:03:38.360]  究竟是講些什麼?
[00:03:38.360 --> 00:03:40.360]  好,請姐妹先
[00:03:43.360 --> 00:03:46.360]  「我和媽媽就像二人上天一樣
[00:03:46.360 --> 00:03:48.360]  向了耶穌求求
[00:03:48.360 --> 00:03:50.360]  求求祢的一件事
[00:03:50.360 --> 00:04:07.360]  耶穌回答:你們不知道所求的是什麼?
[00:04:07.360 --> 00:04:10.360]  我將要喝的杯,你們能喝嗎?
[00:04:10.360 --> 00:04:14.360]  他們對他說:我們能
[00:04:14.360 --> 00:04:30.360]  其餘十個門徒聽見就對抵
[00:04:30.360 --> 00:04:44.360]  他們就很生氣
[00:04:44.360 --> 00:04:47.360]  但是在你們中間不可這樣
[00:04:47.360 --> 00:04:50.360]  你們中間誰願為大
[00:04:50.360 --> 00:04:56.360]  就要作你們的用人
[00:04:56.360 --> 00:05:00.360]  正如人子來,不是要受人的服侍
[00:05:00.360 --> 00:05:02.360]  乃是要服侍人
[00:05:02.360 --> 00:05:06.360]  並且要寫明作多人的屬格」
[00:05:06.360 --> 00:05:09.360]  我想這段經文可能很多大英姐妹你都很熟
[00:05:09.360 --> 00:05:13.360]  其實教我們怎樣做一個為大為首的門徒
[00:05:13.360 --> 00:05:17.360]  當我們去學習怎樣成為一個為大為首的門徒之先
[00:05:17.360 --> 00:05:19.360]  我很想藉著這段經文
[00:05:19.360 --> 00:05:22.360]  提醒一下我們作為主的門徒
[00:05:22.360 --> 00:05:25.360]  有一些很基本的事實
[00:05:25.360 --> 00:05:27.360]  可能有些事我們忘記了
[00:05:27.360 --> 00:05:29.360]  我很想藉著這段經文提醒大家
[00:05:29.360 --> 00:05:32.360]  第一樣我很想提醒大家的是
[00:05:32.360 --> 00:05:34.360]  原來我們追求個人慾念的時候
[00:05:34.360 --> 00:05:36.360]  我們是要付出代價的
[00:05:36.360 --> 00:05:37.360]  為什麼這樣說呢?
[00:05:37.360 --> 00:05:41.360]  我們看20至23節那幾節的經文
[00:05:41.360 --> 00:05:43.360]  那時,一開始那時
[00:05:43.360 --> 00:05:44.360]  那時即是什麼時候?
[00:05:44.360 --> 00:05:45.360]  剛才我說過
[00:05:45.360 --> 00:05:48.360]  就是耶穌第三次說我要死了
[00:05:48.360 --> 00:05:50.360]  我會復活
[00:05:50.360 --> 00:05:51.360]  就是那個時間
[00:05:51.360 --> 00:05:55.360]  跟著西比太兒子的母親
[00:05:55.360 --> 00:05:59.360]  西比太兒子的兒子是誰?
[00:05:59.360 --> 00:06:01.360]  雅各和約翰
[00:06:01.360 --> 00:06:03.360]  雅各和約翰的媽媽
[00:06:03.360 --> 00:06:05.360]  走到耶穌面前
[00:06:05.360 --> 00:06:06.360]  去求耶穌
[00:06:06.360 --> 00:06:09.360]  去跪下求耶穌
[00:06:09.360 --> 00:06:10.360]  這個女士
[00:06:10.360 --> 00:06:13.360]  當我們看在馬太福音27章
[00:06:13.360 --> 00:06:15.360]  和馬可福音15章的時候
[00:06:15.360 --> 00:06:19.360]  我們知道原來這個媽媽的名字叫薩諾米
[00:06:19.360 --> 00:06:21.360]  對於今時今日的我們來說
[00:06:21.360 --> 00:06:22.360]  我們當然很明白
[00:06:22.360 --> 00:06:25.360]  耶穌說的受死和復活是什麼意思
[00:06:25.360 --> 00:06:26.360]  耶穌受死
[00:06:26.360 --> 00:06:29.360]  就是祂為我們釘身在十字架上面
[00:06:29.360 --> 00:06:31.360]  流出祂的寶血
[00:06:31.360 --> 00:06:34.360]  以致我們可以被潔淨
[00:06:34.360 --> 00:06:36.360]  我們可以被救贖
[00:06:36.360 --> 00:06:37.360]  而復活就是
[00:06:37.360 --> 00:06:39.360]  耶穌賜給我們一個新的生命
[00:06:39.360 --> 00:06:40.360]  我們很明白
[00:06:40.360 --> 00:06:42.360]  但是當時對門徒來說
[00:06:42.360 --> 00:06:44.360]  他們不明白
[00:06:44.360 --> 00:06:47.360]  他們以為耶穌說的那個國
[00:06:47.360 --> 00:06:49.360]  耶穌的國是什麼
[00:06:49.360 --> 00:06:50.360]  是地上的物質
[00:06:50.360 --> 00:06:53.360]  是地上的一個實際的國家
[00:06:53.360 --> 00:06:56.360]  他們以為耶穌要解放以色列
[00:06:56.360 --> 00:06:58.360]  以色列再一次復國
[00:06:58.360 --> 00:07:00.360]  成為一個強大的國家
[00:07:00.360 --> 00:07:01.360]  他們是這樣想
[00:07:01.360 --> 00:07:04.360]  所以其實當他們這樣想的時候
[00:07:04.360 --> 00:07:06.360]  其實門徒想
[00:07:06.360 --> 00:07:09.360]  當耶穌第二天要掌管這個國家的時候
[00:07:09.360 --> 00:07:12.360]  這一刻我們是不是應該要好好把握
[00:07:12.360 --> 00:07:14.360]  我們預備要拿定那個權
[00:07:14.360 --> 00:07:16.360]  第二天在耶穌的政府裡面
[00:07:16.360 --> 00:07:18.360]  我們要做一個高位
[00:07:18.360 --> 00:07:22.360]  雅各和約翰很明顯就是這樣想
[00:07:22.360 --> 00:07:25.360]  所以他媽媽就來為他求這件事
[00:07:25.360 --> 00:07:28.360]  他們很想做耶穌的左右手
[00:07:28.360 --> 00:07:31.360]  以致第二天在這個政府裡面
[00:07:31.360 --> 00:07:33.360]  他們可以做高官
[00:07:33.360 --> 00:07:34.360]  可以做一個掌管
[00:07:34.360 --> 00:07:37.360]  可能很多事情的一個高官
[00:07:37.360 --> 00:07:40.360]  究竟雅各和約翰
[00:07:40.360 --> 00:07:42.360]  他們有這個欲念
[00:07:42.360 --> 00:07:44.360]  這個有權力對權力的欲念
[00:07:44.360 --> 00:07:46.360]  以致他們叫他媽媽
[00:07:46.360 --> 00:07:48.360]  媽媽媽媽你去幫我求耶穌
[00:07:48.360 --> 00:07:51.360]  還是他們兩個自己有這個欲念
[00:07:51.360 --> 00:07:59.360]  所以他媽媽自己很想他兒子有這個權力
[00:07:59.360 --> 00:08:01.360]  所以來求耶穌呢
[00:08:01.360 --> 00:08:03.360]  雖然經文沒有交代
[00:08:03.360 --> 00:08:05.360]  但是我想就算
[00:08:05.360 --> 00:08:07.360]  就算真是撒糯米
[00:08:07.360 --> 00:08:09.360]  這個媽媽自己來找耶穌
[00:08:09.360 --> 00:08:12.360]  為她兩個兒子去求一個高官的位置
[00:08:12.360 --> 00:08:14.360]  其實都沒有很後悔
[00:08:14.360 --> 00:08:16.360]  因為很多的父母
[00:08:16.360 --> 00:08:18.360]  他們都很想他們的兒女
[00:08:18.360 --> 00:08:20.360]  好的
[00:08:20.360 --> 00:08:21.360]  作為父母
[00:08:21.360 --> 00:08:23.360]  你不要說跪在這裡求耶穌
[00:08:23.360 --> 00:08:25.360]  如果真是為子女求一些好東西
[00:08:25.360 --> 00:08:27.360]  你叫他做什麼他都願意
[00:08:27.360 --> 00:08:32.360]  但是如果雅各和約翰的媽媽撒糯米
[00:08:32.360 --> 00:08:36.360]  知道原來他自己在求什麼的時候
[00:08:36.360 --> 00:08:38.360]  他可能未必會這樣說
[00:08:38.360 --> 00:08:39.360]  因為耶穌說
[00:08:39.360 --> 00:08:42.360]  你們不知道你們所求的是什麼
[00:08:42.360 --> 00:08:45.360]  我將要喝的杯你們能喝嗎
[00:08:45.360 --> 00:08:48.360]  耶穌所指的那個杯是一個苦杯
[00:08:48.360 --> 00:08:50.360]  耶穌將要受苦
[00:08:50.360 --> 00:08:52.360]  將要被釘在十字架上面
[00:08:52.360 --> 00:08:55.360]  他將要擺上他自己的生命
[00:08:55.360 --> 00:08:58.360]  如果撒糯米作為一個媽媽
[00:08:58.360 --> 00:09:00.360]  知道原來自己為兩個兒子所求的
[00:09:00.360 --> 00:09:02.360]  原來是要付代價的
[00:09:02.360 --> 00:09:05.360]  原來是要他兩個兒子連命都沒有的時候
[00:09:05.360 --> 00:09:07.360]  我想作為一個媽媽
[00:09:07.360 --> 00:09:09.360]  他不會這樣去求耶穌
[00:09:09.360 --> 00:09:12.360]  又或者雅各和約翰
[00:09:12.360 --> 00:09:14.360]  知道原來自己很想求
[00:09:14.360 --> 00:09:16.360]  這個左右手的權力的時候
[00:09:16.360 --> 00:09:18.360]  原來我要付這個代價
[00:09:18.360 --> 00:09:20.360]  原來我連命都沒有的時候
[00:09:20.360 --> 00:09:22.360]  他們就不會這麼口輕輕
[00:09:22.360 --> 00:09:24.360]  好像第二十二節那裡說
[00:09:24.360 --> 00:09:26.360]  我們能 我們可以
[00:09:26.360 --> 00:09:28.360]  他們就不會這麼口輕輕
[00:09:28.360 --> 00:09:30.360]  其實今時今日
[00:09:30.360 --> 00:09:32.360]  我們也都好像他們這樣
[00:09:32.360 --> 00:09:34.360]  有時候我們追求自己一些慾念
[00:09:34.360 --> 00:09:35.360]  一些慾望的時候
[00:09:35.360 --> 00:09:38.360]  其實那些慾望可能是你的權力
[00:09:38.360 --> 00:09:40.360]  可能是財富
[00:09:40.360 --> 00:09:42.360]  可能是一些成就
[00:09:42.360 --> 00:09:44.360]  有時候我們都不明白
[00:09:44.360 --> 00:09:46.360]  究竟我們追求這個慾念
[00:09:46.360 --> 00:09:48.360]  背後是在說什麼
[00:09:48.360 --> 00:09:51.360]  我們要付什麼代價
[00:09:51.360 --> 00:09:53.360]  其實我不是說慾念不好
[00:09:53.360 --> 00:09:55.360]  其實因為好的慾念
[00:09:55.360 --> 00:09:57.360]  是其實幫助我們向前的
[00:09:57.360 --> 00:09:59.360]  幫助我們去追求一些東西
[00:09:59.360 --> 00:10:01.360]  本來是一件好事
[00:10:01.360 --> 00:10:03.360]  但是如果好像撒糯米
[00:10:03.360 --> 00:10:05.360]  好像瓦國和約翰那樣
[00:10:05.360 --> 00:10:07.360]  他沒有搞清楚他自己的慾念
[00:10:07.360 --> 00:10:10.360]  原來背後要付什麼代價的話
[00:10:10.360 --> 00:10:12.360]  那就要留意了
[00:10:12.360 --> 00:10:15.360]  我想好像今時今日我們這樣
[00:10:15.360 --> 00:10:17.360]  可能我們很多人都很想
[00:10:17.360 --> 00:10:19.360]  有一個屬於自己的安樂窩
[00:10:19.360 --> 00:10:20.360]  我們很想
[00:10:20.360 --> 00:10:21.360]  我們要努力賺錢
[00:10:21.360 --> 00:10:22.360]  我們要供樓
[00:10:22.360 --> 00:10:24.360]  我們要找一個很舒服的地方
[00:10:24.360 --> 00:10:27.360]  但是可能原來你的安樂窩
[00:10:27.360 --> 00:10:30.360]  最終都是被你的工人姐姐去享用
[00:10:30.360 --> 00:10:32.360]  可能你很多時間
[00:10:32.360 --> 00:10:33.360]  因為你要賺錢
[00:10:33.360 --> 00:10:35.360]  你未必很多時間在家
[00:10:35.360 --> 00:10:37.360]  又或者你很想說
[00:10:37.360 --> 00:10:38.360]  我賺多點錢
[00:10:38.360 --> 00:10:40.360]  讓我一家人過得舒舒服服
[00:10:40.360 --> 00:10:41.360]  開開心心
[00:10:41.360 --> 00:10:43.360]  那就好了
[00:10:43.360 --> 00:10:45.360]  但是可能因為你賺錢
[00:10:45.360 --> 00:10:46.360]  可能你很少時間
[00:10:46.360 --> 00:10:48.360]  跟你家人去相處
[00:10:48.360 --> 00:10:51.360]  又或者可能有些爸爸媽媽
[00:10:51.360 --> 00:10:54.360]  我很想有自己的下一代
[00:10:54.360 --> 00:10:55.360]  我很想見到我下一代
[00:10:55.360 --> 00:10:58.360]  很健康很開心的成長
[00:10:58.360 --> 00:11:00.360]  那就好了
[00:11:00.360 --> 00:11:03.360]  但是有時候我們都好像撒糯米一樣
[00:11:03.360 --> 00:11:04.360]  為了自己的兒女
[00:11:04.360 --> 00:11:07.360]  可能去求一些所謂好的東西
[00:11:07.360 --> 00:11:09.360]  但是這些好的東西
[00:11:09.360 --> 00:11:13.360]  是不是真的對自己的兒女是最好的呢
[00:11:13.360 --> 00:11:15.360]  不知道大家最近有沒有留意
[00:11:15.360 --> 00:11:17.360]  由去年九月份開始
[00:11:17.360 --> 00:11:19.360]  一個新的學年開始
[00:11:19.360 --> 00:11:25.360]  直到現在已經有16宗學生自殺
[00:11:25.360 --> 00:11:28.360]  最年輕的只有11歲
[00:11:28.360 --> 00:11:30.360]  而踏入了2017年
[00:11:30.360 --> 00:11:32.360]  其實只是兩個多月
[00:11:32.360 --> 00:11:34.360]  今天是3月12號
[00:11:34.360 --> 00:11:36.360]  只是兩個多月
[00:11:36.360 --> 00:11:38.360]  已經有8個學生
[00:11:38.360 --> 00:11:40.360]  今年已經有8個學生輕生
[00:11:40.360 --> 00:11:44.360]  而最近在網上我見到一條片
[00:11:44.360 --> 00:11:45.360]  不知道大家有沒有看過這條片
[00:11:45.360 --> 00:11:48.360]  叫我的生涯規劃
[00:11:48.360 --> 00:11:50.360]  一條很可怕的片
[00:11:50.360 --> 00:11:52.360]  這條片反映了
[00:11:52.360 --> 00:11:56.360]  現在的學生原來受著很大的壓力
[00:11:56.360 --> 00:11:58.360]  他們的壓力很嚴重
[00:11:58.360 --> 00:12:00.360]  在片裏面說到有一個小學生
[00:12:00.360 --> 00:12:03.360]  他企圖去跳樓自殺
[00:12:03.360 --> 00:12:05.360]  他有些同學就救了他
[00:12:05.360 --> 00:12:07.360]  同學就笑他
[00:12:07.360 --> 00:12:08.360]  你這麼蠢的
[00:12:08.360 --> 00:12:09.360]  你要自殺了
[00:12:09.360 --> 00:12:12.360]  接著有一個同學就獻計給他
[00:12:12.360 --> 00:12:16.360]  你好像他
[00:12:16.360 --> 00:12:18.360]  我就慢性自殺
[00:12:18.360 --> 00:12:21.360]  我慢性謀殺我的爸爸媽媽
[00:12:21.360 --> 00:12:24.360]  我再說一次
[00:12:24.360 --> 00:12:26.360]  那個學生說他慢慢地
[00:12:26.360 --> 00:12:29.360]  在謀殺他爸爸媽媽
[00:12:29.360 --> 00:12:31.360]  因為如果他爸爸媽媽不死
[00:12:31.360 --> 00:12:33.360]  他就沒有好日子過
[00:12:33.360 --> 00:12:35.360]  是不是很可怕
[00:12:35.360 --> 00:12:38.360]  雖然這條片是一個創作的短片
[00:12:38.360 --> 00:12:40.360]  但是當看這條片的時候
[00:12:40.360 --> 00:12:42.360]  真的有一個補習老師回應
[00:12:42.360 --> 00:12:44.360]  原來他真的有一個小二的學生
[00:12:44.360 --> 00:12:45.360]  曾經說過
[00:12:45.360 --> 00:12:47.360]  如果他爸爸媽媽不死
[00:12:47.360 --> 00:12:50.360]  他就沒有好教訓
[00:12:50.360 --> 00:12:52.360]  雖然我不是說所有的自殺個案
[00:12:52.360 --> 00:12:55.360]  都好像片中所說
[00:12:55.360 --> 00:12:57.360]  因為學生所受的壓力
[00:12:57.360 --> 00:12:59.360]  功課的壓力
[00:12:59.360 --> 00:13:01.360]  我不是這麼簡單地說這件事
[00:13:01.360 --> 00:13:03.360]  我也不是這麼簡單地歸咎
[00:13:03.360 --> 00:13:05.360]  究竟現在這些自殺的問題
[00:13:05.360 --> 00:13:07.360]  是誰的問題
[00:13:07.360 --> 00:13:08.360]  是教育的問題
[00:13:08.360 --> 00:13:10.360]  是老師的問題
[00:13:10.360 --> 00:13:12.360]  我不是想簡單地歸咎
[00:13:12.360 --> 00:13:13.360]  是誰的責任
[00:13:13.360 --> 00:13:15.360]  而是我想說
[00:13:15.360 --> 00:13:17.360]  現在這個情況
[00:13:17.360 --> 00:13:20.360]  其實在香港響起了一個很大的警號
[00:13:20.360 --> 00:13:22.360]  其實去年也是這樣
[00:13:22.360 --> 00:13:24.360]  今年學年也是這樣
[00:13:24.360 --> 00:13:25.360]  甚至不止香港
[00:13:25.360 --> 00:13:28.360]  是全世界響起了一個很大的警號
[00:13:28.360 --> 00:13:30.360]  有時候當我們認為對學生好的
[00:13:30.360 --> 00:13:32.360]  對兒童好的
[00:13:32.360 --> 00:13:33.360]  但是這些東西
[00:13:33.360 --> 00:13:35.360]  是不是真的對他們這麼好呢
[00:13:35.360 --> 00:13:38.360]  有時候我們有沒有想過
[00:13:38.360 --> 00:13:43.360]  背後說的是要付出什麼代價呢
[00:13:43.360 --> 00:13:45.360]  第二我想提醒大家
[00:13:45.360 --> 00:13:47.360]  我們忘記了的一些事實
[00:13:47.360 --> 00:13:49.360]  就是爭權奪利
[00:13:49.360 --> 00:13:52.360]  原來會破壞關係的
[00:13:52.360 --> 00:13:55.360]  剛才看到第24節裡面說到
[00:13:55.360 --> 00:13:57.360]  其餘的十個門徒聽見
[00:13:57.360 --> 00:14:02.360]  就對約翰、雅各兩個人生氣
[00:14:02.360 --> 00:14:04.360]  生氣或者怒怒
[00:14:04.360 --> 00:14:07.360]  在聖經裡面出現了七次
[00:14:07.360 --> 00:14:11.360]  有兩次就在剛才我們所看的經文那裡
[00:14:11.360 --> 00:14:14.360]  因為有一次在馬太福音出現
[00:14:14.360 --> 00:14:16.360]  有一次在馬赫福音出現
[00:14:16.360 --> 00:14:19.360]  而其餘的五次就是這些經文
[00:14:19.360 --> 00:14:21.360]  這些經文其中
[00:14:21.360 --> 00:14:22.360]  譬如在馬赫福音來說
[00:14:22.360 --> 00:14:25.360]  就是當時門徒
[00:14:25.360 --> 00:14:27.360]  耶穌很生氣門徒
[00:14:27.360 --> 00:14:30.360]  因為有人帶小朋友來見耶穌
[00:14:30.360 --> 00:14:32.360]  但是門徒阻止
[00:14:32.360 --> 00:14:34.360]  耶穌就生氣那些門徒
[00:14:34.360 --> 00:14:37.360]  第二次就是祭司長和文士
[00:14:37.360 --> 00:14:39.360]  看到耶穌在行歧視
[00:14:39.360 --> 00:14:41.360]  他們就生氣耶穌
[00:14:41.360 --> 00:14:44.360]  第三次會堂主管
[00:14:44.360 --> 00:14:48.360]  因為看到耶穌在安息日裡面致病
[00:14:48.360 --> 00:14:50.360]  他們就生氣耶穌
[00:14:50.360 --> 00:14:53.360]  而第四次和第五次
[00:14:53.360 --> 00:14:56.360]  就是當有一個女人
[00:14:56.360 --> 00:14:58.360]  拿著一個很珍貴的香膏
[00:14:58.360 --> 00:15:01.360]  來為耶穌敲她的頭的時候
[00:15:01.360 --> 00:15:03.360]  當時那些門徒很不高興
[00:15:03.360 --> 00:15:05.360]  他就生氣這個女人
[00:15:05.360 --> 00:15:09.360]  聖經裡面不高興和生氣是同一個字
[00:15:09.360 --> 00:15:12.360]  但是在這七次裡面
[00:15:12.360 --> 00:15:17.360]  有兩次就是發生在剛才我說的事件裡面
[00:15:17.360 --> 00:15:21.360]  當雅各和約翰提出要做耶穌的左右手的時候
[00:15:21.360 --> 00:15:24.360]  門徒就生氣了
[00:15:24.360 --> 00:15:29.360]  唯獨這件事是在門徒之間當中發生的生氣事件
[00:15:29.360 --> 00:15:32.360]  本來門徒可能在三年之前
[00:15:32.360 --> 00:15:34.360]  大家三年多一起去服侍
[00:15:34.360 --> 00:15:35.360]  大家可能都很團結
[00:15:35.360 --> 00:15:37.360]  可能都很合一下
[00:15:37.360 --> 00:15:41.360]  但是當雅各和約翰媽媽一出口
[00:15:41.360 --> 00:15:43.360]  一跪下求耶穌的時候
[00:15:43.360 --> 00:15:46.360]  他們的關係面臨一個瓦解
[00:15:46.360 --> 00:15:49.360]  面臨一個破壞
[00:15:49.360 --> 00:15:50.360]  他們彼此攻擊
[00:15:50.360 --> 00:15:52.360]  他們沒辦法相信
[00:15:52.360 --> 00:15:54.360]  為什麼雅各和約翰
[00:15:54.360 --> 00:15:55.360]  你這麼無恥
[00:15:55.360 --> 00:15:57.360]  你叫你媽媽來求耶穌
[00:15:57.360 --> 00:15:59.360]  求這些事
[00:15:59.360 --> 00:16:01.360]  其實很明顯
[00:16:01.360 --> 00:16:03.360]  那十個門徒
[00:16:03.360 --> 00:16:05.360]  他們都有想過
[00:16:05.360 --> 00:16:08.360]  將來他們都很想拿到權力
[00:16:08.360 --> 00:16:10.360]  如果不是這樣想
[00:16:10.360 --> 00:16:11.360]  為什麼會這麼生氣
[00:16:11.360 --> 00:16:12.360]  如果他們真的明白
[00:16:12.360 --> 00:16:15.360]  耶穌說了三次
[00:16:15.360 --> 00:16:18.360]  我會死 會受難
[00:16:18.360 --> 00:16:20.360]  如果他們真的聽得清楚
[00:16:20.360 --> 00:16:24.360]  耶穌說的不是一個物質世界的權力的時候
[00:16:24.360 --> 00:16:26.360]  他們就不會生氣
[00:16:26.360 --> 00:16:28.360]  但是他們很明顯那一刻
[00:16:28.360 --> 00:16:30.360]  他們都在想一個物質世界
[00:16:30.360 --> 00:16:31.360]  他們在想
[00:16:31.360 --> 00:16:33.360]  我都要拿到權力
[00:16:33.360 --> 00:16:35.360]  所以他們很生氣
[00:16:35.360 --> 00:16:38.360]  原來當我們爭權奪利的時候
[00:16:38.360 --> 00:16:41.360]  會破壞大家的關係
[00:16:41.360 --> 00:16:43.360]  耶穌很明顯看到
[00:16:43.360 --> 00:16:45.360]  那個氣氛很不妥
[00:16:45.360 --> 00:16:46.360]  所以耶穌很緊張
[00:16:46.360 --> 00:16:48.360]  馬上叫他們過來
[00:16:48.360 --> 00:16:50.360]  耶穌叫他們過來
[00:16:50.360 --> 00:16:51.360]  聽耶穌的教訓
[00:16:51.360 --> 00:16:52.360]  因為耶穌知道
[00:16:52.360 --> 00:16:56.360]  爭權奪利是在破壞關係的
[00:16:56.360 --> 00:16:59.360]  其實耶穌很重視關係
[00:16:59.360 --> 00:17:01.360]  大家應該都知道
[00:17:01.360 --> 00:17:02.360]  所以如果不是
[00:17:02.360 --> 00:17:05.360]  耶穌就不會在林頂十字架之前
[00:17:05.360 --> 00:17:08.360]  祂在阿西瑪利園的時候
[00:17:08.360 --> 00:17:11.360]  祂很語重心長地說了一句話
[00:17:11.360 --> 00:17:13.360]  應該是最後晚餐的時候
[00:17:13.360 --> 00:17:15.360]  祂語重心長地說了這句話
[00:17:15.360 --> 00:17:18.360]  祂要賜給門徒一個新的命令
[00:17:18.360 --> 00:17:20.360]  這個命令是什麼
[00:17:20.360 --> 00:17:21.360]  彼此相愛
[00:17:21.360 --> 00:17:24.360]  所以耶穌是很重視關係
[00:17:24.360 --> 00:17:27.360]  很重視我們彼此相愛
[00:17:27.360 --> 00:17:28.360]  剛才一開始的時候
[00:17:28.360 --> 00:17:31.360]  我提到哈佛大學的研究
[00:17:31.360 --> 00:17:34.360]  什麼東西令人笑口常開
[00:17:34.360 --> 00:17:37.360]  什麼東西令人身體健康
[00:17:37.360 --> 00:17:40.360]  他研究所得的結果
