
[00:00:00.000 --> 00:00:01.200]  我們今天很高興
[00:02:36.500 --> 00:02:38.000]  就是呂鎮忠牧師
[00:02:38.000 --> 00:02:39.300]  呂鎮忠牧師很厲害
[00:02:39.300 --> 00:02:40.600]  他一個人的力量
[00:02:40.600 --> 00:02:42.960]  可以將整本《聖經》新約舊約
[00:02:42.960 --> 00:02:47.000]  從原文翻譯成為中文
[00:02:47.000 --> 00:02:49.060]  今天我們很少用這本《聖經》
[00:02:49.060 --> 00:02:53.000]  就因為他直接用原文翻譯過來
[00:02:53.000 --> 00:02:56.140]  讀得不是很暢順而已
[00:02:56.140 --> 00:02:58.960]  但是就忠於原著
[00:02:58.960 --> 00:03:02.040]  變成了如果大家是讀神學的話
[00:03:02.040 --> 00:03:03.760]  研究《聖經》
[00:03:03.760 --> 00:03:08.040]  很多時候都要參考一下呂鎮忠牧師的譯本
[00:03:08.040 --> 00:03:10.380]  他在《使徒函傳》十六章三十一至
[00:03:10.380 --> 00:03:13.380]  他的譯法就是信主耶穌
[00:03:13.380 --> 00:03:17.180]  就可以得救你和你一家
[00:03:17.180 --> 00:03:19.280]  命令就是這樣
[00:03:19.280 --> 00:03:24.860]  信主耶穌就可以得救你和你一家
[00:03:24.860 --> 00:03:27.660]  意思就是你和你一家信主耶穌
[00:03:27.660 --> 00:03:29.560]  就可以得救
[00:03:29.560 --> 00:03:32.240]  大家都很清楚這個道理了
[00:03:32.240 --> 00:03:36.720]  但是我們怎樣才能夠將福音帶給我們家庭呢?
[00:03:36.720 --> 00:03:37.540]  很多人都說
[00:03:37.540 --> 00:03:40.520]  很多時候我信了主,但我家人還沒有信
[00:03:40.520 --> 00:03:41.940]  我怎樣辦呢?
[00:03:41.940 --> 00:03:44.500]  很多時候我們就說
[00:03:44.500 --> 00:03:47.000]  幫你祈禱,當然是很重要的
[00:03:47.000 --> 00:03:49.720]  好的見證,這亦是很重要的
[00:03:49.720 --> 00:03:51.300]  但是見證有一個問題
[00:03:51.300 --> 00:03:53.600]  就是大家價值觀不同
[00:03:53.600 --> 00:03:55.500]  你是基督徒
[00:03:55.500 --> 00:03:58.900]  你的人生觀、價值觀和他們想的很不同
[00:03:58.900 --> 00:04:00.660]  你覺得是一個好見證
[00:04:00.660 --> 00:04:02.820]  不代表他覺得你是一個好見證
[00:04:02.820 --> 00:04:04.620]  他覺得你自己笨
[00:04:04.620 --> 00:04:07.560]  基督徒也不用盡方法去賺錢
[00:04:07.560 --> 00:04:09.300]  基督徒又怎樣怎樣
[00:04:09.300 --> 00:04:11.740]  你認為一個好見證
[00:04:11.740 --> 00:04:14.380]  但是當他價值觀不同的時候
[00:04:14.380 --> 00:04:16.020]  他就未必一定覺得你是好見證
[00:04:16.020 --> 00:04:17.140]  所以很多時候
[00:04:17.140 --> 00:04:18.860]  不只是單單見證
[00:04:18.860 --> 00:04:22.640]  個人見證是最重要的
[00:04:22.640 --> 00:04:26.640]  很多時候我們真的要讓他看到我們生命的改變
[00:04:26.640 --> 00:04:28.420]  信主和信后的改變
[00:04:28.420 --> 00:04:29.780]  還有不要忘記一件事
[00:04:29.780 --> 00:04:31.380]  就是今天我們講的題目
[00:04:31.380 --> 00:04:32.700]  就是侍奉神
[00:04:32.700 --> 00:04:34.940]  我們不要忘記繼續去侍奉
[00:04:34.940 --> 00:04:36.960]  很多時候我們信了耶穌之後
[00:04:36.960 --> 00:04:40.440]  我們擔心我們放了太多時間在教會
[00:04:40.440 --> 00:04:41.420]  家人不喜歡
[00:04:41.420 --> 00:04:42.940]  會有反效果
[00:04:42.940 --> 00:04:44.120]  又怎樣怎樣
[00:04:44.120 --> 00:04:45.020]  其實不會的
[00:04:45.020 --> 00:04:46.220]  神是會保守你的
[00:04:46.220 --> 00:04:47.920]  神是說你信了主
[00:04:47.920 --> 00:04:49.260]  你就要侍奉我
[00:04:49.260 --> 00:04:51.060]  如果你是侍奉我的話
[00:04:51.060 --> 00:04:53.260]  你就會有一個見證
[00:04:53.260 --> 00:04:54.500]  讓人看到
[00:04:54.500 --> 00:04:57.500]  我是真的把主放在第一位
[00:04:57.500 --> 00:04:59.420]  以前我們星期日
[00:04:59.420 --> 00:05:01.940]  很多人約我們去街上喝茶
[00:05:01.940 --> 00:05:04.220]  以前我們英國
[00:05:04.220 --> 00:05:05.780]  沒有地方可以喝茶
[00:05:05.780 --> 00:05:07.140]  吃點心那些喝茶
[00:05:07.140 --> 00:05:10.340]  很多時候是星期日才有喝茶的
[00:05:10.340 --> 00:05:11.780]  平時酒樓都沒有的
[00:05:11.780 --> 00:05:13.980]  如果星期日都顧著回教會
[00:05:13.980 --> 00:05:14.840]  不去喝茶
[00:05:14.840 --> 00:05:15.940]  就沒有茶喝了
[00:05:15.940 --> 00:05:17.740]  中國人最重要是喝茶的
[00:05:17.740 --> 00:05:19.680]  吃個麵包喝杯茶
[00:05:19.680 --> 00:05:21.180]  所以很多時候
[00:05:21.180 --> 00:05:22.500]  人家說今天不回教會了
[00:05:22.500 --> 00:05:23.700]  我去喝茶
[00:05:23.700 --> 00:05:25.500]  下個星期又請你了
[00:05:25.500 --> 00:05:26.460]  久而久之
[00:05:26.460 --> 00:05:29.060]  根本就是大部分時間都沒有回教會
[00:05:29.060 --> 00:05:29.620]  是不是?
[00:05:29.620 --> 00:05:31.100]  但是神說不是的
[00:05:31.100 --> 00:05:32.820]  你一定要有自己的原則
[00:05:32.820 --> 00:05:33.420]  你告訴別人
[00:05:33.420 --> 00:05:34.940]  我是要侍奉神的
[00:05:34.940 --> 00:05:37.340]  我這個信仰對我來說是很重要的
[00:05:37.340 --> 00:05:39.180]  雖然他們是不明白
[00:05:39.180 --> 00:05:42.700]  但是你看到你身上的改變
[00:05:42.700 --> 00:05:44.020]  他們慢慢就會明白
[00:05:44.020 --> 00:05:45.580]  為什麼你把神放在第一位
[00:05:45.580 --> 00:05:47.620]  為什麼你要放這麼多時間在教會
[00:05:47.620 --> 00:05:49.220]  有什麼原因
[00:05:49.220 --> 00:05:50.700]  所以侍奉這件事情
[00:05:50.700 --> 00:05:52.740]  其實就是很重要
[00:05:52.740 --> 00:05:55.820]  今天我們回到《約書亞記》
[00:05:55.820 --> 00:05:59.420]  我們上一集《約書亞記》看到第24章
[00:05:59.420 --> 00:06:02.540]  也是我講《約書亞記》的第九章
[00:06:02.540 --> 00:06:03.820]  最後一章
[00:06:03.820 --> 00:06:08.060]  先前我其實也講了八堂《約書亞記》
[00:06:08.060 --> 00:06:09.020]  大家都知道
[00:06:09.020 --> 00:06:12.660]  我一直帶大家跟《約書亞記》一起
[00:06:12.660 --> 00:06:14.340]  過約旦河
[00:06:14.340 --> 00:06:16.860]  過約旦河之後面對什麼困難
[00:06:16.860 --> 00:06:18.420]  面對幾場戰爭
[00:06:18.420 --> 00:06:20.620]  面對怎麼去打耶利哥城
[00:06:20.620 --> 00:06:21.100]  是不是?
[00:06:21.100 --> 00:06:22.660]  大家很熟悉耶利哥城
[00:06:22.660 --> 00:06:27.100]  就是將城牆圍繞七天
[00:06:27.100 --> 00:06:29.620]  每天一次到第七天七次
[00:06:29.620 --> 00:06:32.060]  結果城牆倒塌下來
[00:06:32.060 --> 00:06:34.340]  不需要動一刀一槍
[00:06:34.340 --> 00:06:38.700]  就可以戰勝耶利哥城
[00:06:38.700 --> 00:06:40.100]  當打艾城
[00:06:40.100 --> 00:06:41.660]  以色列人就以為自己很聰明
[00:06:41.660 --> 00:06:42.860]  用自己的方法
[00:06:42.860 --> 00:06:44.580]  結果一敗塗地
[00:06:44.580 --> 00:06:47.220]  所以用神的方法才行
[00:06:47.220 --> 00:06:50.220]  所以原來真的幫他們贏這場仗
[00:06:50.220 --> 00:06:52.620]  不是靠他自己的兵力
[00:06:52.620 --> 00:06:54.300]  不是靠自己的能力
[00:06:54.300 --> 00:06:58.300]  很多時候我們就以為我們可以靠自己的能力
[00:06:58.300 --> 00:07:00.220]  但其實是不可以靠自己的能力的
[00:07:00.220 --> 00:07:02.340]  我們的能力是很少的
[00:07:02.340 --> 00:07:03.300]  大家知道了
[00:07:03.300 --> 00:07:04.900]  這場肺炎
[00:07:04.900 --> 00:07:09.700]  這場冠狀肺炎真的讓我們覺得
[00:07:09.700 --> 00:07:12.420]  我們真的非常渺小
[00:07:12.420 --> 00:07:13.220]  是不是?
[00:07:13.220 --> 00:07:15.220]  一個這麼小的病毒
[00:07:15.220 --> 00:07:18.340]  都可以搞到我們不僅頭癢
[00:07:18.340 --> 00:07:19.580]  不僅我們頭癢
[00:07:19.580 --> 00:07:21.140]  整個國家頭癢
[00:07:21.140 --> 00:07:23.740]  整個政府都不知道怎麼做
[00:07:23.740 --> 00:07:26.980]  整個世界都不知道怎麼面對這個問題
[00:07:26.980 --> 00:07:27.620]  是不是?
[00:07:27.620 --> 00:07:32.140]  他發覺原來封城是唯一可以解決這個問題
[00:07:32.140 --> 00:07:36.940]  所以我們被封了兩三個月
[00:07:36.940 --> 00:07:40.780]  但是封了太久就出現很大的問題了
[00:07:40.780 --> 00:07:43.940]  不僅國家的經濟出現很大問題
[00:07:43.940 --> 00:07:45.580]  因為社會是一直要走的
[00:07:45.580 --> 00:07:47.060]  一直向前走經濟
[00:07:47.060 --> 00:07:48.260]  你不可以停在這裡
[00:07:48.260 --> 00:07:50.500]  停在這裡就是倒退的意思
[00:07:50.500 --> 00:07:53.020]  如果是倒退的話
[00:07:53.020 --> 00:07:57.260]  這個會帶來一個很嚴重的後果
[00:07:57.260 --> 00:07:59.700]  是未來三五七年的
[00:07:59.700 --> 00:08:02.140]  相信也不會這麼容易恢復
[00:08:02.140 --> 00:08:03.460]  另外一個問題就是
[00:08:03.460 --> 00:08:05.260]  關押得太久人們會瘋的
[00:08:05.260 --> 00:08:05.740]  是不是?
[00:08:05.740 --> 00:08:08.100]  有些人就說人都瘋了
[00:08:08.100 --> 00:08:08.980]  是真的
[00:08:08.980 --> 00:08:12.460]  有些人真的開始有憂鬱病
[00:08:12.460 --> 00:08:13.940]  開始有情緒病
[00:08:13.940 --> 00:08:15.340]  有焦慮
[00:08:15.340 --> 00:08:17.420]  也有很多問題在這裡
[00:08:17.420 --> 00:08:19.940]  但是政府如果說放寬
[00:08:19.940 --> 00:08:20.540]  大家知道了
[00:08:20.540 --> 00:08:23.300]  這個星期說放寬一點點給你們
[00:08:23.300 --> 00:08:25.420]  但是還是要很清楚
[00:08:25.420 --> 00:08:27.180]  就是要監視著你們
[00:08:27.180 --> 00:08:31.500]  就是說如果那個病例又升的話
[00:08:31.500 --> 00:08:33.100]  死亡率又升的話
[00:08:33.100 --> 00:08:34.340]  他講得很清楚了
[00:08:34.340 --> 00:08:35.220]  他會再封過的
[00:08:35.220 --> 00:08:38.300]  就是大家不要以為病毒就已經過去了
[00:08:38.300 --> 00:08:41.780]  你說人的能力是多少
[00:08:41.780 --> 00:08:43.060]  是不是?
[00:08:43.060 --> 00:08:45.740]  人的能力是非常少的
[00:08:45.740 --> 00:08:47.660]  所以在這種情況之下
[00:08:47.660 --> 00:08:49.780]  我們一定要靠我們的神
[00:08:50.060 --> 00:08:50.580]  是不是?
[00:08:50.580 --> 00:08:52.060]  約書亞是很清楚的
[00:08:52.060 --> 00:08:53.780]  當他打完耶利哥
[00:08:53.780 --> 00:08:54.540]  打完艾城
[00:08:54.540 --> 00:08:57.020]  就藉著神的幫助
[00:08:57.020 --> 00:08:58.900]  打完阿摩利人
[00:08:58.900 --> 00:09:01.020]  又打完夏所王
[00:09:01.020 --> 00:09:03.420]  耶賓和盟友
[00:09:03.420 --> 00:09:07.260]  就霸佔了大部分的迦南地方
[00:09:07.260 --> 00:09:11.260]  到了約書亞記差不多最後了
[00:09:11.260 --> 00:09:12.260]  最後那幾張
[00:09:12.260 --> 00:09:14.140]  22、23、24張
[00:09:14.140 --> 00:09:15.980]  差不多結尾了
[00:09:15.980 --> 00:09:18.460]  土地又分配好了
[00:09:18.460 --> 00:09:22.780]  有些住在約旦河東的民眾
[00:09:22.780 --> 00:09:25.180]  又會回去過河那邊
[00:09:25.180 --> 00:09:26.460]  其他的支派
[00:09:26.460 --> 00:09:29.660]  約旦河西的就開始到處定居了
[00:09:29.660 --> 00:09:32.940]  約書亞就有些遺言
[00:09:32.940 --> 00:09:33.900]  的說話
[00:09:33.900 --> 00:09:35.300]  就是要跟大家講
[00:09:35.300 --> 00:09:38.620]  就剛才大家看的那24張那一段
[00:09:38.620 --> 00:09:39.980]  大家就很清楚了
[00:09:39.980 --> 00:09:42.700]  我們再看看那24張的十四字怎麼講呢?
[00:09:42.700 --> 00:09:43.980]  是約書亞的遺言
[00:09:43.980 --> 00:09:46.340]  他說現在你們要敬畏耶和華
[00:09:46.340 --> 00:09:48.220]  誠心誠意侍奉他
[00:09:48.220 --> 00:09:52.460]  除掉你們列祖在大河那邊和埃及侍奉的神明
[00:09:52.460 --> 00:09:53.660]  侍奉耶和華
[00:09:53.660 --> 00:09:55.860]  若你們認為侍奉耶和華不好
[00:09:55.860 --> 00:09:58.700]  今天就可以選擇所要侍奉的
[00:09:58.700 --> 00:10:00.420]  看到這裡為止
[00:10:00.420 --> 00:10:04.220]  約書亞給他們一個選擇
[00:10:04.220 --> 00:10:08.060]  因為他們跟了約書亞這麼久
[00:10:08.060 --> 00:10:11.540]  他們就開始有點悶悶的
[00:10:11.540 --> 00:10:13.580]  就像我們基督徒信主來了之後
[00:10:13.580 --> 00:10:15.260]  覺得每天很平淡
[00:10:15.260 --> 00:10:16.740]  我跟著聖經做
[00:10:16.740 --> 00:10:17.780]  平平無奇
[00:10:17.780 --> 00:10:20.020]  沒什麼刺激沒什麼衝擊
[00:10:20.020 --> 00:10:21.540]  所以約書亞也知道
[00:10:21.540 --> 00:10:24.100]  知道他們的心其實是開始有點變了
[00:10:24.100 --> 00:10:25.940]  而且他們到了迦南地
[00:10:25.940 --> 00:10:28.900]  不多不少是接觸到迦南地的人
[00:10:28.900 --> 00:10:31.580]  所以受到外邦人的影響
[00:10:31.580 --> 00:10:33.820]  導致他們開始猶豫
[00:10:33.820 --> 00:10:36.300]  他們人的記性是很少的
[00:10:36.300 --> 00:10:40.740]  他們已經忘記了神怎麼帶他們出埃及
[00:10:40.740 --> 00:10:44.100]  怎麼帶他們在曠野那裡四十年一無所缺
[00:10:44.100 --> 00:10:44.620]  是不是?
[00:10:44.620 --> 00:10:49.700]  怎麼帶他們環過約旦河之後贏了很多場仗
[00:10:49.700 --> 00:10:50.780]  他們忘記了
[00:10:50.780 --> 00:10:51.780]  他們開始埋怨
[00:10:51.780 --> 00:10:53.260]  覺得生活太安逸
[00:10:53.260 --> 00:10:55.660]  又覺得太平凡
[00:10:55.660 --> 00:10:57.260]  所以他們的心其實開始變
[00:10:57.260 --> 00:10:58.660]  所以約書亞知道的
[00:10:58.660 --> 00:11:00.060]  所以要提醒他們
[00:11:00.060 --> 00:11:02.740]  首先就是臨死之前
[00:11:02.740 --> 00:11:05.100]  提醒他們很重要的一件事就是
[00:11:05.100 --> 00:11:08.180]  如果你認為侍奉耶和華不好的話
[00:11:08.180 --> 00:11:11.780]  今天就可以選擇你要侍奉其他都可以
[00:11:11.780 --> 00:11:13.500]  首先說什麼叫做侍奉
[00:11:13.500 --> 00:11:17.140]  很多人侍奉我們以為是回教會
[00:11:17.140 --> 00:11:21.300]  我們回教會就是站在台上彈琴
[00:11:21.300 --> 00:11:22.300]  唱歌
[00:11:22.300 --> 00:11:23.420]  或者讀經
[00:11:23.420 --> 00:11:24.300]  那就是侍奉
[00:11:24.300 --> 00:11:27.220]  其實侍奉不是從這裡開始的
[00:11:27.220 --> 00:11:29.340]  侍奉其實是怎麼開始的呢?
[00:11:29.340 --> 00:11:32.860]  我們之前看回約書亞記二十二章那裡
[00:11:32.860 --> 00:11:34.700]  他講得很清楚的
[00:11:34.700 --> 00:11:36.180]  二十二章五席那裡說
[00:11:36.180 --> 00:11:37.700]  只要務要謹守
[00:11:37.700 --> 00:11:39.900]  遵行耶和華的僕人
[00:11:39.900 --> 00:11:43.460]  摩西所吩咐你們的誡命和律法
[00:11:43.460 --> 00:11:45.540]  愛耶和華你們的上帝
[00:11:45.540 --> 00:11:46.820]  行他一切的道
[00:11:46.820 --> 00:11:47.940]  守他的誡命
[00:11:47.940 --> 00:11:49.100]  謹謹跟隨他
[00:11:49.100 --> 00:11:51.180]  盡心盡性侍奉他
[00:11:51.180 --> 00:11:53.740]  原來侍奉之前有很多事情要做的
[00:11:53.740 --> 00:11:55.980]  不是你走上台上
[00:11:55.980 --> 00:11:57.620]  讀幾句聖經
[00:11:57.620 --> 00:11:58.620]  祈禱
[00:11:58.620 --> 00:12:00.380]  不是這麼簡單
[00:12:00.380 --> 00:12:02.140]  不是說你回到教會
[00:12:02.140 --> 00:12:04.540]  派出程序表
[00:12:04.540 --> 00:12:06.460]  在廚房準備茶點
[00:12:06.460 --> 00:12:07.140]  是
[00:12:07.140 --> 00:12:08.380]  侍奉包括這些
[00:12:08.380 --> 00:12:09.860]  但是侍奉之前
[00:12:09.860 --> 00:12:12.300]  神是看我們侍奉的心
[00:12:12.300 --> 00:12:14.180]  所以教會我們要求
[00:12:14.180 --> 00:12:16.260]  為什麼侍奉那些一定是基督徒呢?
[00:12:16.260 --> 00:12:17.980]  因為如果他們不是基督徒
[00:12:17.980 --> 00:12:20.940]  他們根本就不明白侍奉的真義
[00:12:20.940 --> 00:12:23.140]  不是說在教會幫下手
[00:12:23.140 --> 00:12:24.420]  就是侍奉
[00:12:24.420 --> 00:12:25.740]  大家明白嗎?
[00:12:25.740 --> 00:12:29.060]  所以回到剛才的約書亞記二十二章五節
[00:12:29.060 --> 00:12:30.060]  他就說到
[00:12:30.060 --> 00:12:32.500]  只要務要謹守
[00:12:32.500 --> 00:12:33.780]  遵行耶和華的僕人
[00:12:33.780 --> 00:12:35.660]  摩西所吩咐你們的誡命和律法
[00:12:35.660 --> 00:12:39.020]  首先你要跟隨神的律例和律法
[00:12:39.020 --> 00:12:43.660]  就是當時大家都遵守的摩西律法
[00:12:43.660 --> 00:12:45.260]  這個也是今天猶太人
[00:12:45.260 --> 00:12:47.740]  也是謹謹遵從的律法
[00:12:47.740 --> 00:12:48.900]  他說你一定要
[00:12:48.900 --> 00:12:49.900]  吩咐
[00:12:49.900 --> 00:12:51.660]  一定要遵從
[00:12:51.660 --> 00:12:53.220]  耶和華的僕人摩西
[00:12:53.220 --> 00:12:56.540]  吩咐你們的誡命和律法
[00:12:56.540 --> 00:12:57.020]  第二
[00:12:57.020 --> 00:12:58.660]  你要愛耶和華
[00:12:58.660 --> 00:12:59.380]  你的上帝
[00:12:59.380 --> 00:13:01.180]  我們要愛我們的神
[00:13:01.180 --> 00:13:01.980]  你今天侍奉
[00:13:01.980 --> 00:13:03.580]  不單只是遵守神的律法
[00:13:03.580 --> 00:13:04.580]  你要愛神
[00:13:04.580 --> 00:13:06.620]  因為如果單單只是遵守律法的話
[00:13:06.620 --> 00:13:10.060]  你只不過是真的因為律法綑綁你之下
[00:13:10.060 --> 00:13:11.340]  你去遵守
[00:13:11.340 --> 00:13:13.500]  就好像如果政府立了一條法例
[00:13:13.500 --> 00:13:14.580]  它說你一定要守的
[00:13:14.580 --> 00:13:15.740]  你再不服氣也好
[00:13:15.740 --> 00:13:16.980]  你再不喜歡也好
[00:13:16.980 --> 00:13:18.100]  你都要守這個法例
[00:13:18.100 --> 00:13:19.460]  是不是?
[00:13:19.460 --> 00:13:19.820]  是不是?
[00:13:19.820 --> 00:13:21.660]  但是你未必喜歡這個法例的
[00:13:21.660 --> 00:13:23.420]  你的心很不順
[00:13:23.420 --> 00:13:24.980]  一有機會不守法
[00:13:24.980 --> 00:13:27.540]  一有機會可以挑戰法律
[00:13:27.540 --> 00:13:28.620]  你就可能會做了
[00:13:28.620 --> 00:13:30.460]  因為你的心不服
[00:13:30.460 --> 00:13:34.260]  但是約書亞記跟我們講得很清楚
[00:13:34.260 --> 00:13:38.180]  就是你不單只要遵守誡命和律法
[00:13:38.180 --> 00:13:39.580]  你還要愛你的神
[00:13:39.580 --> 00:13:40.900]  就是你要愛神
[00:13:40.900 --> 00:13:41.980]  你愛祂
[00:13:41.980 --> 00:13:43.900]  你知道神的掌權在哪裡
[00:13:43.900 --> 00:13:46.860]  你要真的在神面前降服
[00:13:46.860 --> 00:13:49.700]  那你就會自然地遵行祂的律法
[00:13:49.700 --> 00:13:52.300]  還有接著他說行祂的道
[00:13:52.300 --> 00:13:54.020]  行祂的道很重要
[00:13:54.020 --> 00:13:55.700]  守祂的誡命
[00:13:55.700 --> 00:13:57.060]  跟隨主
[00:13:57.060 --> 00:13:59.060]  跟隨主的腳踪
[00:13:59.060 --> 00:14:00.940]  就是聖經的說話
[00:14:00.940 --> 00:14:02.180]  我們要聽
[00:14:02.180 --> 00:14:03.860]  我們要緊緊跟隨
[00:14:03.860 --> 00:14:05.740]  我們不要選擇聖經的說話
[00:14:05.740 --> 00:14:06.980]  這句不適合我的
[00:14:06.980 --> 00:14:07.860]  我就不看
[00:14:07.860 --> 00:14:08.660]  我就不去跟隨
[00:14:08.660 --> 00:14:10.100]  這句比較適合
[00:14:10.100 --> 00:14:10.660]  適合聽
[00:14:10.660 --> 00:14:11.420]  那就聽
[00:14:11.420 --> 00:14:12.060]  是不是?
[00:14:12.060 --> 00:14:13.980]  我們知道聖經有很多說話
[00:14:13.980 --> 00:14:16.300]  其實是在跟我們今天說的話
[00:14:16.300 --> 00:14:18.740]  不過有時候我們的心是剛硬的
[00:14:18.740 --> 00:14:20.580]  我們不願意在神面前降服
[00:14:20.580 --> 00:14:22.580]  我們靠我們自己的意思
[00:14:22.580 --> 00:14:26.860]  我們有時候甚至是求主去成就我們的意思
[00:14:26.860 --> 00:14:30.100]  最近我在網上聽到
[00:14:30.100 --> 00:14:32.580]  聽到以前有一個牧者說的道
[00:14:32.580 --> 00:14:36.340]  他說到他以前初出來做牧師的時候
[00:14:36.340 --> 00:14:38.340]  他太太患了一個重病
[00:14:38.340 --> 00:14:39.420]  很嚴重
[00:14:39.420 --> 00:14:41.340]  然後差不多要離開這個世界
[00:14:41.340 --> 00:14:43.860]  有一晚他就祈禱
[00:14:43.860 --> 00:14:45.380]  他就祈禱得很厲害
[00:14:45.380 --> 00:14:46.140]  就是說
[00:14:46.140 --> 00:14:47.860]  主啊!主啊!你用盡方法
[00:14:47.860 --> 00:14:49.460]  我求你去醫治我太太
[00:14:49.460 --> 00:14:50.660]  讓她可以好轉
[00:14:50.660 --> 00:14:52.260]  讓她可以痊癒
[00:14:52.260 --> 00:14:54.060]  這樣祈禱是沒有什麼錯的
[00:14:54.060 --> 00:14:54.540]  是不是?
[00:14:54.540 --> 00:14:56.300]  我們很多時候都會這樣祈禱
[00:14:56.300 --> 00:14:58.580]  但是過兩天他看到太太還是很不妥
[00:14:58.580 --> 00:14:59.340]  很辛苦
[00:14:59.340 --> 00:15:00.260]  他怎麼祈禱呢?
[00:15:00.260 --> 00:15:02.380]  他說主啊!主啊!求你
[00:15:02.380 --> 00:15:04.180]  我看到太太很辛苦
[00:15:04.180 --> 00:15:05.020]  他真的受不了
[00:15:05.020 --> 00:15:06.540]  求主你就帶走她吧
[00:15:06.540 --> 00:15:10.260]  不要讓她再在世上去這麼熬這個痛苦
[00:15:10.260 --> 00:15:13.140]  也沒有什麼問題的
[00:15:13.140 --> 00:15:13.460]  是不是?
