
[00:00:00.000 --> 00:00:02.720]  一件小事是一件小事
[00:02:44.000 --> 00:02:48.000]  就是神讓我們可以走在你的道上
[00:02:48.000 --> 00:02:50.000]  在這章的聖經裡
[00:02:50.000 --> 00:02:52.000]  第四章第七至十一節
[00:02:52.000 --> 00:02:56.000]  一開始的時候就說到末世的情況
[00:02:56.000 --> 00:03:00.000]  聖經說萬物的結局近了
[00:03:00.000 --> 00:03:03.000]  萬物的結局近了
[00:03:03.000 --> 00:03:05.000]  是我們常常會提及到
[00:03:05.000 --> 00:03:09.000]  聖經裡面說到主耶穌會再回來的事實
[00:03:09.000 --> 00:03:12.000]  但是背後是同時在說一件事情
[00:03:12.000 --> 00:03:16.000]  這個世界不會是永遠一樣的
[00:03:16.000 --> 00:03:19.000]  這個世界是會有改變的
[00:03:19.000 --> 00:03:23.000]  也就是有一天天地都要改變
[00:03:23.000 --> 00:03:26.000]  聖經說到主耶穌會再回來
[00:03:26.000 --> 00:03:31.000]  祂回來要去更新萬有
[00:03:31.000 --> 00:03:33.000]  祂會帶來了審判
[00:03:33.000 --> 00:03:37.000]  也會帶來了整個天地的改變
[00:03:37.000 --> 00:03:41.000]  而屬神的人領受神給我們完全的救恩
[00:03:41.000 --> 00:03:44.000]  是我們身體特屬
[00:03:44.000 --> 00:03:46.000]  當我們想到這些事情的時候
[00:03:46.000 --> 00:03:48.000]  你都會記得聖經常常提到
[00:03:48.000 --> 00:03:52.000]  就是末世之前有很多的預兆
[00:03:52.000 --> 00:03:54.000]  今天我們未必會詳細這樣說
[00:03:54.000 --> 00:03:55.000]  但是你會記得聖經說到
[00:03:55.000 --> 00:03:59.000]  在末世的時候有很多饑荒地震的事情
[00:03:59.000 --> 00:04:03.000]  如果你會留心到這個世界的變化
[00:04:03.000 --> 00:04:09.000]  你會察覺地震的次數是急劇地增加
[00:04:09.000 --> 00:04:14.000]  或者你會發覺我們最近天氣有很多變化
[00:04:14.000 --> 00:04:17.000]  其實香港都不算很大的變化
[00:04:17.000 --> 00:04:19.000]  你看到很多其他的國家
[00:04:19.000 --> 00:04:23.000]  那些極端的天氣是很明顯地出現
[00:04:23.000 --> 00:04:26.000]  這個世界有很多事情在變動中
[00:04:26.000 --> 00:04:30.000]  亦都好像是在滲透一些事情不斷向我們提醒
[00:04:30.000 --> 00:04:35.000]  就是這個世界有結束的一天
[00:04:35.000 --> 00:04:37.000]  當我們去知道這件事的時候
[00:04:37.000 --> 00:04:41.000]  聖經就提醒我們要去準備自己
[00:04:41.000 --> 00:04:44.000]  當然你會留意到聖經裡面提及這些事情的時候
[00:04:44.000 --> 00:04:46.000]  常常說出一個事實
[00:04:46.000 --> 00:04:50.000]  就是一般的情況都會不理會
[00:04:50.000 --> 00:04:53.000]  聖經說到一件事情
[00:04:53.000 --> 00:04:54.000]  就是在歷史當中
[00:04:54.000 --> 00:04:58.000]  羅亞的時候有什麼掩蓋大地?
[00:04:58.000 --> 00:05:01.000]  有洪水掩蓋大地
[00:05:01.000 --> 00:05:04.000]  聖經就說在主耶穌再回來的時候
[00:05:04.000 --> 00:05:06.000]  就好像羅亞的日子
[00:05:06.000 --> 00:05:10.000]  人要照常地吃喝嫁娶
[00:05:10.000 --> 00:05:12.000]  但是不知不覺當中
[00:05:12.000 --> 00:05:15.000]  洪水突然間來到淹沒整個大地
[00:05:15.000 --> 00:05:20.000]  人在當中在那個時候後悔太遲
[00:05:20.000 --> 00:05:24.000]  聖經就說你們不要像當時的人一樣
[00:05:24.000 --> 00:05:26.000]  你要去警覺著
[00:05:26.000 --> 00:05:29.000]  你要留心有一天主會回來
[00:05:29.000 --> 00:05:33.000]  以致你會能夠預備好去見神
[00:05:33.000 --> 00:05:37.000]  亦都能夠在過程當中安然地見主
[00:05:37.000 --> 00:05:40.000]  所以你會發覺聖經雖然一句話說
[00:05:40.000 --> 00:05:43.000]  萬物的結局近了
[00:05:43.000 --> 00:05:45.000]  接著祂就馬上說
[00:05:45.000 --> 00:05:47.000]  所以這樣的情況之下
[00:05:47.000 --> 00:05:51.000]  你們要謹慎警醒地禱告
[00:05:51.000 --> 00:05:55.000]  去謹慎警醒地禱告
[00:05:55.000 --> 00:05:59.000]  或者你可以用一個角度再了解
[00:05:59.000 --> 00:06:01.000]  聖經說謹慎警醒
[00:06:01.000 --> 00:06:03.000]  以致你能夠禱告
[00:06:03.000 --> 00:06:06.000]  因為人內心不知道去謹慎
[00:06:06.000 --> 00:06:07.000]  不知道去警醒
[00:06:07.000 --> 00:06:09.000]  就沒有了一種警覺的心
[00:06:09.000 --> 00:06:11.000]  向神禱告尋求
[00:06:11.000 --> 00:06:15.000]  以致得到力量可以去面對著
[00:06:15.000 --> 00:06:17.000]  在英國的末世期間
[00:06:17.000 --> 00:06:20.000]  很多不同的挑戰和試探
[00:06:20.000 --> 00:06:22.000]  當時已經說到謹慎的時候
[00:06:22.000 --> 00:06:25.000]  其實是在說一種節制
[00:06:25.000 --> 00:06:28.000]  所以有些英文的聖經翻譯為節制
[00:06:28.000 --> 00:06:29.000]  Self-Control
[00:06:29.000 --> 00:06:32.000]  這種節制你會記得我們很多時候提到
[00:06:32.000 --> 00:06:34.000]  聖靈所結的九個果子
[00:06:34.000 --> 00:06:38.000]  一開始就是仁愛喜樂和平
[00:06:38.000 --> 00:06:41.000]  接著最後是節制
[00:06:41.000 --> 00:06:43.000]  聖經很清楚說到
[00:06:43.000 --> 00:06:47.000]  人需要領受一份節制的恩典和力量
[00:06:47.000 --> 00:06:51.000]  不會很多時候被周圍的環境拖著自己走
[00:06:51.000 --> 00:06:53.000]  失控了
[00:06:53.000 --> 00:06:56.000]  被自己的情慾控制著
[00:06:56.000 --> 00:06:59.000]  做一些自己都不知道為什麼會做的事
[00:06:59.000 --> 00:07:03.000]  說到節制我就想起一件事情
[00:07:03.000 --> 00:07:06.000]  在過去有一次我探望了一位弟兄
[00:07:06.000 --> 00:07:08.000]  去到他家的時候
[00:07:08.000 --> 00:07:09.000]  大家聊天
[00:07:09.000 --> 00:07:13.000]  突然間我留意到他的電視機很特別
[00:07:13.000 --> 00:07:15.000]  不是特別大
[00:07:15.000 --> 00:07:17.000]  有一張很大的白紙
[00:07:17.000 --> 00:07:20.000]  貼在電視機上面
[00:07:20.000 --> 00:07:23.000]  寫著No TV
[00:07:23.000 --> 00:07:27.000]  我就說誰貼上去的
[00:07:27.000 --> 00:07:30.000]  弟兄坦誠地說
[00:07:30.000 --> 00:07:31.000]  我自己貼的
[00:07:31.000 --> 00:07:32.000]  這陣子看太多電視了
[00:07:32.000 --> 00:07:34.000]  搞不定了
[00:07:34.000 --> 00:07:37.000]  他知道自己這一陣子
[00:07:37.000 --> 00:07:40.000]  要幫自己暫時不要看電視
[00:07:40.000 --> 00:07:42.000]  幫自己調教
[00:07:42.000 --> 00:07:45.000]  不會讓電視控制了自己的時間
[00:07:45.000 --> 00:07:47.000]  佔據了自己的心思
[00:07:47.000 --> 00:07:51.000]  他接著就說我最近TV fasting
[00:07:51.000 --> 00:07:54.000]  他說我禁食TV
[00:07:54.000 --> 00:07:56.000]  禁制TV
[00:07:56.000 --> 00:07:59.000]  有些時候我們都會察覺到
[00:07:59.000 --> 00:08:00.000]  生活一些事情
[00:08:00.000 --> 00:08:02.000]  某一些自己的慾望
[00:08:02.000 --> 00:08:04.000]  某一些的習慣
[00:08:04.000 --> 00:08:07.000]  或者某一些周圍的環境
[00:08:07.000 --> 00:08:09.000]  常常做的事情
[00:08:09.000 --> 00:08:14.000]  有時候會是不知不覺好像佔據了自己
[00:08:14.000 --> 00:08:16.000]  大家可以馬上想到
[00:08:16.000 --> 00:08:20.000]  有很多我們面對中國時代的挑戰
[00:08:20.000 --> 00:08:23.000]  這些佔據出現的時候
[00:08:23.000 --> 00:08:26.000]  你發覺你失去了一種自由
[00:08:26.000 --> 00:08:27.000]  所以當聖經保羅
[00:08:27.000 --> 00:08:29.000]  你記得當他講到
[00:08:29.000 --> 00:08:31.000]  我們凡事都可行的
[00:08:31.000 --> 00:08:33.000]  很多事情我們都可以做
[00:08:33.000 --> 00:08:35.000]  但是我們留心
[00:08:35.000 --> 00:08:37.000]  這些事情是不是都造就人
[00:08:37.000 --> 00:08:40.000]  凡事都可行但不都有益處
[00:08:40.000 --> 00:08:42.000]  凡事都可行
[00:08:42.000 --> 00:08:47.000]  但凡事我們都不被這些事情所克制
[00:08:47.000 --> 00:08:50.000]  如果你被它克制的時候
[00:08:50.000 --> 00:08:52.000]  你要留意
[00:08:52.000 --> 00:08:55.000]  可能這些事情會將你拖到一個
[00:08:55.000 --> 00:09:00.000]  是迷惑困難的處境裏面
[00:09:00.000 --> 00:09:02.000]  所以當聖經講到你們要謹慎的時候
[00:09:02.000 --> 00:09:04.000]  是提醒我們要留心
[00:09:04.000 --> 00:09:06.000]  心裏面警覺住
[00:09:06.000 --> 00:09:08.000]  不要被這個環境拖著自己
[00:09:08.000 --> 00:09:10.000]  不要被一些慾望
[00:09:10.000 --> 00:09:13.000]  一些生活佔據了自己的心思
[00:09:13.000 --> 00:09:16.000]  以致我們被它控制住
[00:09:16.000 --> 00:09:19.000]  而不能做真的要做的事情
[00:09:19.000 --> 00:09:22.000]  真的要行的路
[00:09:22.000 --> 00:09:24.000]  聖經說你們要謹慎
[00:09:24.000 --> 00:09:27.000]  然後就說你們要警醒
[00:09:27.000 --> 00:09:32.000]  警醒這個字是指我們心靈有一種清醒
[00:09:32.000 --> 00:09:34.000]  我很高興看到一本書
[00:09:34.000 --> 00:09:37.000]  大家可能會留意到路易斯先生
[00:09:37.000 --> 00:09:39.000]  他有一本書譯成中文
[00:09:39.000 --> 00:09:44.000]  叫做《清醒的心》
[00:09:44.000 --> 00:09:46.000]  講到很多人在這個時代生活
[00:09:46.000 --> 00:09:48.000]  其實是很迷惑
[00:09:48.000 --> 00:09:51.000]  不知道自己什麼是正確的事
[00:09:51.000 --> 00:09:53.000]  什麼是錯誤的事情
[00:09:53.000 --> 00:09:56.000]  很迷惑人家說怎樣做就怎樣做
[00:09:56.000 --> 00:09:58.000]  人家說好就好
[00:09:58.000 --> 00:10:00.000]  其實大家都很明白
[00:10:00.000 --> 00:10:02.000]  我們常常都會提到
[00:10:02.000 --> 00:10:06.000]  在現今那種like的文化裏面
[00:10:06.000 --> 00:10:10.000]  多少個like就等於它是正確
[00:10:10.000 --> 00:10:13.000]  但是這種情況很多時候
[00:10:13.000 --> 00:10:15.000]  令我們生活混亂了
[00:10:15.000 --> 00:10:18.000]  不知道怎樣走當走的路
[00:10:18.000 --> 00:10:20.000]  當我回到聖經裏面提到
[00:10:20.000 --> 00:10:22.000]  當主耶穌再回來之前
[00:10:22.000 --> 00:10:24.000]  主就講出一個比喻
[00:10:24.000 --> 00:10:26.000]  當主講到主再回來之前
[00:10:26.000 --> 00:10:28.000]  好像一個僕人
[00:10:28.000 --> 00:10:30.000]  等候他的主人回來
[00:10:30.000 --> 00:10:32.000]  主人去了婚宴
[00:10:32.000 --> 00:10:35.000]  晚上不知什麼時候回來
[00:10:35.000 --> 00:10:37.000]  但是主人他就知道
[00:10:37.000 --> 00:10:40.000]  這個僕人很警覺
[00:10:40.000 --> 00:10:43.000]  這個僕人他就會束起腰
[00:10:43.000 --> 00:10:45.000]  他點上燈
[00:10:45.000 --> 00:10:47.000]  準備好自己
[00:10:47.000 --> 00:10:49.000]  當主人晚上回來的時候
[00:10:49.000 --> 00:10:51.000]  他馬上就開門
[00:10:51.000 --> 00:10:54.000]  主人看見這個僕人警醒
[00:10:54.000 --> 00:10:56.000]  聖經說
[00:10:56.000 --> 00:10:59.000]  這個僕人就有福了
[00:10:59.000 --> 00:11:01.000]  人的心靈是會警醒
[00:11:01.000 --> 00:11:04.000]  知道生命裏面有很多可能的陷阱
[00:11:04.000 --> 00:11:08.000]  留心不讓自己踩入這些陷阱裏面
[00:11:08.000 --> 00:11:11.000]  留心不讓自己行在罪當中
[00:11:11.000 --> 00:11:14.000]  留心行在光明的路上
[00:11:14.000 --> 00:11:16.000]  這個人是清醒的人
[00:11:16.000 --> 00:11:18.000]  是清醒的心
[00:11:18.000 --> 00:11:20.000]  因此當聖經裏面講到
[00:11:20.000 --> 00:11:22.000]  萬物的結局近了
[00:11:22.000 --> 00:11:24.000]  意味著在結局近之前
[00:11:24.000 --> 00:11:27.000]  其實有更大的危險出現
[00:11:27.000 --> 00:11:30.000]  更多的試探和危機會出現
[00:11:30.000 --> 00:11:35.000]  所以你們要謹慎警醒地禱告
[00:11:35.000 --> 00:11:40.000]  聖經將禱告和謹慎警醒連在一起
[00:11:40.000 --> 00:11:43.000]  連在一起也意味著一個清醒的人
[00:11:43.000 --> 00:11:45.000]  他會真的知道去祈禱
[00:11:45.000 --> 00:11:48.000]  我們常常都會講祈禱的訊息
[00:11:48.000 --> 00:11:50.000]  我們都知道祈禱的重要
[00:11:50.000 --> 00:11:53.000]  但是直到你的心有一份清醒
[00:11:53.000 --> 00:11:56.000]  你真的會知道你需要
[00:11:56.000 --> 00:11:59.000]  你又察覺到那種危險
[00:11:59.000 --> 00:12:02.000]  你真的會留心去禱告
[00:12:02.000 --> 00:12:03.000]  而在禱告當中
[00:12:03.000 --> 00:12:07.000]  領受力量可以避開這些陷阱
[00:12:07.000 --> 00:12:10.000]  因此聖經就說萬物的結局近了
[00:12:10.000 --> 00:12:15.000]  第一你一定要謹慎警醒去禱告
[00:12:15.000 --> 00:12:17.000]  然後聖經再講
[00:12:17.000 --> 00:12:19.000]  第二是什麼呢
[00:12:19.000 --> 00:12:21.000]  第二在第八節說
[00:12:21.000 --> 00:12:27.000]  他說最重要的是要彼此切實相愛
[00:12:27.000 --> 00:12:30.000]  最重要的是要切實相愛
[00:12:30.000 --> 00:12:32.000]  這種相愛聖經講述到的時候
[00:12:32.000 --> 00:12:36.000]  特別用一個字眼叫做彼此切實
[00:12:36.000 --> 00:12:39.000]  這個切實是表示用力的意思
[00:12:39.000 --> 00:12:41.000]  是負上代價的
[00:12:41.000 --> 00:12:43.000]  好像一個運動員
[00:12:43.000 --> 00:12:46.000]  他是盡力地投入去比賽
[00:12:46.000 --> 00:12:51.000]  其中的用力就是聖經所講的切實的意思
[00:12:51.000 --> 00:12:53.000]  當講到切實的時候
[00:12:53.000 --> 00:12:55.000]  我想起一件事情
[00:12:55.000 --> 00:12:57.000]  就是很多年前
[00:12:57.000 --> 00:13:00.000]  我想起有一次去到一個墳地
[00:13:00.000 --> 00:13:03.000]  在墳地的時候預備一個安葬禮
[00:13:03.000 --> 00:13:06.000]  就見到前面有幾位的工友
[00:13:06.000 --> 00:13:12.000]  就推著一座棺木在一個斜坡上上去
[00:13:12.000 --> 00:13:14.000]  那座棺木我一看
[00:13:14.000 --> 00:13:16.000]  是柳州木
[00:13:16.000 --> 00:13:19.000]  大家知道柳州木是很大座的棺木
[00:13:19.000 --> 00:13:21.000]  很重
[00:13:21.000 --> 00:13:23.000]  他們四五個人很用力地推
[00:13:23.000 --> 00:13:24.000]  一路推的時候
[00:13:24.000 --> 00:13:28.000]  我就心裡想他們真的很盡力地服務
[00:13:28.000 --> 00:13:32.000]  一路盡力地推棺木上去
[00:13:32.000 --> 00:13:35.000]  但突然間我就聽見一個電話聲
[00:13:35.000 --> 00:13:37.000]  我不知道哪裡響電話
[00:13:37.000 --> 00:13:40.000]  然後發覺這位工友
[00:13:40.000 --> 00:13:42.000]  是負責最後推棺木
[00:13:42.000 --> 00:13:44.000]  就是斜坡最後的位置
[00:13:44.000 --> 00:13:48.000]  他突然在褲袋裡拿出手機
[00:13:48.000 --> 00:13:50.000]  我以為他說對不起
[00:13:50.000 --> 00:13:52.000]  正在做事,不行
[00:13:52.000 --> 00:13:54.000]  接著他開始一路講電話
[00:13:54.000 --> 00:13:58.000]  接著他幾隻手指碰著棺木
[00:13:58.000 --> 00:13:59.000]  我都很擔心
[00:13:59.000 --> 00:14:01.000]  我怕棺木會倒後退
[00:14:01.000 --> 00:14:05.000]  我們在後面的就很危險
[00:14:05.000 --> 00:14:07.000]  但他一路講一路講
[00:14:07.000 --> 00:14:09.000]  當然其他人就會很辛苦
[00:14:09.000 --> 00:14:12.000]  就要繼續大力地推
[00:14:12.000 --> 00:14:13.000]  那個時候我就想
[00:14:13.000 --> 00:14:16.000]  沒錯,曾經很盡力地
[00:14:16.000 --> 00:14:18.000]  心裡突然間有一種體會
[00:14:18.000 --> 00:14:20.000]  就是有些時候
[00:14:20.000 --> 00:14:23.000]  有些事情會分了我們的心
[00:14:23.000 --> 00:14:26.000]  或者佔據了自己的心思
[00:14:26.000 --> 00:14:27.000]  很多自己的事情
[00:14:27.000 --> 00:14:29.000]  很多個人的需要
[00:14:29.000 --> 00:14:32.000]  可能已經佔據了我們的心
[00:14:32.000 --> 00:14:35.000]  以致我們忘記了去愛
[00:14:35.000 --> 00:14:38.000]  可能心裡只留意到自己的事情
[00:14:38.000 --> 00:14:41.000]  而忘記了自己所講
[00:14:41.000 --> 00:14:45.000]  是要切實地去相愛
[00:14:45.000 --> 00:14:46.000]  各位電影姊妹
[00:14:46.000 --> 00:14:47.000]  當我們這樣講的時候
[00:14:47.000 --> 00:14:48.000]  我們都知道
[00:14:48.000 --> 00:14:50.000]  其實都不是我們自己有力量
[00:14:50.000 --> 00:14:53.000]  但是上帝上上地來勉勵我們
[00:14:53.000 --> 00:14:56.000]  要彼此切實地相愛
[00:14:56.000 --> 00:14:58.000]  你幫助自己來留心
[00:14:58.000 --> 00:15:00.000]  怎樣去思想
[00:15:00.000 --> 00:15:03.000]  我可以怎樣真實地去愛
[00:15:03.000 --> 00:15:06.000]  真實地去付出
[00:15:06.000 --> 00:15:11.000]  一位教徒問一位屬靈的道師
[00:15:11.000 --> 00:15:13.000]  就問他
[00:15:13.000 --> 00:15:17.000]  究竟我怎樣去愛人呢?
[00:15:17.000 --> 00:15:20.000]  這位道師就回答他
[00:15:20.000 --> 00:15:23.000]  你就去愛吧
[00:15:23.000 --> 00:15:26.000]  這位覺得道師不明白他
[00:15:26.000 --> 00:15:31.000]  道師,我是問怎樣去愛人?
[00:15:31.000 --> 00:15:33.000]  這位道師繼續回答他
[00:15:33.000 --> 00:15:37.000]  你就去愛吧
[00:15:37.000 --> 00:15:39.000]  突然間這位弟兄開始明白
[00:15:39.000 --> 00:15:42.000]  道師正正在回答他
[00:15:42.000 --> 00:15:44.000]  告訴他
[00:15:44.000 --> 00:15:46.000]  如果你真的想去愛人
[00:15:46.000 --> 00:15:49.000]  你就讓自己行動
[00:15:49.000 --> 00:15:51.000]  你讓自己真的去行出來
[00:15:51.000 --> 00:15:53.000]  在行的過程當中
[00:15:53.000 --> 00:15:55.000]  你一步一步更加認識
[00:15:55.000 --> 00:15:59.000]  怎樣來帶著智慧去愛人
[00:15:59.000 --> 00:16:02.000]  但是如果沒有那種真正行動的心
[00:16:02.000 --> 00:16:05.000]  你永遠不知道怎樣去愛
[00:16:05.000 --> 00:16:07.000]  當聖經說到
[00:16:07.000 --> 00:16:09.000]  你們要切實相愛的時候
[00:16:09.000 --> 00:16:12.000]  切實同時說的是一種誠實的愛
[00:16:12.000 --> 00:16:13.000]  《羅馬書》十二章
[00:16:13.000 --> 00:16:16.000]  當我們說到教徒的品行的時候
[00:16:16.000 --> 00:16:17.000]  去到第九節
[00:16:17.000 --> 00:16:18.000]  一開始的時候
[00:16:18.000 --> 00:16:19.000]  聖經就說
[00:16:19.000 --> 00:16:24.000]  愛人不可虛假
[00:16:24.000 --> 00:16:26.000]  很多時候我們會容易
[00:16:26.000 --> 00:16:27.000]  不知不覺
[00:16:27.000 --> 00:16:28.000]  會很想給人一種感覺
[00:16:28.000 --> 00:16:30.000]  我們有愛心
[00:16:30.000 --> 00:16:32.000]  但是聖經就是這樣勉勵
[00:16:32.000 --> 00:16:35.000]  愛人是需要誠實的
[00:16:35.000 --> 00:16:37.000]  愛人不要虛假
[00:16:37.000 --> 00:16:39.000]  因此你要去切實
[00:16:39.000 --> 00:16:41.000]  當你發覺你是要付代價的時候
[00:16:41.000 --> 00:16:45.000]  你會知道這種的愛是真實的
[00:16:45.000 --> 00:16:46.000]  當你付代價的時候
[00:16:46.000 --> 00:16:48.000]  你會體會到那種的愛
[00:16:48.000 --> 00:16:52.000]  是你裡面真的會想去愛人
[00:16:52.000 --> 00:16:53.000]  而是付出代價
[00:16:53.000 --> 00:16:55.000]  來真正去幫助
[00:16:55.000 --> 00:16:56.000]  去關心
[00:16:56.000 --> 00:16:58.000]  去付出
[00:16:58.000 --> 00:16:59.000]  而聖經就說
[00:16:59.000 --> 00:17:01.000]  在末日近的時候
[00:17:01.000 --> 00:17:03.000]  最重要的
[00:17:03.000 --> 00:17:06.000]  仍然都是彼此切實相愛
[00:17:06.000 --> 00:17:07.000]  因為
[00:17:07.000 --> 00:17:08.000]  聖經再繼續解釋
[00:17:08.000 --> 00:17:13.000]  因為愛能遮蓋許多的罪
[00:17:13.000 --> 00:17:14.000]  這個世界會覺得
[00:17:14.000 --> 00:17:19.000]  要能夠去解決罪的問題
[00:17:19.000 --> 00:17:21.000]  懲罰
[00:17:21.000 --> 00:17:23.000]  或者要審判
[00:17:23.000 --> 00:17:25.000]  然後將他放在監獄裡面
[00:17:25.000 --> 00:17:26.000]  等他改過
[00:17:26.000 --> 00:17:28.000]  等他改變
[00:17:28.000 --> 00:17:29.000]  沒錯
[00:17:29.000 --> 00:17:30.000]  或者會短期間
[00:17:30.000 --> 00:17:33.000]  制止一些罪惡的發生
[00:17:33.000 --> 00:17:34.000]  但聖經說到
[00:17:34.000 --> 00:17:37.000]  真正能夠去遮蓋罪的
[00:17:37.000 --> 00:17:40.000]  仍然是愛
[00:17:40.000 --> 00:17:42.000]  在愛當中去寬恕
[00:17:42.000 --> 00:17:44.000]  去提醒
[00:17:44.000 --> 00:17:45.000]  去勸告
[00:17:45.000 --> 00:17:46.000]  去輔助
[00:17:46.000 --> 00:17:48.000]  然後叫人離開罪
[00:17:48.000 --> 00:17:52.000]  可以行在光明的路上
[00:17:52.000 --> 00:17:53.000]  我想說一件事情
[00:17:53.000 --> 00:17:55.000]  是我心裡面很感動的
[00:17:55.000 --> 00:17:59.000]  在剛剛過去的隨席見證會
[00:17:59.000 --> 00:18:01.000]  一位弟兄出來公開講見證
[00:18:01.000 --> 00:18:03.000]  我相信他都會不介意
[00:18:03.000 --> 00:18:05.000]  我提一提他的事情
[00:18:05.000 --> 00:18:07.000]  這位弟兄他公開說
[00:18:07.000 --> 00:18:10.000]  他說我以前住在豪宅裡
[00:18:10.000 --> 00:18:16.000]  我們見一見一位中年的弟兄
[00:18:16.000 --> 00:18:17.000]  他就說不過
[00:18:17.000 --> 00:18:21.000]  我後來住在劏房
[00:18:21.000 --> 00:18:23.000]  他說97年的時候
[00:18:23.000 --> 00:18:24.000]  金融風暴
[00:18:24.000 --> 00:18:28.000]  我全部的財富消失了
[00:18:28.000 --> 00:18:32.000]  所以本來是很富豪式的生活
[00:18:32.000 --> 00:18:34.000]  但後來他住在劏房裡
[00:18:34.000 --> 00:18:35.000]  不僅如此
[00:18:35.000 --> 00:18:38.000]  他和他家人的關係破裂了
[00:18:38.000 --> 00:18:41.000]  他和他家人分開了
[00:18:41.000 --> 00:18:43.000]  一個人生活
[00:18:43.000 --> 00:18:44.000]  他就說在那段日子
[00:18:44.000 --> 00:18:46.000]  自己很痛苦
[00:18:46.000 --> 00:18:48.000]  覺得生活沒有盼望
[00:18:48.000 --> 00:18:50.000]  很絕望
[00:18:50.000 --> 00:18:52.000]  有一次他自己在街上走的時候
[00:18:52.000 --> 00:18:57.000]  覺得前面的路完全走不了
[00:18:57.000 --> 00:18:58.000]  他覺得很絕望的時候
[00:18:58.000 --> 00:19:01.000]  他突然向上天說了一句話
[00:19:01.000 --> 00:19:03.000]  他那時候未曾信主
[00:19:03.000 --> 00:19:05.000]  他就說天啊
[00:19:05.000 --> 00:19:07.000]  你給我出路吧
[00:19:07.000 --> 00:19:09.000]  我怎麼走
[00:19:09.000 --> 00:19:11.000]  想不到在後來
[00:19:11.000 --> 00:19:12.000]  他很偶然的機會
