
[00:00:00.000 --> 00:00:04.000]  在預備講章的時候,我翻查資料,亦都閱讀書籍,
[00:05:52.000 --> 00:05:56.000]  就是要愛、淪捨、如同自己。
[00:05:56.000 --> 00:05:59.000]  他一個總的原則就是愛、淪捨、如同自己。
[00:05:59.000 --> 00:06:01.000]  他說我們都有對彼此的責任,
[00:06:01.000 --> 00:06:07.000]  沒有誰可以將其他人丟棄在痛苦之中。
[00:06:07.000 --> 00:06:11.000]  所有人都有責任來盡力幫助別人。
[00:06:11.000 --> 00:06:13.000]  這是路德所說的。
[00:06:13.000 --> 00:06:15.000]  沒有人可以只顧自己。
[00:06:15.000 --> 00:06:18.000]  我們每一個人都應該盡力為他人著想。
[00:06:18.000 --> 00:06:21.000]  就算是那些你已經選擇逃離的人,
[00:06:21.000 --> 00:06:23.000]  你不要覺得他們逃避責任。
[00:06:23.000 --> 00:06:29.000]  他們逃離的大前提,我相信是已經提供了幫助。
[00:06:29.000 --> 00:06:32.000]  主有些人如果因為懼怕,不肯幫助其他人,
[00:06:32.000 --> 00:06:36.000]  路德他引用《詩篇》41篇來鼓勵他們,
[00:06:36.000 --> 00:06:39.000]  提醒他們要信靠上帝的應許。
[00:06:39.000 --> 00:06:43.000]  他說關懷窮乏人的有福了。
[00:06:43.000 --> 00:06:47.000]  在遭難的日子,耶華會救他。
[00:06:47.000 --> 00:06:50.000]  耶華要保護他,使他生存。
[00:06:50.000 --> 00:06:52.000]  他在地上要稱為有福的。
[00:06:52.000 --> 00:06:56.000]  求你不要照著他敵人的心願,將他交給他們。
[00:06:56.000 --> 00:06:59.000]  他患病在床,耶華會扶持他。
[00:06:59.000 --> 00:07:04.000]  他在病狂中,耶華會使他恢復健康。
[00:07:04.000 --> 00:07:07.000]  不過路德他又提到另一些人,
[00:07:07.000 --> 00:07:11.000]  他說有些人很激進,他們聲稱自己有很強的信心。
[00:07:11.000 --> 00:07:19.000]  他們單單依靠上帝,拒絕用藥,拒絕和那些受感染的人隔離。
[00:07:19.000 --> 00:07:24.000]  路德責備他們,責備他們這樣做不是信靠神,
[00:07:24.000 --> 00:07:27.000]  而是試探神。
[00:07:27.000 --> 00:07:29.000]  他說就好像一座城市著了火。
[00:07:29.000 --> 00:07:32.000]  他們不單單不夠火,還是火上加油。
[00:07:32.000 --> 00:07:34.000]  口裏便說如果上帝願意,
[00:07:34.000 --> 00:07:42.000]  他可以從天上降雨下來,以致這場火可以熄滅。
[00:07:42.000 --> 00:07:47.000]  他說這樣,這麼瘋狂,極激進分子,路德強調。
[00:07:47.000 --> 00:07:49.000]  不應該是這樣。
[00:07:49.000 --> 00:07:51.000]  真正的信心是什麼呢?
[00:07:51.000 --> 00:07:58.000]  真正敬畏上帝的信心是祈求上帝憐憫和保護我們,然後去吃藥。
[00:07:58.000 --> 00:08:01.000]  去做一些清潔的工作。
[00:08:01.000 --> 00:08:07.000]  不要很魯莽地去到人群裏面,為人帶來造成危險。
[00:08:07.000 --> 00:08:08.000]  這是路德的教導。
[00:08:08.000 --> 00:08:13.000]  當然,路德不是只像談兵,或者不單單說。
[00:08:13.000 --> 00:08:14.000]  他還有做什麼呢?
[00:08:14.000 --> 00:08:16.000]  他是身體力行。
[00:08:16.000 --> 00:08:18.000]  路德他是身體力行。
[00:08:18.000 --> 00:08:23.000]  當他身邊的助手和其他的同事,
[00:08:23.000 --> 00:08:26.000]  在之前一個月已經離開威登堡的時候,
[00:08:26.000 --> 00:08:30.000]  他卻是選擇留下,幫助救援的工作。
[00:08:30.000 --> 00:08:33.000]  他寫了一封信給他一位朋友。
[00:08:33.000 --> 00:08:37.000]  他在信裏面這樣說,我忘記有沒有打出來。
[00:08:37.000 --> 00:08:41.000]  他說我會留在這裏,我一定要這樣做。
[00:08:41.000 --> 00:08:45.000]  因為百姓們正處在極度的恐慌之中。
[00:08:45.000 --> 00:08:50.000]  約翰·布根哈根會和我一起留下來,
[00:08:50.000 --> 00:08:54.000]  來去面對這個惡魔的作亂。
[00:08:54.000 --> 00:08:56.000]  耶穌基督都會和我同在,
[00:08:56.000 --> 00:08:59.000]  讓我不至於孤身作戰。
[00:08:59.000 --> 00:09:04.000]  即使魔鬼曾經讓耶穌基督的腳裸受傷,
[00:09:04.000 --> 00:09:09.000]  但這一次,耶穌基督會幫助我們戰勝那個古老的大蛇,
[00:09:09.000 --> 00:09:12.000]  殺人的兇手,怨罪和始作俑者,
[00:09:12.000 --> 00:09:15.000]  為我們禱告罷,再見。
[00:09:15.000 --> 00:09:17.000]  除了老德自己,
[00:09:17.000 --> 00:09:20.000]  他的說話和行動都感動了他的太太。
[00:09:20.000 --> 00:09:24.000]  人太太甘心留下和老德一起,
[00:09:24.000 --> 00:09:28.000]  來關懷那些身心受創的病患者,
[00:09:28.000 --> 00:09:30.000]  和他們的教友。
[00:09:30.000 --> 00:09:32.000]  他們開放自己的家,
[00:09:32.000 --> 00:09:35.000]  照顧和護理那些患病的人,
[00:09:35.000 --> 00:09:37.000]  亦都收容了很多孤兒。
[00:09:37.000 --> 00:09:39.000]  在瘟疫期間,
[00:09:39.000 --> 00:09:43.000]  老德周圍有接近二十個人相繼死亡,
[00:09:43.000 --> 00:09:47.000]  有不少是老德的近親和家屬,
[00:09:47.000 --> 00:09:49.000]  他的兒子,
[00:09:49.000 --> 00:09:53.000]  兒子童年的九月被感染,
[00:09:53.000 --> 00:09:54.000]  但後來康復了。
[00:09:54.000 --> 00:09:57.000]  他的女兒在十二月出生,
[00:09:57.000 --> 00:09:58.000]  八個月之後,
[00:09:58.000 --> 00:10:00.000]  他就離世。
[00:10:00.000 --> 00:10:01.000]  有人就估計,
[00:10:01.000 --> 00:10:05.000]  他是不是在媽媽懷孕的時候,
[00:10:05.000 --> 00:10:07.000]  受這個瘟疫所致。
[00:10:07.000 --> 00:10:09.000]  老德告訴我們,
[00:10:09.000 --> 00:10:12.000]  瘟疫是上帝試煉我們的信心和愛心的工具。
[00:10:12.000 --> 00:10:14.000]  他要看看我們在這些期間,
[00:10:14.000 --> 00:10:16.000]  怎樣用信心來依靠上帝,
[00:10:16.000 --> 00:10:19.000]  以愛心來代我們輪捨。
[00:10:19.000 --> 00:10:22.000]  不要以為陳學嘉很有信心,
[00:10:22.000 --> 00:10:23.000]  很有愛心,
[00:10:23.000 --> 00:10:24.000]  留下了,
[00:10:24.000 --> 00:10:26.000]  他就沒有悲痛。
[00:10:26.000 --> 00:10:28.000]  當女兒過世的時候,
[00:10:28.000 --> 00:10:30.000]  老德抱著她,
[00:10:30.000 --> 00:10:31.000]  抱著她,
[00:10:31.000 --> 00:10:33.000]  要預備下葬的時候,
[00:10:33.000 --> 00:10:34.000]  他和女兒說,
[00:10:34.000 --> 00:10:40.000]  「小甜心的女兒,Switch,你會復活的,
[00:10:40.000 --> 00:10:43.000]  並且你會好像星星和太陽一樣閃耀,
[00:10:43.000 --> 00:10:45.000]  但很奇怪,
[00:10:45.000 --> 00:10:47.000]  我知道祂的安息了,
[00:10:47.000 --> 00:10:49.000]  連一切都好了,
[00:10:49.000 --> 00:10:52.000]  但我為什麼還是這麼哀傷呢?」
[00:10:52.000 --> 00:10:54.000]  老德的見證告訴我們,
[00:10:54.000 --> 00:10:56.000]  無論我們有多大的信心,
[00:10:56.000 --> 00:10:57.000]  或者我們有多大的愛心,
[00:10:57.000 --> 00:10:59.000]  我們在上帝面前,
[00:10:59.000 --> 00:11:01.000]  其實都是一個赤裸裸的人。
[00:11:01.000 --> 00:11:03.000]  我們都是一個人。
[00:11:03.000 --> 00:11:05.000]  我們這個人那種脆弱,
[00:11:05.000 --> 00:11:07.000]  我們那種很想逃離危險,
[00:11:07.000 --> 00:11:08.000]  很想保存生命,
[00:11:08.000 --> 00:11:09.000]  但不是罪。
[00:11:09.000 --> 00:11:10.000]  我們這個人,
[00:11:10.000 --> 00:11:12.000]  在面對這些逆境的時候,
[00:11:12.000 --> 00:11:14.000]  或者這種疫症,
[00:11:14.000 --> 00:11:15.000]  一路蔓延的時候,
[00:11:15.000 --> 00:11:16.000]  我們會害怕,
[00:11:16.000 --> 00:11:17.000]  我們會徬徨,
[00:11:17.000 --> 00:11:19.000]  甚至真的染病的時候,
[00:11:19.000 --> 00:11:20.000]  我們會哀傷,
[00:11:20.000 --> 00:11:22.000]  我們會難過。
[00:11:22.000 --> 00:11:24.000]  老德見證著,
[00:11:24.000 --> 00:11:27.000]  我們就是這樣需要上帝。
[00:11:27.000 --> 00:11:29.000]  除了十六世紀,
[00:11:29.000 --> 00:11:31.000]  馬丁·老德的教導和見證,
[00:11:31.000 --> 00:11:32.000]  我還講多一個故事,
[00:11:32.000 --> 00:11:34.000]  就是十七世紀,
[00:11:34.000 --> 00:11:36.000]  威廉牧師,
[00:11:36.000 --> 00:11:41.000]  一個叫做威廉·蒙佩森的牧師的見證。
[00:11:41.000 --> 00:11:45.000]  故事發生在十七世紀的阿姆村,
[00:11:45.000 --> 00:11:48.000]  有些人翻譯做伊姆村。
[00:11:48.000 --> 00:11:49.000]  村裏面居住的,
[00:11:49.000 --> 00:11:53.000]  都是有虔誠基督信仰的人。
[00:11:53.000 --> 00:11:54.000]  十七世紀,
[00:11:54.000 --> 00:11:55.000]  這個黑死病,
[00:11:55.000 --> 00:11:58.000]  再次入侵歐洲和全球。
[00:11:58.000 --> 00:12:05.000]  其中是以1664年至1666年的疫情更為嚴重。
[00:12:05.000 --> 00:12:09.000]  最後一場大規模爆發在英國,
[00:12:09.000 --> 00:12:15.000]  只是倫敦就有十萬人因這個病而死亡。
[00:12:15.000 --> 00:12:20.000]  佔了當時倫敦的總人口有四分之一。
[00:12:20.000 --> 00:12:22.000]  1665年8月,
[00:12:22.000 --> 00:12:24.000]  每個禮拜死亡的人數是二千人。
[00:12:24.000 --> 00:12:25.000]  9月,
[00:12:25.000 --> 00:12:27.000]  每個禮拜死亡的人數是八千人。
[00:12:27.000 --> 00:12:31.000]  瘟疫開始由倫敦向外蔓延,
[00:12:31.000 --> 00:12:36.000]  英國的皇室開始離開倫敦這個地方。
[00:12:36.000 --> 00:12:37.000]  市內的人,
[00:12:37.000 --> 00:12:39.000]  特別是那些有錢的人,
[00:12:39.000 --> 00:12:41.000]  都紛紛拿著行李,
[00:12:41.000 --> 00:12:43.000]  全部要撤離。
[00:12:43.000 --> 00:12:46.000]  當時黑死病的疫情,
[00:12:46.000 --> 00:12:49.000]  還是局限在英國的南部地區。
[00:12:49.000 --> 00:12:51.000]  後來因為一個商人,
[00:12:51.000 --> 00:12:54.000]  估計這個商人可能是從亞洲的地方,
[00:12:54.000 --> 00:13:00.000]  將這個病帶到英國的中部一條細小的村莊,
[00:13:00.000 --> 00:13:03.000]  而這條村莊就叫做阿姆村,
[00:13:03.000 --> 00:13:06.000]  令到很多人受感染和死亡。
[00:13:06.000 --> 00:13:12.000]  這個村裡面的村民有三百四十四人,
[00:13:12.000 --> 00:13:17.000]  本來第一個反應都是打算離開這個中部,
[00:13:17.000 --> 00:13:19.000]  離開這條村,
[00:13:19.000 --> 00:13:20.000]  向北移,
[00:13:20.000 --> 00:13:23.000]  北移就是大概你知道在英國,
[00:13:23.000 --> 00:13:25.000]  就在蘇格蘭那邊。
[00:13:25.000 --> 00:13:28.000]  很想離開這場瘟疫,
[00:13:28.000 --> 00:13:30.000]  不過在這個時候,
[00:13:30.000 --> 00:13:33.000]  村裡面的教區牧師,
[00:13:33.000 --> 00:13:35.000]  威廉蒙奎森,
[00:13:35.000 --> 00:13:39.000]  和之前那位牧師,
[00:13:39.000 --> 00:13:40.000]  Thomas Stanley,
[00:13:40.000 --> 00:13:42.000]  就力勸村民,
[00:13:42.000 --> 00:13:44.000]  他怎樣力勸他呢?
[00:13:44.000 --> 00:13:45.000]  他說,
[00:13:45.000 --> 00:13:47.000]  為免這一場瘟疫,
[00:13:47.000 --> 00:13:51.000]  再蔓延到英國的北部和其他地方,
[00:13:51.000 --> 00:13:53.000]  他們只有一個選擇,
[00:13:53.000 --> 00:13:55.000]  這個選擇是什麼?
[00:13:55.000 --> 00:13:57.000]  是隔離,
[00:13:57.000 --> 00:13:59.000]  是封村。
[00:13:59.000 --> 00:14:01.000]  他說我寧可自己死,
[00:14:01.000 --> 00:14:04.000]  也不願意將這場病,
[00:14:04.000 --> 00:14:07.000]  傳給周圍的村民,
[00:14:07.000 --> 00:14:09.000]  他要封村。
[00:14:09.000 --> 00:14:12.000]  還有一番話,
[00:14:12.000 --> 00:14:15.000]  刻在這個阿姆村一個紀念碑上,
[00:14:15.000 --> 00:14:17.000]  這段歷史,
[00:14:17.000 --> 00:14:19.000]  也都寫入了在英國的教科書,
[00:14:19.000 --> 00:14:21.000]  1950年教科書裡面,
[00:14:21.000 --> 00:14:23.000]  他說我們走的話,
[00:14:23.000 --> 00:14:25.000]  未必能夠活,
[00:14:25.000 --> 00:14:29.000]  誰都不知道自己有沒有感染瘟疫,
[00:14:29.000 --> 00:14:31.000]  不走的話,
[00:14:31.000 --> 00:14:33.000]  其實都會死,
[00:14:33.000 --> 00:14:35.000]  只是怕沒有感染的人,
[00:14:35.000 --> 00:14:37.000]  都很容易被感染,
[00:14:37.000 --> 00:14:39.000]  但我們願意試一下,
[00:14:39.000 --> 00:14:43.000]  因為良善需要傳遞下去,
[00:14:43.000 --> 00:14:47.000]  後人們是要記住良善。
[00:14:47.000 --> 00:14:50.000]  村民做了一個最痛苦的抉擇,
[00:14:50.000 --> 00:14:52.000]  留下,
[00:14:52.000 --> 00:14:54.000]  他們留下,
[00:14:54.000 --> 00:14:56.000]  他們封村。
[00:14:56.000 --> 00:14:58.000]  在牧師的指引下,
[00:14:58.000 --> 00:15:01.000]  村民決定將自己隔離,
[00:15:01.000 --> 00:15:05.000]  他們用石頭在村的周圍,
[00:15:05.000 --> 00:15:07.000]  捉起那些圍牆,
[00:15:07.000 --> 00:15:10.000]  不讓裡面的人走出去,
[00:15:10.000 --> 00:15:13.000]  也都不讓外面的人走進來,
[00:15:13.000 --> 00:15:17.000]  這條村莊進行自我隔離的時候,
[00:15:17.000 --> 00:15:20.000]  他們日常的生活是怎樣運作的呢?
[00:15:20.000 --> 00:15:22.000]  初初開始,
[00:15:22.000 --> 00:15:26.000]  想一下是17世紀,
[00:15:26.000 --> 00:15:31.000]  他們還是有很多農作業耕種,
[00:15:31.000 --> 00:15:33.000]  他們有生畜,
[00:15:33.000 --> 00:15:34.000]  有蔬菜,
[00:15:34.000 --> 00:15:38.000]  每一天都可以有足夠的糧食自給自足,
[00:15:38.000 --> 00:15:40.000]  勉勉強強可以,
[00:15:40.000 --> 00:15:43.000]  但後來這個傳染病越來越嚴重,
[00:15:43.000 --> 00:15:47.000]  四周都開始不夠這些物資,
[00:15:47.000 --> 00:15:51.000]  村民不能夠不依靠外援,
[00:15:51.000 --> 00:15:52.000]  他們還有錢,
[00:15:52.000 --> 00:15:56.000]  所以可以從隔離村那些商人那裡,
[00:15:56.000 --> 00:15:59.000]  買糧食和肉,
[00:15:59.000 --> 00:16:03.000]  為了不讓這些瘟疫傳給其他人,
[00:16:03.000 --> 00:16:07.000]  特別是不傳給那些將食物拿來的人,
[00:16:07.000 --> 00:16:10.000]  他們和那些商人約好了一個特別的方法,
[00:16:10.000 --> 00:16:12.000]  就是你看圖,
[00:16:12.000 --> 00:16:14.000]  除了有那些石周圍圍住,
[00:16:14.000 --> 00:16:16.000]  一個特別的方法是什麼呢?
[00:16:16.000 --> 00:16:18.000]  那裡有一個井,
[00:16:18.000 --> 00:16:21.000]  那個井是將他們的錢放進去,
[00:16:21.000 --> 00:16:22.000]  有槽,
[00:16:22.000 --> 00:16:24.000]  目的就是消毒,
[00:16:24.000 --> 00:16:25.000]  消毒完之後,
[00:16:25.000 --> 00:16:26.000]  將那些錢,
[00:16:26.000 --> 00:16:28.000]  就會放在隔離的石頭那裡,
[00:16:28.000 --> 00:16:30.000]  有些洞放進去,
[00:16:30.000 --> 00:16:34.000]  那些商人就在那裡的地方拿錢出來,
[00:16:34.000 --> 00:16:36.000]  然後放下食物,
[00:16:36.000 --> 00:16:37.000]  放下食物之後,
[00:16:37.000 --> 00:16:40.000]  村民就等那些商人都走了,
[00:16:40.000 --> 00:16:43.000]  他們就拿那些食物,
[00:16:43.000 --> 00:16:45.000]  村裡面的人都是信主,
[00:16:45.000 --> 00:16:49.000]  那他們有沒有取消崇拜呢?
[00:16:49.000 --> 00:16:52.000]  原來他們是將敬拜上帝的地方,
[00:16:52.000 --> 00:16:54.000]  從教堂裡面,
[00:16:54.000 --> 00:16:57.000]  轉移到室外,
[00:16:57.000 --> 00:16:58.000]  所以有一幅畫,
[00:16:58.000 --> 00:17:04.000]  就是講當時他們在戶外敬拜,
[00:17:04.000 --> 00:17:08.000]  接下來村民是怎樣跟這個黑死病抗爭呢?
[00:17:08.000 --> 00:17:12.000]  英國這個阿姆村的博物館,
[00:17:12.000 --> 00:17:14.000]  有詳細的記錄,
[00:17:14.000 --> 00:17:16.000]  封村之後的結果是怎樣呢?
[00:17:16.000 --> 00:17:18.000]  14個月之後,
[00:17:18.000 --> 00:17:22.000]  阿姆村原本有344人,
[00:17:22.000 --> 00:17:25.000]  其中267人染病離世,
[00:17:25.000 --> 00:17:28.000]  77人倖存,
[00:17:28.000 --> 00:17:36.000]  其中33個是16歲以下的年輕人和小孩子,
[00:17:36.000 --> 00:17:38.000]  不過有些數據就說,
[00:17:38.000 --> 00:17:41.000]  其實全村只剩下33個人,
[00:17:41.000 --> 00:17:45.000]  威廉木斯都因染病而離世,
[00:17:45.000 --> 00:17:46.000]  雖然如此,
[00:17:46.000 --> 00:17:49.000]  阿姆村附近沒有一個人染病,
[00:17:49.000 --> 00:17:55.000]  這場黑死病就終止在中部,
[00:17:55.000 --> 00:17:59.000]  沒有蔓延到英國的北部,
[00:17:59.000 --> 00:18:01.000]  這條村其實在哪裏呢?
[00:18:01.000 --> 00:18:07.000]  原來就在曼徹斯特東南的35英里的地方,
[00:18:07.000 --> 00:18:11.000]  威廉木斯為自己和每一位遂逝的人,
[00:18:11.000 --> 00:18:13.000]  在他們死之前,
[00:18:13.000 --> 00:18:15.000]  寫下他們的墓志銘,
[00:18:15.000 --> 00:18:17.000]  他自己只有一句說話,
[00:18:17.000 --> 00:18:21.000]  就是請把善良傳遞下去,
[00:18:21.000 --> 00:18:27.000]  有一個醫生寫給他回家分娘家的太太,
[00:18:27.000 --> 00:18:31.000]  他說:原諒我不能夠給你更多的愛,
[00:18:31.000 --> 00:18:33.000]  因為他們需要我。
[00:18:33.000 --> 00:18:36.000]  有一個礦工寫給女兒,
[00:18:36.000 --> 00:18:37.000]  他說:親愛的,
[00:18:37.000 --> 00:18:42.000]  你見證了父母與村民的偉大。
[00:18:42.000 --> 00:18:46.000]  中世紀面對黑死病,
[00:18:46.000 --> 00:18:48.000]  面對瘟疫,
[00:18:48.000 --> 00:18:51.000]  其實還有很多感人的故事。
[00:18:51.000 --> 00:18:54.000]  今次我們面對的這場疫症,
[00:18:54.000 --> 00:18:57.000]  很多人都會想起2003年,
[00:18:57.000 --> 00:19:00.000]  其實都有不少這樣的故事。
[00:19:00.000 --> 00:19:02.000]  我們不禁會問,
[00:19:02.000 --> 00:19:03.000]  究竟是甚麼力量,
[00:19:03.000 --> 00:19:04.000]  使這麼多人,
[00:19:04.000 --> 00:19:06.000]  尤其是那些信主的人,
[00:19:06.000 --> 00:19:08.000]  願意為他人,
[00:19:08.000 --> 00:19:10.000]  來犧牲自己呢?
[00:19:10.000 --> 00:19:13.000]  會想起保羅的說話,
[00:19:13.000 --> 00:19:16.000]  「只能傳二十章二十四節」,
[00:19:16.000 --> 00:19:18.000]  我們一起讀,
[00:19:18.000 --> 00:19:20.000]  看看家裏的人是否在,
[00:19:20.000 --> 00:19:22.000]  回來了。
[00:19:22.000 --> 00:19:23.000]  我們一起讀,
[00:19:23.000 --> 00:19:24.000]  「一二三,
[00:19:24.000 --> 00:19:27.000]  我卻不以聖命為念,
[00:19:27.000 --> 00:19:29.000]  也不看為寶貴。
[00:19:29.000 --> 00:19:31.000]  只要行完我的路程,
[00:19:31.000 --> 00:19:34.000]  成就我從主耶穌所領受的職事,
[00:19:34.000 --> 00:19:38.000]  證明神恩惠的福音。」
[00:19:38.000 --> 00:19:40.000]  保羅在大馬骰路上,
[00:19:40.000 --> 00:19:42.000]  被復活的耶穌光照之後,
[00:19:42.000 --> 00:19:46.000]  他往後整個人生照明就是為福音。
[00:19:46.000 --> 00:19:49.000]  如果從保羅的生命,
[00:19:49.000 --> 00:19:50.000]  拿走福音,
[00:19:50.000 --> 00:19:52.000]  保羅的生命,
[00:19:52.000 --> 00:19:53.000]  就會失去光彩,
[00:19:53.000 --> 00:19:55.000]  變得黯然失色。
[00:19:55.000 --> 00:19:58.000]  保羅他被福音,
[00:19:58.000 --> 00:19:59.000]  影響得很緊要。
[00:19:59.000 --> 00:20:01.000]  福音使保羅生,
[00:20:01.000 --> 00:20:03.000]  福音使保羅死,
[00:20:03.000 --> 00:20:05.000]  福音使他貧窮,
[00:20:05.000 --> 00:20:06.000]  福音使他富足,
[00:20:06.000 --> 00:20:09.000]  福音使他受辱,
[00:20:09.000 --> 00:20:11.000]  福音使他得榮耀。
[00:20:11.000 --> 00:20:14.000]  保羅一生為福音。
[00:20:14.000 --> 00:20:16.000]  我很相信,
[00:20:16.000 --> 00:20:19.000]  在剛才講的那些見證裏面,
[00:20:19.000 --> 00:20:21.000]  不少的人,
