
[00:00:00.000 --> 00:00:04.000]  今天取題是活在當下的順遇行
[00:02:42.000 --> 00:02:43.000]  有世界的掙扎
[00:02:43.000 --> 00:02:45.000]  家庭有家庭的困難
[00:02:45.000 --> 00:02:46.000]  經濟有經濟的困難
[00:02:46.000 --> 00:02:49.000]  很多的困難
[00:02:49.000 --> 00:02:51.000]  和聖經所說
[00:02:51.000 --> 00:02:53.000]  人子回來
[00:02:53.000 --> 00:02:55.000]  而開宗明義說
[00:02:55.000 --> 00:02:58.000]  所以你們也要預備
[00:02:58.000 --> 00:03:00.000]  究竟關係在哪裏呢
[00:03:00.000 --> 00:03:02.000]  既然我們不知道人子何時回來
[00:03:02.000 --> 00:03:04.000]  不過我們知道有一天他會回來
[00:03:04.000 --> 00:03:05.000]  那就是說
[00:03:05.000 --> 00:03:07.000]  懶得去說
[00:03:07.000 --> 00:03:08.000]  這個世代的事情
[00:03:08.000 --> 00:03:10.000]  你去猜
[00:03:10.000 --> 00:03:11.000]  猜他發生多少事情之後會回來
[00:03:11.000 --> 00:03:13.000]  這個意義大不大呢
[00:03:13.000 --> 00:03:14.000]  留待你自己判斷
[00:03:14.000 --> 00:03:17.000]  你可能覺得很大意義
[00:03:17.000 --> 00:03:19.000]  但我們必須
[00:03:19.000 --> 00:03:21.000]  我甚至越來越覺得
[00:03:21.000 --> 00:03:24.000]  解釋聖經必須要解明了字面
[00:03:24.000 --> 00:03:25.000]  明白了字面
[00:03:25.000 --> 00:03:28.000]  才去解釋你想解釋的東西
[00:03:28.000 --> 00:03:30.000]  否則就很亂了
[00:03:30.000 --> 00:03:31.000]  任意地解釋
[00:03:31.000 --> 00:03:32.000]  聖經不是沒有規範的
[00:03:32.000 --> 00:03:37.000]  寫出來本來就是六十六章有規範
[00:03:37.000 --> 00:03:39.000]  所以字面的意思不是不重要
[00:03:39.000 --> 00:03:40.000]  是很重要
[00:03:40.000 --> 00:03:41.000]  明白了先
[00:03:41.000 --> 00:03:42.000]  我們先去看
[00:03:42.000 --> 00:03:47.000]  我們怎樣詮釋裏面的意思
[00:03:47.000 --> 00:03:49.000]  其實裏面簡單地說
[00:03:49.000 --> 00:03:52.000]  我們說到這個時代
[00:03:52.000 --> 00:03:57.000]  背後跟電影橋段是很不同的
[00:03:57.000 --> 00:03:59.000]  電影橋段是沒有盼望的
[00:03:59.000 --> 00:04:03.000]  電影橋段是你走得快很世界的
[00:04:03.000 --> 00:04:05.000]  走得摸你就糟糕了
[00:04:05.000 --> 00:04:07.000]  但聖經所說是滿有盼望的
[00:04:07.000 --> 00:04:10.000]  人子會來的時候
[00:04:10.000 --> 00:04:12.000]  你期待人子來嗎
[00:04:12.000 --> 00:04:13.000]  弟兄姊妹
[00:04:13.000 --> 00:04:16.000]  你期待耶穌再回來的日子嗎
[00:04:16.000 --> 00:04:19.000]  從上帝創世到他再回來的日子
[00:04:19.000 --> 00:04:21.000]  在聖經這麼多的部分
[00:04:21.000 --> 00:04:24.000]  說到有關上帝的工作
[00:04:24.000 --> 00:04:26.000]  只剩下在聖經裏面我們看到
[00:04:26.000 --> 00:04:28.000]  是等待他回來的日子
[00:04:28.000 --> 00:04:30.000]  是他未做的
[00:04:30.000 --> 00:04:33.000]  你期待他回來嗎
[00:04:33.000 --> 00:04:35.000]  所以這些預備
[00:04:35.000 --> 00:04:37.000]  其實很有意思的
[00:04:37.000 --> 00:04:38.000]  我希望我們今天
[00:04:38.000 --> 00:04:41.000]  也從少少負面的角度去看
[00:04:41.000 --> 00:04:45.000]  也從一些正面的角度去看
[00:04:45.000 --> 00:04:47.000]  裡面其實全釋了
[00:04:47.000 --> 00:04:48.000]  二十四章到十五章
[00:04:48.000 --> 00:04:49.000]  我們在聖經看到
[00:04:49.000 --> 00:04:51.000]  基本上主席Sam跟我們讀出
[00:04:51.000 --> 00:04:53.000]  其實有四個部分
[00:04:53.000 --> 00:04:54.000]  裡面反映了出來
[00:04:54.000 --> 00:04:56.000]  記載了耶穌所說的
[00:04:56.000 --> 00:05:00.000]  四類的人與物
[00:05:00.000 --> 00:05:02.000]  他們的身份
[00:05:02.000 --> 00:05:04.000]  對他們的形容
[00:05:04.000 --> 00:05:07.000]  也記載了四類人物的
[00:05:07.000 --> 00:05:12.000]  一些權責以及取向
[00:05:12.000 --> 00:05:15.000]  我們先看第一個
[00:05:15.000 --> 00:05:17.000]  因為時間關係
[00:05:17.000 --> 00:05:21.000]  所以前面這些災難性的東西
[00:05:21.000 --> 00:05:22.000]  我不跟你解釋了
[00:05:22.000 --> 00:05:25.000]  剛才我也說了我的觀點
[00:05:25.000 --> 00:05:26.000]  既然不知道
[00:05:26.000 --> 00:05:29.000]  我們就向前看
[00:05:29.000 --> 00:05:31.000]  我們要做些什麼
[00:05:31.000 --> 00:05:35.000]  活在當下的信與行
[00:05:35.000 --> 00:05:37.000]  有信心
[00:05:37.000 --> 00:05:39.000]  弟兄姊妹
[00:05:39.000 --> 00:05:42.000]  需要行為嗎?
[00:05:42.000 --> 00:05:46.000]  哪一章聖經說的?
[00:05:46.000 --> 00:05:48.000]  《雅各書》
[00:05:48.000 --> 00:05:50.000]  所以是沒有衝突的
[00:05:50.000 --> 00:05:52.000]  有信心
[00:05:52.000 --> 00:05:55.000]  你要活出一個信心的行為來
[00:05:55.000 --> 00:05:59.000]  所以不是說不需要有責任
[00:05:59.000 --> 00:06:01.000]  這段經文是賦予了
[00:06:01.000 --> 00:06:06.000]  末後的教會有責任
[00:06:06.000 --> 00:06:07.000]  在生命上
[00:06:07.000 --> 00:06:09.000]  或者說得直接一點
[00:06:09.000 --> 00:06:11.000]  生命我們越來越不清晰
[00:06:11.000 --> 00:06:14.000]  什麼叫生命呢?
[00:06:14.000 --> 00:06:18.000]  近二三十年開始說到品格
[00:06:18.000 --> 00:06:21.000]  不只是說生命這麼闊的東西
[00:06:21.000 --> 00:06:23.000]  一個人表現出來的品格
[00:06:23.000 --> 00:06:25.000]  反映了他的生命
[00:06:25.000 --> 00:06:27.000]  屬靈的品格
[00:06:27.000 --> 00:06:29.000]  在這裡我們看到
[00:06:29.000 --> 00:06:31.000]  第一個耶穌所說的比喻
[00:06:31.000 --> 00:06:33.000]  是一個忠心有見識的僕人
[00:06:33.000 --> 00:06:35.000]  如果翻譯得貼一點
[00:06:35.000 --> 00:06:38.000]  是忠心並且聰明的僕人
[00:06:38.000 --> 00:06:40.000]  這個聰明有見識的聰明的字
[00:06:40.000 --> 00:06:45.000]  在下面馬上在十童裡的比喻再度出現
[00:06:45.000 --> 00:06:49.000]  首先你要忠心有見識的僕人
[00:06:49.000 --> 00:06:53.000]  而為主人所派是管理家裡面的人
[00:06:53.000 --> 00:06:56.000]  按時分糧給他們
[00:06:56.000 --> 00:07:02.000]  有部分弟兄姊妹誤解為僕人的意思
[00:07:02.000 --> 00:07:06.000]  是指上帝的僕人
[00:07:06.000 --> 00:07:11.000]  即是傳道同工的領袖
[00:07:11.000 --> 00:07:13.000]  如果清楚看
[00:07:13.000 --> 00:07:15.000]  《新一世經》用上這個字
[00:07:15.000 --> 00:07:18.000]  是耶穌基督的僕人
[00:07:18.000 --> 00:07:20.000]  或者說耶穌基督的奴隸
[00:07:20.000 --> 00:07:22.000]  即是你和我
[00:07:22.000 --> 00:07:24.000]  大家都有份的
[00:07:24.000 --> 00:07:26.000]  更何況這裡說到
[00:07:26.000 --> 00:07:30.000]  是要被主人所派管理家裡面的人
[00:07:30.000 --> 00:07:32.000]  和本相當好
[00:07:32.000 --> 00:07:34.000]  家裡面的人
[00:07:34.000 --> 00:07:38.000]  是一個家裡面所有的人
[00:07:38.000 --> 00:07:40.000]  一個家裡面的群體
[00:07:40.000 --> 00:07:42.000]  他不是說建築物
[00:07:42.000 --> 00:07:44.000]  是說裡面的群體
[00:07:44.000 --> 00:07:47.000]  這個家字在彼得前書的四章十七節
[00:07:47.000 --> 00:07:50.000]  是審判從神的家開始
[00:07:50.000 --> 00:07:52.000]  用這個字根研發到這裡
[00:07:52.000 --> 00:07:54.000]  是一樣的
[00:07:54.000 --> 00:07:56.000]  不過這裡是說家裡面的人
[00:07:56.000 --> 00:07:59.000]  彼得是說神的家
[00:07:59.000 --> 00:08:02.000]  究竟這裡是否在說教會呢?
[00:08:02.000 --> 00:08:05.000]  我們不要馬上做一個很倉促的定論
[00:08:05.000 --> 00:08:09.000]  我們看下去就知道了
[00:08:09.000 --> 00:08:12.000]  第一件事是在說神的家裡面
[00:08:12.000 --> 00:08:14.000]  在家裡面的人
[00:08:14.000 --> 00:08:16.000]  我們要作僕人的
[00:08:16.000 --> 00:08:19.000]  要有忠心和聰明地去照顧他們
[00:08:19.000 --> 00:08:21.000]  按時分糧
[00:08:21.000 --> 00:08:23.000]  但時態很特別
[00:08:23.000 --> 00:08:26.000]  由於聖經今天沒有讀出來
[00:08:26.000 --> 00:08:29.000]  在第五十節講到
[00:08:29.000 --> 00:08:31.000]  在不知道的時候
[00:08:31.000 --> 00:08:33.000]  這些僕人的主人就回來了
[00:08:33.000 --> 00:08:35.000]  跟他開始的時候說
[00:08:35.000 --> 00:08:37.000]  在想不到的時候
[00:08:37.000 --> 00:08:38.000]  人子就來
[00:08:38.000 --> 00:08:41.000]  時間性是吻合的
[00:08:41.000 --> 00:08:43.000]  第一個比喻的時間性
[00:08:43.000 --> 00:08:45.000]  和今天開始的經文所讀的時間性
[00:08:45.000 --> 00:08:46.000]  是吻合的
[00:08:46.000 --> 00:08:48.000]  是在你不知道的時候
[00:08:48.000 --> 00:08:49.000]  人子就來了
[00:08:49.000 --> 00:08:53.000]  主人就回來了
[00:08:53.000 --> 00:08:55.000]  另外第二個比喻
[00:08:55.000 --> 00:08:59.000]  十同類的比喻
[00:08:59.000 --> 00:09:01.000]  同樣講到這十個同類
[00:09:01.000 --> 00:09:05.000]  十個年輕的女孩子
[00:09:05.000 --> 00:09:07.000]  少女
[00:09:07.000 --> 00:09:08.000]  十個年輕的少女
[00:09:08.000 --> 00:09:11.000]  等待著新郎回來
[00:09:11.000 --> 00:09:13.000]  講到有愚拙的
[00:09:13.000 --> 00:09:15.000]  五個有愚拙
[00:09:15.000 --> 00:09:16.000]  五個聰明
[00:09:16.000 --> 00:09:18.000]  就是管家用上有知識的字
[00:09:18.000 --> 00:09:21.000]  聰明的
[00:09:21.000 --> 00:09:23.000]  同樣地時態是一樣的
[00:09:23.000 --> 00:09:25.000]  第六節
[00:09:25.000 --> 00:09:27.000]  半夜有人喊著
[00:09:27.000 --> 00:09:28.000]  新郎來了
[00:09:28.000 --> 00:09:30.000]  留意是半夜
[00:09:30.000 --> 00:09:33.000]  從來很少新娘是半夜去接的
[00:09:33.000 --> 00:09:35.000]  除非有些鄉下有這樣的例子
[00:09:35.000 --> 00:09:38.000]  半夜去接
[00:09:38.000 --> 00:09:41.000]  半夜的時候通常在做什麼
[00:09:41.000 --> 00:09:43.000]  要麼在睡覺
[00:09:43.000 --> 00:09:45.000]  要麼在失眠
[00:09:45.000 --> 00:09:47.000]  要麼在開夜車
[00:09:47.000 --> 00:09:50.000]  但那時間是比一般人休息的時間
[00:09:50.000 --> 00:09:52.000]  就是你們想不到的時間
[00:09:52.000 --> 00:09:54.000]  時間是很吻合的
[00:09:54.000 --> 00:09:56.000]  然後講到第三個比喻
[00:09:56.000 --> 00:09:58.000]  五千、二千、一千
[00:09:58.000 --> 00:10:00.000]  他講的不是同類
[00:10:00.000 --> 00:10:02.000]  由僕人講到同類
[00:10:02.000 --> 00:10:05.000]  講到僕人回到僕人
[00:10:05.000 --> 00:10:08.000]  他在講過了很久
[00:10:08.000 --> 00:10:09.000]  第十九節
[00:10:09.000 --> 00:10:11.000]  又不知道多久
[00:10:11.000 --> 00:10:12.000]  很久了
[00:10:12.000 --> 00:10:13.000]  突然他又回來了
[00:10:13.000 --> 00:10:15.000]  就跟他們算帳
[00:10:15.000 --> 00:10:18.000]  計數
[00:10:18.000 --> 00:10:20.000]  發覺他人物的改變來到這裡
[00:10:20.000 --> 00:10:23.000]  都是用一個人的稱號
[00:10:23.000 --> 00:10:26.000]  從僕人到同類
[00:10:26.000 --> 00:10:28.000]  到僕人
[00:10:28.000 --> 00:10:31.000]  基本上時間你都沒辦法知道
[00:10:31.000 --> 00:10:34.000]  主人或者新郎是何時回來
[00:10:34.000 --> 00:10:37.000]  是隨時回來的
[00:10:37.000 --> 00:10:40.000]  而去到三十一節
[00:10:40.000 --> 00:10:43.000]  他說當人子在他榮耀裡
[00:10:43.000 --> 00:10:45.000]  和眾天使降臨的時候
[00:10:45.000 --> 00:10:47.000]  要坐在寶座上開始審判
[00:10:47.000 --> 00:10:49.000]  但審判是什麼呢
[00:10:49.000 --> 00:10:51.000]  就不是僕人
[00:10:51.000 --> 00:10:52.000]  也不是同類
[00:10:52.000 --> 00:10:54.000]  那要審判什麼呢
[00:10:54.000 --> 00:10:57.000]  是羊
[00:10:57.000 --> 00:10:59.000]  左邊是綿羊
[00:10:59.000 --> 00:11:03.000]  右邊是公山羊
[00:11:03.000 --> 00:11:06.000]  羊圈、羊群
[00:11:06.000 --> 00:11:08.000]  這些比喻到最後
[00:11:08.000 --> 00:11:12.000]  特別是和開始的家裡面
[00:11:12.000 --> 00:11:14.000]  管理家裡面的人
[00:11:14.000 --> 00:11:19.000]  去到最後在羊圈羊群當中進行審判
[00:11:19.000 --> 00:11:22.000]  很大機會耶穌在幕後
[00:11:22.000 --> 00:11:26.000]  是在說幕後教會的境況
[00:11:26.000 --> 00:11:29.000]  幕後教會所需要附上的
[00:11:29.000 --> 00:11:33.000]  信與行的權與責
[00:11:33.000 --> 00:11:35.000]  這些地方很清晰
[00:11:35.000 --> 00:11:39.000]  慢慢地好像行兵遣將般進入
[00:11:39.000 --> 00:11:40.000]  開始的時候說到
[00:11:40.000 --> 00:11:41.000]  所有你們預備
[00:11:41.000 --> 00:11:43.000]  因為不知道的時候人子就來
[00:11:43.000 --> 00:11:46.000]  然後往後十同類的比喻
[00:11:46.000 --> 00:11:49.000]  和五千、二千、一千的僕人比喻
[00:11:49.000 --> 00:11:52.000]  有沒有注意到天國的比喻
[00:11:52.000 --> 00:11:53.000]  有注意吧
[00:11:53.000 --> 00:11:55.000]  這出現在二十五章第一節
[00:11:55.000 --> 00:11:59.000]  和二十五章第十四節
[00:11:59.000 --> 00:12:03.000]  你看種種的時態以及形容
[00:12:03.000 --> 00:12:05.000]  是說一個群體
[00:12:05.000 --> 00:12:07.000]  而被形容在天國當中
[00:12:07.000 --> 00:12:09.000]  進入天國當中的預備
[00:12:09.000 --> 00:12:13.000]  然後人子再來審判
[00:12:13.000 --> 00:12:15.000]  整個圖畫清晰了嗎?
[00:12:15.000 --> 00:12:16.000]  清晰了
[00:12:16.000 --> 00:12:17.000]  四個比喻
[00:12:17.000 --> 00:12:18.000]  二十四章到二十五章
[00:12:18.000 --> 00:12:20.000]  整個結構你把它拉長來看
[00:12:20.000 --> 00:12:22.000]  是說整個群體
[00:12:22.000 --> 00:12:25.000]  被比喻進入天國之前
[00:12:25.000 --> 00:12:26.000]  所要做的預備
[00:12:26.000 --> 00:12:28.000]  直到不知道什麼時候
[00:12:28.000 --> 00:12:30.000]  人子就降臨了
[00:12:30.000 --> 00:12:31.000]  其實二十五章三十一節
[00:12:31.000 --> 00:12:34.000]  當人子載他榮耀裡降臨的時候
[00:12:34.000 --> 00:12:40.000]  到了第四十四節的人子就來了
[00:12:40.000 --> 00:12:43.000]  因此你很清楚在說什麼
[00:12:43.000 --> 00:12:44.000]  在說的
[00:12:44.000 --> 00:12:45.000]  耶穌所比喻的
[00:12:45.000 --> 00:12:48.000]  是末後的教會
[00:12:48.000 --> 00:12:52.000]  活在當下的順與恆
[00:12:52.000 --> 00:12:54.000]  無論你如何將前面的經文
[00:12:54.000 --> 00:12:56.000]  二十四章由三章結尾到二十四章
[00:12:56.000 --> 00:12:59.000]  做一些與當代的合併與比較
[00:12:59.000 --> 00:13:01.000]  災難性的東西
[00:13:01.000 --> 00:13:05.000]  我再說,人子你是不知道的
[00:13:05.000 --> 00:13:07.000]  在說你要如何向前看
[00:13:07.000 --> 00:13:09.000]  從今天向前看
[00:13:09.000 --> 00:13:12.000]  特別說到我們的預備
[00:13:12.000 --> 00:13:15.000]  開始說到這四種人與物
[00:13:15.000 --> 00:13:22.000]  在這種時態下的權與責
[00:13:22.000 --> 00:13:25.000]  我們回到二十四章
[00:13:25.000 --> 00:13:27.000]  四十五節開始
[00:13:27.000 --> 00:13:32.000]  這個忠心和聰明的僕人
[00:13:32.000 --> 00:13:34.000]  所負責的
[00:13:34.000 --> 00:13:39.000]  是管理照顧家裡面的人
[00:13:39.000 --> 00:13:41.000]  清楚了嗎
[00:13:41.000 --> 00:13:46.000]  不是叫他負責家裡面的事
[00:13:46.000 --> 00:13:48.000]  你明不明白關心在哪裡
[00:13:48.000 --> 00:13:50.000]  耶穌所說的關心
[00:13:50.000 --> 00:13:54.000]  祂很清晰地在說家裡面的人
[00:13:54.000 --> 00:13:56.000]  如果我們相信這四段經文
[00:13:56.000 --> 00:13:58.000]  這四個比喻
[00:13:58.000 --> 00:14:00.000]  是指向著末後的教會的話
[00:14:00.000 --> 00:14:03.000]  這就是弟兄姊妹
[00:14:03.000 --> 00:14:08.000]  這就是末後面對在審判台前的羊群
[00:14:08.000 --> 00:14:10.000]  但也會害怕
[00:14:10.000 --> 00:14:13.000]  怎麼會變成公山羊
[00:14:13.000 --> 00:14:15.000]  如果你有時間看下去
[00:14:15.000 --> 00:14:17.000]  這些是很可怕的
[00:14:17.000 --> 00:14:19.000]  不是很鼓勵的訊息
[00:14:19.000 --> 00:14:20.000]  不過我自己看
[00:14:20.000 --> 00:14:22.000]  也是一種鼓勵的訊息
[00:14:22.000 --> 00:14:26.000]  我們結尾才來分析這件事
[00:14:26.000 --> 00:14:28.000]  怎麼做呢
[00:14:28.000 --> 00:14:30.000]  要按時分糧給他們
[00:14:30.000 --> 00:14:32.000]  不少的前人去解釋
[00:14:32.000 --> 00:14:34.000]  我都非常同意
[00:14:34.000 --> 00:14:36.000]  在說神的話
[00:14:36.000 --> 00:14:38.000]  不論傳達人也好
[00:14:38.000 --> 00:14:39.000]  弟兄姊妹也好
[00:14:39.000 --> 00:14:40.000]  按時分糧
[00:14:40.000 --> 00:14:41.000]  小組組長也好
[00:14:41.000 --> 00:14:42.000]  茶經也好
[00:14:42.000 --> 00:14:43.000]  按時分糧
[00:14:43.000 --> 00:14:46.000]  不過你看看整個寫作的結構
[00:14:46.000 --> 00:14:49.000]  似乎一般生活上的需要
[00:14:49.000 --> 00:14:55.000]  比說道還要多
[00:14:55.000 --> 00:14:56.000]  按時分糧
[00:14:56.000 --> 00:15:00.000]  而下面的29節
[00:15:00.000 --> 00:15:02.000]  一個不聰明的僕人
[00:15:02.000 --> 00:15:03.000]  這個奴隸
[00:15:03.000 --> 00:15:04.000]  惡僕
[00:15:04.000 --> 00:15:06.000]  他怎麼做呢
[00:15:06.000 --> 00:15:07.000]  他說主人回來晚了
[00:15:07.000 --> 00:15:08.000]  48節
[00:15:08.000 --> 00:15:10.000]  他動手打他的同伴
[00:15:10.000 --> 00:15:12.000]  大家都是僕人
[00:15:12.000 --> 00:15:14.000]  動手打
[00:15:14.000 --> 00:15:15.000]  一定不會出現的
[00:15:15.000 --> 00:15:18.000]  教會怎麼會有人動手打人呢
[00:15:18.000 --> 00:15:19.000]  不會的
[00:15:19.000 --> 00:15:20.000]  一定不會的
[00:15:20.000 --> 00:15:22.000]  不過有一個很大的提醒
[00:15:22.000 --> 00:15:24.000]  在這個群體當中
[00:15:24.000 --> 00:15:29.000]  如何去對待別人
[00:15:29.000 --> 00:15:31.000]  你怎麼去對待別人呢
[00:15:31.000 --> 00:15:34.000]  待會兒在審判的時候
[00:15:34.000 --> 00:15:37.000]  會有一個回應
[00:15:37.000 --> 00:15:39.000]  是回應了這段經文裡面
[00:15:39.000 --> 00:15:40.000]  開始所說的東西
[00:15:40.000 --> 00:15:41.000]  所以耶穌所說
[00:15:41.000 --> 00:15:43.000]  馬太或者所編排的佈局
[00:15:43.000 --> 00:15:45.000]  是刻意地
[00:15:45.000 --> 00:15:47.000]  在祂的神學觀點上
[00:15:47.000 --> 00:15:49.000]  是有結連的
[00:15:49.000 --> 00:15:50.000]  不是一塊一塊
[00:15:50.000 --> 00:15:51.000]  不是散開的
[00:15:51.000 --> 00:15:52.000]  不是解構的
[00:15:52.000 --> 00:15:54.000]  不是凌亂的
[00:15:54.000 --> 00:15:55.000]  字面的意思
[00:15:55.000 --> 00:15:57.000]  是重要的
[00:15:57.000 --> 00:15:58.000]  理解了
[00:15:58.000 --> 00:16:00.000]  我們再開始說
[00:16:00.000 --> 00:16:01.000]  你對祂的理解
[00:16:01.000 --> 00:16:02.000]  或者詮釋
[00:16:02.000 --> 00:16:05.000]  始終詮釋有主觀性
[00:16:05.000 --> 00:16:08.000]  但字面的主觀性是比較低的
[00:16:08.000 --> 00:16:09.000]  是比較客觀
[00:16:09.000 --> 00:16:10.000]  寫成這樣
[00:16:10.000 --> 00:16:11.000]  就是這樣了
[00:16:11.000 --> 00:16:13.000]  我不是說不可以
[00:16:13.000 --> 00:16:15.000]  用其他意思去解釋
[00:16:15.000 --> 00:16:17.000]  譬如說雅歌
[00:16:17.000 --> 00:16:19.000]  你這些有意義的東西
[00:16:19.000 --> 00:16:20.000]  一定有
[00:16:20.000 --> 00:16:21.000]  但你也有結構性的規範
[00:16:21.000 --> 00:16:23.000]  不是沒有規範的
[00:16:23.000 --> 00:16:25.000]  不是任解的
[00:16:25.000 --> 00:16:27.000]  不是一句經文
[00:16:27.000 --> 00:16:29.000]  三十六個答案
[00:16:29.000 --> 00:16:30.000]  不知道誰是對的
[00:16:30.000 --> 00:16:33.000]  不可能是這樣的
[00:16:33.000 --> 00:16:35.000]  所以你看到這裡
[00:16:35.000 --> 00:16:37.000]  在主人回來之前
[00:16:37.000 --> 00:16:40.000]  怎麼去對待家裡的人
[00:16:40.000 --> 00:16:43.000]  安時很重要
[00:16:43.000 --> 00:16:45.000]  安時是什麼意思
[00:16:45.000 --> 00:16:47.000]  如果買
[00:16:47.000 --> 00:16:49.000]  最近車厘子是安時的
[00:16:49.000 --> 00:16:51.000]  知道嗎
[00:16:51.000 --> 00:16:53.000]  In season
[00:16:53.000 --> 00:16:55.000]  大做
[00:16:55.000 --> 00:16:57.000]  適時
[00:16:57.000 --> 00:16:59.000]  合時
[00:16:59.000 --> 00:17:01.000]  什麼時的
[00:17:01.000 --> 00:17:03.000]  弟兄姊妹
[00:17:03.000 --> 00:17:05.000]  按什麼時
[00:17:05.000 --> 00:17:07.000]  主載回來的時
[00:17:07.000 --> 00:17:09.000]  估不到那個時
[00:17:09.000 --> 00:17:11.000]  按著這個時
[00:17:11.000 --> 00:17:13.000]  是你的目標
[00:17:13.000 --> 00:17:15.000]  再不是哲學家所說的
[00:17:15.000 --> 00:17:17.000]  人生的意義是什麼
[00:17:17.000 --> 00:17:19.000]  都是哲學我們尊重的
[00:17:19.000 --> 00:17:20.000]  一種想法
[00:17:20.000 --> 00:17:22.000]  一種思維
