
[00:00:00.000 --> 00:00:02.240]  那在開始 我先講道一點
[00:06:07.800 --> 00:06:11.080]  我們會看一下這個傳訊者
[00:06:11.080 --> 00:06:12.600]  第二我們會看一下
[00:06:12.600 --> 00:06:17.280]  再重溫這個佳音的訊息
[00:06:17.280 --> 00:06:21.840]  還有第三樣就是那個收訊
[00:06:21.840 --> 00:06:24.400]  收這個喜訊的人
[00:06:24.400 --> 00:06:27.040]  我們就看一下傳訊者
[00:06:27.040 --> 00:06:32.080]  哪一個是歷史上第一個報佳音的呢?
[00:06:32.080 --> 00:06:34.960]  就是我們看一下大家都知道的
[00:06:34.960 --> 00:06:37.120]  在第九節是主的一位使者
[00:06:37.120 --> 00:06:40.000]  第十節講到是天使
[00:06:40.000 --> 00:06:43.320]  其實天使我們知道在聖經裏面
[00:06:43.320 --> 00:06:46.240]  也包括了神的使者
[00:06:46.240 --> 00:06:48.280]  耶和華的使者
[00:06:48.280 --> 00:06:51.040]  其實他在舊約聖經裏面
[00:06:51.040 --> 00:06:54.160]  一共出現了四百次
[00:06:54.160 --> 00:06:56.760]  啟示錄裏面更加講到他們
[00:06:56.760 --> 00:06:59.160]  其實是數目有千千萬萬
[00:06:59.160 --> 00:07:02.960]  天使是神的信差
[00:07:02.960 --> 00:07:05.000]  他其中一樣很重要的任務
[00:07:05.000 --> 00:07:09.160]  就是奉神的差賢來傳揚、傳遞訊息
[00:07:09.160 --> 00:07:10.920]  在福音書裏面
[00:07:10.920 --> 00:07:16.040]  我們會看到一些有關耶穌很重要的時刻
[00:07:16.040 --> 00:07:17.760]  他們都會出現
[00:07:17.760 --> 00:07:19.720]  在《路加福音》第一章
[00:07:19.720 --> 00:07:22.840]  譬如他就向瑪利亞報信
[00:07:22.840 --> 00:07:26.200]  向她說他要生兒子耶穌
[00:07:26.200 --> 00:07:28.240]  另外這段經文也有講到
[00:07:28.240 --> 00:07:34.280]  天使向無量人報喜訊
[00:07:34.280 --> 00:07:37.160]  我們看看這段經文裏面怎樣說
[00:07:37.160 --> 00:07:40.520]  天使怎樣形容他所傳的福音
[00:07:40.520 --> 00:07:42.840]  他所傳的訊息呢?
[00:07:42.840 --> 00:07:47.280]  第一 他講到這是一個大喜的訊息
[00:07:47.280 --> 00:07:53.200]  第二 他講到這是一個關乎萬民的訊息
[00:07:53.200 --> 00:07:54.720]  甚麼是一個大喜的訊息呢?
[00:07:54.720 --> 00:07:58.280]  靜姐妹 你試過報喜了沒有?
[00:07:58.280 --> 00:07:59.800]  你試過報喜了沒有?
[00:07:59.800 --> 00:08:03.240]  你跟別人說 我要結婚了
[00:08:03.240 --> 00:08:07.160]  有些人就說 我的兒子考到
[00:08:07.160 --> 00:08:09.400]  我想入那間學校 很開心
[00:08:09.400 --> 00:08:13.560]  或者我買了房子 抽到居屋 成功了
[00:08:13.560 --> 00:08:17.000]  很多都是向人講一些好消息
[00:08:17.000 --> 00:08:18.560]  我想我們都試過
[00:08:18.560 --> 00:08:20.960]  好消息就是說
[00:08:20.960 --> 00:08:25.000]  一些令人很興奮、很開心的事情
[00:08:25.000 --> 00:08:26.520]  大喜的訊息
[00:08:26.520 --> 00:08:30.120]  而另外 我們說關乎萬民
[00:08:30.120 --> 00:08:32.920]  其實靜姐妹 關乎萬民的意思就是
[00:08:32.920 --> 00:08:34.400]  你跟我也有份
[00:08:34.400 --> 00:08:38.000]  就是說對於我們這件事
[00:08:38.000 --> 00:08:41.840]  也是非常重要 對所有人都是重要的
[00:08:41.840 --> 00:08:43.200]  靜姐妹 我問一下
[00:08:43.200 --> 00:08:47.680]  雖然今天我們未必能夠在街上去報佳音
[00:08:47.680 --> 00:08:52.240]  但是其實當我們傳福音的時候 也都是報佳音
[00:08:52.240 --> 00:08:56.520]  有沒有覺得其實我們跟別人講這個福音
[00:08:56.520 --> 00:08:58.720]  其實是一個跟他說的時候
[00:08:58.720 --> 00:08:59.920]  你心裡面記得
[00:08:59.920 --> 00:09:02.680]  這個是對他來說是一個大喜的訊息
[00:09:02.680 --> 00:09:04.520]  是一個大喜的訊息
[00:09:04.520 --> 00:09:07.200]  也是一個對他很重要
[00:09:07.200 --> 00:09:11.320]  是一個關乎我們全人類的訊息
[00:09:11.320 --> 00:09:14.040]  我最近有一個經歷
[00:09:14.040 --> 00:09:20.280]  就是最近有一個朋友介紹我去買一個護膚的產品
[00:09:20.280 --> 00:09:22.880]  我買了這個護膚的產品之後
[00:09:22.880 --> 00:09:27.960]  這位朋友就邀請我加入一個Facebook的群組
[00:09:27.960 --> 00:09:32.480]  我進去之後 一看 我有些猜疑
[00:09:32.480 --> 00:09:33.400]  為什麼呢?
[00:09:33.400 --> 00:09:36.240]  因為那個Facebook群組裡面 你知不知道有多少人?
[00:09:36.240 --> 00:09:40.120]  有七千多人在裡面 都很多人
[00:09:40.120 --> 00:09:46.840]  這個群組就是由一家公司的資深會員主持的
[00:09:46.840 --> 00:09:52.720]  最近他們公司 我發現他們推出了一個新的產品
[00:09:52.720 --> 00:09:56.400]  我看了他們的影片 我就看到這位主持人
[00:09:56.400 --> 00:10:01.080]  非常之興奮、積極地拍了很多條短片
[00:10:01.080 --> 00:10:03.840]  不停地在介紹這個新產品
[00:10:03.840 --> 00:10:07.120]  講它的好處 還親身示範
[00:10:07.120 --> 00:10:10.660]  在她講的時候 我有一個很大的 我很欣賞她
[00:10:10.660 --> 00:10:14.500]  因為她令我覺得她對她公司
[00:10:14.500 --> 00:10:20.480]  可以研發出這麼好的產品 是非常之感到驕傲的
[00:10:20.480 --> 00:10:23.720]  令我在她講的時候 簡直是眉飛色舞
[00:10:23.720 --> 00:10:27.720]  非常之興奮 令我覺得她實在是
[00:10:27.720 --> 00:10:29.960]  向我傳一個佳音
[00:10:29.960 --> 00:10:35.600]  她說她所推銷的產品會令我漂亮很多
[00:10:35.600 --> 00:10:38.960]  令到我這位中年 皮膚都開始需要
[00:10:38.960 --> 00:10:43.560]  有很多保養的婦人 都差點想加入搶購
[00:10:43.560 --> 00:10:46.080]  因為它是限量的
[00:10:46.080 --> 00:10:51.400]  不過當我重複看她的影片 我覺得挺有趣的
[00:10:51.400 --> 00:10:54.560]  都挺吸引的 但是有一刻
[00:10:54.560 --> 00:10:58.300]  突然間好像上帝聖靈提醒我在我心裡面問我
[00:10:58.300 --> 00:11:02.520]  她說 其實如果我作為一個信徒
[00:11:02.520 --> 00:11:04.560]  我們這幫就是信徒的人
[00:11:04.560 --> 00:11:06.840]  對我們那個福音的熱誠
[00:11:06.840 --> 00:11:12.180]  好像這位女士對她的產品的熱誠、肯定
[00:11:12.180 --> 00:11:15.880]  我們這樣用這個態度去傳福音
[00:11:15.880 --> 00:11:19.440]  我想我們一定會復興
[00:11:19.440 --> 00:11:23.640]  我們會經歷一個福音的大爆炸
[00:11:23.640 --> 00:11:29.040]  雖然我說 我們當然知道耶穌和這個寶貴的福音
[00:11:29.040 --> 00:11:31.040]  不是一個產品去推銷
[00:11:31.040 --> 00:11:33.440]  但是我只是心裡面感覺到
[00:11:33.440 --> 00:11:35.280]  如果我們真是這麼真實的
[00:11:35.280 --> 00:11:37.720]  覺得這是一個大氣的訊息 是關乎萬民
[00:11:37.720 --> 00:11:39.520]  我們能夠以一個這樣的熱誠
[00:11:39.520 --> 00:11:42.580]  來傳福音的時候 真是不得了
[00:11:42.580 --> 00:11:45.400]  你要記得這位女士 在她的群組裡面
[00:11:45.400 --> 00:11:47.640]  我不知道成立了多久 應該是幾年
[00:11:47.640 --> 00:11:51.040]  她和7000個人加入了她的群組
[00:11:51.040 --> 00:11:53.240]  認識了她的產品
[00:11:53.240 --> 00:11:55.400]  所以弟兄姊妹 加油
[00:11:55.400 --> 00:11:57.940]  我不是說我們要推銷耶穌
[00:11:57.940 --> 00:12:01.980]  但是對於這個福音的肯定
[00:12:01.980 --> 00:12:04.760]  對於這個大氣的訊息 是關乎萬民的
[00:12:04.760 --> 00:12:08.820]  我們真是要努力的去傳
[00:12:08.820 --> 00:12:13.220]  其實傳福音、報家音是一件很開心的事
[00:12:13.220 --> 00:12:17.720]  因為我們看到 當天使提到耶穌的時候
[00:12:17.720 --> 00:12:20.600]  在第13節講到就出現了
[00:12:20.600 --> 00:12:23.720]  忽然有一些大隊天兵和天使一起
[00:12:23.720 --> 00:12:28.220]  來到去讚美 唱讚美詩、讚美神
[00:12:28.220 --> 00:12:30.660]  當你想起這個情景的時候
[00:12:30.660 --> 00:12:34.660]  其實是非常的喜樂和榮耀的 是不是?
[00:12:34.660 --> 00:12:38.240]  我覺得神是非常的恩待世人
[00:12:38.240 --> 00:12:41.520]  祂不單止給天使、天君
[00:12:41.520 --> 00:12:47.200]  來到有這個福分去傳這個 報這個家音、喜訊
[00:12:47.200 --> 00:12:50.880]  今天我們頂多我們每一個歸向祂的人
[00:12:50.880 --> 00:12:53.000]  其實都有這個福分
[00:12:53.000 --> 00:12:59.420]  更加可以成為耶穌基督降臨救贖的傳訊者
[00:12:59.420 --> 00:13:03.460]  其實當我們回想剛才聖經裡面形容的情景
[00:13:03.460 --> 00:13:07.600]  當我們去和人去傳福音的時候
[00:13:07.600 --> 00:13:14.400]  彷彿好像和天使、天君一起去報這個喜訊
[00:13:14.400 --> 00:13:17.300]  弟兄姊妹 我們都是一個傳訊者
[00:13:17.300 --> 00:13:21.080]  一樣我們都一起珍惜這個身份
[00:13:21.080 --> 00:13:22.940]  我們不要以福音為恥
[00:13:22.940 --> 00:13:24.940]  因為這個是一個大氣的訊息
[00:13:24.940 --> 00:13:28.380]  要我們趁著這個聖誕節
[00:13:28.380 --> 00:13:31.000]  我們能夠積極地將這個福音
[00:13:31.000 --> 00:13:35.980]  將這個耶穌為我們降生的大氣訊息傳出去
[00:13:35.980 --> 00:13:38.560]  我們看完這個傳訊者
[00:13:38.560 --> 00:13:40.560]  明白到我們作為一個傳訊者
[00:13:40.560 --> 00:13:42.420]  我們怎樣去傳這個福音
[00:13:42.420 --> 00:13:46.340]  第二部分 第二點我想講的就是
[00:13:46.340 --> 00:13:49.700]  這個訊息的主角和內容
[00:13:49.700 --> 00:13:52.340]  我相信大家都熟悉的
[00:13:52.340 --> 00:13:56.140]  這個內容和主角當然就是耶穌
[00:13:56.140 --> 00:13:58.800]  在第十一節就講了
[00:13:58.800 --> 00:14:02.440]  天使說:今天在大位的城裡
[00:14:02.440 --> 00:14:07.460]  為你們生了救主 就是主 基督
[00:14:07.460 --> 00:14:10.500]  天使在這裡向這個牧羊人宣告
[00:14:10.500 --> 00:14:13.000]  就是向世人宣告
[00:14:13.000 --> 00:14:16.040]  耶穌是有帶著三重的身份和意義
[00:14:16.040 --> 00:14:18.040]  來到這個世界上
[00:14:18.040 --> 00:14:22.420]  第一個就是耶穌是救主
[00:14:22.420 --> 00:14:24.120]  Jesus is the Saviour
[00:14:24.120 --> 00:14:25.800]  這個是一個一次性的
[00:14:25.800 --> 00:14:29.580]  當祂來到這個世界上成就救恩的時候
[00:14:29.580 --> 00:14:31.080]  我們相信祂成為我們的
[00:14:31.080 --> 00:14:32.600]  接受祂成為我們個人救主的時候
[00:14:32.600 --> 00:14:35.520]  這個就是我們一生的救主
[00:14:35.520 --> 00:14:38.100]  是一個一次性的關係和世人
[00:14:38.100 --> 00:14:43.080]  第二個身份就是耶穌是基督是彌賽亞
[00:14:43.080 --> 00:14:47.840]  當我們看回不同的聖經譯本
[00:14:47.840 --> 00:14:49.200]  今天因為時間關係
[00:14:49.200 --> 00:14:51.520]  我們沒有辦法將它抽出來
[00:14:51.520 --> 00:14:54.000]  每一句去看 每一個譯本去看
[00:14:54.000 --> 00:14:57.680]  但是我們看到在這個形容
[00:14:57.680 --> 00:14:58.520]  耶穌是基督
[00:14:58.520 --> 00:15:00.880]  他說耶穌也是彌賽亞
[00:15:00.880 --> 00:15:04.000]  在希伯來文和希臘文裡面
[00:15:04.000 --> 00:15:05.960]  彌賽亞都是指受高者
[00:15:05.960 --> 00:15:08.000]  就是獨一從神
[00:15:08.000 --> 00:15:11.800]  從獨一的耶和華而來的王
[00:15:11.800 --> 00:15:18.640]  而第三個身份就和我們很密切
[00:15:18.640 --> 00:15:21.480]  就是耶穌是主
[00:15:21.480 --> 00:15:23.960]  Jesus is the Lord or Master
[00:15:23.960 --> 00:15:26.920]  即是神是我們生命的主
[00:15:26.920 --> 00:15:29.280]  是直接掌管我們生命
[00:15:29.280 --> 00:15:32.200]  是我們生命的主宰
[00:15:32.200 --> 00:15:36.600]  在這裡當他講到這三重身份的時候
[00:15:36.600 --> 00:15:38.760]  他更加是和別人說
[00:15:38.760 --> 00:15:41.720]  是為你們生了救主
[00:15:41.720 --> 00:15:44.440]  即是說這個救主是為世人
[00:15:44.440 --> 00:15:46.840]  為你們也為弟兄姊妹
[00:15:46.840 --> 00:15:50.640]  今天我們而生的救主 主基督
[00:15:50.640 --> 00:15:55.800]  當時這個訊息是對於亡國遺留
[00:15:55.800 --> 00:15:58.000]  被人苦待的以色列人
[00:15:58.000 --> 00:16:01.640]  確實是一個經世日大喜訊
[00:16:01.640 --> 00:16:04.320]  因為以色列人被羅馬統治
[00:16:04.320 --> 00:16:08.480]  現在終於他們等了很久的救贖主
[00:16:08.480 --> 00:16:12.800]  主基督今天已經來到了
[00:16:12.800 --> 00:16:15.240]  我們看到耶穌的降生
[00:16:15.240 --> 00:16:18.200]  是為當時的以色列人帶來盼望
[00:16:18.200 --> 00:16:21.600]  但我們知道這個訊息是給世人的
[00:16:21.600 --> 00:16:26.360]  所以這個盼望都是給我們今天
[00:16:26.360 --> 00:16:28.840]  或者當日克拉木揚人
[00:16:28.840 --> 00:16:32.240]  以色列人之後世世代代的人類
[00:16:32.240 --> 00:16:36.880]  包括你和我所有未信的人
[00:16:36.880 --> 00:16:37.560]  所以弟兄姊妹
[00:16:37.560 --> 00:16:39.960]  今天讓我們再一次重溫
[00:16:39.960 --> 00:16:43.720]  第一次報佳音這個大喜訊息的時候
[00:16:43.720 --> 00:16:49.320]  我們都再一次認定 耶穌是我們的救主
[00:16:49.320 --> 00:16:53.480]  耶穌是基督 是彌賽亞
[00:16:53.480 --> 00:16:58.400]  耶穌是我們的主 是我們生命的主
[00:16:58.400 --> 00:17:00.960]  當講了三重新論之後
[00:17:00.960 --> 00:17:08.680]  天使又說到耶穌有三個榮耀的記號
[00:17:08.680 --> 00:17:10.320]  第十二節那裡說
[00:17:10.320 --> 00:17:14.440]  你們要看見一個鷹鞋包著布
[00:17:14.440 --> 00:17:19.200]  臥在馬槽裡 那就是記號了
[00:17:19.200 --> 00:17:22.760]  那三個記號就是鷹鞋的樣式
[00:17:22.760 --> 00:17:26.120]  第二就是包著布
[00:17:26.120 --> 00:17:29.880]  第三是臥在馬槽裡
[00:17:29.880 --> 00:17:31.760]  我想這個情景我們都很熟悉
[00:17:31.760 --> 00:17:36.920]  這個場景我們每次看聖景都會看到
[00:17:36.920 --> 00:17:41.080]  這三個記號其實有什麼意義呢?
[00:17:41.080 --> 00:17:44.720]  當一個大能的創造主
[00:17:44.720 --> 00:17:48.680]  他來到這個世上的時候
[00:17:48.680 --> 00:17:53.960]  竟然是以一個軟弱無力的鷹鞋的樣式
[00:17:53.960 --> 00:17:56.800]  你想一下 初生的嬰兒林伯伯
[00:17:56.800 --> 00:18:01.000]  完全沒有保護自己的能力
[00:18:01.000 --> 00:18:08.240]  當時更加希臘王發了命令要追殺耶穌
[00:18:08.240 --> 00:18:10.520]  但是你見到耶穌
[00:18:10.520 --> 00:18:14.560]  他出生的時候卻是多麼的安詳
[00:18:14.560 --> 00:18:18.120]  安然地躺在馬槽裡
[00:18:18.120 --> 00:18:22.040]  就是單單依靠上帝的保護
[00:18:22.040 --> 00:18:26.400]  弟兄姊妹都讓我們學習
[00:18:26.400 --> 00:18:27.640]  即是神告訴我們
[00:18:27.640 --> 00:18:31.000]  我們能夠像一個鷹鞋一樣
[00:18:31.000 --> 00:18:32.800]  單單依靠祂的保護
[00:18:32.800 --> 00:18:37.640]  將我們的生命交託給我們的主
[00:18:37.640 --> 00:18:39.840]  我們不需要太多的憂慮
[00:18:39.840 --> 00:18:44.080]  我們要單純依靠上帝在我們生命裡的保護
[00:18:44.080 --> 00:18:46.960]  《馬太福音》18章3節說
[00:18:46.960 --> 00:18:49.480]  「你們若不回轉 變成小孩的樣式
[00:18:49.480 --> 00:18:52.280]  斷不能進天國」
[00:18:52.280 --> 00:18:56.360]  所以弟兄姊妹讓我們時常保持一個單純的心
[00:18:56.360 --> 00:18:59.800]  來信靠我們的主
[00:18:59.800 --> 00:19:03.960]  第二個和第三個的記號是什麼呢?
[00:19:03.960 --> 00:19:06.080]  第二個是「包著布」
[00:19:06.080 --> 00:19:08.320]  榮耀的君王出生的時候
[00:19:08.320 --> 00:19:10.360]  只是包著布
[00:19:10.360 --> 00:19:14.520]  沒有任何美麗的衣裳
[00:19:14.520 --> 00:19:17.920]  而第三點「臥在馬槽裡」
[00:19:17.920 --> 00:19:20.840]  就是從天上榮耀的寶座
[00:19:20.840 --> 00:19:23.040]  今天降到地上
[00:19:23.040 --> 00:19:26.600]  臥在馬槽裡 不是出生在皇宮
[00:19:26.600 --> 00:19:30.840]  不是在豪宅 不是在私家醫院
[00:19:30.840 --> 00:19:33.920]  當時的馬槽不是給人居住
[00:19:33.920 --> 00:19:35.800]  只是飼養動物的地方
[00:19:35.800 --> 00:19:39.480]  這些通常都是山邊的一些動物
[00:19:39.480 --> 00:19:42.560]  當我們回看這兩個記號「包著布」
[00:19:42.560 --> 00:19:44.520]  臥在馬槽裡
[00:19:44.520 --> 00:19:46.120]  我們就會想到
[00:19:46.120 --> 00:19:50.040]  我自己想到耶穌所說的兩句話
[00:19:50.040 --> 00:19:51.600]  是哪兩句呢?
[00:19:51.600 --> 00:19:55.400]  第一句是《路加福音》十二章二十七節
[00:19:55.400 --> 00:19:57.160]  「你們想想百合花
[00:19:57.160 --> 00:19:59.920]  怎麼不勞苦也不仿織
[00:19:59.920 --> 00:20:01.760]  但我告訴你們
[00:20:01.760 --> 00:20:05.000]  就是所羅門最榮華的時候
[00:20:05.000 --> 00:20:09.560]  也比不上這花中的一朵」
[00:20:09.560 --> 00:20:14.240]  第二段是《路加福音》九章五十八節
[00:20:14.240 --> 00:20:17.680]  「耶穌說:狐狸有洞
[00:20:17.680 --> 00:20:19.880]  天空的飛鳥有窩
[00:20:19.880 --> 00:20:26.520]  人子卻沒有棲身的地方」
[00:20:26.520 --> 00:20:31.720]  耶穌出生的那個記號
[00:20:31.720 --> 00:20:35.120]  讓我們知道祂是一個怎樣的上帝
[00:20:35.120 --> 00:20:37.200]  祂是一個充滿榮耀
[00:20:37.200 --> 00:20:40.600]  但卻是謙卑的神
[00:20:40.600 --> 00:20:44.280]  在《肥勒比書》二章六至八節
[00:20:44.280 --> 00:20:46.360]  「祂本有神的形象
[00:20:46.360 --> 00:20:49.120]  不以自己與神同等為強奪的
[00:20:49.120 --> 00:20:51.480]  反倒虛己取了奴僕的形象
[00:20:51.480 --> 00:20:53.640]  成為人的樣式
[00:20:53.640 --> 00:20:55.560]  既有人的樣子
[00:20:55.560 --> 00:20:57.640]  就自己卑微
