
[00:00:00.000 --> 00:00:04.960]  我們生活在一個物質非常豐富的地方
[00:01:47.920 --> 00:01:53.680]  它是第一個首先自己去鑄造銅幣的一個城市
[00:01:53.680 --> 00:01:55.880]  印銀紙
[00:01:55.880 --> 00:01:59.200]  它是一個金融銀行的中心
[00:01:59.200 --> 00:02:01.000]  既然它有出銅幣
[00:02:01.000 --> 00:02:04.960]  既然它在金融上這麼發達
[00:02:04.960 --> 00:02:08.200]  是成為在小亞細亞的地區裏面
[00:02:08.200 --> 00:02:10.480]  一個很活躍的城市
[00:02:10.480 --> 00:02:14.200]  它是一個成衣出產的一個中心
[00:02:14.200 --> 00:02:20.360]  因為它盛產黑羊的羊毛
[00:02:20.360 --> 00:02:22.160]  那些羊毛是黑色的
[00:02:22.160 --> 00:02:26.040]  我不知道古代的社會是流行什麼顏色
[00:02:26.040 --> 00:02:27.200]  今天的社會
[00:02:27.200 --> 00:02:29.800]  黑色是一個最煙的顏色
[00:02:29.800 --> 00:02:31.960]  看過去你穿黑色衣服的那些
[00:02:31.960 --> 00:02:36.600]  就是代表你穿一個很潮流的一個顏色
[00:02:36.600 --> 00:02:37.960]  黑色的羊毛
[00:02:37.960 --> 00:02:40.600]  是一個成衣的出產的中心
[00:02:40.600 --> 00:02:42.440]  很可能是因為他們的
[00:02:42.440 --> 00:02:43.960]  這樣的工業的發達
[00:02:43.960 --> 00:02:48.160]  是帶動到他們在金融業上面的發達
[00:02:48.160 --> 00:02:52.320]  老弟家教會有一個醫學的中心
[00:02:52.320 --> 00:02:54.120]  有一個醫院
[00:02:54.120 --> 00:02:59.400]  他們盛產一個眼藥
[00:02:59.400 --> 00:03:01.720]  用那些藥粉開出來之後
[00:03:01.720 --> 00:03:03.200]  去打在眼睛上
[00:03:03.200 --> 00:03:06.320]  是可以醫好很多的眼疾
[00:03:06.320 --> 00:03:08.360]  所以在這個地方
[00:03:08.360 --> 00:03:10.760]  也都會吸引到有其他城市的人
[00:03:10.760 --> 00:03:15.160]  來到這個老弟家去求醫
[00:03:15.160 --> 00:03:16.960]  好像香港也是
[00:03:16.960 --> 00:03:19.200]  是一個生孩子的中心
[00:03:19.200 --> 00:03:21.960]  很多人都想來到香港
[00:03:21.960 --> 00:03:26.320]  來享受香港的醫療設備
[00:03:26.320 --> 00:03:30.000]  老弟家城就是一個這麼繁榮的都市
[00:03:30.000 --> 00:03:31.800]  一個這麼繁榮的都市
[00:03:31.800 --> 00:03:34.520]  也就是說在當地的教會
[00:03:34.520 --> 00:03:35.960]  也是非常的繁榮
[00:03:35.960 --> 00:03:38.200]  非常的有錢
[00:03:38.200 --> 00:03:41.560]  相對在我們之前所說的
[00:03:41.560 --> 00:03:43.080]  那七間的教會
[00:03:43.080 --> 00:03:44.720]  之前那六間的教會
[00:03:44.720 --> 00:03:48.480]  其他的教會無論是仕美娜的教會
[00:03:48.480 --> 00:03:49.880]  沙迪的教會
[00:03:49.880 --> 00:03:51.280]  他們有很多的問題
[00:03:51.280 --> 00:03:52.520]  很多的麻煩
[00:03:52.520 --> 00:03:55.160]  很多的衝擊
[00:03:55.160 --> 00:03:57.080]  起碼在這間教會裡面
[00:03:57.080 --> 00:03:59.560]  聖經裡面沒有描述到他們
[00:03:59.560 --> 00:04:04.080]  有宗教上的迫害
[00:04:04.080 --> 00:04:08.480]  他們的問題就是他們資源太多
[00:04:08.480 --> 00:04:12.560]  主耶穌對於這間教會的評語
[00:04:12.560 --> 00:04:15.960]  有一些責備的說話
[00:04:15.960 --> 00:04:17.560]  只是有責備的說話
[00:04:17.560 --> 00:04:18.960]  沒有稱讚
[00:04:18.960 --> 00:04:21.640]  我想這個也讓我們去看
[00:04:21.640 --> 00:04:23.240]  啟示六七間教會裡面
[00:04:23.240 --> 00:04:24.920]  最後一間教會的時候
[00:04:24.920 --> 00:04:26.440]  我們去看一下一間
[00:04:26.440 --> 00:04:28.480]  一個這麼繁榮的都市
[00:04:28.480 --> 00:04:31.480]  一個這麼有錢的教會
[00:04:31.480 --> 00:04:34.480]  在主耶穌的眼裡
[00:04:34.480 --> 00:04:38.560]  祂怎樣可以來成長
[00:04:38.560 --> 00:04:43.560]  能夠繼續的給主使用
[00:04:43.560 --> 00:04:44.920]  雖然我們的教會
[00:04:44.920 --> 00:04:47.560]  並不是一間很有錢的教會
[00:04:47.560 --> 00:04:48.840]  但是我們生活在一個
[00:04:48.840 --> 00:04:51.320]  這麼繁榮的都市當中
[00:04:51.320 --> 00:04:53.720]  我們在物質上的享受
[00:04:53.720 --> 00:04:56.000]  未必比老弟家教會的信徒
[00:04:56.000 --> 00:04:58.080]  所享受得到
[00:04:58.080 --> 00:04:59.640]  我們在當中
[00:04:59.640 --> 00:05:04.760]  就從主耶穌對教會的責備和勸勉
[00:05:04.760 --> 00:05:06.880]  我們去學習怎樣去幫助我們教會
[00:05:06.880 --> 00:05:10.840]  去幫助我們自己在靈命裡面的成長
[00:05:10.840 --> 00:05:13.280]  主耶穌對老弟家教會的責備
[00:05:13.280 --> 00:05:16.360]  就是責備他們不冷不熱
[00:05:16.360 --> 00:05:17.760]  對他們的責備
[00:05:17.760 --> 00:05:22.320]  就是責備他們自以為是
[00:05:22.320 --> 00:05:24.880]  主對他們的勸勉
[00:05:24.880 --> 00:05:27.960]  就是叫他們要付代價
[00:05:27.960 --> 00:05:32.360]  要做一個毀身的信徒
[00:05:32.360 --> 00:05:34.080]  主對他們的責備
[00:05:34.080 --> 00:05:35.280]  就是告訴他們
[00:05:35.280 --> 00:05:37.360]  你們是不冷不熱
[00:05:37.360 --> 00:05:39.840]  在第十五節
[00:05:39.840 --> 00:05:43.600]  或者你可以自己翻開自己的聖經
[00:05:43.600 --> 00:05:48.640]  啟示錄第三章第十五節
[00:05:48.640 --> 00:05:49.600]  我不等你們了
[00:05:49.600 --> 00:05:50.960]  我讀經人出來
[00:05:50.960 --> 00:05:51.920]  你自己翻開它
[00:05:51.920 --> 00:05:53.680]  我們都會講這一段的經文
[00:05:53.680 --> 00:05:56.320]  是啟示錄第三章
[00:05:56.320 --> 00:05:58.240]  第十五節是這樣說的
[00:05:58.240 --> 00:05:58.960]  主耶穌說
[00:05:58.960 --> 00:06:00.880]  我知道你的行為
[00:06:00.880 --> 00:06:03.520]  你也不冷也不熱
[00:06:03.520 --> 00:06:08.560]  我巴不得你說冷或熱
[00:06:08.560 --> 00:06:11.440]  你既然好像溫水
[00:06:11.440 --> 00:06:13.120]  也不冷也不熱
[00:06:13.120 --> 00:06:18.000]  所以我必從我口中把你吐出去
[00:06:18.000 --> 00:06:19.440]  有些神學家說
[00:06:19.440 --> 00:06:22.160]  主耶穌對老弟家教會的責備
[00:06:22.160 --> 00:06:24.720]  非常之嚴厲
[00:06:24.720 --> 00:06:28.960]  要將他們吐出去
[00:06:28.960 --> 00:06:32.880]  老弟家城雖然是一個繁榮的都市
[00:06:32.880 --> 00:06:35.920]  但是他們有一個問題
[00:06:35.920 --> 00:06:39.040]  那個是一個很嚴重的問題
[00:06:39.040 --> 00:06:41.440]  就是他們沒有水源
[00:06:41.440 --> 00:06:43.600]  沒有水
[00:06:43.600 --> 00:06:46.080]  它是一個內陸的城市
[00:06:46.080 --> 00:06:52.720]  他需要從遠方將水運過來
[00:06:52.720 --> 00:06:56.880]  在距離老弟家城南邊大概六公里
[00:06:56.880 --> 00:07:00.080]  有一個城叫希拉波納
[00:07:00.080 --> 00:07:04.320]  那裡有很多溫泉的水
[00:07:04.320 --> 00:07:08.000]  因為那一帶的盆地是一個火山的盆地
[00:07:08.000 --> 00:07:10.080]  我們上次說飛拉鐵飛的時候
[00:07:10.080 --> 00:07:12.960]  已經說了他們有地震
[00:07:12.960 --> 00:07:15.760]  包括老弟家城他們也有地震
[00:07:15.760 --> 00:07:18.080]  因為是一個火山的地帶
[00:07:18.080 --> 00:07:20.080]  他們因為有錢
[00:07:20.080 --> 00:07:22.640]  所以延年六里裡面
[00:07:22.640 --> 00:07:25.680]  就用石造成一些引水道
[00:07:25.680 --> 00:07:29.200]  去將希拉波納那些溫泉的水
[00:07:29.200 --> 00:07:32.800]  引入自己的老弟家城
[00:07:32.800 --> 00:07:35.200]  水流經老弟家
[00:07:35.200 --> 00:07:40.240]  再流向在北邊的哥羅西
[00:07:40.240 --> 00:07:42.400]  哥羅西我們都比較熟悉
[00:07:42.400 --> 00:07:44.880]  因為有哥羅西書
[00:07:44.880 --> 00:07:48.080]  那些溫泉的水在希拉波納的時候
[00:07:48.080 --> 00:07:49.920]  是非常熱的
[00:07:49.920 --> 00:07:54.480]  也有很多特別的礦物質
[00:07:54.480 --> 00:07:57.120]  所以那些水的熱度
[00:07:57.120 --> 00:08:00.320]  是令到他們很多人去泡溫泉
[00:08:00.320 --> 00:08:01.760]  我相信對香港人來說
[00:08:01.760 --> 00:08:04.320]  我們不會不熟悉這件事
[00:08:04.320 --> 00:08:07.120]  你剛剛才去完日本
[00:08:07.120 --> 00:08:08.560]  去了商根嗎?
[00:08:08.560 --> 00:08:09.600]  因為去了哪裡?
[00:08:09.600 --> 00:08:12.480]  還是去了台灣某個地方
[00:08:12.480 --> 00:08:15.440]  剛剛泡完溫泉回來
[00:08:15.440 --> 00:08:19.680]  泡溫泉是可以治療我們身體很多的皮膚病
[00:08:19.680 --> 00:08:22.080]  是因為水裡面的熱度
[00:08:22.080 --> 00:08:23.920]  和裡面的礦物質
[00:08:23.920 --> 00:08:30.080]  是對我們的身體對我們的皮膚有一個治療的作用
[00:08:30.080 --> 00:08:36.080]  那些水經過鹿里流到老弟家的時候
[00:08:36.080 --> 00:08:40.720]  熱度就開始減退了
[00:08:40.720 --> 00:08:42.880]  就變成溫水了
[00:08:42.880 --> 00:08:47.360]  而那些水一直再流到哥羅西的時候
[00:08:47.360 --> 00:08:49.520]  就已經冷卻了
[00:08:49.520 --> 00:08:51.760]  冷卻了
[00:08:51.760 --> 00:08:55.040]  所以那些水裡面的石灰質
[00:08:55.040 --> 00:08:56.240]  那些礦物質
[00:08:56.240 --> 00:09:00.240]  是因為它冷的緣故就沉澱了
[00:09:00.240 --> 00:09:02.320]  去到哥羅西的時候
[00:09:02.320 --> 00:09:06.560]  那些水就非常清澈
[00:09:06.560 --> 00:09:08.080]  非常涼快
[00:09:08.080 --> 00:09:11.760]  是可以飲用的水
[00:09:11.760 --> 00:09:16.800]  所以主耶穌就用他們這個城市裡面
[00:09:16.800 --> 00:09:21.200]  他們最明白的一個比喻
[00:09:21.200 --> 00:09:25.040]  他們說你們又不熱又不冷
[00:09:25.040 --> 00:09:26.320]  如果你熱的話
[00:09:26.320 --> 00:09:28.640]  你起碼可以泡溫泉
[00:09:28.640 --> 00:09:29.920]  如果你冷的話
[00:09:29.920 --> 00:09:31.760]  起碼你可以喝
[00:09:31.760 --> 00:09:35.040]  但是你就是在中間
[00:09:35.040 --> 00:09:37.760]  剛剛在中間
[00:09:37.760 --> 00:09:39.360]  你熱又不夠熱
[00:09:39.360 --> 00:09:41.680]  又沒有什麼醫療的價值
[00:09:41.680 --> 00:09:45.040]  但是你又還沒完全冷
[00:09:45.040 --> 00:09:47.840]  水裡面還有充滿那麼多的雜質
[00:09:47.840 --> 00:09:50.080]  那些石灰質
[00:09:50.080 --> 00:09:52.080]  喝在嘴裡
[00:09:52.080 --> 00:09:55.040]  是很難喝的
[00:09:55.040 --> 00:09:57.600]  有照過腸的你就知道了
[00:09:57.600 --> 00:10:00.720]  你要喝那些東西
[00:10:00.720 --> 00:10:02.240]  我不知道那些雜質
[00:10:02.240 --> 00:10:04.480]  你試一下下次你泡溫泉的時候
[00:10:04.480 --> 00:10:06.080]  你試一下喝兩口
[00:10:06.080 --> 00:10:07.920]  那些硫磺味
[00:10:07.920 --> 00:10:09.520]  不知道會不會令到你
[00:10:09.520 --> 00:10:15.440]  內外都可以得到一個醫療的作用
[00:10:15.440 --> 00:10:16.880]  我不知道你喝水
[00:10:16.880 --> 00:10:23.760]  你喜歡喝凍奶茶加冰
[00:10:23.760 --> 00:10:24.960]  還是喝熱奶茶
[00:10:24.960 --> 00:10:30.560]  還是請伙計給我一杯不冷不熱的奶茶
[00:10:30.560 --> 00:10:32.880]  請給我一碗不冷不熱的湯
[00:10:32.880 --> 00:10:38.160]  我不知道你會不會喜歡喝這些飲料
[00:10:38.160 --> 00:10:40.720]  主責給他們不冷不熱
[00:10:40.720 --> 00:10:44.960]  這個並不是表示他們的屬靈的程度
[00:10:44.960 --> 00:10:47.520]  因為屬靈的程度
[00:10:47.520 --> 00:10:50.400]  你溫都比凍好
[00:10:50.400 --> 00:10:52.960]  你不要說希望你凍一點
[00:10:52.960 --> 00:11:00.960]  這是在說他們基督徒的生命質素
[00:11:00.960 --> 00:11:04.160]  你作為一個信徒
[00:11:04.160 --> 00:11:05.520]  你的質素
[00:11:05.520 --> 00:11:10.320]  要不你就像希拉波納那些溫泉水一樣
[00:11:10.320 --> 00:11:12.560]  你發揮一個醫療的工作
[00:11:12.560 --> 00:11:15.120]  好像你造炎造光一樣
[00:11:15.120 --> 00:11:16.240]  有一個防腐的作用
[00:11:16.240 --> 00:11:17.680]  有一個醫療的作用
[00:11:17.680 --> 00:11:20.240]  人家泊在你身邊的時候
[00:11:20.240 --> 00:11:24.880]  你就可以能夠去醫治到人的心靈
[00:11:24.880 --> 00:11:27.920]  要不你就像在哥羅西的城一樣
[00:11:27.920 --> 00:11:30.720]  那些水已經冷卻了
[00:11:30.720 --> 00:11:36.240]  起碼涼快的水去滋潤到人的心靈
[00:11:36.240 --> 00:11:37.360]  你又不是熱
[00:11:37.360 --> 00:11:38.400]  又不是凍
[00:11:38.400 --> 00:11:41.120]  你做了基督徒這麼久
[00:11:41.120 --> 00:11:43.120]  仍然有一個作用
[00:11:43.120 --> 00:11:45.920]  就是沒用的
[00:11:45.920 --> 00:11:53.680]  沒有任何的影響能力
[00:11:53.680 --> 00:11:55.520]  我喝了一口水
[00:11:55.520 --> 00:11:57.520]  是很不舒服的
[00:11:57.520 --> 00:12:00.080]  我要吐出來的
[00:12:00.080 --> 00:12:01.920]  我和你在一起
[00:12:01.920 --> 00:12:07.040]  是很不自在的
[00:12:07.040 --> 00:12:10.800]  我不想和你在一起
[00:12:10.800 --> 00:12:13.680]  這就是主耶穌
[00:12:13.680 --> 00:12:18.240]  去責備老弟家教會的
[00:12:18.240 --> 00:12:19.920]  那個責備的說話
[00:12:19.920 --> 00:12:22.800]  不冷不熱
[00:12:22.800 --> 00:12:26.160]  你又不是不信主
[00:12:26.160 --> 00:12:30.320]  但是又不是很熱心
[00:12:30.320 --> 00:12:34.160]  你又不是不熟悉聖經的話語
[00:12:34.160 --> 00:12:35.360]  問一下你為什麼
[00:12:35.360 --> 00:12:39.120]  你又不是很懂得解
[00:12:39.120 --> 00:12:41.760]  你又不是不奉獻
[00:12:41.760 --> 00:12:46.240]  但是有時有有時沒有
[00:12:46.240 --> 00:12:48.800]  又不是不去教會
[00:12:48.800 --> 00:12:55.840]  但是有時又會不見了你
[00:12:55.840 --> 00:13:00.640]  好像我們家長經常對自己的子女說
[00:13:00.640 --> 00:13:04.560]  你不要整天不頂不吊
[00:13:04.560 --> 00:13:06.640]  現在剛剛放榜
[00:13:06.640 --> 00:13:08.160]  剛剛放榜
[00:13:08.160 --> 00:13:10.400]  你的子女是一個怎樣的情況
[00:13:10.400 --> 00:13:13.440]  他是很用功的去讀書
[00:13:13.440 --> 00:13:15.200]  考到好的成績
[00:13:15.200 --> 00:13:16.800]  還是我不行了
[00:13:16.800 --> 00:13:19.040]  我知道我死定了
[00:13:19.040 --> 00:13:22.240]  還是他放棄了
[00:13:22.240 --> 00:13:24.960]  你想他用功一點
[00:13:24.960 --> 00:13:26.720]  他又不是很用功
[00:13:26.720 --> 00:13:29.120]  你說他不想去成功
[00:13:29.120 --> 00:13:29.920]  他又不是
[00:13:29.920 --> 00:13:33.520]  他可能會拿一本書想看一下
[00:13:33.520 --> 00:13:35.680]  好像是一個狀態
[00:13:35.680 --> 00:13:39.040]  我們說廣東話也挺好的一句說話
[00:13:39.040 --> 00:13:40.480]  「成劈嘢咁樣」
[00:13:40.480 --> 00:13:42.960]  「一劈嘢咁樣」
[00:13:42.960 --> 00:13:44.080]  如果你問
[00:13:44.080 --> 00:13:45.040]  有很多人問
[00:13:45.040 --> 00:13:49.840]  牧師你回來香港侍奉怎樣
[00:13:49.840 --> 00:13:53.680]  如果你說在侍奉上面
[00:13:53.680 --> 00:13:57.280]  最難去牧養一些什麼信徒
[00:13:57.280 --> 00:13:58.240]  我可以告訴你
[00:13:58.240 --> 00:14:01.760]  就是這些「一劈嘢」的信徒
[00:14:01.760 --> 00:14:05.760]  我不知道怎樣用文雅的字句去講
[00:14:05.760 --> 00:14:08.000]  你知道什麼叫「一劈嘢」
[00:14:08.000 --> 00:14:10.400]  你推他又推他不動
[00:14:10.400 --> 00:14:12.960]  你拉他又拉他不動
[00:14:12.960 --> 00:14:18.400]  但是他又得在你面前
[00:14:18.400 --> 00:14:23.840]  這些正正就好像在老底家的信徒一樣
[00:14:23.840 --> 00:14:24.960]  他說我寧可你
[00:14:24.960 --> 00:14:25.920]  要不你就熱一點
[00:14:25.920 --> 00:14:27.120]  要不你就冷一點
[00:14:27.120 --> 00:14:30.800]  你不要又不丟不掉
[00:14:30.800 --> 00:14:32.640]  你是不是要做一個基督徒
[00:14:32.640 --> 00:14:38.880]  是的話你就用心去做一個好的信徒
[00:14:38.880 --> 00:14:39.840]  如果你不要
[00:14:39.840 --> 00:14:41.280]  你不回教會
[00:14:41.280 --> 00:14:42.720]  你就不要回教會
[00:14:42.720 --> 00:14:46.640]  但是你不要在這裡不知道在做什麼
[00:14:46.640 --> 00:14:49.600]  這個是他們的情況
[00:14:49.600 --> 00:14:51.200]  主對他們的責備
[00:14:51.200 --> 00:14:54.480]  不單止是責備他們不冷不熱
[00:14:54.480 --> 00:14:59.360]  並且是責備他們自以為是
[00:14:59.360 --> 00:15:02.720]  其實自以為是也不是一個最好的解說
[00:15:02.720 --> 00:15:06.400]  不過我們找不到一些比較好的情況
[00:15:06.400 --> 00:15:10.480]  就是這一班的信徒
[00:15:10.480 --> 00:15:13.440]  他們自己都不知道自己
[00:15:13.440 --> 00:15:18.800]  是落在一個這樣的情況當中
[00:15:18.800 --> 00:15:19.920]  聖經是這麼說的
[00:15:19.920 --> 00:15:22.000]  第十八節
[00:15:22.000 --> 00:15:24.320]  「理說」
[00:15:24.320 --> 00:15:28.080]  「理」就是老底家教會的信徒自己說
[00:15:28.080 --> 00:15:29.440]  「理說」
[00:15:29.440 --> 00:15:31.120]  「我是富足」
[00:15:31.120 --> 00:15:32.960]  「已經發了財」
[00:15:32.960 --> 00:15:36.000]  「一樣都不缺」
[00:15:36.000 --> 00:15:38.080]  「他不知道你是那」
[00:15:38.080 --> 00:15:39.280]  「困苦」
[00:15:39.280 --> 00:15:40.560]  「可憐」
[00:15:40.560 --> 00:15:41.920]  「貧窮」
[00:15:41.920 --> 00:15:43.120]  「乞眼」
[00:15:43.120 --> 00:15:46.160]  「赤身的」
[00:15:46.160 --> 00:15:50.160]  你以為你自己知道自己的光景
[00:15:50.160 --> 00:15:53.120]  你以為你覺得自己是很富足
[00:15:53.120 --> 00:15:56.080]  樣樣都有
[00:15:56.080 --> 00:15:57.440]  但是你知不知道
[00:15:57.440 --> 00:16:00.800]  其實你是很可憐
[00:16:00.800 --> 00:16:05.840]  其實你是在困苦、可憐、貧乏、乞眼、赤身的當中
[00:16:05.840 --> 00:16:09.600]  你知不知道呢?
[00:16:09.600 --> 00:16:11.200]  他們的問題是什麼呢?
[00:16:11.200 --> 00:16:13.680]  就是他們不知道自己
[00:16:13.680 --> 00:16:18.960]  是在一個這樣的屬靈的光景當中
[00:16:18.960 --> 00:16:20.320]  有一個錯覺
[00:16:20.320 --> 00:16:22.480]  以為教會有錢
[00:16:22.480 --> 00:16:24.640]  以為我們的奉獻夠多
[00:16:24.640 --> 00:16:26.400]  我們人數夠多
[00:16:26.400 --> 00:16:31.280]  我們的屬靈生命就是這麼好了
[00:16:31.280 --> 00:16:32.720]  樣樣都不缺
[00:16:32.720 --> 00:16:33.840]  什麼都有
[00:16:33.840 --> 00:16:34.880]  教會要建堂嗎?
[00:16:34.880 --> 00:16:35.600]  沒問題
[00:16:35.600 --> 00:16:36.720]  多少萬?
[00:16:36.720 --> 00:16:37.280]  一千萬?
[00:16:37.280 --> 00:16:37.680]  沒問題
[00:16:37.680 --> 00:16:39.280]  我給
[00:16:39.280 --> 00:16:41.760]  在主後六十年的時候
[00:16:41.760 --> 00:16:43.520]  老底家的地區
[00:16:43.520 --> 00:16:45.040]  有一個大的地震
[00:16:45.040 --> 00:16:49.040]  城市受到很大的破壞
[00:16:49.040 --> 00:16:51.360]  當時羅馬政府就說
[00:16:51.360 --> 00:16:52.880]  「我賠一筆錢給你們」
[00:16:52.880 --> 00:16:56.160]  「幫你們去重建你們的城市」
[00:16:56.160 --> 00:16:57.840]  老底家的人民說
[00:16:57.840 --> 00:16:59.360]  「我不需要你們的幫助」
[00:16:59.360 --> 00:17:02.560]  「我們自己有錢」
[00:17:02.560 --> 00:17:06.800]  「自己搞定」
[00:17:06.800 --> 00:17:10.080]  他們真的很有錢
[00:17:10.080 --> 00:17:14.720]  「我不需要你們的幫助」
[00:17:14.720 --> 00:17:18.560]  你以為你自己樣樣都有
[00:17:18.560 --> 00:17:20.080]  他說你知不知道
[00:17:20.080 --> 00:17:24.080]  你是很困苦、很可憐、很貧窮
[00:17:24.080 --> 00:17:27.680]  和他們自己對自己的想法
[00:17:27.680 --> 00:17:29.360]  是剛剛相反的
[00:17:29.360 --> 00:17:34.640]  他們是一個金融的中心
[00:17:34.640 --> 00:17:35.760]  自己做錢的
[00:17:35.760 --> 00:17:37.920]  自己做錢幣的
[00:17:37.920 --> 00:17:39.200]  但是主說
[00:17:39.200 --> 00:17:42.560]  你知不知道你很窮
[00:17:42.560 --> 00:17:43.280]  我當然不知道
[00:17:43.280 --> 00:17:44.400]  我袋著這麼多錢
[00:17:44.400 --> 00:17:46.560]  我怎麼知道自己窮呢
[00:17:46.560 --> 00:17:51.920]  他們是一個成衣的出產製造的中心
[00:17:51.920 --> 00:17:54.320]  但是主說你是赤身的
[00:17:54.320 --> 00:17:58.000]  你沒有衣服穿
[00:17:58.000 --> 00:18:00.240]  我穿著一件名牌的衣服
[00:18:00.240 --> 00:18:02.000]  我怎麼知道我自己是赤身呢
[00:18:02.000 --> 00:18:06.560]  我怎麼知道我自己是沒有衣服穿呢
[00:18:06.560 --> 00:18:10.160]  我們的城市是一個醫學的中心
[00:18:10.160 --> 00:18:12.800]  我們最出名就是醫眼的眼藥
[00:18:12.800 --> 00:18:16.240]  但是主說你是黑眼的
[00:18:16.240 --> 00:18:19.920]  你看不到你自己的屬靈的情況
[00:18:19.920 --> 00:18:28.640]  你看不到其他人的需要
[00:18:28.640 --> 00:18:29.920]  主耶穌用的字眼
[00:18:29.920 --> 00:18:31.360]  他們全部都明白的
[00:18:31.360 --> 00:18:35.520]  很有意會的
[00:18:35.520 --> 00:18:38.640]  他們的問題
[00:18:38.640 --> 00:18:43.520]  是看不到自己的問題
[00:18:43.520 --> 00:18:47.680]  不知道為什麼
[00:18:47.680 --> 00:18:54.160]  是被物質遮蔽了他們的眼睛
[00:18:54.160 --> 00:18:57.920]  是被富裕的生活
[00:18:57.920 --> 00:19:03.920]  令到他們看不到他們自己的屬靈光景
[00:19:03.920 --> 00:19:05.760]  這個我們自己去想一下
[00:19:05.760 --> 00:19:09.920]  為什麼他們會看不到
[00:19:09.920 --> 00:19:15.040]  為什麼主說你們以為自己一樣都不缺
[00:19:15.040 --> 00:19:16.000]  但是你們知不知道
[00:19:16.000 --> 00:19:18.240]  你們樣樣都沒有
[00:19:18.240 --> 00:19:23.040]  你們的教會樣樣都沒有
[00:19:23.040 --> 00:19:24.960]  這個貧窮
[00:19:24.960 --> 00:19:27.200]  是指他們在物質上貧窮
[00:19:27.200 --> 00:19:33.120]  還是在屬靈生命上的貧窮呢
[00:19:33.120 --> 00:19:37.360]  主耶穌在登山寶訓裡面說
[00:19:37.360 --> 00:19:42.480]  你們心靈貧窮的人有福了
[00:19:42.480 --> 00:19:44.800]  就是虛心的人
[00:19:44.800 --> 00:19:50.640]  就是你知道自己有缺乏的人有福了
[00:19:50.640 --> 00:19:54.240]  因為天國是他們的
[00:19:54.240 --> 00:19:56.240]  什麼人才有福呢
[00:19:56.240 --> 00:20:05.760]  就是知道自己裡面真正需要的人有福
[00:20:05.760 --> 00:20:10.480]  你最需要的是什麼呢
[00:20:10.480 --> 00:20:14.880]  是不是就是那些錢
[00:20:14.880 --> 00:20:17.920]  那些名貴的服飾
[00:20:17.920 --> 00:20:22.000]  就是那些眼藥
[00:20:22.000 --> 00:20:25.200]  這些都不是不好的東西
[00:20:25.200 --> 00:20:30.320]  是令到我們的生活很舒服的東西
[00:20:30.320 --> 00:20:33.920]  上帝沒有否定這些財富
[00:20:33.920 --> 00:20:35.680]  因為在聖經裡面
[00:20:35.680 --> 00:20:41.040]  有很多有錢的人上帝是去稱讚他們
[00:20:41.040 --> 00:20:42.400]  有很多有錢的人
[00:20:42.400 --> 00:20:44.640]  他們在幫助教會的建立
[00:20:44.640 --> 00:20:49.920]  在幫助使徒
