
[00:00:00.000 --> 00:00:02.000]  請師父讓我們先聽神的導議
[00:03:07.000 --> 00:03:10.000]  以色列國在索羅門王之後
[00:03:10.000 --> 00:03:13.000]  就分成南北兩國
[00:03:13.000 --> 00:03:15.000]  北國我們叫以色列
[00:03:15.000 --> 00:03:20.000]  以色列很多時候喜歡用二八年來代表這個國家
[00:03:20.000 --> 00:03:24.000]  以色列也喜歡用二八年來代表這個國家
[00:03:24.000 --> 00:03:26.000]  南國叫猶大
[00:03:26.000 --> 00:03:27.000]  南國叫猶大
[00:03:27.000 --> 00:03:28.000]  他們這兩個國家
[00:03:28.000 --> 00:03:29.000]  他們這兩個國家
[00:03:29.000 --> 00:03:32.000]  有著他們自己本身的君王和制度
[00:03:32.000 --> 00:03:34.000]  有著自己的君王和制度
[00:03:34.000 --> 00:03:37.000]  甚至是他們的宗教制度都已經分開了
[00:03:37.000 --> 00:03:39.000]  甚至他們的宗教制度都已經發生分離
[00:03:39.000 --> 00:03:42.000]  為什麼會有不同的宗教制度呢
[00:03:42.000 --> 00:03:44.000]  為什麼有不同的宗教制度呢
[00:03:44.000 --> 00:03:48.000]  因為北國為了鞏固自己的王權
[00:03:48.000 --> 00:03:52.000]  於是他在北國的地方
[00:03:52.000 --> 00:03:56.000]  自己另外設立另外一個祭壇
[00:03:56.000 --> 00:04:07.000]  阻止北國的居民進入到南國的猶大耶路撒冷城去敬拜耶和華神
[00:04:07.000 --> 00:04:09.000]  而他們所立的就是一個牛族
[00:04:09.000 --> 00:04:11.000]  一個小小的牛
[00:04:11.000 --> 00:04:13.000]  用金做的牛的偶像
[00:04:13.000 --> 00:04:16.000]  阻止這些居民進入到南國
[00:04:16.000 --> 00:04:18.000]  阻止這些居民進入到南國
[00:04:18.000 --> 00:04:19.000]  告訴他們
[00:04:19.000 --> 00:04:20.000]  告訴他們
[00:04:20.000 --> 00:04:21.000]  這個小小的牛
[00:04:21.000 --> 00:04:22.000]  這個小小的牛
[00:04:22.000 --> 00:04:23.000]  這個偶像
[00:04:23.000 --> 00:04:24.000]  這個小小的牛
[00:04:24.000 --> 00:04:27.000]  其實就等同於你們的神
[00:04:27.000 --> 00:04:28.000]  其實就等同於你們的神
[00:04:28.000 --> 00:04:30.000]  你們不用再去南國去敬拜耶和華
[00:04:30.000 --> 00:04:31.000]  你們不用再去南國去敬拜耶和華
[00:04:31.000 --> 00:04:32.000]  你們不用再去南國去敬拜耶和華
[00:04:32.000 --> 00:04:33.000]  你們不用再去南國去敬拜耶和華
[00:04:33.000 --> 00:04:34.000]  你們不用再去南國去敬拜耶和華
[00:04:34.000 --> 00:04:35.000]  你們不用再去南國去敬拜耶和華
[00:04:35.000 --> 00:04:36.000]  你們不用再去南國去敬拜耶和華
[00:04:36.000 --> 00:04:37.000]  你們不用再去南國去敬拜耶和華
[00:04:37.000 --> 00:04:38.000]  你們不用再去南國去敬拜耶和華
[00:04:38.000 --> 00:04:43.000]  你們不用再去南國去敬拜耶和華
[00:04:43.000 --> 00:04:44.000]  你們不用再去南國去敬拜耶和華
[00:04:44.000 --> 00:04:45.000]  你們不用再去南國去敬拜耶和華
[00:04:45.000 --> 00:04:46.000]  你們不用再去南國去敬拜耶和華
[00:04:46.000 --> 00:04:47.000]  你們不用再去南國去敬拜耶和華
[00:04:47.000 --> 00:04:48.000]  你們不用再去南國去敬拜耶和華
[00:04:48.000 --> 00:04:49.000]  你們不用再去南國去敬拜耶和華
[00:04:49.000 --> 00:04:50.000]  你們不用再去南國去敬拜耶和華
[00:04:50.000 --> 00:04:51.000]  你們不用再去南國去敬拜耶和華
[00:04:51.000 --> 00:04:52.000]  你們不用再去南國去敬拜耶和華
[00:04:52.000 --> 00:04:53.000]  你們不用再去南國去敬拜耶和華
[00:04:53.000 --> 00:04:54.000]  你們不用再去南國去敬拜耶和華
[00:04:54.000 --> 00:04:55.000]  你們不用再去南國去敬拜耶和華
[00:04:55.000 --> 00:04:56.000]  你們不用再去南國去敬拜耶和華
[00:04:56.000 --> 00:05:10.000]  你們不用再去南國去敬拜耶和華
[00:05:10.000 --> 00:05:11.000]  你們不用再去南國去敬拜耶和華
[00:05:11.000 --> 00:05:12.000]  你們不用再去南國去敬拜耶和華
[00:05:12.000 --> 00:05:13.000]  你們不用再去南國去敬拜耶和華
[00:05:13.000 --> 00:05:14.000]  你們不用再去南國去敬拜耶和華
[00:05:14.000 --> 00:05:15.000]  你們不用再去南國去敬拜耶和華
[00:05:15.000 --> 00:05:16.000]  你們不用再去南國去敬拜耶和華
[00:05:16.000 --> 00:05:17.000]  你們不用再去南國去敬拜耶和華
[00:05:17.000 --> 00:05:18.000]  你們不用再去南國去敬拜耶和華
[00:05:18.000 --> 00:05:19.000]  你們不用再去南國去敬拜耶和華
[00:05:19.000 --> 00:05:20.000]  你們不用再去南國去敬拜耶和華
[00:05:20.000 --> 00:05:21.000]  你們不用再去南國去敬拜耶和華
[00:05:21.000 --> 00:05:22.000]  你們不用再去南國去敬拜耶和華
[00:05:22.000 --> 00:05:23.000]  你們不用再去南國去敬拜耶和華
[00:05:23.000 --> 00:05:26.000]  你們不用再去南國去敬拜耶和華
[00:05:26.000 --> 00:05:27.000]  你們不用再去南國去敬拜耶和華
[00:05:27.000 --> 00:05:28.000]  你們不用再去南國去敬拜耶和華
[00:05:28.000 --> 00:05:29.000]  你們不用再去南國去敬拜耶和華
[00:05:29.000 --> 00:05:30.000]  你們不用再去南國去敬拜耶和華
[00:05:30.000 --> 00:05:31.000]  你們不用再去南國去敬拜耶和華
[00:05:31.000 --> 00:05:32.000]  你們不用再去南國去敬拜耶和華
[00:05:32.000 --> 00:05:33.000]  你們不用再去南國去敬拜耶和華
[00:05:33.000 --> 00:05:34.000]  你們不用再去南國去敬拜耶和華
[00:05:34.000 --> 00:05:35.000]  你們不用再去南國去敬拜耶和華
[00:05:35.000 --> 00:05:36.000]  你們不用再去南國去敬拜耶和華
[00:05:36.000 --> 00:05:37.000]  你們不用再去南國去敬拜耶和華
[00:05:37.000 --> 00:05:38.000]  你們不用再去南國去敬拜耶和華
[00:05:38.000 --> 00:05:39.000]  你們不用再去南國去敬拜耶和華
[00:05:39.000 --> 00:05:53.000]  你們不用再去南國去敬拜耶和華
[00:05:53.000 --> 00:05:54.000]  你們不用再去南國去敬拜耶和華
[00:05:54.000 --> 00:05:55.000]  你們不用再去南國去敬拜耶和華
[00:05:55.000 --> 00:05:56.000]  你們不用再去南國去敬拜耶和華
[00:05:56.000 --> 00:05:57.000]  你們不用再去南國去敬拜耶和華
[00:05:57.000 --> 00:05:58.000]  你們不用再去南國去敬拜耶和華
[00:05:58.000 --> 00:05:59.000]  你們不用再去南國去敬拜耶和華
[00:05:59.000 --> 00:06:00.000]  你們不用再去南國去敬拜耶和華
[00:06:00.000 --> 00:06:01.000]  你們不用再去南國去敬拜耶和華
[00:06:01.000 --> 00:06:02.000]  你們不用再去南國去敬拜耶和華
[00:06:02.000 --> 00:06:03.000]  你們不用再去南國去敬拜耶和華
[00:06:03.000 --> 00:06:04.000]  你們不用再去南國去敬拜耶和華
[00:06:04.000 --> 00:06:05.000]  你們不用再去南國去敬拜耶和華
[00:06:05.000 --> 00:06:06.000]  你們不用再去南國去敬拜耶和華
[00:06:06.000 --> 00:06:09.000]  你們不用再去南國去敬拜耶和華
[00:06:09.000 --> 00:06:10.000]  你們不用再去南國去敬拜耶和華
[00:06:10.000 --> 00:06:11.000]  你們不用再去南國去敬拜耶和華
[00:06:11.000 --> 00:06:12.000]  你們不用再去南國去敬拜耶和華
[00:06:12.000 --> 00:06:13.000]  你們不用再去南國去敬拜耶和華
[00:06:13.000 --> 00:06:14.000]  你們不用再去南國去敬拜耶和華
[00:06:14.000 --> 00:06:15.000]  你們不用再去南國去敬拜耶和華
[00:06:15.000 --> 00:06:16.000]  你們不用再去南國去敬拜耶和華
[00:06:16.000 --> 00:06:17.000]  你們不用再去南國去敬拜耶和華
[00:06:17.000 --> 00:06:18.000]  你們不用再去南國去敬拜耶和華
[00:06:18.000 --> 00:06:19.000]  你們不用再去南國去敬拜耶和華
[00:06:19.000 --> 00:06:20.000]  你們不用再去南國去敬拜耶和華
[00:06:20.000 --> 00:06:21.000]  你們不用再去南國去敬拜耶和華
[00:06:21.000 --> 00:06:22.000]  你們不用再去南國去敬拜耶和華
[00:06:22.000 --> 00:06:42.000]  你們不用再去南國去敬拜耶和華
[00:06:42.000 --> 00:06:43.000]  你們不用再去南國去敬拜耶和華
[00:06:43.000 --> 00:06:44.000]  你們不用再去南國去敬拜耶和華
[00:06:44.000 --> 00:06:45.000]  你們不用再去南國去敬拜耶和華
[00:06:45.000 --> 00:06:46.000]  你們不用再去南國去敬拜耶和華
[00:06:46.000 --> 00:06:47.000]  你們不用再去南國去敬拜耶和華
[00:06:47.000 --> 00:06:48.000]  你們不用再去南國去敬拜耶和華
[00:06:48.000 --> 00:06:49.000]  你們不用再去南國去敬拜耶和華
[00:06:49.000 --> 00:06:50.000]  你們不用再去南國去敬拜耶和華
[00:06:50.000 --> 00:06:51.000]  你們不用再去南國去敬拜耶和華
[00:06:51.000 --> 00:06:52.000]  你們不用再去南國去敬拜耶和華
[00:06:52.000 --> 00:06:53.000]  你們不用再去南國去敬拜耶和華
[00:06:53.000 --> 00:06:54.000]  你們不用再去南國去敬拜耶和華
[00:06:54.000 --> 00:06:55.000]  你們不用再去南國去敬拜耶和華
[00:06:55.000 --> 00:06:56.000]  你們不用再去南國去敬拜耶和華
[00:06:56.000 --> 00:06:57.000]  你們不用再去南國去敬拜耶和華
[00:06:57.000 --> 00:06:58.000]  你們不用再去南國去敬拜耶和華
[00:06:58.000 --> 00:06:59.000]  你們不用再去南國去敬拜耶和華
[00:06:59.000 --> 00:07:00.000]  你們不用再去南國去敬拜耶和華
[00:07:00.000 --> 00:07:01.000]  你們不用再去南國去敬拜耶和華
[00:07:01.000 --> 00:07:02.000]  你們不用再去南國去敬拜耶和華
[00:07:02.000 --> 00:07:03.000]  你們不用再去南國去敬拜耶和華
[00:07:03.000 --> 00:07:04.000]  你們不用再去南國去敬拜耶和華
[00:07:04.000 --> 00:07:10.000]  你們不用再去南國去敬拜耶和華
[00:07:10.000 --> 00:07:22.000]  你們不用再去南國去敬拜耶和華
[00:07:22.000 --> 00:07:24.000]  你們不用再去南國去敬拜耶和華
[00:07:24.000 --> 00:07:25.000]  你們不用再去南國去敬拜耶和華
[00:07:25.000 --> 00:07:26.000]  你們不用再去南國去敬拜耶和華
[00:07:26.000 --> 00:07:27.000]  你們不用再去南國去敬拜耶和華
[00:07:27.000 --> 00:07:28.000]  你們不用再去南國去敬拜耶和華
[00:07:28.000 --> 00:07:29.000]  你們不用再去南國去敬拜耶和華
[00:07:29.000 --> 00:07:30.000]  你們不用再去南國去敬拜耶和華
[00:07:30.000 --> 00:07:31.000]  你們不用再去南國去敬拜耶和華
[00:07:31.000 --> 00:07:32.000]  你們不用再去南國去敬拜耶和華
[00:07:32.000 --> 00:07:33.000]  你們不用再去南國去敬拜耶和華
[00:07:33.000 --> 00:07:34.000]  你們不用再去南國去敬拜耶和華
[00:07:34.000 --> 00:07:35.000]  你們不用再去南國去敬拜耶和華
[00:07:35.000 --> 00:07:36.000]  你們不用再去南國去敬拜耶和華
[00:07:36.000 --> 00:07:41.000]  你們不用再去南國去敬拜耶和華
[00:07:41.000 --> 00:07:42.000]  你們不用再去南國去敬拜耶和華
[00:07:42.000 --> 00:07:43.000]  你們不用再去南國去敬拜耶和華
[00:07:43.000 --> 00:07:44.000]  你們不用再去南國去敬拜耶和華
[00:07:44.000 --> 00:07:45.000]  你們不用再去南國去敬拜耶和華
[00:07:45.000 --> 00:07:46.000]  你們不用再去南國去敬拜耶和華
[00:07:46.000 --> 00:07:47.000]  你們不用再去南國去敬拜耶和華
[00:07:47.000 --> 00:07:48.000]  你們不用再去南國去敬拜耶和華
[00:07:48.000 --> 00:07:49.000]  你們不用再去南國去敬拜耶和華
[00:07:49.000 --> 00:07:50.000]  你們不用再去南國去敬拜耶和華
[00:07:50.000 --> 00:07:51.000]  你們不用再去南國去敬拜耶和華
[00:07:51.000 --> 00:07:52.000]  你們不用再去南國去敬拜耶和華
[00:07:52.000 --> 00:07:53.000]  你們不用再去南國去敬拜耶和華
[00:07:53.000 --> 00:07:54.000]  你們不用再去南國去敬拜耶和華
[00:07:54.000 --> 00:08:08.000]  你們不用再去南國去敬拜耶和華
[00:08:08.000 --> 00:08:09.000]  你們不用再去南國去敬拜耶和華
[00:08:09.000 --> 00:08:10.000]  你們不用再去南國去敬拜耶和華
[00:08:10.000 --> 00:08:11.000]  你們不用再去南國去敬拜耶和華
[00:08:11.000 --> 00:08:12.000]  你們不用再去南國去敬拜耶和華
[00:08:12.000 --> 00:08:13.000]  你們不用再去南國去敬拜耶和華
[00:08:13.000 --> 00:08:14.000]  你們不用再去南國去敬拜耶和華
[00:08:14.000 --> 00:08:15.000]  你們不用再去南國去敬拜耶和華
[00:08:15.000 --> 00:08:16.000]  你們不用再去南國去敬拜耶和華
[00:08:16.000 --> 00:08:17.000]  你們不用再去南國去敬拜耶和華
[00:08:17.000 --> 00:08:18.000]  你們不用再去南國去敬拜耶和華
[00:08:18.000 --> 00:08:19.000]  你們不用再去南國去敬拜耶和華
[00:08:19.000 --> 00:08:20.000]  你們不用再去南國去敬拜耶和華
[00:08:20.000 --> 00:08:21.000]  你們不用再去南國去敬拜耶和華
[00:08:21.000 --> 00:08:27.000]  你們不用再去南國去敬拜耶和華
[00:08:27.000 --> 00:08:28.000]  你們不用再去南國去敬拜耶和華
[00:08:28.000 --> 00:08:29.000]  你們不用再去南國去敬拜耶和華
[00:08:29.000 --> 00:08:30.000]  你們不用再去南國去敬拜耶和華
[00:08:30.000 --> 00:08:31.000]  你們不用再去南國去敬拜耶和華
[00:08:31.000 --> 00:08:32.000]  你們不用再去南國去敬拜耶和華
[00:08:32.000 --> 00:08:33.000]  你們不用再去南國去敬拜耶和華
[00:08:33.000 --> 00:08:34.000]  你們不用再去南國去敬拜耶和華
[00:08:34.000 --> 00:08:35.000]  你們不用再去南國去敬拜耶和華
[00:08:35.000 --> 00:08:36.000]  你們不用再去南國去敬拜耶和華
[00:08:36.000 --> 00:08:37.000]  你們不用再去南國去敬拜耶和華
[00:08:37.000 --> 00:08:38.000]  你們不用再去南國去敬拜耶和華
[00:08:38.000 --> 00:08:39.000]  你們不用再去南國去敬拜耶和華
[00:08:39.000 --> 00:08:40.000]  你們不用再去南國去敬拜耶和華
[00:08:40.000 --> 00:08:51.000]  你們不用再去南國去敬拜耶和華
[00:09:11.000 --> 00:09:12.000]  這個要看《聖經》
[00:09:12.000 --> 00:09:16.000]  要用將近一年半載的時間才能講
[00:09:16.000 --> 00:09:17.000]  我們除了看歷史之外
[00:09:17.000 --> 00:09:20.000]  最重要是從歷史去看到我們的人生
[00:09:20.000 --> 00:09:22.000]  我們除了看歷史之外
[00:09:22.000 --> 00:09:24.000]  從歷史當中要看到我們自己的人生
[00:09:24.000 --> 00:09:25.000]  在這個世界裏面
[00:09:25.000 --> 00:09:26.000]  自從人犯罪之後
[00:09:26.000 --> 00:09:28.000]  在這個世界裏面自從人犯罪之後
[00:09:28.000 --> 00:09:31.000]  有一個通常的表現
[00:09:31.000 --> 00:09:32.000]  有一個通常的表現
[00:09:32.000 --> 00:09:33.000]  就是人不喜歡上帝
[00:09:33.000 --> 00:09:35.000]  就是人不喜歡上帝
[00:09:35.000 --> 00:09:37.000]  整個和上帝講的
[00:09:37.000 --> 00:09:40.000]  整天跟上帝說不
[00:09:40.000 --> 00:09:41.000]  整天跟上帝說不
[00:09:41.000 --> 00:09:42.000]  上帝你講的東西綁著我們
[00:09:42.000 --> 00:09:44.000]  上帝你綁著我們
[00:09:44.000 --> 00:09:45.000]  我信主的時候
[00:09:45.000 --> 00:09:47.000]  我所有身邊的朋友都跟我說
[00:09:47.000 --> 00:09:48.000]  我信主的時候
[00:09:48.000 --> 00:09:49.000]  我所有身邊的朋友都跟我說
[00:09:49.000 --> 00:09:50.000]  我所有身邊的朋友都跟我說
[00:09:50.000 --> 00:09:51.000]  艾倫你信主啊
[00:09:51.000 --> 00:09:52.000]  艾倫你信主啊
[00:09:52.000 --> 00:09:53.000]  艾倫你信主啊
[00:09:53.000 --> 00:09:54.000]  艾倫你信主啊
[00:09:54.000 --> 00:09:55.000]  艾倫你信主啊
[00:09:55.000 --> 00:09:56.000]  艾倫你信主啊
[00:09:56.000 --> 00:09:57.000]  艾倫你信主啊
[00:09:57.000 --> 00:09:58.000]  艾倫你信主啊
[00:09:58.000 --> 00:09:59.000]  艾倫你信主啊
[00:09:59.000 --> 00:10:00.000]  艾倫你信主啊
[00:10:00.000 --> 00:10:01.000]  艾倫你信主啊
[00:10:01.000 --> 00:10:02.000]  艾倫你信主啊
[00:10:02.000 --> 00:10:03.000]  艾倫你信主啊
[00:10:03.000 --> 00:10:07.000]  艾倫你信主啊
[00:10:07.000 --> 00:10:08.000]  艾倫你信主啊
[00:10:08.000 --> 00:10:09.000]  艾倫你信主啊
[00:10:09.000 --> 00:10:10.000]  艾倫你信主啊
[00:10:10.000 --> 00:10:11.000]  艾倫你信主啊
[00:10:11.000 --> 00:10:12.000]  艾倫你信主啊
[00:10:12.000 --> 00:10:13.000]  艾倫你信主啊
[00:10:13.000 --> 00:10:14.000]  艾倫你信主啊
[00:10:14.000 --> 00:10:15.000]  艾倫你信主啊
[00:10:15.000 --> 00:10:16.000]  艾倫你信主啊
[00:10:16.000 --> 00:10:17.000]  艾倫你信主啊
[00:10:17.000 --> 00:10:18.000]  艾倫你信主啊
[00:10:18.000 --> 00:10:19.000]  艾倫你信主啊
[00:10:19.000 --> 00:10:20.000]  艾倫你信主啊
[00:10:20.000 --> 00:10:21.000]  艾倫你信主啊
[00:10:21.000 --> 00:10:22.000]  艾倫你信主啊
[00:10:22.000 --> 00:10:23.000]  艾倫你信主啊
[00:10:23.000 --> 00:10:24.000]  艾倫你信主啊
[00:10:24.000 --> 00:10:25.000]  艾倫你信主啊
[00:10:25.000 --> 00:10:26.000]  艾倫你信主啊
[00:10:26.000 --> 00:10:27.000]  艾倫你信主啊
[00:10:27.000 --> 00:10:28.000]  艾倫你信主啊
[00:10:33.000 --> 00:10:34.000]  艾倫你信主啊
[00:10:34.000 --> 00:10:35.000]  艾倫你信主啊
[00:10:35.000 --> 00:10:36.000]  艾倫你信主啊
[00:10:36.000 --> 00:10:37.000]  艾倫你信主啊
[00:10:37.000 --> 00:10:38.000]  艾倫你信主啊
[00:10:38.000 --> 00:10:39.000]  艾倫你信主啊
[00:10:39.000 --> 00:10:40.000]  艾倫你信主啊
[00:10:40.000 --> 00:10:41.000]  艾倫你信主啊
[00:10:41.000 --> 00:10:42.000]  艾倫你信主啊
[00:10:42.000 --> 00:10:43.000]  艾倫你信主啊
[00:10:43.000 --> 00:10:44.000]  艾倫你信主啊
[00:10:44.000 --> 00:10:45.000]  艾倫你信主啊
[00:10:45.000 --> 00:10:46.000]  艾倫你信主啊
[00:10:46.000 --> 00:10:47.000]  艾倫你信主啊
[00:10:47.000 --> 00:10:48.000]  艾倫你信主啊
[00:10:48.000 --> 00:10:49.000]  艾倫你信主啊
[00:10:49.000 --> 00:10:50.000]  艾倫你信主啊
[00:10:50.000 --> 00:10:51.000]  艾倫你信主啊
[00:10:51.000 --> 00:10:52.000]  艾倫你信主啊
[00:10:52.000 --> 00:10:53.000]  艾倫你信主啊
[00:10:53.000 --> 00:10:54.000]  艾倫你信主啊
[00:10:54.000 --> 00:10:55.000]  艾倫你信主啊
[00:11:03.000 --> 00:11:04.000]  艾倫你信主啊
[00:11:04.000 --> 00:11:05.000]  艾倫你信主啊
[00:11:05.000 --> 00:11:06.000]  艾倫你信主啊
[00:11:06.000 --> 00:11:07.000]  艾倫你信主啊
[00:11:07.000 --> 00:11:08.000]  艾倫你信主啊
[00:11:08.000 --> 00:11:09.000]  艾倫你信主啊
[00:11:09.000 --> 00:11:10.000]  艾倫你信主啊
[00:11:10.000 --> 00:11:11.000]  艾倫你信主啊
[00:11:11.000 --> 00:11:12.000]  艾倫你信主啊
[00:11:12.000 --> 00:11:13.000]  艾倫你信主啊
[00:11:13.000 --> 00:11:14.000]  艾倫你信主啊
[00:11:14.000 --> 00:11:15.000]  艾倫你信主啊
[00:11:15.000 --> 00:11:16.000]  艾倫你信主啊
[00:11:16.000 --> 00:11:17.000]  艾倫你信主啊
[00:11:17.000 --> 00:11:18.000]  艾倫你信主啊
[00:11:18.000 --> 00:11:19.000]  艾倫你信主啊
[00:11:19.000 --> 00:11:20.000]  艾倫你信主啊
[00:11:20.000 --> 00:11:21.000]  艾倫你信主啊
[00:11:21.000 --> 00:11:22.000]  艾倫你信主啊
[00:11:22.000 --> 00:11:23.000]  艾倫你信主啊
[00:11:23.000 --> 00:11:24.000]  艾倫你信主啊
[00:11:24.000 --> 00:11:25.000]  艾倫你信主啊
[00:11:33.000 --> 00:11:34.000]  艾倫你信主啊
[00:11:34.000 --> 00:11:35.000]  艾倫你信主啊
[00:11:35.000 --> 00:11:36.000]  艾倫你信主啊
[00:11:36.000 --> 00:11:37.000]  艾倫你信主啊
[00:11:37.000 --> 00:11:38.000]  艾倫你信主啊
[00:11:38.000 --> 00:11:39.000]  艾倫你信主啊
[00:11:39.000 --> 00:11:40.000]  艾倫你信主啊
[00:11:40.000 --> 00:11:41.000]  艾倫你信主啊
[00:11:41.000 --> 00:11:42.000]  艾倫你信主啊
[00:11:42.000 --> 00:11:43.000]  艾倫你信主啊
[00:11:43.000 --> 00:11:44.000]  艾倫你信主啊
[00:11:44.000 --> 00:11:45.000]  艾倫你信主啊
[00:11:45.000 --> 00:11:46.000]  艾倫你信主啊
[00:11:46.000 --> 00:11:47.000]  艾倫你信主啊
[00:11:47.000 --> 00:11:48.000]  艾倫你信主啊
[00:11:48.000 --> 00:11:49.000]  艾倫你信主啊
[00:11:49.000 --> 00:11:50.000]  艾倫你信主啊
[00:11:50.000 --> 00:11:51.000]  艾倫你信主啊
[00:11:51.000 --> 00:11:52.000]  艾倫你信主啊
[00:11:52.000 --> 00:11:53.000]  艾倫你信主啊
[00:11:53.000 --> 00:11:54.000]  艾倫你信主啊
[00:11:54.000 --> 00:11:55.000]  艾倫你信主啊
[00:12:03.000 --> 00:12:04.000]  艾倫你信主啊
[00:12:04.000 --> 00:12:05.000]  艾倫你信主啊
[00:12:05.000 --> 00:12:06.000]  艾倫你信主啊
[00:12:06.000 --> 00:12:07.000]  艾倫你信主啊
[00:12:07.000 --> 00:12:08.000]  艾倫你信主啊
[00:12:08.000 --> 00:12:09.000]  艾倫你信主啊
[00:12:09.000 --> 00:12:10.000]  艾倫你信主啊
[00:12:10.000 --> 00:12:11.000]  艾倫你信主啊
[00:12:11.000 --> 00:12:12.000]  艾倫你信主啊
[00:12:12.000 --> 00:12:13.000]  艾倫你信主啊
[00:12:13.000 --> 00:12:14.000]  艾倫你信主啊
[00:12:14.000 --> 00:12:15.000]  艾倫你信主啊
[00:12:15.000 --> 00:12:16.000]  艾倫你信主啊
[00:12:16.000 --> 00:12:17.000]  艾倫你信主啊
[00:12:17.000 --> 00:12:18.000]  艾倫你信主啊
[00:12:18.000 --> 00:12:19.000]  艾倫你信主啊
[00:12:19.000 --> 00:12:20.000]  艾倫你信主啊
[00:12:20.000 --> 00:12:21.000]  艾倫你信主啊
[00:12:21.000 --> 00:12:22.000]  艾倫你信主啊
[00:12:22.000 --> 00:12:23.000]  艾倫你信主啊
[00:12:23.000 --> 00:12:24.000]  艾倫你信主啊
[00:12:24.000 --> 00:12:25.000]  艾倫你信主啊
[00:12:33.000 --> 00:12:34.000]  艾倫你信主啊
[00:12:34.000 --> 00:12:35.000]  艾倫你信主啊
[00:12:35.000 --> 00:12:36.000]  艾倫你信主啊
